index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(3.0, -2.230769230769231)",(-0.004659486030549411-0.01298312074209108j),(-0.0015889073113763983+0.002001331099338118j),(0.003958115525047424+0.002882925746325173j),(-0.011097949296229315-0.003932449056045458j),(-0.003916460030325627-0.015733616603593664j),(-0.0110921877876479-0.0030681664425642697j),(0.004146053965754586+0.0022542300906374297j),(-0.0012167192532982574+0.002307539417911923j),(-0.0033641164528846325-0.008969824254115034j),(-0.020082481674819692+0.0027456409776691368j)
"(-3.0, -2.0769230769230766)",(-0.01532751545468402+0.0027441041127355273j),(-0.012994533331212938-0.009953939866167667j),(-0.010439681016112595+0.0048702340333694385j),(0.0045944493603909285-0.0010790786877078536j),(0.0006797903638558348+0.002571576191055306j),(-0.00869950634589011-0.004710074455556841j),(-0.014246467316622276+0.01483172290952852j),(-0.006886074926332801-0.005744744663342631j),(-0.0003178513101498299+0.0025347343543769122j),(0.005086231802187174+0.00019837986384805984j)
"(-2.8461538461538463, -2.0769230769230766)",(-0.005806456106770984+0.014424038969383343j),(-0.01594122752648697+0.004661008029473545j),(-0.0033368055154099447+0.011573195682661958j),(0.0027242387162336214-0.00426335527502984j),(0.0021364025245726318+0.0015279282119336603j),(-0.008971151274472693+0.0030383168695780173j),(0.00365528148430202+0.020735705871086894j),(-0.008995390876980914+0.0032314856956502736j),(0.002196333396908094+0.0014568041079871161j),(0.002600904049936662-0.004299280213906314j)
"(-2.6923076923076925, -2.0769230769230766)",(0.008990872470509975+0.012636123595887241j),(-0.0059668092455583644+0.01574263766632683j),(0.006620861555453387+0.01071881050038042j),(-0.0009648142740312595-0.0053532568464192305j),(0.002614852556897084-8.388959461597401e-05j),(-0.003947612296883702+0.008096322139657152j),(0.019080601146803218+0.009913165884782124j),(-0.0020199265794549454+0.01002741557684636j),(0.0023712471659779635-0.0013548413602003668j),(-0.0024397008622395015-0.004308392663945072j)
"(-2.5384615384615383, -2.0769230769230766)",(0.015436115166849907-0.0005865398259210621j),(0.008857188360182523+0.014562783617597809j),(0.012906401078839124+0.0026783849296825634j),(-0.004588242629420672-0.003652371935305423j),(0.002106683338659751-0.0015836783556606373j),(0.002515951142994868+0.00812085976970354j),(0.02004852465043192-0.00876594997939172j),(0.007986767852715331+0.007554542500040785j),(-0.0001331764032379833-0.0028413737916079336j),(-0.004868667993784663-1.6094322890722337e-05j)
"(-2.3846153846153846, -2.0769230769230766)",(0.008086293338272245-0.013063154750186018j),(0.01708062257796389+0.002273507423742734j),(0.011495153340628504-0.00761873188910822j),(-0.006338071805492932+0.00011914958331160745j),(0.0009359141487636123-0.002523957510845805j),(0.0067521005831660316+0.004211629159939509j),(0.006480630991887808-0.021193087369973704j),(0.011538011545525374-0.002783020758401761j),(-0.002705443831855361-0.0012506993644674663j),(-0.0024132981720179536+0.004122193042396568j)
"(-2.230769230769231, -2.0769230769230766)",(-0.006097746140424183-0.013982539882285332j),(0.012823246675262558-0.011744597003914434j),(0.0031530583619830874-0.014074787945662281j),(-0.005347932067996868+0.004310326626091036j),(-0.0004837038059457505-0.002750433112571438j),(0.007339267677561509-0.0007941672414040213j),(-0.011301949992964843-0.01923150090407922j),(0.00454231535752472-0.01204536394314489j),(-0.002506429797989588+0.0018997079183075138j),(0.0022665768346148522+0.004088284542584329j)
"(-2.0769230769230766, -2.0769230769230766)",(-0.014790420620941795-0.0031276451787174897j),(-0.0004330503167959076-0.01750511417369286j),(-0.007463007875142409-0.013098648121141502j),(-0.0019676594946249864+0.0071935395147839105j),(-0.0018083975799072722-0.0023243352602012354j),(0.005101631517870656-0.004469809055554291j),(-0.021579237696708085-0.005512896271361703j),(-0.007785845974268944-0.011668274059697363j),(0.0004926922604246067+0.0033089201172064988j),(0.004558627411194287+0.00017416067240984468j)
"(-1.923076923076923, -2.0769230769230766)",(-0.011171215747315+0.00993592053381149j),(-0.01329577502797254-0.01151402617405646j),(-0.014819437497598729-0.005303120828634616j),(0.002562837275349835+0.007694987631496598j),(-0.0028206091715940657-0.0014146993599544822j),(0.0018299364589485052-0.00589390594240316j),(-0.01937148235581625+0.010453817240851747j),(-0.015322035555397115-0.0009552772728244561j),(0.003352055807308291+0.00128939908622954j),(0.0024806925283255123-0.0036807452170000772j)
"(-1.7692307692307692, -2.0769230769230766)",(0.001090254011025328+0.014710814711601503j),(-0.017534416573885873+0.0016711519655861666j),(-0.015499006020311056+0.005383692758447592j),(0.006750202650379718+0.005692301852030613j),(-0.0034233583208393235-0.00021804461134634033j),(-0.0009909380182301242-0.0054740646700910285j),(-0.008004109610481447+0.019933951123365733j),(-0.011460694324311191+0.012371943759463242j),(0.0030516786049350117-0.002422071693246068j),(-0.001721540635692541-0.003945616921039325j)
"(-1.6153846153846154, -2.0769230769230766)",(0.011995283223034912+0.008177289129749j),(-0.011227483029614363+0.013524836972293878j),(-0.009526967650395145+0.014160751473152355j),(0.009435565368840501+0.0018592300343844743j),(-0.0036147480183138635+0.0010878944102667171j),(-0.002723839410685597-0.004164166440394851j),(0.005186784344483601+0.019979470195243595j),(0.0018204606988016648+0.01848575288902767j),(-0.0004961076548997916-0.004246906567989664j),(-0.0041029331768946044-0.0006938148889855566j)
"(-1.4615384615384615, -2.0769230769230766)",(0.013698007408399437-0.003919688313519177j),(0.0010811292606189716+0.017436936820867926j),(0.00027993514269470705+0.017702833245357333j),(0.010102293160358565-0.002750996383969355j),(-0.0034615896459406735+0.002368867372070325j),(-0.003440974956718325-0.0027936241333794197j),(0.014282187820916403+0.013242512139235397j),(0.015982371118085165+0.012798005950621258j),(-0.00424739019214117-0.002132641360689393j),(-0.002762628892924237+0.002905563637258678j)
"(-1.3076923076923075, -2.0769230769230766)",(0.005922763479967565-0.012620939614999636j),(0.012227669544932165+0.012213231147063883j),(0.010107584540943947+0.015260320893619433j),(0.008867601761716904-0.007139129621084284j),(-0.0030754795126646806+0.0035459991576048304j),(-0.0035227360967248003-0.0018047380305296554j),(0.017416938827743582+0.004531872455495621j),(0.022473420300850686-0.0014822550807863605j),(-0.0047242798652735426+0.0025232456388446143j),(0.0007768458619146366+0.003772943856439439j)
"(-1.1538461538461537, -2.0769230769230766)",(-0.005148646430922264-0.012586632994397166j),(0.016929208385142402+0.0015994339962167295j),(0.016902150339241577+0.008334231315190267j),(0.006266367818657682-0.01064190556250492j),(-0.0025921929144473977+0.004596125378455416j),(-0.00333496441012458-0.0013099058487482786j),(0.016061832605667785-0.0024625871605946886j),(0.018164637362130975-0.016623764837620545j),(-0.0010068882639999786+0.006039862320380234j),(0.003372730787231224+0.0015081823185724888j)
"(-1.0, -2.0769230769230766)",(-0.012256159532897604-0.004959192723755923j),(0.01408950218211336-0.008833647078302349j),(0.01930106854532137-0.0004903301553743303j),(0.0029796647383500833-0.013015575006848532j),(-0.00215759098662656+0.005539518887579058j),(-0.0030905536919132726-0.0012572517228894393j),(0.012822149781351625-0.00637488029256222j),(0.006075267191669516-0.02591138292018059j),(0.0045763872984783795+0.0054328931329243576j),(0.0030946134165926887-0.0017291864259724255j)
"(-0.8461538461538458, -2.0769230769230766)",(-0.011891165270112886+0.00476953160237725j),(0.006231881477843922-0.01490184879881888j),(0.017606107929475912-0.008767784100504323j),(-0.00037617454234652967-0.014367178255663507j),(-0.0019226959888249129+0.006415186841481644j),(-0.0028419984254542795-0.0015589649225390147j),(0.009717451721234033-0.007572346134656352j),(-0.007882281953042402-0.027133777251589823j),(0.00833892688756841+0.0005505467869351321j),(0.0005101501252955185-0.003377926957211489j)
"(-0.6923076923076921, -2.0769230769230766)",(-0.005480029263824482+0.011095943913068632j),(-0.0027233579410422676-0.015330765597385783j),(0.013149986192905262-0.01494603976365259j),(-0.0033522227902907237-0.015015153962157786j),(-0.002045462347910368+0.007244771939814921j),(-0.002520256718289485-0.002138520419472315j),(0.007636758866834561-0.007018141750203949j),(-0.018829382057841043-0.022393850054371653j),(0.007823267760174665-0.006152912239558857j),(-0.002244453906153382-0.002457804076231488j)
"(-0.5384615384615383, -2.0769230769230766)",(0.002752520844524222+0.011595965682601385j),(-0.00960775082370598-0.011371453454331649j),(0.007536974879286815-0.018531052228167543j),(-0.0056709137732499255-0.015348051592844279j),(-0.0026889310762801613+0.00798633307843354j),(-0.0019747997829661973-0.0029096404271769533j),(0.006588122953325953-0.005505585528748998j),(-0.02484392170944729-0.0156263672306284j),(0.0030474573686575085-0.011563215837742995j),(-0.0033090701803007126+0.00010627746812270226j)
"(-0.3846153846153846, -2.0769230769230766)",(0.008841403624645841+0.007273603974218336j),(-0.01303136169644385-0.005404972864751476j),(0.002094881114668472-0.01983642850777843j),(-0.00716983232405195-0.01571586739453983j),(-0.0039977861929657845+0.00848284465652961j),(-0.0010184264811035056-0.0037142828570660333j),(0.006128660612204334-0.0034639984934738367j),(-0.02649300885850998-0.010159964463462368j),(-0.004116218524950439-0.013812278717192539j),(-0.002229291932695903+0.0025707194574548717j)
"(-0.23076923076923084, -2.0769230769230766)",(0.01093776929460993+0.000935778593134407j),(-0.013240065112368691+0.0003958191795089578j),(-0.002353615910948313-0.019582440768465728j),(-0.0077282893288574935-0.0163567144499237j),(-0.006032508676943203+0.00842208166255559j),(0.0004909005797052334-0.004254639512940638j),(0.005665279600373842-0.0011236985970029167j),(-0.02524881981456783-0.007623864882840201j),(-0.011464317694277065-0.012942133748643538j),(0.00019069547682210936+0.0036460809123348755j)
"(-0.07692307692307665, -2.0769230769230766)",(0.009388022206486197-0.004740235869352496j),(-0.011362722651691954+0.004758689222880317j),(-0.005463516401907259-0.01854562469815957j),(-0.007212159488775825-0.01734470274901078j),(-0.008651027106559827+0.007345105392977766j),(0.0025046664841774616-0.00407826699839968j),(0.0046440393664080246+0.0012206102893237835j),(-0.02218953601760345-0.008048858897060371j),(-0.017613608603655698-0.010385196107990975j),(0.002756095197366997+0.0030403588485496532j)
"(0.0769230769230771, -2.0769230769230766)",(0.005727957144347777-0.008294227724512273j),(-0.008651027106559827+0.007345105392977786j),(-0.0072121594887758515-0.017344702749010763j),(-0.005463516401907257-0.01854562469815957j),(-0.01136272265169195+0.0047586892228803j),(0.004604494151769123-0.0027021338299803087j),(0.002756095197367001+0.0030403588485496394j),(-0.017613608603655642-0.010385196107990956j),(-0.022189536017603515-0.008048858897060363j),(0.004644039366408019+0.0012206102893237737j)
"(0.23076923076923084, -2.0769230769230766)",(0.0015775610042691934-0.0095523586652633j),(-0.0060325086769432365+0.008422081662555581j),(-0.007728289328857497-0.016356714449923697j),(-0.0023536159109483123-0.019582440768465728j),(-0.013240065112368688+0.00039581917950894753j),(0.0059216218942621185+6.654754152719754e-05j),(0.0001906954768221087+0.0036460809123348673j),(-0.011464317694276997-0.012942133748643525j),(-0.025248819814567884-0.0076238648828401735j),(0.005665279600373828-0.0011236985970029163j)
"(0.384615384615385, -2.0769230769230766)",(-0.0019905456852386746-0.0091245472532646j),(-0.003997786192965781+0.008482844656529643j),(-0.0071698323240519425-0.015715867394539822j),(0.0020948811146684963-0.01983642850777842j),(-0.013031361696443833-0.005404972864751484j),(0.005366029872440416+0.00370048178020505j),(-0.002229291932695897+0.002570719457454873j),(-0.004116218524950401-0.013812278717192485j),(-0.026493008858510005-0.010159964463462326j),(0.006128660612204341-0.003463998493473826j)
"(0.5384615384615388, -2.0769230769230766)",(-0.00455887802589066-0.00784123697901308j),(-0.0026889310762801405+0.007986333078433534j),(-0.00567091377324993-0.015348051592844279j),(0.0075369748792868466-0.018531052228167522j),(-0.009607750823705921-0.011371453454331645j),(0.0022843006588152063+0.006735628564607256j),(-0.003309070180300661+0.0001062774681227059j),(0.0030474573686575016-0.011563215837742929j),(-0.024843921709447308-0.01562636723062839j),(0.006588122953325959-0.0055055855287489954j)
"(0.6923076923076925, -2.0769230769230766)",(-0.006173044169626737-0.006402809483979597j),(-0.002045462347910371+0.0072447719398149426j),(-0.003352222790290718-0.015015153962157777j),(0.013149986192905262-0.014946039763652592j),(-0.002723357941042226-0.01533076559738578j),(-0.0026902434706056605+0.007205775291678756j),(-0.0022444539061533624-0.0024578040762314583j),(0.007823267760174649-0.0061529122395588j),(-0.01882938205784106-0.02239385005437165j),(0.007636758866834584-0.007018141750203958j)
"(0.8461538461538463, -2.0769230769230766)",(-0.00708322287695219-0.005270057977926833j),(-0.0019226959888249122+0.006415186841481663j),(-0.0003761745423465278-0.014367178255663497j),(0.017606107929475933-0.008767784100504284j),(0.006231881477843935-0.014901848798818857j),(-0.00728023358936019+0.0038709703003029484j),(0.0005101501252955064-0.0033779269572114757j),(0.008338926887568404+0.0005505467869351473j),(-0.00788228195304238-0.02713377725158983j),(0.009717451721234047-0.007572346134656342j)
"(1.0, -2.0769230769230766)",(-0.007542291724442947-0.004703074764192426j),(-0.0021575909866265518+0.005539518887579085j),(0.0029796647383500794-0.013015575006848534j),(0.019301068545321372-0.0004903301553743229j),(0.014089502182113332-0.008833647078302373j),(-0.008441527392414596-0.0023629057830488105j),(0.003094613416592669-0.001729186425972419j),(0.0045763872984784+0.005432893132924327j),(0.00607526719166948-0.025911382920180605j),(0.012822149781351627-0.006374880292562202j)
"(1.1538461538461542, -2.0769230769230766)",(-0.007680766132102826-0.004841224598523091j),(-0.002592192914447398+0.004596125378455432j),(0.0062663678186576765-0.01064190556250491j),(0.016902150339241553+0.008334231315190302j),(0.016929208385142374+0.0015994339962167722j),(-0.004457467061532-0.008103032132287734j),(0.003372730787231185+0.001508182318572472j),(-0.0010068882639999637+0.006039862320380213j),(0.01816463736213098-0.016623764837620528j),(0.016061832605667802-0.0024625871605946648j)
"(1.3076923076923084, -2.0769230769230766)",(-0.007434430422040776-0.005744253121393635j),(-0.0030754795126646944+0.003545999157604822j),(0.008867601761716902-0.007139129621084265j),(0.010107584540943893+0.015260320893619459j),(0.012227669544932086+0.012213231147063934j),(0.0030668465891500944-0.009190490984396931j),(0.0007768458619146116+0.0037729438564394007j),(-0.0047242798652735165+0.0025232456388445765j),(0.022473420300850654-0.0014822550807863202j),(0.017416938827743592+0.004531872455495678j)
"(1.4615384615384617, -2.0769230769230766)",(-0.006515585150519745-0.007344954054931692j),(-0.0034615896459406882+0.0023688673720703643j),(0.010102293160358544-0.0027509963839693345j),(0.00027993514269471047+0.017702833245357333j),(0.0010811292606189727+0.017436936820867912j),(0.009303146203382498-0.003896899176225296j),(-0.0027626288929242346+0.002905563637258675j),(-0.004247390192141137-0.002132641360689361j),(0.015982371118085162+0.012798005950621234j),(0.014282187820916403+0.013242512139235408j)
"(1.6153846153846159, -2.0769230769230766)",(-0.004471295903399564-0.009303900002379004j),(-0.0036147480183138752+0.001087894410266724j),(0.009435565368840493+0.0018592300343844672j),(-0.009526967650395169+0.01416075147315234j),(-0.011227483029614389+0.013524836972293825j),(0.009262853412537537+0.004818691822070932j),(-0.00410293317689458-0.000693814888985553j),(-0.0004961076548997994-0.004246906567989668j),(0.0018204606988016534+0.01848575288902767j),(0.00518678434448357+0.019979470195243623j)
"(1.7692307692307692, -2.0769230769230766)",(-0.0009149048768194419-0.010838273183179592j),(-0.0034233583208393447-0.00021804461134632415j),(0.006750202650379723+0.005692301852030608j),(-0.015499006020311052+0.005383692758447595j),(-0.017534416573885853+0.0016711519655861666j),(0.002061379218292503+0.010555323498228554j),(-0.0017215406356925636-0.003945616921039346j),(0.0030516786049349484-0.0024220716932460847j),(-0.011460694324311156+0.01237194375946327j),(-0.008004109610481456+0.019933951123365733j)
"(1.9230769230769234, -2.0769230769230766)",(0.004030096558277604-0.010718959648873119j),(-0.0028206091715940788-0.001414699359954485j),(0.0025628372753498233+0.0076949876314966045j),(-0.01481943749759872-0.0053031208286346485j),(-0.013295775027972493-0.011514026174056483j),(-0.007314044348897947+0.00825451114991558j),(0.002480692528325486-0.0036807452170000724j),(0.003352055807308281+0.001289399086229494j),(-0.015322035555397111-0.0009552772728244573j),(-0.01937148235581627+0.010453817240851693j)
"(2.0769230769230775, -2.0769230769230766)",(0.009237853423146192-0.007692689717159106j),(-0.00180839757990727-0.0023243352602012523j),(-0.001967659494625009+0.007193539514783884j),(-0.00746300787514235-0.013098648121141525j),(-0.00043305031679580474-0.01750511417369284j),(-0.011220156632069829-0.0010117959772937056j),(0.004558627411194268+0.00017416067240985246j),(0.0004926922604246171+0.0033089201172065118j),(-0.007785845974268872-0.011668274059697384j),(-0.021579237696708064-0.005512896271361796j)
"(2.230769230769231, -2.0769230769230766)",(0.012488420740840807-0.0014059573744859728j),(-0.0004837038059457529-0.002750433112571455j),(-0.005347932067996864+0.004310326626091043j),(0.003153058361983088-0.014074787945662293j),(0.012823246675262535-0.011744597003914432j),(-0.005789705812987427-0.009899727076035243j),(0.0022665768346148626+0.0040882845425843275j),(-0.0025064297979895817+0.0018997079183075399j),(0.0045423153575246756-0.012045363943144882j),(-0.011301949992964832-0.019231500904079237j)
"(2.384615384615385, -2.0769230769230766)",(0.011292575385081084+0.006592248482830174j),(0.0009359141487636224-0.0025239575108457948j),(-0.006338071805492924+0.00011914958331161462j),(0.011495153340628526-0.007618731889108211j),(0.01708062257796386+0.002273507423742793j),(0.00492557729363953-0.01054633240318302j),(-0.0024132981720179163+0.004122193042396544j),(-0.002705443831855383-0.0012506993644674294j),(0.011538011545525355-0.002783020758401751j),(0.006480630991887867-0.021193087369973683j)
"(2.5384615384615383, -2.0769230769230766)",(0.004648183065539589+0.012716518514407516j),(0.0021066833386597316-0.0015836783556606284j),(-0.0045882426294206755-0.0036523719353054184j),(0.012906401078839135+0.0026783849296825595j),(0.00885718836018253+0.014562783617597783j),(0.01164219506614632-0.0018148710050592295j),(-0.004868667993784636-1.6094322890691336e-05j),(-0.00013317640323801022-0.0028413737916079137j),(0.007986767852715349+0.007554542500040773j),(0.020048524650431904-0.00876594997939172j)
"(2.6923076923076925, -2.0769230769230766)",(-0.005264194584455777+0.012922881700579j),(0.0026148525568970883-8.388959461597286e-05j),(-0.0009648142740312679-0.005353256846419211j),(0.006620861555453392+0.010718810500380416j),(-0.0059668092455583705+0.015742637666326793j),(0.00797428201958682+0.00883300290545507j),(-0.0024397008622395106-0.004308392663945023j),(0.0023712471659779162-0.0013548413602004056j),(-0.002019926579454891+0.010027415576846343j),(0.019080601146803197+0.009913165884782122j)
"(2.8461538461538467, -2.0769230769230766)",(-0.013149873850681386+0.005666372624080128j),(0.002136402524572634+0.0015279282119336874j),(0.0027242387162336175-0.004263355275029846j),(-0.0033368055154099395+0.011573195682661958j),(-0.015941227526486967+0.004661008029473525j),(-0.003170598968217964+0.011567580260559788j),(0.002600904049936674-0.004299280213906277j),(0.002196333396908119+0.0014568041079870667j),(-0.008995390876980902+0.0032314856956502736j),(0.0036552814843019764+0.020735705871086897j)
"(3.0, -2.0769230769230766)",(-0.013449586634939174-0.005770080237891528j),(0.0006797903638558135+0.0025715761910553095j),(0.004594449360390929-0.0010790786877078603j),(-0.010439681016112602+0.004870234033369447j),(-0.012994533331212905-0.009953939866167664j),(-0.011558447624830052+0.0034691060140910664j),(0.005086231802187148+0.00019837986384804677j),(-0.000317851310149809+0.0025347343543768866j),(-0.006886074926332815-0.005744744663342589j),(-0.014246467316622257+0.01483172290952853j)
"(-3.0, -1.923076923076923)",(-0.01227750974249993+0.01053092267114321j),(-0.016485782311227364-0.00011397460265648329j),(-0.004165674586257741+0.010434676682566837j),(0.0021695124664046087-0.003982941331902225j),(0.002566708811830579+0.0011011445425359466j),(-0.010307517682526683+0.003001583278900772j),(-0.0028448955088826843+0.02054395244239252j),(-0.008119995661097392-0.0018864625248302446j),(0.0004662083368862124+0.002491005326197235j),(0.0050965750662827-0.0020605391066583966j)
"(-2.8461538461538463, -1.923076923076923)",(0.0026751795276228636+0.01596050645793789j),(-0.009750778421330222+0.013634969962286598j),(0.005584472842778035+0.010358788971222485j),(-0.0014110292521588765-0.004657658219163761j),(0.0026024934358925378-0.000851875850222109j),(-0.004328260328788048+0.00936576595680394j),(0.01577292580629053+0.014381011696722713j),(-0.005950856371595871+0.00658900252414338j),(0.0025110527045641737+0.0006695355674283499j),(0.0005761772448978616-0.005411719024192468j)
"(-2.6923076923076925, -1.923076923076923)",(0.014985223399065845+0.006084891252047142j),(0.005402933583952487+0.01615061191104255j),(0.012034635188041595+0.0027036098527859673j),(-0.004578394258807873-0.0025471868687314196j),(0.001464529621640954-0.002273603472102072j),(0.0037534876944652767+0.009103249309367638j),(0.0214493537122101-0.00455616481156447j),(0.0029800182082719896+0.009018269947371652j),(0.0017419708400900466-0.002029457119115612j),(-0.004433499652862129-0.003045125874223872j)
"(-2.5384615384615383, -1.923076923076923)",(0.013106125606933059-0.009426158584826915j),(0.016413688326720813+0.005417628070692127j),(0.010573268067820198-0.0074504283910731125j),(-0.005502962869361279+0.0013176220871843596j),(-0.00018342463216316127-0.0026924441342380014j),(0.008621006716092663+0.003549924564022363j),(0.009499777043292674-0.02035878707489886j),(0.00998373717917675+0.0021349214020775346j),(-0.0010990226191450179-0.0025366532138976785j),(-0.0047369047359054365+0.0023888930755641574j)
"(-2.3846153846153846, -1.923076923076923)",(-0.0008226822468531923-0.016070268578520126j),(0.014514234714943845-0.009813256068876354j),(0.001953490082725504-0.013425828248109874j),(-0.0035703409546929536+0.004983189083136845j),(-0.0016833982472372916-0.0021486282794964525j),(0.00819323548540417-0.0030697750248018696j),(-0.010199124814615665-0.020534458663834087j),(0.007563908774291524-0.008030030211072202j),(-0.002869145413776737-0.00013969710029415144j),(-0.00021671404937468117+0.0052168537949279885j)
"(-2.230769230769231, -1.923076923076923)",(-0.013790703509459785-0.008138436588612939j),(0.0014221342658665087-0.01767407390484061j),(-0.008540137963122196-0.011382763403257985j),(0.00040684730040125086+0.006647960752417735j),(-0.0026319810858205844-0.0009733182310207728j),(0.003963295447449085-0.0070986284903828j),(-0.0225836641802855-0.0056187258376201536j),(-0.002995004796848803-0.01160584960851199j),(-0.0014723621423288317+0.0026181655646111456j),(0.004349568952194599+0.002712598469426816j)
"(-2.0769230769230766, -1.923076923076923)",(-0.014389772429288017+0.00677733920055698j),(-0.012806666754838042-0.012520071601027522j),(-0.014716398393629725-0.0024562656350885646j),(0.004728357349239805+0.005502625026689471j),(-0.002903396448978877+0.00044802292856724465j),(-0.0010491694999205505-0.007399518601306661j),(-0.01954263258636328+0.012957069817635676j),(-0.012385687150016986-0.004264090718774016j),(0.0017530533145283147+0.0026350607863265952j),(0.004431047576911542-0.002356218941030179j)
"(-1.923076923076923, -1.923076923076923)",(-0.00269822052358412+0.01553408068437231j),(-0.01798707202024327+0.0014801832238005022j),(-0.013178844364192593+0.008403846852367657j),(0.007675080609952065+0.0019537727031614426j),(-0.0025575341751161267+0.001809512292455939j),(-0.004527247563734328-0.005063197351240169j),(-0.004614141125718007+0.02293515431677583j),(-0.011640898039147312+0.008477032621403256j),(0.003346261292299139-0.000354386693650103j),(0.00022027628615490992-0.004892983235840148j)
"(-1.7692307692307692, -1.923076923076923)",(0.010858517022834044+0.011189605993284609j),(-0.011052325625239952+0.014378742907841836j),(-0.004851554019012497+0.015616593245189225j),(0.00821367976670519-0.002741910939478039j),(-0.0017406438575323848+0.002920208179700754j),(-0.005785828483768268-0.0019400254577226176j),(0.011827420672304086+0.019781191144605116j),(-0.00018195583244197348+0.0159201113820337j),(0.0013713898775520904-0.0033457958785329256j),(-0.003960964075020697-0.0026463648158537327j)
"(-1.6153846153846154, -1.923076923076923)",(0.015261475046195773-0.0018994277182312067j),(0.002767361674009099+0.017950523296769j),(0.006127158265329+0.015939062024997838j),(0.006252491098316252-0.007120398757793751j),(-0.00062133632171865+0.0036931086926478614j),(-0.005392390811246449+0.0006062008279287274j),(0.02097486048280933+0.007700562674283677j),(0.013645871391439381+0.011257542111755364j),(-0.002444584640274364-0.003082330871839828j),(-0.0042023339781023655+0.0019088010870816987j)
"(-1.4615384615384615, -1.923076923076923)",(0.007814537905331775-0.01295011780281811j),(0.014563746689620098+0.010776381240509418j),(0.014954299136963892+0.009627895804416704j),(0.0024576246074739755-0.010074349899984895j),(0.0006436209419009004+0.004125878138874583j),(-0.004308552782203037+0.002095154045705276j),(0.02051518902547602-0.005492409760711237j),(0.01948033608604779-0.0030891879725161646j),(-0.0043002872482310606+0.0005954421451300707j),(-0.0006289330534106723+0.0044093562876758845j)
"(-1.3076923076923075, -1.923076923076923)",(-0.004924825530169644-0.01398635372356601j),(0.017871690420626796-0.002038960131126555j),(0.01845906343575613-0.0003783846826280648j),(-0.002164518315423418-0.011127990640285332j),(0.0019287958497466009+0.004283889983380894j),(-0.0032741842488348324+0.0026766379150318324j),(0.01376827807473494-0.014112621532923163j),(0.012808705361177921-0.017897198103732557j),(-0.00199904230453369+0.004438411586861844j),(0.003208081573216678+0.0028339067273131474j)
"(-1.1538461538461537, -1.923076923076923)",(-0.01347526404761668-0.005317954235867936j),(0.011972008909148726-0.013121129625172112j),(0.01606064531856699-0.010312986374238465j),(-0.006678580024558695-0.010408493600411474j),(0.0031497891599309973+0.004283662642902804j),(-0.0026356610517745413+0.002707642268841813j),(0.005711469857375054-0.016875772359243833j),(-0.0025830116339162455-0.024336865311973963j),(0.002909016079852132+0.0047320946204934275j),(0.003970556855228439-0.0010154009185367088j)
"(-1.0, -1.923076923076923)",(-0.012682490596831787+0.006164281139436394j),(0.0010152903758262862-0.01740037357547655j),(0.00932283072143063-0.017277772000617656j),(-0.010473031418507285-0.008431749480119285j),(0.0042596137347538495+0.004276014289394834j),(-0.0024513120972233624+0.0024695166780472158j),(-0.0002716505457321319-0.015629604531574498j),(-0.018479574224039737-0.01962479392885443j),(0.0064316290384087375+0.0005842196507135443j),(0.0013882112382283369-0.0036589514888139708j)
"(-0.8461538461538458, -1.923076923076923)",(-0.004318553433210338+0.01297382702648997j),(-0.009356395882085677-0.014172623918769355j),(0.000758340407328372-0.0200600445509598j),(-0.013321973346896589-0.005850560138206658j),(0.005227852625950841+0.0044308642927536005j),(-0.0026474532211134753+0.002074960007101008j),(-0.0032117248947291645-0.012917102092211342j),(-0.028225019521708-0.007375055493797659j),(0.005433869744097474-0.005388482179992211j),(-0.0020415135625821597-0.003129306663834451j)
"(-0.6923076923076921, -1.923076923076923)",(0.005637154630179648+0.011944961509924785j),(-0.015190088550752746-0.006220460360874079j),(-0.0073373991692762715-0.019019725328800738j),(-0.0153074357361241-0.0032687631200240285j),(0.0060027123673166965+0.0049221455888713815j),(-0.003103687050890867+0.0014867417280705856j),(-0.0036592615373544695-0.010398833685716839j),(-0.030103934990275187+0.006170726385789542j),(-9.920655495218696e-05-0.009232324793840114j),(-0.003575867954250991-0.00025254440430716473j)
"(-0.5384615384615383, -1.923076923076923)",(0.011677539173490951+0.00502218743350181j),(-0.015516495288874693+0.002552717683079959j),(-0.013550523363014481-0.015440215011439738j),(-0.01667944326299295-0.0011566565074403506j),(0.006461683069181279+0.005902634722137593j),(-0.003651343121763921+0.0005776319154550392j),(-0.0025444189357494494-0.008563433895533327j),(-0.02666694228491658+0.016208603763080934j),(-0.007482259440423479-0.008475556339793865j),(-0.002352451046586402+0.0025745219538920046j)
"(-0.3846153846153846, -1.923076923076923)",(0.011735241664117175-0.0033101791982048058j),(-0.011749522833691552+0.009195071400919788j),(-0.017446872427198258-0.010812868409626612j),(-0.01771394516608862+0.00015026988978008075j),(0.006365952571578257+0.007450782472715281j),(-0.004021946103011925-0.0007823563341274368j),(-0.0006157251552611886-0.0071289039605915774j),(-0.02185306111629425+0.02100288845930944j),(-0.013560505899306297-0.003327508490377669j),(0.0004586153932369022+0.003457849981696319j)
