index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)","(50,)","(51,)","(52,)","(53,)","(54,)","(55,)","(56,)","(57,)","(58,)","(59,)","(60,)","(61,)","(62,)","(63,)","(64,)","(65,)","(66,)","(67,)","(68,)","(69,)"
"(0,)",(0.001974298615599884+0.0019280871208883694j),(0.0006877140760522763+0.0016856579871808203j),(-0.00042921213301232283+0.0009572142962741182j),(-0.000767917363374932+0.00035634879228891984j),(-0.0007126886122409523-0.00018329559135269355j),(-0.00039809908425865004-0.0005271817546685779j),(8.742443282222193e-06-0.0006053161441506778j),(0.0003473540140755948-0.0004428556301948026j),(0.0005103226732709056-0.00013898968105202124j),(0.00046868093632864246+0.0001775791668934114j),(0.00026725594770077944+0.0003964426449071675j),(-3.96904558503171e-06+0.00045859183551906675j),(-0.00024797954761496645+0.0003658048773311052j),(-0.000393168018623242+0.00016798308621107343j),(-0.000410349314307492-6.227426625697516e-05j),(-0.000312431590427444-0.0002563141253815698j),(-0.0001413019586550786-0.0003683424387400256j),(5.048183064555723e-05-0.0003827362352040935j),(0.0002161254171101755-0.0003108124479458351j),(0.00032485592801320055-0.00018113647077335008j),(0.0003649868275161591-2.8134148252631985e-05j),(0.0003412597605171898+0.00011731482742294367j),(0.00026907639224076714+0.00023347263624744563j),(0.00016816271225693488+0.0003094195959788105j),(5.741830591480428e-05+0.0003437990902746642j),(-4.827436738487945e-05+0.0003420041734728775j),(-0.00013930098234806967+0.00031303075049419007j),(-0.00021110675636818913+0.00026680998119740784j),(-0.0002631491659688818+0.00021238668159146755j),(-0.000297557927242221+0.000156967168281173j),(-0.00031787491597047747+0.0001056630022101791j),(-0.00032806454046275906+6.168875700931292e-05j),(-0.000331843015489188+2.6788180488109638e-05j),(-0.00033228776337606387+1.718996569671141e-06j),(-0.0003316496216024858-1.3310886333104902e-05j),(-0.00033128614945903887-1.8312110560132437e-05j),(-0.00033164962160248465-1.3310886333104675e-05j),(-0.0003322877633760632+1.7189965696712596e-06j),(-0.00033184301548918607+2.6788180488109364e-05j),(-0.0003280645404627598+6.168875700931288e-05j),(-0.00031787491597047785+0.0001056630022101789j),(-0.0002975579272422197+0.00015696716828117235j),(-0.000263149165968879+0.00021238668159146527j),(-0.00021110675636818902+0.0002668099811974076j),(-0.00013930098234807032+0.00031303075049419116j),(-4.827436738487907e-05+0.0003420041734728754j),(5.741830591480423e-05+0.00034379909027466225j),(0.00016816271225693477+0.00030941959597881015j),(0.0002690763922407671+0.00023347263624744528j),(0.00034125976051718786+0.00011731482742294275j),(0.0003649868275161564-2.8134148252631836e-05j),(0.0003248559280131998-0.0001811364707733498j),(0.0002161254171101761-0.00031081244794583607j),(5.048183064555767e-05-0.0003827362352040902j),(-0.00014130195865507737-0.00036834243874002426j),(-0.0003124315904274458-0.00025631412538157166j),(-0.00041034931430749264-6.22742662569752e-05j),(-0.0003931680186232418+0.00016798308621107354j),(-0.00024797954761496635+0.00036580487733110507j),(-3.969045585031378e-06+0.00045859183551906713j),(0.00026725594770078004+0.0003964426449071676j),(0.0004686809363286401+0.00017757916689341012j),(0.0005103226732709033-0.0001389896810520211j),(0.00034735401407559537-0.0004428556301948035j),(8.742443282223277e-06-0.000605316144150676j),(-0.00039809908425864743-0.0005271817546685762j),(-0.0007126886122409524-0.0001832955913526943j),(-0.0007679173633749329+0.0003563487922889213j),(-0.0004292121330123225+0.00095721429627412j),(0.0008109053412712543+0.0015776067186064442j)
"(1,)",(0.0006877140760522763+0.0016856579871808203j),(0.0017546229363084684+0.001807630730904892j),(0.0006883798804563052+0.0016327008453550027j),(-0.00034717346782086017+0.00077418089692887j),(-0.000612178672047046+0.0002855124184230271j),(-0.0005688078726339228-0.00014534825754218555j),(-0.00031816917079101787-0.0004201386421370085j),(6.362131989510137e-06-0.00048292756926624245j),(0.0002767021284152442-0.00035366503064328817j),(0.0004070525458487231-0.00011138721397331259j),(0.0003741623264500812+0.00014125528514593702j),(0.00021366560697772186+0.0003161233777469704j),(-2.718430688229318e-06+0.0003660237094332121j),(-0.00019757949033345187+0.0002922461393855109j),(-0.000313707443504384+0.00013450997426601527j),(-0.00032770482451132104-4.929045430468841e-05j),(-0.0002497686531556104-0.0002043416570326893j),(-0.00011326067880155234-0.0002940232095229671j),(3.9887655172816606e-05-0.0003057759357948476j),(0.00017229594337967984-0.0002485549858460955j),(0.00025934121095454074-0.00014511547785668415j),(0.0002916277585772963-2.292880597839425e-05j),(0.00027288505724100604+9.33323927389959e-05j),(0.00021537450668690036+0.00018627448003462023j),(0.0001348339618254429+0.00024713540622466236j),(4.636138596972899e-05+0.00027479401020498396j),(-3.814012905812632e-05+0.00027353018876889116j),(-0.00011096901106174569+0.00025051401447928287j),(-0.00016846479884529+0.00021367401742604315j),(-0.00021017561349065986+0.00017023920930851072j),(-0.00023778955217857296+0.00012597503458622615j),(-0.00025412819905258204+8.497560242947122e-05j),(-0.00026235512125983825+4.981945061623536e-05j),(-0.00026543866785880185+2.1908665522108663e-05j),(-0.00026583853328716346+1.8555837785499024e-06j),(-0.000265354563754386-1.0168847112846068e-05j),(-0.0002650726349116308-1.4170316757434889e-05j),(-0.0002653545637543871-1.0168847112846122e-05j),(-0.0002658385332871619+1.8555837785498814e-06j),(-0.00026543866785880233+2.190866552210866e-05j),(-0.0002623551212598381+4.981945061623517e-05j),(-0.0002541281990525806+8.497560242947057e-05j),(-0.00023778955217857136+0.00012597503458622523j),(-0.00021017561349066002+0.00017023920930851072j),(-0.00016846479884529022+0.0002136740174260426j),(-0.00011096901106174542+0.0002505140144792812j),(-3.814012905812623e-05+0.0002735301887688903j),(4.6361385969728873e-05+0.00027479401020498386j),(0.00013483396182544275+0.0002471354062246623j),(0.00021537450668689904+0.00018627448003461918j),(0.0002728850572410042+9.333239273899553e-05j),(0.00029162775857729606-2.2928805978393856e-05j),(0.0002593412109545404-0.00014511547785668363j),(0.00017229594337967862-0.0002485549858460919j),(3.988765517281764e-05-0.0003057759357948466j),(-0.0001132606788015522-0.0002940232095229693j),(-0.00024976865315561037-0.00020434165703268992j),(-0.0003277048245113211-4.9290454304688836e-05j),(-0.00031370744350438424+0.00013450997426601478j),(-0.0001975794903334525+0.0002922461393855111j),(-2.7184306882298644e-06+0.0003660237094332126j),(0.00021366560697772045+0.00031612337774696904j),(0.0003741623264500791+0.00014125528514593653j),(0.00040705254584872357-0.00011138721397331224j),(0.0002767021284152445-0.00035366503064328584j),(6.362131989511802e-06-0.00048292756926624045j),(-0.0003181691707910164-0.0004201386421370097j),(-0.000568807872633923-0.00014534825754218645j),(-0.000612178672047047+0.0002855124184230265j),(-0.0003471734678208595+0.0007741808969288659j)
"(2,)",(-0.00042921213301232283+0.0009572142962741182j),(0.0006883798804563052+0.0016327008453550027j),(0.0017546229363084736+0.0018076307309048952j),(0.0006883798804563057+0.0016327008453550038j),(-0.00034717346782086044+0.0007741808969288708j),(-0.0006121786720470468+0.00028551241842302754j),(-0.000568807872633923-0.00014534825754218545j),(-0.0003181691707910183-0.000420138642137009j),(6.362131989510035e-06-0.0004829275692662431j),(0.0002767021284152446-0.0003536650306432888j),(0.00040705254584872346-0.0001113872139733128j),(0.0003741623264500816+0.00014125528514593696j),(0.00021366560697772227+0.0003161233777469704j),(-2.7184306882292406e-06+0.0003660237094332124j),(-0.00019757949033345196+0.00029224613938551113j),(-0.00031370744350438424+0.00013450997426601535j),(-0.00032770482451132174-4.929045430468833e-05j),(-0.00024976865315561037-0.00020434165703268935j),(-0.00011326067880155222-0.00029402320952296715j),(3.9887655172816796e-05-0.00030577593579484937j),(0.00017229594337967997-0.00024855498584609563j),(0.00025934121095454074-0.00014511547785668407j),(0.0002916277585772965-2.2928805978394415e-05j),(0.0002728850572410062+9.333239273899595e-05j),(0.0002153745066869006+0.0001862744800346202j),(0.00013483396182544305+0.0002471354062246625j),(4.63613859697291e-05+0.00027479401020498364j),(-3.814012905812624e-05+0.0002735301887688921j),(-0.00011096901106174614+0.0002505140144792836j),(-0.00016846479884528962+0.00021367401742604248j),(-0.00021017561349066002+0.0001702392093085109j),(-0.00023778955217857348+0.00012597503458622655j),(-0.00025412819905258236+8.49756024294711e-05j),(-0.0002623551212598386+4.981945061623513e-05j),(-0.00026543866785880206+2.190866552210869e-05j),(-0.0002658385332871621+1.855583778550042e-06j),(-0.000265354563754387-1.0168847112846109e-05j),(-0.00026507263491163134-1.4170316757435165e-05j),(-0.0002653545637543863-1.0168847112846093e-05j),(-0.0002658385332871643+1.8555837785499646e-06j),(-0.0002654386678588019+2.190866552210861e-05j),(-0.000262355121259837+4.9819450616235066e-05j),(-0.0002541281990525803+8.497560242947036e-05j),(-0.00023778955217857348+0.00012597503458622618j),(-0.00021017561349066083+0.00017023920930851115j),(-0.00016846479884528897+0.00021367401742604136j),(-0.00011096901106174549+0.0002505140144792816j),(-3.814012905812646e-05+0.00027353018876889187j),(4.636138596972898e-05+0.00027479401020498413j),(0.0001348339618254421+0.0002471354062246612j),(0.00021537450668689896+0.00018627448003461942j),(0.00027288505724100604+9.33323927389961e-05j),(0.0002916277585772964-2.292880597839405e-05j),(0.00025934121095453814-0.00014511547785668182j),(0.00017229594337967968-0.0002485549858460932j),(3.988765517281787e-05-0.00030577593579485j),(-0.00011326067880155213-0.00029402320952296807j),(-0.0002497686531556103-0.00020434165703268992j),(-0.00032770482451132153-4.929045430468904e-05j),(-0.00031370744350438506+0.0001345099742660152j),(-0.00019757949033345282+0.00029224613938551124j),(-2.7184306882300195e-06+0.00036602370943321084j),(0.00021366560697772067+0.0003161233777469694j),(0.0003741623264500815+0.00014125528514593775j),(0.00040705254584872216-0.0001113872139733108j),(0.0002767021284152445-0.0003536650306432858j),(6.36213198951185e-06-0.000482927569266243j),(-0.00031816917079101787-0.0004201386421370102j),(-0.0005688078726339234-0.00014534825754218685j),(-0.0006121786720470441+0.00028551241842302526j)
"(3,)",(-0.000767917363374932+0.00035634879228891984j),(-0.00034717346782086017+0.00077418089692887j),(0.0006883798804563057+0.0016327008453550038j),(0.0017546229363084723+0.0018076307309048934j),(0.0006883798804563052+0.0016327008453550027j),(-0.0003471734678208603+0.000774180896928871j),(-0.0006121786720470462+0.00028551241842302743j),(-0.0005688078726339229-0.0001453482575421854j),(-0.00031816917079101825-0.00042013864213700895j),(6.3621319895100506e-06-0.0004829275692662434j),(0.0002767021284152447-0.0003536650306432887j),(0.00040705254584872324-0.00011138721397331285j),(0.00037416232645008136+0.00014125528514593655j),(0.00021366560697772213+0.0003161233777469704j),(-2.7184306882292664e-06+0.00036602370943321214j),(-0.00019757949033345185+0.00029224613938551086j),(-0.0003137074435043844+0.00013450997426601557j),(-0.0003277048245113213-4.929045430468823e-05j),(-0.00024976865315561026-0.000204341657032689j),(-0.00011326067880155295-0.00029402320952296845j),(3.98876551728168e-05-0.00030577593579484926j),(0.00017229594337967984-0.00024855498584609525j),(0.00025934121095454063-0.00014511547785668412j),(0.0002916277585772965-2.2928805978394476e-05j),(0.0002728850572410061+9.33323927389959e-05j),(0.0002153745066869005+0.00018627448003462023j),(0.00013483396182544278+0.0002471354062246619j),(4.636138596972937e-05+0.0002747940102049841j),(-3.814012905812631e-05+0.0002735301887688927j),(-0.0001109690110617458+0.00025051401447928265j),(-0.0001684647988452896+0.00021367401742604237j),(-0.00021017561349066026+0.00017023920930851112j),(-0.00023778955217857342+0.0001259750345862264j),(-0.0002541281990525823+8.497560242947102e-05j),(-0.0002623551212598384+4.981945061623526e-05j),(-0.0002654386678588004+2.1908665522108683e-05j),(-0.00026583853328716276+1.8555837785500593e-06j),(-0.0002653545637543873-1.016884711284597e-05j),(-0.0002650726349116302-1.4170316757434948e-05j),(-0.0002653545637543883-1.0168847112846217e-05j),(-0.0002658385332871635+1.8555837785499712e-06j),(-0.0002654386678588005+2.1908665522108642e-05j),(-0.0002623551212598362+4.981945061623489e-05j),(-0.00025412819905258204+8.497560242947106e-05j),(-0.0002377895521785739+0.00012597503458622637j),(-0.000210175613490659+0.00017023920930851j),(-0.00016846479884528891+0.00021367401742604136j),(-0.000110969011061746+0.0002505140144792827j),(-3.8140129058126406e-05+0.0002735301887688918j),(4.636138596972864e-05+0.0002747940102049826j),(0.00013483396182544197+0.00024713540622466106j),(0.00021537450668690007+0.00018627448003462045j),(0.0002728850572410059+9.33323927389961e-05j),(0.0002916277585772934-2.2928805978393033e-05j),(0.0002593412109545394-0.0001451154778566823j),(0.00017229594337968106-0.0002485549858460958j),(3.988765517281725e-05-0.00030577593579484856j),(-0.00011326067880155196-0.0002940232095229675j),(-0.00024976865315561-0.00020434165703268997j),(-0.00032770482451132196-4.929045430468904e-05j),(-0.000313707443504385+0.00013450997426601524j),(-0.00019757949033345166+0.00029224613938550934j),(-2.718430688229895e-06+0.0003660237094332108j),(0.00021366560697772175+0.0003161233777469711j),(0.00037416232645007936+0.00014125528514593775j),(0.00040705254584872167-0.00011138721397331066j),(0.00027670212841524565-0.0003536650306432873j),(6.362131989511016e-06-0.0004829275692662434j),(-0.0003181691707910177-0.0004201386421370101j),(-0.00056880787263392-0.00014534825754218585j)
"(4,)",(-0.0007126886122409523-0.00018329559135269355j),(-0.000612178672047046+0.0002855124184230271j),(-0.00034717346782086044+0.0007741808969288708j),(0.0006883798804563052+0.0016327008453550027j),(0.0017546229363084725+0.0018076307309048932j),(0.0006883798804563061+0.0016327008453550036j),(-0.00034717346782086+0.0007741808969288703j),(-0.0006121786720470463+0.0002855124184230275j),(-0.0005688078726339232-0.00014534825754218542j),(-0.0003181691707910186-0.0004201386421370092j),(6.362131989510023e-06-0.0004829275692662435j),(0.00027670212841524446-0.00035366503064328866j),(0.00040705254584872297-0.000111387213973313j),(0.0003741623264500813+0.0001412552851459366j),(0.000213665606977722+0.0003161233777469702j),(-2.718430688229138e-06+0.00036602370943321203j),(-0.00019757949033345177+0.00029224613938551124j),(-0.00031370744350438397+0.00013450997426601565j),(-0.000327704824511321-4.929045430468802e-05j),(-0.00024976865315561145-0.00020434165703269j),(-0.00011326067880155293-0.0002940232095229684j),(3.988765517281686e-05-0.0003057759357948488j),(0.00017229594337967973-0.0002485549858460953j),(0.0002593412109545405-0.0001451154778566843j),(0.00029162775857729644-2.2928805978394544e-05j),(0.00027288505724100615+9.333239273899572e-05j),(0.00021537450668690015+0.00018627448003461972j),(0.00013483396182544338+0.00024713540622466225j),(4.636138596972953e-05+0.0002747940102049847j),(-3.814012905812613e-05+0.0002735301887688916j),(-0.00011096901106174569+0.00025051401447928265j),(-0.0001684647988452896+0.00021367401742604286j),(-0.00021017561349066015+0.00017023920930851115j),(-0.00023778955217857348+0.0001259750345862264j),(-0.00025412819905258225+8.497560242947118e-05j),(-0.0002623551212598368+4.981945061623516e-05j),(-0.00026543866785880103+2.1908665522108978e-05j),(-0.00026583853328716303+1.8555837785503051e-06j),(-0.0002653545637543862-1.0168847112845866e-05j),(-0.0002650726349116323-1.4170316757435063e-05j),(-0.0002653545637543876-1.0168847112846056e-05j),(-0.00026583853328716205+1.8555837785501694e-06j),(-0.00026543866785879973+2.1908665522108808e-05j),(-0.0002623551212598382+4.981945061623545e-05j),(-0.0002541281990525827+8.497560242947132e-05j),(-0.00023778955217857201+0.00012597503458622563j),(-0.00021017561349065902+0.00017023920930851017j),(-0.00016846479884528978+0.00021367401742604245j),(-0.00011096901106174585+0.0002505140144792828j),(-3.81401290581262e-05+0.00027353018876889035j),(4.6361385969728724e-05+0.00027479401020498245j),(0.0001348339618254429+0.0002471354062246623j),(0.00021537450668690026+0.0001862744800346202j),(0.0002728850572410029+9.333239273899562e-05j),(0.0002916277585772947-2.292880597839346e-05j),(0.0002593412109545419-0.00014511547785668404j),(0.00017229594337967984-0.00024855498584609487j),(3.988765517281691e-05-0.00030577593579484823j),(-0.00011326067880155187-0.0002940232095229675j),(-0.0002497686531556106-0.00020434165703269016j),(-0.00032770482451132196-4.929045430468893e-05j),(-0.0003137074435043831+0.0001345099742660143j),(-0.00019757949033345158+0.0002922461393855095j),(-2.7184306882299585e-06+0.00036602370943321285j),(0.00021366560697772+0.0003161233777469701j),(0.0003741623264500791+0.00014125528514593748j),(0.00040705254584872335-0.00011138721397331129j),(0.00027670212841524527-0.0003536650306432883j),(6.362131989510991e-06-0.0004829275692662434j),(-0.0003181691707910161-0.00042013864213700754j)
"(5,)",(-0.00039809908425865004-0.0005271817546685779j),(-0.0005688078726339228-0.00014534825754218555j),(-0.0006121786720470468+0.00028551241842302754j),(-0.0003471734678208603+0.000774180896928871j),(0.0006883798804563061+0.0016327008453550036j),(0.0017546229363084728+0.001807630730904895j),(0.0006883798804563054+0.0016327008453550034j),(-0.0003471734678208602+0.0007741808969288711j),(-0.0006121786720470466+0.0002855124184230276j),(-0.0005688078726339236-0.0001453482575421857j),(-0.00031816917079101846-0.00042013864213700955j),(6.3621319895100506e-06-0.0004829275692662434j),(0.0002767021284152443-0.00035366503064328866j),(0.0004070525458487232-0.00011138721397331291j),(0.0003741623264500812+0.0001412552851459366j),(0.00021366560697772192+0.0003161233777469703j),(-2.718430688229153e-06+0.0003660237094332124j),(-0.0001975794903334517+0.0002922461393855111j),(-0.00031370744350438386+0.00013450997426601543j),(-0.00032770482451132283-4.9290454304688437e-05j),(-0.0002497686531556113-0.00020434165703269025j),(-0.00011326067880155257-0.00029402320952296823j),(3.988765517281689e-05-0.00030577593579484894j),(0.00017229594337967976-0.0002485549858460954j),(0.00025934121095454063-0.00014511547785668412j),(0.0002916277585772965-2.2928805978394415e-05j),(0.00027288505724100566+9.333239273899563e-05j),(0.0002153745066869008+0.00018627448003462015j),(0.00013483396182544348+0.00024713540622466306j),(4.63613859697291e-05+0.00027479401020498386j),(-3.8140129058126156e-05+0.00027353018876889165j),(-0.00011096901106174598+0.00025051401447928303j),(-0.00016846479884528994+0.00021367401742604258j),(-0.00021017561349066043+0.00017023920930851093j),(-0.00023778955217857364+0.0001259750345862263j),(-0.0002541281990525808+8.497560242947079e-05j),(-0.0002623551212598376+4.981945061623524e-05j),(-0.0002654386678588016+2.190866552210901e-05j),(-0.00026583853328716216+1.85558377854993e-06j),(-0.0002653545637543884-1.0168847112846105e-05j),(-0.00026507263491163177-1.4170316757434992e-05j),(-0.00026535456375438636-1.0168847112845993e-05j),(-0.0002658385332871615+1.855583778550045e-06j),(-0.00026543866785880185+2.1908665522108795e-05j),(-0.0002623551212598389+4.9819450616235364e-05j),(-0.00025412819905258085+8.497560242947067e-05j),(-0.0002377895521785722+0.00012597503458622571j),(-0.0002101756134906602+0.00017023920930851096j),(-0.00016846479884528986+0.00021367401742604256j),(-0.00011096901106174564+0.0002505140144792814j),(-3.814012905812628e-05+0.00027353018876889035j),(4.636138596972897e-05+0.000274794010204984j),(0.00013483396182544283+0.00024713540622466247j),(0.00021537450668689776+0.00018627448003461888j),(0.0002728850572410044+9.333239273899602e-05j),(0.00029162775857729774-2.2928805978393748e-05j),(0.00025934121095454074-0.00014511547785668358j),(0.0001722959433796798-0.00024855498584609454j),(3.988765517281746e-05-0.0003057759357948481j),(-0.0001132606788015522-0.0002940232095229681j),(-0.00024976865315561074-0.00020434165703269022j),(-0.00032770482451132017-4.929045430468873e-05j),(-0.0003137074435043833+0.00013450997426601427j),(-0.00019757949033345282+0.00029224613938551113j),(-2.718430688230689e-06+0.0003660237094332112j),(0.00021366560697772002+0.0003161233777469698j),(0.00037416232645008093+0.00014125528514593807j),(0.00040705254584872384-0.00011138721397331228j),(0.0002767021284152454-0.00035366503064328833j),(6.3621319895108264e-06-0.00048292756926624105j)
"(6,)",(8.742443282222193e-06-0.0006053161441506778j),(-0.00031816917079101787-0.0004201386421370085j),(-0.000568807872633923-0.00014534825754218545j),(-0.0006121786720470462+0.00028551241842302743j),(-0.00034717346782086+0.0007741808969288703j),(0.0006883798804563054+0.0016327008453550034j),(0.0017546229363084717+0.0018076307309048932j),(0.0006883798804563058+0.001632700845355003j),(-0.0003471734678208604+0.0007741808969288703j),(-0.0006121786720470467+0.00028551241842302743j),(-0.0005688078726339234-0.00014534825754218582j),(-0.0003181691707910182-0.0004201386421370091j),(6.362131989509949e-06-0.0004829275692662428j),(0.00027670212841524424-0.00035366503064328833j),(0.00040705254584872265-0.00011138721397331257j),(0.0003741623264500808+0.00014125528514593666j),(0.00021366560697772213+0.0003161233777469702j),(-2.7184306882291678e-06+0.00036602370943321187j),(-0.0001975794903334515+0.00029224613938551053j),(-0.00031370744350438516+0.00013450997426601603j),(-0.00032770482451132245-4.929045430468837e-05j),(-0.0002497686531556108-0.00020434165703268984j),(-0.00011326067880155252-0.00029402320952296807j),(3.988765517281696e-05-0.0003057759357948487j),(0.0001722959433796797-0.0002485549858460951j),(0.0002593412109545404-0.00014511547785668401j),(0.00029162775857729574-2.292880597839445e-05j),(0.0002728850572410061+9.333239273899567e-05j),(0.000215374506686901+0.0001862744800346206j),(0.00013483396182544286+0.000247135406224662j),(4.6361385969729144e-05+0.0002747940102049837j),(-3.814012905812623e-05+0.0002735301887688918j),(-0.00011096901106174593+0.00025051401447928276j),(-0.00016846479884529+0.00021367401742604237j),(-0.0002101756134906602+0.00017023920930851085j),(-0.00023778955217857188+0.0001259750345862256j),(-0.00025412819905258133+8.497560242947088e-05j),(-0.0002623551212598378+4.9819450616235466e-05j),(-0.0002654386678588003+2.190866552210868e-05j),(-0.000265838533287164+1.855583778550144e-06j),(-0.0002653545637543875-1.0168847112846217e-05j),(-0.00026507263491163015-1.4170316757434908e-05j),(-0.0002653545637543855-1.016884711284605e-05j),(-0.0002658385332871633+1.855583778550088e-06j),(-0.0002654386678588022+2.190866552210867e-05j),(-0.00026235512125983673+4.981945061623493e-05j),(-0.0002541281990525807+8.497560242947059e-05j),(-0.00023778955217857326+0.00012597503458622618j),(-0.00021017561349066007+0.00017023920930851088j),(-0.00016846479884528902+0.0002136740174260411j),(-0.00011096901106174546+0.0002505140144792812j),(-3.814012905812636e-05+0.0002735301887688916j),(4.6361385969728785e-05+0.0002747940102049839j),(0.0001348339618254408+0.00024713540622466j),(0.00021537450668689858+0.0001862744800346197j),(0.0002728850572410069+9.333239273899682e-05j),(0.00029162775857729617-2.2928805978393802e-05j),(0.00025934121095454-0.00014511547785668336j),(0.0001722959433796798-0.0002485549858460943j),(3.988765517281726e-05-0.00030577593579484845j),(-0.00011326067880155207-0.0002940232095229679j),(-0.0002497686531556089-0.00020434165703268903j),(-0.0003277048245113199-4.9290454304688775e-05j),(-0.00031370744350438484+0.0001345099742660152j),(-0.00019757949033345217+0.00029224613938550934j),(-2.71843068823058e-06+0.0003660237094332107j),(0.00021366560697772094+0.0003161233777469709j),(0.00037416232645008136+0.00014125528514593742j),(0.00040705254584872357-0.0001113872139733122j),(0.0002767021284152435-0.0003536650306432862j)
"(7,)",(0.0003473540140755948-0.0004428556301948026j),(6.362131989510137e-06-0.00048292756926624245j),(-0.0003181691707910183-0.000420138642137009j),(-0.0005688078726339229-0.0001453482575421854j),(-0.0006121786720470463+0.0002855124184230275j),(-0.0003471734678208602+0.0007741808969288711j),(0.0006883798804563058+0.001632700845355003j),(0.0017546229363084725+0.0018076307309048932j),(0.0006883798804563053+0.0016327008453550023j),(-0.0003471734678208606+0.0007741808969288711j),(-0.000612178672047047+0.00028551241842302754j),(-0.0005688078726339233-0.00014534825754218563j),(-0.00031816917079101835-0.000420138642137009j),(6.3621319895100065e-06-0.0004829275692662429j),(0.0002767021284152443-0.0003536650306432882j),(0.0004070525458487227-0.00011138721397331253j),(0.00037416232645008115+0.00014125528514593666j),(0.00021366560697772205+0.00031612337774697j),(-2.718430688229133e-06+0.0003660237094332117j),(-0.00019757949033345236+0.00029224613938551216j),(-0.0003137074435043852+0.000134509974266016j),(-0.0003277048245113221-4.929045430468857e-05j),(-0.00024976865315561107-0.00020434165703268984j),(-0.00011326067880155267-0.000294023209522968j),(3.9887655172817006e-05-0.0003057759357948488j),(0.00017229594337967976-0.00024855498584609514j),(0.00025934121095454-0.00014511547785668382j),(0.00029162775857729633-2.2928805978394483e-05j),(0.00027288505724100686+9.333239273899594e-05j),(0.00021537450668690023+0.00018627448003461996j),(0.00013483396182544275+0.0002471354062246622j),(4.6361385969729084e-05+0.00027479401020498413j),(-3.8140129058126406e-05+0.00027353018876889187j),(-0.00011096901106174617+0.0002505140144792828j),(-0.00016846479884528992+0.00021367401742604253j),(-0.00021017561349065883+0.0001702392093085101j),(-0.00023778955217857258+0.00012597503458622604j),(-0.00025412819905258166+8.497560242947115e-05j),(-0.00026235512125983684+4.9819450616235134e-05j),(-0.00026543866785880244+2.1908665522108805e-05j),(-0.0002658385332871634+1.855583778550166e-06j),(-0.00026535456375438614-1.0168847112845922e-05j),(-0.0002650726349116296-1.4170316757434848e-05j),(-0.0002653545637543876-1.0168847112846022e-05j),(-0.000265838533287164+1.8555837785498988e-06j),(-0.0002654386678588004+2.1908665522108578e-05j),(-0.0002623551212598369+4.9819450616235154e-05j),(-0.00025412819905258215+8.49756024294711e-05j),(-0.00023778955217857332+0.0001259750345862264j),(-0.00021017561349065915+0.00017023920930850985j),(-0.00016846479884528891+0.00021367401742604115j),(-0.00011096901106174607+0.00025051401447928265j),(-3.814012905812648e-05+0.0002735301887688917j),(4.636138596972796e-05+0.00027479401020498125j),(0.00013483396182544167+0.0002471354062246612j),(0.0002153745066869009+0.00018627448003462145j),(0.00027288505724100577+9.333239273899625e-05j),(0.00029162775857729585-2.292880597839397e-05j),(0.0002593412109545402-0.00014511547785668334j),(0.00017229594337967995-0.00024855498584609487j),(3.988765517281718e-05-0.00030577593579484856j),(-0.00011326067880155134-0.0002940232095229663j),(-0.000249768653155609-0.00020434165703268903j),(-0.0003277048245113219-4.929045430468888e-05j),(-0.0003137074435043837+0.0001345099742660139j),(-0.00019757949033345212+0.00029224613938550907j),(-2.71843068823055e-06+0.0003660237094332123j),(0.00021366560697772173+0.00031612337774697104j),(0.00037416232645008136+0.00014125528514593742j),(0.0004070525458487213-0.00011138721397331167j)
