index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)"
"(0.23076923076923084, -1.923076923076923)",(-0.005001149331948726-0.003386543459320748j),(-0.0005735527890337354-0.004667318564065334j),(0.0029375596325128457-0.0035604249739261203j),(0.004511795756013348-0.000535210694446503j),(0.0037244677439029167+0.002495327495892912j),(0.0014417662419279307+0.004192116435726198j),(-0.001107413819730168+0.0042500496493309585j),(-0.0030480859371286367+0.0031152544977353547j),(-0.004074456217338057+0.001469686692576129j),(-0.004307969934160644-0.00013774464217833994j),(-0.00405372682926822-0.001416200316121449j),(-0.0036176760937933973-0.0022914722699352128j),(-0.0032241653374085384-0.002806962552179209j),(-0.0030049536419611807-0.003035427264717638j),(-0.003016815793362247-0.003023901840052499j),(-0.003256928080126131-0.0027697550260220925j),(-0.003661960378669405-0.0022218771199716144j),(-0.004091580714383235-0.0013073946104296948j),(-0.00431203243601795+9.841211502039133e-06j),(-0.004012227470037747+0.0016383144464022j),(-0.002895479916673111+0.003261621574979356j),(-0.0008718032644917582+0.004308362796985877j),(0.0016991112948276737+0.004099495143665642j),(0.003889547279415062+0.0022403263159368973j),(0.004466937021217997-0.0008656527791970816j),(0.0026539325988267116-0.003786252506568002j),(-0.0009606498576321046-0.004612920412653887j),(-0.004212498874928025-0.0023363544278828113j),(-0.004575159048510136+0.0018690680048719403j),(-0.0013199001331860134+0.0049170207405205245j),(0.0032899705584369682+0.004114176645415661j),(0.0054719223736653996-0.00024000577928084632j),(0.0032297749831976686-0.004725387860486557j),(-0.0017465184349422381-0.005751381506088693j),(-0.005731990933756558-0.0027027779746185707j),(-0.006387557090599336+0.0019964168850363216j),(-0.004296214123208389+0.005584835431148186j),(-0.0015888591807874744+0.007169936049975909j),(4.7392449661324624e-05+0.0075142428358559365j),(-4.204947011985175e-05+0.007504883057504367j),(-0.0018285946329705126+0.0070867263701516366j),(-0.004567567152732486+0.005320845710577496j),(-0.0064745129872116015+0.0015455425551353823j),(-0.005470132229908395-0.0031319304205085787j),(-0.0012363316407289016-0.005851210832374752j),(0.0036287750715972853-0.004392386934014833j),(0.005448227499096414+0.00026813846652202464j),(0.0028818212510992483+0.0043870852442043215j),(-0.0017617851559163255+0.00475954079817563j),(-0.00471190667768352+0.0014460245903466342j)
"(0.384615384615385, -1.923076923076923)",(-0.005973141288080213-0.0012421262919942732j),(-0.002218623464131828-0.004187772170537874j),(0.0016122451749328993-0.004355000458562621j),(0.0041676761823211715-0.001860394486907773j),(0.004261603241730415+0.001437292454182114j),(0.0023473033270563085+0.0037712551091268302j),(-0.00031294584390853633+0.004385192524737506j),(-0.002584210218417206+0.003510170101540437j),(-0.003914815551324617+0.0018464632163349402j),(-0.004303602333892075+6.87407506064738e-05j),(-0.004046025094258395-0.0014117864538096688j),(-0.00349478628730526-0.0024554118030810385j),(-0.002929564820928855-0.0030945641821854227j),(-0.0025248257148682927-0.003425483676422948j),(-0.002367984643039182-0.0035331857217113143j),(-0.0024863642958479026-0.003452856023792354j),(-0.002859656969297558-0.0031578398109636152j),(-0.003410429185985057-0.0025685605670418563j),(-0.0039782200365234294-0.0015867274522026985j),(-0.004298004415037498-0.00016484468392911436j),(-0.0040221988333651+0.0015888094118119331j),(-0.0028348387838921436+0.003304850619665716j),(-0.0006780473336349798+0.004337887132773536j),(0.0019848147519641196+0.003966144445396644j),(0.004087058611807299+0.0018565514968239276j),(0.004335330119886421-0.0013937778851275612j),(0.0020987373862124724-0.00412887523247609j),(-0.0016884307044136317-0.004412628158807862j),(-0.004574391459192165-0.0015673312588933373j),(-0.004163699602737428+0.0027088843246596463j),(-0.0003322410859240974+0.0051132476059437305j),(0.004075675471408915+0.0034033226544475767j),(0.005369364774005855-0.0013193654313435497j),(0.002328032584695053-0.005296951652750859j),(-0.0026908193484329736-0.005454500258328994j),(-0.006103554528047407-0.0019683032754752973j),(-0.00627533232130455+0.0025180634955071523j),(-0.004253312562593446+0.005672423981057765j),(-0.002075327249606332+0.0070375896974581575j),(-0.0011280460093982846+0.0073524583973853174j),(-0.0018472614546990093+0.007126180850573112j),(-0.00391100669924157+0.005963390424854774j),(-0.0060755880002480375+0.003077596792054914j),(-0.00632496462180563-0.0013237746850456253j),(-0.003341349139360123-0.00513582727503856j),(0.001650721439445985-0.005586776123336759j),(0.0051818060315810275-0.002024134067309423j),(0.004516143144420344+0.0028471303857278054j),(0.0003492645623431952+0.005136610610296372j),(-0.0037914554448129074+0.0032410385883148807j)
"(0.5384615384615388, -1.923076923076923)",(-0.006116376498880194+0.0006466512228983036j),(-0.0033379359175018724-0.003403581870170012j),(0.0004328612867443454-0.004643226015442393j),(0.003642467649008246-0.002770419792842638j),(0.004465754812983325+0.0005825668661637752j),(0.0029110573706157485+0.0033565166766715833j),(0.00020230890945300897+0.004388172315108922j),(-0.0023106247650033743+0.003687373733711888j),(-0.0038468839641344873+0.0019608749769775688j),(-0.004290676197469546+4.970990389975905e-06j),(-0.003937137244662925-0.0016508569608901895j),(-0.0031945286747013624-0.0028073444091046506j),(-0.0024011452138955423-0.0034955275172602438j),(-0.00176956579048893-0.0038451609076635856j),(-0.0014060769207125364-0.00398796302812895j),(-0.0013515027838638344-0.004006136445282759j),(-0.0016107853740877246-0.003912308940097559j),(-0.0021577088540337607-0.0036471151459226705j),(-0.0029130818385821717-0.0030920643699622447j),(-0.003705227880723511-0.0021082419571839543j),(-0.004238035996952145-0.0006167310534569824j),(-0.00411389150238693+0.0012777647517782942j),(-0.0029692007008577407+0.0031640980252030976j),(-0.0007417020335530647+0.004314351963288521j),(0.0020313985400225026+0.003930728211610948j),(0.004150419057661323+0.0016902954900721993j),(0.004232868869711409-0.0016681949232595003j),(0.0017330926422653293-0.004295088365445116j),(-0.0021492073212376777-0.004212732207418722j),(-0.004741594438928889-0.0009991570588679221j),(-0.003776179255323985+0.003253036415233222j),(0.00039175966569020314+0.005133435153531802j),(0.004542403065802564+0.002812259321072589j),(0.005184127292170778-0.0020387311581778087j),(0.0017131238116106123-0.005578414897474766j),(-0.003178744431727119-0.005249008253566414j),(-0.006229504008565264-0.001726580069494407j),(-0.006354453589356076+0.0024063210735256833j),(-0.004778094508952858+0.005228141926795655j),(-0.003314979194262352+0.0064666554052423995j),(-0.003064933374273037+0.006621011395305477j),(-0.004184059818548497+0.005811574360525043j),(-0.005904856251733359+0.003573288677614247j),(-0.006575609057269743-0.0002380298976640892j),(-0.004554522390294016-0.004276281572346828j),(-2.8349587498697594e-06-0.005935544372909747j),(0.004366293076961828-0.003598067192548021j),(0.005272541553790158+0.001243440824238371j),(0.0020336241223284936+0.004798621044480924j),(-0.0025818180298715944+0.00432580844378573j)
"(0.6923076923076925, -1.923076923076923)",(-0.0058516739483209495+0.002009239196903857j),(-0.003983609848949464-0.002652261781069862j),(-0.0004267846802931673-0.004654333051183306j),(0.0031698009333367334-0.003305808511263341j),(0.004501313093009719+2.6384013902567103e-05j),(0.003190273446618484+0.003082076184672789j),(0.00041929411698658623+0.004361390226194148j),(-0.002269283637093998+0.0036954805539974336j),(-0.003894065085361305+0.001823457293223155j),(-0.004257647232413039-0.0003253854552798746j),(-0.003686009914189463-0.0021081382175454195j),(-0.0026633721531951855-0.0032833077654487357j),(-0.0015916556003031407-0.003901589213046219j),(-0.0007126286725494338-0.004143055357760562j),(-0.0001330146065541336-0.004195678559668498j),(0.00011683581751434406-0.00419358015556369j),(3.348232031061966e-05-0.00419593161521056j),(-0.00038257682272682127-0.004182932220460979j),(-0.0011191577430460112-0.004056801384692043j),(-0.0021151046100204994-0.0036519138174797047j),(-0.0032027351829065033-0.002773007581250983j),(-0.004058676096361333-0.0012858070019915627j),(-0.004220725725322905+0.0007345092556749384j),(-0.0032431676089845225+0.0028497372280876063j),(-0.0010148579739849926+0.004238160969302516j),(0.0018861250921464918+0.0039834557754570305j),(0.004125949764813569+0.0017123042483567896j),(0.004190025579659905-0.0017451631307719424j),(0.0015476526896809916-0.004358225625613958j),(-0.00240493276380233-0.004069982982661578j),(-0.004808391258313033-0.000629980684944123j),(-0.003483743642293721+0.0035787673099305583j),(0.0008634030180370175+0.0050932075017138j),(0.004794400632541878+0.002413706100465504j),(0.005047337783784804-0.0024329335044675506j),(0.0014465899855936211-0.005692131481716094j),(-0.003247038976936331-0.005250330259884772j),(-0.006165062124233238-0.0020240638377195573j),(-0.006590927571604321+0.0016249697496780514j),(-0.0057088045926643625+0.004089160563931751j),(-0.005018142710266781+0.005073401519532036j),(-0.005269825150822012+0.004753519851656632j),(-0.006209713856347184+0.003046907567428337j),(-0.006642137107764954-0.00011874770308619595j),(-0.005031444586813828-0.003841917721313723j),(-0.000976503976812392-0.0059401776643566145j),(0.003599151342233866-0.004463443995781529j),(0.005480924391809161+2.760317298313601e-05j),(0.0031314436253218054+0.0042296686236655825j),(-0.0015139421128737814+0.004845519825322047j)
"(0.8461538461538463, -1.923076923076923)",(-0.005543895083978827+0.00279678063685999j),(-0.004288188902150497-0.002144263544561478j),(-0.0009104337107915685-0.004585619884787508j),(0.002892726422550421-0.0035442594078522443j),(0.004486433707575805-0.00020112690759357702j),(0.003233394822332726+0.003014837825478564j),(0.00033798813384028234+0.004349520760011692j),(-0.0024627694527080512+0.0035425353738076084j),(-0.004029322360479905+0.0014282033361075264j),(-0.004144499234740279-0.0009079065603496756j),(-0.003219393705091845-0.002723588033336946j),(-0.0018434370976846421-0.003769939635304707j),(-0.00048396213189650506-0.004152732901955746j),(0.0006056858077428489-0.004125114090734075j),(0.0013452375516354409-0.003938181605037846j),(0.0017447665279757723-0.0037734814690300543j),(0.0018341287978580563-0.0037297794870374936j),(0.0016226002998367007-0.0038290351372572864j),(0.0010898042121376156-0.004019160234658711j),(0.00020718661144667594-0.004168356435748611j),(-0.0010088108041450459-0.004063263211330324j),(-0.002417472226685129-0.0034395529785686244j),(-0.003678972203939346-0.002080779914582792j),(-0.00425492664166263+1.1461483630368742e-06j),(-0.0035795347187400355+0.0023644075281990824j),(-0.001439766805023953+0.004086561337909419j),(0.0015863380875883151+0.004087778708789504j),(0.00403149683909089+0.0018782757427775443j),(0.004202562275298688-0.001672041011901379j),(0.001512317221950869-0.004358240007386418j),(-0.0025073570652950575-0.003999804571821948j),(-0.004828892631672827-0.00043637469757141795j),(-0.0033125189060552273+0.0037452630190901123j),(0.0011079723838603847+0.005058492590090326j),(0.004900534084557183+0.0022371800065474315j),(0.0050272884108610106-0.0025292528002790167j),(0.0015566142844929511-0.005689544080461088j),(-0.0028823554759332616-0.0054791432548521035j),(-0.005821575615670243-0.00285439367207217j),(-0.006738453872074614+0.00011576503505213563j),(-0.006603884108053976+0.002032403931068317j),(-0.006494288301916404+0.002480346927720998j),(-0.006703771276759623+0.0014293913603449638j),(-0.00656711042041515-0.0010068547173907986j),(-0.004898536875944679-0.004068505255447612j),(-0.0011707519627027158-0.0059577248172887655j),(0.003247736692404682-0.004788731300889575j),(0.005492780880587987-0.0006128514976153515j),(0.003695713208224736+0.00379776879040633j),(-0.0008253511009207012+0.00503586134789071j)
"(1.0, -1.923076923076923)",(-0.00541901785287246+0.003047001588947125j),(-0.004364523327037408-0.0019807010073608147j),(-0.0010146421291990643-0.004555578765831065j),(0.0028752584605848935-0.00354101378597456j),(0.0044715242595861765-9.67701159134298e-05j),(0.003053624082869194+0.003165656239175816j),(-3.7394281203488244e-05+0.004336559602042819j),(-0.0028567551848305388+0.003194670542474106j),(-0.004174842702078864+0.0007612976319360001j),(-0.00385078171112513-0.0017002505394622105j),(-0.002454629219930671-0.0033855864159044193j),(-0.0007094512117183114-0.004098864241380739j),(0.000863883099572266-0.004051628187187665j),(0.002033469670780252-0.003594527497017345j),(0.002781999221048696-0.003039910960029851j),(0.0031917172849971593-0.002597431458913371j),(0.0033540615428694705-0.0023797707653492373j),(0.0033186750645768206-0.002429830702345412j),(0.0030739292749293852-0.002738393293668667j),(0.002551096703196132-0.0032398610299822213j),(0.0016541718646801136-0.003788754334831975j),(0.00032502698875471576-0.00413572451246513j),(-0.0013533000688776954-0.0039414407906025175j),(-0.0030456025369476683-0.0028794157053229487j),(-0.004133650931308154-0.000855380058444027j),(-0.0038943342377298564+0.0017222844978863902j),(-0.0019522920328959759+0.0038350032110899706j),(0.0011666989464432468+0.004199036331652799j),(0.0038719649019632314+0.0021403431179228332j),(0.004250956400341095-0.0014867108676507226j),(0.0015925703168763053-0.004313599015573325j),(-0.0024931988385351734-0.003997220846964642j),(-0.004828867592472605-0.0003930941023509357j),(-0.0032676397410461417+0.00378811090898977j),(0.0011430896053763696+0.005060145174230383j),(0.004889667839023644+0.002295596985168046j),(0.005143510368161102-0.0023252647226930127j),(0.002057197600603354-0.0055417917112683505j),(-0.0020127028514652827-0.005850864915971107j),(-0.004966106218206319-0.004109377663030568j),(-0.0063182633372012706-0.0020647918158445268j),(-0.0066818155643533165-0.0009478497390712309j),(-0.00661554230107406-0.00120894440668427j),(-0.005977694808357623-0.0027561160855097615j),(-0.004074623863713546-0.004876864413803535j),(-0.0005632749109571234-0.006059900836678008j),(0.003452940121098387-0.004673902117998952j),(0.0055162844957068295-0.0006291891876565551j),(0.0038196969112538875+0.0037022238809762717j),(-0.0006121031739110507+0.005079501014839678j)
"(1.1538461538461542, -1.923076923076923)",(-0.005550306952655511+0.002783702666403978j),(-0.004251938600217604-0.0021870580273734386j),(-0.0007434286015024195-0.004590595244583599j),(0.0031172947034008424-0.003300293025149759j),(0.004434294125487609+0.0003335235644110619j),(0.0026242508604535073+0.003493179253205901j),(-0.0006934144915759826+0.004248184086799317j),(-0.0033713827780094763+0.0025890952071727495j),(-0.004203148229419848-0.000174252090180563j),(-0.0032560889945590973-0.0026063500798665057j),(-0.0013390581330840615-0.0039191759259189505j),(0.0006829674687418055-0.004061321736873955j),(0.0022764922485570796-0.0034100264305427378j),(0.00328603620927592-0.0024286866080968717j),(0.0038012761123702565-0.0014709829086296978j),(0.004001980619542737-0.0007362368992227665j),(0.004053736965998964-0.0003074206428256j),(0.0040592113480564735-0.00020762215171455636j),(0.004042694317650935-0.00043958863805767146j),(0.003947926490640776-0.000995409969452181j),(0.00364398708015396-0.0018342623344484884j),(0.002951070097966558-0.0028336032508337996j),(0.0017093634063774861-0.003734170032259414j),(-9.295240298657433e-05-0.004125940089580382j),(-0.002159731653222997-0.0035466477657357808j),(-0.0038032217057767225-0.0017445027087224889j),(-0.004112942175082243+0.0009591638779844811j),(-0.002487386712562691+0.0034719198858921742j),(0.0006636416241858901+0.004277604718612937j),(0.003650318124322217+0.0024538386044860123j),(0.004312848712895041-0.0012194884884501177j),(0.001757654161518009-0.004231080162698616j),(-0.002384894490638521-0.004050065614768598j),(-0.004815951216009307-0.0004823001218779301j),(-0.0033471984468155555+0.0037200337364216257j),(0.0009694764245743113+0.0051035404054026855j),(0.004748965241078327+0.002596088711154622j),(0.0053652648101316525-0.0017820351748183585j),(0.002933471481190807-0.005129310583925035j),(-0.0005457486798905678-0.0061347517340384706j),(-0.0032846357719902067-0.005460990565219468j),(-0.0047139864169129025-0.004493187830067491j),(-0.005014912855851018-0.004208590310717039j),(-0.00429498494223252-0.00483591351035096j),(-0.0023436139414570673-0.005841584455128592j),(0.0008285668424592761-0.006004695728462062j),(0.0041577429349186875-0.004052912421945542j),(0.0055547889393614555-1.2759487126391422e-05j),(0.003526596398059876+0.003986305283364844j),(-0.0008966060054425177+0.005036341720460139j)
"(1.3076923076923084, -1.923076923076923)",(-0.005860668325173445+0.001981890257215076j),(-0.0039017574811831286-0.0027270847280813854j),(-9.74499925346402e-05-0.004624229179771243j),(0.0035562323170221584-0.0027749401970105776j),(0.004283433146794876+0.0010672019158311388j),(0.001894541596749895+0.0038976042445635593j),(-0.0015842742474915566+0.003961380075800847j),(-0.003868172355515389+0.0016636439038958315j),(-0.003949704785835662-0.0013215428413508611j),(-0.0022603236651057533-0.0034535602854995425j),(9.592887024193382e-05-0.004096038153552594j),(0.002152445364769216-0.003457647190825248j),(0.0034482270447595493-0.0021313081301792903j),(0.003981307233728497-0.0006800354105818956j),(0.003990250747049953+0.0005499855063559322j),(0.003758343037233886+0.0014274235773420797j),(0.003509445242084187+0.0019515197911984768j),(0.0033796888272901184+0.002164793458064706j),(0.0034239132218933117+0.0020953993067868507j),(0.0036243475563010547+0.001733422522413262j),(0.0038873624736573843+0.0010385751933813063j),(0.004032936916546707-1.9574211613621014e-05j),(0.0038004029169837446-0.0013875391338638123j),(0.0029096168299012474-0.002835330771574043j),(0.0012122938867234626-0.003900153135445038j),(-0.001084633582803828-0.003965723122685204j),(-0.003254424458178627-0.0025671807620876647j),(-0.004184470830807966+0.00013062605738331875j),(-0.002987237935975282+0.0030047884467603292j),(0.00011482101802355806+0.0042966610062614265j),(0.0033725347898580314+0.0027819189216766434j),(0.0043695592281539465-0.0008938630269190664j),(0.0019844942601871824-0.004111193823352435j),(-0.0021918790558175722-0.004145700946374626j),(-0.004785117490237412-0.0006971866510797013j),(-0.003547450697619897+0.0035315975252558983j),(0.0005686143706384582+0.005169198176633827j),(0.004418991960602646+0.0031349243313135186j),(0.005590271608555196-0.0008334066839828511j),(0.004084833119122168-0.004240774821495362j),(0.0015146251793811485-0.005911399572196853j),(-0.0005945237702337961-0.006234724925197552j),(-0.0015568845889890968-0.006144907027525793j),(-0.0012381494871957454-0.006190893550827658j),(0.00033093486968024515-0.00618333780527493j),(0.0028082705582248425-0.00530310455761868j),(0.00508069104926082-0.002739348839504536j),(0.005401929465744941+0.0012050658656113918j),(0.002744839898134167+0.004542695082218892j),(-0.001652809517389999+0.00482560160439142j)
"(1.4615384615384617, -1.923076923076923)",(-0.006120203787298465+0.0006044611359291626j),(-0.0031970946972534075-0.00348618558950286j),(0.0009000929118876657-0.004503403247254924j),(0.004054819081635687-0.001893498770242761j),(0.0038740374741035805+0.002035082206647661j),(0.0008270253239051489+0.004212497607536209j),(-0.0025977490104936566+0.003330270801712999j),(-0.0041465635772854025+0.000404315099799536j),(-0.0032497315486505716-0.0025308882128578483j),(-0.0008451768210430137-0.003991931338937698j),(0.0016811349471147754-0.003683703595605365j),(0.0033789430877440405-0.0021855354501889405j),(0.00399227975631862-0.00031098335058315157j),(0.003756340959076865+0.001342494035687315j),(0.0030773629226298975+0.0025199445090848924j),(0.002312679292341443+0.003225798126329477j),(0.0016925543453020504+0.0035841712013559217j),(0.0013332509313047618+0.0037297185064453344j),(0.0012794685027833293+0.0037480713799888667j),(0.0015365835057131996+0.0036523859866665702j),(0.0020758311060295074+0.003380520694237318j),(0.002810331239102482+0.002810146771350593j),(0.003553002609995155+0.001803822988713261j),(0.003987314733361744+0.00030084056788881743j),(0.0037066506042600514-0.0015477731745524353j),(0.0023835398936811053-0.0032618918931881275j),(6.999392494813573e-05-0.004068338222103406j),(-0.0025231848708515323-0.0032378121480493493j),(-0.004089630833805982-0.0006991548417071971j),(-0.003409099766010124+0.0024577695597061294j),(-0.00044501450312481577+0.00424442470028487j),(0.003047422196447858+0.003098310365054134j),(0.004407973903316173-0.0005256885461209687j),(0.0022591624588765517-0.003949555012425148j),(-0.0019108528397471668-0.004272719820560667j),(-0.004718945367694292-0.0010422618579885108j),(-0.0038599619249972726+0.0031898668285330464j),(-9.3043632264307e-05+0.005203068821155217j),(0.0037880115741389026+0.003872831801216436j),(0.005607983054762906+0.0005736841979263069j),(0.0052237674584329295-0.0026224119132021635j),(0.0038504565201868345-0.004620774092539024j),(0.002741562494980126-0.005469307406758275j),(0.002559544182205124-0.005574302299959749j),(0.003393286171381533-0.005019658231667746j),(0.00479142812110842-0.003458171907142049j),(0.005677507831924099-0.0006182732289046137j),(0.004694888204505934+0.002851158564878935j),(0.0013719538260585288+0.005094075708526395j),(-0.0027717426611250638+0.004248293723322409j)
"(1.6153846153846159, -1.923076923076923)",(-0.005961032521389379-0.001295805382329573j),(-0.002012489247897285-0.0042384006702319114j),(0.0021484367614764445-0.004014102442927297j),(0.004390635934024059-0.0006165576151266474j),(0.003046615806928667+0.0030805957410578585j),(-0.0005457851127521846+0.004212490278489899j),(-0.0035264018325686076+0.0022383461424289822j),(-0.003969510898934891-0.0010961108491244933j),(-0.002006586217675503-0.0035406923096881313j),(0.0008568570748452932-0.00393818542273916j),(0.0030875143634480243-0.0025406045219611567j),(0.0039577499543625855-0.00034649120968337726j),(0.00357157811979567+0.0016934169476905628j),(0.0024533357487996105+0.00307914754514065j),(0.0011422075905031383+0.0037552260470312226j),(-7.705102373197013e-06+0.003916384613837668j),(-0.0008422159644131324+0.0038186837383477894j),(-0.0013349531676159542+0.0036718290780499677j),(-0.0015067536831711006+0.0036034067026147944j),(-0.0013718914543011194+0.00365790759795684j),(-0.0009188414489738959+0.0038004179203961343j),(-0.0001253904450262315+0.003913536394154419j),(0.0009916212777860405+0.0037965296688242923j),(0.002297792696746584+0.003194914567877848j),(0.003464783743349603+0.0018980336550805637j),(0.0039694058214266165-8.000500040042366e-05j),(0.0032675094844668746-0.002298672587581787j),(0.0011799386930686955-0.003849356540136624j),(-0.0016770194694672514-0.003702511352329357j),(-0.003839344105034938-0.0014717813802243437j),(-0.0037294249425492993+0.0018637227480734736j),(-0.000988884157381415+0.004121554271289705j),(0.002683309890012225+0.003387761866736863j),(0.0044190443615489-0.00012178739819199947j),(0.0025763240458565075-0.0037353236342335043j),(-0.0015252377394135578-0.004418368568580156j),(-0.004582878471897287-0.0015301290380074675j),(-0.0042594098014531135+0.002636195789446792j),(-0.0010474782299265903+0.005097232094103765j),(0.002700057273081723+0.004684778332946633j),(0.005074048353008399+0.0023812071100895896j),(0.0057741080183145305-0.0001499586551121478j),(0.005593481512036003-0.0018622794131217917j),(0.005400929251130627-0.002475972989191662j),(0.00555819820892405-0.001993947132371665j),(0.005779087386752858-0.0004087533187679544j),(0.00523606715647096+0.0020616795696056433j),(0.0030772923950049174+0.0044756085668329025j),(-0.0005779542927324137+0.005195765712592873j),(-0.003989569419147063+0.00306611151261557j)
"(1.7692307692307692, -1.923076923076923)",(-0.004962778613762214-0.0034409732122583606j),(-0.00031839298508656676-0.004635502971904452j),(0.0034086576495154825-0.0029492033777339917j),(0.004275810867042881+0.0009830849090462976j),(0.001700660246427816+0.0039331603813176005j),(-0.0020592760271939715+0.003659198719740615j),(-0.004070733816632414+0.0006778414817233379j),(-0.0031346517579241943-0.0025913055643990972j),(-0.0002817310392641219-0.004008054801089006j),(0.002520718924840545-0.003077299843731036j),(0.0038762264068821534-0.0007365405197324661j),(0.003540246855989099+0.0016825658677413911j),(0.0020900924399545355+0.0032918658667691557j),(0.0003038888291610492+0.0038715769803892267j),(-0.001260436320247182+0.003660487031427342j),(-0.0023724274064327727+0.00304805260636817j),(-0.0030417864213424435+0.002370353138924141j),(-0.003383616954638543+0.0018417733182554182j),(-0.003515996607089799+0.001569966748223491j),(-0.00350512649978682+0.0015944723702565472j),(-0.0033449226365070673+0.0019121303472018746j),(-0.0029586439591984+0.0024746696811018157j),(-0.002223804243585032+0.0031596556434038327j),(-0.0010341829617817216+0.0037325269090520796j),(0.0005901500492795901+0.0038407140167218646j),(0.0023682707355466175+0.003101528494318664j),(0.0036916321647230297+0.001328949102007058j),(0.0037775773881905607-0.0011555755268699563j),(0.0021400455233176715-0.0033602720254781006j),(-0.000793910284048917-0.003946211256231253j),(-0.0034654449343270895-0.002145814034346865j),(-0.003942820572425706+0.001254636616016776j),(-0.0015007763615416982+0.0039354213336439065j),(0.00228373279646988+0.0036441305959258063j),(0.004393953938405467+0.00032091099916344744j),(0.002936342311360726-0.0034477864702428095j),(-0.0010050262699018429-0.004561469836852921j),(-0.004316137286296492-0.0021722300055423568j),(-0.004679173371894358+0.0017887450034270202j),(-0.0022833772519295762+0.004668599539690524j),(0.001010381002308646+0.005287777867797195j),(0.0035695044286750853+0.004251361942055396j),(0.004923631946159092+0.0028294944158936443j),(0.005399578494719575+0.0019639579330049703j),(0.005362931012100509+0.0020448859892494274j),(0.004775784371075709+0.0030407240965949376j),(0.003236402700748975+0.00447911688246733j),(0.000494346091594755+0.005330983791536468j),(-0.0027900519241458514+0.004348072524673931j),(-0.004843172486388504+0.0011576958702252033j)
"(1.9230769230769234, -1.923076923076923)",(-0.002853363416048171-0.005241613985538238j),(0.0016912300209423043-0.0042721822163678995j),(0.004283833649183652-0.0012301763777540114j),(0.0034377480064308407+0.00264409446091924j),(-0.0001035283111588616+0.004232889555512469j),(-0.003382900463444434+0.002398934826963701j),(-0.003904027667152726-0.001165593244318844j),(-0.0015888364500732588-0.0036860587776493922j),(0.0016314426108180063-0.0036130011446739293j),(0.0036637436255198843-0.0014048457431775107j),(0.0036462520918435887+0.001359006946575517j),(0.0020358926897137914+0.003285693198279042j),(-0.0001375629997459623+0.003842406406875131j),(-0.002011387611198205+0.0032581662871089094j),(-0.0031981737778284313+0.0020834513609799777j),(-0.003718639382083057+0.0008201847861678303j),(-0.0037946735084027007-0.00023081996093595188j),(-0.003675461413494824-0.0009552193156709652j),(-0.0035491341328079437-0.0013447592433533117j),(-0.003518833738215999-0.001421004223159613j),(-0.003604730567306-0.0011904959725735405j),(-0.003745787199239319-0.0006358299377672533j),(-0.003795831503351967+0.0002574765765035986j),(-0.003530102101391931+0.0014389865738163872j),(-0.002696628740647723+0.0027092578346296645j),(-0.0011477681030069144+0.0036607021850741895j),(0.0009557575217216301+0.0037340865201912037j),(0.0029788730882863122+0.0024822653920356674j),(0.003906649661287836+1.1331103044328723e-05j),(0.002886067599528327-0.002686599236131181j),(5.755681516986989e-05-0.00398742195956117j),(-0.003007762488075411-0.002701200000038858j),(-0.004056706980846825+0.0006539244066005147j),(-0.001976124352485715+0.0036933451137237724j),(0.001843642280631283+0.0038664303886409173j),(0.004318580625979276+0.0008147344063825758j),(0.003338968767082452-0.0030519916146868743j),(-0.0003096206612508571-0.004659880586205594j),(-0.0038211281364959816-0.002958235249829672j),(-0.004973674917685179+0.0005631801630283494j),(-0.0036641077493649496+0.0036615644267823525j),(-0.001262307972663182+0.005190537189680402j),(0.0008670253199656813+0.005403320035407279j),(0.002097277738161969+0.005141698652549269j),(0.0023400568273701985+0.005054450576525495j),(0.001606849424431265+0.005280969784759421j),(-0.000106343351465246+0.005411215637906885j),(-0.0025000256329993104+0.0046320025215166325j),(-0.0045572504648400125+0.002274530527619375j),(-0.004749929742425077-0.001274901119222992j)
