index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.07858049644843691+0.2699203418759882j),(0.8559299756665916+0.8989893262960307j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.20711480443606994+0.15103353679363662j),(0.09851073504857247+1.1451186217398277j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.23229362594278835+0.00992431612509041j),(-0.662549117529599+0.4563058395496282j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.1917751535106904-0.09559605604463826j),(-0.6677060018796328-0.6067634880362658j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.1306488906163183-0.1613607257101188j),(0.09566232767938294-1.1607485085120999j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(0.06302308686619951-0.20765193104824722j),(0.8846540446747954-0.7776717282224589j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.023061359347377536-0.24085012939755512j),(0.9008062905479352+0.1418619888805469j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.13551373106836495-0.24202276155443248j),(0.042341118029465524+0.742033970881451j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2567149800332527-0.18567463400220646j),(-0.9881704403872247+0.4962145868528815j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.3483449438256676-0.06587338608459296j),(-1.3175245579922277-0.3122285676496606j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.374448649524582+0.09351485218946193j),(-0.6914997245085355-0.8548936124772761j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(-0.3223966330147577+0.24998522036058782j),(0.30378141642898054-0.529694874546827j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(-0.20780921189748397+0.3636145788540901j),(0.7866723078977877+0.46852647896883576j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(-0.06392764596373247+0.41322655436679084j),(0.3857736953025988+1.3064055418397735j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.0745892860330706+0.39996242789486874j),(-0.43338303734926154+1.261335818868583j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.18358210074661027+0.3404449067395059j),(-0.8156688730666036+0.37914233990171514j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.25312580198151197+0.25646197197028625j),(-0.31994109705823087-0.5630466181158538j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.284885283414603+0.16698373089614j),(0.6641640869034137-0.7582987066460929j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.2870521832080425+0.08463209141541239j),(1.2704416874288136-0.0968757127926326j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.26988852470523245+0.015773172418924952j),(0.9544892198012962+0.7446914725554946j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.24294521158662846-0.03762519684573164j),(0.00019066544056303703+0.9324625467761625j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.21365372327553206-0.07593164721859809j),(-0.7335708698025611+0.24463904743086723j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.18667609812206262-0.10050166179150907j),(-0.5953238612517394-0.7237801417179157j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(0.16382389231832056-0.11339139879594545j),(0.2650421765013171-1.108255640261609j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(0.1448908193509274-0.11787191391691693j),(1.0363937345342449-0.5708868719697904j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(0.12971305413713136-0.11872098751190865j),(0.9929668029800791+0.38604922269130526j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(0.12079628788241738-0.12083549626518268j),(0.16320405766037552+0.8782648896132633j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(0.1243861790855656-0.12550507750362894j),(-0.6929887428491923+0.45060102122485035j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(0.1474143410277882-0.12605648590897855j),(-0.7792701251878162-0.5018967446289571j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.1899406887920879-0.10713503627403184j),(0.00478243233477485-1.0898437520518496j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.23727575208819565-0.05173032467095207j),(0.9636468407528137-0.7390330538610649j)
"(1.7692307692307692, -3.0)",[ 1.76923077 -3.        ],(0.9709824962710165+0.23915056331797652j),(0.2595327825867564+0.04482390273859532j),(1.230515278857773+0.28397446605657184j)
"(1.9230769230769234, -3.0)",[ 1.92307692 -3.        ],(0.3240858938776612+0.946027659949495j),(0.2242254363099998+0.16218090032324795j),(0.548311330187661+1.108208560272743j)
"(2.0769230769230775, -3.0)",[ 2.07692308 -3.        ],(-0.6203703158510077+0.7843090406280684j),(0.11834637999708265+0.25569511270373646j),(-0.502023935853925+1.0400041533318047j)
"(2.230769230769231, -3.0)",[ 2.23076923 -3.        ],(-0.9952332446799114-0.0975232725245396j),(-0.03424712417899574+0.27647303306971927j),(-1.0294803688589071+0.17894976054517966j)
"(2.384615384615385, -3.0)",[ 2.38461538 -3.        ],(-0.45632232809179374-0.8898145497152119j),(-0.17630944035144122+0.2021206540401569j),(-0.632631768443235-0.687693895675055j)
"(2.5384615384615383, -3.0)",[ 2.53846154 -3.        ],(0.5015611366090934-0.865122203069251j),(-0.24551363964770653+0.05727036893444192j),(0.25604749696138684-0.8078518341348091j)
"(2.6923076923076925, -3.0)",[ 2.69230769 -3.        ],(0.9989360210741761-0.04611752162132389j),(-0.21188299372493036-0.09435821531848614j),(0.7870530273492458-0.14047573693981003j)
"(2.8461538461538467, -3.0)",[ 2.84615385 -3.        ],(0.5791373543320645+0.8152299827761837j),(-0.09786960244434145-0.18515801723592026j),(0.481267751887723+0.6300719655402635j)
"(3.0, -3.0)",[ 3. -3.],(-0.3723965313866303+0.9280737165824741j),(0.03520814322716698-0.18283347928927945j),(-0.33718838815946334+0.7452402372931946j)
"(-3.0, -2.8461538461538463)",[-3.         -2.84615385],(0.3084073358240364+0.9512543903761601j),(0.2930134438929962+0.11733758046117593j),(0.6014207797170326+1.068591970837336j)
"(-2.8461538461538463, -2.8461538461538463)",[-2.84615385 -2.84615385],(-0.6332472876405948+0.7739495285196767j),(0.2750464377623302-0.09370776824216517j),(-0.3582008498782646+0.6802417602775115j)
"(-2.6923076923076925, -2.8461538461538463)",[-2.69230769 -2.84615385],(-0.9934856328403785-0.11395743652676912j),(0.14717624970226179-0.218199969180991j),(-0.8463093831381168-0.3321574057077601j)
"(-2.5384615384615383, -2.8461538461538463)",[-2.53846154 -2.84615385],(-0.4415547032094214-0.897234330637008j),(0.005120813165004526-0.23687927273896547j),(-0.4364338900444169-1.1341136033759733j)
"(-2.3846153846153846, -2.8461538461538463)",[-2.38461538 -2.84615385],(0.5157898731927637-0.8567151257633968j),(-0.09635024703653298-0.19503270372579581j),(0.4194396261562307-1.0517478294891927j)
"(-2.230769230769231, -2.8461538461538463)",[-2.23076923 -2.84615385],(0.9995617485482756-0.0296025478483502j),(-0.1604448626588387-0.13898271185673539j),(0.8391168858894369-0.1685852597050856j)
"(-2.0769230769230766, -2.8461538461538463)",[-2.07692308 -2.84615385],(0.5655855607384725+0.82468962251513j),(-0.2120913943960745-0.07768144771350251j),(0.35349416634239805+0.7470081748016275j)
"(-1.923076923076923, -2.8461538461538463)",[-1.92307692 -2.84615385],(-0.38768326074390597+0.9217926498616555j),(-0.2562191859465677+0.0071093536946959385j),(-0.6439024466904737+0.9289020035563514j)
"(-1.7692307692307692, -2.8461538461538463)",[-1.76923077 -2.84615385],(-0.985000524269936+0.1725513465260451j),(-0.26859568300083786+0.12573009874093705j),(-1.2535962072707738+0.29828144526698214j)
"(-1.6153846153846154, -2.8461538461538463)",[-1.61538462 -2.84615385],(-0.6779391191659766-0.7351180522232192j),(-0.21919155860557812+0.25840858926397514j),(-0.8971306777715548-0.4767094629592441j)
"(-1.4615384615384615, -2.8461538461538463)",[-1.46153846 -2.84615385],(0.25157238915791963-0.9678384849825803j),(-0.10095147970261081+0.3629683131227423j),(0.15062090945530882-0.6048701718598379j)
"(-1.3076923076923075, -2.8461538461538463)",[-1.30769231 -2.84615385],(0.9501025966958736-0.3119375831023863j),(0.06075956355599274+0.40099035690750556j),(1.0108621602518664+0.08905277380511928j)
"(-1.1538461538461537, -2.8461538461538463)",[-1.15384615 -2.84615385],(0.7762956832982122+0.6303689491817961j),(0.2217479134753614+0.35956021765384005j),(0.9980435967735736+0.9899291668356361j)
"(-1.0, -2.8461538461538463)",[-1.         -2.84615385],(-0.11026745634085303+0.9939019509348586j),(0.34173391123131863+0.2548528847669545j),(0.2314664548904656+1.248754835701813j)
"(-0.8461538461538458, -2.8461538461538463)",[-0.84615385 -2.84615385],(-0.8955884819895041+0.4448834352139172j),(0.40017401820813614+0.119903192540189j),(-0.495414463781368+0.5647866277541063j)
