index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)"
"(-1.6153846153846154, -2.6923076923076925)",(-0.010155284089922782-0.00687713409346652j),(0.007078884736720859-0.006563931542737503j),(0.01050630720290255+0.0014355442997782243j),(0.010303860656885945-0.0009600254231433786j),(0.001418908408484133-0.008891098022040154j),(-0.006127231243796775+0.00377658561432958j),(0.005460378049807729-0.0022686891231166197j),(-0.005677760386025827+0.00299429192769476j),(0.009820144097454193-0.001393072347641283j),(-0.0011430460132185647-0.014247042618634465j),(0.00412819189736061-0.012168588584614672j),(0.0050704603264551335+0.0063351471234221945j),(-0.0040013145577620915-0.004340122381086152j),(0.003988486148166658+0.004876564480917676j)
"(-1.4615384615384615, -2.6923076923076925)",(-0.01200007092404083+0.0023364540371674553j),(0.0011118348254503256-0.00955266152065478j),(0.009493047565498776-0.0048559872173969424j),(0.008728432041759373-0.0058868552301189455j),(-0.0021569235057550123-0.009018586677216054j),(-0.004920030416020013+0.005624221394242388j),(0.004890789417043421-0.0035958333090429884j),(-0.0047157129162420375+0.004202197438877917j),(0.008508625688844257-0.004339069980980524j),(-0.007860729110241644-0.011918344366247908j),(-0.004806739856071744-0.012585338562250893j),(0.008545502988458084+0.0006998598133658556j),(-0.006046017536700763+0.00018929499087941287j),(0.006276326273960046+0.00026991727126821183j)
"(-1.3076923076923075, -2.6923076923076925)",(-0.0070489473524472206+0.009926210800218634j),(-0.0050981280301820074-0.008089692972429488j),(0.0053343523128667825-0.009279042202548526j),(0.005252724132437087-0.009314847688602582j),(-0.005278582027859573-0.00794464360008784j),(-0.003485892604425124+0.006928927291499497j),(0.004264970357664515-0.0045673761423241635j),(-0.0038423161469010965+0.004913237590627266j),(0.006813513977240326-0.006121432714220683j),(-0.01203639359643011-0.0074425064836141615j),(-0.011872732142320621-0.007593668880785552j),(0.006991017629809245-0.005810919606708565j),(-0.004062873997146408+0.004708573710420939j),(0.004484343076388236-0.004373719374064967j)
"(-1.1538461538461537, -2.6923076923076925)",(0.0013855455392048034+0.012032521816150075j),(-0.008874364523990175-0.003354923028885003j),(-0.00021605725334827207-0.010719826001916575j),(0.0009498910784565568-0.010800901831538331j),(-0.00764515326334981-0.006125761362971789j),(-0.0020839952149423885+0.007771690520835803j),(0.00375333932054801-0.005242679298467177j),(-0.003230943707256667+0.0052744555677759685j),(0.005313830288297642-0.006959258765737723j),(-0.01364350508860974-0.0026915035788076156j),(-0.01469008186752672+8.897884485771572e-05j),(0.00141112525232246-0.009565025966172296j),(0.0005264286395100517+0.00639720478848382j),(7.021689152704362e-05-0.006247158483294602j)
"(-1.0, -2.6923076923076925)",(0.008764461561210525+0.008253057640972963j),(-0.009094628462366694+0.0023435982353834034j),(-0.005378994464780587-0.009269934546969187j),(-0.003222365043874806-0.010487450914734069j),(-0.009207799032001222-0.004012139555454615j),(-0.0008941554113680637+0.008290599575496825j),(0.0034729293690841474-0.005687886701891062j),(-0.0029648817706404854+0.0054033145033416585j),(0.004306997052725724-0.007158873539617551j),(-0.013492581861586346+0.001134924242097608j),(-0.01327840238371138+0.007462914612698945j),(-0.0052472185736928915-0.008874480047174437j),(0.0049470842964695165+0.004450062145314788j),(-0.004217828917840961-0.004591725007862776j)
"(-0.8461538461538458, -2.6923076923076925)",(0.01190832924402711+0.0010572983386365822j),(-0.006257996159814145+0.006844944101102274j),(-0.008953797935146996-0.005835698267740852j),(-0.006636402760917482-0.008868960001957743j),(-0.010088111351961807-0.0019595668877066207j),(-2.86713611390804e-05+0.008629729749861854j),(0.0034988979555209488-0.005942401539486255j),(-0.0030718800324540775+0.005353413436627985j),(0.003883451563131632-0.006958677711778191j),(-0.012560334300506341+0.0035802781214534845j),(-0.00922847113553442+0.012678595740605349j),(-0.010084529099595868-0.004423899531025319j),(0.0069302632100344+0.0001326304752281462j),(-0.006191871915176639-0.0006809268689537983j)
"(-0.6923076923076921, -2.6923076923076925)",(0.010166192282804293-0.006113932513748797j),(-0.0018213103958899552+0.00895177652894754j),(-0.010510795370552745-0.001592357037271876j),(-0.009033640996985308-0.00654730299971279j),(-0.010489032845595965-0.00020322298214209446j),(0.00044353042154855846+0.008904346590600909j),(0.003872388458319056-0.005997519976168388j),(-0.0035413708962124943+0.0051030467694319825j),(0.004010790191230181-0.006468843595103666j),(-0.011580500322685205+0.004666494893905611j),(-0.0044687348331792845+0.015363686557097534j),(-0.011643128312583243+0.0017106991183559023j),(0.00579449725766542-0.004370966048312557j),(-0.0052520948749895+0.0033588260084882085j)
"(-0.5384615384615383, -2.6923076923076925)",(0.005001134876293308-0.010648168456362309j),(0.0026412808027214078+0.008576523697248348j),(-0.01025601713957715+0.002454103589512027j),(-0.010448240687674032-0.004056653749161958j),(-0.010623754937947354+0.0011266696054339385j),(0.00047357589342421396+0.009179007787474523j),(0.004596334172247651-0.005785766914029018j),(-0.004317407643690825+0.004559552802869628j),(0.004580107619526449-0.005673359966691349j),(-0.010914938022067307+0.004588836335675692j),(-0.00043021348250253314+0.016146983651271613j),(-0.0101225823627029+0.0074375977196228325j),(0.0023518344694329883-0.007269890864071522j),(-0.0022458165531358946+0.005837660211032984j)
"(-0.3846153846153846, -2.6923076923076925)",(-0.001261210390391229-0.011592505949288973j),(0.006027234511962321+0.0064006398595256265j),(-0.008746841851935416+0.005683980742165183j),(-0.01108700068106454-0.0017801316971549337j),(-0.010669975702044513+0.0019701889845755685j),(1.9113174374539278e-05+0.00945302615798222j),(0.005615624705940626-0.005183384457957952j),(-0.005269993947473095+0.0035824135347553828j),(0.005407340340596745-0.004469640346502637j),(-0.010583044603274907+0.0035305167900869547j),(0.0021682117155236887+0.015966537241304955j),(-0.006735369802006098+0.011544028566339471j),(-0.0019137346937373443-0.007855231555987273j),(0.0013673909381055145+0.006145706585549123j)
"(-0.23076923076923084, -2.6923076923076925)",(-0.006619349561555348-0.009472745076737916j),(0.007898281868588595+0.0033771516907803046j),(-0.006617472601225856+0.007877841299033721j),(-0.011217780136332123+5.868735863829141e-05j),(-0.010745409640834766+0.0023019068293408883j),(-0.0009535816510494999+0.009649905809943049j),(0.006784500591431662-0.0040336547599939265j),(-0.006158426100734342+0.002036025030742881j),(0.006208629812300509-0.002740149556794283j),(-0.010337579334949255+0.0016285136707389007j),(0.0031275403568789585+0.015561430667796092j),(-0.002877875170813867+0.013847752081210285j),(-0.0056975219138449195-0.006433473265608116j),(0.004347592436403659+0.0046472971568341384j)
"(-0.07692307692307665, -2.6923076923076925)",(-0.010005005281514868-0.0055757534504254705j),(0.008364077637711118+0.0003364542168272039j),(-0.004399186424354609+0.009110686682680813j),(-0.011090945848255146+0.0013611337598834067j),(-0.010896187189867916+0.002105004993952826j),(-0.0024484036100484827+0.009612346915069632j),(0.007833881244021996-0.002201379645209106j),(-0.006615110444226435-0.00011876440476403119j),(0.0065877832946588345-0.0004593555911136072j),(-0.009748703643483474-0.0009439793270957452j),(0.002490884803825825+0.01524008054396014j),(0.00039613150464896425+0.014846506374641555j),(-0.008322562533588061-0.0038401185821867224j),(0.006087295185040426+0.002176023201539206j)
"(0.0769230769230771, -2.6923076923076925)",(-0.011290654415558895-0.0012258805251056087j),(0.007833881244022012-0.00220137964520913j),(-0.002448403610048448+0.00961234691506964j),(-0.010896187189867916+0.0021050049939528455j),(-0.011090945848255141+0.001361133759883406j),(-0.0043991864243546385+0.009110686682680795j),(0.008364077637711097+0.0003364542168272219j),(-0.006191989138355773-0.0027046073195817985j),(0.0060872951850404295+0.0021760232015392484j),(-0.008322562533587978-0.0038401185821867654j),(0.00039613150464894246+0.014846506374641535j),(0.002490884803825836+0.015240080543960161j),(-0.009748703643483516-0.0009439793270956916j),(0.006587783294658809-0.0004593555911136478j)
"(0.23076923076923084, -2.6923076923076925)",(-0.010955027899167157+0.002645317186534429j),(0.006784500591431673-0.004033654759993953j),(-0.0009535816510494875+0.009649905809943063j),(-0.010745409640834765+0.002301906829340909j),(-0.011217780136332116+5.86873586382717e-05j),(-0.006617472601225862+0.007877841299033702j),(0.00789828186858857+0.003377151690780317j),(-0.004508401737430202-0.005227887787980526j),(0.004347592436403641+0.004647297156834155j),(-0.005697521913844852-0.006433473265608116j),(-0.0028778751708138785+0.013847752081210253j),(0.003127540356878959+0.015561430667796108j),(-0.010337579334949292+0.00162851367073896j),(0.0062086298123004815-0.0027401495567942894j)
"(0.384615384615385, -2.6923076923076925)",(-0.009693888440210453+0.005602160648686241j),(0.0056156247059406285-0.00518338445795798j),(1.9113174374554148e-05+0.009453026157982235j),(-0.01066997570204452+0.0019701889845755694j),(-0.011087000681064533-0.001780131697154954j),(-0.008746841851935435+0.005683980742165131j),(0.006027234511962292+0.006400639859525626j),(-0.0014979075005639624-0.006890006972966041j),(0.0013673909381054917+0.006145706585549127j),(-0.0019137346937372827-0.007855231555987241j),(-0.006735369802006122+0.011544028566339452j),(0.002168211715523662+0.015966537241304975j),(-0.010583044603274921+0.003530516790087037j),(0.005407340340596731-0.0044696403465026525j)
"(0.5384615384615388, -2.6923076923076925)",(-0.00814649116992156+0.007597667946095985j),(0.004596334172247649-0.005785766914029045j),(0.00047357589342424865+0.009179007787474531j),(-0.010623754937947351+0.001126669605433956j),(-0.010448240687674018-0.004056653749161973j),(-0.01025601713957714+0.0024541035895120074j),(0.002641280802721369+0.008576523697248354j),(0.002334410228181151-0.006806411576330955j),(-0.002245816553135933+0.005837660211032991j),(0.0023518344694330577-0.0072698908640714925j),(-0.010122582362702914+0.007437597719622785j),(-0.00043021348250257824+0.01614698365127162j),(-0.010914938022067321+0.0045888363356757595j),(0.004580107619526403-0.005673359966691361j)
"(0.6923076923076925, -2.6923076923076925)",(-0.006775856606645099+0.008795459620284694j),(0.003872388458319055-0.005997519976168418j),(0.0004435304215485887+0.008904346590600907j),(-0.010489032845595965-0.00020322298214207592j),(-0.0090336409969853-0.006547302999712785j),(-0.01051079537055273-0.00159235703727189j),(-0.0018213103958899803+0.008951776528947502j),(0.005828272851911559-0.004451821343276668j),(-0.005252094874989537+0.0033588260084881903j),(0.005794497257665436-0.00437096604831249j),(-0.011643128312583245+0.0017106991183558204j),(-0.004468734833179342+0.01536368655709753j),(-0.011580500322685221+0.004666494893905656j),(0.004010790191230151-0.006468843595103654j)
"(0.8461538461538463, -2.6923076923076925)",(-0.005861793659004171+0.009411959208405415j),(0.003498897955520946-0.005942401539486284j),(-2.867136113905165e-05+0.008629729749861884j),(-0.01008811135196181-0.0019595668877066042j),(-0.006636402760917477-0.00886896000195774j),(-0.008953797935146978-0.005835698267740863j),(-0.006257996159814175+0.006844944101102223j),(0.007461435439715175-0.0001773249797330343j),(-0.006191871915176655-0.000680926868953839j),(0.006930263210034391+0.00013263047522821362j),(-0.010084529099595832-0.0044238995310253776j),(-0.009228471135534454+0.012678595740605331j),(-0.01256033430050636+0.003580278121453529j),(0.0038834515631315986-0.006958677711778183j)
"(1.0, -2.6923076923076925)",(-0.005544557509469575+0.009611965912081494j),(0.003472929369084145-0.005687886701891091j),(-0.0008941554113680514+0.008290599575496842j),(-0.00920779903200123-0.004012139555454598j),(-0.0032223650438748044-0.010487450914734062j),(-0.005378994464780567-0.00926993454696919j),(-0.009094628462366684+0.0023435982353833796j),(0.006072112158811575+0.00454114002109956j),(-0.004217828917840949-0.004591725007862789j),(0.004947084296469502+0.004450062145314801j),(-0.0052472185736928585-0.008874480047174444j),(-0.013278402383711417+0.007462914612698905j),(-0.013492581861586389+0.0011349242420976582j),(0.004306997052725697-0.0071588735396175655j)
"(1.1538461538461542, -2.6923076923076925)",(-0.0058692929019162005+0.009454258030005352j),(0.003753339320548008-0.005242679298467207j),(-0.002083995214942361+0.007771690520835811j),(-0.007645153263349796-0.006125761362971802j),(0.0009498910784565566-0.010800901831538322j),(-0.0002160572533482355-0.010719826001916578j),(-0.008874364523990158-0.003354923028885033j),(0.0017403891930522337+0.007489745628615865j),(7.021689152708624e-05-0.006247158483294621j),(0.0005264286395100101+0.006397204788483822j),(0.0014111252523225195-0.009565025966172274j),(-0.01469008186752673+8.897884485762551e-05j),(-0.013643505088609759-0.002691503578807598j),(0.005313830288297606-0.006959258765737717j)
"(1.3076923076923084, -2.6923076923076925)",(-0.006802641149007502+0.008873864309208886j),(0.004264970357664515-0.004567376142324193j),(-0.003485892604425121+0.006928927291499517j),(-0.005278582027859555-0.007944643600087847j),(0.0052527241324371-0.009314847688602567j),(0.005334352312866829-0.009279042202548495j),(-0.005098128030181952-0.008089692972429506j),(-0.0037571136669990643+0.006816809741883024j),(0.0044843430763882525-0.004373719374064927j),(-0.004062873997146478+0.004708573710420897j),(0.006991017629809296-0.00581091960670852j),(-0.011872732142320559-0.007593668880785654j),(-0.01203639359643013-0.007442506483614163j),(0.006813513977240312-0.00612143271422069j)
"(1.4615384615384617, -2.6923076923076925)",(-0.008211915148817096+0.007695511457544937j),(0.004890789417043429-0.0035958333090430165j),(-0.004920030416019996+0.005624221394242385j),(-0.002156923505755027-0.009018586677216044j),(0.008728432041759368-0.00588685523011894j),(0.009493047565498776-0.004855987217396942j),(0.0011118348254503438-0.009552661520654766j),(-0.007500090740488827+0.0023684417150203526j),(0.0062763262739600634+0.0002699172712682525j),(-0.006046017536700743+0.00018929499087933852j),(0.008545502988458055+0.0006998598133658873j),(-0.004806739856071661-0.012585338562250928j),(-0.007860729110241674-0.011918344366247896j),(0.008508625688844244-0.004339069980980538j)
"(1.6153846153846159, -2.6923076923076925)",(-0.009814887874387111+0.005686872987208767j),(0.005460378049807743-0.002268689123116643j),(-0.0061272312437967835+0.003776585614329597j),(0.0014189084084841354-0.00889109802204016j),(0.010303860656885938-0.0009600254231433771j),(0.010506307202902548+0.001435544299778224j),(0.0070788847367208585-0.006563931542737496j),(-0.007029864071849948-0.003678415855307722j),(0.003988486148166639+0.0048765644809176945j),(-0.004001314557762049-0.004340122381086167j),(0.005070460326455092+0.006335147123422216j),(0.004128191897360707-0.012168588584614634j),(-0.0011430460132185465-0.014247042618634475j),(0.009820144097454176-0.0013930723476413176j)
"(1.7692307692307692, -2.6923076923076925)",(-0.011129724037162489+0.002668290545572683j),(0.005747760957571391-0.0005803065323086165j),(-0.006785929771411369+0.001425413373725423j),(0.00486583363695148-0.007252381753966873j),(0.009180411706161115+0.004347852081723154j),(0.007522034784412379+0.007366467568347844j),(0.009672691569825023-0.00012924457880518793j),(-0.002179008138696371-0.007687969832109985j),(-0.0011339391539819743+0.006213548379190301j),(0.0007993450791769955-0.005721653302915795j),(-0.0013285805063177826+0.007590787023772268j),(0.01072541329973808-0.0059049790305484825j),(0.0066379945003590245-0.0125675424321184j),(0.009916605954001553+0.0025974334452744567j)
"(1.9230769230769234, -2.6923076923076925)",(-0.011479982152627091-0.0013159147233348916j),(0.005494984450793127+0.0013658450893724201j),(-0.006572942773392047-0.001210938470660096j),(0.007391380149347078-0.0041263324825552145j),(0.005292630581780847+0.008436431666693455j),(0.00133227153537039+0.010353091851152693j),(0.00710687347768159+0.006569291307058804j),(0.004261094378723748-0.006813177033759732j),(-0.005546809145939944+0.003049947904742492j),(0.004904114713489191-0.0028408332177399555j),(-0.006375268595714571+0.0036449478311986953j),(0.011210111530086242+0.0032226891470817976j),(0.012581820354161792-0.006262571767746914j),(0.007956968045261519+0.006914787885793018j)
"(2.0769230769230775, -2.6923076923076925)",(-0.010125078539846621-0.005801381329715877j),(0.004476166360993803+0.003310815703224345j),(-0.00527158390700884-0.0037121677580885144j),(0.00820097825776734-1.8303355496929285e-05j),(-0.0003819356549965992+0.009747224434554773j),(-0.0055504664933139275+0.00871981773745253j),(0.0004042966174112078+0.009660175282499937j),(0.007972108454977358-0.001254628543374314j),(-0.005829830487954943-0.002494108438406866j),(0.005125494662923162+0.0021829692160928115j),(-0.006507330324500075-0.0026370892353029165j),(0.005036248761436168+0.009911948982308662j),(0.013523123545450488+0.0029167620727015035j),(0.0035804501950530455+0.010174139567823134j)
"(2.230769230769231, -2.6923076923076925)",(-0.006562720180813028-0.009786996425552447j),(0.0026040157352551275+0.004834926861112059j),(-0.0029067308288422433-0.005506350476594974j),(0.006815915513571665+0.0040781799709584034j),(-0.00591469325353865+0.0074937664412162725j),(-0.00981539373187159+0.0028631076721460803j),(-0.0066653303249764526+0.006974169375822504j),(0.006092300069758911+0.00532960296072645j),(-0.001521152737244831-0.006163652799216712j),(0.0012079209613571284+0.005350580340895267j),(-0.0017201976035135839-0.006510667678071393j),(-0.003970396199000586+0.009837048914127547j),(0.008083447666619031+0.010897713259690713j),(-0.002523003695104758+0.010687930890901151j)
"(2.384615384615385, -2.6923076923076925)",(-0.0009574069842601088-0.011856004808822956j),(5.342703879824015e-05+0.005432222389613268j),(0.00014526424291600189-0.006019130695352533j),(0.0033972674338725293+0.006901217104365535j),(-0.009056750494728913+0.0022713358535137664j),(-0.009053887964121174-0.004485823426387651j),(-0.009613370150485247-0.00016086546346446366j),(-0.00032611089692262195+0.00810300814202318j),(0.004085679923414318-0.004864743140539663j),(-0.0036488978926337836+0.003991790979399034j),(0.004120316399006014-0.004997740541781454j),(-0.009668719859441559+0.0030386587710951873j),(-0.0016267382692561+0.013171142240544864j),(-0.008367839212461996+0.0073389779895503444j)
"(2.5384615384615383, -2.6923076923076925)",(0.005503324809585422-0.010662706998940903j),(-0.0026594989431603343+0.00468622575943358j),(0.003147746090103475-0.004907928252631825j),(-0.0010964644440391595+0.007368820822320412j),(-0.008268205707412638-0.0038670700358274484j),(-0.0033721325463569665-0.009390418314808332j),(-0.006243982569461356-0.007256375331356127j),(-0.006595291766045619+0.004730383511891957j),(0.006331920865892355+0.0005254791681792632j),(-0.005280747441236783-0.0007822011033702831j),(0.006224515021221676+0.0005263997115459804j),(-0.007984097862758567-0.005504672013524202j),(-0.010309553970612069+0.00784360991604168j),(-0.011215912201478903+0.0006339375564404699j)
"(2.6923076923076925, -2.6923076923076925)",(0.010650536509819317-0.0057318841874774j),(-0.004728519461447979+0.0025175110293324983j),(0.005163736366968037-0.002306119541646766j),(-0.005086846221161861+0.005119758768958768j),(-0.003680828740549132-0.008125141095904407j),(0.0042119456422726525-0.008899490505598158j),(0.0014267422019908424-0.009415703309491832j),(-0.007750740355544589-0.0024057825550012958j),(0.00315469359246538+0.005512358633476265j),(-0.002214316242240715-0.004787054081159163j),(0.0029210425010474128+0.005285661733675878j),(-0.00034072624811734006-0.009288549989745256j),(-0.012423463244774922-0.002254892589896814j),(-0.009009319671825965-0.006814475755933612j)
"(2.8461538461538467, -2.6923076923076925)",(0.012048630268465692+0.001785963921877964j),(-0.005302362625256116-0.0006018246348928118j),(0.005392433481960425+0.001053230520727963j),(-0.0069384505439980615+0.0008825308143252832j),(0.002624375312282165-0.008310332809792343j),(0.00920997989525798-0.0030777127614765093j),(0.008103372517288567-0.004893779810574876j),(-0.002650630028194337-0.00766251621435789j),(-0.0028194469150658267+0.005684868975297194j),(0.002810321905270496-0.004393268194283645j),(-0.002757784673215085+0.005160640123858205j),(0.0070650491076536944-0.0054513988158539665j),(-0.006242287679267629-0.010592955270745833j),(-0.002054124138562043-0.011133958130660114j)
"(3.0, -2.6923076923076925)",(0.008313629515457714+0.009002294606672342j),(-0.003896939284601301-0.003628660612665772j),(0.0035835275763394904+0.003968406743912411j),(-0.005739890913052424-0.0036118000221059487j),(0.007422620685095027-0.004169239239025685j),(0.008392125032950967+0.004605729018536696j),(0.008837386962304962+0.003214546589832399j),(0.0046789697389714715-0.006605198289667237j),(-0.006292080556467869+0.000753726294468454j),(0.005159785225606008+5.841599525434439e-05j),(-0.005666056807933825+0.00040778991560270523j),(0.008171498397957895+0.0026227131766587758j),(0.004124237115068543-0.011233222848460542j),(0.006310708899971305-0.009392128836171194j)
"(-3.0, -2.5384615384615383)",(0.0010789996236565164-0.0124099632440903j),(0.008933041601660571-0.00338718700207579j),(0.009245507254438177-0.002722250809383852j),(0.0017113997110045397-0.008339477783511089j),(-0.006357867773835753+0.0023079879843119727j),(0.005339193856899551-0.0005668949796912327j),(-0.005354027535868152+0.0010601607861194739j),(0.007939496380086578+0.000230312358022772j),(-0.0027198730629397197-0.011361816546007363j),(-0.004185065523158739-0.01126821709528873j),(0.008085744122554472-0.0023795868168478857j),(-0.0046298180133994265+0.0032119658609625987j),(0.0045826274500276815-0.002607881215316034j),(-0.005055517567510937+0.004148871133901989j)
"(-2.8461538461538463, -2.5384615384615383)",(-0.009636566900139122-0.007978742827193065j),(0.0028308675570720915-0.009202185289666315j),(0.00418535214501118-0.008846927494665468j),(-0.004702208805357426-0.007348334078591076j),(-0.0034408456691316603+0.006075487148270401j),(0.003962696751984758-0.0038390123819526203j),(-0.003586386558866014+0.00412363775940944j),(0.006096278988463312-0.004911830331905256j),(-0.010097205461076153-0.005949651374670277j),(-0.011823254973851052-0.003681480812605129j),(0.00252277546608032-0.00839935290357896j),(0.0003759837492068158+0.005786767488468585j),(0.00011682744796243693-0.0053269625597325955j),(0.0008178653023675891+0.006503585065586582j)
"(-2.6923076923076925, -2.5384615384615383)",(-0.012128765518951302+0.0032597683286577288j),(-0.00545137881716997-0.008019137245217259j),(-0.00371183678648162-0.009215006599345078j),(-0.008658274846829147-0.0022250345194466453j),(0.0011914200665964405+0.007112910789546613j),(0.0009505189977830257-0.005599956422066996j),(-0.0004981038665119247+0.005458145581770758j),(0.0016908050270871325-0.007512953282238106j),(-0.01139189388810455+0.0027686649020627046j),(-0.010616589912737605+0.007068222662229768j),(-0.005786460000929321-0.007079400998997417j),(0.005282179806232033+0.0028028944824115606j),(-0.004533342221000078-0.0029106284052624848j),(0.005921225167022254+0.0028388279253323437j)
"(-2.5384615384615383, -2.5384615384615383)",(-0.004521216960931427+0.011761599781453417j),(-0.009716055640144418-0.0009147357726486594j),(-0.009352333322301528-0.003758324269315694j),(-0.00814352098297758+0.004191870793806431j),(0.0054469746773561185+0.005087158804732899j),(-0.002454395575745708-0.0053193999058669455j),(0.002623770255560942+0.004842412382109643j),(-0.0030178264557381277-0.006931878410548764j),(-0.006576998469945695+0.009662227900440057j),(-0.0015908271707695935+0.013032065950653747j),(-0.009526202453780528+0.00070135753213138j),(0.005370200739534769-0.003058230240376197j),(-0.004930120561222747+0.00232441896461593j),(0.005637595994400849-0.003383476352842021j)
"(-2.3846153846153846, -2.5384615384615383)",(0.006713884993928783+0.010703005525589887j),(-0.007050965424615456+0.006825988464534655j),(-0.00940016189723467+0.0040103425802734j),(-0.0035938602751000386+0.008665637364715676j),(0.007642901163545038+0.000976824834559458j),(-0.005086709207815012-0.0032808839906476564j),(0.0047958540800919465+0.0027883966583287486j),(-0.006234348087905688-0.004003994187360721j),(0.001122964354639142+0.011553612239776643j),(0.008794352215007644+0.010242236332379326j),(-0.005301320283714075+0.008478387250904336j),(0.00039544512618079007-0.006390470710247512j),(-0.0007196969940989243+0.005471948305276054j),(0.00036051774028765884-0.006569894985104507j)
"(-2.230769230769231, -2.5384615384615383)",(0.012598308929459281+0.0012460544890976286j),(0.00042646971992966695+0.009850259022690816j),(-0.00407120274498316+0.009520884534285654j),(0.002681060353848772+0.009223121834714397j),(0.007118570603944723-0.0035780098492735972j),(-0.0062585528750111865-0.00027623961287533236j),(0.005601952925447738+0.00012180137190965465j),(-0.007248450433689102-0.0002023711486201497j),(0.007796997156294523+0.008422513021309098j),(0.013827928493047684+0.0009077447956931805j),(0.003657302712274395+0.009830425421610002j),(-0.005265214471664535-0.004064897223679905j),(0.0042223390827124075+0.003669275268807035j),(-0.0051841737335351626-0.004053440652339322j)
"(-2.0769230769230766, -2.5384615384615383)",(0.008860863671848048-0.00906393759875508j),(0.007553182262100571+0.006391639404664783j),(0.003455614184812772+0.009896234526316378j),(0.007884104796394667+0.005867911620455576j),(0.004273147782253955-0.007043536157284495j),(-0.005859588578207297+0.0027984679378740365j),(0.005141900190160331-0.00240639533816511j),(-0.006336972722035445+0.0031799499862080194j),(0.011011830901738302+0.002500400884041962j),(0.010941780857257251-0.009035074624438633j),(0.010439712686726207+0.0035374299248030427j),(-0.006623577336699519+0.002043346278384454j),(0.005491952781077309-0.0014359380532468881j),(-0.006314978605688336+0.001840372135040635j)
"(-1.923076923076923, -2.5384615384615383)",(-0.0013046160189662172-0.012613620300014724j),(0.009866291080173851-0.0010069839219697273j),(0.009199296378106845+0.005266348341440513j),(0.010046552076533627+0.00021563299325304882j),(0.0001756207914273431-0.0085153824831996j),(-0.004220929313623199+0.005254115647242873j),(0.003813228019609723-0.004332234636189526j),(-0.00428447965527111+0.005447949281397247j),(0.01047791123137698-0.003508565017372655j),(0.0024510456078092064-0.014271717407708325j),(0.010010628646338702-0.005866482136068347j),(-0.0023897712380746526+0.006842107568995504j),(0.002036480347818559-0.005397585381455255j),(-0.0022930656642368946+0.006157465704466262j)
"(-1.7692307692307692, -2.5384615384615383)",(-0.01038560892748442-0.007265867890739469j),(0.006303417349762587-0.007668255207158078j),(0.010555206399149503-0.0017913625746881394j),(0.008667537491761931-0.005499117205721139j),(-0.003963496860964686-0.007858731642721611j),(-0.0018787471623298638+0.006745354223015034j),(0.002080764367675952-0.0055080481276979995j),(-0.0019029872353870405+0.006506859482319494j),(0.007411692398598407-0.007787344449986145j),(-0.006911982834743276-0.012985509100486813j),(0.002666664851999038-0.011934368342441892j),(0.0041374031316240775+0.0063814866271921285j),(-0.003191234901892294-0.004930980446810383j),(0.003461938582356287+0.005571570525325625j)
"(-1.6153846153846154, -2.5384615384615383)",(-0.012337503942030974+0.002824990785427283j),(-0.0006765683346344537-0.00989652212822873j),(0.007307701541850561-0.007949444476430948j),(0.004574481896171974-0.00942139991962285j),(-0.0072093466738421-0.005535463691065477j),(0.0006411100293869099+0.007251608055874571j),(0.0003239866754624493-0.006019553294565256j),(0.00024224372660650723+0.006637599281813991j),(0.003450850490764437-0.009809462388057952j),(-0.013177598486868924-0.0068628270203305135j),(-0.006846301893274001-0.010928467031174944j),(0.007961727847027393+0.0008981341832899997j),(-0.005972709330351612-0.0004963330369398012j),(0.00649568359582967+0.0008007719556385028j)
"(-1.4615384615384615, -2.5384615384615383)",(-0.0064250219816966+0.010868836824264917j),(-0.007082912451898568-0.006909754414368617j),(0.0012443583157975054-0.010801531873903737j),(-0.000704747840488983-0.010647788224678422j),(-0.009093510410861587-0.0022897272329102047j),(0.002953784973202941+0.006971080061152482j),(-0.0012203485692016793-0.0060715355212478395j),(0.0018870794695349594+0.006246120123895426j),(-0.00014578796307054736-0.010001033416982857j),(-0.014874881698935822+0.0008455182294381285j),(-0.013068326118946465-0.0037485848400374213j),(0.0062668075506115695-0.005706410835505252j),(-0.004246056012437054+0.0044241368389940335j),(0.004789730660970623-0.004434279125255529j)
"(-1.3076923076923075, -2.5384615384615383)",(0.0031369192744224545+0.01218434396284656j),(-0.009825179022888037-0.0007124757725561218j),(-0.005059095212340991-0.009686912320776562j),(-0.005645754892466682-0.009271350807380332j),(-0.009594069812008612+0.0011463819861737162j),(0.004854710873810657+0.006198035763034748j),(-0.0024460089596951367-0.005894487640343225j),(0.002991071903027401+0.005696570146932336j),(-0.002766720769420966-0.009164181494913338j),(-0.012840197209194973+0.007386424635338192j),(-0.013193895500256873+0.005542232922258306j),(0.00016669872917328998-0.009001854001644239j),(0.0006026468870748417+0.006265609002622236j),(-0.000132691568381828-0.006506261519577826j)
