index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.19331993414565082+0.027930979327437117j),(0.9706694133638055+0.6569999637474797j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.15390600077545535-0.09698967265752083j),(0.04530193138795788+0.8970954122886702j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.060672532901324225-0.15238523060417553j),(-0.8341702105710631+0.29399629282036227j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(-0.02047715640469818-0.14386392149068872j),(-0.8799583117950214-0.6550313534823162j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(-0.06668009054055811-0.1160063757871341j),(-0.10166665347749346-1.1153941585891152j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.10104371567628888-0.09778143481537484j),(0.720587242132307-0.6678012319895865j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.15223816697315035-0.07631910794291465j),(0.7716294829221624+0.3063930103351874j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.2158554573705962-0.01702224901648474j),(-0.03800060827276572+0.9670344834193987j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2524551026332946+0.09586201582671927j),(-0.9839105629872666+0.7777512366818072j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.2193636768643834+0.23710513916609405j),(-1.1885432910309435-0.009250042398973618j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.10551392034842512+0.3536257332303298j),(-0.4225649953323786-0.5947827314364083j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.05855859769785955+0.39854999312818357j),(0.6847366471415978-0.3811301017792312j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.21945365114647947+0.35862653201790734j),(1.2139351709417512+0.463538432132653j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.3309413461645178+0.2578498860262475j),(0.7806426874308491+1.1510288734992302j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.37434154410362097+0.1401236473050679j),(-0.13363077927871114+1.0014970382787822j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.35991491745665233+0.04623715916351909j),(-0.6393360563565615+0.08493459232572831j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.31392187916731507-0.0008431026246383463j),(-0.2591450198724278-0.8203516927107785j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.2623671437264865+0.0021459892972205755j),(0.6416459472152971-0.9231364482450124j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.22007748100941946+0.04550421634910679j),(1.2034669852301905-0.1360035878589382j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.1877344016218181+0.1147205099544394j),(0.8723350967178819+0.843638810091009j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.15505410915827986+0.19496716792009264j),(-0.08770043698778557+1.1650549115419868j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.10729405611898857+0.27097130246130596j),(-0.8399305369591047+0.5915419971107713j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.03326534546870024+0.3247730279041825j),(-0.7487346139051019-0.2985054520222241j)
