index,xy,inc,scat,tot
"(-0.23076923076923084, -2.8461538461538463)",[-0.23076923 -2.84615385],(0.9232259115800339+0.3842576169540631j),(0.1576029701225537-0.2998737166168437j),(1.0808288817025875+0.08438390033721938j)
"(-0.07692307692307665, -2.8461538461538463)",[-0.07692308 -2.84615385],(0.17620784286427238+0.9843529834937871j),(0.17356216589043852-0.2535741885424101j),(0.34977000875471087+0.730778794951377j)
"(0.0769230769230771, -2.8461538461538463)",[ 0.07692308 -2.84615385],(-0.7325955350013151+0.6806642212546041j),(0.20959566149010503-0.17829929249585416j),(-0.5229998735112101+0.5023649287587499j)
"(0.23076923076923084, -2.8461538461538463)",[ 0.23076923 -2.84615385],(-0.9687659971841128-0.2479766978969426j),(0.2475264170411393-0.07463127450465915j),(-0.7212395801429735-0.3226079724016018j)
"(0.384615384615385, -2.8461538461538463)",[ 0.38461538 -2.84615385],(-0.31546352898776714-0.9489377017900512j),(0.26061124405995867+0.05184735433584452j),(-0.05485228492780847-0.8970903474542067j)
"(0.5384615384615388, -2.8461538461538463)",[ 0.53846154 -2.84615385],(0.6274819183925043-0.7786311335224546j),(0.22178835278224346+0.18274505137724498j),(0.8492702711747477-0.5958860821452097j)
"(0.6923076923076925, -2.8461538461538463)",[ 0.69230769 -2.84615385],(0.994304563842483+0.1065759556467108j),(0.11737727415802054+0.28320254498982156j),(1.1116818380005036+0.38977850063653235j)
"(0.8461538461538463, -2.8461538461538463)",[ 0.84615385 -2.84615385],(0.44820603259859493+0.8939302838265561j),(-0.03753648844622602+0.309756766784176j),(0.4106695441523689+1.2036870506107322j)
"(1.0, -2.8461538461538463)",[ 1.         -2.84615385],(-0.509413066447917+0.860522125068339j),(-0.19217387390126617+0.2324900195767067j),(-0.7015869403491831+1.0930121446450458j)
"(1.1538461538461542, -2.8461538461538463)",[ 1.15384615 -2.84615385],(-0.9993143323913952+0.03702519516680667j),(-0.2738880656984992+0.06320524316343415j),(-1.2732023980898943+0.10023043833024081j)
"(1.3076923076923084, -2.8461538461538463)",[ 1.30769231 -2.84615385],(-0.5716947004238299-0.8204664341137347j),(-0.22610176243775942-0.13052487021903397j),(-0.7977964628615892-0.9509913043327687j)
"(1.4615384615384617, -2.8461538461538463)",[ 1.46153846 -2.84615385],(0.3808266745304521-0.9246464426828652j),(-0.05389497291749591-0.24651950581204746j),(0.3269317016129562-1.1711659484949126j)
"(1.6153846153846159, -2.8461538461538463)",[ 1.61538462 -2.84615385],(0.9836918692041161-0.17986190942418037j),(0.1568121564955248-0.2060890681440194j),(1.1405040256996408-0.38595097756819974j)
"(1.7692307692307692, -2.8461538461538463)",[ 1.76923077 -2.84615385],(0.6833799374774259+0.7300629158184584j),(0.27551300755656827-0.017674977090591237j),(0.9588929450339941+0.7123879387278671j)
"(1.9230769230769234, -2.8461538461538463)",[ 1.92307692 -2.84615385],(-0.24437758721720343+0.9696801508053561j),(0.21142544197736612+0.2060381218689741j),(-0.032952145239837305+1.1757182726743303j)
"(2.0769230769230775, -2.8461538461538463)",[ 2.07692308 -2.84615385],(-0.9477597217217487+0.31898512485994307j),(-0.008759373208076009+0.30956464646696547j),(-0.9565190949298247+0.6285497713269086j)
"(2.230769230769231, -2.8461538461538463)",[ 2.23076923 -2.84615385],(-0.7809558469882428-0.6245862350827757j),(-0.23903736312913182+0.20669763700236943j),(-1.0199932101173745-0.41788859808040624j)
"(2.384615384615385, -2.8461538461538463)",[ 2.38461538 -2.84615385],(0.10288298534745804-0.9946934660115119j),(-0.3106406947073838-0.04052013662173721j),(-0.20775770935992577-1.035213602633249j)
"(2.5384615384615383, -2.8461538461538463)",[ 2.53846154 -2.84615385],(0.8922597590135154-0.45152244954724396j),(-0.1651078225995018-0.2531306982063322j),(0.7271519364140135-0.7046531477535762j)
"(2.6923076923076925, -2.8461538461538463)",[ 2.69230769 -2.84615385],(0.8624078388402023+0.506214104413312j),(0.08709710860713438-0.27086732526802154j),(0.9495049474473367+0.2353467791452905j)
"(2.8461538461538467, -2.8461538461538463)",[ 2.84615385 -2.84615385],(0.040735778586812085+0.999169953683019j),(0.24731638291929434-0.08746820055656629j),(0.2880521615061064+0.9117017531264526j)
"(3.0, -2.8461538461538463)",[ 3.         -2.84615385],(-0.8183378548599027+0.5747374664168786j),(0.19431913652072152+0.13729180229068857j),(-0.6240187183391812+0.7120292687075672j)
"(-3.0, -2.6923076923076925)",[-3.         -2.69230769],(-0.26036939857474106+0.9655090762317191j),(0.11216090998035164-0.06577017874602067j),(-0.14820848859438943+0.8997388974856985j)
"(-2.8461538461538463, -2.6923076923076925)",[-2.84615385 -2.69230769],(-0.952901918973441+0.3032786389060952j),(0.022467052014463564-0.14015300616853885j),(-0.9304348669589775+0.16312563273755634j)
"(-2.6923076923076925, -2.6923076923076925)",[-2.69230769 -2.69230769],(-0.7705271194446743-0.6374072153657288j),(-0.09864214478500127-0.12019553533816375j),(-0.8691692642296756-0.7576027507038925j)
"(-2.5384615384615383, -2.6923076923076925)",[-2.53846154 -2.69230769],(0.11930749686253489-0.9928573518851519j),(-0.16918670003023759-0.013195175361729934j),(-0.049879203167702696-1.0060525272468819j)
"(-2.3846153846153846, -2.6923076923076925)",[-2.38461538 -2.69230769],(0.8995998819611948-0.43671507001179205j),(-0.14214002586121627+0.11567191485090769j),(0.7574598560999786-0.32104315516088433j)
"(-2.230769230769231, -2.6923076923076925)",[-2.23076923 -2.69230769],(0.8539242360775697+0.5203973472639335j),(-0.034120906227181225+0.19163539816076802j),(0.8198033298503885+0.7120327454247015j)
"(-2.0769230769230766, -2.6923076923076925)",[-2.07692308 -2.69230769],(0.024217673756508257+0.9997067091291442j),(0.09346097393570618+0.17956533612089665j),(0.11767864769221444+1.1792720452500407j)
"(-1.923076923076923, -2.6923076923076925)",[-1.92307692 -2.69230769],(-0.8277243564750517+0.56113491220736j),(0.18066854573910485+0.09836375292416691j),(-0.6470558107359469+0.6594986651315269j)
"(-1.7692307692307692, -2.6923076923076925)",[-1.76923077 -2.69230769],(-0.9196909013571446-0.3926431534623811j),(0.2048042066494696-0.0038243022824972998j),(-0.714886694707675-0.3964674557448784j)
"(-1.6153846153846154, -2.6923076923076925)",[-1.61538462 -2.69230769],(-0.16724283687955155-0.9859157334744586j),(0.18230004861378823-0.08773182532011926j),(0.015057211734236686-1.073647558794578j)
"(-1.4615384615384615, -2.6923076923076925)",[-1.46153846 -2.69230769],(0.7387593125231631-0.6739693451191259j),(0.14356400467936994-0.14386503703769354j),(0.882323317202533-0.8178343821568195j)
"(-1.3076923076923075, -2.6923076923076925)",[-1.30769231 -2.69230769],(0.9664692711751117+0.25678229665272545j),(0.10640249364772969-0.1856662461472218j),(1.0728717648228414+0.07111605050550365j)
"(-1.1538461538461537, -2.6923076923076925)",[-1.15384615 -2.69230769],(0.30681503945266814+0.9517691587594429j),(0.06822721570798634-0.22814405138026342j),(0.3750422551606545+0.7236251073791795j)
"(-1.0, -2.6923076923076925)",[-1.         -2.69230769],(-0.634541556947723+0.7728887452320415j),(0.017439677693869907-0.27271901492803075j),(-0.6171018792538531+0.5001697303040108j)
"(-0.8461538461538458, -2.6923076923076925)",[-0.84615385 -2.69230769],(-0.9932935411443612-0.11561981283886971j),(-0.05044628205069925-0.3083825305036262j),(-1.0437398231950605-0.42400234334249587j)
"(-0.6923076923076921, -2.6923076923076925)",[-0.69230769 -2.69230769],(-0.4400526195862342-0.8979719884246351j),(-0.12579331315662134-0.3237092893452813j),(-0.5658459327428556-1.2216812777699164j)
"(-0.5384615384615383, -2.6923076923076925)",[-0.53846154 -2.69230769],(0.5172228099976701-0.8558507842013782j),(-0.18969379935125322-0.31739609331656166j),(0.32752901064641693-1.1732468775179399j)
"(-0.3846153846153846, -2.6923076923076925)",[-0.38461538 -2.69230769],(0.9996098869713541-0.027929802525557868j),(-0.22376668934931543-0.29943546681512007j),(0.7758431976220387-0.32736526934067794j)
"(-0.23076923076923084, -2.6923076923076925)",[-0.23076923 -2.69230769],(0.5642047024652048+0.8256349397379872j),(-0.21682067114485878-0.28370966853692037j),(0.347384031320346+0.5419252712010668j)
"(-0.07692307692307665, -2.6923076923076925)",[-0.07692308 -2.69230769],(-0.38922528007691914+0.9211425955567595j),(-0.1657942444535239-0.27799203233193004j),(-0.555019524530443+0.6431505632248294j)
"(0.0769230769230771, -2.6923076923076925)",[ 0.07692308 -2.69230769],(-0.9852878989275351+0.17090276834201198j),(-0.07415490846134849-0.2771400703155218j),(-1.0594428073888835-0.1062373019735098j)
"(0.23076923076923084, -2.6923076923076925)",[ 0.23076923 -2.69230769],(-0.6767079959787141-0.7362515114948646j),(0.047613479176731296-0.26266006793111357j),(-0.6290945168019828-0.9989115794259782j)
"(0.384615384615385, -2.6923076923076925)",[ 0.38461538 -2.69230769],(0.2531916538891273-0.9674161392084011j),(0.17812668945552437-0.209826140477579j),(0.4313183433446517-1.17724227968598j)
"(0.5384615384615388, -2.6923076923076925)",[ 0.53846154 -2.69230769],(0.9506232743392256-0.31034720924243775j),(0.28200708114517176-0.10191323605816396j),(1.2326303554843974-0.4122604453006017j)
"(0.6923076923076925, -2.6923076923076925)",[ 0.69230769 -2.69230769],(0.7752397134443204+0.6316671486619896j),(0.3154120347289628+0.05249169045606775j),(1.0906517481732831+0.6841588391180573j)
"(0.8461538461538463, -2.6923076923076925)",[ 0.84615385 -2.69230769],(-0.11193053450186087+0.9937160336062449j),(0.24551677382469064+0.20903123420621028j),(0.13358623932282976+1.2027472678124553j)
"(1.0, -2.6923076923076925)",[ 1.         -2.69230769],(-0.8963317125058065+0.443384101154302j),(0.07870940200791006+0.29724275700474395j),(-0.8176223104978964+0.7406268581590459j)
"(1.1538461538461542, -2.6923076923076925)",[ 1.15384615 -2.69230769],(-0.8577655307637676-0.5140411406040882j),(-0.12165987493063497+0.25650064979782583j),(-0.9794254056944026-0.2575404908062624j)
"(1.3076923076923084, -2.6923076923076925)",[ 1.30769231 -2.69230769],(-0.03164154616288938-0.9994992809184116j),(-0.251730934146587+0.08440300647084897j),(-0.28337248030947637-0.9150962744475626j)
"(1.4615384615384617, -2.6923076923076925)",[ 1.46153846 -2.69230769],(0.8235341380940815-0.5672667127495129j),(-0.22439678375558064-0.1373366010708182j),(0.5991373543385008-0.7046033138203311j)
"(1.6153846153846159, -2.6923076923076925)",[ 1.61538462 -2.69230769],(0.9225815878682447+0.38580203955721687j),(-0.03850385382005698-0.27384279312626547j),(0.8840777340481878+0.1119592464309514j)
"(1.7692307692307692, -2.6923076923076925)",[ 1.76923077 -2.69230769],(0.17456034317928915+0.9846464779752827j),(0.1956783446030693-0.22323710142523623j),(0.37023868778235847+0.7614093765500465j)
"(1.9230769230769234, -2.6923076923076925)",[ 1.92307692 -2.69230769],(-0.7337335580923534+0.679437315525969j),(0.3145551132883514-0.0033038125409079536j),(-0.419178444804002+0.676133502985061j)
"(2.0769230769230775, -2.6923076923076925)",[ 2.07692308 -2.69230769],(-0.9683496672749637-0.2495975197963054j),(0.2195087935995552+0.2382972458277456j),(-0.7488408736754085-0.011300273968559787j)
"(2.230769230769231, -2.6923076923076925)",[ 2.23076923 -2.69230769],(-0.31387509956934007-0.9494642815137054j),(-0.03299707589900658+0.32143932877372067j),(-0.34687217546834664-0.6280249527399848j)
"(2.384615384615385, -2.6923076923076925)",[ 2.38461538 -2.69230769],(0.6287840301445328-0.7775799916633653j),(-0.25747333108409254+0.1770558827156387j),(0.37131069906044023-0.6005241089477267j)
"(2.5384615384615383, -2.6923076923076925)",[ 2.53846154 -2.69230769],(0.9941248234449381+0.1082397127239837j),(-0.28162623994631814-0.08410495519791045j),(0.7124985834986199+0.024134757526073247j)
"(2.6923076923076925, -2.6923076923076925)",[ 2.69230769 -2.69230769],(0.44670946877727435+0.8946790768229272j),(-0.09399575449501861-0.2531175397711223j),(0.35271371428225573+0.641561537051805j)
"(2.8461538461538467, -2.6923076923076925)",[ 2.84615385 -2.69230769],(-0.5108523829560981+0.8596684493617734j),(0.13902094993699535-0.1999762617992839j),(-0.3718314330191028+0.6596921875624895j)
"(3.0, -2.6923076923076925)",[ 3.         -2.69230769],(-0.9993748924954933+0.03535285348626502j),(0.21717792860982058+0.009404505100150836j),(-0.7821969638856727+0.04475735858641586j)
"(-3.0, -2.5384615384615383)",[-3.         -2.53846154],(-0.7448619107860498+0.6672186552099355j),(0.0382310379505139-0.11500857064706688j),(-0.7066308728355359+0.5522100845628686j)
"(-2.8461538461538463, -2.5384615384615383)",[-2.84615385 -2.53846154],(-0.9640925084439796-0.26556663036269285j),(-0.07360829351421852-0.1100853041406227j),(-1.0377008019581981-0.3756519345033156j)
"(-2.6923076923076925, -2.5384615384615383)",[-2.69230769 -2.53846154],(-0.29814114148422194-0.9545217963747529j),(-0.14552255388646748-0.014988625848260786j),(-0.4436636953706894-0.9695104222230136j)
"(-2.5384615384615383, -2.5384615384615383)",[-2.53846154 -2.53846154],(0.6415486468831529-0.7670823513042101j),(-0.11993290604057982+0.10905326105936242j),(0.5216157408425731-0.6580290902448477j)
"(-2.3846153846153846, -2.5384615384615383)",[-2.38461538 -2.53846154],(0.9922002603118947+0.12465409514736522j),(-0.006357598252986138+0.17854058598993403j),(0.9858426620589086+0.30319468113729925j)
"(-2.230769230769231, -2.5384615384615383)",[-2.23076923 -2.53846154],(0.4318627642675479+0.9019393288016619j),(0.1272678061233664+0.14684114010255528j),(0.5591305703909143+1.0487804689042173j)
"(-2.0769230769230766, -2.5384615384615383)",[-2.07692308 -2.53846154],(-0.5249897205060046+0.8511085673185456j),(0.20458044740561324+0.032882518211573286j),(-0.32040927310039136+0.8839910855301188j)
"(-1.923076923076923, -2.5384615384615383)",[-1.92307692 -2.53846154],(-0.9998226603381379+0.01883209691904994j),(0.1913045020004727-0.0993255449036541j),(-0.8085181583376653-0.08049344798460416j)
"(-1.7692307692307692, -2.5384615384615383)",[-1.76923077 -2.53846154],(-0.5566679807292675-0.8307350716268093j),(0.10896956367560794-0.18922258175581994j),(-0.44769841705365954-1.0199576533826291j)
"(-1.6153846153846154, -2.5384615384615383)",[-1.61538462 -2.53846154],(0.397591652507943-0.9175624653700712j),(0.007645943362696504-0.21623053619947186j),(0.4052375958706395-1.133793001569543j)
"(-1.4615384615384615, -2.5384615384615383)",[-1.46153846 -2.53846154],(0.98680233349202-0.16192947420004875j),(-0.0742795779072952-0.19989098343006892j),(0.9125227555847247-0.36182045763011766j)
"(-1.3076923076923075, -2.5384615384615383)",[-1.30769231 -2.53846154],(0.6699800139089729+0.7423791355921396j),(-0.13063921055338723-0.17193077690268413j),(0.5393408033555857+0.5704483586894555j)
"(-1.1538461538461537, -2.5384615384615383)",[-1.15384615 -2.53846154],(-0.2619847528690048+0.9650720124758393j),(-0.17808359726389256-0.14851277767563056j),(-0.44006835013289736+0.8165592348002088j)
"(-1.0, -2.5384615384615383)",[-1.         -2.53846154],(-0.953408102497344+0.30168359268016903j),(-0.23232930637067853-0.12397186773681916j),(-1.1857374088680226+0.17771172494334986j)
"(-0.8461538461538458, -2.5384615384615383)",[-0.84615385 -2.53846154],(-0.7694593795710314-0.6386957516612768j),(-0.2928258223752543-0.08495830343144853j),(-1.0622852019462856-0.7236540550927253j)
"(-0.6923076923076921, -2.5384615384615383)",[-0.69230769 -2.53846154],(0.12096881429473288-0.9926563080785445j),(-0.3456208224677028-0.028161898661657598j),(-0.22465200817296993-1.020818206740202j)
"(-0.5384615384615383, -2.5384615384615383)",[-0.53846154 -2.53846154],(0.9003294376140691-0.43520903456331644j),(-0.37684644313051674+0.03323103013996485j),(0.5234829944835524-0.4019780044233516j)
"(-0.3846153846153846, -2.5384615384615383)",[-0.38461538 -2.53846154],(0.8530521881045602+0.5218256072386847j),(-0.38280009545973803+0.07625225479668184j),(0.47025209264482215+0.5980778620353665j)
"(-0.23076923076923084, -2.5384615384615383)",[-0.23076923 -2.53846154],(0.022544693391163863+0.9997458361003052j),(-0.36898728072746917+0.07996438415221513j),(-0.3464425873363053+1.0797102202525204j)
"(-0.07692307692307665, -2.5384615384615383)",[-0.07692308 -2.53846154],(-0.8286622215676034+0.5597489817289928j),(-0.3408968693311693+0.03430520764184969j),(-1.1695590908987727+0.5940541893708424j)
"(0.0769230769230771, -2.5384615384615383)",[ 0.07692308 -2.53846154],(-0.9190325499258316-0.39418164870630884j),(-0.29504430202004406-0.0559227195511127j),(-1.2140768519458756-0.45010436825742156j)
"(0.23076923076923084, -2.5384615384615383)",[ 0.23076923 -2.53846154],(-0.16559273458329155-0.9861942233927491j),(-0.2180439903940177-0.16951119807370685j),(-0.3836367249773093-1.155705421466456j)
"(0.384615384615385, -2.5384615384615383)",[ 0.38461538 -2.53846154],(0.739886123528526-0.6727321340696687j),(-0.09678361660919929-0.2690928914574102j),(0.6431025069193267-0.9418250255270789j)
