index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.010791920970986484+0.14822646233334932j),(0.7881414001891411+0.7772954467533919j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.11174591752421414+0.10495968910114604j),(0.0031418481367166684+1.099044774047337j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.1586816005448204+0.006167409342196655j),(-0.736161142927567+0.45254893276673447j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.13193294914113834-0.09951466671459788j),(-0.7275482062491849-0.6106820987062254j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.046250961728720064-0.166521328984512j),(0.011264398791784716-1.165909111786493j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.062290882367105366-0.17061756420454757j),(0.7593400754414905-0.7406373613787592j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.15451660107919973-0.11353868408635528j),(0.7693510488161129+0.2691734341917468j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.20245786990648093-0.016645412485844262j),(-0.024603020808650455+0.9674113199500392j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.19581336719324569+0.09040341735997465j),(-0.9272688275472177+0.7722926382150626j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.14097517980970367+0.180531033900853j),(-1.110154793976264-0.06582414766421466j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.05526067217310145+0.23644043768394463j),(-0.37231174715705495-0.7119680269827935j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.040515503516669125+0.25308935446011704j),(0.6666935529604073-0.5265907404472977j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.12847165249949416+0.23605666903615508j),(1.1229531722947659+0.34096856915090074j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.19743617819615858+0.19743834590774795j),(0.6471375194624899+1.0906173333807307j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.24364100028899827+0.15122658401487177j),(-0.26433132309333385+1.0125999749885861j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.2689738593827718+0.10972963180537004j),(-0.7302771144304421+0.14842706496757926j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.2780062117130166+0.08172130273524895j),(-0.29506068732672625-0.7377872873508912j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.2749973186593195+0.07209471263274812j),(0.6542761221481301-0.8531877249094848j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.26169308348733006+0.08221168128190967j),(1.245082587708101-0.09929612292613532j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.23635176117862428+0.11005199460345536j),(0.920952456274688+0.838970294740025j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.1942756820679623+0.14965049076957426j),(-0.04847886407810312+1.1197382343914684j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.13014644903769393+0.19006173998786535j),(-0.8170781440403994+0.5106324346373307j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.04227799438280261+0.21504122097348358j),(-0.7397219649909994-0.40823725895292307j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.061964599043783375+0.205377387177856j),(0.03925368513921319-0.7894868542878075j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.16201619242857104+0.14556682571921928j),(0.7294867227547465-0.3074481323336542j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.22535790922436014+0.034394361898468444j),(0.6378958396185876+0.5391645721016823j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.21802264491031417-0.10507094242251648j),(-0.17561487513235605+0.8940294434559295j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(-0.12393645314392618-0.22442593598058358j),(-0.9413113750786841+0.3516801627478957j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(0.03536461350395228-0.26562698980374533j),(-0.8913198527116521-0.6414672485237238j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.19601085797538242-0.19261976076215837j),(0.010852601518069382-1.1753284765399763j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.2750355190667528-0.0235194730490782j),(1.0014066077313708-0.710822202239191j)
"(1.7692307692307692, -3.0)",[ 1.76923077 -3.        ],(0.9709824962710165+0.23915056331797652j),(0.21808253909372044+0.1621719070255225j),(1.189065035364737+0.401322470343499j)
"(1.9230769230769234, -3.0)",[ 1.92307692 -3.        ],(0.3240858938776612+0.946027659949495j),(0.044632399484782245+0.25905412918916815j),(0.36871829336244344+1.2050817891386632j)
"(2.0769230769230775, -3.0)",[ 2.07692308 -3.        ],(-0.6203703158510077+0.7843090406280684j),(-0.1472566452864164+0.2028383316729289j),(-0.767626961137424+0.9871473723009973j)
"(2.230769230769231, -3.0)",[ 2.23076923 -3.        ],(-0.9952332446799114-0.0975232725245396j),(-0.23531251334171296+0.0249724674882627j),(-1.2305457580216244-0.0725508050362769j)
"(2.384615384615385, -3.0)",[ 2.38461538 -3.        ],(-0.45632232809179374-0.8898145497152119j),(-0.15965115808529776-0.15467165867078528j),(-0.6159734861770915-1.0444862083859972j)
"(2.5384615384615383, -3.0)",[ 2.53846154 -3.        ],(0.5015611366090934-0.865122203069251j),(0.02302001516601549-0.20762117479830136j),(0.5245811517751089-1.0727433778675524j)
"(2.6923076923076925, -3.0)",[ 2.69230769 -3.        ],(0.9989360210741761-0.04611752162132389j),(0.17172547270613364-0.09735974915574562j),(1.1706614937803097-0.1434772707770695j)
"(2.8461538461538467, -3.0)",[ 2.84615385 -3.        ],(0.5791373543320645+0.8152299827761837j),(0.16907027829487767+0.08309004669112727j),(0.7482076326269421+0.898320029467311j)
"(3.0, -3.0)",[ 3. -3.],(-0.3723965313866303+0.9280737165824741j),(0.021708566749717554+0.18070404721564975j),(-0.35068796463691276+1.1087777637981238j)
"(-3.0, -2.8461538461538463)",[-3.         -2.84615385],(0.3084073358240364+0.9512543903761601j),(0.12012282089034214+0.08849561492219758j),(0.42853015671437855+1.0397500052983577j)
"(-2.8461538461538463, -2.8461538461538463)",[-2.84615385 -2.84615385],(-0.6332472876405948+0.7739495285196767j),(0.15216631109633-0.020520566893080742j),(-0.4810809765442648+0.7534289616265959j)
"(-2.6923076923076925, -2.8461538461538463)",[-2.69230769 -2.84615385],(-0.9934856328403785-0.11395743652676912j),(0.10181656784724356-0.12162934048734825j),(-0.8916690649931349-0.23558677701411737j)
"(-2.5384615384615383, -2.8461538461538463)",[-2.53846154 -2.84615385],(-0.4415547032094214-0.897234330637008j),(-0.0019671520359526348-0.16460253516296064j),(-0.4435218552453741-1.0618368657999686j)
"(-2.3846153846153846, -2.8461538461538463)",[-2.38461538 -2.84615385],(0.5157898731927637-0.8567151257633968j),(-0.10910217953738556-0.13260855835192714j),(0.40668769365537816-0.9893236841153239j)
"(-2.230769230769231, -2.8461538461538463)",[-2.23076923 -2.84615385],(0.9995617485482756-0.0296025478483502j),(-0.17497952021528942-0.042753655008576315j),(0.8245822283329862-0.07235620285692651j)
"(-2.0769230769230766, -2.8461538461538463)",[-2.07692308 -2.84615385],(0.5655855607384725+0.82468962251513j),(-0.1772594173019062+0.06833298146597326j),(0.38832614343656635+0.8930226039811032j)
"(-1.923076923076923, -2.8461538461538463)",[-1.92307692 -2.84615385],(-0.38768326074390597+0.9217926498616555j),(-0.11890115017584109+0.1624681097243445j),(-0.506584410919747+1.084260759586j)
"(-1.7692307692307692, -2.8461538461538463)",[-1.76923077 -2.84615385],(-0.985000524269936+0.1725513465260451j),(-0.021127541921558697+0.21308695375928616j),(-1.0061280661914946+0.38563830028533125j)
"(-1.6153846153846154, -2.8461538461538463)",[-1.61538462 -2.84615385],(-0.6779391191659766-0.7351180522232192j),(0.08758128002686068+0.21067742744507598j),(-0.5903578391391159-0.5244406247781432j)
"(-1.4615384615384615, -2.8461538461538463)",[-1.46153846 -2.84615385],(0.25157238915791963-0.9678384849825803j),(0.1815870231044065+0.16143752760543098j),(0.4331594122623261-0.8064009573771493j)
"(-1.3076923076923075, -2.8461538461538463)",[-1.30769231 -2.84615385],(0.9501025966958736-0.3119375831023863j),(0.24462582494294863+0.0817502784920873j),(1.1947284216388223-0.230187304610299j)
"(-1.1538461538461537, -2.8461538461538463)",[-1.15384615 -2.84615385],(0.7762956832982122+0.6303689491817961j),(0.27199009115225825-0.008712065275805989j),(1.0482857744504703+0.62165688390599j)
"(-1.0, -2.8461538461538463)",[-1.         -2.84615385],(-0.11026745634085303+0.9939019509348586j),(0.2689368808330901-0.09288022703117779j),(0.15866942449223706+0.9010217239036807j)
"(-0.8461538461538458, -2.8461538461538463)",[-0.84615385 -2.84615385],(-0.8955884819895041+0.4448834352139172j),(0.24680266115836677-0.1596560191376557j),(-0.6487858208311373+0.2852274160762615j)
"(-0.6923076923076921, -2.8461538461538463)",[-0.69230769 -2.84615385],(-0.8586245453206537-0.5126050040459034j),(0.2186092324713605-0.20436087164602412j),(-0.6400153128492931-0.7169658756919275j)
"(-0.5384615384615383, -2.8461538461538463)",[-0.53846154 -2.84615385],(-0.033314101196222405-0.999444931280102j),(0.19555784017814462-0.2269189093930188j),(0.1622437389819222-1.2263638406731208j)
"(-0.3846153846153846, -2.8461538461538463)",[-0.38461538 -2.84615385],(0.8225836997306594-0.5686440511756194j),(0.18495428865684346-0.22903099986241668j),(1.0075379883875029-0.7976750510380362j)
"(-0.23076923076923084, -2.8461538461538463)",[-0.23076923 -2.84615385],(0.9232259115800339+0.3842576169540631j),(0.18926707756682662-0.21165406707831036j),(1.1124929891468605+0.17260354987575272j)
"(-0.07692307692307665, -2.8461538461538463)",[-0.07692308 -2.84615385],(0.17620784286427238+0.9843529834937871j),(0.20564091866210604-0.1738250763502932j),(0.3818487615263784+0.8105279071434939j)
"(0.0769230769230771, -2.8461538461538463)",[ 0.07692308 -2.84615385],(-0.7325955350013151+0.6806642212546041j),(0.22547406062610414-0.11351941710375459j),(-0.507121474375211+0.5671448041508496j)
"(0.23076923076923084, -2.8461538461538463)",[ 0.23076923 -2.84615385],(-0.9687659971841128-0.2479766978969426j),(0.2345244710730131-0.030806221504958875j),(-0.7342415261110997-0.2787829194019015j)
"(0.384615384615385, -2.8461538461538463)",[ 0.38461538 -2.84615385],(-0.31546352898776714-0.9489377017900512j),(0.21500580899260374+0.06726991217827817j),(-0.1004577199951634-0.8816677896117731j)
"(0.5384615384615388, -2.8461538461538463)",[ 0.53846154 -2.84615385],(0.6274819183925043-0.7786311335224546j),(0.1514304907575283+0.1621936740617544j),(0.7789124091500326-0.6164374594607003j)
"(0.6923076923076925, -2.8461538461538463)",[ 0.69230769 -2.84615385],(0.994304563842483+0.1065759556467108j),(0.04047413503645096+0.22380688395489973j),(1.034778698878934+0.3303828396016105j)
"(0.8461538461538463, -2.8461538461538463)",[ 0.84615385 -2.84615385],(0.44820603259859493+0.8939302838265561j),(-0.09860024870811548+0.2187921598879704j),(0.34960578389047947+1.1127224437145267j)
"(1.0, -2.8461538461538463)",[ 1.         -2.84615385],(-0.509413066447917+0.860522125068339j),(-0.22084403518830897+0.1287240503115419j),(-0.7302571016362259+0.9892461753798809j)
"(1.1538461538461542, -2.8461538461538463)",[ 1.15384615 -2.84615385],(-0.9993143323913952+0.03702519516680667j),(-0.26860911845545266-0.029288083043257928j),(-1.267923450846848+0.0077371121235487415j)
"(1.3076923076923084, -2.8461538461538463)",[ 1.30769231 -2.84615385],(-0.5716947004238299-0.8204664341137347j),(-0.20207211797240626-0.19460179560808155j),(-0.7737668183962361-1.015068229721816j)
"(1.4615384615384617, -2.8461538461538463)",[ 1.46153846 -2.84615385],(0.3808266745304521-0.9246464426828652j),(-0.03373346408761078-0.2828448415544722j),(0.3470932104428413-1.2074912842373373j)
"(1.6153846153846159, -2.8461538461538463)",[ 1.61538462 -2.84615385],(0.9836918692041161-0.17986190942418037j),(0.159501287013918-0.23339988780885082j),(1.1431931562180342-0.4132617972330312j)
"(1.7692307692307692, -2.8461538461538463)",[ 1.76923077 -2.84615385],(0.6833799374774259+0.7300629158184584j),(0.2683190530625933-0.05903672890295894j),(0.9516989905400192+0.6710261869154994j)
"(1.9230769230769234, -2.8461538461538463)",[ 1.92307692 -2.84615385],(-0.24437758721720343+0.9696801508053561j),(0.21984155454054496+0.14322227838720092j),(-0.024536032676658465+1.112902429192557j)
"(2.0769230769230775, -2.8461538461538463)",[ 2.07692308 -2.84615385],(-0.9477597217217487+0.31898512485994307j),(0.03907419099151042+0.24429744947670426j),(-0.9086855307302383+0.5632825743366473j)
"(2.230769230769231, -2.8461538461538463)",[ 2.23076923 -2.84615385],(-0.7809558469882428-0.6245862350827757j),(-0.1522495807994237+0.17458360377080745j),(-0.9332054277876665-0.4500026313119682j)
"(2.384615384615385, -2.8461538461538463)",[ 2.38461538 -2.84615385],(0.10288298534745804-0.9946934660115119j),(-0.21633189874264766-0.013349380215433937j),(-0.11344891339518962-1.0080428462269457j)
"(2.5384615384615383, -2.8461538461538463)",[ 2.53846154 -2.84615385],(0.8922597590135154-0.45152244954724396j),(-0.10798831106781179-0.17300988871234904j),(0.7842714479457036-0.624532338259593j)
"(2.6923076923076925, -2.8461538461538463)",[ 2.69230769 -2.84615385],(0.8624078388402023+0.506214104413312j),(0.07970624829765538-0.1768695437907879j),(0.9421140871378577+0.32934456062252415j)
"(2.8461538461538467, -2.8461538461538463)",[ 2.84615385 -2.84615385],(0.040735778586812085+0.999169953683019j),(0.18522679321609287-0.02664168963420666j),(0.22596257180290497+0.9725282640488123j)
"(3.0, -2.8461538461538463)",[ 3.         -2.84615385],(-0.8183378548599027+0.5747374664168786j),(0.11702202537093487+0.1408665064323707j),(-0.7013158294889679+0.7156039728492494j)
"(-3.0, -2.6923076923076925)",[-3.         -2.69230769],(-0.26036939857474106+0.9655090762317191j),(0.1471315544719242-0.03043917978331221j),(-0.11323784410281687+0.9350698964484069j)
"(-2.8461538461538463, -2.6923076923076925)",[-2.84615385 -2.69230769],(-0.952901918973441+0.3032786389060952j),(0.08339493082796326-0.12981715579986292j),(-0.8695069881454778+0.17346148310623227j)
"(-2.6923076923076925, -2.6923076923076925)",[-2.69230769 -2.69230769],(-0.7705271194446743-0.6374072153657288j),(-0.030868649663607826-0.15595666785550807j),(-0.8013957691082821-0.7933638832212369j)
"(-2.5384615384615383, -2.6923076923076925)",[-2.53846154 -2.69230769],(0.11930749686253489-0.9928573518851519j),(-0.13191012624140563-0.09828849271063185j),(-0.012602629378870744-1.0911458445957838j)
"(-2.3846153846153846, -2.6923076923076925)",[-2.38461538 -2.69230769],(0.8995998819611948-0.43671507001179205j),(-0.170759178685439+0.010490560544442895j),(0.7288407032757558-0.42622450946734913j)
"(-2.230769230769231, -2.6923076923076925)",[-2.23076923 -2.69230769],(0.8539242360775697+0.5203973472639335j),(-0.13358442436414575+0.11908781873777713j),(0.720339811713424+0.6394851660017107j)
"(-2.0769230769230766, -2.6923076923076925)",[-2.07692308 -2.69230769],(0.024217673756508257+0.9997067091291442j),(-0.03972531396047187+0.18412819950624013j),(-0.01550764020396361+1.1838349086353843j)
"(-1.923076923076923, -2.6923076923076925)",[-1.92307692 -2.69230769],(-0.8277243564750517+0.56113491220736j),(0.07394513575596931+0.18525067642284185j),(-0.7537792207190824+0.7463855886302019j)
"(-1.7692307692307692, -2.6923076923076925)",[-1.76923077 -2.69230769],(-0.9196909013571446-0.3926431534623811j),(0.17052180306724282+0.12648521018974246j),(-0.7491690982899017-0.26615794327263864j)
"(-1.6153846153846154, -2.6923076923076925)",[-1.61538462 -2.69230769],(-0.16724283687955155-0.9859157334744586j),(0.22497113932205767+0.028659652094020882j),(0.057728302442506124-0.9572560813804377j)
"(-1.4615384615384615, -2.6923076923076925)",[-1.46153846 -2.69230769],(0.7387593125231631-0.6739693451191259j),(0.22857175489953924-0.08112816636737788j),(0.9673310674227023-0.7550975114865037j)
"(-1.3076923076923075, -2.6923076923076925)",[-1.30769231 -2.69230769],(0.9664692711751117+0.25678229665272545j),(0.18732592300788914-0.17876305919794075j),(1.153795194183001+0.0780192374547847j)
"(-1.1538461538461537, -2.6923076923076925)",[-1.15384615 -2.69230769],(0.30681503945266814+0.9517691587594429j),(0.11678326979621736-0.24900258117971458j),(0.42359830924888553+0.7027665775797283j)
"(-1.0, -2.6923076923076925)",[-1.         -2.69230769],(-0.634541556947723+0.7728887452320415j),(0.035717767326112655-0.2873952069925355j),(-0.5988237896216103+0.48549353823950603j)
"(-0.8461538461538458, -2.6923076923076925)",[-0.84615385 -2.69230769],(-0.9932935411443612-0.11561981283886971j),(-0.03923252257839051-0.2986914874831996j),(-1.0325260637227518-0.4143113003220693j)
"(-0.6923076923076921, -2.6923076923076925)",[-0.69230769 -2.69230769],(-0.4400526195862342-0.8979719884246351j),(-0.09655545852849234-0.29303876838312326j),(-0.5366080781147265-1.1910107568077584j)
"(-0.5384615384615383, -2.6923076923076925)",[-0.53846154 -2.69230769],(0.5172228099976701-0.8558507842013782j),(-0.1301592618748634-0.28157918612802235j),(0.38706354812280674-1.1374299703294004j)
"(-0.3846153846153846, -2.6923076923076925)",[-0.38461538 -2.69230769],(0.9996098869713541-0.027929802525557868j),(-0.1377504538079589-0.2727256064746686j),(0.8618594331633952-0.30065540900022647j)
"(-0.23076923076923084, -2.6923076923076925)",[-0.23076923 -2.69230769],(0.5642047024652048+0.8256349397379872j),(-0.11875913393536147-0.2696426128221627j),(0.44544556852984335+0.5559923269158245j)
"(-0.07692307692307665, -2.6923076923076925)",[-0.07692308 -2.69230769],(-0.38922528007691914+0.9211425955567595j),(-0.07336183642072044-0.2688954897979197j),(-0.4625871164976396+0.6522471057588397j)
"(0.0769230769230771, -2.6923076923076925)",[ 0.07692308 -2.69230769],(-0.9852878989275351+0.17090276834201198j),(-0.0036944697859862263-0.26031946867634553j),(-0.9889823687135213-0.08941670033433355j)
"(0.23076923076923084, -2.6923076923076925)",[ 0.23076923 -2.69230769],(-0.6767079959787141-0.7362515114948646j),(0.08265264725153519-0.22887643138705774j),(-0.5940553487271789-0.9651279428819223j)
"(0.384615384615385, -2.6923076923076925)",[ 0.38461538 -2.69230769],(0.2531916538891273-0.9674161392084011j),(0.16842935162132355-0.1598903093913347j),(0.42162100551045084-1.1273064485997357j)
"(0.5384615384615388, -2.6923076923076925)",[ 0.53846154 -2.69230769],(0.9506232743392256-0.31034720924243775j),(0.2254592424328435-0.048312356758507854j),(1.176082516772069-0.3586595660009456j)
"(0.6923076923076925, -2.6923076923076925)",[ 0.69230769 -2.69230769],(0.7752397134443204+0.6316671486619896j),(0.22105161470974788+0.0904653718944812j),(0.9962913281540683+0.7221325205564708j)
"(0.8461538461538463, -2.6923076923076925)",[ 0.84615385 -2.69230769],(-0.11193053450186087+0.9937160336062449j),(0.1344055481159033+0.21543488900435834j),(0.02247501361404243+1.2091509226106032j)
"(1.0, -2.6923076923076925)",[ 1.         -2.69230769],(-0.8963317125058065+0.443384101154302j),(-0.02217938794931089+0.26993213319201614j),(-0.9185111004551173+0.7133162343463182j)
"(1.1538461538461542, -2.6923076923076925)",[ 1.15384615 -2.69230769],(-0.8577655307637676-0.5140411406040882j),(-0.19199730031756254+0.2105580908745473j),(-1.04976283108133-0.30348304972954093j)
"(1.3076923076923084, -2.6923076923076925)",[ 1.30769231 -2.69230769],(-0.03164154616288938-0.9994992809184116j),(-0.28980932035813833+0.043778135914275776j),(-0.3214508665210277-0.9557211450041357j)
"(1.4615384615384617, -2.6923076923076925)",[ 1.46153846 -2.69230769],(0.8235341380940815-0.5672667127495129j),(-0.2486117702540113-0.15673834878044451j),(0.5749223678400702-0.7240050615299574j)
"(1.6153846153846159, -2.6923076923076925)",[ 1.61538462 -2.69230769],(0.9225815878682447+0.38580203955721687j),(-0.0737954815575332-0.2779159235301962j),(0.8487861063107115+0.1078861160270207j)
"(1.7692307692307692, -2.6923076923076925)",[ 1.76923077 -2.69230769],(0.17456034317928915+0.9846464779752827j),(0.13911531239268332-0.23769939046893518j),(0.31367565557197247+0.7469470875063475j)
"(1.9230769230769234, -2.6923076923076925)",[ 1.92307692 -2.69230769],(-0.7337335580923534+0.679437315525969j),(0.253890536630457-0.053931157787985566j),(-0.4798430214618964+0.6255061577379835j)
"(2.0769230769230775, -2.6923076923076925)",[ 2.07692308 -2.69230769],(-0.9683496672749637-0.2495975197963054j),(0.19037406046907016+0.14978965314959025j),(-0.7779756068058936-0.09980786664671515j)
"(2.230769230769231, -2.6923076923076925)",[ 2.23076923 -2.69230769],(-0.31387509956934007-0.9494642815137054j),(-0.003337470039156909+0.22554908239035956j),(-0.317212569608497-0.7239151991233459j)
"(2.384615384615385, -2.6923076923076925)",[ 2.38461538 -2.69230769],(0.6287840301445328-0.7775799916633653j),(-0.1745974292985348+0.11885909817873967j),(0.45418660084599793-0.6587208934846257j)
"(2.5384615384615383, -2.6923076923076925)",[ 2.53846154 -2.69230769],(0.9941248234449381+0.1082397127239837j),(-0.1848663901507591-0.07676127598033045j),(0.809258433294179+0.03147843674365325j)
"(2.6923076923076925, -2.6923076923076925)",[ 2.69230769 -2.69230769],(0.44670946877727435+0.8946790768229272j),(-0.03097617995135467-0.19024477590795977j),(0.4157332888259197+0.7044343009149675j)
"(2.8461538461538467, -2.6923076923076925)",[ 2.84615385 -2.69230769],(-0.5108523829560981+0.8596684493617734j),(0.1442521860321524-0.12161177163497189j),(-0.36660019692394574+0.7380566777268016j)
"(3.0, -2.6923076923076925)",[ 3.         -2.69230769],(-0.9993748924954933+0.03535285348626502j),(0.17655771395284842+0.062483347397196486j),(-0.8228171785426448+0.09783620088346151j)
"(-3.0, -2.5384615384615383)",[-3.         -2.53846154],(-0.7448619107860498+0.6672186552099355j),(0.08001712178057245-0.12892646298195803j),(-0.6648447890054774+0.5382921922279775j)
"(-2.8461538461538463, -2.5384615384615383)",[-2.84615385 -2.53846154],(-0.9640925084439796-0.26556663036269285j),(-0.04132227673945264-0.14999345493672203j),(-1.0054147851834323-0.4155600852994149j)
"(-2.6923076923076925, -2.5384615384615383)",[-2.69230769 -2.53846154],(-0.29814114148422194-0.9545217963747529j),(-0.13984090377222005-0.077638859386008j),(-0.437982045256442-1.0321606557607608j)
"(-2.5384615384615383, -2.5384615384615383)",[-2.53846154 -2.53846154],(0.6415486468831529-0.7670823513042101j),(-0.15961918712945225+0.041905558106089195j),(0.4819294597537007-0.7251767931981209j)
"(-2.3846153846153846, -2.5384615384615383)",[-2.38461538 -2.53846154],(0.9922002603118947+0.12465409514736522j),(-0.09438013990517313+0.14266987369445308j),(0.8978201204067215+0.2673239688418183j)
"(-2.230769230769231, -2.5384615384615383)",[-2.23076923 -2.53846154],(0.4318627642675479+0.9019393288016619j),(0.019412608953254723+0.17727027981963073j),(0.4512753732208026+1.0792096086212926j)
"(-2.0769230769230766, -2.5384615384615383)",[-2.07692308 -2.53846154],(-0.5249897205060046+0.8511085673185456j),(0.1295384250093397+0.13504889687735525j),(-0.39545129549666486+0.9861574641959008j)
"(-1.923076923076923, -2.5384615384615383)",[-1.92307692 -2.53846154],(-0.9998226603381379+0.01883209691904994j),(0.1941743178550742+0.03742143502249182j),(-0.8056483424830637+0.05625353194154176j)
"(-1.7692307692307692, -2.5384615384615383)",[-1.76923077 -2.53846154],(-0.5566679807292675-0.8307350716268093j),(0.19503193165947186-0.07885785328575187j),(-0.36163604906979563-0.9095929249125612j)
"(-1.6153846153846154, -2.5384615384615383)",[-1.61538462 -2.53846154],(0.397591652507943-0.9175624653700712j),(0.13705409592596185-0.1784840994246669j),(0.5346457484339049-1.0960465647947382j)
"(-1.4615384615384615, -2.5384615384615383)",[-1.46153846 -2.53846154],(0.98680233349202-0.16192947420004875j),(0.04043200073876556-0.23810624155934046j),(1.0272343342307855-0.40003571575938923j)
"(-1.3076923076923075, -2.5384615384615383)",[-1.30769231 -2.53846154],(0.6699800139089729+0.7423791355921396j),(-0.06926429181407202-0.24983126362830071j),(0.6007157220949009+0.4925478719638389j)
"(-1.1538461538461537, -2.5384615384615383)",[-1.15384615 -2.53846154],(-0.2619847528690048+0.9650720124758393j),(-0.16942021527506163-0.21953375045315032j),(-0.4314049681440664+0.7455382620226889j)
"(-1.0, -2.5384615384615383)",[-1.         -2.53846154],(-0.953408102497344+0.30168359268016903j),(-0.2456328805350223-0.16212775979747432j),(-1.1990409830323663+0.1395558328826947j)
"(-0.8461538461538458, -2.5384615384615383)",[-0.84615385 -2.53846154],(-0.7694593795710314-0.6386957516612768j),(-0.29334742697055516-0.0958175883781795j),(-1.0628068065415865-0.7345133400394563j)
"(-0.6923076923076921, -2.5384615384615383)",[-0.69230769 -2.53846154],(0.12096881429473288-0.9926563080785445j),(-0.3161475904761266-0.037176767606772285j),(-0.19517877618139373-1.029833075685317j)
