index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)"
"(-3.0, -3.0)",(0.003376931477670176+0.00217909852999097j),(0.0012329326013964836+0.0023724822177621733j),(0.00010545893902164231+0.0026676108839719767j),(-0.0008187569810452215+0.0025381602036923696j),(-0.0014433470865253789+0.002240523061253789j),(-0.0017943890311225427+0.0019692498789500744j),(-0.0019305377528542429+0.001835379467019591j),(-0.0018861948389628362+0.0018811117350525856j),(-0.0016493076279060985+0.002092803807976865j),(-0.0011685659761161875+0.0023962041168424666j),(-0.00039214022912403135+0.0026392091359114115j),(0.0006573021724846923+0.0025894026516199336j),(0.001786788653020767+0.001992525384883702j),(0.002581886570547444+0.0007297389946451955j),(0.002514332178428328-0.0009620659174240169j),(0.0012825917721645916-0.0023805897057610093j),(-0.0007514628864356413-0.0026137946517445746j),(-0.0024520536914018325-0.0012214121567196362j),(-0.0025331417886075135+0.0011058728600280155j),(-0.0006941891413445266+0.00270647254044522j),(0.001778154690701188+0.0022018298586132866j),(0.002869371137619345-0.00013778525118692778j),(0.0016232141669473544-0.0024293124115371207j),(-0.0009450868466842463-0.0028229856596004525j),(-0.0028271129655151692-0.0011112043801400368j),(-0.002804406215181861+0.0013261013766518522j),(-0.0012004523175471842+0.0029317222278359783j),(0.0008226577421042673+0.003125379881078903j),(0.002339567164738434+0.002312568920784134j),(0.0031063682229709707+0.0012186044753528583j),(0.0033493260199326+0.00036657064575915593j),(0.0033838117560598684-2.0708812256304635e-05j),(0.003377212207033618+0.00010935164141073096j),(0.0032719630499204867+0.0007425326048131268j),(0.0028088109213619265+0.0017602937457561446j),(0.0016752138838433035+0.002798704221155872j),(-0.00016853556401229462+0.0031959559256102736j),(-0.002132905241107797+0.0022976960487080846j),(-0.0030668565790897533+0.00012855434877794271j),(-0.002083674721246617-0.0021676473793194265j),(0.00038001849319393023-0.002924013018367635j),(0.0025184971634870834-0.0014304579487676387j),(0.002600560314606444+0.0011675023042411758j),(0.0005919440760596254+0.0027483212827109403j),(-0.001808262617252402+0.002109331165483303j),(-0.002749810340191491-8.320688704709819e-05j),(-0.0017329849149467105-0.0021081031357529957j),(0.0003097464725688905-0.0026936614213114757j),(0.0020411202251299733-0.0017639318592944464j),(0.0026855167080893218-9.61706750467685e-05j)
"(-2.8461538461538463, -3.0)",(0.003827956702774982-0.001368890906103616j),(0.002655119150121829+0.0005103240987710142j),(0.002155739220641498+0.0016239399428411648j),(0.0014240608854831226+0.002288787918557178j),(0.0007399998385183094+0.0025897967259309444j),(0.00024947607006660805+0.002680536771042222j),(4.289066902348312e-06+0.0026915077356124916j),(1.4700176896670018e-05+0.00269149632797552j),(0.0002804857337493306+0.0026775493369998083j),(0.0007895699216234122+0.002575266643828427j),(0.001484601719271411+0.0022502588856449153j),(0.002209706064588438+0.0015502779648665732j),(0.0026741594046794047+0.0004018147104029736j),(0.0025009727154211847-0.0010461100817590189j),(0.0014256963117156144-0.0023164874623001425j),(-0.0003889216590850803-0.0027042512958289832j),(-0.0021557194882951564-0.0017035681752271472j),(-0.0027374070065115112+0.00040539232276423545j),(-0.0014841594281515289+0.0023645577114721848j),(0.0009406258911932794+0.002660312909474451j),(0.0027257966036301966+0.0008582965122663017j),(0.0023376590969034065-0.0017166681521601113j),(1.944078454566499e-06-0.0029495500438242494j),(-0.002388625199616111-0.0018239759140146784j),(-0.0029844224611122903+0.0007074163778494899j),(-0.0015176892470748988+0.0027411899232114532j),(0.0008089684085217955+0.003097717576033821j),(0.0026129563655244957+0.0019640619131237177j),(0.0033194335957587267+0.0002743080448325075j),(0.0031727021467875564-0.0011735202999440366j),(0.002719360020922131-0.0020745307665152373j),(0.002396921181236655-0.002467031461405547j),(0.0024118494492423427-0.0024512689315930717j),(0.002755734248145075-0.002021885903526255j),(0.00320341485730527-0.0010751720931457976j),(0.0033006219840460605+0.000410249992885879j),(0.002505982832831098+0.0020905368942715683j),(0.0006246463834076527+0.0031344103620939063j),(-0.0016902045322981164+0.002631787924868832j),(-0.0030215554338787263+0.0004954870350217711j),(-0.0022443436063061977-0.001991653311306485j),(0.00022466681326609734-0.002936714414157271j),(0.002458723968532022-0.00153126828817493j),(0.002649930649109594+0.001061330303517422j),(0.0007398860050537637+0.0027202280465642814j),(-0.0016484203843311178+0.002250416239444153j),(-0.002756905912809541+0.00021776333462868625j),(-0.002041442358312342-0.0018368596841632672j),(-0.00022880909435504422-0.002721374420356828j),(0.0015467919891233267-0.0022364217466505684j)
"(-2.6923076923076925, -3.0)",(0.0013118134334023281-0.00389771315630999j),(0.00209569981685603-0.001756027245330373j),(0.0026597227725978284-0.0006091474310273904j),(0.0026893183288397545+0.0004372108341683114j),(0.0024412454942086114+0.0012038395604695418j),(0.0021435545916412475+0.0016747827869375562j),(0.0019432234827464546+0.0019023490028933292j),(0.0019104698833516374+0.0019350607808569118j),(0.002055217435537722+0.0017814720446290076j),(0.002330448072542461+0.0014050080933838336j),(0.0026187015362569527+0.0007483315826248243j),(0.0027190865040708765-0.0002075681202081905j),(0.0023735234545833087-0.0013527365241371627j),(0.0013787636255563828-0.0023663814863223455j),(-0.0002094293819814655-0.0027398907207745555j),(-0.0018874635264117586-0.002013553817072862j),(-0.0027676043756533274-0.0002068788300563966j),(-0.0020880440601184496+0.0018577977660556024j),(2.2265122176399675e-05+0.002819120806083638j),(0.0022306251175908524+0.0017723125529962188j),(0.0027960282048337163-0.0007104308551032238j),(0.0011009052917892955-0.0027124537086417964j),(-0.0015638783196945314-0.0025328478239505414j),(-0.00302019717383216-0.0002786573948262916j),(-0.0021481107577673263+0.0022290376353742898j),(0.0002568447545884382+0.0031529069325416277j),(0.002457058466841341+0.0021028045369184327j),(0.003304281441211853+3.97195319695319e-05j),(0.002821105875989273-0.0018447365896794483j),(0.0017115175456798375-0.0029699105804994j),(0.0006595246243985638-0.0034075532190452175j),(2.826473636090139e-05-0.003495427078157992j),(-7.011435041940631e-05-0.0034987057120900614j),(0.0003747030426605613-0.003461749049108428j),(0.0013005910723358658-0.0031901705422802684j),(0.002452984883989978-0.0023435384045204294j),(0.0032534785396809525-0.0007053006449127957j),(0.0029395263236576875+0.0014085671330637307j),(0.0011557624120725177+0.002971717777044014j),(-0.001372465404972666+0.0028013419065007726j),(-0.0029713335747975295+0.0007094295113787124j),(-0.0023249093802530634-0.0018899784113725398j),(0.00014016713443814084-0.002940967688835145j),(0.002418420393587905-0.0015992284157733455j),(0.0026942096149913633+0.0009630560843646816j),(0.0009015743704491756+0.0026817604782206233j),(-0.0014479186867190968+0.0024001149987501772j),(-0.0027223102807479734+0.0005724485988142258j),(-0.002345812109150976-0.0014636890335495711j),(-0.0008433974479970319-0.0026194040011831466j)
"(-2.5384615384615383, -3.0)",(-0.002221301311444256-0.0035178770358190066j),(3.933176808555567e-06-0.0027649802216275204j),(0.0013003885976887212-0.0024327793389761296j),(0.0021495319460712193-0.0017213712153212406j),(0.00257538356399144-0.0009659507705166674j),(0.0027240561208233477-0.00036545460969218923j),(0.002747296861590869-1.9005542634428808e-06j),(0.0027449759593832826+0.00010460672957420129j),(0.0027470275565691887-4.7619159742654406e-05j),(0.0027107442613310104-0.0004555800403515062j),(0.0025250125174433834-0.0010920837428456105j),(0.00203334136806969-0.0018582435187823245j),(0.0011010418617917559-0.002530347848627333j),(-0.0002585631881346783-0.002754232271257297j),(-0.0017392337150813919-0.0021629286327850407j),(-0.00271034967883114-0.0006508562263016605j),(-0.0024727769273088195+0.001319378212253171j),(-0.0008184324199243709+0.0027008571553826474j),(0.001474186547113081+0.002434741563120347j),(0.002845637501530531+0.0004154630833022332j),(0.0020934940139027223-0.0020233145973615105j),(-0.0003850881737271885-0.002928546954910953j),(-0.0026347931478481724-0.0014410750591650158j),(-0.002780498446960503+0.0012768978553333772j),(-0.0007248461832239694+0.0030377243559169148j),(0.0018784284034909027+0.00258085451563844j),(0.0032331252201573653+0.00045464023696038965j),(0.0027902216372207157-0.0018333230321573462j),(0.001228787484640689-0.003179920603806753j),(-0.00046158206756521074-0.0034405442998543386j),(-0.001689998018661885-0.0030880394984355857j),(-0.0023436437164633768-0.002667681322458678j),(-0.002518265677025212-0.0025166294599560236j),(-0.0022661589390479066-0.0027286960896249967j),(-0.0015159780401384838-0.0031688448706534774j),(-0.0001867754352528475-0.003456142691118484j),(0.001539517904764226-0.003028194885530519j),(0.0029790950722629822-0.0014782768095495955j),(0.0031287061571957315+0.000886576407585956j),(0.0014695501087763662+0.002819529332285045j),(-0.0011881158051722947+0.0028755715268490916j),(-0.0029409166786156997+0.0008052729179414665j),(-0.002353356942402964-0.0018506909771388539j),(0.00010331316232034775-0.002943959461236233j),(0.002388937637085362-0.0016523068301863143j),(0.0027390480601102666+0.0008575694255527901j),(0.0010876932995918587+0.0026252105284510965j),(-0.001193573344447989+0.002553170511547159j),(-0.002623032706613067+0.000978950765283621j),(-0.002609363232206711-0.0009735449242872431j)
"(-2.3846153846153846, -3.0)",(-0.00417039310339592-0.0005695813799811463j),(-0.0021079763190109133-0.0018370943900253938j),(-0.0009476205984205994-0.0026227531545819156j),(0.00021409266030054358-0.0027749552722428224j),(0.0011169412288096724-0.0025449852191478167j),(0.0017028460973207856-0.0021932478563647132j),(0.002019244189616697-0.0019037298261620507j),(0.0021318510973562105-0.0017758097717032793j),(0.0020736338808095356-0.001843916745807571j),(0.0018268045757667962-0.0020903511440547085j),(0.001332085640437813-0.0024382046585180546j),(0.0005285844377689658-0.002731152451308029j),(-0.0005694246364533605-0.0027279992385917332j),(-0.0017727827979089502-0.0021590341707691534j),(-0.0026594479085800963-0.0008844785253496136j),(-0.002674571681835899+0.0008764628353224583j),(-0.0014714504080706246+0.0024170510066735718j),(0.000630069705495156+0.0027783540759607935j),(0.0024882563980740137+0.0014357234512947681j),(0.0027294070169135705-0.000985835510338577j),(0.0009213889575621371-0.0027890441045506633j),(-0.0017057422181538315-0.002442702167905122j),(-0.003027801512598813-6.673841416689494e-05j),(-0.001885814942477718+0.0024417097978225227j),(0.0008021714410150785+0.003045107975318991j),(0.002918830825416712+0.0013577687896043967j),(0.003051237139945126-0.001241162044847497j),(0.0014307119444057904-0.003052029783595732j),(-0.0007261714362269629-0.003367993776890107j),(-0.0023910426876377552-0.002573756844720786j),(-0.003261511830669928-0.0014469857195934662j),(-0.0035601050262265557-0.0005691173351213626j),(-0.0036153513996209138-0.0001970437165746454j),(-0.0035910354268896636-0.0003938647343587537j),(-0.0033990110056137785-0.0011295962759948434j),(-0.0027428840700976422-0.0022248342076568906j),(-0.0013255927319282105-0.0032040442731224267j),(0.0007566788473061525-0.003308974568180983j),(0.0026858890782605147-0.0019478305976593714j),(0.0031937346474099387+0.000557715602823151j),(0.0016176319489914523+0.0027264381467762226j),(-0.0011226356914599376+0.0028941665178146172j),(-0.002935022589317186+0.0008123066901800871j),(-0.0023474682556566522-0.0018580855661004445j),(9.48105654279405e-05-0.002948100197164344j),(0.0023619296267391463-0.0017037355209698678j),(0.002786499527758921+0.0007327723020837736j),(0.0013035490880038791+0.002540921908183865j),(-0.0008749881520298759+0.002696832439969787j),(-0.0024328001373621452+0.001423886348268314j)
"(-2.230769230769231, -3.0)",(-0.0032047293245013927+0.002804120922691485j),(-0.002807024252286954+0.0003404991657234373j),(-0.002591084965056177-0.0011105268704175346j),(-0.0018598095393394483-0.0021099959874330524j),(-0.0010022897059902079-0.0026230483550979417j),(-0.00027004136738849506-0.0027918133108594196j),(0.00022692306865336646-0.0027936818388350046j),(0.0004630433985902726-0.002763457737029563j),(0.000440340040803982-0.002767253168524265j),(0.00015820901192180767-0.002798679624970981j),(-0.00038361087383649177-0.002778956277625824j),(-0.001149328073420591-0.0025628019328934122j),(-0.002007416730368663-0.001971499716392544j),(-0.0026788212692357137-0.0008823007132455672j),(-0.002760254610154878+0.0006215395769685424j),(-0.0019008752375072018+0.002111499790610742j),(-0.0001299321644967896+0.0028531335683565735j),(0.0018662620499841028+0.0021869547027481015j),(0.0028940761236108488+0.00016073575212650936j),(0.002036095794379044-0.0021032944995211683j),(-0.0003732126885521162-0.0029386548797722825j),(-0.002604190489971969-0.0014971308190023008j),(-0.0027928260821904406+0.0012326641246785885j),(-0.000669629638637432+0.003036312121734146j),(0.002059186714290286+0.00241454376016559j),(0.0032432626935188953-8.623022547452737e-05j),(0.0021480018730733173-0.0025327303307914485j),(-0.00022927674317009045-0.003392698685215716j),(-0.002367247666289299-0.0025496357972644365j),(-0.003440514768816767-0.0008835194467800742j),(-0.0035474035396610357+0.000688866544191454j),(-0.0032245574039746917+0.00172707612696874j),(-0.002957665994099188+0.0021901047249812855j),(-0.002986564100106446+0.002146778632414296j),(-0.0032883559457344952+0.0015877976919307262j),(-0.0035763682594958757+0.0004448392881713058j),(-0.0033335488964187396-0.001191098652501577j),(-0.002057941542183661-0.0027883513332872803j),(0.00021098818394074724-0.0033797885108483756j),(0.0024780079230929944-0.0021901503613557544j),(0.003205300196009509+0.0004102154718232454j),(0.001639900182083117+0.0027029826042991637j),(-0.0011542397554595194+0.002875771992081903j),(-0.0029489301100578936+0.0007531988204458948j),(-0.0023188016426188437-0.001897183984603883j),(9.964373744386504e-05-0.002953965352093066j),(0.002330341188544387-0.001762635594396905j),(0.0028353460042154057+0.000579836435469308j),(0.001548591646472769+0.002417976929336106j),(-0.00048686140042155794+0.0028113363412258087j)
"(-2.0769230769230766, -3.0)",(-6.919636142030579e-05+0.004307490581725524j),(-0.0016884635130361217+0.0023074566646577076j),(-0.0026306258532321717+0.001095119038953074j),(-0.002835242870429702-0.00019689851386580327j),(-0.0025561490171755958-0.00122986583868582j),(-0.0020924165477420216-0.0019096021607285388j),(-0.0016672324430267178-0.0022871750729281013j),(-0.0014068723813597003-0.0024544441966326356j),(-0.0013653062900994765-0.002477585954829208j),(-0.001549757190526396-0.0023676409530471757j),(-0.0019253079495076917-0.0020765572682563595j),(-0.0023955077784069984-0.001516303146814585j),(-0.002773466028977921-0.0006106358718867313j),(-0.0027798987029327513+0.0006123230088931708j),(-0.002122751224270233+0.0019097680900617238j),(-0.0006939020107411481+0.002781694162201031j),(0.0011798449284075219+0.0026291004571719753j),(0.002652597612444362+0.0011728206604189055j),(0.0027196625512304765-0.0010723258095624094j),(0.0010188269157728781-0.0027703948172829638j),(-0.001514666191146356-0.002573490093132378j),(-0.00300412481302197-0.0003730920372594906j),(-0.0021193474506523923+0.002228837575621729j),(0.0005584556980216494+0.0030816048292980043j),(0.00286125402163344+0.0014237216453085542j),(0.002953828112876412-0.0013969156176960183j),(0.0008926068862804193-0.0032240988893887184j),(-0.001717615235567886-0.0029658787472284353j),(-0.003314717666906282-0.0011540216607964435j),(-0.003456808067732398+0.0009618414786169036j),(-0.002664766157503185+0.0025034584483687033j),(-0.0016926781498746916+0.003299170919302826j),(-0.0010488803640012344+0.0035878740807236418j),(-0.0009443080127396886+0.0036216927548576566j),(-0.0014050540580256834+0.0034462645809463484j),(-0.002299235834259382+0.00286977825884882j),(-0.0032360454420152975+0.0016097666159520677j),(-0.0035205736025203296-0.0003607804476355528j),(-0.002464184714735673-0.002425173528483801j),(-8.94533910339377e-05-0.003373584592846343j),(0.0023901617262868644-0.0022681941543613512j),(0.003193725396094381+0.0004184578487300779j),(0.0015624327217766308+0.002739947959082932j),(-0.00126079327603883+0.0028266207244165135j),(-0.0029747479034264606+0.000644997083561331j),(-0.002275149623392081-0.0019557586772061602j),(0.00010703747182645673-0.0029615816600480787j),(0.002288695413086002-0.0018343271642817496j),(0.002881390513265909+0.0003934530438466192j),(0.001816097709909758+0.002245471849324229j)
"(-1.923076923076923, -3.0)",(0.003125407032385846+0.0030372883891128964j),(0.0004777073266459078+0.0028512445116948876j),(-0.0011166319109989881+0.0026545897105572005j),(-0.002218613718045131+0.001822781451133372j),(-0.0027484127110818973+0.0008090501780761264j),(-0.0028592938461263636-8.166664976079665e-05j),(-0.0027655607832208283-0.0007186713765591591j),(-0.0026423202233453453-0.0010830806946748122j),(-0.002593065859904953-0.0011949328453187075j),(-0.002649579610185487-0.0010654247350394288j),(-0.0027750560949609537-0.0006818187800463558j),(-0.002860628118250393-2.4907098298277145e-05j),(-0.002726634025321318+0.0008809496999172044j),(-0.0021588408241038893+0.0018940124382678814j),(-0.0010144801012329952+0.0026960422197633287j),(0.0006024145452673669+0.0028284646343624755j),(0.002190454787871182+0.0019102154775705743j),(0.002924562946986718+1.5136751023680429e-05j),(0.002119490032173571-0.002047943557317938j),(-7.273362792073464e-05-0.0029741674736672914j),(-0.0023496140304167723-0.001879357743351841j),(-0.002967756229546996+0.0006997638819629094j),(-0.0012344343645906823+0.0028402101850230556j),(0.0015918309919562685+0.002721111054459346j),(0.0031980756733408105+0.00034230697761780703j),(0.0022728414786107134-0.0023761525886962288j),(-0.0003786209393112675-0.0033456592631322416j),(-0.0027683899121475446-0.0020604929391237676j),(-0.0035191401373644384+0.00035502981757920435j),(-0.0026676859998158954+0.0024474833730767287j),(-0.0011101405204152304+0.0035243879359664406j),(0.00030600919589278034+0.0037422619799721136j),(0.0011839575063189813+0.003603611576599886j),(0.0014579614694280336+0.003515431585008917j),(0.0011408095052735266+0.003615452636918407j),(0.00021925986136761127+0.003744663301346086j),(-0.0012260239189380497+0.003480478182742199j),(-0.002765421350756684+0.0023274456576989453j),(-0.0035263943279117103+0.00017629147597802072j),(-0.002641897731372829-0.0022107072626146194j),(-0.00017102874655063022-0.003356741874087595j),(0.002418791317753432-0.002219346153408722j),(0.0031630094279172056+0.0005556423385237529j),(0.00140102826405672+0.0028192826984460187j),(-0.0014224445898928146+0.0027466790510042886j),(-0.0030046233269502556+0.0005001898730275253j),(-0.0022216973557201564-0.002025029389789721j),(0.00011027956805439785-0.002970806243590736j),(0.002233184942791089-0.0019205609293891852j),(0.002918066666855398+0.00017215882220732447j)
"(-1.7692307692307692, -3.0)",(0.004407274375479333-0.00010094235417873947j),(0.002362818096496377+0.0017202915238138771j),(0.0010174815557639342+0.0027264904976372333j),(-0.00043162521478029114+0.0028681291840497985j),(-0.0015707627228491903+0.002429504112797754j),(-0.002285292237499757+0.0017652440300607555j),(-0.0026487796469608403+0.001140698950925226j),(-0.0027952054190901504+0.0007007345096983556j),(-0.002836305954833616+0.0005040822215014193j),(-0.0028247856707505556+0.000566600895008811j),(-0.0027437474535061163+0.0008839271809932746j),(-0.0025096520150183115+0.00142409554538856j),(-0.0019930635377256372+0.0020928431996863604j),(-0.0010754102249778766+0.0026892774291751085j),(0.00024377976807881245+0.0028945317401808846j),(0.0017143126132561303+0.0023586182890833404j),(0.0027789957243152296+0.0009282499923882672j),(0.002750875475959342-0.0010590913510564995j),(0.0012913101884823729-0.0026743832573723433j),(-0.0010552628596547189-0.0028050348331120386j),(-0.0028424882777449635-0.0010491360575728722j),(-0.002629701988555637+0.0015831308000204285j),(-0.00033055895862614754+0.0030987737504403427j),(0.0023424967761598733+0.0021376052703729223j),(0.0031709780628652313-0.0006377723274486454j),(0.0014348967710997263-0.002978520948211502j),(-0.0014492159343990247-0.0030596891670129894j),(-0.0033280313731481608-0.000986429160530969j),(-0.0031561982169522403+0.0016470257187370762j),(-0.001463623406126629+0.003341613894301037j),(0.0005622520918495687+0.003686723610573589j),(0.002091988083441615+0.0031688049615302165j),(0.0029324731467796237+0.0024860023727797274j),(0.0032372007863999967+0.0021133812096579244j),(0.0031453540960702715+0.0022359209406217543j),(0.0026081805243041247+0.0027973233456847248j),(0.0014440283592630776+0.0034788757049292506j),(-0.0003846227077090156+0.0036714729024707707j),(-0.002392213085801747+0.002698604461840926j),(-0.0034911918133248673+0.00042672181280368945j),(-0.002657349806162208-0.0021677663619218655j),(-6.448408086261673e-05-0.0033458744786810228j),(0.0025409286044234007-0.0020593747785031284j),(0.0031023052081628087+0.0007969181047914421j),(0.001165293391068602+0.0029198907697469416j),(-0.0016224167668695939+0.002633170873424243j),(-0.0030319745222456545+0.0003273610511709629j),(-0.002161376472869955-0.0020996439516945053j),(0.00010647352117901917-0.0029813432085843703j),(0.002161839067343438-0.0020198586721859348j)
"(-1.6153846153846154, -3.0)",(0.003127488219516056-0.0031779683095988095j),(0.0029322876618718056-0.00036021092819201773j),(0.0026042059032881323+0.0013648106808542425j),(0.00155396659860452+0.002482895098934946j),(0.00032317880862896877+0.0029026680361565853j),(-0.0007304475921514832+0.0028212669222349835j),(-0.0014725138265326264+0.0025097413545721297j),(-0.0019140544922331964+0.0021878801727878336j),(-0.0021171148278988205+0.0019899501843322308j),(-0.002129617651782384+0.001976428759689222j),(-0.0019550164764244216+0.0021509757484519734j),(-0.001550451876867341+0.0024617790309769223j),(-0.0008527870734713025+0.002785972322865881j),(0.00016129927029382086+0.00291514779336643j),(0.0013834359568843948+0.002580299385069953j),(0.002488503763409959+0.0015626590513925982j),(0.002950457586421702-0.00010028107902838183j),(0.0022705283375306943-0.0019136965527304713j),(0.0004128152000547767-0.0029622903943455673j),(-0.0018314455325110582-0.002397922014435242j),(-0.003040350649553729-0.00023490610950199233j),(-0.0021383008334751948+0.002227858595543187j),(0.00046616908022330196+0.0030989818934779693j),(0.002815735551523673+0.0014943486603087813j),(0.0029241326507553796-0.0014186397248571873j),(0.0006221901406998704-0.0032624126965585605j),(-0.002233395282553187-0.0025645143784778896j),(-0.0034872657760104653+2.2621179983152953e-05j),(-0.0024852153254573055+0.002575027181115251j),(-0.00020601896555925257+0.0036650608246997863j),(0.0019609549979845847+0.0032061000535022082j),(0.003281638781823637+0.0019825545263280693j),(0.003805841113764974+0.0008086259794771038j),(0.003920060381806366+0.0001288441737072468j),(0.003923371601652438+8.365053431192552e-05j),(0.0038371126632063966+0.0006793521408615863j),(0.0033943129928776248+0.0018024213353277322j),(0.0022003161962864306+0.0030608197082168985j),(0.000127388487372847+0.003681191885135255j),(-0.0022116976018642016+0.0028297571125069677j),(-0.0034740973038207986+0.00042336351112825474j),(-0.0025385609382677786-0.0022802899570906815j),(0.00020317422280226083-0.003325553666782777j),(0.0027234364095375667-0.0017907543509413579j),(0.002993610098289317+0.0011187773259244132j),(0.0008616508638655424+0.0030203200861548024j),(-0.0018469653367120039+0.0024821204107784386j),(-0.003051521782205988+0.0001315551605418133j),(-0.0020948510004908417-0.002177277537143738j),(9.623662655333072e-05-0.0029927203827657006j)
