index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(10,)",(-0.003353644229256849+0.0003183760365058297j),(-0.0021225126745593+0.0006989365780768103j),(-0.0014201885632579134+0.0016559405806735557j),(0.000383680144692111+0.00207007049696635j),(0.0019944993751376764+0.00033742039206620817j),(0.0004237719558383864-0.00190922680717186j),(-0.0019316617383157366-5.002651846896389e-06j),(0.0008566468422731276+0.001799763507884612j),(0.0010872455111683524-0.002119041866715453j),(-0.0035117876044732012+0.003270499972477186j),(0.00013750984288639923+0.013072148884662153j),(-0.003511787604473206+0.0032704999724771843j),(0.0010872455111683426-0.002119041866715451j),(0.0008566468422731299+0.001799763507884606j),(-0.0019316617383157422-5.002651846890691e-06j),(0.0004237719558383832-0.0019092268071718636j),(0.0019944993751376803+0.0003374203920662083j),(0.0003836801446921124+0.0020700704969663533j),(-0.0014201885632579073+0.001655940580673553j),(-0.0021225126745593+0.0006989365780768112j)
"(11,)",(-0.0032127769655536545+0.0009142675018294603j),(-0.0022329820044171373+0.00030427179963626557j),(-0.002122512674559304+0.000698936578076811j),(-0.0014201885632579123+0.0016559405806735596j),(0.0003836801446921106+0.0020700704969663555j),(0.0019944993751376803+0.00033742039206620926j),(0.00042377195583838867-0.0019092268071718647j),(-0.0019316617383157433-5.002651846895681e-06j),(0.0008566468422731299+0.0017997635078846202j),(0.00108724551116836-0.002119041866715458j),(-0.003511787604473206+0.0032704999724771843j),(0.00013750984288640167+0.013072148884662169j),(-0.0035117876044732047+0.0032704999724771896j),(0.001087245511168348-0.002119041866715455j),(0.0008566468422731368+0.0017997635078846209j),(-0.0019316617383157457-5.002651846890824e-06j),(0.0004237719558383891-0.0019092268071718682j),(0.001994499375137682+0.0003374203920662071j),(0.0003836801446921124+0.002070070496966351j),(-0.0014201885632579136+0.0016559405806735599j)
"(12,)",(-0.0022230451638675093+0.002386559563444609j),(-0.0021225126745592947+0.0006989365780768084j),(-0.00223298200441713+0.00030427179963626454j),(-0.0021225126745592943+0.0006989365780768086j),(-0.0014201885632579075+0.0016559405806735534j),(0.0003836801446921109+0.002070070496966348j),(0.0019944993751376716+0.0003374203920662095j),(0.00042377195583838645-0.0019092268071718567j),(-0.0019316617383157366-5.002651846897356e-06j),(0.0008566468422731268+0.0017997635078846102j),(0.0010872455111683426-0.002119041866715451j),(-0.0035117876044732047+0.0032704999724771896j),(0.00013750984288641346+0.013072148884662136j),(-0.0035117876044732004+0.003270499972477184j),(0.0010872455111683459-0.0021190418667154545j),(0.0008566468422731314+0.001799763507884606j),(-0.0019316617383157353-5.002651846895276e-06j),(0.0004237719558383853-0.001909226807171858j),(0.0019944993751376673+0.00033742039206620633j),(0.00038368014469211215+0.0020700704969663472j)
"(13,)",(0.0004467882826404129+0.0031183952241629785j),(-0.0014201885632579075+0.0016559405806735536j),(-0.002122512674559296+0.0006989365780768084j),(-0.0022329820044171274+0.0003042717996362641j),(-0.0021225126745592943+0.0006989365780768092j),(-0.001420188563257907+0.0016559405806735542j),(0.0003836801446921118+0.0020700704969663464j),(0.001994499375137672+0.0003374203920662087j),(0.0004237719558383889-0.0019092268071718595j),(-0.0019316617383157357-5.002651846896947e-06j),(0.0008566468422731299+0.001799763507884606j),(0.001087245511168348-0.002119041866715455j),(-0.0035117876044732004+0.003270499972477184j),(0.00013750984288641397+0.01307214888466213j),(-0.003511787604473203+0.003270499972477194j),(0.0010872455111683409-0.002119041866715451j),(0.0008566468422731271+0.0017997635078846094j),(-0.0019316617383157344-5.0026518468923615e-06j),(0.0004237719558383867-0.0019092268071718504j),(0.0019944993751376716+0.0003374203920662061j)
"(14,)",(0.0029678328850154885+0.0006259168044755905j),(0.00038368014469211193+0.002070070496966354j),(-0.001420188563257914+0.0016559405806735583j),(-0.002122512674559301+0.0006989365780768097j),(-0.002232982004417134+0.00030427179963626703j),(-0.0021225126745593012+0.0006989365780768104j),(-0.0014201885632579112+0.0016559405806735583j),(0.000383680144692112+0.0020700704969663524j),(0.0019944993751376803+0.0003374203920662092j),(0.0004237719558383876-0.0019092268071718673j),(-0.0019316617383157422-5.002651846890691e-06j),(0.0008566468422731368+0.0017997635078846209j),(0.0010872455111683459-0.0021190418667154545j),(-0.003511787604473203+0.003270499972477194j),(0.00013750984288641064+0.013072148884662151j),(-0.0035117876044732043+0.003270499972477186j),(0.001087245511168358-0.002119041866715457j),(0.0008566468422731323+0.0017997635078846174j),(-0.0019316617383157361-5.0026518468987405e-06j),(0.00042377195583838796-0.0019092268071718643j)
"(15,)",(0.0007483530515091391-0.002846634197435931j),(0.0019944993751376755+0.00033742039206620877j),(0.0003836801446921095+0.0020700704969663516j),(-0.0014201885632579103+0.0016559405806735549j),(-0.0021225126745592973+0.0006989365780768107j),(-0.002232982004417133+0.00030427179963626687j),(-0.002122512674559298+0.0006989365780768105j),(-0.0014201885632579086+0.0016559405806735577j),(0.00038368014469211274+0.0020700704969663533j),(0.00199449937513768+0.00033742039206620687j),(0.0004237719558383832-0.0019092268071718636j),(-0.0019316617383157457-5.002651846890824e-06j),(0.0008566468422731314+0.001799763507884606j),(0.0010872455111683409-0.002119041866715451j),(-0.0035117876044732043+0.003270499972477186j),(0.00013750984288640546+0.013072148884662137j),(-0.0035117876044732017+0.0032704999724771817j),(0.0010872455111683506-0.002119041866715453j),(0.0008566468422731252+0.0017997635078846083j),(-0.0019316617383157374-5.002651846894993e-06j)
"(16,)",(-0.002920229802330615-0.00011325002686479334j),(0.0004237719558383866-0.0019092268071718636j),(0.0019944993751376786+0.0003374203920662081j),(0.00038368014469211247+0.0020700704969663533j),(-0.00142018856325791+0.00165594058067356j),(-0.0021225126745593017+0.0006989365780768123j),(-0.0022329820044171347+0.0003042717996362672j),(-0.002122512674559302+0.0006989365780768092j),(-0.0014201885632579142+0.00165594058067356j),(0.0003836801446921123+0.002070070496966356j),(0.0019944993751376803+0.0003374203920662083j),(0.0004237719558383891-0.0019092268071718682j),(-0.0019316617383157353-5.002651846895276e-06j),(0.0008566468422731271+0.0017997635078846094j),(0.001087245511168358-0.002119041866715457j),(-0.0035117876044732017+0.0032704999724771817j),(0.00013750984288639074+0.013072148884662163j),(-0.0035117876044732017+0.003270499972477192j),(0.0010872455111683448-0.0021190418667154515j),(0.0008566468422731364+0.0017997635078846118j)
"(17,)",(0.0012107389170907363+0.002780502089689955j),(-0.0019316617383157379-5.002651846894023e-06j),(0.0004237719558383865-0.0019092268071718619j),(0.001994499375137677+0.0003374203920662084j),(0.0003836801446921145+0.0020700704969663494j),(-0.0014201885632579086+0.001655940580673559j),(-0.0021225126745592978+0.0006989365780768101j),(-0.0022329820044171317+0.0003042717996362658j),(-0.0021225126745593+0.0006989365780768113j),(-0.0014201885632579108+0.0016559405806735581j),(0.0003836801446921124+0.0020700704969663533j),(0.001994499375137682+0.0003374203920662071j),(0.0004237719558383853-0.001909226807171858j),(-0.0019316617383157344-5.0026518468923615e-06j),(0.0008566468422731323+0.0017997635078846174j),(0.0010872455111683506-0.002119041866715453j),(-0.0035117876044732017+0.003270499972477192j),(0.00013750984288640573+0.013072148884662146j),(-0.003511787604473202+0.0032704999724771848j),(0.001087245511168346-0.002119041866715456j)
"(18,)",(0.0016582174581518455-0.0031088519066430047j),(0.0008566468422731308+0.001799763507884605j),(-0.001931661738315733-5.002651846891669e-06j),(0.00042377195583838455-0.001909226807171856j),(0.0019944993751376708+0.0003374203920662068j),(0.0003836801446921132+0.002070070496966345j),(-0.0014201885632579062+0.0016559405806735516j),(-0.0021225126745592925+0.0006989365780768092j),(-0.0022329820044171287+0.00030427179963626736j),(-0.0021225126745592956+0.0006989365780768093j),(-0.0014201885632579073+0.001655940580673553j),(0.0003836801446921124+0.002070070496966351j),(0.0019944993751376673+0.00033742039206620633j),(0.0004237719558383867-0.0019092268071718504j),(-0.0019316617383157361-5.0026518468987405e-06j),(0.0008566468422731252+0.0017997635078846083j),(0.0010872455111683448-0.0021190418667154515j),(-0.003511787604473202+0.0032704999724771848j),(0.00013750984288642248+0.013072148884662125j),(-0.0035117876044732+0.0032704999724771935j)
"(19,)",(-0.00364494225710246+0.003871257804019182j),(0.0010872455111683515-0.002119041866715453j),(0.0008566468422731271+0.0017997635078846124j),(-0.0019316617383157413-5.002651846895133e-06j),(0.00042377195583838883-0.0019092268071718612j),(0.001994499375137677+0.00033742039206621j),(0.00038368014469210916+0.002070070496966351j),(-0.0014201885632579125+0.0016559405806735553j),(-0.002122512674559301+0.0006989365780768099j),(-0.0022329820044171347+0.0003042717996362653j),(-0.0021225126745593+0.0006989365780768112j),(-0.0014201885632579136+0.0016559405806735599j),(0.00038368014469211215+0.0020700704969663472j),(0.0019944993751376716+0.0003374203920662061j),(0.00042377195583838796-0.0019092268071718643j),(-0.0019316617383157374-5.002651846894993e-06j),(0.0008566468422731364+0.0017997635078846118j),(0.001087245511168346-0.002119041866715456j),(-0.0035117876044732+0.0032704999724771935j),(0.0001375098428864047+0.013072148884662146j)
