index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(-0.010078647466225311+0.23889825041743193j),(0.7672708317519293+0.8679672348374745j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.16299534126011062+0.18558221593046564j),(0.05439127187261314+1.1796673008766567j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.2540284737564122+0.029222824679523612j),(-0.6408142697159751+0.4756043481040614j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.2201473095665488-0.14801250327220208j),(-0.6393338458237744-0.6591799352638296j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.08240127620273877-0.26314217557629543j),(0.04741471326580342-1.2625299583782765j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.09542871875668059-0.2707410785472622j),(0.7262022390519153-0.840760875721474j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.24263705319975992-0.17498201999201476j),(0.6812305966955527+0.20773009828608727j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.31132258106561894-0.017204199573276648j),(-0.13346773196778847+0.9668525328626068j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2888454432786583+0.14828926147266538j),(-1.0203009036326303+0.8301784823277534j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.1932250659260962+0.276539328982888j),(-1.1624046800926564+0.030184147417820356j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.05880753237327372+0.3442104218601488j),(-0.37585860735722726-0.6041980428065894j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.07916131923452496+0.35063123239522626j),(0.7053393686782632-0.4290488625121885j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.1951305569858291+0.3111556250872392j),(1.189612076781101+0.41606752520198487j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.27705532615727324+0.24792496049913373j),(0.7267566674236046+1.1411039479721166j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.32461891041906227+0.18209642257083286j),(-0.18335341296326985+1.0434698135445473j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.34449622946088976+0.12945572972574482j),(-0.6547547443523242+0.16815316288795404j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.3451791811125768+0.09931479500053607j),(-0.22788771792716606-0.720193795085604j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.33294846374097486+0.09539219826108518j),(0.7122272672297856-0.8298902392811478j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.30959303645051794+0.11708766754517817j),(1.292982540671289-0.06442013666286682j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.27194076575328013+0.1599525128160975j),(0.9565414608493439+0.8888708129526671j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.21324767636189887+0.21494879978459314j),(-0.029506869784166556+1.1850365434064871j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.1266801987828667+0.2671168838694442j),(-0.8205443942952265+0.5876875785189095j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.010931728603648015+0.29537416739946554j),(-0.7710682307701541-0.3279043125269411j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.12312375777932494+0.2758908855399539j),(-0.02190547359632837-0.7189733559257097j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.2479371335463267+0.19089399770493953j),(0.6435657816369907-0.262120960347934j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.3220235233158582+0.04183921118637927j),(0.5412302255270895+0.5466094213895931j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.3042127803625434-0.1391254369115667j),(-0.2618050105845853+0.8599749489668793j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(-0.1779239420928144-0.2897547296973131j),(-0.9952988640275723+0.2863513690311662j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(0.02585870803497133-0.3390534966829871j),(-0.900825758180633-0.7148937554029657j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.22570426103787772-0.2467007120374644j),(0.040546004580564676-1.2294094278152823j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.3211444365741624-0.04033744262436333j),(1.0475155252387804-0.7276401718144762j)
"(1.7692307692307692, -3.0)",[ 1.76923077 -3.        ],(0.9709824962710165+0.23915056331797652j),(0.2514154381971917+0.17996559786273061j),(1.222397934468208+0.41911616118070716j)
"(1.9230769230769234, -3.0)",[ 1.92307692 -3.        ],(0.3240858938776612+0.946027659949495j),(0.047012846762144525+0.28873562985014134j),(0.3710987406398057+1.2347632897996363j)
"(2.0769230769230775, -3.0)",[ 2.07692308 -3.        ],(-0.6203703158510077+0.7843090406280684j),(-0.17063196502612676+0.21618678901435026j),(-0.7910022808771344+1.0004958296424187j)
"(2.230769230769231, -3.0)",[ 2.23076923 -3.        ],(-0.9952332446799114-0.0975232725245396j),(-0.2592111549706732+0.008695578660499836j),(-1.2544443996505845-0.08882769386403977j)
"(2.384615384615385, -3.0)",[ 2.38461538 -3.        ],(-0.45632232809179374-0.8898145497152119j),(-0.15809120517970882-0.18791082251688296j),(-0.6144135332715026-1.077725372232095j)
"(2.5384615384615383, -3.0)",[ 2.53846154 -3.        ],(0.5015611366090934-0.865122203069251j),(0.05485664779703617-0.22825416754891997j),(0.5564177844061295-1.093376370618171j)
"(2.6923076923076925, -3.0)",[ 2.69230769 -3.        ],(0.9989360210741761-0.04611752162132389j),(0.21125472581736085-0.08334390919848969j),(1.210190746891537-0.1294614308198136j)
"(2.8461538461538467, -3.0)",[ 2.84615385 -3.        ],(0.5791373543320645+0.8152299827761837j),(0.18340629449861198+0.12569137893200144j),(0.7625436488306765+0.9409213617081852j)
"(3.0, -3.0)",[ 3. -3.],(-0.3723965313866303+0.9280737165824741j),(-0.004093151726262987+0.21988131028503272j),(-0.3764896831128933+1.1479550268675067j)
"(-3.0, -2.8461538461538463)",[-3.         -2.84615385],(0.3084073358240364+0.9512543903761601j),(0.17195927726086188+0.16583674640491447j),(0.48036661308489825+1.1170911367810745j)
"(-2.8461538461538463, -2.8461538461538463)",[-2.84615385 -2.84615385],(-0.6332472876405948+0.7739495285196767j),(0.24655773535548653-0.004779393077297784j),(-0.38668955228510826+0.7691701354423789j)
"(-2.6923076923076925, -2.8461538461538463)",[-2.69230769 -2.84615385],(-0.9934856328403785-0.11395743652676912j),(0.1816145240048744-0.17923314981868987j),(-0.8118711088355041-0.293190586345459j)
"(-2.5384615384615383, -2.8461538461538463)",[-2.53846154 -2.84615385],(-0.4415547032094214-0.897234330637008j),(0.016345958707243733-0.26415313606443347j),(-0.42520874450217766-1.1613874667014414j)
"(-2.3846153846153846, -2.8461538461538463)",[-2.38461538 -2.84615385],(0.5157898731927637-0.8567151257633968j),(-0.16368124535787978-0.22117101748302578j),(0.35210862783488395-1.0778861432464226j)
"(-2.230769230769231, -2.8461538461538463)",[-2.23076923 -2.84615385],(0.9995617485482756-0.0296025478483502j),(-0.2764146269798815-0.07596490911760109j),(0.7231471215683941-0.1055674569659513j)
"(-2.0769230769230766, -2.8461538461538463)",[-2.07692308 -2.84615385],(0.5655855607384725+0.82468962251513j),(-0.27980618235073634+0.10582337314975j),(0.2857793783877362+0.93051299566488j)
"(-1.923076923076923, -2.8461538461538463)",[-1.92307692 -2.84615385],(-0.38768326074390597+0.9217926498616555j),(-0.18093880386687872+0.2547471037111268j),(-0.5686220646107847+1.1765397535727824j)
"(-1.7692307692307692, -2.8461538461538463)",[-1.76923077 -2.84615385],(-0.985000524269936+0.1725513465260451j),(-0.02176178033713349+0.32561253389574396j),(-1.0067623046070695+0.49816388042178905j)
"(-1.6153846153846154, -2.8461538461538463)",[-1.61538462 -2.84615385],(-0.6779391191659766-0.7351180522232192j),(0.14508563250993153+0.3078527630920147j),(-0.532853486656045-0.42726528913120454j)
"(-1.4615384615384615, -2.8461538461538463)",[-1.46153846 -2.84615385],(0.25157238915791963-0.9678384849825803j),(0.27727682926142994+0.21976149942040696j),(0.5288492184193496-0.7480769855621734j)
"(-1.3076923076923075, -2.8461538461538463)",[-1.30769231 -2.84615385],(0.9501025966958736-0.3119375831023863j),(0.35359143599933546+0.09428633669517947j),(1.3036940326952091-0.21765124640720682j)
"(-1.1538461538461537, -2.8461538461538463)",[-1.15384615 -2.84615385],(0.7762956832982122+0.6303689491817961j),(0.37409715937497395-0.03540687004823381j),(1.1503928426731862+0.5949620791335622j)
"(-1.0, -2.8461538461538463)",[-1.         -2.84615385],(-0.11026745634085303+0.9939019509348586j),(0.35348105607239005-0.1453559990313695j),(0.24321359973153703+0.848545951903489j)
"(-0.8461538461538458, -2.8461538461538463)",[-0.84615385 -2.84615385],(-0.8955884819895041+0.4448834352139172j),(0.3123367532498129-0.22376862092258362j),(-0.5832517287396912+0.2211148142913336j)
"(-0.6923076923076921, -2.8461538461538463)",[-0.69230769 -2.84615385],(-0.8586245453206537-0.5126050040459034j),(0.2700071525656099-0.268911814690535j),(-0.5886173927550438-0.7815168187364383j)
"(-0.5384615384615383, -2.8461538461538463)",[-0.53846154 -2.84615385],(-0.033314101196222405-0.999444931280102j),(0.2404817290474754-0.2845011101504912j),(0.20716762785125298-1.2839460414305932j)
"(-0.3846153846153846, -2.8461538461538463)",[-0.38461538 -2.84615385],(0.8225836997306594-0.5686440511756194j),(0.23100376133010292-0.27500008139489407j),(1.0535874610607623-0.8436441325705135j)
"(-0.23076923076923084, -2.8461538461538463)",[-0.23076923 -2.84615385],(0.9232259115800339+0.3842576169540631j),(0.2420813216000626-0.24243651213734388j),(1.1653072331800964+0.1418211048167192j)
"(-0.07692307692307665, -2.8461538461538463)",[-0.07692308 -2.84615385],(0.17620784286427238+0.9843529834937871j),(0.26763220944178767-0.18557005867867712j),(0.44384005230606005+0.7987829248151099j)
"(0.0769230769230771, -2.8461538461538463)",[ 0.07692308 -2.84615385],(-0.7325955350013151+0.6806642212546041j),(0.2948323873482515-0.1017835707131395j),(-0.4377631476530636+0.5788806505414646j)
"(0.23076923076923084, -2.8461538461538463)",[ 0.23076923 -2.84615385],(-0.9687659971841128-0.2479766978969426j),(0.3045288235790784+0.008338373517939306j),(-0.6642371736050344-0.2396383243790033j)
"(0.384615384615385, -2.8461538461538463)",[ 0.38461538 -2.84615385],(-0.31546352898776714-0.9489377017900512j),(0.27424845384639385+0.1347266613988809j),(-0.04121507514137329-0.8142110403911703j)
"(0.5384615384615388, -2.8461538461538463)",[ 0.53846154 -2.84615385],(0.6274819183925043-0.7786311335224546j),(0.18591360336609875+0.25267315267377916j),(0.8133955217586031-0.5259579808486754j)
"(0.6923076923076925, -2.8461538461538463)",[ 0.69230769 -2.84615385],(0.994304563842483+0.1065759556467108j),(0.038181599614973416+0.3236966723946774j),(1.0324861634574565+0.4302726280413882j)
"(0.8461538461538463, -2.8461538461538463)",[ 0.84615385 -2.84615385],(0.44820603259859493+0.8939302838265561j),(-0.14143900343769966+0.3073562554806507j),(0.30676702916089527+1.201286539307207j)
"(1.0, -2.8461538461538463)",[ 1.         -2.84615385],(-0.509413066447917+0.860522125068339j),(-0.2946200339632065+0.18417141459343567j),(-0.8040331004111234+1.0446935396617747j)
"(1.1538461538461542, -2.8461538461538463)",[ 1.15384615 -2.84615385],(-0.9993143323913952+0.03702519516680667j),(-0.35042493334279656-0.020005382670592254j),(-1.3497392657341918+0.017019812496214416j)
"(1.3076923076923084, -2.8461538461538463)",[ 1.30769231 -2.84615385],(-0.5716947004238299-0.8204664341137347j),(-0.2637641959434822-0.2270670814660959j),(-0.8354588963673121-1.0475335155798304j)
"(1.4615384615384617, -2.8461538461538463)",[ 1.46153846 -2.84615385],(0.3808266745304521-0.9246464426828652j),(-0.05581745477164313-0.3342093509475454j),(0.325009219758809-1.2588557936304106j)
"(1.6153846153846159, -2.8461538461538463)",[ 1.61538462 -2.84615385],(0.9836918692041161-0.17986190942418037j),(0.17569193347499865-0.2729271878521588j),(1.1593838026791148-0.4527890972763392j)
"(1.7692307692307692, -2.8461538461538463)",[ 1.76923077 -2.84615385],(0.6833799374774259+0.7300629158184584j),(0.2998630729705137-0.0661737961250362j),(0.9832430104479395+0.6638891196934222j)
"(1.9230769230769234, -2.8461538461538463)",[ 1.92307692 -2.84615385],(-0.24437758721720343+0.9696801508053561j),(0.23654556770595836+0.1649076922363143j),(-0.00783201951124507+1.1345878430416705j)
"(2.0769230769230775, -2.8461538461538463)",[ 2.07692308 -2.84615385],(-0.9477597217217487+0.31898512485994307j),(0.025127135823252798+0.26921106607714385j),(-0.922632585898496+0.588196190937087j)
"(2.230769230769231, -2.8461538461538463)",[ 2.23076923 -2.84615385],(-0.7809558469882428-0.6245862350827757j),(-0.1854160580134564+0.1746948106361273j),(-0.9663719050016992-0.44989142444664837j)
"(2.384615384615385, -2.8461538461538463)",[ 2.38461538 -2.84615385],(0.10288298534745804-0.9946934660115119j),(-0.23828076308688417-0.04484707491149708j),(-0.13539777773942613-1.039540540923009j)
"(2.5384615384615383, -2.8461538461538463)",[ 2.53846154 -2.84615385],(0.8922597590135154-0.45152244954724396j),(-0.09473768398673382-0.21380260835232437j),(0.7975220750267815-0.6653250578995683j)
"(2.6923076923076925, -2.8461538461538463)",[ 2.69230769 -2.84615385],(0.8624078388402023+0.506214104413312j),(0.12316450728928653-0.19262323154604655j),(0.9855723461294889+0.3135908728672655j)
"(2.8461538461538467, -2.8461538461538463)",[ 2.84615385 -2.84615385],(0.040735778586812085+0.999169953683019j),(0.22612773820926413-0.0008849278890927211j),(0.26686351679607623+0.9982850257939263j)
"(3.0, -2.8461538461538463)",[ 3.         -2.84615385],(-0.8183378548599027+0.5747374664168786j),(0.12150840799300529+0.18997771040843606j),(-0.6968294468668974+0.7647151768253146j)
"(-3.0, -2.6923076923076925)",[-3.         -2.69230769],(-0.26036939857474106+0.9655090762317191j),(0.23863447166773782-0.01319707242470344j),(-0.021734926907003238+0.9523120038070156j)
"(-2.8461538461538463, -2.6923076923076925)",[-2.84615385 -2.69230769],(-0.952901918973441+0.3032786389060952j),(0.15950305708678625-0.18792750567582756j),(-0.7933988618866548+0.11535113323026763j)
"(-2.6923076923076925, -2.6923076923076925)",[-2.69230769 -2.69230769],(-0.7705271194446743-0.6374072153657288j),(-0.020609689942037004-0.25401310628951496j),(-0.7911368093867114-0.8914203216552437j)
"(-2.5384615384615383, -2.6923076923076925)",[-2.53846154 -2.69230769],(0.11930749686253489-0.9928573518851519j),(-0.1960967544823504-0.17702355352030824j),(-0.0767892576198155-1.1698809054054602j)
"(-2.3846153846153846, -2.6923076923076925)",[-2.38461538 -2.69230769],(0.8995998819611948-0.43671507001179205j),(-0.274577660037894-0.002817928600939693j),(0.6250222219233008-0.43953299861273176j)
"(-2.230769230769231, -2.6923076923076925)",[-2.23076923 -2.69230769],(0.8539242360775697+0.5203973472639335j),(-0.22250494770002188+0.1799400616736616j),(0.6314192883775478+0.7003374089375951j)
"(-2.0769230769230766, -2.6923076923076925)",[-2.07692308 -2.69230769],(0.024217673756508257+0.9997067091291442j),(-0.07008867072208419+0.29056801292322726j),(-0.045870996965575936+1.2902747220523714j)
"(-1.923076923076923, -2.6923076923076925)",[-1.92307692 -2.69230769],(-0.8277243564750517+0.56113491220736j),(0.11560198766661842+0.2906011885387369j),(-0.7121223688084333+0.8517361007460968j)
"(-1.7692307692307692, -2.6923076923076925)",[-1.76923077 -2.69230769],(-0.9196909013571446-0.3926431534623811j),(0.2668424899336742+0.18987150804890804j),(-0.6528484114234704-0.20277164541347306j)
"(-1.6153846153846154, -2.6923076923076925)",[-1.61538462 -2.69230769],(-0.16724283687955155-0.9859157334744586j),(0.34139509321570566+0.030561533564489235j),(0.1741522563361541-0.9553541999099694j)
"(-1.4615384615384615, -2.6923076923076925)",[-1.46153846 -2.69230769],(0.7387593125231631-0.6739693451191259j),(0.3307835854273573-0.13669623970932926j),(1.0695428979505204-0.8106655848284552j)
"(-1.3076923076923075, -2.6923076923076925)",[-1.30769231 -2.69230769],(0.9664692711751117+0.25678229665272545j),(0.25352382067265794-0.27236293565884806j),(1.2199930918477697-0.01558063900612261j)
"(-1.1538461538461537, -2.6923076923076925)",[-1.15384615 -2.69230769],(0.30681503945266814+0.9517691587594429j),(0.14122767054042923-0.35729170051895276j),(0.44804270999309737+0.5944774582404901j)
"(-1.0, -2.6923076923076925)",[-1.         -2.69230769],(-0.634541556947723+0.7728887452320415j),(0.025259228001325334-0.3920992434515692j),(-0.6092823289463977+0.38078950178047233j)
"(-0.8461538461538458, -2.6923076923076925)",[-0.84615385 -2.69230769],(-0.9932935411443612-0.11561981283886971j),(-0.0715139106251346-0.39045484850676543j),(-1.0648074517694959-0.5060746613456352j)
"(-0.6923076923076921, -2.6923076923076925)",[-0.69230769 -2.69230769],(-0.4400526195862342-0.8979719884246351j),(-0.13691971897740907-0.37074400586502493j),(-0.5769723385636433-1.26871599428966j)
"(-0.5384615384615383, -2.6923076923076925)",[-0.53846154 -2.69230769],(0.5172228099976701-0.8558507842013782j),(-0.1672216487492229-0.3492328762923178j),(0.3500011612484472-1.2050836604936959j)
