index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)"
"(2.8461538461538467, -1.6153846153846154)",(0.016057690893598833+0.006714820985596203j),(-0.004477185615544832-0.0026009174634794583j),(0.0021987739849658925+0.004401151938671224j),(-0.002341590786424364-0.007338050728696322j),(0.010299559889548605+0.003400385514104109j),(0.00554499023368978+0.010887683152173127j),(0.010212763458955902+0.003857957094288718j),(-0.001777032409738294-0.00759251973251144j),(0.0017527560190941564+0.004650890204041662j),(-0.004129295163525858-0.002996214803346274j),(0.008561045345829436+0.006500863248330787j),(0.013158258948646672-0.009931611314247283j)
"(3.0, -1.6153846153846154)",(0.004746774133697344+0.01676574804516273j),(-0.0011523684564916927-0.005114719302549984j),(-0.0016259197324039766+0.004425832755823587j),(0.00388768118743294-0.006260355135013792j),(0.0032760581028706+0.010017558649607407j),(-0.006138873656010443+0.01033923201761649j),(0.0015577023219762772+0.010712804078798223j),(0.005950661377703845-0.004963582944102659j),(-0.003407129292120299+0.003533563250038241j),(0.000908290564032063-0.0048478447268102505j),(-0.0017872545388221148+0.010094055948998048j),(0.014952157775030627+0.005716455762980933j)
"(-3.0, -1.4615384615384615)",(0.006798617357338612+0.014859204830043717j),(2.023456942616592e-05+0.012101125210884325j),(0.008582198459909639+0.0059309305480512884j),(-0.0013247480409997474-0.007086115052291239j),(0.001997453010971044+0.004221545616454444j),(-0.004665954290902173-0.0029666803288633413j),(0.00834778885063049+0.008415299355950739j),(0.015972170506023155-0.002259888840959224j),(0.0014004075416083302+0.009630590638774647j),(-0.00019061475189801355-0.0047930335696338144j),(-0.002640563575896718+0.004407469383170931j),(0.004378484332080903-0.006827153746213658j)
"(-2.8461538461538463, -1.4615384615384615)",(0.016486514169626546+0.0010445081438193605j),(0.010529482709671844+0.006382923127584512j),(0.01009302456097438-0.003697732551867657j),(-0.006624398495349671-0.0036064507337126997j),(0.004666600325333965+0.0013771143337697861j),(-0.005228329259209886+0.0015468027238606855j),(0.011628525577627991-0.0016442002236690767j),(0.006319691022966153-0.015438948615859498j),(0.009704165572234703+0.0031140309390843388j),(-0.004576212037088502-0.0018842748260770345j),(0.002932185223675636+0.004306087739070917j),(-0.004253862053259233-0.006986148208646483j)
"(-2.6923076923076925, -1.4615384615384615)",(0.008888198898556717-0.014135351911166539j),(0.01117081567673047-0.005672418828677894j),(0.0030408708959107247-0.010655802935977442j),(-0.0073729013059430784+0.002848905234301126j),(0.004397216828788625-0.0025665281732254346j),(-0.0023840869807712933+0.00482258077003075j),(0.005824892587509392-0.01000609187213833j),(-0.010276279496639111-0.013866322574180533j),(0.0074616383242977835-0.00768504929910315j),(-0.0037505384100113537+0.0034815816877212637j),(0.005214021342618243-0.0008582375323513146j),(-0.008212919615658978+0.0007442918213941902j)
"(-2.5384615384615383, -1.4615384615384615)",(-0.008165087046926017-0.01476618813392319j),(0.0012271449787105047-0.012687142113543975j),(-0.00689795321816003-0.009111904790605085j),(-0.0028986044794184485+0.007773011644436981j),(0.0013586942903334362-0.005177356433591796j),(0.001727580234755814+0.005028438727279338j),(-0.003835912396266282-0.010677242270918128j),(-0.017804232632419172+0.0013335051548180202j),(-0.003702376263687052-0.010680607418593772j),(0.0016402146199461102+0.005045427872651639j),(0.0014467986705083869-0.005162987015038795j),(-0.0030017706043523208+0.007750576159201738j)
"(-2.3846153846153846, -1.4615384615384615)",(-0.01704493799960219-0.00010724072723444214j),(-0.010129179757267397-0.008092871515313814j),(-0.011788951048895472-0.00016612347305648933j),(0.0039010254074967328+0.007798002370958424j),(-0.0026941005505465277-0.004971465093216846j),(0.004655190571064587+0.002473465316164663j),(-0.010208342520079539-0.004196408145014639j),(-0.009020125877437847+0.016098735756045694j),(-0.011867092528374071-0.0016790143741972534j),(0.005475814828287958+0.0006710723908997875j),(-0.004122411654583426-0.0035541057999249797j),(0.005631573477159468+0.006196747276454582j)
"(-2.230769230769231, -1.4615384615384615)",(-0.008635129695415683+0.01488853275441966j),(-0.012569132398282081+0.003975797455215925j),(-0.007791978896758746+0.009342264655153318j),(0.008730282397590005+0.0028246566319841612j),(-0.0056242517112977475-0.0020970650829514005j),(0.005127299235296862-0.0011424206320543434j),(-0.009791314573317096+0.0041814854229593615j),(0.008230751843022986+0.01716228922940858j),(-0.007469026177123391+0.01036442276431934j),(0.0030632348283243993-0.004874411544894473j),(-0.005050172735553096+0.002247881185743223j),(0.008126179022909462-0.0022469402901194833j)
"(-2.0769230769230766, -1.4615384615384615)",(0.008586723993878838+0.015098509376277457j),(-0.003933854207256529+0.012806702689370753j),(0.0021680514186772936+0.0123632772499458j),(0.00869674346161638-0.004219119132379509j),(-0.006075549738224621+0.0020184951235582044j),(0.0033715673925744667-0.004054646076230716j),(-0.0041744015034661025+0.009276209624669393j),(0.01916981444410776+0.0038747752859161653j),(0.005962596119680625+0.01233450374324143j),(-0.0032407428400356483-0.005088774654999971j),(-0.00013670566404095402+0.005615356928709894j),(0.0017099850503603095-0.008309146545242004j)
"(-1.923076923076923, -1.4615384615384615)",(0.017512411473630682+0.00036775492736348643j),(0.0082632465603481+0.010807982687903974j),(0.011027408861500264+0.006784894496500096j),(0.0038440750769376587-0.009436998563654741j),(-0.003962268494633774+0.005598042137388049j),(0.000491130410315849-0.005323593003035627j),(0.002509514802553034+0.009286426948917941j),(0.015487381363386673-0.01260120236855413j),(0.014765102798800304+0.0009070092753093148j),(-0.006308812521879461+0.0007603911693923857j),(0.005090502395272526+0.00258918438547086j),(-0.006624783558280831-0.005370718350319285j)
"(-1.7692307692307692, -1.4615384615384615)",(0.009529040062076435-0.014854820926094315j),(0.013800232190954536-0.00021066249400654872j),(0.012869952364753997-0.003540952495283416j),(-0.0032782360370540164-0.010233222463631678j),(-0.00021776076658055804+0.007372342254499308j),(-0.0023700052543217586-0.004948975447514529j),(0.0069636242262984295+0.005712644968389701j),(0.0011531267907772312-0.020142761189687018j),(0.008998080210654357-0.013345260404229781j),(-0.002200484010037575+0.006364734560885411j),(0.004624676916173216-0.003518825896265991j),(-0.007871750472228899+0.0033738179546048156j)
"(-1.6153846153846154, -1.4615384615384615)",(-0.007537758641272004-0.016083006710633688j),(0.008370116481099617-0.01120112662370199j),(0.006717473669452332-0.011995904885931654j),(-0.009333078591708312-0.006422830739700417j),(0.0038484666923312865+0.006963136657670616j),(-0.004528092720945111-0.0034820894888198776j),(0.0082806285215746+0.0012081276601919072j),(-0.01306847548166084-0.015236992279424499j),(-0.0071822651601313025-0.01613023330829058j),(0.005045847764008773+0.005124236694906138j),(-0.0011537156894490567-0.005805037512591782j),(-0.0007473470906293088+0.00855620691688299j)
"(-1.4615384615384615, -1.4615384615384615)",(-0.017680427627527532-0.0024637072669902635j),(-0.0035012734319031834-0.013701881027368377j),(-0.0035012734319031587-0.013701881027368386j),(-0.01193546238755751+0.00015380365835674793j),(0.0071558302289750405+0.004768213805940149j),(-0.005827316498422311-0.001571635804592376j),(0.007389403002428538-0.00234724526112857j),(-0.0192288417259599-0.0034138486499032932j),(-0.019228841725959955-0.003413848649903256j),(0.007389403002428528-0.0023472452611286404j),(-0.005827316498422256-0.0015716358045923383j),(0.0071558302289750336+0.004768213805940122j)
"(-1.3076923076923075, -1.4615384615384615)",(-0.011969155855167214+0.013324716353821865j),(-0.012830876409616918-0.006249161513466936j),(-0.012029695955582061-0.00813095294035997j),(-0.010487689362089428+0.006906940457900028j),(0.009166035377284826+0.0015761183345065894j),(-0.0064609884846811025+0.0003003146294185665j),(0.0057193587849896955-0.004412890506166128j),(-0.016887052278918072+0.007382903096550436j),(-0.015890674045945276+0.014846229846164889j),(0.0014815038453873117-0.00832967099633669j),(-0.004110444799121711+0.004595439353663231j),(0.00765100006666541-0.003908211587165091j)
"(-1.1538461538461537, -1.4615384615384615)",(0.004025921560061555+0.01747720988244118j),(-0.013302755391120587+0.005415585560692091j),(-0.01480535616302603+0.0013952205013256778j),(-0.005957292434436793+0.011759080522294033j),(0.009884920815395994-0.0018240078839435194j),(-0.0067599848249572355+0.0018677095648850022j),(0.004305133289089041-0.005320572692908654j),(-0.01065653565438223+0.01292068893137516j),(0.0009779227726413168+0.024250431537934644j),(-0.007299792658844056-0.005884276442999206j),(0.002261152722782811+0.005895494165095001j),(0.0004318665412766031-0.008551351846945842j)
"(-1.0, -1.4615384615384615)",(0.01644363731798872+0.0071112771575426535j),(-0.005280213758143815+0.013402364975113242j),(-0.011205616874203562+0.0102442180971841j),(-4.599614749724196e-05+0.013794333545346664j),(0.009679053806869809-0.004877091690900747j),(-0.007052251661583313+0.003004960059966533j),(0.0036230909672801915-0.00559484869187398j),(-0.005163800877523232+0.013676239483198908j),(0.019409700583987843+0.018578479359736656j),(-0.009910239428588737+0.0037625218806539634j),(0.006444696554482282+0.0007748262209593355j),(-0.00708116402907352-0.004714993651071592j)
"(-0.8461538461538458, -1.4615384615384615)",(0.015638784500002504-0.008595658735964302j),(0.005586148591285907+0.013257615267071102j),(-0.003508452824436968+0.015035918353839774j),(0.005658367987917453+0.013216811743299396j),(0.00905632783521351-0.007313315091451244j),(-0.007591515087943528+0.003616415552079989j),(0.0038066736430754323-0.005530088094538681j),(-0.0023715082277617964+0.012128426082318422j),(0.028713791102423693+0.003509556581914724j),(-0.0025228365955354344+0.012032739108068298j),(0.0039023762126587547-0.005461329491494637j),(-0.0076582944751533355+0.00350505031879927j)
"(-0.6923076923076921, -1.4615384615384615)",(0.00329430209769374-0.017408563347994063j),(0.01295104017692646+0.0060500318323108366j),(0.004942636809255657+0.01482426992544577j),(0.010173400223878313+0.01089971413963768j),(0.008503871277568192-0.009071157761511612j),(-0.008506443482520686+0.003544759623520464j),(0.0048258244899749645-0.005045024770342412j),(-0.0020866060451834676+0.010141745719564306j),(0.027511886642976022-0.010291129560592483j),(0.009856295325077284+0.010924202138982776j),(-0.002913390026807234-0.0063714591420335j),(-0.0012062365394800625+0.008215720178481399j)
"(-0.5384615384615383, -1.4615384615384615)",(-0.010743863672446938-0.01384674504299706j),(0.013662860496100717-0.0035491314062191404j),(0.011483844032432102+0.010743728312552292j),(0.013198157053036778+0.007878661854283237j),(0.008403720809127749-0.010167847051096043j),(-0.009725346074683975+0.002535750953116985j),(0.006434466011590503-0.0037177311858916005j),(-0.0034639621302813717+0.008174529867694874j),(0.021844878663940845-0.01620152412195375j),(0.018221354009870957-0.00020538285382334695j),(-0.007366445583669996-0.0009082936657110959j),(0.005983530277104267+0.005534775718146082j)
"(-0.3846153846153846, -1.4615384615384615)",(-0.017174636684098802-0.0017910871503772248j),(0.008643134485907757-0.010809380282111019j),(0.014954635479609589+0.004852747755055775j),(0.014919642035596982+0.005013218010546148j),(0.00899661022882771-0.010575707298775872j),(-0.010871348577842683+0.0003057415686842207j),(0.007937482218363507-0.0010340104132504444j),(-0.005638079443047137+0.005657140886658019j),(0.01749916688406071-0.014388486036948414j),(0.0174067898301839-0.015254457169887386j),(-0.005305456596684153+0.006055746805280487j),(0.007822081446434296-0.001517260178430731j)
"(-0.23076923076923084, -1.4615384615384615)",(-0.013419739609824274+0.01034442204760547j),(0.0011683625254828198-0.013405652533006053j),(0.015572383268847738-0.000964080108427232j),(0.015737896985092335+0.00286592766265917j),(0.010348091814147463-0.010141522456065272j),(-0.01119436468607586-0.003242297741418184j),(0.008076574796326395+0.0030592249592801147j),(-0.007358825249272792+0.0018061147954962122j),(0.015447000291242912-0.00826067037845492j),(0.009683862623928863-0.027396450256465997j),(0.001664482135022756+0.008898903450980855j),(0.0036014352791464135-0.006884799874683538j)
"(-0.07692307692307665, -1.4615384615384615)",(-0.00340890143103574+0.016207775566444073j),(-0.005522467452059928-0.01172580484731803j),(0.014313402086114771-0.005564456410298059j),(0.016035639808016686+0.001733708621163183j),(0.012285477588012707-0.00857866716939045j),(-0.009685038119048701-0.007673853276858934j),(0.005480429041128377+0.007475788866071286j),(-0.006792498417105174-0.0031615420143905654j),(0.013389797111146136-0.0007259103467981558j),(0.0024613409362356105-0.033531910124394826j),(0.008905030049374122+0.0059392150635107195j),(-0.0026891144781698967-0.007098079841869557j)
"(0.0769230769230771, -1.4615384615384615)",(0.006835297428020099+0.014620839621851697j),(-0.009685038119048705-0.007673853276858891j),(0.012285477588012707-0.008578667169390453j),(0.016035639808016686+0.0017337086211631823j),(0.014313402086114767-0.005564456410298057j),(-0.005522467452059911-0.011725804847318052j),(-0.00016327838951520985+0.009858649671213133j),(-0.0026891144781698716-0.0070980798418696835j),(0.00890503004937412+0.005939215063510833j),(0.002461340936235647-0.03353191012439482j),(0.013389797111146089-0.0007259103467982446j),(-0.006792498417105141-0.0031615420143904518j)
"(0.23076923076923084, -1.4615384615384615)",(0.013302547869013954+0.008343005800343334j),(-0.01119436468607583-0.0032422977414181486j),(0.010348091814147463-0.010141522456065274j),(0.015737896985092335+0.002865927662659169j),(0.015572383268847738-0.0009640801084272311j),(0.0011683625254828428-0.013405652533006063j),(-0.0069118612973966724+0.007745895406307967j),(0.0036014352791464807-0.006884799874683611j),(0.0016644821350227214+0.008898903450980957j),(0.009683862623928917-0.027396450256465938j),(0.01544700029124286-0.008260670378454965j),(-0.007358825249272697+0.0018061147954962459j)
"(0.384615384615385, -1.4615384615384615)",(0.01525117094551422+0.0010355822399282753j),(-0.010871348577842634+0.00030574156868425886j),(0.00899661022882771-0.010575707298775874j),(0.014919642035596984+0.005013218010546146j),(0.014954635479609584+0.004852747755055775j),(0.008643134485907781-0.010809380282111014j),(-0.01078936343002788+0.0008248602061463612j),(0.007822081446434388-0.001517260178430665j),(-0.005305456596684272+0.0060557468052805045j),(0.01740678983018397-0.015254457169887216j),(0.01749916688406066-0.01438848603694847j),(-0.00563807944304706+0.005657140886658037j)
"(0.5384615384615388, -1.4615384615384615)",(0.014110627483638161-0.004892109562176861j),(-0.009725346074683937+0.0025357509531169975j),(0.008403720809127747-0.010167847051096046j),(0.013198157053036773+0.007878661854283263j),(0.011483844032432083+0.010743728312552313j),(0.013662860496100753-0.0035491314062190975j),(-0.008284469691738934-0.007501628736872964j),(0.0059835302771042865+0.0055347757181462j),(-0.007366445583670067-0.0009082936657111849j),(0.01822135400987092-0.00020538285382320587j),(0.021844878663940814-0.016201524121953758j),(-0.003463962130281278+0.008174529867694838j)
"(0.6923076923076925, -1.4615384615384615)",(0.011831376041248346-0.008711342298578709j),(-0.008506443482520639+0.0035447596235204685j),(0.008503871277568192-0.009071157761511616j),(0.010173400223878316+0.010899714139637676j),(0.004942636809255655+0.01482426992544577j),(0.012951040176926465+0.0060500318323108895j),(0.0001923163278110215-0.011450064255289997j),(-0.0012062365394801425+0.008215720178481448j),(-0.002913390026807194-0.006371459142033589j),(0.009856295325077166+0.010924202138982845j),(0.027511886642975974-0.010291129560592444j),(-0.0020866060451834377+0.010141745719564275j)
"(0.8461538461538463, -1.4615384615384615)",(0.009898208744884921-0.010732188053094702j),(-0.007591515087943483+0.0036164155520800015j),(0.009056327835213504-0.007313315091451219j),(0.005658367987917437+0.013216811743299412j),(-0.0035084528244370217+0.015035918353839765j),(0.005586148591285844+0.013257615267071143j),(0.009147873709618566-0.007222331525807318j),(-0.007658294475153421+0.003505050318799209j),(0.003902376212658872-0.005461329491494651j),(-0.0025228365955355836+0.012032739108068256j),(0.028713791102423617+0.003509556581914804j),(-0.0023715082277617526+0.012128426082318441j)
"(1.0, -1.4615384615384615)",(0.009136418266448142-0.011492219462578872j),(-0.00705225166158325+0.0030049600599665366j),(0.009679053806869809-0.004877091690900749j),(-4.599614749723733e-05+0.013794333545346666j),(-0.011205616874203562+0.010244218097184099j),(-0.005280213758143822+0.013402364975113254j),(0.011439678279397597+0.002878942525985023j),(-0.007081164029073566-0.004714993651071678j),(0.006444696554482343+0.0007748262209593749j),(-0.009910239428588765+0.0037625218806538545j),(0.019409700583987752+0.01857847935973664j),(-0.005163800877523206+0.013676239483198927j)
"(1.1538461538461542, -1.4615384615384615)",(0.009869317596573406-0.011212388185298974j),(-0.006759984824957203+0.001867709564885008j),(0.009884920815395994-0.0018240078839435218j),(-0.005957292434436804+0.011759080522294012j),(-0.01480535616302603+0.0013952205013256782j),(-0.013302755391120616+0.00541558556069205j),(0.004455372119144863+0.011017742419271902j),(0.0004318665412766838-0.008551351846945884j),(0.0022611527227827718+0.00589549416509505j),(-0.007299792658843966-0.005884276442999296j),(0.0009779227726411915+0.024250431537934564j),(-0.010656535654382238+0.012920688931375194j)
"(1.3076923076923084, -1.4615384615384615)",(0.011983271718687676-0.009572822822821266j),(-0.00646098848468104+0.00030031462941856884j),(0.009166035377284847+0.001576118334506609j),(-0.010487689362089448+0.006906940457899969j),(-0.012029695955582028-0.00813095294036001j),(-0.012830876409616864-0.0062491615134670515j),(-0.006511197469302525+0.009994697612997724j),(0.007651000066665535-0.003908211587165001j),(-0.00411044479912179+0.0045954393536632035j),(0.0014815038453874457-0.008329670996336637j),(-0.015890674045945324+0.014846229846164715j),(-0.016887052278918117+0.007382903096550417j)
"(1.4615384615384617, -1.4615384615384615)",(0.014713282393015382-0.005838879419800216j),(-0.005827316498422288-0.0015716358045923552j),(0.007155830228975043+0.004768213805940149j),(-0.011935462387557523+0.00015380365835673232j),(-0.003501273431903159-0.013701881027368384j),(-0.0035012734319031366-0.013701881027368398j),(-0.011935462387557562+0.00015380365835668893j),(0.0071558302289750665+0.004768213805940201j),(-0.005827316498422326-0.0015716358045924058j),(0.007389403002428545-0.0023472452611285406j),(-0.019228841725959834-0.003413848649903334j),(-0.01922884172595993-0.0034138486499032993j)
"(1.6153846153846159, -1.4615384615384615)",(0.01634508167378898+0.0005120852869233347j),(-0.00452809272094509-0.003482089488819835j),(0.003848466692331268+0.0069631366576705985j),(-0.009333078591708295-0.006422830739700448j),(0.006717473669452332-0.011995904885931654j),(0.00837011648109966-0.011201126623701967j),(-0.006597322954390365-0.00992201610176337j),(-0.0007473470906294101+0.00855620691688302j),(-0.001153715689448988-0.005805037512591811j),(0.005045847764008671+0.005124236694906204j),(-0.007182265160131142-0.016130233308290547j),(-0.013068475481660836-0.015236992279424544j)
"(1.7692307692307692, -1.4615384615384615)",(0.01444339959603368+0.008689095769205913j),(-0.002370005254321755-0.004948975447514468j),(-0.00021776076658055687+0.007372342254499311j),(-0.003278236037054022-0.010233222463631677j),(0.012869952364753997-0.003540952495283416j),(0.013800232190954541-0.00021066249400649914j),(0.004888149409281442-0.010817317710844735j),(-0.007871750472229004+0.0033738179546047857j),(0.004624676916173277-0.0035188258962660164j),(-0.0022004840100376395+0.006364734560885347j),(0.008998080210654371-0.013345260404229679j),(0.001153126790777253-0.02014276118968704j)
"(1.9230769230769234, -1.4615384615384615)",(0.00722393803183275+0.015720027141076325j),(0.0004911304103158339-0.005323593003035599j),(-0.003962268494633772+0.005598042137388025j),(0.0038440750769376864-0.00943699856365473j),(0.011027408861500259+0.00678489449650012j),(0.008263246560348061+0.010807982687904002j),(0.011718649759069921-0.0014440746520705686j),(-0.006624783558280792-0.005370718350319357j),(0.005090502395272581+0.002589184385470959j),(-0.006308812521879461+0.0007603911693923001j),(0.01476510279880023+0.0009070092753094282j),(0.015487381363386716-0.0126012023685541j)
"(2.0769230769230775, -1.4615384615384615)",(-0.004252670620956861+0.017148155298465632j),(0.003371567392574453-0.004054646076230689j),(-0.006075549738224647+0.002018495123558201j),(0.00869674346161639-0.004219119132379479j),(0.002168051418677203+0.012363277249945796j),(-0.003933854207256596+0.012806702689370727j),(0.007178445702163729+0.009276511823371986j),(0.0017099850503604279-0.008309146545242039j),(-0.00013670566404102902+0.005615356928709954j),(-0.003240742840035552-0.005088774655000021j),(0.005962596119680452+0.012334503743241415j),(0.019169814444107747+0.003874775285916295j)
"(2.230769230769231, -1.4615384615384615)",(-0.014915033642170304+0.009988390681569868j),(0.00512729923529683-0.0011424206320543736j),(-0.005624251711297748-0.0020970650829513983j),(0.008730282397590007+0.002824656631984154j),(-0.007791978896758743+0.009342264655153318j),(-0.012569132398282088+0.003975797455215904j),(-0.004382856774557209+0.010784133294108203j),(0.008126179022909512-0.0022469402901194374j),(-0.005050172735553135+0.002247881185743219j),(0.0030632348283244648-0.004874411544894428j),(-0.0074690261771233855+0.010364422764319267j),(0.008230751843022967+0.017162289229408594j)
"(2.384615384615385, -1.4615384615384615)",(-0.017785747839818407-0.003627142490918686j),(0.0046551905710645654+0.0024734653161646437j),(-0.0026941005505465164-0.004971465093216853j),(0.0039010254074967115+0.007798002370958437j),(-0.011788951048895468-0.00016612347305648877j),(-0.010129179757267381-0.008092871515313831j),(-0.011443744455121111+0.0015134769321409405j),(0.005631573477159448+0.006196747276454675j),(-0.004122411654583395-0.0035541057999250317j),(0.005475814828287938+0.0006710723908998962j),(-0.011867092528373986-0.001679014374197333j),(-0.009020125877437921+0.016098735756045656j)
"(2.5384615384615383, -1.4615384615384615)",(-0.009291543648587223-0.015740520322145363j),(0.0017275802347558186+0.005028438727279283j),(0.0013586942903334178-0.0051773564335917755j),(-0.002898604479418441+0.007773011644436982j),(-0.006897953218160031-0.009111904790605084j),(0.0012271449787105047-0.01268714211354397j),(-0.006843525245036193-0.009166992456560632j),(-0.0030017706043524396+0.007750576159201766j),(0.0014467986705084346-0.0051629870150388165j),(0.0016402146199460453+0.00504542787265168j),(-0.003702376263686987-0.010680607418593743j),(-0.017804232632419176+0.0013335051548179731j)
"(2.6923076923076925, -1.4615384615384615)",(0.006134951715155519-0.017282921250310904j),(-0.0023840869807712525+0.0048225807700307145j),(0.004397216828788626-0.002566528173225438j),(-0.007372901305943075+0.0028489052343011333j),(0.003040870895910724-0.010655802935977442j),(0.01117081567673047-0.005672418828677891j),(0.0046889831840616234-0.01031588714697652j),(-0.00821291961565905+0.0007442918213941324j),(0.005214021342618305-0.000858237532351295j),(-0.0037505384100113737+0.003481581687721196j),(0.007461638324297786-0.007685049299103114j),(-0.010276279496639066-0.013866322574180572j)
"(2.8461538461538467, -1.4615384615384615)",(0.01739514978821151-0.0058272802805222j),(-0.005228329259209887+0.001546802723860682j),(0.00466660032533396+0.0013771143337698j),(-0.0066243984953496746-0.003606450733712693j),(0.010093024560974396-0.0036977325518676445j),(0.010529482709671818+0.0063829231275845475j),(0.011192726969177856-0.000785670114197395j),(-0.0042538620532591755-0.006986148208646556j),(0.002932185223675593+0.004306087739070985j),(-0.004576212037088487-0.0018842748260771236j),(0.009704165572234604+0.0031140309390844125j),(0.0063196910229662544-0.015438948615859446j)
"(3.0, -1.4615384615384615)",(0.014998755361960436+0.010493430674378426j),(-0.004665954290902158-0.002966680328863321j),(0.001997453010971046+0.004221545616454444j),(-0.0013247480409997554-0.007086115052291238j),(0.008582198459909639+0.0059309305480512884j),(2.0234569426123712e-05+0.01210112521088432j),(0.005911353188000623+0.00940330070022162j),(0.004378484332080997-0.006827153746213677j),(-0.00264056357589679+0.004407469383170975j),(-0.00019061475189794183-0.004793033569633812j),(0.0014004075416082615+0.00963059063877459j),(0.01597217050602315-0.002259888840959171j)
"(-3.0, -1.3076923076923075)",(0.012132154693757372+0.011490705460733518j),(0.00589423402247836+0.010628339939239754j),(0.010299086164910891-0.0001622791757613015j),(-0.005500659553084013-0.004385262594629346j),(0.004330510056634206+0.0016467014384844265j),(-0.005765970264660138+0.0010594588619555988j),(0.012477195230518238+0.00185814413477741j),(0.013453211238209743-0.00891645733726485j),(0.0035818571956738768+0.008456373609136557j),(-0.0009647170701194023-0.004592909708612048j),(-0.001906540656438574+0.00504457613346015j),(0.0025627990198420175-0.008082568864790538j)
"(-2.8461538461538463, -1.3076923076923075)",(0.015983879671827586-0.005544187883666852j),(0.012378763478190466+0.0002906645696408099j),(0.00581578353656377-0.008892594511222079j),(-0.00715943156890973+0.0017335305752970219j),(0.004213629850824341-0.002334153921004827j),(-0.002785350359426926+0.0050600517127623295j),(0.008608927206115733-0.009155418418336234j),(-0.0014086158956791463-0.01669259062141313j),(0.009588737730467452+0.0003658463178929221j),(-0.004721121401906741-0.0010263369023414135j),(0.0038685801026045598+0.0038783373561843827j),(-0.006268156836814272-0.005843876050374723j)
"(-2.6923076923076925, -1.3076923076923075)",(0.0025517120417770434-0.016936985757119924j),(0.006719604319741853-0.010678782793061902j),(-0.004103294457615534-0.010172006271536966j),(-0.0033042033403083773+0.006985928115188581j),(0.001104182564666981-0.004908945599902876j),(0.001974872157374934+0.005335482982155504j),(-0.002296960121226133-0.01224841663634795j),(-0.01583204171730252-0.007243187336589443j),(0.0046471117578797344-0.008924541799055115j),(-0.0029587770627776296+0.004009818577840484j),(0.0052137550564133155-0.0019510972592759513j),(-0.008059158875732008+0.003171606499300554j)
"(-2.5384615384615383, -1.3076923076923075)",(-0.013925896282623569-0.010330212149952746j),(-0.005727868423699547-0.011510767337503358j),(-0.011006387902317201-0.0026862415683856903j),(0.003374528956809366+0.007387994382035708j),(-0.002956050116389436-0.00437788969657531j),(0.005184603491595954+0.00213638487439185j),(-0.010933572597304589-0.005603281914971558j),(-0.014808539160596889+0.010431250813079053j),(-0.00636846924678704-0.00846643976339733j),(0.0025272857617209053+0.004488648071214403j),(0.000389122394822765-0.005646637105523553j),(-0.0006381967558758807+0.00872842930859632j)
"(-2.3846153846153846, -1.3076923076923075)",(-0.015893374414608474+0.0074425663271859566j),(-0.01304116925564288-0.0012550909120390898j),(-0.009011946397912656+0.007474883055783602j),(0.00818090798979376+0.002490322794394852j),(-0.005471500149651395-0.0010723584528973841j),(0.005106485004024382-0.0021441215453290806j),(-0.011052078106400135+0.004737542083422334j),(0.0012710980181411802+0.01881328718761827j),(-0.010997085956533705+0.0021639915636430538j),(0.005316915448979138-0.00047818909244284766j),(-0.005062076350178223-0.002743489948862512j),(0.007657172010851477+0.00442130096944506j)
"(-2.230769230769231, -1.3076923076923075)",(-0.001123418671345197+0.0177226484410092j),(-0.008237255361546864+0.010503594759044511j),(0.0004302806704991943+0.012097428467420191j),(0.007801682862203991-0.004523484046878725j),(-0.005031358654275424+0.0031153524204306877j),(0.0022769081895680477-0.004997767340353071j),(-0.003743717826635421+0.011048229168675393j),(0.01720893758206538+0.009430953569927528j),(-0.0030927159871882892+0.011515499005156393j),(0.0018211844664498748-0.005241376277153897j),(-0.004682367390452325+0.003524052536799812j),(0.00740394589504121-0.004993765652638804j)
"(-2.0769230769230766, -1.3076923076923075)",(0.015102802773800505+0.00972415547702037j),(0.004326801932677986+0.012888888873037933j),(0.010031703816506627+0.007487654129673525j),(0.0023846875368701954-0.009220462058326872j),(-0.001913587040850098+0.006019134482797907j),(-0.001458170850950061-0.005284201935265185j),(0.005027461384795177+0.010005571830909952j),(0.018155309135070484-0.00927630490010625j),(0.009541637519718127+0.008484715054095242j),(-0.004195951781333269-0.003986423942691584j),(0.001272893821918466+0.005831005696057498j),(-0.0012230735025738962-0.008933334802969414j)
"(-1.923076923076923, -1.3076923076923075)",(0.01609503792337855-0.00841045631258215j),(0.013331063488259291+0.0037220253240857052j),(0.012601890774851346-0.0029613172369305127j),(-0.004893428079461093-0.008800221641932133j),(0.0023690872054056406+0.006349667277619853j),(-0.0043600239035750535-0.0033918201599321476j),(0.009907048219767954+0.003824813892097937j),(0.003373909331465889-0.020825261779484894j),(0.012850728172743627-0.004974451009565911j),(-0.00562097871087187+0.0022710038402426686j),(0.00593982018231103+0.0013085353415939682j),(-0.008621413837865688-0.0029082261778949313j)
