index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.019339622043234105+0.1373381946012592j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.11016883576267297+0.09096771976862236j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.14780081821227525-0.0031458761217826557j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.1173724589708572-0.09932126413863426j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.034963898378003025-0.15696309152187812j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.06546514500697041-0.1559602479534899j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.1485515815970722-0.09959340662637006j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.18975516471773338-0.00814454705377756j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.18050796918287546+0.09127880986997787j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.12706353060947187+0.17419584006270325j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(-0.04537587595619531+0.2249764652131216j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.04543282419342539+0.2390509123423209j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.12882598295505837+0.22156000982247842j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.1943592193103535+0.18375061444276797j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.23844656713507653+0.1387849126980375j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.26285007420575157+0.09839158473114241j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.271942591794667+0.07106336437748269j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.269853232233059+0.06166299164510879j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.2582967103325666+0.0717135353454739j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.23554015350615562+0.09951582040100812j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.19681621394362342+0.13956586946422966j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.13651275871220467+0.18146015669682306j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.05230686858645833+0.20942108879202787j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.04941953995996302+0.204362303207496j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.14921386774225692+0.15026367521259892j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.21532223979994364+0.04460846634591639j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.2135927177042842-0.09136879017224038j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.12644263866028307-0.21087874772666493j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.027137555816746282-0.2562494897055861j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.1857422271931594-0.18988631553913193j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.26726853478193185-0.026828019758515353j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.21570873416497002+0.15644041273185702j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(0.04702213253793617+0.2554528106426597j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.14391181106553225+0.2038096201181748j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.23524239610290487+0.02900635356618285j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.16410948566177114-0.15196827901815646j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.017068185569680303-0.20994881926779574j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.16938295506027953-0.10432386555486665j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.17318798451236564+0.07619847853429992j)
"(3.0, -3.0)","(3.0, -3.0)",(0.030028124077257842+0.17931557215930743j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.11783139342993289+0.07467471965575034j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.14043638679892484-0.02862684725019487j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.08751032185675515-0.11916930473936743j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.01096504862159506-0.15287953772942722j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.10820698583943503-0.11759862195911266j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.16468283429590913-0.03146205326057469j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.16203734292462024+0.07124667809315824j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.10454528430391435+0.15618731580585338j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(-0.012203441752328563+0.20008010047189162j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.08904703364047338+0.19495750077673674j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.17602965973800042+0.14676456578808267j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.23398890568091946+0.0705264338704147j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.258593343344157-0.015683988798050844j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.25466452943519946-0.09603135892768087j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.23277915247869038-0.16007680728314588j)
"(-0.6923076923076921, -2.8461538461538463)","(-0.6923076923076921, -2.8461538461538463)",(0.20527025520031314-0.203325105928508j)
"(-0.5384615384615383, -2.8461538461538463)","(-0.5384615384615383, -2.8461538461538463)",(0.18292308579239555-0.22563086928578413j)
"(-0.3846153846153846, -2.8461538461538463)","(-0.3846153846153846, -2.8461538461538463)",(0.17293760303119057-0.2285621876922389j)
"(-0.23076923076923084, -2.8461538461538463)","(-0.23076923076923084, -2.8461538461538463)",(0.17794034471021303-0.21295643996751162j)
"(-0.07692307692307665, -2.8461538461538463)","(-0.07692307692307665, -2.8461538461538463)",(0.19542734880518028-0.17770155857628714j)
"(0.0769230769230771, -2.8461538461538463)","(0.0769230769230771, -2.8461538461538463)",(0.2172510225973664-0.12047289729513184j)
"(0.23076923076923084, -2.8461538461538463)","(0.23076923076923084, -2.8461538461538463)",(0.2295778536976914-0.040758727251076536j)
"(0.384615384615385, -2.8461538461538463)","(0.384615384615385, -2.8461538461538463)",(0.2147463266757595+0.05529759697073154j)
"(0.5384615384615388, -2.8461538461538463)","(0.5384615384615388, -2.8461538461538463)",(0.15682405096592048+0.15023981541813392j)
"(0.6923076923076925, -2.8461538461538463)","(0.6923076923076925, -2.8461538461538463)",(0.05129824187279985+0.21469980860359664j)
"(0.8461538461538463, -2.8461538461538463)","(0.8461538461538463, -2.8461538461538463)",(-0.08432228445419927+0.2152864714502094j)
