index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.0718377686514794+0.1128933629241405j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.13045691129270684+0.03774497742504007j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.1273629272604114-0.05459476694178802j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.07022355559110705-0.12401226456136175j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(-0.014866819555427813-0.14732012822056542j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.09831169530072295-0.12058975650855272j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.15615542782723033-0.05404912420485482j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.17371162577470786+0.033825322748429726j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.14692550294729395+0.12117336377435373j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.08260346043026875+0.18775084983525514j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(0.003737541396889147+0.22026673507762845j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.09309017147205446+0.21602550337550708j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.16947118077911297+0.1826730746217971j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.224561053541891+0.13408248391483818j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.25840810318866936+0.0848127648072523j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.2765915227008172+0.0460436371014947j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.2859503204289762+0.02436369036546207j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.2909666380115435+0.02276749954912453j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.2917574772408701+0.042120391423312344j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.28362571319588437+0.08152111382223773j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.2579722478433461+0.1369394417450314j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.20486330233656866+0.19868345480750174j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.11783550375773563+0.2494315558734927j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(0.0007042983843475285+0.26550327298244053j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.1260925240386224+0.22394803399702978j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.22475100496701864+0.11566439105040133j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.2506209900510274-0.04029926476392401j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.17506034727173828-0.19161917364908992j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(-0.011693427351059556-0.2677057001224609j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.17267050180935625-0.21632685086698514j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.28041085792447035-0.04521768069333878j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.23816495443016028+0.16246607285629405j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(0.054714479667952155+0.2836375532517208j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.16496107342768535+0.2331365524525856j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.2767405825698518+0.03406533603429954j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.1993263265599552-0.18100419807777757j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.01392418812016153-0.2573503450682488j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.20224238300935676-0.1387007412376672j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.21923415762168996+0.07805270924454218j)
"(3.0, -3.0)","(3.0, -3.0)",(0.05665699723482022+0.2136260126759104j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.13637161086049568+0.017581345196410893j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.11269085935939048-0.08155347887142358j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.031716231301412455-0.13750381159705374j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.06290298007875858-0.12945749046370608j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.13144745605319597-0.06815979688165304j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.15288387414311383+0.01912383202102011j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.12496138558569703+0.10373515449771073j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.057913257909728746+0.16332734228719248j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(0.031042631033035336+0.1840255420669353j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.12143056863609522+0.1613942717294488j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.1937724962570434+0.10121514693537083j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.23493603695077406+0.01802714661219227j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.24214364172017191-0.06978916197567908j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.22294577692709966-0.14651138396896093j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.1910894048922941-0.20362060752817537j)
"(-0.6923076923076921, -2.8461538461538463)","(-0.6923076923076921, -2.8461538461538463)",(0.16090219474633602-0.24017536871270292j)
