index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)"
"(0.384615384615385, -1.3076923076923075)",(0.005078877358442587-0.0073423428255217325j),(0.005709933114643155+0.00037373187855309164j),(0.0028208819283685083+0.004772499963268589j),(-0.0019296466330284531+0.005044945839111886j),(-0.00489934329726191+0.0019884924419437903j),(-0.0048830488111034-0.001778092424718671j),(-0.002796192312588017-0.004294830473144248j),(-0.00013879650365875918-0.005066904286346727j),(0.0020673137504886615-0.004581255401249363j),(0.0034904132315163707-0.003573003912582477j),(0.004237623454865435-0.0026044163963685604j),(0.004550084435931331-0.0019803084060218824j),(0.00461258913902716-0.001822413496939349j),(0.00447411751114733-0.0021536544485941896j),(0.004032827017832784-0.002922388974761224j),(0.0030698923486797694-0.003952761487676968j),(0.0013632969916801444-0.00485208910699474j),(-0.001075359288598978-0.00497226574033089j),(-0.0036829427113416876-0.0035978039704954j),(-0.0052025757325521215-0.0005029674504100687j),(-0.004175796985275042+0.0033048625808120837j),(-0.0002848686888187268+0.005441302008513137j),(0.004295582386524109+0.003597564372587915j),(0.005540128674656978-0.0017047571047352416j),(0.0012885281945697533-0.00590119007450746j),(-0.004951494140307689-0.003976119252763604j),(-0.00601073401301109+0.003072387498067833j),(0.0005437639001768378+0.007256283909456214j),(0.007573325822104227+0.002532286210400684j),(0.0061790293325207565-0.006492475457823775j),(-0.002555445796086513-0.009976574308470099j),(-0.009786122040816187-0.006622033127269553j),(-0.011447769443433547-0.004746770728772038j),(-0.007817301137281164-0.008156317515412136j),(0.0008714544949634825-0.009738987561953634j),(0.007853959754793373-0.0034433841431164482j),(0.005687637246266821+0.005199466711264202j),(-0.0024014085064708026+0.006650548793333847j),(-0.00658405152524906+0.0003795999397271623j),(-0.002943147086381426-0.005491484634858908j)
"(0.5384615384615388, -1.3076923076923075)",(0.0015024068504797042-0.008939523004453127j),(0.0054820888471477066-0.0018378268485220305j),(0.004254902191664355+0.0036113954184295773j),(-0.000503662040417591+0.005397296464035305j),(-0.0043899102916846455+0.0029568372246810445j),(-0.0050763811727459205-0.0010837198988112864j),(-0.003072901369509408-0.0040824104585600015j),(-0.00011592007875838919-0.005044527129578437j),(0.002404020383790359-0.004380114975765453j),(0.0039634568060902655-0.0029809533234020744j),(0.0046750953807262-0.001573688975755362j),(0.004885835731078628-0.0005423159813425829j),(0.004907536911402594-1.8806266435784594e-05j),(0.004907615514197191-2.588344442442079e-05j),(0.004883784516351826-0.0005634383050963568j),(0.004664252321505987-0.0016073182870970874j),(0.0039342443564733135-0.0030207905736289197j),(0.0023487917592275934-0.004411278090091133j),(-0.0001932984426388432-0.005043657933142685j),(-0.0031465312506815434-0.004028372101931432j),(-0.0050996952503108055-0.0009810288316528181j),(-0.004324643441991274+0.0030567837449512665j),(-0.0003708355252575032+0.005411870321929022j),(0.004352926918906417+0.0035002539469489178j),(0.0054337396137448405-0.0019937357825674414j),(0.0007990293681792903-0.005990452913505757j),(-0.005360529769883106-0.0034402428608437865j),(-0.005627721989958155+0.0038011361334864494j),(0.0014554819743011823+0.007200704229853772j),(0.007904818115348999+0.0017265299015866873j),(0.005893307401746325-0.00692922675960057j),(-0.002012972527889762-0.010170590216471091j),(-0.007689963783331256-0.00853981519180117j),(-0.0076102520831968674-0.008585084889907045j),(-0.0018005633112531051-0.010174288127016408j),(0.006058282682975868-0.006744353726279731j),(0.007826959892226027+0.0019584763684550727j),(0.0012269616925103374+0.007225950336056206j),(-0.0057330535590532075+0.0036164693380712513j),(-0.00524447457753164-0.003597419912541548j)
"(0.6923076923076925, -1.3076923076923075)",(-0.0014430398122192356-0.009054646586695313j),(0.0047842624899042145-0.003316006741782427j),(0.004989902915993467+0.002538674045131034j),(0.0004555724297444446+0.005402735677084814j),(-0.004008318932850564+0.0034385389436158717j),(-0.005103900677116771-0.0008166445456778466j),(-0.0029906796750132692-0.004105730201945495j),(0.0003103631188433217-0.00499925523077667j),(0.003027103489220654-0.003921250559724525j),(0.00448795444335206-0.0019954287888285234j),(0.00487862767950713-0.00013300863317339446j),(0.004699086781103099+0.0012361553402021035j),(0.004398620006267282+0.0020340392239767756j),(0.004250493246345351+0.002317913683240019j),(0.004351457761026065+0.002129489162717203j),(0.004637389530003977+0.0014397263456772847j),(0.004871895255150886+0.00018547936744853658j),(0.004636713725337142-0.0015985258412197193j),(0.00342149914418039-0.0035693283090099007j),(0.0009365380261504401-0.00490818858570984j),(-0.0023573638358207337-0.00448187821777185j),(-0.004885165225157862-0.001628106255773863j),(-0.004536681221304169+0.0026553480886061854j),(-0.000593739260830528+0.005358445301328062j),(0.004328951487745772+0.003489174697844835j),(0.0053454210080095795-0.0021789491207870044j),(0.00040195686230149694-0.006028055201258053j),(-0.005656771241794096-0.002961953826004783j),(-0.005258894946134335+0.004358828675722322j),(0.0021084511247831065+0.007108533956761128j),(0.008074166774735164+0.0013508315612907878j),(0.00622090306833652-0.00674672770927269j),(6.396916031423642e-05-0.01025859367857291j),(-0.0032986054993589514-0.01035886942974072j),(-0.000997405238042576-0.010396795769163124j),(0.005087616838981607-0.007899003539032865j),(0.008358139480839173-0.0003775070863438654j),(0.003731522981875625+0.006565608748289581j),(-0.004165351990810575+0.005544014349847638j),(-0.00626553839168905-0.001593381082943482j)
"(0.8461538461538463, -1.3076923076923075)",(-0.0032278760037173448-0.008651438872116316j),(0.0041738197307546925-0.004081557126309673j),(0.0052695214928639746+0.001884081444055325j),(0.0008734538060486009+0.00533391059772185j),(-0.003906867127526796+0.003511295544073736j),(-0.005034399042587516-0.000995043214770349j),(-0.002546751018180111-0.004343986691334782j),(0.0011128996135674717-0.004832775268795903j),(0.0038017004417857394-0.0030905926645369815j),(0.004818098017507693-0.0005831584788627764j),(0.004546171974555571+0.0015969404249561764j),(0.0037004581047023095+0.0030470389404353643j),(0.0028551763581535715+0.003830028411177049j),(0.002330760019574846+0.004160177575554918j),(0.002256759730777204+0.004199482956066092j),(0.0026479575213042054+0.003971926366685388j),(0.003416616485764566+0.003353678559607711j),(0.004311718851533353+0.0021312866973191335j),(0.004838469061676977+0.0001644765144301541j),(0.004294878983406469-0.0023247343471151606j),(0.0021190942663663597-0.004461260900893278j),(-0.0014044930726282458-0.004808813993974524j),(-0.004550366573150621-0.0023015337546501333j),(-0.0047283406736702985+0.002192820265234024j),(-0.0008404656304799869+0.005287309031724281j),(0.0042935636220442965+0.0034878019736132642j),(0.005254935186813825-0.002349183278801203j),(2.9695152876975693e-05-0.006040819621123777j),(-0.005887310706589765-0.0025230912094407333j),(-0.004950444358320091+0.0047712046923293495j),(0.0024443685095783766+0.007074574900335164j),(0.008104596078367058+0.0016021482770761611j),(0.007242866044910929-0.005616099686557257j),(0.0036923410209424197-0.009219677587760806j),(0.003014361149438067-0.009598965404117381j),(0.0061088463125683005-0.007198113335437559j),(0.008495423322499541-0.0008321830887745361j),(0.004799204765086571+0.006032965994665765j),(-0.003021321728146084+0.00636882490729336j),(-0.0065345588371579525-0.00024615948587194166j)
"(1.0, -1.3076923076923075)",(-0.0037991362847744283-0.008440644787109153j),(0.003967613595269527-0.004273800404918368j),(0.005281767039314585+0.0017820973178718324j),(0.000747995779905044+0.005318582145040498j),(-0.004110577840380496+0.0032003747570206495j),(-0.004824682437790705-0.0015942655852308593j),(-0.001702354930260083-0.004679356539561755j),(0.002208702850586627-0.004372612902641033j),(0.004491593547251815-0.0017908544330570337j),(0.004642840567423092+0.0011629776266857538j),(0.0034205743115240496+0.003294149732142064j),(0.0017982827992499666+0.0043654812400697645j),(0.00041338162948396836+0.004684175479009024j),(-0.0004763848280118389+0.004666713886248383j),(-0.0008257368578574361+0.004613213268879282j),(-0.0006431344703987724+0.004644532711317571j),(7.77453817562677e-05+0.004697394819302752j),(0.0013218898183790055+0.004525459395415456j),(0.0029183466512444634+0.0037341798538667328j),(0.004359484526710934+0.0019443622958555044j),(0.004746436991106907-0.0008313776486360136j),(0.0031570144918757247-0.003717719790931518j),(-0.00041689021134923006-0.004934567553667559j),(-0.004137105628110691-0.00289056958621278j),(-0.004857559697762734+0.0017591104275678682j),(-0.0010278347013696618+0.005216177219843675j),(0.004294860997327094+0.00344473193301876j),(0.005146146220703692-0.0025529095647580124j),(-0.00034014744076034083-0.006038293629623961j),(-0.006064690219947917-0.0021508115944605466j),(-0.0047899710841648934+0.005006694097690046j),(0.0023093036253242394+0.007189552060840042j),(0.00782788411116721+0.0027259391878999466j),(0.008516894341043354-0.0029466817833692913j),(0.007629583677075401-0.005494608374422344j),(0.008194005140076316-0.004156968550465471j),(0.00849087251297799+0.0007922292434417036j),(0.004516265652317526+0.006325141806013441j),(-0.002879083494900484+0.006499927282607644j),(-0.0065747790165476445+0.00014753757169923168j)
"(1.1538461538461542, -1.3076923076923075)",(-0.0031908068115818885-0.008665411921723569j),(0.004248521297855629-0.00395311144426046j),(0.005059521972962782+0.002242813115799571j),(8.951331774039607e-05+0.005320897515436701j),(-0.0045256322660258775+0.0024642510134360446j),(-0.00433419813611448-0.002531371731277616j),(-0.00043281169884389336-0.004894139783580061j),(0.003406715963708753-0.0034231552899176405j),(0.004763538754516993-3.542890339564379e-05j),(0.0036781439345284846+0.002946030177828648j),(0.0014522796083621427+0.0044420065356491414j),(-0.0007195935117508707+0.004588148062929217j),(-0.0022792828732583225+0.004022660212409022j),(-0.0031795225154816766+0.0033382352969061092j),(-0.003578070079451192+0.0028961545865627374j),(-0.0036122204550613967+0.0028524335426449304j),(-0.003296448515451284+0.003220079010096629j),(-0.0025138344558949944+0.0038764536400984905j),(-0.001096737849667823+0.004507839513079234j),(0.0009739872615728763+0.004563872489492143j),(0.0032673582894341994+0.003383495955055709j),(0.004705000977813846+0.0006672029913997172j),(0.003918565941322715-0.0027973800864320463j),(0.0004771868964326752-0.004871066704890937j),(-0.003720041569085907-0.003334035291323764j),(-0.004920189958643901+0.0014272116943228642j),(-0.0011071619731682508+0.005166487832837557j),(0.004355538100237896+0.003336391816000426j),(0.005016057284882791-0.0027960864326409293j),(-0.0006769762002664643-0.0060290815817484085j),(-0.006181190192660019-0.001933856937863041j),(-0.004912423911442629+0.004968756024659546j),(0.0014369987333246858+0.007456995332966648j),(0.006684730888235176+0.004796486038125777j),(0.008551180570174824+0.0015624614156618567j),(0.008660076663506721+0.0012005792795277935j),(0.007313577039899619+0.004019658763517308j),(0.0027693013250714976+0.007212995969239478j),(-0.0038217155495292843+0.0059893758939821105j),(-0.0065559022265478635-0.00047194545156206523j)
"(1.3076923076923084, -1.3076923076923075)",(-0.0013665427065019577-0.009066703502926191j),(0.004884063449131461-0.0030428763088054833j),(0.004469974371500474+0.0031675659411264973j),(-0.001063872770022727+0.0051507489167851835j),(-0.004932119014722721+0.0012405877518912997j),(-0.0033752181182375874-0.003618206399364982j),(0.0011886954606594418-0.004690912088699709j),(0.004373211071060863-0.0018625758298639959j),(0.004261116251559225+0.0019498616402507747j),(0.0018295111368622804+0.0042573353701180336j),(-0.0010353869397685832+0.00447554664628176j),(-0.003119494337153347+0.003331126710833298j),(-0.00417418356634791+0.0017906185106812938j),(-0.0045010823542143185+0.00048756176684553257j),(-0.0045074503838278416-0.00032255701903108656j),(-0.004477303849889479-0.0005916144746751049j),(-0.0045074503838278416-0.00032255701903109377j),(-0.004501082354214327+0.0004875617668455335j),(-0.004174183566347906+0.0017906185106812975j),(-0.0031194943371533404+0.003331126710833292j),(-0.0010353869397686055+0.004475546646281762j),(0.001829511136862264+0.004257335370118032j),(0.004261116251559205+0.0019498616402508005j),(0.004373211071060881-0.0018625758298639855j),(0.0011886954606594492-0.00469091208869969j),(-0.0033752181182375735-0.003618206399365002j),(-0.004932119014722729+0.0012405877518912689j),(-0.0010638727700227604+0.00515074891678516j),(0.00446997437150046+0.0031675659411265094j),(0.004884063449131448-0.0030428763088054408j),(-0.0008937392362745961-0.006034523788403353j),(-0.00620559392017818-0.0020257147728263507j),(-0.005446831585401685+0.004452923788469634j),(-0.000503031508501023+0.007563818565675674j),(0.0037201947024973598+0.007128267280111396j),(0.005141439168437698+0.006423935911630488j),(0.003720194702497395+0.0071282672801114225j),(-0.00050303150850099+0.007563818565675699j),(-0.005446831585401684+0.004452923788469664j),(-0.006205593920178209-0.0020257147728263095j)
"(1.4615384615384617, -1.3076923076923075)",(0.0016126830598462505-0.008920091433112832j),(0.005508276980642237-0.0014174029805912975j),(0.0032854096281261158+0.004297403357504939j),(-0.002564416214702083+0.0045086458936359096j),(-0.0049895285816150044-0.00045314444225282816j),(-0.0018132522553131177-0.004519793946024721j),(0.0029021923827758887-0.0037720512215802275j),(0.004666960242038618+0.0002241588205619697j),(0.0027676848264475387+0.0036797102603330903j),(-0.0006307457410794871+0.004507830924519043j),(-0.0033028140029516006+0.0030732430439157025j),(-0.004412975779863559+0.0007791742352131579j),(-0.0042766327719575585-0.0012628821639641742j),(-0.003584642804014121-0.0026266544003177j),(-0.002899798482319188-0.0033551107784965213j),(-0.002532345971680699-0.0036353319662200427j),(-0.002597594037562879-0.0035898827704386473j),(-0.0030771991192831303-0.0031962348387202847j),(-0.003807190180070448-0.002299624999199366j),(-0.004405308682320599-0.0007270598911954272j),(-0.0042442384225005615+0.001462603161496502j),(-0.0026719179031465643+0.0036483887745716653j),(0.0003682299057190651+0.004550913179626298j),(0.003600954706606273+0.0028985161398532426j),(0.004576135051548822-0.0010528842580425832j),(0.0016810223057659762-0.004484362369659402j),(-0.0031546217638910787-0.0037595126306994345j),(-0.004911370453445286+0.0012081024334699142j),(-0.0009165567487810555+0.005166347374713792j),(0.004607179402231905+0.0029760390353093923j),(0.004802589030268302-0.003218754022422752j),(-0.0008448189460051527-0.006087455304607588j),(-0.0060320176913708475-0.002621702094258806j),(-0.006338567407145075+0.0030801283078885234j),(-0.0035515721753719798+0.006576715089618412j),(-0.0014389873726202988+0.007585951945027102j),(-0.001834962101162821+0.007453419099681697j),(-0.004445563798942857+0.005867035372994833j),(-0.006741695495831871+0.001510799888536786j),(-0.004942838325266611-0.00413522270823382j)
"(1.6153846153846159, -1.3076923076923075)",(0.005194646033538364-0.0072597755025609135j),(0.005536392617880845+0.0008811212795123614j),(0.0013490102379339016+0.005156100797771693j),(-0.004054767424243701+0.003104006845951874j),(-0.004308795774395461-0.002392109480400733j),(0.00028730689729394415-0.004778355006464771j),(0.004228074837958504-0.00199608530349761j),(0.003888997915810438+0.0024346633194224213j),(0.0004175390491463521+0.004500926611215607j),(-0.002995297551368761+0.003315050302352313j),(-0.00440160753272347+0.0004813687262796605j),(-0.0038362069596602085-0.0021505998063959713j),(-0.002298199846931846-0.0037239681830976345j),(-0.0007097927894008735-0.0043025853917836j),(0.00045618345726437386-0.004326944074956288j),(0.0010767850145756005-0.004210343346945222j),(0.0011643856100032237-0.004186220729126522j),(0.0007253984690461807-0.0042877948315408814j),(-0.00026054924313270397-0.004349083688328108j),(-0.001738211271220159-0.004009683545495073j),(-0.003375007060485075-0.0028070018259497144j),(-0.00438952069680472-0.0004901220351695109j),(-0.0037232786818846846+0.0024429080841574915j),(-0.0008747289220064362+0.00441528791621991j),(0.0029177295709121847+0.0035088831095945873j),(0.0046219213627089195-0.0004508262438006897j),(0.001959750401309496-0.004323153035532177j),(-0.003074481874514886-0.0037860575567998152j),(-0.0048705745425995485+0.0013040139693637025j),(-0.0007188141789223944+0.005199821013323816j),(0.004718117353368549+0.002840143786280746j),(0.004857719475140705-0.003209367003289995j),(-0.0003240426016753733-0.006185775379388299j),(-0.005357904300095477-0.0038593186736373786j),(-0.006980207072144554+0.0003853455037746984j),(-0.006536540443538906+0.003150356285831434j),(-0.006378531280123606+0.0035470444711950804j),(-0.006924647195175874+0.0015646279400902165j),(-0.006286569093787856-0.0024297469932841142j),(-0.002298497357066535-0.005897081283348839j)
"(1.7692307692307692, -1.3076923076923075)",(0.00804663797914153-0.003469449726138368j),(0.004349774980154395+0.003386448169454839j),(-0.0011837672168767712+0.005106422127637174j),(-0.004945151214961899+0.0008657989076068289j),(-0.0026324162442656167-0.004064412564399634j),(0.002530662996524151-0.003961736939827017j),(0.00456936704068864+0.0004305428035441076j),(0.0019349986125512903+0.004065505543976728j),(-0.002168550699781732+0.0038686663364808633j),(-0.004301194829777964+0.000843884843866848j),(-0.003648016964420017-0.002358354516155128j),(-0.0014214873482924423-0.004073801886134601j),(0.0009055620399744224-0.00419677759122694j),(0.002564139629140873-0.003424889143079141j),(0.0034739855619271465-0.002480364124666751j),(0.0038628925514599-0.0018033257174849585j),(0.003957586308209715-0.0015803005985650556j),(0.0038390534908994776-0.0018544264777200596j),(0.003408113085348687-0.0025714713658310205j),(0.0024286499904297362-0.0035238452987428792j),(0.0006876501934248947-0.004239865612953322j),(-0.0016792389867525746-0.0039773748804558156j),(-0.0038180313551474552-0.0020793451241827216j),(-0.004217556239666177+0.0012109679513497848j),(-0.0017918022578564303+0.004063750889185989j),(0.0023518659321695307+0.0038489257163705774j),(0.004599281591152283-8.122024509801461e-05j),(0.002055248700551772-0.004242665143133788j),(-0.0031148982304009926-0.0037294467276016395j),(-0.004822397823154345+0.001469466795232527j),(-0.0005629083999470234+0.005237532890868935j),(0.004736518970648712+0.002880734573960063j),(0.005135102381836447-0.0028418597704036055j),(0.0009109582929553448-0.00616113995855131j),(-0.003578287664082964-0.005519503070299109j),(-0.005885262382597659-0.0034892075819326464j),(-0.00642211994575603-0.0026171828917673176j),(-0.005745369795262109-0.0036765690648009127j),(-0.0032005326993397943-0.005707836355793458j),(0.0014385084224234764-0.006020617989669866j)
"(1.9230769230769234, -1.3076923076923075)",(0.008368729835348102+0.0018915351197063518j),(0.0017149903568762616+0.005131350765797304j),(-0.003654960789020035+0.0036257485531393015j),(-0.004580804258382409-0.00182398230534506j),(-9.020877182545906e-05-0.004753364103138934j),(0.004187944837503718-0.0019355591237545232j),(0.0034874583537193287+0.0028482865722147355j),(-0.0007648807077751668+0.004349639303462143j),(-0.003989381019664831+0.001733429287003307j),(-0.00379107846102564-0.0020267985974293185j),(-0.0011593653437106527-0.004099836618163879j),(0.0017381815113865593-0.003858911329623353j),(0.0035651972318140037-0.0022425301537677966j),(0.0041790124413815435-0.00039347971618141405j),(0.004057068093053595+0.001039024699694228j),(0.003730688581255359+0.0018907156352360606j),(0.0035435507917908568+0.002217600022617506j),(0.00362806236201165+0.0020783491269484077j),(0.003927965496919212+0.0014451270871631643j),(0.0041862375196569475+0.0002417285616575283j),(0.003933520896575995-0.0014878231313216427j),(0.0026208269576642983-0.0033118046202271086j),(6.18016285677753e-05-0.004247878157633863j),(-0.002915418928169959-0.0031366875166376164j),(-0.004324068749305154+0.00018074783324872163j),(-0.0023857970724103133+0.00368251167618226j),(0.00197381113441923+0.0040060192651452005j),(0.004565819375638039+7.343290081933762e-05j),(0.0020124605791286814-0.004241288171396708j),(-0.0032258726956323636-0.0036296628118497967j),(-0.0047921420016392565+0.0016142654008018081j),(-0.0005815875182886384+0.005269158497557785j),(0.004552134972325021+0.003242260247698681j),(0.005609811374489441-0.0018507746706351777j),(0.0029667877096222943-0.005470398341451751j),(-0.00010185395272522068-0.006475993266248879j),(-0.001543367380408994-0.006414588006534272j),(-0.0009141338853452361-0.006479910376223067j),(0.0016376840777375852-0.0061198348260926684j),(0.004829021397788231-0.003620560643605495j)
"(2.0769230769230775, -1.3076923076923075)",(0.005043335954064523+0.006698914902727306j),(-0.0017508237427758923+0.005004865863113396j),(-0.0049937338719452705+0.0007586471581361387j),(-0.002631124327012114-0.004060860762649514j),(0.002621742509643955-0.0038586547319503467j),(0.004442932278161474+0.0008627748196468049j),(0.0010680195777293382+0.0042851145373585895j),(-0.0032214842920918023+0.0028944857785989987j),(-0.004096210570700486-0.0011888190647828735j),(-0.0014716550887874918-0.003950330533988919j),(0.001931914053564512-0.0037050709862471226j),(0.003889428051500785-0.0014512566922497314j),(0.003989154096242765+0.001076795297234563j),(0.002968982363392437+0.0028542326465929827j),(0.00170128663149482+0.00374081383897359j),(0.0007187716378540681+0.004040727472224533j),(0.0002260611841796773+0.004095501071564377j),(0.00026760044832919327+0.004093196554256961j),(0.0008411105124802251+0.0040176814260144125j),(0.001887480874322908+0.0036516751769066946j),(0.0031617491138506+0.0026418411978026608j),(0.004071153079106567+0.000721006901249474j),(0.003716978374225311-0.0018569109118941496j),(0.0014650546644982476-0.00391859974306393j),(-0.0020048498891806045-0.003716001996392091j),(-0.004237787648168725-0.000557073031718862j),(-0.0027152396646050038+0.0033890754769848735j),(0.0017940010149793161+0.0040520819629288945j),(0.004544999609869423+5.9169200668767006e-05j),(0.0018921550617203358-0.0042908526306373596j),(-0.0033355891747398145-0.0035469288437030805j),(-0.0048235542868739+0.001617105441315108j),(-0.0009435147307163286+0.0052602862521650175j),(0.003940291112208578+0.004020285993040104j),(0.005915033201944658+8.148310308770717e-05j),(0.005277607701036084-0.0031682358430646304j),(0.00429275315005527-0.004597873455777416j),(0.004392324980735974-0.004486265228804567j),(0.005454583721263461-0.0027837664062996723j),(0.0058298801025109415+0.0007097996847468282j)
"(2.230769230769231, -1.3076923076923075)",(-0.0009804241397075122+0.008125692713277968j),(-0.004523089775285076+0.0025468908388960117j),(-0.004246236622703619-0.0025475676933821487j),(0.0004714029131470437-0.004722685908125678j),(0.004365551378817933-0.001371838569104358j),(0.002874657656807306+0.003382412849092252j),(-0.001857591264786596+0.0039120598672166594j),(-0.004245220004458925+0.00010685620557606948j),(-0.0022129034261213934-0.0035488208415269348j),(0.0016156232187418214-0.0038050521531456456j),(0.003912259724376931-0.0012201081927217276j),(0.003645633268362346+0.0018145332133149869j),(0.0017868915568863566+0.003638933905290767j),(-0.00031200071882866515+0.004029429824998079j),(-0.0018861775937835767+0.0035650969373185507j),(-0.0027968329799385135+0.0028992253687106485j),(-0.00319536380140627+0.0024490870298381276j),(-0.003235327471985394+0.0023956115041827084j),(-0.002936499519180117+0.002756479391203583j),(-0.0021713699771470224+0.003397152074362198j),(-0.000767016842837928+0.003965601066813502j),(0.0012439554979964984+0.0038546481397340854j),(0.0032740333532123543+0.002412824672170326j),(0.004069577251438358-0.0004164866489591398j),(0.0024180228681278224-0.003340584376495427j),(-0.0012745657853768938-0.003969206016943599j),(-0.004107534430872112-0.00100564664845483j),(-0.002849815274941445+0.003230236306407884j),(0.0017796348277105555+0.004034404905863229j),(0.004538610526091349-5.4747922342303454e-05j),(0.0017786556151672313-0.004350984668359651j),(-0.0033541625108613146-0.0035683236625737745j),(-0.004956110740415345+0.0013189704937748732j),(-0.001823492082119842+0.005067741350803178j),(0.0024957580031983247+0.005065169883852769j),(0.005082472485945693+0.0029409539769445414j),(0.005895881886342875+0.0011785049342006018j),(0.00595183075891902+0.0009624102223307257j),(0.0054095576961699764+0.002397074825030458j),(0.003346461737276356+0.004624081434542271j)
"(2.384615384615385, -1.3076923076923075)",(-0.006435861992959639+0.004723100323944945j),(-0.004904822474901373-0.0013157149319088259j),(-0.0013710791502736185-0.0046543626970207445j),(0.00341727653827458-0.003159235394011424j),(0.004110678379505381+0.0018011120399794814j),(-6.457116774104805e-05+0.004352915886373701j),(-0.003913985204791063+0.001648154883926979j),(-0.0031315807878179863-0.002744689998150574j),(0.0008466960493916494-0.004012816036358273j),(0.0037656668895163265-0.00150193840076402j),(0.0035000537762808243+0.0019769159967750792j),(0.0010434481591245668+0.003856591227793044j),(-0.0016124272600949619+0.0036368367439867824j),(-0.003294931583356492+0.0022089206011372806j),(-0.003913568878267798+0.0006015712019742682j),(-0.003907100296688558-0.0006147205311859229j),(-0.0037371683017004974-0.0012881794845800367j),(-0.003680201060144591-0.0014415516873290924j),(-0.003799814622920929-0.0010919045412492376j),(-0.003951142661974769-0.0002070014195356776j),(-0.003777010756269044+0.001196373173193337j),(-0.002784270116407157+0.0028309540983718676j),(-0.000664192854399673+0.003928313272450161j),(0.00211972239781067+0.003396557186208868j),(0.0039665671529915325+0.0007220429733061948j),(0.002979094872867756-0.0027740241876447113j),(-0.0007924386590120139-0.004046568132446453j),(-0.004014442383456088-0.0012125212009443445j),(-0.0028517515249161557+0.0031982112573817577j),(0.001867751556615168+0.003985983120547521j),(0.004544870722935352-0.00017529128363330827j),(0.001785036354494566-0.004376755852724887j),(-0.003160167581743936-0.0037927087649202197j),(-0.00514496556810438+0.0005137908300187423j),(-0.0032747027111463285+0.004305581859694007j),(-0.00018954181110671821+0.005617353046337009j),(0.0018872362679413837+0.0054441128853470865j),(0.002374690981943279+0.0052892444660111995j),(0.0012675104786132117+0.00557596217033656j),(-0.0013436942627356742+0.005379536622587066j)
"(2.5384615384615383, -1.3076923076923075)",(-0.007581779063324433-0.0017614718395080513j),(-0.0023288540240499664-0.00438613075866016j),(0.002292407675192025-0.004163641777755937j),(0.004561439754861817+0.00010748889340339366j),(0.0017053785210593986+0.004057640303368515j),(-0.002984712924815815+0.0030532134472032726j),(-0.0038869728127863628-0.0014965179608979371j),(-0.0002940497702678033-0.004073343066126728j),(0.003395197581950614-0.002156871457289563j),(0.0035999489603618226+0.0016895983470344316j),(0.0008386616191096183+0.003853543056382569j),(-0.002226044098327958+0.0032273506634577743j),(-0.003774805820764386+0.000999457188830969j),(-0.003683323474537754-0.0012653934427549736j),(-0.0027214571295278026-0.0027770785213852645j),(-0.0016579433983727333-0.0035129724733782876j),(-0.0009248086232515896-0.0037709336576620934j),(-0.0006798786588170848-0.0038221356850646946j),(-0.0009540141644225104-0.0037637207359170637j),(-0.0017119623293847808-0.0034871388933867494j),(-0.002784578047921724-0.002714184753796398j),(-0.0037202611405456588-0.0011538501628991272j),(-0.003735852940864995+0.0011389332823431217j),(-0.0020839575570008495+0.00332216282580063j),(0.0010287644720603554+0.0038088429925590825j),(0.003689161984104333+0.0014906832792971406j),(0.003263799007659107-0.0023561615077325607j),(-0.0005501179656994352-0.004050804152134982j),(-0.0039814920594208126-0.0012408828152138094j),(-0.0027794278454047416+0.003250048444029406j),(0.001973517923869869+0.0039435423893240664j),(0.004569045189254355-0.00018410049673400024j),(0.0020464423309666173-0.004302709440377861j),(-0.0025615333826097832-0.004269028278395132j),(-0.005100529396990461-0.0010040726299804417j),(-0.004869108921854346+0.0023261440120808568j),(-0.0036664260038891294+0.004147537705916812j),(-0.0031157735036728687+0.004634666418887013j),(-0.003727500171211328+0.004084976227605413j),(-0.004928151504052879+0.002173583761741009j)
