index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(-1.4615384615384615, -3.0)",(0.00010288160089709291-0.007011054090703256j),(0.005067212839324118-0.002428246308270177j),(0.0050818812194921925+0.0025780347647196603j),(0.002285089152689509+0.005299013716941401j),(-0.00028942630261232573+0.005816675161452544j),(-0.001501578890700561+0.005653744835892777j),(-0.001265013721140336+0.005706025663598628j),(0.0004278284657317262+0.005793303964856749j),(0.00329311931507521+0.004711780519091544j),(0.005568615500274113+0.0010798962256249407j),(0.003922959644437488-0.003987681457622332j),(-0.002155872380870079-0.005092075189609299j),(-0.005420379065437159+0.0009289575427649216j),(0.00034746604387965533+0.005514619685270367j),(0.005629801075024096-0.00018070408456751888j),(-0.00010411817759001546-0.005844593240634931j),(-0.006173951188374042-0.00032356367111665077j),(-0.0017341097433180995+0.006410200781056181j),(0.005422154352255358+0.004692312996579259j),(0.007632227297596711-0.0005757901960633953j),(0.007127530806622944-0.0034660315463411863j),(0.007315428129570357-0.0028994255920509406j),(0.0074343265455858315+0.001063354000624525j),(0.0034787540482216764+0.006067582774844208j),(-0.0041235879731385755+0.004996331363530456j),(-0.005211031808269355-0.0030881670645155007j),(0.0027223128737134663-0.00507885930667617j),(0.004956497646764403+0.0025781897204809963j),(-0.0022955001814247175+0.005008239222109642j),(-0.005279196694467875-0.001557951294309128j)
"(-1.3076923076923075, -3.0)",(-0.004565045350740278-0.005391493912718891j),(0.0024096332305184646-0.005112148188670147j),(0.005641633381593779-0.0009980504441547743j),(0.0049092830526751546+0.0030938609351730635j),(0.002834577278722891+0.005128521667536902j),(0.0014336076140703616+0.005713978262146512j),(0.0013803703798688448+0.005728262538827341j),(0.0026920752210699396+0.005208456983546304j),(0.004766507663651534+0.0033182801345904636j),(0.005698911504124883-0.0006427724988637959j),(0.0028051429436634144-0.004912723307643668j),(-0.0032407663677070167-0.004554817439640673j),(-0.005208337317671669+0.001925143573537693j),(0.0012301866071790866+0.0054295151347164596j),(0.005567029361238965-0.00100924199158639j),(-0.000973712887226525-0.0057686458952211405j),(-0.006123981410371072+0.0007201460026830069j),(-0.00035942075796169216+0.0066004790527295154j),(0.006458592676789887+0.0030571663447191166j),(0.006979590825113665-0.0031709889319658973j),(0.005006534270710473-0.0062455546009365925j),(0.004906439973169474-0.006341330581478492j),(0.006843561610508096-0.0035290755215917763j),(0.006712711055984457+0.002566950267940625j),(0.00028297260048691306+0.006641877320267297j),(-0.006036399542206538+0.0013929177873185847j),(-0.0016386763521797011-0.005635962572025335j),(0.0054228753470947485-0.001649891338886783j),(0.0018283034397634573+0.00526239360934786j),(-0.0049810891611540885+0.002451649731755317j)
"(-1.1538461538461537, -3.0)",(-0.006999447264082653-0.0012771046108467953j),(-0.0012011430937444892-0.005552781546962709j),(0.004055783957350998-0.004084946723607008j),(0.005830661045748135-4.2748042557106464e-05j),(0.00504049843821418+0.0030494147208550873j),(0.003895596131307466+0.004468015728048836j),(0.003617654627308588+0.004705396331791793j),(0.004415031878434802+0.003932786699301188j),(0.005610561432540563+0.0017020507930144719j),(0.005391076253538345-0.0021233263350372246j),(0.0017088305617190482-0.005456121473050117j),(-0.0040155093414552204-0.003971897759110225j),(-0.0049440483326418086+0.0026387664779823693j),(0.0018253903460512806+0.005301789699178629j),(0.005472452790104804-0.0015268088647364861j),(-0.0014952229174977876-0.005658721073827398j),(-0.005991977380096784+0.0013663112271227718j),(0.0005863185812461043+0.0065450224847442996j),(0.006901727654588362+0.0016865404565795722j),(0.005815501531508493-0.004978334349558577j),(0.002387629847219441-0.0076968799809974345j),(0.0015085064602143828-0.008008470986705905j),(0.004001649612634808-0.006793674892193609j),(0.00711364987751133-0.0019773718231483692j),(0.004566278389450289+0.00507238386612229j),(-0.003680806939561974+0.005161605914041226j),(-0.005109875699352046-0.0031086007126029554j),(0.002917182250631105-0.004957765165264978j),(0.004937371727946703+0.002712437076054448j),(-0.002172917410266527+0.005159473823983006j)
"(-1.0, -3.0)",(-0.006368248205260921+0.0032790359902558314j),(-0.00422909066137227-0.0038328939119734846j),(0.0011513017096910735-0.005663706631054452j),(0.005010517728783699-0.003027607275901243j),(0.005908056570012625+0.00033584701537750565j),(0.005445773321633719+0.002420320053375173j),(0.005143289892048755+0.0030375629111335663j),(0.005486441061311252+0.0023211667283341607j),(0.0059122973649654255+0.00012522739032937207j),(0.004840441817547036-0.003283470866285481j),(0.0007614664727455507-0.0057236112344677525j),(-0.004526932865884189-0.0034684136002344408j),(-0.004735917606326256+0.0030868701458204285j),(0.002138978202795338+0.005224480363187924j),(0.005432193857951375-0.001738147568063369j),(-0.0016763405893116235-0.005608516914259745j),(-0.005903167677040103+0.0016215350194192925j),(0.0010752030999339602+0.006435446379115266j),(0.007007891091102942+0.000762678705526675j),(0.004638183665001625-0.006047056361643638j),(-1.62841699115338e-05-0.008084808239894681j),(-0.0017870947414829934-0.00806226562132272j),(0.0002530135468570772-0.008055049636732241j),(0.0049832210376322674-0.0057129428756493295j),(0.0068761410465255106+0.0013545407296850266j),(0.0004132034048635364+0.006477758785610567j),(-0.006022467943925593+0.0009565332158784963j),(-0.0010294943848747212-0.00574764640080688j),(0.005584261554750888-0.0011253006613966457j),(0.0015824796396084434+0.005417650298402228j)
"(-0.8461538461538458, -3.0)",(-0.0032865752850308344+0.00641494871894187j),(-0.00566686848838256-0.0008507509990829406j),(-0.00196715067346006-0.005454412165581894j),(0.002950163500405369-0.005077794617575244j),(0.00548287976383563-0.002281560138353645j),(0.005984159427576469+0.0001194565098823123j),(0.0058974139313055516+0.001134557801463259j),(0.005958303169596513+0.0006738229394640224j),(0.0058269058970604895-0.0012472054423412768j),(0.004218894674919929-0.004122997964624082j),(3.396590234870552e-05-0.005826163712553502j),(-0.004830249364446288-0.003126884628472555j),(-0.004652446338737463+0.00329138104586757j),(0.0021782917729566654+0.0052469306774268806j),(0.005481539144377676-0.0016469879330999707j),(-0.0015232385469016434-0.00565083702279288j),(-0.005907959262295488+0.00149795736632493j),(0.0011165509119431076+0.006374720515867235j),(0.006971940273585134+0.00034814998991970856j),(0.003768657531763336-0.0065581307712701585j),(-0.0018317076483251426-0.007870251898253978j),(-0.004353388665101477-0.0071117050287684514j),(-0.003217761128254185-0.007560969782498023j),(0.00150272448097099-0.0076288633101908535j),(0.006637254006509764-0.0027805532218085046j),(0.004288274846127257+0.00508070575165485j),(-0.004241291968938024+0.004549363527609606j),(-0.004448072891198063-0.003919721668324068j),(0.0037396358134229525-0.004381403951362022j),(0.004568094169758694+0.0033901540879598246j)
"(-0.6923076923076921, -3.0)",(0.0008085502916207785+0.007204466142278803j),(-0.005291396196914248+0.0022487061701374675j),(-0.004390458749818072-0.003808898019716517j),(0.0003675679818479593-0.005874167883043587j),(0.004115420038871067-0.004302551699744905j),(0.005662270863729712-0.002000294248679088j),(0.005992750739913883-0.0006835975018577474j),(0.005975079766659389-0.0008058555615603078j),(0.005523297388904247-0.002339278155059225j),(0.0036570733595005242-0.004685141594278505j),(-0.00044125454112005515-0.005856891198651299j),(-0.004967729555698979-0.0029951008645057956j),(-0.004724536187172334+0.0032619216454525058j),(0.0019393277439592748+0.0053747748947031255j),(0.00560458230689629-0.001246333796540412j),(-0.001030732771145111-0.005757959978449808j),(-0.005983065137217709+0.0009968022721461261j),(0.0007218984396849069+0.006373141074899118j),(0.006886408190402626+0.0004473973940843568j),(0.0033663730324483927-0.006685926081278258j),(-0.002953673755210285-0.007483330027965467j),(-0.006031444944452533-0.005826113960403398j),(-0.005775248055047542-0.006034336573290814j),(-0.002069823192122342-0.007688209695869543j),(0.004413118895815979-0.005922562723247863j),(0.00654033406291071+0.001902722554194351j),(-0.0008399177632939773+0.006290518257660733j),(-0.005995324604928315-0.0005566660104332632j),(0.00046584779928395063-0.0058062005891369745j),(0.005729885636653604+0.00015878610958828832j)
"(-0.5384615384615383, -3.0)",(0.004455995493772013+0.005767273713581163j),(-0.0035195371588362004+0.004565263003966336j),(-0.005650312862454446-0.0014015490189596476j),(-0.0020894647609577877-0.005510200160029063j),(0.0022630992498936316-0.005516790481213636j),(0.004758249355642553-0.003685378652132666j),(0.0056277266800755016-0.002223378122206878j),(0.0057112510962368-0.002012436911875863j),(0.005150171981827076-0.0031386008222555124j),(0.003243111113094818-0.005026394468097941j),(-0.0006519406618236083-0.00587909489892596j),(-0.004956151061315803-0.0030938947428465952j),(-0.004946775017173651+0.0029880427781579706j),(0.0014054838542173884+0.0055687161430942895j),(0.005732923885576492-0.0005231225196848316j),(-0.00019059081396553246-0.005841339231819594j),(-0.006033035905916144+0.00011551158188369021j),(-9.932702571683463e-05+0.006351532098550811j),(0.006732669318708118+0.0010396037206036085j),(0.0034755582121408107-0.00652040866440191j),(-0.003410054985079221-0.00721386320119114j),(-0.006948124438865275-0.004715047776854554j),(-0.007324238214925514-0.004231797452878845j),(-0.004919809006376102-0.006477936033439912j),(0.0012792988578618511-0.007465325946157436j),(0.006764980587890915-0.0017123133981051823j),(0.0027309070106723552+0.005873468779606175j),(-0.005391061606494232+0.0028887786148496953j),(-0.0028454299493369806-0.005157136593338057j),(0.004944513517731046-0.002982358292830566j)
"(-0.3846153846153846, -3.0)",(0.006720086860864011+0.0029099551202538924j),(-0.0010654846011912526+0.00567623838563622j),(-0.005723292495703723+0.0010869422932087876j),(-0.0040038954708787305-0.004326076686226948j),(0.00033584443874589255-0.005956080976895385j),(0.0035679072635833764-0.004855036729526991j),(0.005014939729195796-0.0034080494566386768j),(0.0053289802203119315-0.002916012902019494j),(0.004820927536254191-0.00366718670343915j),(0.003029558113502915-0.005194763582296134j),(-0.0005925003413647622-0.005921093629187736j),(-0.004781454059749361-0.0034203564837600713j),(-0.005275038160382348+0.0024409431519256167j),(0.0005583494564567166+0.005741756224848377j),(0.00574529724199964+0.0005226121789736748j),(0.000982611846002508-0.005753989293119729j),(-0.005895068848198607-0.0011228785366296712j),(-0.0013143673660549482+0.006149247303534295j),(0.006389462020932476+0.0020737731859186556j),(0.004055429609300772-0.006042154155532484j),(-0.003248077095102001-0.007185200132345456j),(-0.007310478283733181-0.004076217108691199j),(-0.008090325496212847-0.0027033789254692487j),(-0.006787519179583971-0.004752686626438867j),(-0.0017869213119368758-0.007547505170508253j),(0.005381727578596873-0.004702610458520421j),(0.005374191220956319+0.0038515801435854095j),(-0.0032139679775629467+0.005318213719870053j),(-0.005144691646137597-0.003000692645825102j),(0.002792447555620419-0.005100956520454526j)
"(-0.23076923076923084, -3.0)",(0.007344606616697462-0.00037723272261056266j),(0.001388156092656375+0.0056130309253110185j),(-0.004884894155623568+0.003172027098829533j),(-0.005218784338546937-0.002730809333072332j),(-0.0013839527402442183-0.005798640101570523j),(0.0023366777306582515-0.005552880940813721j),(0.004337292695996487-0.004244221558110435j),(0.004956795335448532-0.0035319903633236806j),(0.004611179161457219-0.003956514317561777j),(0.0030415775936407-0.00521646193825583j),(-0.0002578357773075203-0.005974086607308178j),(-0.00439989922888623-0.003944594702254154j),(-0.0056211579951426435+0.0015853790113322425j),(-0.0005992713167289712+0.005758917963936374j),(0.005475284502355526+0.0018455925999541398j),(0.0024115847166899847-0.005305470889518535j),(-0.005358849688548001-0.002623332633453605j),(-0.0028185112015642628+0.005547435167420696j),(0.005659912912310543+0.003430681956481434j),(0.0049764112001912785-0.0051389010887339815j),(-0.0024805853411037824-0.00736012771947651j),(-0.0072618901224044494-0.004031753736345928j),(-0.008380270340284329-0.0017535014003777225j),(-0.007806416218973804-0.0031288081062296785j),(-0.004217551086189294-0.006711297610241657j),(0.003169575569970718-0.006591659519312744j),(0.006654987680481286+0.0011211793760689801j),(-0.00038838126691336487+0.00630181096347989j),(-0.0060177044888194775-0.0002321756216874378j),(0.00011693326307197108-0.005853820193259644j)
"(-0.07692307692307665, -3.0)",(0.006600076688170306-0.0033058886808624236j),(0.0033847289091081543+0.004691148127330534j),(-0.0035260158948370998+0.004627824273916311j),(-0.0057802402247498896-0.001075788861485605j),(-0.00275457604194535-0.005274808497116157j),(0.001233465218363451-0.00588893802058846j),(0.0037302413594215073-0.004783407027808853j),(0.00468378276275412-0.0038933411894739125j),(0.00456203797494297-0.004030011502270319j),(0.0032818888584625044-0.0050895502487057305j),(0.0003544700921571042-0.0059912676648503855j),(-0.003746715534885934-0.004600626083143963j),(-0.005849053007502141+0.00040269951896671315j),(-0.0020100699705021987+0.00544748695800482j),(0.0047378886951928+0.0033164631019352874j),(0.003913071893517153-0.00430268394972884j),(-0.0042173220669453945-0.004169684217993259j),(-0.004380135794995468+0.004325279998343661j),(0.004331080834320775+0.004869766373505223j),(0.005991145304303564-0.0036629866832844646j),(-0.001099055414815043-0.007549306204356885j),(-0.00681616356349692-0.004571921589059194j),(-0.008417816511463928-0.0015075987138568013j),(-0.008264952864654816-0.0019862707314100224j),(-0.005859684757116441-0.005561901269311645j),(0.0008532411966302718-0.007427443383219886j),(0.0067131953659181716-0.0015344199538060725j),(0.002279350790295085+0.005996542108719786j),(-0.005612347863921433+0.0023614475181491018j),(-0.0023580854143624513-0.005401103781966697j)
