index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.048993230677311005+0.11875292589315901j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.11864445424838801+0.05644030289903314j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.13041928975725076-0.03478990762498178j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.08302280807570236-0.11205532433171662j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(-0.00019950690962086508-0.14505819427776448j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.0865947615380614-0.12492153933168852j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.14812988046258682-0.061719031649265205j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.16892665066061227+0.023730440733949407j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.14651141757945257+0.10851051809124013j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.08910723578968918+0.17400217829961542j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(-0.011167803197016875+0.20942748971422656j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.07140493834688044+0.2127708402806764j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.1453420924411922+0.18951357038991803j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.2025658605092381+0.1498690396358353j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.24077391987797309+0.10552121616851826j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.26220423659938724+0.06691364633911598j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.27127314264260494+0.04173647219507209j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.27197016303470445+0.03459752872625447j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.26573853572775075+0.04728748338839257j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.2503187854102966+0.0788251459299885j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.21993645074331905+0.12469839936082036j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.16728809603562184+0.1753896994483829j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.08769290944522194+0.21528488147124142j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.015011415070352151+0.22404135970347916j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.12303849090422818+0.1826019534599701j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.20403197469386203+0.08416802042449421j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.22004355611789503-0.05380393355048283j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.14711040438863313-0.1852998607791266j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.0020410333594341294-0.24862970373765875j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.16825242117687134-0.19812801925294754j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.26502643620088306-0.04068991449081537j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.22665112114920097+0.14995110440352874j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(0.05982566708580684+0.263619339446848j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.14246087580848144+0.22243700018709262j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.2502501387210794+0.044563957532069265j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.18760090766218548-0.1524643709950771j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.0010643197266609374-0.2282183897908323j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.1724887164360958-0.12825855482677545j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.1927810110588026+0.06367319637880903j)
"(3.0, -3.0)","(3.0, -3.0)",(0.050705930789466155+0.18645484886792096j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.12397077917641652+0.03977502708983203j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.11951031492037652-0.057958574683437625j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.05149472260211211-0.12587577031046995j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.04263368278867595-0.1332997446888743j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.11977486214300015-0.08160545830325902j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.15116181024935366+0.004404755143900716j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.12953242638975515+0.09238521495982942j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.06545272720567254+0.15556862137592042j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(0.020993885289701825+0.17912234104161068j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.10818178406164054+0.1607268908929022j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.17858412996645684+0.10792203435640556j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.2219340373253914+0.0341121254766341j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.23616527848780672-0.04571778525291218j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.22636855015080826-0.11874296723462616j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.20225709806783237-0.17665680351303625j)
"(-0.6923076923076921, -2.8461538461538463)","(-0.6923076923076921, -2.8461538461538463)",(0.175038633144365-0.21611642576968715j)
"(-0.5384615384615383, -2.8461538461538463)","(-0.5384615384615383, -2.8461538461538463)",(0.1546676873859623-0.2374028221416409j)
"(-0.3846153846153846, -2.8461538461538463)","(-0.3846153846153846, -2.8461538461538463)",(0.1480275320585785-0.24204853156345238j)
"(-0.23076923076923084, -2.8461538461538463)","(-0.23076923076923084, -2.8461538461538463)",(0.1579322945444804-0.23048078248732842j)
"(-0.07692307692307665, -2.8461538461538463)","(-0.07692307692307665, -2.8461538461538463)",(0.1824069134000677-0.2007017799932771j)
"(0.0769230769230771, -2.8461538461538463)","(0.0769230769230771, -2.8461538461538463)",(0.2138439529614528-0.14885679853385397j)
"(0.23076923076923084, -2.8461538461538463)","(0.23076923076923084, -2.8461538461538463)",(0.23842634526793555-0.07223726131592495j)
"(0.384615384615385, -2.8461538461538463)","(0.384615384615385, -2.8461538461538463)",(0.2373305835733041+0.02549408189959316j)
"(0.5384615384615388, -2.8461538461538463)","(0.5384615384615388, -2.8461538461538463)",(0.19184799137249378+0.1286863571275435j)
