index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.0718377686514794+0.1128933629241405j),(0.8491872478696341+0.7419623473441831j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.13045691129270684+0.03774497742504007j),(0.021852841905209364+1.031830062371231j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.1273629272604114-0.05459476694178802j),(-0.7674798162119759+0.3917867564827498j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.07022355559110705-0.12401226456136175j),(-0.7892575997992162-0.6351796965529892j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(-0.014866819555427813-0.14732012822056542j),(-0.04985338249236316-1.1467079110225467j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.09831169530072295-0.12058975650855272j),(0.7233192625078729-0.6906095536827644j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.15615542782723033-0.05404912420485482j),(0.7677122220680823+0.3286629940732472j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.17371162577470786+0.033825322748429726j),(0.004143223323122613+1.017882055184313j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.14692550294729395+0.12117336377435373j),(-0.878380963301266+0.8030625846294417j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.08260346043026875+0.18775084983525514j),(-1.0517830745968288-0.058604331729812525j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.003737541396889147+0.22026673507762845j),(-0.3133135335870644-0.7281417295891097j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.09309017147205446+0.21602550337550708j),(0.7192682209157927-0.5636545915319077j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.16947118077911297+0.1826730746217971j),(1.1639527005743848+0.28758497473654276j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.224561053541891+0.13408248391483818j),(0.6742623948082223+1.027261471387821j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.25840810318866936+0.0848127648072523j),(-0.24956422019366276+0.9461861557809667j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.2765915227008172+0.0460436371014947j),(-0.7226594511123967+0.08474107026370392j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.2859503204289762+0.02436369036546207j),(-0.2871165786107666-0.795144899720678j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.2909666380115435+0.02276749954912453j),(0.6702454415003541-0.9025149379931084j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.2917574772408701+0.042120391423312344j),(1.2751469814616412-0.13938741278473266j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.28362571319588437+0.08152111382223773j),(0.9682264082919482+0.8104394139588074j)
