index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)"
"(10,)",(-0.0006557314859763446-9.301917975998236e-05j),(-0.00036770200690430604+0.0002759331901436655j),(-5.493095760491923e-05+0.00047899365475543134j),(0.0003395009347186125+0.00038083165539779044j),(0.0005459171291113401-1.4269771514014445e-05j),(0.00036006487059001035-0.00047186672255534676j),(-0.000171527594623578-0.0006365448168519219j),(-0.000705974941601448-0.00027389981925395463j),(-0.0008150989636637847+0.0005551947996818543j),(0.00039825746645704834+0.0025528756873944352j),(0.0020648669984795888+0.003082442774449135j),(0.0003982574664570489+0.0025528756873944335j),(-0.0008150989636637855+0.0005551947996818542j),(-0.0007059749416014468-0.0002738998192539553j),(-0.0001715275946235776-0.0006365448168519204j),(0.00036006487059001127-0.0004718667225553469j),(0.0005459171291113399-1.4269771514013791e-05j),(0.0003395009347186115+0.00038083165539778963j),(-5.493095760491984e-05+0.0004789936547554293j),(-0.0003677020069043047+0.0002759331901436648j),(-0.00043741047931507694-6.0182243819856185e-05j),(-0.00027114765830767-0.0003293379841375327j),(7.63594169192441e-06-0.00041416422678146385j),(0.00025554079206196756-0.00031284458964899635j),(0.00038179330079034186-0.00010267120154050009j),(0.00036910950592233094+0.00012017170579186369j),(0.00025388691292054454+0.00028567113378482527j),(9.225864890186082e-05+0.00036574446475714037j),(-6.696675312870496e-05+0.0003670207275989101j),(-0.00019465213853192843+0.000314317142987455j),(-0.00028132206362058853+0.00023567750921403688j),(-0.0003309437583479335+0.00015363889453794897j),(-0.00035376559158107734+8.254733943320392e-05j),(-0.0003609402901809549+2.9644073820583238e-05j),(-0.0003614912169058469-2.4075647248171233e-06j),(-0.0003610452197495354-1.3087850141730737e-05j),(-0.00036149121690584823-2.4075647248169654e-06j),(-0.00036094029018095367+2.9644073820583285e-05j),(-0.00035376559158107604+8.254733943320409e-05j),(-0.00033094375834793354+0.00015363889453794876j),(-0.00028132206362058875+0.0002356775092140366j),(-0.00019465213853192854+0.0003143171429874549j),(-6.696675312870546e-05+0.0003670207275989101j),(9.22586489018606e-05+0.00036574446475714037j),(0.000253886912920544+0.00028567113378482554j),(0.00036910950592233024+0.00012017170579186381j),(0.00038179330079034457-0.00010267120154050014j),(0.00025554079206196664-0.00031284458964899397j),(7.635941691925722e-06-0.00041416422678146184j),(-0.0002711476583076692-0.0003293379841375329j)
"(11,)",(-0.00040447809918291633-0.0004958023663180516j),(-0.0004374104793150766-6.018224381985639e-05j),(-0.00036770200690430566+0.0002759331901436653j),(-5.493095760491964e-05+0.00047899365475543123j),(0.00033950093471861253+0.00038083165539779017j),(0.0005459171291113401-1.426977151401475e-05j),(0.0003600648705900103-0.00047186672255534714j),(-0.00017152759462357953-0.0006365448168519218j),(-0.0007059749416014477-0.0002738998192539542j),(-0.0008150989636637854+0.0005551947996818549j),(0.0003982574664570489+0.0025528756873944335j),(0.0020648669984795857+0.0030824427744491323j),(0.00039825746645704715+0.0025528756873944352j),(-0.0008150989636637854+0.0005551947996818526j),(-0.0007059749416014456-0.000273899819253955j),(-0.00017152759462357758-0.0006365448168519225j),(0.00036006487059001084-0.00047186672255534627j),(0.0005459171291113391-1.4269771514013392e-05j),(0.00033950093471861063+0.0003808316553977891j),(-5.493095760491968e-05+0.00047899365475543j),(-0.00036770200690430604+0.000275933190143666j),(-0.0004374104793150757-6.018224381985644e-05j),(-0.0002711476583076713-0.00032933798413753364j),(7.635941691925022e-06-0.00041416422678146336j),(0.00025554079206196664-0.00031284458964899565j),(0.00038179330079034316-0.00010267120154049953j),(0.00036910950592233057+0.00012017170579186313j),(0.0002538869129205452+0.0002856711337848262j),(9.22586489018613e-05+0.0003657444647571389j),(-6.696675312870455e-05+0.00036702072759890915j),(-0.00019465213853192927+0.00031431714298745596j),(-0.0002813220636205889+0.00023567750921403652j),(-0.00033094375834793473+0.00015363889453794892j),(-0.0003537655915810773+8.254733943320422e-05j),(-0.00036094029018095275+2.964407382058308e-05j),(-0.00036149121690584704-2.407564724816981e-06j),(-0.0003610452197495367-1.3087850141730625e-05j),(-0.00036149121690584796-2.407564724817142e-06j),(-0.00036094029018095367+2.9644073820583357e-05j),(-0.00035376559158107625+8.25473394332041e-05j),(-0.00033094375834793354+0.000153638894537949j),(-0.00028132206362058783+0.00023567750921403574j),(-0.00019465213853192982+0.0003143171429874555j),(-6.696675312870543e-05+0.00036702072759891137j),(9.225864890186098e-05+0.0003657444647571391j),(0.00025388691292054465+0.00028567113378482527j),(0.0003691095059223325+0.00012017170579186413j),(0.00038179330079034105-0.00010267120154049857j),(0.0002555407920619674-0.000312844589648995j),(7.635941691925471e-06-0.00041416422678146195j)
"(12,)",(1.4419284942618815e-05-0.0006211224413702531j),(-0.00027114765830767065-0.0003293379841375336j),(-0.00043741047931507683-6.0182243819856416e-05j),(-0.0003677020069043064+0.00027593319014366575j),(-5.4930957604919545e-05+0.00047899365475543177j),(0.0003395009347186129+0.0003808316553977905j),(0.000545917129111341-1.4269771514014593e-05j),(0.00036006487059001035-0.00047186672255534795j),(-0.0001715275946235792-0.0006365448168519223j),(-0.0007059749416014487-0.0002738998192539552j),(-0.0008150989636637855+0.0005551947996818542j),(0.00039825746645704715+0.0025528756873944352j),(0.0020648669984795883+0.0030824427744491397j),(0.00039825746645704655+0.00255287568739444j),(-0.0008150989636637848+0.0005551947996818525j),(-0.0007059749416014486-0.0002738998192539565j),(-0.00017152759462357766-0.0006365448168519222j),(0.00036006487059001067-0.00047186672255534584j),(0.0005459171291113387-1.426977151401377e-05j),(0.00033950093471861193+0.0003808316553977895j),(-5.493095760491935e-05+0.0004789936547554324j),(-0.0003677020069043056+0.000275933190143665j),(-0.0004374104793150781-6.01822438198563e-05j),(-0.000271147658307671-0.0003293379841375338j),(7.635941691924716e-06-0.00041416422678146255j),(0.0002555407920619679-0.0003128445896489964j),(0.0003817933007903428-0.00010267120154049961j),(0.00036910950592233176+0.00012017170579186394j),(0.00025388691292054503+0.0002856711337848253j),(9.225864890186079e-05+0.00036574446475713836j),(-6.696675312870494e-05+0.0003670207275989107j),(-0.00019465213853192965+0.0003143171429874561j),(-0.00028132206362059005+0.00023567750921403736j),(-0.00033094375834793495+0.00015363889453794932j),(-0.00035376559158107544+8.254733943320357e-05j),(-0.0003609402901809531+2.964407382058297e-05j),(-0.0003614912169058486-2.407564724816983e-06j),(-0.000361045219749537-1.3087850141730956e-05j),(-0.00036149121690584834-2.4075647248171572e-06j),(-0.0003609402901809543+2.964407382058347e-05j),(-0.00035376559158107663+8.25473394332044e-05j),(-0.00033094375834793294+0.00015363889453794813j),(-0.0002813220636205894+0.00023567750921403647j),(-0.00019465213853193055+0.00031431714298745683j),(-6.696675312870512e-05+0.0003670207275989107j),(9.225864890186103e-05+0.0003657444647571396j),(0.00025388691292054644+0.00028567113378482717j),(0.00036910950592232937+0.0001201717057918632j),(0.0003817933007903427-0.00010267120154049913j),(0.0002555407920619676-0.0003128445896489954j)
"(13,)",(0.0003856172615635701-0.0004672615989430627j),(7.63594169192495e-06-0.00041416422678146325j),(-0.0002711476583076706-0.00032933798413753315j),(-0.0004374104793150766-6.018224381985695e-05j),(-0.00036770200690430614+0.00027593319014366504j),(-5.493095760491998e-05+0.00047899365475543145j),(0.0003395009347186125+0.0003808316553977905j),(0.0005459171291113406-1.4269771514014669e-05j),(0.0003600648705900102-0.00047186672255534714j),(-0.0001715275946235784-0.0006365448168519219j),(-0.0007059749416014468-0.0002738998192539553j),(-0.0008150989636637854+0.0005551947996818526j),(0.00039825746645704655+0.00255287568739444j),(0.0020648669984795935+0.0030824427744491475j),(0.0003982574664570468+0.0025528756873944396j),(-0.0008150989636637865+0.0005551947996818544j),(-0.0007059749416014474-0.00027389981925395534j),(-0.00017152759462357766-0.0006365448168519205j),(0.00036006487059000915-0.0004718667225553454j),(0.000545917129111339-1.4269771514015014e-05j),(0.00033950093471861367+0.0003808316553977903j),(-5.493095760491889e-05+0.00047899365475543074j),(-0.00036770200690430636+0.0002759331901436666j),(-0.00043741047931507705-6.018224381985607e-05j),(-0.00027114765830767-0.0003293379841375324j),(7.635941691924883e-06-0.00041416422678146314j),(0.00025554079206196713-0.00031284458964899565j),(0.0003817933007903435-0.00010267120154049982j),(0.00036910950592233046+0.00012017170579186291j),(0.00025388691292054416+0.0002856711337848242j),(9.225864890186128e-05+0.00036574446475713934j),(-6.696675312870478e-05+0.0003670207275989106j),(-0.00019465213853193011+0.00031431714298745705j),(-0.00028132206362058973+0.00023567750921403747j),(-0.0003309437583479328+0.000153638894537948j),(-0.00035376559158107533+8.254733943320376e-05j),(-0.00036094029018095416+2.964407382058349e-05j),(-0.0003614912169058482-2.4075647248171424e-06j),(-0.00036104521974953676-1.3087850141730791e-05j),(-0.00036149121690584845-2.4075647248169993e-06j),(-0.0003609402901809541+2.964407382058356e-05j),(-0.00035376559158107533+8.254733943320379e-05j),(-0.000330943758347934+0.00015363889453794835j),(-0.0002813220636205901+0.00023567750921403707j),(-0.00019465213853192974+0.00031431714298745585j),(-6.696675312870507e-05+0.0003670207275989106j),(9.225864890186153e-05+0.0003657444647571416j),(0.0002538869129205436+0.0002856711337848245j),(0.00036910950592232997+0.00012017170579186398j),(0.0003817933007903424-0.00010267120154049877j)
"(14,)",(0.0005733933451001506-0.00015094942593234432j),(0.00025554079206196767-0.00031284458964899527j),(7.635941691924626e-06-0.0004141642267814622j),(-0.0002711476583076698-0.0003293379841375328j),(-0.0004374104793150757-6.018224381985671e-05j),(-0.00036770200690430533+0.0002759331901436647j),(-5.4930957604919884e-05+0.0004789936547554305j),(0.0003395009347186122+0.00038083165539778936j),(0.0005459171291113391-1.4269771514014569e-05j),(0.0003600648705900099-0.0004718667225553464j),(-0.0001715275946235776-0.0006365448168519204j),(-0.0007059749416014456-0.000273899819253955j),(-0.0008150989636637848+0.0005551947996818525j),(0.0003982574664570468+0.0025528756873944396j),(0.0020648669984795896+0.0030824427744491362j),(0.0003982574664570473+0.0025528756873944335j),(-0.0008150989636637835+0.0005551947996818526j),(-0.0007059749416014444-0.00027389981925395447j),(-0.00017152759462357782-0.0006365448168519183j),(0.0003600648705900084-0.0004718667225553452j),(0.00054591712911134-1.4269771514015489e-05j),(0.0003395009347186117+0.0003808316553977885j),(-5.4930957604918915e-05+0.0004789936547554316j),(-0.00036770200690430533+0.0002759331901436653j),(-0.0004374104793150748-6.018224381985585e-05j),(-0.0002711476583076701-0.00032933798413753256j),(7.63594169192484e-06-0.00041416422678146146j),(0.0002555407920619679-0.0003128445896489953j),(0.0003817933007903415-0.00010267120154049948j),(0.0003691095059223284+0.00012017170579186234j),(0.00025388691292054465+0.0002856711337848243j),(9.225864890186097e-05+0.00036574446475713847j),(-6.69667531287051e-05+0.00036702072759891083j),(-0.00019465213853192957+0.00031431714298745634j),(-0.00028132206362058756+0.00023567750921403528j),(-0.0003309437583479319+0.00015363889453794824j),(-0.00035376559158107566+8.254733943320409e-05j),(-0.00036094029018095313+2.9644073820583587e-05j),(-0.00036149121690584737-2.407564724817006e-06j),(-0.0003610452197495361-1.3087850141730283e-05j),(-0.0003614912169058477-2.407564724816789e-06j),(-0.00036094029018095215+2.96440738205833e-05j),(-0.0003537655915810757+8.254733943320354e-05j),(-0.0003309437583479341+0.0001536388945379486j),(-0.0002813220636205882+0.00023567750921403636j),(-0.00019465213853192917+0.0003143171429874555j),(-6.696675312870505e-05+0.0003670207275989119j),(9.225864890186083e-05+0.0003657444647571373j),(0.000253886912920544+0.0002856711337848248j),(0.00036910950592232937+0.00012017170579186385j)
"(15,)",(0.0005525463626892013+0.00018326824766768616j),(0.00038179330079034365-0.00010267120154049984j),(0.0002555407920619679-0.00031284458964899624j),(7.635941691925475e-06-0.0004141642267814637j),(-0.0002711476583076704-0.00032933798413753386j),(-0.00043741047931507683-6.0182243819857303e-05j),(-0.0003677020069043068+0.00027593319014366575j),(-5.49309576049197e-05+0.00047899365475543215j),(0.000339500934718613+0.00038083165539779077j),(0.0005459171291113414-1.4269771514014267e-05j),(0.00036006487059001127-0.0004718667225553469j),(-0.00017152759462357758-0.0006365448168519225j),(-0.0007059749416014486-0.0002738998192539565j),(-0.0008150989636637865+0.0005551947996818544j),(0.0003982574664570473+0.0025528756873944335j),(0.002064866998479587+0.0030824427744491328j),(0.00039825746645704715+0.002552875687394438j),(-0.0008150989636637855+0.000555194799681853j),(-0.0007059749416014463-0.0002738998192539546j),(-0.00017152759462357888-0.0006365448168519212j),(0.0003600648705900104-0.00047186672255534914j),(0.0005459171291113401-1.4269771514015043e-05j),(0.00033950093471861453+0.00038083165539779125j),(-5.493095760491898e-05+0.0004789936547554326j),(-0.00036770200690430544+0.00027593319014366564j),(-0.0004374104793150773-6.018224381985672e-05j),(-0.0002711476583076703-0.00032933798413753304j),(7.635941691925856e-06-0.000414164226781464j),(0.00025554079206196767-0.0003128445896489956j),(0.00038179330079034164-0.00010267120154049959j),(0.00036910950592233094+0.00012017170579186275j),(0.00025388691292054525+0.0002856711337848255j),(9.22586489018613e-05+0.00036574446475714075j),(-6.696675312870561e-05+0.00036702072759891186j),(-0.00019465213853192917+0.00031431714298745526j),(-0.00028132206362058816+0.00023567750921403625j),(-0.000330943758347934+0.00015363889453794932j),(-0.0003537655915810766+8.254733943320422e-05j),(-0.0003609402901809542+2.9644073820583516e-05j),(-0.0003614912169058487-2.4075647248169666e-06j),(-0.0003610452197495372-1.3087850141730645e-05j),(-0.00036149121690584737-2.407564724817179e-06j),(-0.00036094029018095427+2.9644073820583075e-05j),(-0.0003537655915810779+8.254733943320387e-05j),(-0.00033094375834793425+0.0001536388945379486j),(-0.0002813220636205895+0.00023567750921403682j),(-0.0001946521385319309+0.0003143171429874582j),(-6.696675312870494e-05+0.00036702072759890964j),(9.225864890186064e-05+0.00036574446475713966j),(0.0002538869129205448+0.0002856711337848259j)
"(16,)",(0.00037828685242629635+0.0004305757067078705j),(0.0003691095059223311+0.0001201717057918638j),(0.00038179330079034305-0.00010267120154049975j),(0.00025554079206196805-0.00031284458964899576j),(7.635941691925683e-06-0.0004141642267814631j),(-0.00027114765830767-0.00032933798413753364j),(-0.0004374104793150765-6.018224381985729e-05j),(-0.00036770200690430625+0.0002759331901436652j),(-5.493095760491993e-05+0.0004789936547554312j),(0.00033950093471861226+0.00038083165539779093j),(0.0005459171291113399-1.4269771514013791e-05j),(0.00036006487059001084-0.00047186672255534627j),(-0.00017152759462357766-0.0006365448168519222j),(-0.0007059749416014474-0.00027389981925395534j),(-0.0008150989636637835+0.0005551947996818526j),(0.00039825746645704715+0.002552875687394438j),(0.0020648669984795927+0.0030824427744491458j),(0.0003982574664570469+0.002552875687394439j),(-0.0008150989636637823+0.0005551947996818528j),(-0.0007059749416014465-0.0002738998192539534j),(-0.0001715275946235802-0.0006365448168519226j),(0.000360064870590009-0.00047186672255534703j),(0.0005459171291113418-1.4269771514015723e-05j),(0.0003395009347186138+0.00038083165539779033j),(-5.493095760491876e-05+0.00047899365475543074j),(-0.000367702006904306+0.00027593319014366575j),(-0.0004374104793150758-6.018224381985625e-05j),(-0.0002711476583076704-0.00032933798413753386j),(7.635941691925105e-06-0.00041416422678146217j),(0.00025554079206196605-0.0003128445896489947j),(0.0003817933007903423-0.00010267120154050016j),(0.00036910950592233035+0.00012017170579186321j),(0.00025388691292054546+0.0002856711337848263j),(9.225864890186103e-05+0.00036574446475714053j),(-6.696675312870519e-05+0.0003670207275989094j),(-0.00019465213853192898+0.000314317142987455j),(-0.000281322063620589+0.00023567750921403671j),(-0.00033094375834793376+0.0001536388945379486j),(-0.0003537655915810763+8.25473394332041e-05j),(-0.00036094029018095416+2.9644073820583638e-05j),(-0.00036149121690584845-2.407564724816961e-06j),(-0.00036104521974953573-1.3087850141730591e-05j),(-0.00036149121690584834-2.407564724817586e-06j),(-0.00036094029018095513+2.9644073820583238e-05j),(-0.0003537655915810764+8.254733943320384e-05j),(-0.00033094375834793403+0.00015363889453794848j),(-0.0002813220636205908+0.0002356775092140381j),(-0.00019465213853192914+0.0003143171429874549j),(-6.696675312870551e-05+0.00036702072759891034j),(9.225864890186067e-05+0.0003657444647571395j)
"(17,)",(0.00013511673176905655+0.0005492853169247194j),(0.00025388691292054503+0.0002856711337848255j),(0.0003691095059223304+0.00012017170579186339j),(0.00038179330079034257-0.0001026712015404991j),(0.0002555407920619678-0.0003128445896489952j),(7.635941691925348e-06-0.00041416422678146233j),(-0.0002711476583076698-0.00032933798413753294j),(-0.00043741047931507575-6.018224381985691e-05j),(-0.0003677020069043054+0.000275933190143665j),(-5.49309576049201e-05+0.0004789936547554307j),(0.0003395009347186115+0.00038083165539778963j),(0.0005459171291113391-1.4269771514013392e-05j),(0.00036006487059001067-0.00047186672255534584j),(-0.00017152759462357766-0.0006365448168519205j),(-0.0007059749416014444-0.00027389981925395447j),(-0.0008150989636637855+0.000555194799681853j),(0.0003982574664570469+0.002552875687394439j),(0.0020648669984795888+0.0030824427744491354j),(0.00039825746645704796+0.0025528756873944318j),(-0.0008150989636637815+0.0005551947996818536j),(-0.0007059749416014483-0.00027389981925395333j),(-0.00017152759462357912-0.0006365448168519193j),(0.0003600648705900098-0.00047186672255534817j),(0.00054591712911134-1.42697715140154e-05j),(0.000339500934718612+0.0003808316553977882j),(-5.49309576049189e-05+0.0004789936547554307j),(-0.0003677020069043043+0.00027593319014366445j),(-0.0004374104793150762-6.0182243819856585e-05j),(-0.0002711476583076696-0.0003293379841375318j),(7.635941691924223e-06-0.0004141642267814604j),(0.00025554079206196637-0.0003128445896489951j),(0.0003817933007903416-0.00010267120154049967j),(0.0003691095059223308+0.00012017170579186363j),(0.000253886912920545+0.0002856711337848257j),(9.225864890186025e-05+0.0003657444647571375j),(-6.696675312870478e-05+0.0003670207275989086j),(-0.00019465213853192868+0.00031431714298745574j),(-0.00028132206362058805+0.00023567750921403633j),(-0.00033094375834793294+0.00015363889453794884j),(-0.0003537655915810758+8.254733943320426e-05j),(-0.00036094029018095335+2.9644073820583638e-05j),(-0.0003614912169058465-2.4075647248169904e-06j),(-0.0003610452197495361-1.3087850141730767e-05j),(-0.00036149121690584867-2.4075647248173266e-06j),(-0.0003609402901809534+2.964407382058313e-05j),(-0.0003537655915810759+8.254733943320354e-05j),(-0.0003309437583479352+0.00015363889453794922j),(-0.00028132206362058767+0.00023567750921403536j),(-0.0001946521385319292+0.0003143171429874553j),(-6.696675312870526e-05+0.00036702072759890985j)
"(18,)",(-0.00010375504765466073+0.0005497680858538009j),(9.225864890186079e-05+0.00036574446475713885j),(0.0002538869129205441+0.00028567113378482484j),(0.00036910950592232964+0.00012017170579186332j),(0.00038179330079034197-0.0001026712015404988j),(0.0002555407920619672-0.0003128445896489948j),(7.635941691925078e-06-0.00041416422678146173j),(-0.0002711476583076698-0.0003293379841375323j),(-0.0004374104793150748-6.018224381985663e-05j),(-0.0003677020069043049+0.0002759331901436644j),(-5.493095760491984e-05+0.0004789936547554293j),(0.00033950093471861063+0.0003808316553977891j),(0.0005459171291113387-1.426977151401377e-05j),(0.00036006487059000915-0.0004718667225553454j),(-0.00017152759462357782-0.0006365448168519183j),(-0.0007059749416014463-0.0002738998192539546j),(-0.0008150989636637823+0.0005551947996818528j),(0.00039825746645704796+0.0025528756873944318j),(0.0020648669984795888+0.0030824427744491267j),(0.0003982574664570472+0.0025528756873944318j),(-0.0008150989636637834+0.0005551947996818543j),(-0.0007059749416014445-0.00027389981925395317j),(-0.0001715275946235788-0.000636544816851921j),(0.0003600648705900093-0.00047186672255534627j),(0.0005459171291113374-1.4269771514014925e-05j),(0.00033950093471861144+0.0003808316553977892j),(-5.493095760491953e-05+0.00047899365475542873j),(-0.00036770200690430576+0.00027593319014366396j),(-0.0004374104793150739-6.0182243819856985e-05j),(-0.000271147658307668-0.0003293379841375305j),(7.635941691924438e-06-0.00041416422678146087j),(0.00025554079206196653-0.00031284458964899424j),(0.00038179330079034235-0.0001026712015404988j),(0.0003691095059223298+0.0001201717057918642j),(0.0002538869129205424+0.0002856711337848239j),(9.225864890186015e-05+0.0003657444647571369j),(-6.696675312870454e-05+0.00036702072759890926j),(-0.00019465213853192873+0.00031431714298745477j),(-0.000281322063620588+0.00023567750921403563j),(-0.0003309437583479326+0.0001536388945379485j),(-0.00035376559158107517+8.25473394332038e-05j),(-0.0003609402901809516+2.964407382058316e-05j),(-0.00036149121690584693-2.4075647248173508e-06j),(-0.00036104521974953676-1.3087850141731101e-05j),(-0.00036149121690584704-2.407564724817156e-06j),(-0.00036094029018095286+2.9644073820582984e-05j),(-0.00035376559158107734+8.254733943320388e-05j),(-0.00033094375834793164+0.0001536388945379474j),(-0.00028132206362058805+0.00023567750921403536j),(-0.0001946521385319291+0.0003143171429874547j)
"(19,)",(-0.0002948131400679696+0.0004695312528476402j),(-6.696675312870475e-05+0.0003670207275989105j),(9.225864890186135e-05+0.00036574446475713896j),(0.00025388691292054465+0.0002856711337848253j),(0.00036910950592233035+0.00012017170579186335j),(0.0003817933007903423-0.00010267120154049968j),(0.0002555407920619673-0.0003128445896489955j),(7.635941691924828e-06-0.0004141642267814623j),(-0.0002711476583076701-0.0003293379841375321j),(-0.00043741047931507575-6.018224381985641e-05j),(-0.0003677020069043047+0.0002759331901436648j),(-5.493095760491968e-05+0.00047899365475543j),(0.00033950093471861193+0.0003808316553977895j),(0.000545917129111339-1.4269771514015014e-05j),(0.0003600648705900084-0.0004718667225553452j),(-0.00017152759462357888-0.0006365448168519212j),(-0.0007059749416014465-0.0002738998192539534j),(-0.0008150989636637815+0.0005551947996818536j),(0.0003982574664570472+0.0025528756873944318j),(0.00206486699847959+0.0030824427744491345j),(0.00039825746645704894+0.002552875687394435j),(-0.0008150989636637818+0.0005551947996818526j),(-0.0007059749416014479-0.0002738998192539549j),(-0.00017152759462357852-0.0006365448168519211j),(0.00036006487059000867-0.0004718667225553453j),(0.0005459171291113393-1.4269771514014247e-05j),(0.0003395009347186108+0.00038083165539778887j),(-5.49309576049208e-05+0.00047899365475543063j),(-0.00036770200690430457+0.0002759331901436638j),(-0.0004374104793150733-6.018224381985658e-05j),(-0.0002711476583076694-0.00032933798413753174j),(7.6359416919251e-06-0.0004141642267814612j),(0.00025554079206196816-0.00031284458964899527j),(0.0003817933007903428-0.00010267120154049838j),(0.00036910950592232823+0.00012017170579186346j),(0.0002538869129205433+0.00028567113378482375j),(9.225864890186102e-05+0.00036574446475713847j),(-6.696675312870492e-05+0.00036702072759890953j),(-0.00019465213853192884+0.00031431714298745526j),(-0.00028132206362058816+0.0002356775092140364j),(-0.000330943758347933+0.00015363889453794862j),(-0.00035376559158107435+8.254733943320377e-05j),(-0.0003609402901809532+2.9644073820583214e-05j),(-0.00036149121690584856-2.4075647248171145e-06j),(-0.0003610452197495361-1.3087850141730444e-05j),(-0.0003614912169058476-2.4075647248169675e-06j),(-0.0003609402901809554+2.964407382058349e-05j),(-0.0003537655915810745+8.254733943320346e-05j),(-0.00033094375834793294+0.0001536388945379482j),(-0.0002813220636205885+0.00023567750921403614j)
"(20,)",(-0.0004240891017361153+0.00035075034558580166j),(-0.00019465213853192976+0.0003143171429874572j),(-6.696675312870484e-05+0.0003670207275989115j),(9.225864890186132e-05+0.0003657444647571405j),(0.0002538869129205455+0.00028567113378482614j),(0.0003691095059223317+0.00012017170579186333j),(0.0003817933007903437-0.0001026712015405003j),(0.00025554079206196735-0.0003128445896489971j),(7.635941691924384e-06-0.0004141642267814636j),(-0.00027114765830767135-0.00032933798413753364j),(-0.00043741047931507694-6.0182243819856185e-05j),(-0.00036770200690430604+0.000275933190143666j),(-5.493095760491935e-05+0.0004789936547554324j),(0.00033950093471861367+0.0003808316553977903j),(0.00054591712911134-1.4269771514015489e-05j),(0.0003600648705900104-0.00047186672255534914j),(-0.0001715275946235802-0.0006365448168519226j),(-0.0007059749416014483-0.00027389981925395333j),(-0.0008150989636637834+0.0005551947996818543j),(0.00039825746645704894+0.002552875687394435j),(0.002064866998479588+0.003082442774449133j),(0.00039825746645704764+0.0025528756873944352j),(-0.0008150989636637894+0.0005551947996818554j),(-0.0007059749416014493-0.0002738998192539566j),(-0.00017152759462357766-0.0006365448168519217j),(0.0003600648705900118-0.0004718667225553474j),(0.0005459171291113399-1.4269771514013166e-05j),(0.0003395009347186121+0.0003808316553977927j),(-5.493095760492066e-05+0.00047899365475543085j),(-0.00036770200690430506+0.00027593319014366374j),(-0.00043741047931507635-6.018224381985676e-05j),(-0.00027114765830766946-0.00032933798413753375j),(7.635941691926205e-06-0.000414164226781464j),(0.0002555407920619695-0.000312844589648996j),(0.00038179330079034197-0.00010267120154049803j),(0.0003691095059223295+0.00012017170579186382j),(0.0002538869129205451+0.00028567113378482576j),(9.22586489018613e-05+0.0003657444647571395j),(-6.696675312870474e-05+0.0003670207275989108j),(-0.0001946521385319294+0.00031431714298745667j),(-0.0002813220636205892+0.00023567750921403712j),(-0.00033094375834793294+0.00015363889453794867j),(-0.0003537655915810768+8.254733943320403e-05j),(-0.0003609402901809555+2.9644073820583465e-05j),(-0.0003614912169058488-2.40756472481699e-06j),(-0.0003610452197495374-1.3087850141730972e-05j),(-0.00036149121690585084-2.4075647248173508e-06j),(-0.0003609402901809532+2.9644073820583502e-05j),(-0.0003537655915810766+8.254733943320421e-05j),(-0.0003309437583479342+0.00015363889453794905j)
