index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(0,)",(0.003842291825562075+0.008868426817373947j),(-0.0018406965792887053+0.0044544564801402235j),(-0.0021576375688980628-0.0014927531572137866j),(0.001198073003759667-0.0017328327018295462j),(0.0016270314929017339+0.0009259313916684523j),(-0.0005988168768720217+0.0016217979808802099j),(-0.0016288753269528683-0.00016889632321168436j),(-0.00038482485420414023-0.001531556681927288j),(0.0011727146927999605-0.0010020370967566998j),(0.0014615048848743584+0.00042003496758642354j),(0.0006390520138609905+0.0013667836270652059j),(-0.000406511618865289+0.0014473862317014806j),(-0.0011132367888600152+0.001007987670800209j),(-0.0014206424807643842+0.00048762516429893665j),(-0.0014971536362431504+0.00012875214148862202j),(-0.0015029858912958926+5.8257252296443125e-06j),(-0.0014971536362431517+0.00012875214148862097j),(-0.001420642480764386+0.0004876251642989368j),(-0.001113236788860017+0.0010079876708002087j),(-0.0004065116188652925+0.0014473862317014809j),(0.0006390520138609906+0.0013667836270652078j),(0.0014615048848743576+0.00042003496758642647j),(0.001172714692799958-0.001002037096756697j),(-0.0003848248542041371-0.0015315566819272884j),(-0.0016288753269528733-0.00016889632321168512j),(-0.0005988168768720199+0.0016217979808802107j),(0.0016270314929017339+0.0009259313916684502j),(0.0011980730037596604-0.0017328327018295443j),(-0.0021576375688980663-0.0014927531572137918j),(-0.0006672051487562223+0.004436101240457754j)
"(1,)",(-0.0018406965792887053+0.0044544564801402235j),(0.002373140535442169+0.00745950699053399j),(-0.001469462760475381+0.0041462748646536j),(-0.0014760575083820591-0.0010295529441635802j),(0.0007859867808904819-0.001159394783156748j),(0.0010884319319573001+0.0006043983204100681j),(-0.00038565071539155505+0.0010838472516134226j),(-0.0010860489343547134-9.817931870873908e-05j),(-0.0002710365605360252-0.00101675270459476j),(0.0007715090576471601-0.0006800051387917455j),(0.000979233990402798+0.00026432606382757355j),(0.0004417015067532942+0.0009045758054582913j),(-0.0002544229360475089+0.0009704104715326857j),(-0.0007308454012116783+0.0006857695521579716j),(-0.0009420590284620831+0.000342447842539801j),(-0.0009974055878521726+0.00010405154351433556j),(-0.0010027811902185541+2.2146569914762533e-05j),(-0.0009974055878521752+0.00010405154351433538j),(-0.0009420590284620849+0.00034244784253980177j),(-0.0007308454012116786+0.000685769552157971j),(-0.00025442293604751025+0.0009704104715326846j),(0.00044170150675329196+0.0009045758054582916j),(0.000979233990402796+0.00026432606382757127j),(0.0007715090576471596-0.0006800051387917453j),(-0.00027103656053602824-0.0010167527045947635j),(-0.001086048934354716-9.817931870873561e-05j),(-0.00038565071539155234+0.0010838472516134215j),(0.001088431931957299+0.0006043983204100631j),(0.0007859867808904833-0.0011593947831567508j),(-0.0014760575083820613-0.0010295529441635778j)
"(2,)",(-0.0021576375688980628-0.0014927531572137866j),(-0.001469462760475381+0.0041462748646536j),(0.0023731405354421604+0.007459506990533956j),(-0.001469462760475369+0.004146274864653602j),(-0.0014760575083820583-0.0010295529441635759j),(0.0007859867808904789-0.0011593947831567478j),(0.0010884319319573001+0.0006043983204100657j),(-0.00038565071539155206+0.0010838472516134193j),(-0.0010860489343547124-9.817931870873731e-05j),(-0.0002710365605360269-0.001016752704594758j),(0.000771509057647157-0.0006800051387917454j),(0.000979233990402798+0.0002643260638275703j),(0.00044170150675329364+0.0009045758054582904j),(-0.00025442293604750917+0.0009704104715326836j),(-0.0007308454012116758+0.0006857695521579695j),(-0.0009420590284620804+0.0003424478425398014j),(-0.000997405587852172+0.00010405154351433526j),(-0.001002781190218553+2.214656991476295e-05j),(-0.000997405587852173+0.00010405154351433487j),(-0.0009420590284620821+0.00034244784253979944j),(-0.0007308454012116773+0.0006857695521579688j),(-0.0002544229360475102+0.0009704104715326814j),(0.0004417015067532899+0.0009045758054582879j),(0.000979233990402796+0.0002643260638275735j),(0.0007715090576471613-0.0006800051387917469j),(-0.0002710365605360265-0.001016752704594759j),(-0.0010860489343547115-9.817931870873828e-05j),(-0.00038565071539155087+0.001083847251613417j),(0.0010884319319572986+0.0006043983204100694j),(0.0007859867808904799-0.0011593947831567448j)
"(3,)",(0.001198073003759667-0.0017328327018295462j),(-0.0014760575083820591-0.0010295529441635802j),(-0.001469462760475369+0.004146274864653602j),(0.0023731405354421643+0.007459506990533958j),(-0.0014694627604753736+0.004146274864653598j),(-0.0014760575083820593-0.001029552944163577j),(0.00078598678089048-0.0011593947831567471j),(0.0010884319319572975+0.0006043983204100658j),(-0.0003856507153915533+0.00108384725161342j),(-0.0010860489343547124-9.817931870873785e-05j),(-0.00027103656053602596-0.001016752704594757j),(0.0007715090576471582-0.0006800051387917457j),(0.0009792339904027981+0.0002643260638275723j),(0.0004417015067532923+0.0009045758054582916j),(-0.0002544229360475102+0.0009704104715326827j),(-0.0007308454012116754+0.0006857695521579698j),(-0.000942059028462082+0.0003424478425398009j),(-0.0009974055878521732+0.00010405154351433481j),(-0.0010027811902185528+2.2146569914762495e-05j),(-0.000997405587852172+0.00010405154351433395j),(-0.0009420590284620817+0.00034244784253979917j),(-0.0007308454012116762+0.0006857695521579688j),(-0.0002544229360475097+0.0009704104715326792j),(0.00044170150675329066+0.0009045758054582897j),(0.0009792339904027998+0.00026432606382757355j),(0.0007715090576471586-0.0006800051387917459j),(-0.0002710365605360252-0.0010167527045947574j),(-0.0010860489343547098-9.817931870873795e-05j),(-0.0003856507153915556+0.0010838472516134213j),(0.001088431931957297+0.0006043983204100679j)
"(4,)",(0.0016270314929017339+0.0009259313916684523j),(0.0007859867808904819-0.001159394783156748j),(-0.0014760575083820583-0.0010295529441635759j),(-0.0014694627604753736+0.004146274864653598j),(0.002373140535442163+0.007459506990533956j),(-0.001469462760475373+0.004146274864653601j),(-0.0014760575083820596-0.0010295529441635776j),(0.0007859867808904778-0.0011593947831567452j),(0.0010884319319572977+0.0006043983204100663j),(-0.0003856507153915525+0.0010838472516134202j),(-0.0010860489343547115-9.81793187087372e-05j),(-0.0002710365605360278-0.0010167527045947576j),(0.0007715090576471582-0.0006800051387917454j),(0.000979233990402798+0.0002643260638275722j),(0.0004417015067532918+0.0009045758054582898j),(-0.00025442293604750884+0.0009704104715326819j),(-0.0007308454012116766+0.0006857695521579701j),(-0.0009420590284620827+0.00034244784253980177j),(-0.0009974055878521726+0.00010405154351433542j),(-0.0010027811902185515+2.2146569914762933e-05j),(-0.0009974055878521715+0.00010405154351433504j),(-0.0009420590284620804+0.00034244784253979993j),(-0.0007308454012116743+0.0006857695521579677j),(-0.0002544229360475095+0.0009704104715326817j),(0.00044170150675329316+0.000904575805458293j),(0.0009792339904027985+0.00026432606382757116j),(0.000771509057647157-0.0006800051387917454j),(-0.00027103656053602547-0.0010167527045947555j),(-0.0010860489343547145-9.817931870873937e-05j),(-0.000385650715391554+0.0010838472516134193j)
"(5,)",(-0.0005988168768720217+0.0016217979808802099j),(0.0010884319319573001+0.0006043983204100681j),(0.0007859867808904789-0.0011593947831567478j),(-0.0014760575083820593-0.001029552944163577j),(-0.001469462760475373+0.004146274864653601j),(0.002373140535442165+0.007459506990533964j),(-0.0014694627604753755+0.0041462748646536015j),(-0.001476057508382057-0.0010295529441635759j),(0.0007859867808904801-0.0011593947831567476j),(0.001088431931957299+0.0006043983204100662j),(-0.00038565071539155196+0.0010838472516134206j),(-0.0010860489343547128-9.81793187087361e-05j),(-0.0002710365605360268-0.0010167527045947598j),(0.00077150905764716-0.0006800051387917457j),(0.0009792339904027972+0.0002643260638275724j),(0.00044170150675329245+0.0009045758054582895j),(-0.00025442293604750955+0.0009704104715326837j),(-0.0007308454012116779+0.000685769552157971j),(-0.0009420590284620827+0.0003424478425398024j),(-0.0009974055878521721+0.00010405154351433576j),(-0.001002781190218552+2.2146569914762482e-05j),(-0.000997405587852171+0.00010405154351433472j),(-0.000942059028462079+0.00034244784253980004j),(-0.0007308454012116764+0.0006857695521579692j),(-0.00025442293604751014+0.000970410471532686j),(0.00044170150675329397+0.0009045758054582909j),(0.0009792339904027968+0.00026432606382757084j),(0.0007715090576471561-0.0006800051387917442j),(-0.0002710365605360255-0.001016752704594761j),(-0.0010860489343547124-9.817931870873991e-05j)
"(6,)",(-0.0016288753269528683-0.00016889632321168436j),(-0.00038565071539155505+0.0010838472516134226j),(0.0010884319319573001+0.0006043983204100657j),(0.00078598678089048-0.0011593947831567471j),(-0.0014760575083820596-0.0010295529441635776j),(-0.0014694627604753755+0.0041462748646536015j),(0.0023731405354421664+0.007459506990533966j),(-0.001469462760475371+0.004146274864653601j),(-0.0014760575083820587-0.0010295529441635774j),(0.0007859867808904784-0.001159394783156748j),(0.0010884319319572988+0.0006043983204100649j),(-0.00038565071539155114+0.0010838472516134224j),(-0.0010860489343547145-9.817931870873759e-05j),(-0.0002710365605360266-0.00101675270459476j),(0.0007715090576471593-0.0006800051387917456j),(0.000979233990402797+0.00026432606382757187j),(0.00044170150675329294+0.0009045758054582911j),(-0.00025442293604750917+0.000970410471532685j),(-0.0007308454012116772+0.0006857695521579714j),(-0.0009420590284620821+0.0003424478425398015j),(-0.0009974055878521721+0.00010405154351433536j),(-0.0010027811902185509+2.214656991476336e-05j),(-0.000997405587852169+0.00010405154351433393j),(-0.0009420590284620811+0.00034244784253980123j),(-0.0007308454012116781+0.0006857695521579727j),(-0.0002544229360475084+0.0009704104715326849j),(0.0004417015067532919+0.0009045758054582899j),(0.0009792339904027962+0.00026432606382757046j),(0.0007715090576471607-0.0006800051387917456j),(-0.00027103656053602455-0.0010167527045947585j)
"(7,)",(-0.00038482485420414023-0.001531556681927288j),(-0.0010860489343547134-9.817931870873908e-05j),(-0.00038565071539155206+0.0010838472516134193j),(0.0010884319319572975+0.0006043983204100658j),(0.0007859867808904778-0.0011593947831567452j),(-0.001476057508382057-0.0010295529441635759j),(-0.001469462760475371+0.004146274864653601j),(0.00237314053544216+0.007459506990533951j),(-0.0014694627604753718+0.004146274864653595j),(-0.0014760575083820578-0.001029552944163574j),(0.0007859867808904764-0.0011593947831567448j),(0.0010884319319572986+0.0006043983204100634j),(-0.00038565071539155206+0.0010838472516134206j),(-0.0010860489343547132-9.817931870873845e-05j),(-0.00027103656053602504-0.0010167527045947576j),(0.0007715090576471569-0.000680005138791745j),(0.000979233990402797+0.0002643260638275717j),(0.0004417015067532934+0.0009045758054582901j),(-0.0002544229360475085+0.0009704104715326831j),(-0.0007308454012116757+0.0006857695521579699j),(-0.0009420590284620804+0.0003424478425398013j),(-0.0009974055878521695+0.00010405154351433545j),(-0.0010027811902185478+2.2146569914762844e-05j),(-0.0009974055878521698+0.00010405154351433575j),(-0.0009420590284620828+0.00034244784253980275j),(-0.0007308454012116753+0.0006857695521579707j),(-0.00025442293604750857+0.0009704104715326807j),(0.00044170150675329175+0.0009045758054582866j),(0.0009792339904027975+0.0002643260638275725j),(0.0007715090576471581-0.0006800051387917434j)
"(8,)",(0.0011727146927999605-0.0010020370967566998j),(-0.0002710365605360252-0.00101675270459476j),(-0.0010860489343547124-9.817931870873731e-05j),(-0.0003856507153915533+0.00108384725161342j),(0.0010884319319572977+0.0006043983204100663j),(0.0007859867808904801-0.0011593947831567476j),(-0.0014760575083820587-0.0010295529441635774j),(-0.0014694627604753718+0.004146274864653595j),(0.0023731405354421612+0.007459506990533955j),(-0.0014694627604753692+0.004146274864653601j),(-0.00147605750838206-0.0010295529441635737j),(0.0007859867808904768-0.0011593947831567478j),(0.0010884319319573+0.0006043983204100654j),(-0.0003856507153915535+0.0010838472516134208j),(-0.0010860489343547124-9.817931870873834e-05j),(-0.0002710365605360265-0.0010167527045947579j),(0.0007715090576471583-0.0006800051387917468j),(0.0009792339904027985+0.00026432606382757246j),(0.0004417015067532934+0.0009045758054582907j),(-0.00025442293604750803+0.0009704104715326836j),(-0.0007308454012116754+0.0006857695521579702j),(-0.0009420590284620796+0.0003424478425398019j),(-0.0009974055878521682+0.00010405154351433542j),(-0.0010027811902185507+2.2146569914764234e-05j),(-0.0009974055878521737+0.00010405154351433645j),(-0.0009420590284620816+0.0003424478425398021j),(-0.000730845401211675+0.0006857695521579691j),(-0.0002544229360475077+0.0009704104715326803j),(0.00044170150675329223+0.0009045758054582908j),(0.0009792339904027955+0.00026432606382757235j)
"(9,)",(0.0014615048848743584+0.00042003496758642354j),(0.0007715090576471601-0.0006800051387917455j),(-0.0002710365605360269-0.001016752704594758j),(-0.0010860489343547124-9.817931870873785e-05j),(-0.0003856507153915525+0.0010838472516134202j),(0.001088431931957299+0.0006043983204100662j),(0.0007859867808904784-0.001159394783156748j),(-0.0014760575083820578-0.001029552944163574j),(-0.0014694627604753692+0.004146274864653601j),(0.0023731405354421617+0.007459506990533956j),(-0.0014694627604753682+0.0041462748646536j),(-0.0014760575083820598-0.0010295529441635754j),(0.00078598678089048-0.0011593947831567474j),(0.0010884319319572986+0.0006043983204100683j),(-0.00038565071539155526+0.0010838472516134197j),(-0.0010860489343547121-9.81793187087381e-05j),(-0.00027103656053602536-0.0010167527045947596j),(0.0007715090576471602-0.0006800051387917459j),(0.0009792339904027983+0.00026432606382757306j),(0.0004417015067532916+0.0009045758054582907j),(-0.0002544229360475088+0.0009704104715326825j),(-0.0007308454012116749+0.000685769552157969j),(-0.0009420590284620782+0.0003424478425398001j),(-0.0009974055878521704+0.00010405154351433549j),(-0.0010027811902185537+2.214656991476342e-05j),(-0.0009974055878521721+0.00010405154351433529j),(-0.0009420590284620803+0.0003424478425397995j),(-0.0007308454012116743+0.0006857695521579679j),(-0.0002544229360475105+0.0009704104715326828j),(0.00044170150675329077+0.0009045758054582891j)
