index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(-0.010078647466225311+0.23889825041743193j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.16299534126011062+0.18558221593046564j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.2540284737564122+0.029222824679523612j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.2201473095665488-0.14801250327220208j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.08240127620273877-0.26314217557629543j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.09542871875668059-0.2707410785472622j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.24263705319975992-0.17498201999201476j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.31132258106561894-0.017204199573276648j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.2888454432786583+0.14828926147266538j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.1932250659260962+0.276539328982888j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(-0.05880753237327372+0.3442104218601488j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.07916131923452496+0.35063123239522626j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.1951305569858291+0.3111556250872392j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.27705532615727324+0.24792496049913373j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.32461891041906227+0.18209642257083286j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.34449622946088976+0.12945572972574482j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.3451791811125768+0.09931479500053607j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.33294846374097486+0.09539219826108518j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.30959303645051794+0.11708766754517817j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.27194076575328013+0.1599525128160975j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.21324767636189887+0.21494879978459314j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.1266801987828667+0.2671168838694442j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.010931728603648015+0.29537416739946554j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.12312375777932494+0.2758908855399539j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.2479371335463267+0.19089399770493953j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.3220235233158582+0.04183921118637927j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.3042127803625434-0.1391254369115667j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.1779239420928144-0.2897547296973131j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.02585870803497133-0.3390534966829871j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.22570426103787772-0.2467007120374644j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.3211444365741624-0.04033744262436333j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.2514154381971917+0.17996559786273061j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(0.047012846762144525+0.28873562985014134j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.17063196502612676+0.21618678901435026j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.2592111549706732+0.008695578660499836j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.15809120517970882-0.18791082251688296j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.05485664779703617-0.22825416754891997j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.21125472581736085-0.08334390919848969j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.18340629449861198+0.12569137893200144j)
"(3.0, -3.0)","(3.0, -3.0)",(-0.004093151726262987+0.21988131028503272j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.17195927726086188+0.16583674640491447j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.24655773535548653-0.004779393077297784j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.1816145240048744-0.17923314981868987j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(0.016345958707243733-0.26415313606443347j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.16368124535787978-0.22117101748302578j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.2764146269798815-0.07596490911760109j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.27980618235073634+0.10582337314975j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.18093880386687872+0.2547471037111268j)
