index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.0324924548861259+0.1273192288980722j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.11262696556363837+0.07428689929146226j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.13808687611854106-0.017325280120151658j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.10041862741187103-0.10368607488707521j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.018814785621346378-0.14945805126917033j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.07385302989615011-0.13994598855726517j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.14610260394050145-0.08145760463033105j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.17770719458709555+0.005834867027069008j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.1629622331559863+0.09719638629395792j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.10884771557669902+0.17121170735941899j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(-0.030309263537221284+0.21467860022247598j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.055353304923177415+0.2242021920403368j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.13337644351890715+0.20491772398340763j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.19454673413213472+0.1673370670508188j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.23586824677145787+0.12366051962562272j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.25920296722725533+0.08478859378405898j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.26876160055069265+0.05869645543267957j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.2684338501196526+0.05008149316099822j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.25970517052406944+0.06062630275941752j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.24060587383385335+0.08905755487208714j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.20602242464162718+0.13046889017158872j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.14975144020808157+0.17506104195406266j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.06855436153127786+0.20740312443743905j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.03232679605765407+0.20816729226118824j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.13442552107677735+0.1602502966488012j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.2062021169887979+0.05927839394351813j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.21236599156188485-0.07554182297545853j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.13277950151350731-0.19853420761798676j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(0.016680560912107772-0.2511600805384751j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.17661434027617864-0.19276491881743402j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.264220988178282-0.03438181468634688j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.21986148831350144+0.15007063961651815j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(0.054796607215933976+0.2551918147348995j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.13869224748987424+0.21019921182521623j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.23701091219217793+0.037512083701503204j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.17202193766423537-0.14780925094196276j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.008820534144703416-0.21349262954586626j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.16713095956809546-0.11286873584991106j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.17852864732867746+0.06948532842723049j)
"(3.0, -3.0)","(3.0, -3.0)",(0.03827946223702862+0.17976917934323208j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.1192625770737431+0.05806462264167354j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.12933179837094003-0.04152577322815439j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.07020446075419685-0.12072093552278251j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.02504982891033348-0.14211105102218677j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.11191807558547476-0.09990951611227739j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.1563379173483108-0.015067652354121731j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.14529176394065654+0.07952097238741176j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.08583678643693685+0.15350739695402846j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(0.002352431081353154+0.1878168010330296j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.09575851379656015+0.1771308320463101j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.17416062810211302+0.1279479733966837j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.22505337800575867+0.05423806180239977j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.24514423911914693-0.02767566965397494j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.23922033057146103-0.10360583767392756j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.21720778442398256-0.16424102478405245j)
"(-0.6923076923076921, -2.8461538461538463)","(-0.6923076923076921, -2.8461538461538463)",(0.19064354839299197-0.20563375165738895j)
"(-0.5384615384615383, -2.8461538461538463)","(-0.5384615384615383, -2.8461538461538463)",(0.16969334798086597-0.22774855128355817j)
"(-0.3846153846153846, -2.8461538461538463)","(-0.3846153846153846, -2.8461538461538463)",(0.16126390506431185-0.23200288964496418j)
"(-0.23076923076923084, -2.8461538461538463)","(-0.23076923076923084, -2.8461538461538463)",(0.1680343479280626-0.21893164242490404j)
