index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.19331993414565082+0.027930979327437117j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.15390600077545535-0.09698967265752083j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.060672532901324225-0.15238523060417553j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(-0.02047715640469818-0.14386392149068872j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(-0.06668009054055811-0.1160063757871341j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.10104371567628888-0.09778143481537484j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.15223816697315035-0.07631910794291465j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.2158554573705962-0.01702224901648474j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.2524551026332946+0.09586201582671927j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.2193636768643834+0.23710513916609405j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(-0.10551392034842512+0.3536257332303298j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.05855859769785955+0.39854999312818357j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.21945365114647947+0.35862653201790734j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.3309413461645178+0.2578498860262475j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.37434154410362097+0.1401236473050679j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.35991491745665233+0.04623715916351909j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.31392187916731507-0.0008431026246383463j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.2623671437264865+0.0021459892972205755j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.22007748100941946+0.04550421634910679j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.1877344016218181+0.1147205099544394j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.15505410915827986+0.19496716792009264j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.10729405611898857+0.27097130246130596j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.03326534546870024+0.3247730279041825j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.06639242716227678+0.33558689835211886j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.17311921616291084+0.285427445136348j)
