index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)"
"(10,)",(0.0003189247271959148-0.0008753700826067972j),(-0.00032000625967151174-0.0005545211044283224j),(-0.0006599905500234779-8.084777775225235e-05j),(-0.00045549374411338496+0.0005278348858955954j),(0.00023170569644729251+0.0007028542527908941j),(0.0007859141074579732+0.0001411531962629245j),(0.0005225141738057547-0.0007099759405977247j),(-0.0004977036933246179-0.0008766837136560186j),(-0.001297624722121875+0.0001815642231886101j),(-0.00013627440269692006+0.0033688962342331946j),(0.0023928644599335285+0.004607388980086594j),(-0.00013627440269692225+0.0033688962342331968j),(-0.0012976247221218712+0.00018156422318861098j),(-0.0004977036933246179-0.0008766837136560165j),(0.0005225141738057549-0.0007099759405977279j),(0.0007859141074579733+0.0001411531962629239j),(0.00023170569644729365+0.0007028542527908948j),(-0.00045549374411338464+0.000527834885895596j),(-0.0006599905500234755-8.084777775225136e-05j),(-0.00032000625967151277-0.00055452110442832j),(0.00020802330471321746-0.0005852991864273892j),(0.0005511427491069175-0.0002528737713339275j),(0.0005686254179808498+0.00017493042024537375j),(0.00033989113644132643+0.00047744553740883353j),(2.540400732787512e-05+0.0005787284060051666j),(-0.00024898662976157945+0.0005173527426248484j),(-0.0004305890038226881+0.00037401147433289647j),(-0.0005236929636810969+0.00021894857736559433j),(-0.0005579656002973897+9.382725945066636e-05j),(-0.0005645283222840766+1.6036469282815007e-05j),(-0.000564327246617293-1.0024598720802729e-05j),(-0.0005645283222840779+1.6036469282815336e-05j),(-0.000557965600297391+9.382725945066544e-05j),(-0.0005236929636810984+0.00021894857736559439j),(-0.0004305890038226874+0.00037401147433289533j),(-0.00024898662976157723+0.0005173527426248452j),(2.540400732787574e-05+0.0005787284060051703j),(0.0003398911364413267+0.00047744553740883326j),(0.0005686254179808528+0.00017493042024537518j),(0.0005511427491069198-0.0002528737713339278j)
"(11,)",(0.0008296737159825085-0.0003723035789128519j),(0.00020802330471321893-0.0005852991864273899j),(-0.0003200062596715124-0.0005545211044283211j),(-0.0006599905500234784-8.084777775225213e-05j),(-0.00045549374411338615+0.0005278348858955957j),(0.00023170569644729354+0.0007028542527908952j),(0.0007859141074579738+0.00014115319626292565j),(0.0005225141738057558-0.0007099759405977269j),(-0.0004977036933246185-0.0008766837136560218j),(-0.0012976247221218773+0.00018156422318860982j),(-0.00013627440269692225+0.0033688962342331968j),(0.002392864459933532+0.004607388980086599j),(-0.0001362744026969199+0.0033688962342331946j),(-0.0012976247221218734+0.00018156422318861274j),(-0.0004977036933246211-0.0008766837136560215j),(0.0005225141738057542-0.0007099759405977285j),(0.0007859141074579755+0.0001411531962629249j),(0.00023170569644729403+0.0007028542527908951j),(-0.00045549374411338377+0.000527834885895596j),(-0.0006599905500234785-8.084777775225079e-05j),(-0.0003200062596715149-0.0005545211044283217j),(0.00020802330471321725-0.000585299186427388j),(0.0005511427491069182-0.0002528737713339284j),(0.0005686254179808523+0.00017493042024537494j),(0.0003398911364413256+0.000477445537408831j),(2.5404007327876342e-05+0.0005787284060051701j),(-0.0002489866297615789+0.0005173527426248488j),(-0.0004305890038226874+0.0003740114743328967j),(-0.0005236929636810989+0.00021894857736559571j),(-0.0005579656002973891+9.382725945066601e-05j),(-0.000564528322284076+1.6036469282815692e-05j),(-0.0005643272466172968-1.0024598720802534e-05j),(-0.00056452832228408+1.6036469282815214e-05j),(-0.0005579656002973907+9.382725945066647e-05j),(-0.0005236929636810976+0.00021894857736559433j),(-0.00043058900382268625+0.00037401147433289517j),(-0.0002489866297615803+0.00051735274262485j),(2.5404007327876027e-05+0.0005787284060051708j),(0.00033989113644132876+0.0004774455374088347j),(0.0005686254179808523+0.00017493042024537505j)
"(12,)",(0.0008503347278889082+0.00026978355756860137j),(0.0005511427491069188-0.00025287377133392694j),(0.00020802330471321736-0.0005852991864273864j),(-0.0003200062596715115-0.0005545211044283187j),(-0.0006599905500234756-8.084777775225167e-05j),(-0.00045549374411338393+0.000527834885895594j),(0.00023170569644729224+0.000702854252790892j),(0.0007859141074579709+0.00014115319626292432j),(0.0005225141738057546-0.0007099759405977244j),(-0.0004977036933246168-0.0008766837136560175j),(-0.0012976247221218712+0.00018156422318861098j),(-0.0001362744026969199+0.0033688962342331946j),(0.002392864459933527+0.004607388980086581j),(-0.0001362744026969181+0.003368896234233189j),(-0.001297624722121873+0.0001815642231886123j),(-0.0004977036933246187-0.0008766837136560159j),(0.0005225141738057544-0.0007099759405977255j),(0.0007859141074579712+0.00014115319626292476j),(0.00023170569644729208+0.0007028542527908904j),(-0.0004554937441133833+0.0005278348858955953j),(-0.0006599905500234772-8.084777775225119e-05j),(-0.00032000625967151087-0.0005545211044283182j),(0.00020802330471321717-0.0005852991864273854j),(0.0005511427491069188-0.00025287377133392683j),(0.0005686254179808465+0.0001749304202453736j),(0.00033989113644132573+0.00047744553740883136j),(2.5404007327876637e-05+0.0005787284060051671j),(-0.00024898662976157707+0.0005173527426248457j),(-0.0004305890038226872+0.00037401147433289576j),(-0.0005236929636810958+0.00021894857736559287j),(-0.0005579656002973855+9.382725945066524e-05j),(-0.0005645283222840765+1.6036469282814916e-05j),(-0.000564327246617296-1.0024598720802761e-05j),(-0.0005645283222840769+1.6036469282814987e-05j),(-0.0005579656002973871+9.382725945066527e-05j),(-0.000523692963681094+0.00021894857736559308j),(-0.0004305890038226887+0.0003740114743328959j),(-0.00024898662976157923+0.0005173527426248479j),(2.5404007327876e-05+0.0005787284060051703j),(0.00033989113644132616+0.00047744553740883196j)
"(13,)",(0.0005030802487089281+0.0007205165897351165j),(0.0005686254179808504+0.00017493042024537456j),(0.0005511427491069171-0.00025287377133392683j),(0.00020802330471321633-0.000585299186427386j),(-0.0003200062596715116-0.0005545211044283187j),(-0.0006599905500234761-8.084777775225089e-05j),(-0.00045549374411338377+0.0005278348858955938j),(0.0002317056964472929+0.000702854252790892j),(0.0007859141074579714+0.00014115319626292478j),(0.0005225141738057538-0.0007099759405977252j),(-0.0004977036933246179-0.0008766837136560165j),(-0.0012976247221218734+0.00018156422318861274j),(-0.0001362744026969181+0.003368896234233189j),(0.0023928644599335285+0.0046073889800865835j),(-0.00013627440269691808+0.003368896234233194j),(-0.0012976247221218712+0.0001815642231886125j),(-0.0004977036933246174-0.0008766837136560177j),(0.0005225141738057537-0.0007099759405977247j),(0.0007859141074579694+0.00014115319626292413j),(0.00023170569644729287+0.0007028542527908923j),(-0.0004554937441133843+0.0005278348858955958j),(-0.0006599905500234748-8.084777775225146e-05j),(-0.00032000625967151087-0.0005545211044283182j),(0.0002080233047132188-0.0005852991864273874j),(0.0005511427491069151-0.0002528737713339252j),(0.0005686254179808495+0.00017493042024537407j),(0.00033989113644132557+0.0004774455374088309j),(2.540400732787688e-05+0.000578728406005166j),(-0.0002489866297615778+0.0005173527426248471j),(-0.00043058900382268636+0.00037401147433289425j),(-0.0005236929636810943+0.00021894857736559257j),(-0.0005579656002973883+9.38272594506662e-05j),(-0.0005645283222840779+1.6036469282815184e-05j),(-0.0005643272466172949-1.0024598720802245e-05j),(-0.0005645283222840752+1.6036469282815024e-05j),(-0.0005579656002973853+9.38272594506654e-05j),(-0.0005236929636810981+0.00021894857736559458j),(-0.0004305890038226882+0.00037401147433289636j),(-0.00024898662976157945+0.0005173527426248493j),(2.540400732787678e-05+0.0005787284060051688j)
"(14,)",(2.9896283238628636e-05+0.0008680371552089931j),(0.0003398911364413278+0.0004774455374088334j),(0.0005686254179808511+0.00017493042024537364j),(0.0005511427491069185-0.0002528737713339282j),(0.00020802330471321709-0.0005852991864273888j),(-0.0003200062596715136-0.0005545211044283207j),(-0.0006599905500234779-8.084777775225109e-05j),(-0.0004554937441133851+0.0005278348858955965j),(0.0002317056964472936+0.0007028542527908956j),(0.0007859141074579747+0.0001411531962629247j),(0.0005225141738057549-0.0007099759405977279j),(-0.0004977036933246211-0.0008766837136560215j),(-0.001297624722121873+0.0001815642231886123j),(-0.00013627440269691808+0.003368896234233194j),(0.0023928644599335324+0.004607388980086591j),(-0.00013627440269692111+0.0033688962342331937j),(-0.0012976247221218775+0.0001815642231886107j),(-0.0004977036933246185-0.0008766837136560205j),(0.0005225141738057542-0.0007099759405977251j),(0.0007859141074579743+0.00014115319626292487j),(0.00023170569644729482+0.0007028542527908963j),(-0.0004554937441133852+0.0005278348858955953j),(-0.0006599905500234774-8.084777775225281e-05j),(-0.00032000625967151266-0.0005545211044283229j),(0.0002080233047132176-0.0005852991864273859j),(0.0005511427491069193-0.0002528737713339282j),(0.0005686254179808508+0.00017493042024537415j),(0.0003398911364413267+0.0004774455374088308j),(2.5404007327876603e-05+0.0005787284060051695j),(-0.0002489866297615782+0.0005173527426248473j),(-0.0004305890038226858+0.0003740114743328954j),(-0.0005236929636810984+0.00021894857736559523j),(-0.0005579656002973913+9.382725945066654e-05j),(-0.0005645283222840789+1.6036469282815793e-05j),(-0.000564327246617295-1.0024598720802505e-05j),(-0.0005645283222840755+1.6036469282816146e-05j),(-0.0005579656002973914+9.382725945066613e-05j),(-0.0005236929636810996+0.00021894857736559544j),(-0.00043058900382269015+0.0003740114743328992j),(-0.0002489866297615792+0.0005173527426248496j)
"(15,)",(-0.0003808108937668412+0.000772014765064837j),(2.5404007327876193e-05+0.00057872840600517j),(0.00033989113644132687+0.0004774455374088314j),(0.0005686254179808501+0.00017493042024537307j),(0.0005511427491069178-0.0002528737713339281j),(0.00020802330471321635-0.0005852991864273881j),(-0.00032000625967151217-0.0005545211044283193j),(-0.0006599905500234773-8.084777775225062e-05j),(-0.0004554937441133844+0.0005278348858955968j),(0.00023170569644729398+0.0007028542527908944j),(0.0007859141074579733+0.0001411531962629239j),(0.0005225141738057542-0.0007099759405977285j),(-0.0004977036933246187-0.0008766837136560159j),(-0.0012976247221218712+0.0001815642231886125j),(-0.00013627440269692111+0.0033688962342331937j),(0.0023928644599335285+0.004607388980086588j),(-0.00013627440269692363+0.0033688962342331937j),(-0.0012976247221218736+0.00018156422318860987j),(-0.0004977036933246162-0.0008766837136560165j),(0.0005225141738057547-0.0007099759405977255j),(0.0007859141074579746+0.00014115319626292478j),(0.00023170569644729214+0.0007028542527908933j),(-0.0004554937441133849+0.0005278348858955937j),(-0.0006599905500234789-8.084777775225335e-05j),(-0.0003200062596715102-0.0005545211044283181j),(0.00020802330471321755-0.0005852991864273881j),(0.000551142749106918-0.00025287377133392753j),(0.0005686254179808487+0.00017493042024537318j),(0.00033989113644132654+0.0004774455374088317j),(2.5404007327875895e-05+0.0005787284060051669j),(-0.0002489866297615768+0.0005173527426248452j),(-0.0004305890038226875+0.00037401147433289674j),(-0.0005236929636810988+0.0002189485773655956j),(-0.0005579656002973896+9.382725945066604e-05j),(-0.0005645283222840763+1.6036469282815146e-05j),(-0.0005643272466172927-1.0024598720801685e-05j),(-0.0005645283222840789+1.6036469282815045e-05j),(-0.0005579656002973905+9.382725945066608e-05j),(-0.0005236929636811003+0.00021894857736559582j),(-0.00043058900382268836+0.0003740114743328977j)
"(16,)",(-0.0006510975013745632+0.0005543306928090491j),(-0.00024898662976157983+0.0005173527426248497j),(2.5404007327875742e-05+0.0005787284060051694j),(0.0003398911364413263+0.0004774455374088323j),(0.0005686254179808506+0.00017493042024537445j),(0.0005511427491069187-0.0002528737713339282j),(0.00020802330471321787-0.0005852991864273879j),(-0.0003200062596715126-0.0005545211044283205j),(-0.000659990550023479-8.084777775225223e-05j),(-0.00045549374411338605+0.0005278348858955964j),(0.00023170569644729365+0.0007028542527908948j),(0.0007859141074579755+0.0001411531962629249j),(0.0005225141738057544-0.0007099759405977255j),(-0.0004977036933246174-0.0008766837136560177j),(-0.0012976247221218775+0.0001815642231886107j),(-0.00013627440269692363+0.0033688962342331937j),(0.0023928644599335294+0.0046073889800866j),(-0.00013627440269691935+0.0033688962342331985j),(-0.0012976247221218719+0.00018156422318861147j),(-0.0004977036933246198-0.0008766837136560194j),(0.0005225141738057551-0.0007099759405977293j),(0.0007859141074579724+0.00014115319626292476j),(0.00023170569644729251+0.000702854252790894j),(-0.0004554937441133878+0.0005278348858955968j),(-0.0006599905500234753-8.084777775225205e-05j),(-0.00032000625967151325-0.0005545211044283209j),(0.00020802330471321714-0.0005852991864273887j),(0.0005511427491069172-0.0002528737713339279j),(0.000568625417980851+0.0001749304202453739j),(0.0003398911364413252+0.00047744553740883126j),(2.5404007327876088e-05+0.0005787284060051665j),(-0.00024898662976157853+0.000517352742624849j),(-0.0004305890038226895+0.00037401147433289755j),(-0.0005236929636810987+0.00021894857736559542j),(-0.000557965600297389+9.38272594506654e-05j),(-0.0005645283222840755+1.603646928281524e-05j),(-0.0005643272466172978-1.0024598720802297e-05j),(-0.0005645283222840796+1.603646928281519e-05j),(-0.0005579656002973929+9.382725945066685e-05j),(-0.0005236929636810997+0.00021894857736559552j)
"(17,)",(-0.0007884258149667802+0.00032035038685940026j),(-0.0004305890038226893+0.0003740114743328971j),(-0.00024898662976157826+0.0005173527426248484j),(2.5404007327876867e-05+0.0005787284060051684j),(0.00033989113644132654+0.0004774455374088316j),(0.0005686254179808506+0.00017493042024537315j),(0.000551142749106918-0.0002528737713339276j),(0.00020802330471321709-0.0005852991864273876j),(-0.0003200062596715124-0.0005545211044283208j),(-0.0006599905500234778-8.084777775225207e-05j),(-0.00045549374411338464+0.000527834885895596j),(0.00023170569644729403+0.0007028542527908951j),(0.0007859141074579712+0.00014115319626292476j),(0.0005225141738057537-0.0007099759405977247j),(-0.0004977036933246185-0.0008766837136560205j),(-0.0012976247221218736+0.00018156422318860987j),(-0.00013627440269691935+0.0033688962342331985j),(0.0023928644599335277+0.004607388980086589j),(-0.00013627440269692003+0.003368896234233188j),(-0.001297624722121874+0.0001815642231886127j),(-0.0004977036933246209-0.00087668371365602j),(0.0005225141738057537-0.0007099759405977248j),(0.0007859141074579715+0.0001411531962629251j),(0.00023170569644729238+0.0007028542527908963j),(-0.0004554937441133838+0.0005278348858955928j),(-0.0006599905500234781-8.084777775225166e-05j),(-0.0003200062596715127-0.0005545211044283199j),(0.00020802330471321557-0.0005852991864273866j),(0.0005511427491069179-0.00025287377133392835j),(0.0005686254179808486+0.0001749304202453737j),(0.0003398911364413244+0.00047744553740882925j),(2.5404007327877318e-05+0.0005787284060051685j),(-0.0002489866297615788+0.0005173527426248492j),(-0.0004305890038226878+0.00037401147433289696j),(-0.0005236929636810969+0.0002189485773655936j),(-0.0005579656002973866+9.382725945066516e-05j),(-0.0005645283222840791+1.603646928281568e-05j),(-0.000564327246617297-1.0024598720802282e-05j),(-0.0005645283222840806+1.6036469282815953e-05j),(-0.0005579656002973908+9.382725945066651e-05j)
"(18,)",(-0.0008379361693026859+0.00013215767088704634j),(-0.0005236929636810977+0.000218948577365595j),(-0.00043058900382268706+0.0003740114743328952j),(-0.0002489866297615772+0.0005173527426248465j),(2.540400732787622e-05+0.0005787284060051667j),(0.0003398911364413261+0.0004774455374088298j),(0.0005686254179808483+0.00017493042024537293j),(0.0005511427491069163-0.00025287377133392694j),(0.000208023304713217-0.0005852991864273867j),(-0.0003200062596715121-0.000554521104428319j),(-0.0006599905500234755-8.084777775225136e-05j),(-0.00045549374411338377+0.000527834885895596j),(0.00023170569644729208+0.0007028542527908904j),(0.0007859141074579694+0.00014115319626292413j),(0.0005225141738057542-0.0007099759405977251j),(-0.0004977036933246162-0.0008766837136560165j),(-0.0012976247221218719+0.00018156422318861147j),(-0.00013627440269692003+0.003368896234233188j),(0.002392864459933527+0.0046073889800865775j),(-0.000136274402696917+0.0033688962342331903j),(-0.0012976247221218732+0.00018156422318861331j),(-0.0004977036933246163-0.0008766837136560146j),(0.0005225141738057531-0.0007099759405977225j),(0.0007859141074579726+0.0001411531962629262j),(0.00023170569644729064+0.000702854252790889j),(-0.0004554937441133841+0.0005278348858955944j),(-0.0006599905500234756-8.084777775225128e-05j),(-0.00032000625967151184-0.000554521104428317j),(0.00020802330471321622-0.0005852991864273862j),(0.0005511427491069151-0.00025287377133392607j),(0.0005686254179808455+0.00017493042024537255j),(0.00033989113644132665+0.0004774455374088298j),(2.5404007327876596e-05+0.0005787284060051683j),(-0.00024898662976157734+0.0005173527426248471j),(-0.0004305890038226854+0.00037401147433289484j),(-0.0005236929636810934+0.0002189485773655933j),(-0.0005579656002973891+9.382725945066654e-05j),(-0.0005645283222840776+1.6036469282816007e-05j),(-0.000564327246617297-1.0024598720801763e-05j),(-0.0005645283222840775+1.6036469282815858e-05j)
"(19,)",(-0.0008465918196573234+1.5377102372771273e-05j),(-0.0005579656002973907+9.382725945066636e-05j),(-0.0005236929636810978+0.00021894857736559485j),(-0.00043058900382268744+0.00037401147433289663j),(-0.0002489866297615781+0.0005173527426248478j),(2.5404007327877294e-05+0.0005787284060051684j),(0.00033989113644132665+0.000477445537408831j),(0.0005686254179808499+0.00017493042024537353j),(0.0005511427491069182-0.000252873771333928j),(0.00020802330471321725-0.0005852991864273881j),(-0.00032000625967151277-0.00055452110442832j),(-0.0006599905500234785-8.084777775225079e-05j),(-0.0004554937441133833+0.0005278348858955953j),(0.00023170569644729287+0.0007028542527908923j),(0.0007859141074579743+0.00014115319626292487j),(0.0005225141738057547-0.0007099759405977255j),(-0.0004977036933246198-0.0008766837136560194j),(-0.001297624722121874+0.0001815642231886127j),(-0.000136274402696917+0.0033688962342331903j),(0.002392864459933527+0.004607388980086588j),(-0.0001362744026969192+0.003368896234233195j),(-0.0012976247221218712+0.00018156422318861014j),(-0.0004977036933246159-0.000876683713656018j),(0.0005225141738057578-0.0007099759405977263j),(0.0007859141074579691+0.0001411531962629258j),(0.00023170569644729287+0.0007028542527908949j),(-0.0004554937441133847+0.0005278348858955955j),(-0.0006599905500234759-8.084777775225047e-05j),(-0.0003200062596715119-0.00055452110442832j),(0.00020802330471321717-0.0005852991864273859j),(0.0005511427491069153-0.0002528737713339259j),(0.0005686254179808504+0.00017493042024537328j),(0.00033989113644132746+0.00047744553740883256j),(2.5404007327876295e-05+0.0005787284060051689j),(-0.0002489866297615785+0.0005173527426248466j),(-0.00043058900382268576+0.0003740114743328942j),(-0.0005236929636810988+0.00021894857736559552j),(-0.0005579656002973906+9.382725945066634e-05j),(-0.0005645283222840806+1.6036469282815804e-05j),(-0.0005643272466172969-1.0024598720802024e-05j)
"(20,)",(-0.0008458907532195196-2.3709418089396833e-05j),(-0.0005645283222840801+1.603646928281577e-05j),(-0.0005579656002973902+9.3827259450666e-05j),(-0.0005236929636810985+0.00021894857736559476j),(-0.00043058900382268847+0.0003740114743328969j),(-0.00024898662976157826+0.0005173527426248491j),(2.5404007327876474e-05+0.000578728406005169j),(0.00033989113644132746+0.00047744553740883185j),(0.0005686254179808514+0.0001749304202453741j),(0.0005511427491069194-0.0002528737713339285j),(0.00020802330471321746-0.0005852991864273892j),(-0.0003200062596715149-0.0005545211044283217j),(-0.0006599905500234772-8.084777775225119e-05j),(-0.0004554937441133843+0.0005278348858955958j),(0.00023170569644729482+0.0007028542527908963j),(0.0007859141074579746+0.00014115319626292478j),(0.0005225141738057551-0.0007099759405977293j),(-0.0004977036933246209-0.00087668371365602j),(-0.0012976247221218732+0.00018156422318861331j),(-0.0001362744026969192+0.003368896234233195j),(0.002392864459933532+0.004607388980086592j),(-0.00013627440269692488+0.0033688962342331968j),(-0.001297624722121874+0.0001815642231886076j),(-0.0004977036933246163-0.0008766837136560244j),(0.0005225141738057552-0.0007099759405977226j),(0.0007859141074579754+0.00014115319626292668j),(0.00023170569644729268+0.0007028542527908955j),(-0.0004554937441133846+0.0005278348858955952j),(-0.000659990550023478-8.084777775225269e-05j),(-0.00032000625967151043-0.0005545211044283203j),(0.00020802330471321795-0.0005852991864273851j),(0.0005511427491069194-0.0002528737713339279j),(0.0005686254179808521+0.00017493042024537537j),(0.0003398911364413267+0.00047744553740883283j),(2.5404007327875126e-05+0.0005787284060051681j),(-0.0002489866297615783+0.0005173527426248457j),(-0.0004305890038226895+0.000374011474332898j),(-0.0005236929636810997+0.00021894857736559574j),(-0.0005579656002973929+9.3827259450667e-05j),(-0.0005645283222840799+1.6036469282815387e-05j)
"(21,)",(-0.0008465918196573229+1.5377102372770565e-05j),(-0.0005643272466172968-1.0024598720802543e-05j),(-0.0005645283222840773+1.6036469282814587e-05j),(-0.0005579656002973887+9.382725945066574e-05j),(-0.0005236929636810976+0.00021894857736559376j),(-0.0004305890038226878+0.000374011474332896j),(-0.00024898662976157864+0.0005173527426248468j),(2.540400732787661e-05+0.0005787284060051678j),(0.0003398911364413263+0.00047744553740883174j),(0.0005686254179808495+0.00017493042024537434j),(0.0005511427491069175-0.0002528737713339275j),(0.00020802330471321725-0.000585299186427388j),(-0.00032000625967151087-0.0005545211044283182j),(-0.0006599905500234748-8.084777775225146e-05j),(-0.0004554937441133852+0.0005278348858955953j),(0.00023170569644729214+0.0007028542527908933j),(0.0007859141074579724+0.00014115319626292476j),(0.0005225141738057537-0.0007099759405977248j),(-0.0004977036933246163-0.0008766837136560146j),(-0.0012976247221218712+0.00018156422318861014j),(-0.00013627440269692488+0.0033688962342331968j),(0.002392864459933535+0.004607388980086605j),(-0.00013627440269692556+0.003368896234233203j),(-0.0012976247221218754+0.00018156422318860846j),(-0.0004977036933246145-0.000876683713656014j),(0.0005225141738057548-0.0007099759405977265j),(0.0007859141074579721+0.00014115319626292403j),(0.0002317056964472933+0.0007028542527908911j),(-0.00045549374411338426+0.0005278348858955943j),(-0.0006599905500234744-8.08477777522521e-05j),(-0.0003200062596715097-0.0005545211044283165j),(0.00020802330471321643-0.0005852991864273875j),(0.0005511427491069188-0.00025287377133392835j),(0.0005686254179808499+0.00017493042024537388j),(0.00033989113644132443+0.0004774455374088304j),(2.5404007327875695e-05+0.0005787284060051651j),(-0.00024898662976157853+0.0005173527426248491j),(-0.0004305890038226888+0.00037401147433289706j),(-0.0005236929636811002+0.00021894857736559533j),(-0.0005579656002973902+9.382725945066585e-05j)
"(22,)",(-0.0008379361693026876+0.00013215767088704597j),(-0.0005645283222840788+1.6036469282814923e-05j),(-0.0005643272466172954-1.0024598720802753e-05j),(-0.0005645283222840773+1.6036469282815814e-05j),(-0.0005579656002973887+9.38272594506657e-05j),(-0.0005236929636810975+0.0002189485773655946j),(-0.00043058900382268755+0.00037401147433289555j),(-0.00024898662976157826+0.0005173527426248474j),(2.540400732787602e-05+0.0005787284060051685j),(0.00033989113644132595+0.00047744553740883174j),(0.0005686254179808498+0.00017493042024537375j),(0.0005511427491069182-0.0002528737713339284j),(0.00020802330471321717-0.0005852991864273854j),(-0.00032000625967151087-0.0005545211044283182j),(-0.0006599905500234774-8.084777775225281e-05j),(-0.0004554937441133849+0.0005278348858955937j),(0.00023170569644729251+0.000702854252790894j),(0.0007859141074579715+0.0001411531962629251j),(0.0005225141738057531-0.0007099759405977225j),(-0.0004977036933246159-0.000876683713656018j),(-0.001297624722121874+0.0001815642231886076j),(-0.00013627440269692556+0.003368896234233203j),(0.002392864459933535+0.004607388980086608j),(-0.00013627440269692293+0.003368896234233196j),(-0.001297624722121866+0.0001815642231886105j),(-0.000497703693324619-0.0008766837136560183j),(0.0005225141738057524-0.000709975940597726j),(0.00078591410745797+0.00014115319626292172j),(0.00023170569644729333+0.0007028542527908924j),(-0.00045549374411338296+0.0005278348858955932j),(-0.0006599905500234731-8.084777775225033e-05j),(-0.000320006259671513-0.0005545211044283188j),(0.00020802330471321627-0.000585299186427389j),(0.0005511427491069176-0.00025287377133392813j),(0.000568625417980848+0.0001749304202453736j),(0.00033989113644132454+0.0004774455374088282j),(2.5404007327877105e-05+0.0005787284060051694j),(-0.00024898662976157815+0.0005173527426248491j),(-0.00043058900382268993+0.0003740114743328977j),(-0.0005236929636810987+0.00021894857736559482j)
"(23,)",(-0.0007884258149667817+0.00032035038685940156j),(-0.000557965600297392+9.382725945066705e-05j),(-0.000564528322284079+1.6036469282815763e-05j),(-0.0005643272466172969-1.0024598720802023e-05j),(-0.0005645283222840787+1.6036469282815007e-05j),(-0.0005579656002973907+9.382725945066621e-05j),(-0.0005236929636810988+0.0002189485773655946j),(-0.00043058900382268836+0.0003740114743328975j),(-0.0002489866297615797+0.0005173527426248492j),(2.5404007327876027e-05+0.0005787284060051702j),(0.00033989113644132643+0.00047744553740883353j),(0.0005686254179808523+0.00017493042024537494j),(0.0005511427491069188-0.00025287377133392683j),(0.0002080233047132188-0.0005852991864273874j),(-0.00032000625967151266-0.0005545211044283229j),(-0.0006599905500234789-8.084777775225335e-05j),(-0.0004554937441133878+0.0005278348858955968j),(0.00023170569644729238+0.0007028542527908963j),(0.0007859141074579726+0.0001411531962629262j),(0.0005225141738057578-0.0007099759405977263j),(-0.0004977036933246163-0.0008766837136560244j),(-0.0012976247221218754+0.00018156422318860846j),(-0.00013627440269692293+0.003368896234233196j),(0.0023928644599335255+0.0046073889800865835j),(-0.0001362744026969167+0.003368896234233191j),(-0.0012976247221218797+0.00018156422318861445j),(-0.0004977036933246224-0.00087668371365602j),(0.0005225141738057525-0.0007099759405977285j),(0.000785914107457975+0.00014115319626292332j),(0.0002317056964472941+0.0007028542527908937j),(-0.00045549374411338296+0.000527834885895595j),(-0.0006599905500234797-8.084777775224964e-05j),(-0.00032000625967151537-0.0005545211044283221j),(0.00020802330471321673-0.0005852991864273898j),(0.0005511427491069178-0.0002528737713339282j),(0.0005686254179808484+0.00017493042024537299j),(0.00033989113644132936+0.00047744553740883315j),(2.5404007327877765e-05+0.0005787284060051712j),(-0.00024898662976157934+0.0005173527426248519j),(-0.0004305890038226895+0.0003740114743328986j)
"(24,)",(-0.0006510975013745598+0.0005543306928090459j),(-0.0005236929636810972+0.00021894857736559452j),(-0.0005579656002973874+9.382725945066482e-05j),(-0.0005645283222840753+1.603646928281496e-05j),(-0.0005643272466172935-1.0024598720803242e-05j),(-0.0005645283222840755+1.6036469282814828e-05j),(-0.000557965600297387+9.382725945066478e-05j),(-0.0005236929636810955+0.00021894857736559365j),(-0.0004305890038226866+0.00037401147433289506j),(-0.0002489866297615783+0.000517352742624846j),(2.540400732787512e-05+0.0005787284060051666j),(0.0003398911364413256+0.000477445537408831j),(0.0005686254179808465+0.0001749304202453736j),(0.0005511427491069151-0.0002528737713339252j),(0.0002080233047132176-0.0005852991864273859j),(-0.0003200062596715102-0.0005545211044283181j),(-0.0006599905500234753-8.084777775225205e-05j),(-0.0004554937441133838+0.0005278348858955928j),(0.00023170569644729064+0.000702854252790889j),(0.0007859141074579691+0.0001411531962629258j),(0.0005225141738057552-0.0007099759405977226j),(-0.0004977036933246145-0.000876683713656014j),(-0.001297624722121866+0.0001815642231886105j),(-0.0001362744026969167+0.003368896234233191j),(0.0023928644599335316+0.004607388980086581j),(-0.00013627440269691892+0.0033688962342331864j),(-0.0012976247221218682+0.00018156422318861356j),(-0.0004977036933246172-0.0008766837136560114j),(0.0005225141738057515-0.0007099759405977232j),(0.0007859141074579672+0.0001411531962629235j),(0.00023170569644729138+0.0007028542527908872j),(-0.00045549374411338203+0.0005278348858955943j),(-0.0006599905500234768-8.084777775225025e-05j),(-0.00032000625967151087-0.000554521104428318j),(0.00020802330471321587-0.0005852991864273837j),(0.0005511427491069129-0.00025287377133392574j),(0.0005686254179808496+0.00017493042024537277j),(0.0003398911364413266+0.00047744553740883066j),(2.54040073278764e-05+0.0005787284060051691j),(-0.0002489866297615783+0.0005173527426248474j)
