index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(-0.0022442376972805263+0.16699010075804321j),(0.7751052415208741+0.7960590851780858j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.11587289828649945+0.12802933271147454j),(0.007268828899001975+1.1221144176576656j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.17803257610901407+0.02042375026899165j),(-0.7168101673633733+0.4668052736935294j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.15645248493250427-0.10188358463563923j),(-0.7030286704578189-0.6130510166272667j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.06385941126068895-0.1845670861655127j),(0.0288728483237536-1.183954868967494j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.05961105921555987-0.19622886062082925j),(0.762019898593036-0.7662486577950409j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.16775703419002877-0.1361678063507915j),(0.7561106157052839+0.24654431192731052j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.2264361962238514-0.028108673681261437j),(-0.04858134712602091+0.955948058754622j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.22244243367508804+0.09329342294831833j),(-0.9538978940290601+0.7751826438034063j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.16282062174789838+0.19603780559634215j),(-1.1320002359144585-0.050317375968725514j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.06781587976367943+0.2598124284264756j),(-0.38486695474763294-0.6885960362402626j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.0383036186027224+0.2789395144220277j),(0.6644816680464606-0.500740580485387j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.1349907001726022+0.26015740841426904j),(1.129472219967874+0.3650693085290147j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.20972218809085239+0.21752308358073957j),(0.6594235293571836+1.1107020710537223j)
