index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)"
"(-2.0769230769230766, -2.3846153846153846)",(0.000591687482613843-0.013542158050941154j),(0.010879775110673586-0.0006958009314595318j),(0.010936814634805945+0.0031775120189699337j),(0.007997178807133134-0.0061897114456972695j),(-0.007272393254722173-0.0027142887853756764j),(0.0051227715880746245+0.002495339763033652j),(-0.005644338585794457-0.0007566378763217533j),(0.009440012525729879+0.00200536050391976j),(0.0019273861874123418-0.015128537014784473j),(0.007935985062209754-0.010353843026585579j),(0.00033648387395483976+0.007244518395562962j),(0.0009440361376829298-0.005225309547249842j),(-0.002468703435657553+0.0060334511619168875j)
"(-1.923076923076923, -2.3846153846153846)",(-0.010222514799942805-0.008891653558380458j),(0.0069423306238076314-0.008447260660000039j),(0.01046445686264971-0.004904837706870472j),(0.0030381989381059217-0.009958759047349263j),(-0.008000694545208128+0.0012959747398783178j),(0.005934233957681091+3.355783630466044e-05j),(-0.005384630280297249+0.001700398595280785j),(0.008847589467406904-0.0028249951490724235j),(-0.008083628496561161-0.013015632934081171j),(-0.0027519199449798715-0.013486177892912059j),(0.006452023014214282+0.004134384273828573j),(-0.003890337725629109-0.003759161866631068j),(0.0034986454366171533+0.005469524817640819j)
"(-1.7692307692307692, -2.3846153846153846)",(-0.01334664832066457+0.0022042385059781963j),(-0.0011842302496246323-0.01088431548616278j),(0.004976712647104308-0.010602067694993009j),(-0.003030126157944535-0.0102724811059175j),(-0.0067939140529988985+0.0050451691961310805j),(0.0057228931637039685-0.0023817628741240153j),(-0.0043435481730839595+0.003575540062540351j),(0.0064064180887296795-0.006168461845676254j),(-0.014145812329269097-0.005787724706261468j),(-0.012361038429638729-0.007631093874832355j),(0.007611542426297725-0.0028687120702625335j),(-0.005420564619479583+0.0010720021415475754j),(0.006448668624636006+0.0003946042818792361j)
"(-1.6153846153846154, -2.3846153846153846)",(-0.007033579044018534+0.011512215021952567j),(-0.00843455818810388-0.006972057319476521j),(-0.002647763752464417-0.01155147640547938j),(-0.008154799828795115-0.007387980475847075j),(-0.004200608633399839+0.007769026186372621j),(0.004774210562190285-0.004398372770495168j),(-0.002989438999622826+0.004779931142280564j),(0.0034025199772965294-0.007766552149972027j),(-0.0148843574432356+0.0026393406963046108j),(-0.014957402874601464+0.0033157397836065315j),(0.0026331257241607583-0.008267393326706646j),(-0.002372854115736711+0.005140195174280829j),(0.004187673831329079-0.004870277611514465j)
"(-1.4615384615384615, -2.3846153846153846)",(0.003807621660021323+0.01288691051384392j),(-0.010898908323734857+0.0005915102370994015j),(-0.009056341226485463-0.007827629196933746j),(-0.011003400556076993-0.0025231550806699646j),(-0.0009482756131055419+0.009161461220622029j),(0.003434215959985421-0.005882352144380337j),(-0.0016719797455232717+0.005435650238471786j),(0.0007432582449771837-0.008025147378520111j),(-0.011608805662609018+0.009183260116753019j),(-0.009549502893399574+0.012989748293270324j),(-0.0049458845761675314-0.007878231086752943j),(0.0027252463018333285+0.00514597462702237j),(-0.0012072461866778031-0.006265320000065085j)
"(-1.3076923076923075, -2.3846153846153846)",(0.011899660896493781+0.0060893572516494115j),(-0.007795354358852113+0.007563215478926691j),(-0.011988195206776174-0.0013684480250972055j),(-0.011212969413196713+0.002815976521478469j),(0.0023134010596972746+0.009310477331142814j),(0.00200959903585838-0.006868683931902298j),(-0.0005949330958249732+0.005746281231605682j),(-0.0011655263653069846-0.00756158761651222j),(-0.006684513376851596+0.012677062531777885j),(0.0004050777661274926+0.01689156621707772j),(-0.009860900671508415-0.001794985412044258j),(0.005907459368989693+0.0011451814733924636j),(-0.005547475328809771-0.003057749523692204j)
"(-1.1538461538461537, -2.3846153846153846)",(0.012646861862802405-0.004048793082352996j),(-0.0012446899249578692+0.010707683468688415j),(-0.010928322330938293+0.005273458889488852j),(-0.00921531983187201+0.007394597955361781j),(0.005150830425237165+0.00854391163277936j),(0.0007256010139579992-0.00748846912620434j),(0.00014711902673771566+0.0059077356427863605j),(-0.002281295285070347-0.006903392073177567j),(-0.0020964430519271955+0.013548171063662283j),(0.010106432825551475+0.014400216592666696j),(-0.008927416621202252+0.006167296023674374j),(0.004904605149375974-0.003879519807076852j),(-0.005913903149958567+0.0021321027858479404j)
"(-1.0, -2.3846153846153846)",(0.006414776561584498-0.011506329372480546j),(0.005441352905565068+0.00917560679283829j),(-0.006832570586464569+0.010071776014905866j),(-0.005856443038359297+0.010526840242811947j),(0.00737002011905103+0.007271410817368639j),(-0.0002716496152244973-0.007902847478747643j),(0.000513849378499298+0.0060626851688297895j),(-0.002722367287855906-0.006377807033256475j),(0.0011292750130646179+0.012906414815587281j),(0.016336298028233713+0.00790230014367029j),(-0.0027457295044354163+0.011468361853500387j),(0.000506663213030999-0.006522487160355385j),(-0.0024608511731141606+0.0057341847779634365j)
"(-0.8461538461538458, -2.3846153846153846)",(-0.002725799769967843-0.012763688976240181j),(0.009604434917291158+0.004300165450017539j),(-0.0013524791258936182+0.012096342019227916j),(-0.002023941126000144+0.012080166814646437j),(0.008965766367279854+0.005872617792603119j),(-0.0008892613819453201-0.008254947898794603j),(0.00047411961891902953+0.00628120813899293j),(-0.0026163050197251236-0.0061199406404874425j),(0.0027836485808556627+0.011781428199623818j),(0.018478181576113136+0.0005878756247520395j),(0.005402883236046488+0.011657014559826508j),(-0.004463832287825267-0.005257188911072167j),(0.00229720041242322+0.005757507400951543j)
"(-0.6923076923076921, -2.3846153846153846)",(-0.010057882707389224-0.008100521799991978j),(0.010221585734248645-0.0015908849351038824j),(0.003939878911301528+0.01147646830474765j),(0.0015939074838898643+0.01231420717995321j),(0.010041935714741592+0.004643623023738007j),(-0.0010569704150951193-0.008637910461901963j),(-1.6003733569363913e-05+0.0065488660877690156j),(-0.00202898595956267-0.006114798905366307j),(0.0030674318023276455+0.010778487684856987j),(0.017782337455605528-0.0052671637703965235j),(0.012011132730910987+0.00719848982859363j),(-0.007265863624825459-0.000984318327206482j),(0.005568200134617039+0.0026557502750007567j)
"(-0.5384615384615383, -2.3846153846153846)",(-0.012756452569847499-0.0004552167371919165j),(0.007828614631511027-0.0064313263594777325j),(0.008019102586146994+0.009000199130831579j),(0.004593841009771417+0.01167529967600335j),(0.010734899618403668+0.0037891537060133016j),(-0.0007057899550130606-0.009071598159432504j),(-0.0010051888151735872+0.006752930478474164j),(-0.000963742861268558-0.006224358301420437j),(0.002265290690954451+0.01005649590384802j),(0.016033666790704847-0.008772818703390547j),(0.015215459852532233+0.0003921737468188663j),(-0.006743587555530286+0.004048002559230585j),(0.005955784289530569-0.0015657260454959385j)
"(-0.3846153846153846, -2.3846153846153846)",(-0.010660036961634449+0.006728236869837522j),(0.003800701149784016-0.009124461611291698j),(0.010510980913235393+0.005645916164940957j),(0.006828119404181306+0.010628927150100036j),(0.011154822991290654+0.003438717683900724j),(0.00023373128872318036-0.009482248149841617j),(-0.002503494623431849+0.006672317401818912j),(0.0005833945075545688-0.006194171773630662j),(0.0006205891108864619+0.009437837923877673j),(0.014583454815784774-0.009982643214152206j),(0.01517112953177895-0.006324165528831636j),(-0.003471640178964648+0.0077712056785979025j),(0.0037926537979368112-0.004873597045515253j)
"(-0.23076923076923084, -2.3846153846153846)",(-0.005485175932042504+0.011168117432683864j),(-0.00044057105010839037-0.00959456074877523j),(0.011547795491593987+0.0022439259180220454j),(0.00831895666488531+0.009561044940580648j),(0.011346987632457797+0.0036660451079551814j),(0.001805695073945614-0.009686438944210696j),(-0.0044045053944166326+0.0059934244059459294j),(0.00252209759297107-0.005670080151290593j),(-0.0016206473886167655+0.008538497584430881j),(0.013997135446526102-0.009244087776130889j),(0.013290955129294752-0.011474439611104784j),(0.0010729446448039975+0.009220085318941449j),(0.0004036616048600666-0.006219141828360783j)
"(-0.07692307692307665, -2.3846153846153846)",(0.0005320391077621618+0.012268462996297571j),(-0.00392399260638061-0.008426600723164679j),(0.011532653470794003-0.0006718047642077582j),(0.009165141527844934+0.008741594168827898j),(0.011270526865408928+0.004496836302093435j),(0.003971844447184486-0.009391451382304784j),(-0.006392689367996638+0.0043855763952425995j),(0.004545052240521324-0.0042780914528989375j),(-0.004081769425253785+0.006912277585451857j),(0.014094314108650342-0.006826822320606366j),(0.011231377731833726-0.014672376235238063j),(0.0054835414440384785+0.008577732340544335j),(-0.0028669709941796283-0.005655962902410357j)
"(0.0769230769230771, -2.3846153846153846)",(0.00568386845706902+0.0107099354164415j),(-0.006253417092756345-0.006418476578353641j),(0.010930692198958588-0.0028590484737715063j),(0.009467910700930903+0.00832640361233469j),(0.010793816742269912+0.0058966452337742324j),(0.006530662573413235-0.008234585695286406j),(-0.007888948905308921+0.0016619035831501958j),(0.006053795905663026-0.0018113954277773467j),(-0.006147331258293277+0.004252289920872887j),(0.014127411062562711-0.0029510088678495233j),(0.010233968687525111-0.016112458354916866j),(0.008974550987867171+0.00669131419353443j),(-0.005237436228894434-0.0038749456312599656j)
"(0.23076923076923084, -2.3846153846153846)",(0.009184566681877206+0.007697126712836028j),(-0.007479559390925524-0.004259807845754962j),(0.010138163891350537-0.00428279214910138j),(0.009285195611492502+0.008372711967612467j),(0.009711325963895843+0.007738374345495918j),(0.009040482564941613-0.005886634743408769j),(-0.00811863994698203-0.0019927319208659943j),(0.006248903820852195+0.0014994253387407767j),(-0.00699778038508529+0.0006580116254669549j),(0.0130468321929151+0.0019103093756510702j),(0.010888081276480558-0.015957109288473485j),(0.011421184195985768+0.0045425883636165745j),(-0.006558763067911452-0.0016618230814543266j)
"(0.384615384615385, -2.3846153846153846)",(0.011038100372919388+0.004346165727478484j),(-0.007885368867401536-0.0023967890933497783j),(0.00942792592030721-0.005014474495679169j),(0.008613841116839839+0.008850958776243858j),(0.007791824306895533+0.009758745644126493j),(0.010800784252732126-0.0022284162574195783j),(-0.006378009801534124-0.005826971761143648j),(0.004479893432070575+0.00478275162192857j),(-0.005895299519134756-0.003137393913418114j),(0.009939483381107972+0.006718451900176581j),(0.013066893799793372-0.014000834237672767j),(0.013089589342823466+0.0029479512025558418j),(-0.007090378764232115+0.00041806208635857206j)
"(0.5384615384615388, -2.3846153846153846)",(0.0116864049539279+0.0013986081773065488j),(-0.007802114337199428-0.0010391186529400515j),(0.008945066274367853-0.005151998778873758j),(0.007397331389697604+0.009645501789324561j),(0.004867237082663792+0.011525958527329088j),(0.010961681443940252+0.002434467715415122j),(-0.002484858592627491-0.008541671350834392j),(0.0007947086180630674+0.006643157785041056j),(-0.0027025498251289242-0.005811129710441359j),(0.004642722796897106+0.00987691785077037j),(0.015851410735101937-0.009787096946941853j),(0.014284484764170595+0.0024982286477886174j),(-0.007236536533380811+0.0020752579547892265j)
"(0.6923076923076925, -2.3846153846153846)",(0.011683101304893216-0.0007884507038161698j),(-0.007500302140423984-0.00023362950648076028j),(0.008724122196635892-0.004773365464717737j),(0.005558065365212671+0.010546901657077168j),(0.0009595408330972629+0.01245362526333823j),(0.008809833940843096+0.007218053663423594j),(0.0027733260478829944-0.008695240749922506j),(-0.003632328898154573+0.0057849521804701565j),(0.0016384008319658683-0.005985346055245595j),(-0.001738365924764576+0.009804857987729489j),(0.017550197072553588-0.0031801852471163286j),(0.015043453770741972+0.0035902146175403778j),(-0.00737341480430617+0.003200591127151731j)
"(0.8461538461538463, -2.3846153846153846)",(0.011493951943818644-0.002113822644111982j),(-0.007148135044125849+5.533321302600318e-05j),(0.00870863765964782-0.003922812755816526j),(0.0030537087966684058+0.011247606538071395j),(-0.003582927845977255+0.011900339778076943j),(0.004196261392794585+0.010718153276957711j),(0.007544162517044189-0.005490146460776905j),(-0.00667931371831371+0.0019851802971817918j),(0.005155028540387525-0.00317480295134429j),(-0.006911474852324316+0.005969637137588456j),(0.01615486854693911+0.0048608617219267425j),(0.014942803007718972+0.006370235760412512j),(-0.007769206810664578+0.003731809582050701j)
"(1.0, -2.3846153846153846)",(0.011414488265925738-0.0025830275974563647j),(-0.006810652470767586-0.00011048883793850965j),(0.008765891266457175-0.0026234861483127405j),(-4.736755511166826e-05+0.011360131256118514j),(-0.008003194215042763+0.009376749720538403j),(-0.002062815460409743+0.011408915977277008j),(0.009497624034430018+0.0003969390320679721j),(-0.0063298041538385735-0.003212112519000983j),(0.005768915271840963+0.0014265209476111696j),(-0.00842635864693877-0.00024750407765347437j),(0.010432110566451396+0.011899201372204024j),(0.013111540434712693+0.010489749886056905j),(-0.008540811364722718+0.0035499688301966195j)
"(1.1538461538461542, -2.3846153846153846)",(0.01155066605702746-0.0022023650847726455j),(-0.006465338939305801-0.0006679055672003003j),(0.008700010035055137-0.0009100817857416252j),(-0.0034880636873767267+0.010478879137260706j),(-0.01119587131720258+0.004832476412376505j),(-0.008098133621587825+0.008364534026810335j),(0.007079762675376942+0.006562873356866695j),(-0.002196760649181543-0.006875751864396233j),(0.0027928057526221046+0.005152562501396079j),(-0.00533581437066095-0.005738533641970818j),(0.0012466978209578889+0.014718487848841567j),(0.008606885752347313+0.01476826143590983j),(-0.009594498715832329+0.0024441494152192046j)
"(1.3076923076923084, -2.3846153846153846)",(0.011813833445740123-0.0009400363647456087j),(-0.006021667752187085-0.0015490427583230396j),(0.008273615424829033+0.001126168113740695j),(-0.0067748616786074654+0.008298125538351797j),(-0.011983491757399328-0.0010804658760702453j),(-0.011479835665546351+0.002034491256662497j),(0.0008343328989044785+0.009739168205399098j),(0.0035940354626211118-0.006384096107657878j),(-0.0020836053737450224+0.00541334416690729j),(0.0006350719681146577-0.0073072709586815806j),(-0.007963021886941472+0.011220117262986043j),(0.0012111317184374131+0.017120198501132982j),(-0.010542258686659152+0.00018292110188315513j)
"(1.4615384615384617, -2.3846153846153846)",(0.011911502619569605+0.0012379579087756437j),(-0.005343955429613953-0.002658320728471601j),(0.007250324023669785+0.003292206534740792j),(-0.00920647224629851+0.004774489190215887j),(-0.009601277961978266-0.006938482291347548j),(-0.010307285533060337-0.005421475737800566j),(-0.0062201142523662725+0.007664397668330114j),(0.007259878836595401-0.0015405814948488536j),(-0.00547952042472805+0.0017611619328965532j),(0.00566005237803397-0.00396662016071606j),(-0.012573039206690595+0.0024798694941115655j),(-0.007661258392027967+0.015212730889849894j),(-0.010657523019208304-0.003274568061552108j)
"(1.6153846153846159, -2.3846153846153846)",(0.011354382016632171+0.004255864991383263j),(-0.004284891556762413-0.003840370076470489j),(0.005465767647635888+0.005267070651184024j),(-0.010020377939798717+0.0002839422892460429j),(-0.004240234040053009-0.010840689888833533j),(-0.004475499022950333-0.010710525488579661j),(-0.009898742426730136+0.0009421273759554357j),(0.005909191397660325+0.004624787408875355j),(-0.004702197039816339-0.0032593114102514534j),(0.006272961455117393+0.0018945810315305783j),(-0.009777391691558338-0.0068774011026116275j),(-0.01472968717415692+0.007965162556784441j),(-0.00900564903458609-0.00745883991222716j)
"(1.7692307692307692, -2.3846153846153846)",(0.00953589040569942+0.007759463549967845j),(-0.002738821247706908-0.004854638783240948j),(0.002921233419357159+0.006620910069930316j),(-0.008662528323609215-0.004314753694586019j),(0.0026427958879870757-0.011109828466061459j),(0.0036755377585484064-0.01094703996819293j),(-0.007488100121981429-0.006620124000246568j),(8.918640235839412e-05+0.00757276701406181j),(-0.00014779051871724778-0.005692307379774724j),(0.002116759964563563+0.005877408810667452j),(-0.0012082534073659945-0.011111901687476701j),(-0.016091541738669262-0.0028585557505209657j),(-0.00488100861456025-0.011137181497348063j)
"(1.9230769230769234, -2.3846153846153846)",(0.005950818501075747+0.010961332091435648j),(-0.0007166180882108821-0.005379589925936113j),(-0.00012765069552597388+0.0069024964534084715j),(-0.005114939600448771-0.007808242869166901j),(0.008566234554639368-0.007196678062105975j),(0.010063046993257179-0.005500417122217787j),(-5.399396314557507e-05-0.010026980608256434j),(-0.005990400180622468+0.004726526631938474j),(0.004552561533983997-0.0033825925979088186j),(-0.003425815056417301+0.004906902999620094j),(0.007348271635737048-0.007475735943608107j),(-0.009831634375145035-0.012452905587213495j),(0.0014922895710951416-0.01245043996229527j)
"(2.0769230769230775, -2.3846153846153846)",(0.0005690590725394859+0.01264091157194271j),(0.0015742242178108316-0.0050726836143483705j),(-0.0031371741022518103+0.005798724220586832j),(-0.00013468561332362992-0.008996921414820622j),(0.010943671005086681-0.0003290893383165792j),(0.010956533020296316+0.003048603283961376j),(0.007589423836400331-0.006576326509626495j),(-0.007409829029499566-0.002004880304065861j),(0.0053366916805455905+0.0018607893710719714j),(-0.0057569381277162695-8.084647879269227e-05j),(0.009790290421502033+0.0011959528624267883j),(0.0016301308105793667-0.015258654090891433j),(0.008381403739397227-0.009714891683208068j)
"(2.230769230769231, -2.3846153846153846)",(-0.0057551449570904765+0.011467882029028006j),(0.0036865728650118455-0.003700813625498795j),(-0.005354418070718124+0.0033296150256046674j),(0.004781824957324534-0.0072329178465884315j),(0.008411540285117316+0.006620756547821551j),(0.005446245257253099+0.009859886649731605j),(0.009902356644590302+0.001670955875907023j),(-0.002704442738183686-0.007221593612427824j),(0.0013716218434949568+0.005463786978727273j),(-0.0029718525504914828-0.004698786763345889j),(0.00452624510398381+0.008137295499540237j),(0.011805819605119032-0.008935108071281124j),(0.012744620167548742-0.0027445892298859145j)
"(2.384615384615385, -2.3846153846153846)",(-0.011134130207481538+0.006708100780225964j),(0.0049892714981694215-0.0013195196357083864j),(-0.0060405596079249405-6.3522498698214825e-06j),(0.007832576995419028-0.002906946306073611j),(0.0018795073689830085+0.010288356770297652j),(-0.003416382017411643+0.010608024422778414j),(0.004852541171997333+0.008777118273879362j),(0.004396271410591765-0.0063663644217293305j),(-0.0038544859429738565+0.004083485840484525j),(0.0023136271944932184-0.004863754078352314j),(-0.0038871410647344637+0.007917061508880614j),(0.013966668881695255+0.002902386426400739j),(0.011656540364449661+0.006119124823914583j)
"(2.5384615384615383, -2.3846153846153846)",(-0.01312046335720529-0.0009212934981352974j),(0.004869882546830105+0.001578226137676215j),(-0.004802047033789679-0.0032498616270171215j),(0.0076768734801665245+0.002425918523502004j),(-0.005487427525700206+0.008613453386577945j),(-0.010045099138209678+0.00452337910675373j),(-0.003983695457365086+0.009177256250242334j),(0.007753048679762817+7.240682441115822e-05j),(-0.005485631653922277-0.0011120284215792348j),(0.00520306703512167-0.0005514535716056195j),(-0.008309147062205294+0.001095172013105899j),(0.006363011202291656+0.01217241879932966j),(0.004514558113025145+0.012430352967321838j)
"(2.6923076923076925, -2.3846153846153846)",(-0.009929105669494757-0.008833921075768438j),(0.0030645258372013805+0.004070965579395873j),(-0.001900270066344439-0.0052441081907730015j),(0.004220459324624497+0.006513013944330961j),(-0.009700730313120062+0.0022982518877024288j),(-0.009884733648837258-0.004550766221456849j),(-0.009703002336152929+0.0022922812756617627j),(0.004213324968697166+0.006519044871466322j),(-0.0018922219203761957-0.005247854508387194j),(0.003057420331968461+0.00407571864104442j),(-0.00515702824342048-0.006100535779036298j),(-0.005511750363908561+0.01202074805293206j),(-0.005506210796362242+0.012025439599866756j)
"(2.8461538461538467, -2.3846153846153846)",(-0.0019522450280111858-0.013265841236830292j),(-2.0850134648483212e-05+0.005086279203185602j),(0.0016539431150436276-0.005116902934999778j),(-0.0010539042734272076+0.0074100955112983875j),(-0.008244260904908287-0.005166098712418609j),(-0.0028412746387846775-0.010359933205099755j),(-0.00752330184678264-0.006476745457894987j),(-0.003199241383862417+0.007073936129462788j),(0.0035303367144148496-0.0042943243097982335j),(-0.0019332926587032875+0.0045804839598869536j),(0.0023497250258122716-0.007264970672487901j),(-0.012468624323057776+0.002598490999136989j),(-0.012471407707419566+0.004260148184298399j)
"(3.0, -2.3846153846153846)",(0.0074959839664238935-0.01123716039291935j),(-0.0032310221825569414+0.00393134608333175j),(0.004380664175606128-0.00279496110133907j),(-0.005577284561328495+0.0045889781531340676j),(-0.001873208777855225-0.00930710651304804j),(0.006157488334493472-0.008627647250992623j),(0.0009388482292155219-0.009832315626541552j),(-0.0076857042097023265+0.0010649876881461812j),(0.005468290337900775+0.0008816465857058886j),(-0.004825636113893818+0.0005789832561018521j),(0.007123856148656384-0.001673273609567509j),(-0.00897490092048953-0.008373761704211185j),(-0.01140254775836079-0.006434209704116424j)
"(-3.0, -2.230769230769231)",(-0.012293471446084777-0.006038009666039762j),(-0.0015375651265530882-0.010504575132352218j),(-0.0038460992347797516-0.00953837663147233j),(-0.007865000659297546+0.002882452202907684j),(0.005968295978188633+0.0008791316573677403j),(-0.004844658015550668+0.0002876400173293669j),(0.006277724110434302-0.0018361088597337568j),(-0.010641085479254062-0.004160649226619341j),(-0.013100552196754751+0.004336503137919245j),(-0.004404122503832941-0.008441086640929163j),(0.00361615102914554+0.004172533863927552j),(-0.0019617776722085094-0.004631273042810139j),(0.0025386154599724847+0.006326770517072255j)
"(-2.8461538461538463, -2.230769230769231)",(-0.011785707196120428+0.007116626569809284j),(-0.009489284770147242-0.004996015364902966j),(-0.00996415351317898-0.003283272673741568j),(-0.0035596704471733075+0.007879157314540693j),(0.005223318972480176-0.0034710869655778425j),(-0.0035767585369839705+0.0034186802306564j),(0.0033968630165901194-0.005458528412248609j),(-0.01024932488201126+0.004861784801137875j),(-0.004431888754047553+0.013470077843871874j),(-0.009928751395388988-0.0006575353081935259j),(0.005585873569045756-0.0011793285908251194j),(-0.005057910777561702-0.0005169883728840349j),(0.006759649080305809+0.0009834425666127417j)
"(-2.6923076923076925, -2.230769230769231)",(-0.0005260114875110132+0.013822380713973917j),(-0.009782277779641146+0.004639799856564591j),(-0.009211971246061873+0.005442027394618062j),(0.0030513638229959336+0.008388865989673328j),(0.0017961946415124318-0.006277452923837795j),(-0.000690892907764943+0.005013082912212228j),(-0.0008668537123014715-0.006254606486507522j),(-0.003796625821251458+0.010557771917451728j),(0.008116945123002749+0.012087456032906998j),(-0.006118499315718666+0.00843968147170145j),(0.0017865330335486655-0.005641636836634544j),(-0.0029524559358542757+0.004210315191772543j),(0.0042933107025400616-0.005325299468601653j)
"(-2.5384615384615383, -2.230769230769231)",(0.011218484892294728+0.008188684002187575j),(-0.002329405440575734+0.010672008053567422j),(-0.002209518066840434+0.010681748268938532j),(0.008208570132844466+0.0041938846104141005j),(-0.002636415064016305-0.006275929042572724j),(0.0024855795226921113+0.004560510527459184j),(-0.004419098708092029-0.004348292058752574j),(0.004307495835366737+0.010173342421576595j),(0.014857739197629232+0.0014584120772693533j),(0.003917769408571325+0.01022241929244123j),(-0.004144904880903571-0.004545381980026377j),(0.0022237933001564383+0.004705660606645849j),(-0.002343370613933354-0.006431776735539359j)
"(-2.3846153846153846, -2.230769230769231)",(0.013159845111469266-0.004588200854680436j),(0.006944398560831883+0.008545957564946449j),(0.006359399417873793+0.009116099031782916j),(0.009218468555457309-0.002372567492661519j),(-0.006137830657484788-0.003579873700979848j),(0.004761775739471674+0.002440431128395981j),(-0.006007713749343967-0.00099314228197728j),(0.009670343764329842+0.004862323824471283j),(0.011156426628818703-0.010434736942571483j),(0.011220808252664086+0.002634038426350424j),(-0.0062831017239519515+0.0012934623761238005j),(0.005252984391642836+0.00044979520795845884j),(-0.006704146870967717-0.0013821130669801084j)
"(-2.230769230769231, -2.230769230769231)",(0.0038995763752539617-0.013418617744646491j),(0.011089923468140861+9.15806206520741e-05j),(0.011155230263237342+0.0019185856047942548j),(0.00572527071057618-0.007988479850978858j),(-0.007398619354734143+0.0006198069727258081j),(0.005514146926998329-0.00046420925595719206j),(-0.005507246359252513+0.0023513974788813325j),(0.010351559875058449-0.0020156023078927118j),(8.673191987472315e-05-0.0155832377801889j),(0.009134105072877942-0.008034318873312551j),(-0.0022810965700062772+0.006314187348984034j),(0.003118008154035356-0.004342925722849284j),(-0.0047459541538864645+0.0049244051317592664j)
"(-2.0769230769230766, -2.230769230769231)",(-0.008525697079935878-0.011102983624987694j),(0.007335717027578317-0.008406093867429194j),(0.009521218994529481-0.006480305914777374j),(-0.0004671509578652514-0.010133356103222446j),(-0.0061363394657703504+0.004756471080931815j),(0.004747719521882241-0.00323503772544581j),(-0.0035724858139615703+0.004698736064342883j),(0.007122708886210286-0.007320464565816174j),(-0.010969882286309024-0.01141451760652191j),(-0.0009838970643707675-0.012831299964508366j),(0.004318852272419789+0.005578229755857152j),(-0.0021092269946228633-0.005002193657017418j),(0.0015430984018188808+0.006650190234570987j)
"(-1.923076923076923, -2.230769230769231)",(-0.014009831346398011+7.521701590663997e-05j),(-0.0013838009358916785-0.01112317312245938j),(0.0026751783151768497-0.011397385736909486j),(-0.00660237655994906-0.008118221233155486j),(-0.0029653025700987212+0.007562191849855335j),(0.002895789282947862-0.005240230799482337j),(-0.00108647026683016+0.0057370971874666716j),(0.002163859831391622-0.009589950326208777j),(-0.015939014333886455-0.0013203308386688403j),(-0.011265216152776744-0.007692219118517651j),(0.00742578768740191-0.0005601336699420869j),(-0.005447950494369852-0.000899419335066613j),(0.0063678089575285165+0.0024078915399847176j)
"(-1.7692307692307692, -2.230769230769231)",(-0.008610845147725596+0.011046527932485718j),(-0.009099729528355383-0.006604451598762904j),(-0.005539775931010949-0.010515325379230011j),(-0.010351205264045536-0.003028323773483124j),(0.0010473648692835152+0.008434646007098383j),(0.0005385862703985711-0.006237830867077051j),(0.0012517128640145625+0.005668040607266743j),(-0.0024639120987343037-0.009077023656368293j),(-0.013379661443136041+0.008848782332118365j),(-0.013993698836516796+0.0037186261945730222j),(0.003992253894356683-0.006817761090887085j),(-0.0038030862801726336+0.004149077845956625j),(0.005580319701220813-0.003853861154618306j)
"(-1.6153846153846154, -2.230769230769231)",(0.0030698570745476064+0.013644432754395123j),(-0.011101398962808437+0.001875164927044976j),(-0.011098101486469938-0.0046896011532804515j),(-0.010660989791640362+0.0031032483079516545j),(0.004857391145213862+0.007447166696154802j),(-0.0018198603253728335-0.006310114347735654j),(0.003081774462742435+0.004920704959515458j),(-0.005650833547170647-0.006940251946011657j),(-0.005958714317716701+0.014787507661881638j),(-0.007306738119990834+0.013528930002834253j),(-0.003364522266422472-0.007728084767237831j),(0.0013252446631125275+0.005597987990853069j),(0.00012001146674249188-0.00674736769468962j)
"(-1.4615384615384615, -2.230769230769231)",(0.012318450479444644+0.006539459041631348j),(-0.006668834268365044+0.009060595978901093j),(-0.011798158416036614+0.0030730322088897075j),(-0.007842702280196076+0.008293954168878247j),(0.007756459962474452+0.005121500524509705j),(-0.003861210505484694-0.005724694447959879j),(0.004339365963108491+0.003922744175282515j),(-0.007258666046076326-0.004386715119264988j),(0.0023160555714978365+0.01549914833768887j),(0.004347849037146911+0.01572139520380154j),(-0.008764959724700372-0.002238268648444109j),(0.005468112032334135+0.0022162534613367002j),(-0.005301296358269466-0.004110337441310698j)
"(-1.3076923076923075, -2.230769230769231)",(0.013050396018682704-0.0047509549356805104j),(0.001186103919444567+0.011152405821126254j),(-0.007886064062206788+0.009454377808908319j),(-0.0030950615638378185+0.011297778436786905j),(0.00946783359227133+0.0021338323320197142j),(-0.005461026057284517-0.004802612954527577j),(0.005131777052659012+0.0029911306407820965j),(-0.007709169079766966-0.002213191885118196j),(0.008572632066740356+0.012560815806715454j),(0.014276293196782672+0.009683645434126201j),(-0.007928357092393905+0.005709719710410399j),(0.00520200530125108-0.0031430817599860674j),(-0.006458699497615482+0.001631053996917096j)
"(-1.1538461538461537, -2.230769230769231)",(0.005521788747287984-0.012657530298599763j),(0.008117566537152964+0.007644625588812202j),(-0.0013693318010151614+0.012327110618576394j),(0.002151575172817911+0.011801077182718998j),(0.010075686473381067-0.0009170828162155275j),(-0.006637876497912621-0.003833514086973095j),(0.0056189066516046425+0.0023210414348038984j),(-0.007552115191993501-0.000757711470306016j),(0.011917729965510928+0.008345345244584907j),(0.018123321693749566-0.0006972892345468312j),(-0.0012242508386251304+0.010548484448573987j),(0.0008018188413227914-0.006243671565989484j),(-0.0028258174959136903+0.005975498166767716j)
