index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(-0.11808754651149851-0.041449012671200505j),(0.6592619327066561+0.5876199717488421j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(-0.11349210411948599+0.0649402165552779j),(-0.22209617350698346+1.0590253015014688j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(-0.021940464099948504+0.1286625558464765j),(-0.9167832075723359+0.5750440792710143j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.0872054549841105+0.0916295833359336j),(-0.7722757004062127-0.4195378486556939j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.12226404153496731-0.023435003861353842j),(0.08727747859803196-1.022822786663335j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(0.04435484017380674-0.12693385609515326j),(0.8659857979824026-0.696953653269365j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.10009209641319028-0.13040590981302197j),(0.8237755534821224+0.25230620846508006j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.21289359847699907-0.01159222717482476j),(-0.03503874937916859+0.9724645052610587j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2127690274251774+0.17226208594315848j),(-0.9442244877791495+0.8541513067982465j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.08583907962914655+0.32634777093831696j),(-1.0550186937957067+0.0799925893732493j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(0.1136204875719556+0.37874446879296375j),(-0.20343058741199793-0.5696639958737744j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.30353463919283236+0.31704892022227515j),(0.9297126886365705-0.4626311746851396j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.4217999822457511+0.18394910035397274j),(1.4162815020410229+0.28886100046871843j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.45166208834372557+0.04465987900411336j),(0.9013634296100568+0.9378388664770961j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.4167809057196831-0.04770134454967013j),(-0.09119141766264899+0.8136720464240442j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.3578975127643146-0.06989532219084184j),(-0.6413534610488993-0.03119788902863261j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.3089308443556776-0.026611897381840673j),(-0.26413605468406526-0.8461204874679807j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.2839531434928858+0.062321882609139956j),(0.6632319469816965-0.862960554933093j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.2766296552002298+0.17448498895277434j),(1.2600191594210008-0.0070228152552706535j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.26760159309615766+0.29078522553317915j),(0.9522022881922214+1.0197035256697489j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.23459039244414873+0.394628156951743j),(-0.008164153701916699+1.3647159005736371j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.16216668181306482+0.468300652182598j),(-0.7850579112650284+0.7888713468320633j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.04987673526929054+0.49161455160974543j),(-0.7321232241045115-0.13166392831666118j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.08282540990268884+0.44641079877619716j),(0.018392874280307725-0.5484534426894664j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.19787604958902621+0.32711415620112994j),(0.6936268655942912-0.12590080185174357j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.249505864383381+0.15282487258020072j),(0.6137478844595669+0.6575950827834146j)
