index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)","(50,)","(51,)","(52,)","(53,)","(54,)","(55,)","(56,)","(57,)","(58,)","(59,)","(60,)","(61,)","(62,)","(63,)","(64,)","(65,)","(66,)","(67,)","(68,)","(69,)","(70,)","(71,)","(72,)","(73,)","(74,)","(75,)","(76,)","(77,)","(78,)","(79,)","(80,)","(81,)","(82,)","(83,)","(84,)","(85,)","(86,)","(87,)","(88,)","(89,)","(90,)","(91,)","(92,)","(93,)","(94,)","(95,)","(96,)","(97,)","(98,)","(99,)","(100,)","(101,)","(102,)","(103,)","(104,)","(105,)","(106,)","(107,)","(108,)","(109,)","(110,)","(111,)","(112,)","(113,)","(114,)","(115,)","(116,)","(117,)","(118,)","(119,)","(120,)","(121,)","(122,)","(123,)","(124,)","(125,)","(126,)","(127,)","(128,)","(129,)","(130,)","(131,)","(132,)","(133,)","(134,)","(135,)","(136,)","(137,)","(138,)","(139,)","(140,)","(141,)","(142,)","(143,)","(144,)","(145,)","(146,)","(147,)","(148,)","(149,)","(150,)","(151,)","(152,)","(153,)","(154,)","(155,)","(156,)","(157,)","(158,)","(159,)","(160,)","(161,)","(162,)","(163,)","(164,)","(165,)","(166,)","(167,)","(168,)","(169,)","(170,)","(171,)","(172,)","(173,)","(174,)","(175,)","(176,)","(177,)","(178,)","(179,)","(180,)","(181,)","(182,)","(183,)","(184,)","(185,)","(186,)","(187,)","(188,)","(189,)","(190,)","(191,)","(192,)","(193,)","(194,)","(195,)","(196,)","(197,)","(198,)","(199,)"
"(0,)",(0.0004004289376541521+0.00024108301883045473j),(0.0003031701960519591+0.00022730637587534963j),(8.659359932573901e-05+0.00016024769186350786j),(3.1604661318136446e-05+0.00014417180925771137j),(-5.8373198171132375e-06+0.00012963631160034484j),(-3.434105499614026e-05+0.00011201522147990418j),(-5.5791278202280726e-05+9.203598181162698e-05j),(-7.10315947313858e-05+7.051154326466964e-05j),(-8.056486687316719e-05+4.8301427780565335e-05j),(-8.481755352886467e-05+2.6271267518091555e-05j),(-8.425108624082048e-05+5.2529684498780044e-06j),(-7.940644760327624e-05-1.3992437999995498e-05j),(-7.091444521104665e-05-3.080739659676638e-05j),(-5.948630971258907e-05-4.466433195534625e-05j),(-4.5892444884945574e-05-5.518489072345404e-05j),(-3.0934279748881e-05-6.215120006654639e-05j),(-1.5412808168455603e-05-6.55088857625659e-05j),(-9.664007941762458e-08-6.536205341287584e-05j),(1.430814014649881e-05-6.196086327572372e-05j),(2.718446385393204e-05-5.5682698694023014e-05j),(3.8025707382255435e-05-4.700822068171827e-05j),(4.645108731010931e-05-3.649380363714776e-05j),(5.2214482404060944e-05-2.4741952609734326e-05j),(5.5206561252003856e-05-1.2371310891655346e-05j),(5.545048038992953e-05+1.2216070559324572e-08j),(5.309175469905433e-05+1.1841857038479135e-05j),(4.838317615191318e-05+2.261275513299412e-05j),(4.166585884086342e-05+3.1900268240605105e-05j),(3.33476125749785e-05+3.937322543777624e-05j),(2.3879894000560368e-05+4.480188117663652e-05j),(1.3734557590785905e-05+4.806060328367251e-05j),(3.3815373224697427e-06+4.912559748331812e-05j),(-6.731555138256225e-06+4.806819738108046e-05j),(-1.6197114857577125e-05+4.504442553358699e-05j),(-2.466192011319922e-05+4.028165320693305e-05j),(-3.183783156788539e-05+3.4063252316547405e-05j),(-3.750866318589832e-05+2.6712144986534508e-05j),(-4.1533277619536745e-05+1.857411927377004e-05j),(-4.384513800450318e-05+1.0001701295450187e-05j),(-4.444869568184029e-05+1.3392632803801262e-06j),(-4.341310484703706e-05-7.090086234353737e-06j),(-4.0863828692327445e-05-1.4995429766958013e-05j),(-3.697273785361879e-05-2.212653463064e-05j),(-3.1947303564750815e-05-2.8279805729774914e-05j),(-2.6019459156832736e-05-3.3301721676148594e-05j),(-1.943464986892113e-05-3.70898923846888e-05j),(-1.2441518473655915e-05-3.9591968837916605e-05j),(-5.282589290324435e-06-4.080270489677293e-05j),(1.813778115859033e-06-4.075951648215497e-05j),(8.639986268029631e-06-3.953690612357113e-05j),(1.5014256807386922e-05-3.724012284282763e-05j),(2.0784135862784384e-05-3.399841150368758e-05j),(2.5828505561373524e-05-2.995817552999186e-05j),(3.0058215967168698e-05-2.527633593846227e-05j),(3.341549466644246e-05-2.0114121610871937e-05j),(3.5872320570677376e-05-1.4631474098349025e-05j),(3.742796496923132e-05-8.982198096158278e-06j),(3.810590768259918e-05-3.3099386607417488e-06j),(3.7950330985216605e-05+2.2549796679581248e-06j),(3.7022380662342575e-05+7.5978569178134795e-06j),(3.5396364109675365e-05+1.2621103599460143e-05j),(3.3156031717891306e-05+1.724497369164602e-05j),(3.0391061719290554e-05+2.140762929840764e-05j),(2.7193841820591448e-05+2.5064634182257425e-05j),(2.3656614665283283e-05+2.8187979793372988e-05j),(1.9869029547112094e-05+3.076474844054697e-05j),(1.5916120640276558e-05+3.2795514796758363e-05j),(1.1876712861148674e-05+3.4292579957703663e-05j),(7.822240626516982e-06+3.5278122720561195e-05j),(3.815952308841778e-06+3.578234151011202e-05j),(-8.753597980136916e-08+3.584164824673888e-05j),(-3.84237974121562e-06+3.5496963109828814e-05j),(-7.411384396458763e-06+3.479214716095755e-05j),(-1.0765669339434946e-05+3.377259858795049e-05j),(-1.3884163563896613e-05+3.248402822596106e-05j),(-1.6752976182496414e-05+3.097142120595073e-05j),(-1.9364681515547e-05+2.9278184177246387e-05j),(-2.1717554020655076e-05+2.7445471569716313e-05j),(-2.3814783488703148e-05+2.551167975707697e-05j),(-2.5663695924366367e-05+2.3512094660625886e-05j),(-2.7275000587114144e-05+2.1478676162277285e-05j),(-2.8662078967747263e-05+1.9439961525698758e-05j),(-2.98403271450024e-05+1.742106969333728e-05j),(-3.082655909294618e-05+1.5443788673313195e-05j),(-3.1638475142118966e-05+1.3526729098474808e-05j),(-3.2294196954026465e-05+1.1685528287236687e-05j),(-3.281186804327388e-05+9.933090634645932e-06j),(-3.320931704919794e-05+8.279851802418932e-06j),(-3.350377958067949e-05+6.734055866680205e-06j),(-3.371167348668823e-05+5.3020362480201725e-06j),(-3.384842178932288e-05+3.988492833441469e-06j),(-3.392831720259283e-05+2.796759162379275e-06j),(-3.396442209744706e-05+1.7290548615347219e-06j),(-3.396849791324123e-05+7.867196596718012e-07j),(-3.395095831433937e-05-2.9573712528792728e-08j),(-3.392084080972245e-05-7.196296294606285e-07j),(-3.3885792060967614e-05-1.2835639365624522e-06j),(-3.3852062673343864e-05-1.7216633384872578e-06j),(-3.382450787523884e-05-2.034270218804582e-06j),(-3.380659112697699e-05-2.221693063509843e-06j),(-3.380038835029411e-05-2.2841425205338103e-06j),(-3.3806591126976444e-05-2.2216930635097827e-06j),(-3.382450787523865e-05-2.034270218804573e-06j),(-3.385206267334366e-05-1.7216633384872313e-06j),(-3.388579206096722e-05-1.2835639365624277e-06j),(-3.392084080972234e-05-7.196296294606151e-07j),(-3.395095831433904e-05-2.957371252876635e-08j),(-3.396849791324103e-05+7.867196596718135e-07j),(-3.3964422097446854e-05+1.7290548615347456e-06j),(-3.392831720259228e-05+2.7967591623792284e-06j),(-3.38484217893227e-05+3.988492833441406e-06j),(-3.3711673486688025e-05+5.302036248020131e-06j),(-3.350377958067896e-05+6.734055866680123e-06j),(-3.3209317049197524e-05+8.279851802418842e-06j),(-3.281186804327335e-05+9.933090634645827e-06j),(-3.229419695402588e-05+1.1685528287236523e-05j),(-3.1638475142118194e-05+1.3526729098474475e-05j),(-3.082655909294657e-05+1.5443788673313334e-05j),(-2.984032714500289e-05+1.7421069693337596e-05j),(-2.8662078967747083e-05+1.943996152569868e-05j),(-2.727500058711372e-05+2.147867616227696e-05j),(-2.5663695924366187e-05+2.351209466062579e-05j),(-2.381478348870297e-05+2.55116797570768e-05j),(-2.171755402065474e-05+2.7445471569715845e-05j),(-1.9364681515546677e-05+2.9278184177245896e-05j),(-1.6752976182496154e-05+3.0971421205950203e-05j),(-1.3884163563896396e-05+3.248402822596049e-05j),(-1.0765669339434845e-05+3.3772598587950164e-05j),(-7.411384396458677e-06+3.4792147160957365e-05j),(-3.8423797412155664e-06+3.5496963109828346e-05j),(-8.753597980141623e-08+3.584164824673827e-05j),(3.815952308841821e-06+3.578234151011233e-05j),(7.82224062651714e-06+3.5278122720561466e-05j),(1.1876712861148549e-05+3.429257995770301e-05j),(1.5916120640276324e-05+3.279551479675793e-05j),(1.9869029547112152e-05+3.0764748440547e-05j),(2.3656614665283605e-05+2.81879797933733e-05j),(2.7193841820591427e-05+2.506463418225733e-05j),(3.0391061719290012e-05+2.140762929840716e-05j),(3.3156031717890933e-05+1.724497369164577e-05j),(3.539636410967493e-05+1.2621103599459928e-05j),(3.70223806623419e-05+7.597856917813379e-06j),(3.795033098521646e-05+2.254979667958202e-06j),(3.810590768259952e-05-3.309938660741764e-06j),(3.742796496923153e-05-8.982198096158353e-06j),(3.5872320570676915e-05-1.4631474098348897e-05j),(3.3415494666441676e-05-2.011412161087143e-05j),(3.0058215967168434e-05-2.5276335938461964e-05j),(2.5828505561373222e-05-2.995817552999162e-05j),(2.07841358627841e-05-3.399841150368716e-05j),(1.5014256807386624e-05-3.724012284282688e-05j),(8.639986268029497e-06-3.953690612357027e-05j),(1.8137781158590492e-06-4.0759516482155527e-05j),(-5.282589290324501e-06-4.080270489677348e-05j),(-1.2441518473655995e-05-3.959196883791676e-05j),(-1.9434649868921247e-05-3.708989238468904e-05j),(-2.6019459156832638e-05-3.3301721676148445e-05j),(-3.1947303564750794e-05-2.8279805729774856e-05j),(-3.697273785361817e-05-2.2126534630639535e-05j),(-4.0863828692326855e-05-1.4995429766957778e-05j),(-4.3413104847036895e-05-7.090086234353673e-06j),(-4.44486956818401e-05+1.3392632803802202e-06j),(-4.384513800450264e-05+1.0001701295450214e-05j),(-4.153327761953642e-05+1.8574119273770028e-05j),(-3.750866318589798e-05+2.671214498653436e-05j),(-3.183783156788532e-05+3.406325231654745e-05j),(-2.4661920113198743e-05+4.0281653206932394e-05j),(-1.6197114857576616e-05+4.5044425533585654e-05j),(-6.731555138256289e-06+4.806819738108028e-05j),(3.381537322469694e-06+4.912559748331792e-05j),(1.3734557590785619e-05+4.806060328367155e-05j),(2.3879894000559867e-05+4.480188117663576e-05j),(3.334761257497934e-05+3.937322543777727e-05j),(4.166585884086331e-05+3.190026824060493e-05j),(4.838317615191288e-05+2.2612755132993905e-05j),(5.309175469905343e-05+1.1841857038478892e-05j),(5.545048038992862e-05+1.2216070559382806e-08j),(5.5206561252003626e-05-1.2371310891655277e-05j),(5.2214482404060774e-05-2.474195260973424e-05j),(4.64510873101086e-05-3.6493803637147244e-05j),(3.802570738225493e-05-4.7008220681717605e-05j),(2.7184463853931918e-05-5.568269869402284e-05j),(1.4308140146498635e-05-6.196086327572351e-05j),(-9.664007941781432e-08-6.536205341287486e-05j),(-1.5412808168455606e-05-6.55088857625656e-05j),(-3.093427974888146e-05-6.215120006654696e-05j),(-4.5892444884945554e-05-5.5184890723453686e-05j),(-5.948630971258818e-05-4.466433195534527e-05j),(-7.09144452110456e-05-3.080739659676573e-05j),(-7.940644760327499e-05-1.3992437999995212e-05j),(-8.425108624082025e-05+5.252968449878191e-06j),(-8.481755352886518e-05+2.6271267518091802e-05j),(-8.056486687316643e-05+4.8301427780564875e-05j),(-7.10315947313856e-05+7.051154326466922e-05j),(-5.5791278202281255e-05+9.203598181162763e-05j),(-3.434105499614008e-05+0.00011201522147990351j),(-5.837319817113314e-06+0.00012963631160034256j),(3.1604661318136325e-05+0.00014417180925771088j),(8.659359932573893e-05+0.00016024769186350732j),(0.0002305938113819055+0.00020093925722044744j)
"(1,)",(0.0003031701960519591+0.00022730637587534963j),(0.000325452962531951+0.00020773680059716162j),(0.00023656979968568578+0.00021099147036112199j),(5.923139854922263e-05+0.00011023319645642261j),(2.106605509714285e-05+9.6115164424922e-05j),(-3.890855923492809e-06+8.64253351288849e-05j),(-2.2892357219594386e-05+7.46785117089389e-05j),(-3.719239274021451e-05+6.135960681038779e-05j),(-4.7352875646924704e-05+4.701053518605348e-05j),(-5.3708903246481544e-05+3.220425985700909e-05j),(-5.654471243361619e-05+1.7517821844515207e-05j),(-5.6167870398165536e-05+3.505786023294096e-06j),(-5.293897850575271e-05-9.324521552266462e-06j),(-4.7278518886091196e-05-2.0534745927076393e-05j),(-3.966058785424152e-05-2.977317109914966e-05j),(-3.05987321642933e-05-3.678754786048343e-05j),(-2.062718705784322e-05-4.1432600151737266e-05j),(-1.027990586144641e-05-4.367203874199576e-05j),(-6.926355687597763e-08-4.357521778195494e-05j),(9.53403556713618e-06-4.130885439424031e-05j),(1.8118616764760312e-05-3.712447773751934e-05j),(2.5346720666254924e-05-3.134246902140899e-05j),(3.096446732856653e-05-2.4333688880883776e-05j),(3.4807738939779314e-05-1.6499758836202505e-05j),(3.680360038736068e-05-8.253069154724431e-06j),(3.6967434074584464e-05+2.469714535015091e-09j),(3.539618998369675e-05+7.889023307701743e-06j),(3.2258334834899114e-05+1.5070019316171306e-05j),(2.7781218757267133e-05+2.12623480761578e-05j),(2.22366608002167e-05+2.6245201173999527e-05j),(1.5925585749755077e-05+2.9865375905532026e-05j),(9.162527006367555e-06+3.203906949714801e-05j),(2.2607493021931423e-06+3.275036474379027e-05j),(-4.481351586122857e-06+3.204675951978125e-05j),(-1.0792038221144678e-05+3.0032210410449006e-05j),(-1.6435816258758343e-05+2.685824203610915e-05j),(-2.1220568267841756e-05+2.271371758478638e-05j),(-2.5002135888868648e-05+1.7813874057566664e-05j),(-2.7686385368854126e-05+1.2389201164955122e-05j),(-2.922891097128806e-05+6.674690640696736e-06j),(-2.9632629141164293e-05+8.999089603400438e-07j),(-2.8943590630612673e-05-4.719742382354337e-06j),(-2.7245386844727022e-05-9.990312144584981e-06j),(-2.4652550846943275e-05-1.4744962635839154e-05j),(-2.130335454437305e-05-1.8847939429468655e-05j),(-1.7352384419508855e-05-2.219686357269885e-05j),(-1.2963242417234367e-05-2.472343830776671e-05j),(-8.30167031049468e-06-2.639272400310457e-05j),(-3.5293392682381543e-06-2.720118112386673e-05j),(1.201514481720928e-06-2.717371137779553e-05j),(5.752488333302876e-06-2.6359942299254954e-05j),(1.0002385381913122e-05-2.4830001862775953e-05j),(1.3849552273932069e-05-2.2670019174705086e-05j),(1.7213221298059582e-05-1.99775671545602e-05j),(2.0033932848275608e-05-1.6857235828057733e-05j),(2.2273143013013458e-05-1.3416492852506273e-05j),(2.3912140618905528e-05-9.761953485175895e-06j),(2.495040903933316e-05-5.996147444545137e-06j),(2.5403571299205423e-05-2.2148367431778794e-06j),(2.530105356193734e-05+1.495092030692877e-06j),(2.4683593224113692e-05+5.05716433180903e-06j),(2.3600704881375885e-05+8.406308933121644e-06j),(2.210820165917458e-05+1.1489347293550324e-05j),(2.0265852032045544e-05+1.4265037387035106e-05j),(1.8135234358373892e-05+1.6703736767518115e-05j),(1.5777833841298297e-05+1.8786753926350562e-05j),(1.3253410214663151e-05+2.0505457687423684e-05j),(1.0618649683855715e-05+2.1860212088358354e-05j),(7.926101884716204e-06+2.285919955116887e-05j),(5.223392056747007e-06+2.3517188782786975e-05j),(2.55269031603127e-06+2.385429635622893e-05j),(-4.9586200990917325e-08+2.389478283800436e-05j),(-2.5528666190472685e-06+2.3665916102604642e-05j),(-4.9323455615620425e-06+2.3196926484066837e-05j),(-7.1687595319001865e-06+2.251807094707054e-05j),(-9.248050980996316e-06+2.1659816724145627e-05j),(-1.1160948935250461e-05+2.065214899532307e-05j),(-1.2902492633304034e-05+1.9524002250624825e-05j),(-1.4471521684453524e-05+1.830281098789651e-05j),(-1.5870153032518958e-05+1.7014172328409704e-05j),(-1.7103261672044562e-05+1.5681610916982032e-05j),(-1.817797876983959e-05+1.4326435025420482e-05j),(-1.9103217711641358e-05+1.296767199702106e-05j),(-1.9889235707122744e-05+1.16220709481548e-05j),(-2.0547236004189388e-05+1.0304160872795593e-05j),(-2.108901351840275e-05+9.02635287380878e-06j),(-2.1526644787726592e-05+7.799076075562355e-06j),(-2.187222161241401e-05+6.63093777093492e-06j),(-2.2137626517967428e-05+5.528899448723103e-06j),(-2.2334347259994773e-05+4.4984614736238174e-06j),(-2.247332694204808e-05+3.543850301179849e-06j),(-2.2564845906612822e-05+2.6682031664180887e-06j),(-2.261843135008708e-05+1.8737461597992472e-06j),(-2.2642790570412202e-05+1.1619624790092566e-06j),(-2.2645763848834595e-05+5.337484093465693e-07j),(-2.2634293166017237e-05-1.0444765239461667e-08j),(-2.261440323191972e-05-4.7048418302020475e-07j),(-2.2591191646992354e-05-8.46444993229232e-07j),(-2.2568825391663642e-05-1.1385166225734529e-06j),(-2.255054124792041e-05-1.3469259933548163e-06j),(-2.2538648180599113e-05-1.4718778088450587e-06j),(-2.2534530139383694e-05-1.51351192800595e-06j),(-2.2538648180599086e-05-1.4718778088450562e-06j),(-2.255054124792003e-05-1.346925993354782e-06j),(-2.256882539166351e-05-1.1385166225734448e-06j),(-2.2591191646992236e-05-8.464449932292426e-07j),(-2.2614403231919464e-05-4.704841830202144e-07j),(-2.263429316601714e-05-1.0444765239457554e-08j),(-2.2645763848834374e-05+5.337484093465881e-07j),(-2.264279057041206e-05+1.1619624790092634e-06j),(-2.2618431350087186e-05+1.8737461597992607e-06j),(-2.2564845906612717e-05+2.6682031664180573e-06j),(-2.2473326942047714e-05+3.5438503011798006e-06j),(-2.2334347259994235e-05+4.498461473623737e-06j),(-2.213762651796708e-05+5.528899448723052e-06j),(-2.1872221612413733e-05+6.630937770934866e-06j),(-2.152664478772591e-05+7.799076075562126e-06j),(-2.1089013518403008e-05+9.026352873808864e-06j),(-2.0547236004189622e-05+1.030416087279572e-05j),(-1.988923570712254e-05+1.1622070948154683e-05j),(-1.910321771164125e-05+1.2967671997021034e-05j),(-1.8177978769839647e-05+1.4326435025420558e-05j),(-1.7103261672044444e-05+1.568161091698196e-05j),(-1.5870153032518683e-05+1.701417232840946e-05j),(-1.4471521684453253e-05+1.830281098789621e-05j),(-1.2902492633303733e-05+1.952400225062436e-05j),(-1.1160948935250273e-05+2.0652148995322724e-05j),(-9.248050980996273e-06+2.165981672414558e-05j),(-7.168759531900043e-06+2.25180709470702e-05j),(-4.932345561561907e-06+2.3196926484066284e-05j),(-2.5528666190472253e-06+2.3665916102604313e-05j),(-4.958620099088738e-08+2.3894782838004648e-05j),(2.552690316031333e-06+2.3854296356229188e-05j),(5.223392056746975e-06+2.3517188782786585e-05j),(7.92610188471609e-06+2.2859199551168415e-05j),(1.0618649683855749e-05+2.1860212088358236e-05j),(1.325341021466352e-05+2.050545768742412e-05j),(1.5777833841298517e-05+1.8786753926350657e-05j),(1.8135234358373506e-05+1.670373676751769e-05j),(2.0265852032045107e-05+1.4265037387034737e-05j),(2.2108201659174147e-05+1.1489347293550082e-05j),(2.3600704881375576e-05+8.406308933121527e-06j),(2.4683593224113665e-05+5.0571643318090265e-06j),(2.530105356193753e-05+1.4950920306929316e-06j),(2.5403571299205392e-05-2.2148367431778625e-06j),(2.495040903933275e-05-5.996147444545089e-06j),(2.391214061890532e-05-9.761953485175833e-06j),(2.227314301301349e-05-1.3416492852506297e-05j),(2.0033932848275384e-05-1.6857235828057597e-05j),(1.721322129805911e-05-1.9977567154559772e-05j),(1.3849552273931693e-05-2.2670019174704574e-05j),(1.0002385381912983e-05-2.483000186277563e-05j),(5.752488333302879e-06-2.6359942299255104e-05j),(1.201514481720901e-06-2.7173711377795648e-05j),(-3.529339268238212e-06-2.720118112386701e-05j),(-8.301670310494792e-06-2.639272400310484e-05j),(-1.2963242417234392e-05-2.4723438307766577e-05j),(-1.7352384419508862e-05-2.2196863572698782e-05j),(-2.1303354544372694e-05-1.884793942946823e-05j),(-2.4652550846942933e-05-1.4744962635838893e-05j),(-2.7245386844726948e-05-9.990312144584905e-06j),(-2.8943590630612683e-05-4.719742382354226e-06j),(-2.9632629141163757e-05+8.999089603401533e-07j),(-2.9228910971287813e-05+6.674690640696811e-06j),(-2.7686385368854075e-05+1.238920116495519e-05j),(-2.500213588886851e-05+1.7813874057566722e-05j),(-2.1220568267841288e-05+2.2713717584785996e-05j),(-1.643581625875782e-05+2.68582420361084e-05j),(-1.0792038221144673e-05+3.0032210410448928e-05j),(-4.481351586122795e-06+3.204675951978121e-05j),(2.260749302193142e-06+3.275036474378965e-05j),(9.162527006367417e-06+3.2039069497147474e-05j),(1.5925585749755402e-05+2.986537590553254e-05j),(2.2236660800216647e-05+2.624520117399934e-05j),(2.778121875726721e-05+2.126234807615774e-05j),(3.225833483489862e-05+1.507001931617097e-05j),(3.539618998369613e-05+7.889023307701596e-06j),(3.696743407458435e-05+2.469714534939287e-09j),(3.680360038736055e-05-8.253069154724489e-06j),(3.4807738939778636e-05-1.6499758836202282e-05j),(3.096446732856597e-05-2.4333688880883404e-05j),(2.534672066625487e-05-3.134246902140902e-05j),(1.8118616764760207e-05-3.712447773751942e-05j),(9.534035567135843e-06-4.1308854394239635e-05j),(-6.926355687609344e-08-4.357521778195469e-05j),(-1.0279905861446673e-05-4.367203874199616e-05j),(-2.062718705784334e-05-4.143260015173706e-05j),(-3.059873216429304e-05-3.6787547860482755e-05j),(-3.966058785424096e-05-2.977317109914902e-05j),(-4.727851888609042e-05-2.0534745927075922e-05j),(-5.293897850575264e-05-9.324521552266264e-06j),(-5.616787039816591e-05+3.50578602329421e-06j),(-5.6544712433615695e-05+1.7517821844515095e-05j),(-5.370890324648143e-05+3.220425985700901e-05j),(-4.735287564692508e-05+4.701053518605391e-05j),(-3.719239274021422e-05+6.135960681038744e-05j),(-2.2892357219594003e-05+7.467851170893757e-05j),(-3.89085592349273e-06+8.64253351288847e-05j),(2.1066055097142985e-05+9.611516442492174e-05j),(5.9231398549222124e-05+0.00011023319645642079j)
