index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(0.003625714386933737+0.15822525032470983j),(0.7809751936050884+0.7872942347447524j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.11376378639713207+0.11738661861630506j),(0.005159717009634593+1.1114717035624961j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.16891373537559828+0.013993462179862273j),(-0.7259290080967891+0.46037498560440004j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.14506696920493847-0.10051261120097583j),(-0.7144141861853848-0.6116800431926034j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.05586842696380363-0.1759248916285757j),(0.020881864026868285-1.1753126744305569j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.06049612526061856-0.1842063024953445j),(0.7611348325479773-0.7542260996695562j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.16117141234601745-0.12577018775632168j),(0.7626962375492952+0.2569419305217804j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.21494100442958558-0.02316995036479342j),(-0.037086155331755105+0.96088678207109j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2099469899380571+0.09135673324561004j),(-0.9414024502920291+0.773245954100698j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.15287225444203112+0.1881703376110384j),(-1.1220518686085912-0.05818484395402926j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.06251728475982889+0.2483823308273253j),(-0.3795683597437824-0.7000261338394128j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.03852751217681119+0.2665842906827002j),(0.6647055616205494-0.5130958042247146j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.1309948746546428+0.24892331498320172j),(1.1254763944499147+0.35383521509794735j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.2029989718071255+0.2084887840953199j),(0.6527003130734568+1.1016677715683025j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.25066551924497943+0.1602427978703749j),(-0.2573068041373527+1.0216161888440893j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.2761438726420925+0.11718221599873166j),(-0.7231071011711214+0.15587964916094088j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.28437644127460926+0.0884170045785191j),(-0.2886904577651336-0.731091585507621j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.2799198086710006+0.07886600834154288j),(0.6591986121598112-0.84641642920069j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.26466624636198943+0.08968246598158085j),(1.2480557505827605-0.09182533822646415j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.2368910455394752+0.11846546731523494j),(0.921491740635539+0.8473837674518045j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.19188463179535453+0.15874002395859055j),(-0.05086991435071089+1.1288277675804848j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.12443854532860618+0.19897776086256322j),(-0.822786047749487+0.5195484555120286j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.033251164497245383+0.22239761860113874j),(-0.7487487948765567-0.4008808613252679j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(-0.07358133533324492+0.20951299160181325j),(0.027636948849751652-0.7853512498638503j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.17452960100330378+0.14508063602084967j),(0.7169733141800136-0.30793432203202387j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.23624428009544038+0.02887098898830775j),(0.6270094687475074+0.5336411991915216j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.2246120373827586-0.11444650256171068j),(-0.18220426760480046+0.8846538833167352j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(-0.1245550550127596-0.23482064121282442j),(-0.9419299769475176+0.34128545751565487j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(0.040294634813278024-0.27342710063546144j),(-0.8863898314023264-0.64926735935544j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.2036822949731344-0.19508092997693022j),(0.01852403851582135-1.177789645754748j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.28132844759787745-0.020399448294661005j),(1.0076995362624954-0.7077021774847738j)
