index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(-0.0392244420008529-0.06342718499836475j),(0.7381250372173018+0.5656417994216778j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(-0.07407769930215685-0.0015877054625369758j),(-0.18268176868965433+0.992497379483654j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(-0.03871393523863964+0.0633298633739858j),(-0.933556678711027+0.5097113867985236j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.040785150375051996+0.06823088370166616j),(-0.8186960050152712-0.4429365482899613j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.09525903709824989-0.00322203434085077j),(0.06027247416131454-1.002609817142832j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(0.06727527862496556-0.10450765215525014j),(0.8889062364335614-0.6745274493294618j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.044373357050774095-0.15937420446185427j),(0.8794942928445386+0.22333791381624776j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.18316727379231443-0.11490468065662353j),(-0.005312424694483953+0.8691520517792599j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.2724042494726756+0.025579759701818836j),(-1.0038597098266475+0.7074689805569068j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.2607911185494824+0.20880078217291032j),(-1.2299707327160425-0.03755439939215735j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.14588534491569502+0.3657585227771647j),(-0.4629364198996485-0.5826499418895734j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.03351279167071947+0.4474110082674048j),(0.6596908411144577-0.3322690866400099j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.2235758224458725+0.4415693256697451j),(1.2180573422411443+0.5464812257844908j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.38082905426157865+0.36786651880279436j),(0.83053039552791+1.261045506275777j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.4843467737197632+0.260834163792507j),(-0.023625549662568912+1.1222075547662214j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.5340011460108135+0.15354162944505068j),(-0.46524982780240043+0.1922390626072599j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.5412722656438882+0.06871419376592001j),(-0.03179463339585464-0.75079439632022j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.5197084470258235+0.017394253723671455j),(0.8989872505146341-0.9078881838185615j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.47885046136892034+0.0015176665214491365j),(1.4622399655896914-0.17999013768659586j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.4221275401265419+0.016729577226106355j),(1.1067282352226058+0.745647877362676j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.347799605837969+0.053598499085815786j),(0.10504505969190356+1.0236862427077098j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.2521596941320978+0.09740809422055093j),(-0.6950648989459954+0.4179787888700162j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.13460046864545755+0.12818826475373019j),(-0.6473994907283445-0.49509021517267643j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(0.003647714934544889+0.12335919403766189j),(0.10486599911754146-0.8715050474280016j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.11854491825971901+0.06483779775953746j),(0.7729579969235985-0.38817716029333604j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.1973947824065298-0.04995234345006457j),(0.6658589664364181+0.45481786675314934j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.19650839363736763-0.19781176432514824j),(-0.1541006238594095+0.8012886215532977j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(-0.09709771936999603-0.3284307404781684j),(-0.9144726413047539+0.2476753582503109j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(0.08199298844667305-0.37930886289102295j),(-0.8446914777689314-0.7551491216110016j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.27792294189038436-0.30619044286073716j),(0.09276468543307131-1.288899158638555j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.403153364872031-0.11541567936468616j),(1.129524453536649-0.8027184085547989j)
"(1.7692307692307692, -3.0)",[ 1.76923077 -3.        ],(0.9709824962710165+0.23915056331797652j),(0.38842482577405035+0.12421681264371204j),(1.3594073220450669+0.36336737596168855j)
"(1.9230769230769234, -3.0)",[ 1.92307692 -3.        ],(0.3240858938776612+0.946027659949495j),(0.22779065372243334+0.3067572542214826j),(0.5518765476000945+1.2527849141709777j)
"(2.0769230769230775, -3.0)",[ 2.07692308 -3.        ],(-0.6203703158510077+0.7843090406280684j),(-0.006249348328019558+0.3457236737429006j),(-0.6266196641790273+1.130032714370969j)
"(2.230769230769231, -3.0)",[ 2.23076923 -3.        ],(-0.9952332446799114-0.0975232725245396j),(-0.19693021582851797+0.22950363930683904j),(-1.1921634605084293+0.13198036678229944j)
"(2.384615384615385, -3.0)",[ 2.38461538 -3.        ],(-0.45632232809179374-0.8898145497152119j),(-0.2528103513607953+0.03449917854004724j),(-0.7091326794525891-0.8553153711751647j)
"(2.5384615384615383, -3.0)",[ 2.53846154 -3.        ],(0.5015611366090934-0.865122203069251j),(-0.16729680261133406-0.12137330542806014j),(0.33426433399775934-0.9864955084973112j)
