index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)","(50,)","(51,)","(52,)","(53,)","(54,)","(55,)","(56,)","(57,)","(58,)","(59,)"
"(0,)",(0.0023952655308412613+0.002589454064949668j),(0.0006362027958681554+0.002171498640019613j),(-0.0007801216276620913+0.0010375187445397316j),(-0.0010413524912592825+0.00010496903684901917j),(-0.0007002408250548879-0.0005812435569529609j),(-8.32370237747981e-05-0.0008135203378961407j),(0.00045961308023266696-0.000593323979186836j),(0.0006894906764185365-0.0001154179478073922j),(0.0005565505326200224+0.00035180285182616057j),(0.00018203780135684955+0.0005984090827062189j),(-0.0002313962268107754+0.0005517801085412083j),(-0.0005045164943286519+0.000277193808904131j),(-0.0005505680012119437-8.102667898598222e-05j),(-0.00038775036544650375-0.0003761213675129176j),(-0.00010592763384616044-0.0005154801708082679j),(0.00018480500884678503-0.000479904772830243j),(0.0003974188291943875-0.00030982378642441564j),(0.0004892938451684331-7.484996970850947e-05j),(0.0004615217345534724+0.00015629634091749974j),(0.00034452075334181283+0.0003350941659203501j),(0.00018001588051181911+0.0004394244872546726j),(6.578533493651278e-06+0.0004698983957077005j),(-0.00014833892332946709+0.0004414912867246963j),(-0.00027031859879694147+0.0003749045172614564j),(-0.00035594918473407715+0.0002901664601399253j),(-0.00040914392002463313+0.00020316393278941734j),(-0.000437467400707192+0.00012464376608287828j),(-0.0004493160021378195+6.078212847234383e-05j),(-0.0004521453724778457+1.4457032883371306e-05j),(-0.00045156548801605966-1.3391399680104548e-05j),(-0.00045099209355781123-2.2659834974876513e-05j),(-0.00045156548801606085-1.3391399680104855e-05j),(-0.000452145372477848+1.445703288337172e-05j),(-0.00044931600213782177+6.078212847234443e-05j),(-0.00043746740070719397+0.00012464376608287966j),(-0.00040914392002463346+0.00020316393278941745j),(-0.0003559491847340762+0.00029016646013992536j),(-0.0002703185987969417+0.00037490451726145726j),(-0.00014833892332946782+0.00044149128672469804j),(6.578533493651491e-06+0.00046989839570770077j),(0.00018001588051181966+0.00043942448725467324j),(0.00034452075334181554+0.0003350941659203524j),(0.0004615217345534737+0.0001562963409174994j),(0.000489293845168432-7.484996970850882e-05j),(0.00039741882919438847-0.00030982378642441645j),(0.00018480500884678576-0.0004799047728302443j),(-0.00010592763384616126-0.000515480170808269j),(-0.0003877503654465046-0.0003761213675129169j),(-0.0005505680012119409-8.102667898598093e-05j),(-0.0005045164943286537+0.00027719380890413287j),(-0.00023139622681077598+0.0005517801085412118j),(0.00018203780135685128+0.0005984090827062187j),(0.000556550532620021+0.00035180285182615867j),(0.0006894906764185374-0.00011541794780739324j),(0.00045961308023266935-0.0005933239791868388j),(-8.323702377479949e-05-0.0008135203378961408j),(-0.0007002408250548892-0.0005812435569529598j),(-0.0010413524912592838+0.00010496903684902056j),(-0.000780121627662093+0.0010375187445397314j),(0.0006822452857984707+0.0020455575776988618j)
"(1,)",(0.0006362027958681554+0.002171498640019613j),(0.0021130292592102615+0.002425880638596485j),(0.0006468438167090756+0.0021032068660176927j),(-0.0006301471300700693+0.000838314178674955j),(-0.0008297813296279898+8.565185065124021e-05j),(-0.0005589655013218831-0.00046210942798666774j),(-6.749176278408487e-05-0.0006482207593308205j),(0.0003655227479626316-0.00047351095125974384j),(0.0005494542027618169-9.291101260149978e-05j),(0.00044416773409077675+0.00027973730291451753j),(0.0001459519170368098+0.00047691409106696077j),(-0.00018379193452245618+0.0004403752861681056j),(-0.0004020588815217176+0.0002218208932866267j),(-0.000439392092178735-6.385431558374196e-05j),(-0.0003099964782014279-0.00029958189062511656j),(-8.534147531832407e-05-0.0004113010074497435j),(0.00014679115159743546-0.00038344405769887306j),(0.00031686611013395915-0.0002480609248584794j),(0.0003906990136611893-6.060059512263459e-05j),(0.00036898663301558696+0.0001240812612167266j),(0.0002758873424898982+0.000267168104149963j),(0.0001446603940270154+0.00035088666351960153j),(6.113090385906795e-06+0.0003756209496770977j),(-0.00011778447822945816+0.0003532587262204862j),(-0.00021545632199264714+0.0003003000780518271j),(-0.0002841215034694849+0.0002327404973370613j),(-0.0003268641005426207+0.00016328840658049034j),(-0.00034970172004410556+0.00010055570005174998j),(-0.00035933052295804123+4.9503701471084395e-05j),(-0.00036170444074313515+1.2454604468532926e-05j),(-0.00036130737819047135-9.823981372577517e-06j),(-0.0003608709670744339-1.7239756481456865e-05j),(-0.00036130737819047265-9.82398137257734e-06j),(-0.000361704440743137+1.2454604468532567e-05j),(-0.00035933052295804296+4.950370147108466e-05j),(-0.0003497017200441066+0.0001005557000517507j),(-0.00032686410054262073+0.00016328840658049094j),(-0.00028412150346948553+0.00023274049733706197j),(-0.0002154563219926476+0.000300300078051828j),(-0.00011778447822945806+0.00035325872622048524j),(6.11309038590661e-06+0.00037562094967709837j),(0.00014466039402701662+0.00035088666351960424j),(0.00027588734248989863+0.0002671681041499638j),(0.0003689866330155863+0.00012408126121672678j),(0.0003906990136611899-6.060059512263445e-05j),(0.0003168661101339605-0.00024806092485847944j),(0.0001467911515974363-0.0003834440576988745j),(-8.534147531832434e-05-0.0004113010074497443j),(-0.0003099964782014271-0.00029958189062511564j),(-0.00043939209217873734-6.385431558374195e-05j),(-0.0004020588815217188+0.00022182089328662762j),(-0.00018379193452245529+0.0004403752861681056j),(0.00014595191703680943+0.0004769140910669597j),(0.00044416773409077756+0.0002797373029145181j),(0.0005494542027618195-9.291101260149944e-05j),(0.00036552274796263146-0.00047351095125974454j),(-6.749176278408524e-05-0.0006482207593308203j),(-0.0005589655013218839-0.00046210942798666845j),(-0.0008297813296279908+8.565185065123849e-05j),(-0.0006301471300700707+0.0008383141786749532j)
"(2,)",(-0.0007801216276620913+0.0010375187445397316j),(0.0006468438167090756+0.0021032068660176927j),(0.002113029259210252+0.0024258806385964718j),(0.0006468438167090769+0.002103206866017688j),(-0.0006301471300700671+0.0008383141786749534j),(-0.000829781329627988+8.565185065124105e-05j),(-0.000558965501321882-0.00046210942798666666j),(-6.74917627840852e-05-0.0006482207593308184j),(0.00036552274796263065-0.0004735109512597428j),(0.0005494542027618152-9.291101260150028e-05j),(0.0004441677340907756+0.00027973730291451634j),(0.00014595191703680992+0.0004769140910669604j),(-0.00018379193452245575+0.0004403752861681049j),(-0.000402058881521716+0.00022182089328662567j),(-0.0004393920921787335-6.385431558374165e-05j),(-0.0003099964782014267-0.0002995818906251157j),(-8.534147531832391e-05-0.00041130100744974214j),(0.00014679115159743535-0.00038344405769887246j),(0.00031686611013395855-0.0002480609248584785j),(0.000390699013661188-6.060059512263428e-05j),(0.00036898663301558637+0.0001240812612167262j),(0.0002758873424898971+0.0002671681041499621j),(0.00014466039402701519+0.00035088666351960104j),(6.1130903859064414e-06+0.0003756209496770974j),(-0.0001177844782294582+0.0003532587262204849j),(-0.00021545632199264676+0.0003003000780518261j),(-0.00028412150346948385+0.00023274049733705977j),(-0.00032686410054262+0.00016328840658048964j),(-0.00034970172004410475+0.00010055570005174964j),(-0.0003593305229580403+4.9503701471084226e-05j),(-0.0003617044407431346+1.2454604468532333e-05j),(-0.0003613073781904709-9.823981372577814e-06j),(-0.0003608709670744338-1.72397564814573e-05j),(-0.0003613073781904718-9.823981372578007e-06j),(-0.000361704440743136+1.2454604468532274e-05j),(-0.00035933052295804134+4.9503701471084036e-05j),(-0.00034970172004410497+0.00010055570005174996j),(-0.0003268641005426213+0.00016328840658049061j),(-0.0002841215034694852+0.0002327404973370609j),(-0.00021545632199264646+0.0003003000780518255j),(-0.00011778447822945847+0.0003532587262204849j),(6.113090385906114e-06+0.0003756209496770991j),(0.00014466039402701508+0.0003508866635196019j),(0.00027588734248989565+0.0002671681041499627j),(0.00036898663301558664+0.0001240812612167272j),(0.00039069901366118947-6.0600595122633596e-05j),(0.0003168661101339597-0.00024806092485847874j),(0.0001467911515974361-0.00038344405769887295j),(-8.534147531832323e-05-0.00041130100744974176j),(-0.00030999647820142875-0.0002995818906251178j),(-0.0004393920921787358-6.38543155837425e-05j),(-0.00040205888152171587+0.00022182089328662605j),(-0.00018379193452245577+0.0004403752861681022j),(0.0001459519170368091+0.0004769140910669609j),(0.00044416773409077697+0.00027973730291451965j),(0.0005494542027618155-9.291101260149926e-05j),(0.0003655227479626312-0.0004735109512597425j),(-6.749176278408397e-05-0.0006482207593308193j),(-0.0005589655013218804-0.00046210942798666904j),(-0.0008297813296279877+8.565185065123748e-05j)
"(3,)",(-0.0010413524912592825+0.00010496903684901917j),(-0.0006301471300700693+0.000838314178674955j),(0.0006468438167090769+0.002103206866017688j),(0.0021130292592102524+0.0024258806385964718j),(0.0006468438167090767+0.0021032068660176875j),(-0.0006301471300700669+0.0008383141786749539j),(-0.000829781329627988+8.565185065124084e-05j),(-0.0005589655013218821-0.000462109427986666j),(-6.749176278408525e-05-0.0006482207593308186j),(0.00036552274796262994-0.0004735109512597432j),(0.0005494542027618146-9.291101260150041e-05j),(0.0004441677340907763+0.0002797373029145166j),(0.00014595191703681027+0.0004769140910669607j),(-0.00018379193452245553+0.0004403752861681041j),(-0.0004020588815217152+0.0002218208932866259j),(-0.00043939209217873327-6.38543155837412e-05j),(-0.00030999647820142707-0.0002995818906251148j),(-8.534147531832434e-05-0.00041130100744974236j),(0.00014679115159743503-0.0003834440576988726j),(0.000316866110133958-0.0002480609248584787j),(0.00039069901366118795-6.0600595122635046e-05j),(0.0003689866330155861+0.00012408126121672564j),(0.00027588734248989755+0.0002671681041499622j),(0.00014466039402701573+0.0003508866635196015j),(6.113090385906875e-06+0.0003756209496770971j),(-0.00011778447822945777+0.00035325872622048496j),(-0.00021545632199264608+0.0003003000780518255j),(-0.00028412150346948347+0.00023274049733706004j),(-0.0003268641005426195+0.00016328840658049034j),(-0.0003497017200441045+0.0001005557000517504j),(-0.00035933052295804063+4.9503701471084476e-05j),(-0.0003617044407431351+1.2454604468532714e-05j),(-0.0003613073781904716-9.823981372577294e-06j),(-0.0003608709670744336-1.7239756481456983e-05j),(-0.0003613073781904716-9.823981372577378e-06j),(-0.00036170444074313515+1.2454604468532768e-05j),(-0.0003593305229580405+4.950370147108444e-05j),(-0.0003497017200441062+0.00010055570005175054j),(-0.0003268641005426213+0.00016328840658049097j),(-0.0002841215034694837+0.00023274049733706018j),(-0.0002154563219926465+0.00030030007805182643j),(-0.00011778447822945853+0.00035325872622048686j),(6.113090385906477e-06+0.0003756209496770974j),(0.00014466039402701413+0.0003508866635196003j),(0.0002758873424898972+0.0002671681041499634j),(0.000368986633015587+0.00012408126121672716j),(0.0003906990136611892-6.0600595122634504e-05j),(0.00031686611013395915-0.0002480609248584786j),(0.00014679115159743506-0.0003834440576988715j),(-8.534147531832431e-05-0.00041130100744974507j),(-0.00030999647820142875-0.0002995818906251175j),(-0.00043939209217873387-6.385431558374108e-05j),(-0.0004020588815217146+0.00022182089328662464j),(-0.00018379193452245632+0.0004403752861681044j),(0.00014595191703680878+0.00047691409106696267j),(0.0004441677340907757+0.00027973730291451715j),(0.0005494542027618153-9.291101260149937e-05j),(0.00036552274796263146-0.00047351095125974275j),(-6.749176278408277e-05-0.0006482207593308194j),(-0.0005589655013218801-0.0004621094279866681j)
"(4,)",(-0.0007002408250548879-0.0005812435569529609j),(-0.0008297813296279898+8.565185065124021e-05j),(-0.0006301471300700671+0.0008383141786749534j),(0.0006468438167090767+0.0021032068660176875j),(0.002113029259210251+0.00242588063859647j),(0.0006468438167090768+0.0021032068660176884j),(-0.0006301471300700674+0.0008383141786749535j),(-0.0008297813296279874+8.565185065124101e-05j),(-0.0005589655013218818-0.00046210942798666633j),(-6.749176278408567e-05-0.0006482207593308183j),(0.00036552274796262984-0.00047351095125974265j),(0.0005494542027618156-9.291101260150039e-05j),(0.0004441677340907766+0.000279737302914517j),(0.00014595191703680965+0.0004769140910669598j),(-0.00018379193452245512+0.0004403752861681037j),(-0.000402058881521715+0.00022182089328662562j),(-0.0004393920921787328-6.3854315583741e-05j),(-0.00030999647820142723-0.00029958189062511504j),(-8.534147531832415e-05-0.0004113010074497424j),(0.00014679115159743484-0.0003834440576988722j),(0.00031686611013395806-0.00024806092485847884j),(0.00039069901366118757-6.060059512263486e-05j),(0.0003689866330155864+0.00012408126121672588j),(0.0002758873424898978+0.00026716810414996293j),(0.00014466039402701538+0.00035088666351960137j),(6.113090385906345e-06+0.00037562094967709707j),(-0.00011778447822945777+0.000353258726220484j),(-0.0002154563219926461+0.0003003000780518254j),(-0.00028412150346948347+0.00023274049733705996j),(-0.0003268641005426195+0.0001632884065804902j),(-0.0003497017200441049+0.00010055570005175023j),(-0.0003593305229580412+4.950370147108438e-05j),(-0.0003617044407431358+1.2454604468532714e-05j),(-0.0003613073781904716-9.823981372577665e-06j),(-0.0003608709670744335-1.7239756481457e-05j),(-0.00036130737819047075-9.823981372577599e-06j),(-0.0003617044407431343+1.2454604468532507e-05j),(-0.0003593305229580418+4.9503701471084287e-05j),(-0.0003497017200441064+0.00010055570005175017j),(-0.0003268641005426198+0.00016328840658049002j),(-0.00028412150346948445+0.00023274049733706037j),(-0.00021545632199264765+0.0003003000780518278j),(-0.0001177844782294584+0.000353258726220485j),(6.1130903859056105e-06+0.0003756209496770956j),(0.00014466039402701473+0.0003508866635196017j),(0.00027588734248989755+0.00026716810414996364j),(0.00036898663301558707+0.00012408126121672694j),(0.0003906990136611888-6.060059512263411e-05j),(0.00031686611013395795-0.0002480609248584775j),(0.00014679115159743636-0.0003834440576988747j),(-8.534147531832422e-05-0.000411301007449745j),(-0.00030999647820142756-0.0002995818906251157j),(-0.0004393920921787323-6.38543155837419e-05j),(-0.00040205888152171647+0.00022182089328662538j),(-0.0001837919345224578+0.0004403752861681055j),(0.00014595191703680924+0.0004769140910669601j),(0.0004441677340907753+0.0002797373029145174j),(0.0005494542027618158-9.291101260149917e-05j),(0.00036552274796263255-0.0004735109512597417j),(-6.749176278408295e-05-0.0006482207593308185j)
"(5,)",(-8.32370237747981e-05-0.0008135203378961407j),(-0.0005589655013218831-0.00046210942798666774j),(-0.000829781329627988+8.565185065124105e-05j),(-0.0006301471300700669+0.0008383141786749539j),(0.0006468438167090768+0.0021032068660176884j),(0.002113029259210253+0.002425880638596473j),(0.0006468438167090763+0.0021032068660176897j),(-0.0006301471300700671+0.0008383141786749534j),(-0.000829781329627988+8.565185065124035e-05j),(-0.000558965501321882-0.00046210942798666595j),(-6.749176278408548e-05-0.0006482207593308179j),(0.0003655227479626305-0.00047351095125974357j),(0.0005494542027618161-9.291101260150043e-05j),(0.00044416773409077567+0.000279737302914517j),(0.0001459519170368095+0.0004769140910669595j),(-0.00018379193452245515+0.00044037528616810355j),(-0.0004020588815217147+0.00022182089328662565j),(-0.0004393920921787334-6.38543155837412e-05j),(-0.00030999647820142723-0.00029958189062511537j),(-8.534147531832397e-05-0.0004113010074497422j),(0.0001467911515974349-0.00038344405769887257j),(0.0003168661101339579-0.0002480609248584787j),(0.0003906990136611882-6.0600595122634924e-05j),(0.0003689866330155871+0.00012408126121672618j),(0.00027588734248989755+0.00026716810414996293j),(0.00014466039402701519+0.0003508866635196015j),(6.113090385906165e-06+0.00037562094967709625j),(-0.00011778447822945792+0.00035325872622048404j),(-0.00021545632199264594+0.00030030007805182556j),(-0.00028412150346948336+0.00023274049733706034j),(-0.00032686410054261997+0.00016328840658049034j),(-0.0003497017200441056+0.00010055570005175036j),(-0.00035933052295804204+4.9503701471084497e-05j),(-0.000361704440743136+1.2454604468532545e-05j),(-0.0003613073781904716-9.82398137257761e-06j),(-0.000360870967074433-1.7239756481456943e-05j),(-0.00036130737819047026-9.823981372577507e-06j),(-0.00036170444074313585+1.2454604468532634e-05j),(-0.00035933052295804204+4.9503701471084354e-05j),(-0.00034970172004410475+0.00010055570005174998j),(-0.0003268641005426207+0.00016328840658049043j),(-0.00028412150346948564+0.00023274049733706183j),(-0.0002154563219926467+0.00030030007805182654j),(-0.00011778447822945823+0.0003532587262204833j),(6.113090385906145e-06+0.0003756209496770973j),(0.00014466039402701502+0.0003508866635196022j),(0.00027588734248989777+0.0002671681041499634j),(0.0003689866330155868+0.00012408126121672678j),(0.0003906990136611873-6.060059512263407e-05j),(0.00031686611013396045-0.0002480609248584801j),(0.00014679115159743663-0.00038344405769887463j),(-8.534147531832445e-05-0.00041130100744974317j),(-0.00030999647820142604-0.0002995818906251152j),(-0.0004393920921787345-6.385431558374195e-05j),(-0.00040205888152171826+0.0002218208932866258j),(-0.0001837919345224559+0.00044037528616810414j),(0.0001459519170368092+0.00047691409106696023j),(0.00044416773409077583+0.0002797373029145178j),(0.0005494542027618161-9.291101260149823e-05j),(0.000365522747962632-0.0004735109512597417j)
"(6,)",(0.00045961308023266696-0.000593323979186836j),(-6.749176278408487e-05-0.0006482207593308205j),(-0.000558965501321882-0.00046210942798666666j),(-0.000829781329627988+8.565185065124084e-05j),(-0.0006301471300700674+0.0008383141786749535j),(0.0006468438167090763+0.0021032068660176897j),(0.0021130292592102533+0.002425880638596474j),(0.0006468438167090769+0.002103206866017689j),(-0.0006301471300700675+0.0008383141786749537j),(-0.0008297813296279879+8.565185065124154e-05j),(-0.000558965501321882-0.0004621094279866655j),(-6.749176278408575e-05-0.0006482207593308192j),(0.0003655227479626311-0.00047351095125974416j),(0.0005494542027618156-9.291101260149987e-05j),(0.00044416773409077556+0.0002797373029145167j),(0.0001459519170368097+0.00047691409106695936j),(-0.0001837919345224547+0.00044037528616810333j),(-0.00040205888152171506+0.0002218208932866262j),(-0.00043939209217873354-6.38543155837413e-05j),(-0.0003099964782014272-0.00029958189062511504j),(-8.534147531832435e-05-0.0004113010074497426j),(0.0001467911515974346-0.0003834440576988724j),(0.0003168661101339583-0.000248060924858479j),(0.00039069901366118904-6.060059512263493e-05j),(0.000368986633015587+0.00012408126121672632j),(0.0002758873424898975+0.0002671681041499631j),(0.00014466039402701475+0.00035088666351960077j),(6.113090385906283e-06+0.00037562094967709636j),(-0.0001177844782294577+0.00035325872622048426j),(-0.0002154563219926458+0.0003003000780518259j),(-0.000284121503469484+0.0002327404973370604j),(-0.0003268641005426207+0.00016328840658049064j),(-0.0003497017200441064+0.00010055570005175063j),(-0.00035933052295804215+4.950370147108423e-05j),(-0.00036170444074313607+1.2454604468532421e-05j),(-0.000361307378190471-9.823981372577697e-06j),(-0.00036087096707443226-1.723975648145691e-05j),(-0.0003613073781904716-9.823981372577704e-06j),(-0.00036170444074313607+1.2454604468532352e-05j),(-0.0003593305229580405+4.950370147108403e-05j),(-0.00034970172004410567+0.00010055570005175017j),(-0.0003268641005426223+0.0001632884065804912j),(-0.0002841215034694846+0.00023274049733706077j),(-0.0002154563219926463+0.00030030007805182486j),(-0.00011778447822945858+0.00035325872622048496j),(6.113090385905957e-06+0.0003756209496770978j),(0.0001446603940270151+0.0003508866635196021j),(0.0002758873424898974+0.00026716810414996337j),(0.0003689866330155855+0.0001240812612167262j),(0.0003906990136611908-6.060059512263441e-05j),(0.00031686611013396067-0.00024806092485847993j),(0.00014679115159743544-0.00038344405769887306j),(-8.534147531832323e-05-0.00041130100744974187j),(-0.00030999647820142756-0.0002995818906251167j),(-0.00043939209217873577-6.385431558374348e-05j),(-0.00040205888152171625+0.00022182089328662554j),(-0.00018379193452245618+0.000440375286168104j),(0.0001459519170368088+0.00047691409106696077j),(0.00044416773409077523+0.0002797373029145188j),(0.0005494542027618156-9.291101260149808e-05j)
"(7,)",(0.0006894906764185365-0.0001154179478073922j),(0.0003655227479626316-0.00047351095125974384j),(-6.74917627840852e-05-0.0006482207593308184j),(-0.0005589655013218821-0.000462109427986666j),(-0.0008297813296279874+8.565185065124101e-05j),(-0.0006301471300700671+0.0008383141786749534j),(0.0006468438167090769+0.002103206866017689j),(0.002113029259210251+0.00242588063859647j),(0.0006468438167090758+0.0021032068660176875j),(-0.0006301471300700664+0.0008383141786749531j),(-0.0008297813296279867+8.565185065124093e-05j),(-0.0005589655013218823-0.0004621094279866663j),(-6.749176278408523e-05-0.0006482207593308193j),(0.0003655227479626306-0.0004735109512597426j),(0.0005494542027618145-9.291101260149978e-05j),(0.000444167734090775+0.0002797373029145163j),(0.0001459519170368097+0.00047691409106695866j),(-0.000183791934522455+0.0004403752861681034j),(-0.00040205888152171517+0.00022182089328662554j),(-0.0004393920921787328-6.385431558374126e-05j),(-0.0003099964782014272-0.0002995818906251151j),(-8.534147531832419e-05-0.00041130100744974187j),(0.00014679115159743478-0.0003834440576988725j),(0.00031686611013395877-0.0002480609248584792j),(0.0003906990136611885-6.0600595122634376e-05j),(0.00036898663301558653+0.00012408126121672656j),(0.00027588734248989647+0.0002671681041499625j),(0.00014466039402701454+0.0003508866635196006j),(6.1130903859064186e-06+0.0003756209496770961j),(-0.00011778447822945735+0.0003532587262204841j),(-0.0002154563219926462+0.0003003000780518257j),(-0.0002841215034694841+0.00023274049733706075j),(-0.00032686410054262106+0.00016328840658049086j),(-0.0003497017200441063+0.00010055570005175021j),(-0.0003593305229580419+4.9503701471084185e-05j),(-0.00036170444074313504+1.2454604468532462e-05j),(-0.0003613073781904701-9.823981372577619e-06j),(-0.0003608709670744335-1.7239756481456946e-05j),(-0.0003613073781904715-9.823981372577682e-06j),(-0.0003617044407431341+1.2454604468532385e-05j),(-0.00035933052295804107+4.950370147108407e-05j),(-0.0003497017200441072+0.00010055570005175055j),(-0.0003268641005426208+0.0001632884065804904j),(-0.0002841215034694835+0.00023274049733705898j),(-0.0002154563219926468+0.00030030007805182605j),(-0.00011778447822945851+0.00035325872622048524j),(6.113090385906223e-06+0.0003756209496770976j),(0.0001446603940270149+0.0003508866635196016j),(0.00027588734248989625+0.0002671681041499621j),(0.0003689866330155885+0.00012408126121672726j),(0.00039069901366119045-6.060059512263447e-05j),(0.00031686611013395866-0.00024806092485847895j),(0.00014679115159743544-0.0003834440576988713j),(-8.534147531832374e-05-0.0004113010074497435j),(-0.0003099964782014281-0.0002995818906251181j),(-0.00043939209217873376-6.385431558374202e-05j),(-0.000402058881521716+0.0002218208932866254j),(-0.00018379193452245634+0.0004403752861681042j),(0.0001459519170368081+0.0004769140910669608j),(0.00044416773409077485+0.0002797373029145183j)
"(8,)",(0.0005565505326200224+0.00035180285182616057j),(0.0005494542027618169-9.291101260149978e-05j),(0.00036552274796263065-0.0004735109512597428j),(-6.749176278408525e-05-0.0006482207593308186j),(-0.0005589655013218818-0.00046210942798666633j),(-0.000829781329627988+8.565185065124035e-05j),(-0.0006301471300700675+0.0008383141786749537j),(0.0006468438167090758+0.0021032068660176875j),(0.0021130292592102524+0.002425880638596472j),(0.0006468438167090777+0.0021032068660176892j),(-0.0006301471300700657+0.0008383141786749537j),(-0.0008297813296279887+8.565185065124176e-05j),(-0.0005589655013218833-0.0004621094279866667j),(-6.749176278408517e-05-0.0006482207593308186j),(0.0003655227479626299-0.00047351095125974275j),(0.0005494542027618144-9.291101260150028e-05j),(0.0004441677340907751+0.0002797373029145155j),(0.00014595191703681035+0.00047691409106695904j),(-0.00018379193452245474+0.0004403752861681039j),(-0.0004020588815217147+0.00022182089328662597j),(-0.0004393920921787334-6.385431558374071e-05j),(-0.00030999647820142734-0.0002995818906251146j),(-8.534147531832461e-05-0.00041130100744974247j),(0.00014679115159743497-0.0003834440576988734j),(0.0003168661101339587-0.00024806092485847895j),(0.0003906990136611887-6.060059512263471e-05j),(0.0003689866330155859+0.00012408126121672632j),(0.0002758873424898969+0.00026716810414996234j),(0.00014466039402701502+0.0003508866635196006j),(6.11309038590713e-06+0.00037562094967709625j),(-0.00011778447822945747+0.0003532587262204847j),(-0.00021545632199264624+0.00030030007805182676j),(-0.0002841215034694847+0.00023274049733706137j),(-0.0003268641005426214+0.000163288406580491j),(-0.0003497017200441063+0.00010055570005175054j),(-0.0003593305229580413+4.95037014710844e-05j),(-0.00036170444074313444+1.2454604468532633e-05j),(-0.0003613073781904716-9.823981372577466e-06j),(-0.0003608709670744337-1.7239756481456807e-05j),(-0.0003613073781904701-9.823981372577343e-06j),(-0.00036170444074313515+1.2454604468532524e-05j),(-0.000359330522958043+4.950370147108444e-05j),(-0.0003497017200441057+0.00010055570005175019j),(-0.0003268641005426194+0.00016328840658048942j),(-0.00028412150346948455+0.00023274049733706045j),(-0.00021545632199264714+0.00030030007805182654j),(-0.00011778447822945842+0.0003532587262204853j),(6.11309038590628e-06+0.00037562094967709734j),(0.0001446603940270145+0.0003508866635196003j),(0.0002758873424898988+0.0002671681041499644j),(0.0003689866330155885+0.0001240812612167273j),(0.0003906990136611887-6.060059512263451e-05j),(0.00031686611013395806-0.0002480609248584776j),(0.000146791151597436-0.0003834440576988732j),(-8.534147531832327e-05-0.00041130100744974545j),(-0.0003099964782014272-0.00029958189062511645j),(-0.00043939209217873387-6.385431558374233e-05j),(-0.0004020588815217167+0.0002218208932866253j),(-0.00018379193452245743+0.00044037528616810393j),(0.00014595191703680794+0.0004769140910669606j)
