index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)","(50,)","(51,)","(52,)","(53,)","(54,)","(55,)","(56,)","(57,)","(58,)","(59,)","(60,)","(61,)","(62,)","(63,)","(64,)","(65,)","(66,)","(67,)","(68,)","(69,)","(70,)","(71,)","(72,)","(73,)","(74,)","(75,)","(76,)","(77,)","(78,)","(79,)","(80,)","(81,)","(82,)","(83,)","(84,)","(85,)","(86,)","(87,)","(88,)","(89,)"
"(0,)",(0.001402534076118489+0.0011836864488311788j),(0.0007370224420231527+0.0010809438893182068j),(-8.647980207117445e-05+0.0007253162608594206j),(-0.0003742037642500194+0.00045784041720802355j),(-0.0004843858674872533+0.00017339708288952938j),(-0.00045372300441115656-8.588266025127572e-05j),(-0.00032054632765554723-0.00027570037882149694j),(-0.00013224401898607376-0.0003695902601346389j),(6.126037119452831e-05-0.0003630890240057843j),(0.00021668889909803293-0.00027253449222355906j),(0.0003050625855555239-0.00012930828497715463j),(0.0003156663544650986+2.8608335314758762e-05j),(0.0002556654040676198+0.00016546024942918605j),(0.00014597440432398263+0.00025484098289656676j),(1.4837157446816336e-05+0.0002837483055806067j),(-0.00010909881030840282+0.0002531582092770929j),(-0.00020261153100279837+0.00017558892970370092j),(-0.00025158159008000733+7.073170602211823e-05j),(-0.0002521532828535302-3.954994171305801e-05j),(-0.00020964965004387968-0.0001356813007628315j),(-0.000135941006753116-0.0002035007254358361j),(-4.613636860805816e-05-0.0002357183130030523j),(4.4599245838187546e-05-0.0002318076216698156j),(0.00012352443402215667-0.00019672563980899306j),(0.00018181078970599607-0.00013898899357628593j),(0.00021502560457190654-6.861931426400191e-05j),(0.00022278848528309032+4.645906590023337e-06j),(0.00020788518948241006+7.264296041262427e-05j),(0.000175137743722238+0.0001294974177612096j),(0.00013028314233443295+0.00017181502889329219j),(7.903362179844985e-05+0.0001984728276997008j),(2.640637130387424e-05+0.00021016297597243363j),(-2.3661846089905707e-05+0.00020883303140855085j),(-6.845002789084095e-05+0.00019713540748318817j),(-0.00010639992386774242+0.00017795946586455865j),(-0.0001369434273981862+0.00015408214958443763j),(-0.0001602724619754189+0.00012794330457539907j),(-0.00017709944084720998+0.00010153204647558985j),(-0.0001884401756915477+7.636020430797227e-05j),(-0.00019543623080800428+5.349600295759159e-05j),(-0.00019922201878455972+3.3633220093334184e-05j),(-0.0002008339666738647+1.71757321503923e-05j),(-0.00020115455783584297+4.322834626538486e-06j),(-0.0002008822596697216-4.854207151276782e-06j),(-0.0002005184609531584-1.0349878838384972e-05j),(-0.00020036383424152488-1.2179098646093076e-05j),(-0.00020051846095315887-1.0349878838384907e-05j),(-0.0002008822596697205-4.854207151276821e-06j),(-0.0002011545578358442+4.322834626538553e-06j),(-0.00020083396667386574+1.7175732150392492e-05j),(-0.00019922201878456018+3.3633220093334225e-05j),(-0.00019543623080800514+5.349600295759195e-05j),(-0.000188440175691548+7.636020430797232e-05j),(-0.00017709944084720987+0.00010153204647558983j),(-0.00016027246197541976+0.00012794330457539972j),(-0.00013694342739818704+0.00015408214958443852j),(-0.0001063999238677425+0.00017795946586455868j),(-6.84500278908413e-05+0.00019713540748318977j),(-2.3661846089905575e-05+0.00020883303140855052j),(2.6406371303874695e-05+0.00021016297597243542j),(7.90336217984504e-05+0.00019847282769970147j),(0.00013028314233443287+0.00017181502889329164j),(0.00017513774372223876+0.00012949741776121013j),(0.00020788518948241098+7.264296041262451e-05j),(0.00022278848528309124+4.645906590023093e-06j),(0.0002150256045719077-6.861931426400249e-05j),(0.0001818107897059973-0.00013898899357628726j),(0.00012352443402215607-0.00019672563980899254j),(4.459924583818745e-05-0.00023180762166981683j),(-4.613636860805843e-05-0.00023571831300305291j),(-0.0001359410067531173-0.00020350072543583682j),(-0.00020964965004388033-0.00013568130076283138j),(-0.00025215328285352925-3.9549941713057385e-05j),(-0.000251581590080009+7.073170602211856e-05j),(-0.0002026115310027998+0.0001755889297037028j),(-0.0001090988103084024+0.0002531582092770939j),(1.4837157446817211e-05+0.00028374830558060835j),(0.00014597440432398425+0.0002548409828965676j),(0.0002556654040676207+0.00016546024942918583j),(0.00031566635446510113+2.860833531475826e-05j),(0.00030506258555552577-0.00012930828497715566j),(0.00021668889909803244-0.00027253449222355944j),(6.126037119452833e-05-0.0003630890240057857j),(-0.00013224401898607468-0.0003695902601346399j),(-0.00032054632765555016-0.00027570037882149824j),(-0.00045372300441115976-8.588266025127519e-05j),(-0.00048438586748725157+0.00017339708288952944j),(-0.00037420376425001997+0.00045784041720802626j),(-8.647980207117462e-05+0.0007253162608594261j),(0.0006497306301063454+0.0010076366821459132j)
"(1,)",(0.0007370224420231527+0.0010809438893182068j),(0.001257610547692247+0.0011106349386100125j),(0.0006279318858218675+0.001048908011006029j),(-7.012475320408264e-05+0.000587309136545704j),(-0.0002984244218845292+0.0003661649722068354j),(-0.0003867437176042743+0.00013892032937628152j),(-0.00036244637005105533-6.825685894884345e-05j),(-0.00025619523137547837-0.0002199811452780071j),(-0.0001058491346309662-0.00029510096792125813j),(4.871303951170909e-05-0.0002900316724986704j),(0.00017291451205812857-0.0002178010449601133j),(0.00024359104451479507-0.00010345695260662846j),(0.00025216027900999384+2.2672127195792516e-05j),(0.0002043205282713725+0.00013202407687114723j),(0.000116757198301927+0.00020349300331209326j),(1.2019149952692514e-05+0.00022667240732681627j),(-8.701097502798008e-05+0.0002023191195880668j),(-0.00016177388072971692+0.00014041308731623265j),(-0.00020097404143350014+5.6671537282546375e-05j),(-0.00020151187491061596-3.1443579666167914e-05j),(-0.00016762175942919383-0.00010828956929260235j),(-0.00010877359828618635-0.00016254111182447182j),(-3.703174632212106e-05-0.00018835899602894635j),(3.548738406346767e-05-0.0001853072455200389j),(9.85976007712863e-05-0.00015733350915668893j),(0.00014523507172451154-0.00011123399998246915j),(0.00017184650448404383-5.5012614337363324e-05j),(0.0001781170604338591+3.5489640624005074e-06j),(0.0001662639655271741+5.792284940366962e-05j),(0.00014013460747541455+0.00010340816587475302j),(0.0001043107482376929+0.00013728509853132924j),(6.335725016850859e-05+0.00015864922787124365j),(2.1285748317365525e-05+0.000168047888166117j),(-1.8754143779883036e-05+0.00016703333388818037j),(-5.458377922331197e-05+0.0001577228808591028j),(-8.495376597447138e-05+0.00014242480950440924j),(-0.00010940647952558142+0.0001233588376933681j),(-0.0001280924198376726+0.00010247617641292952j),(-0.00014157886321480666+8.136834096048086e-05j),(-0.00015067632782555425+6.124561011288922e-05j),(-0.0001562964832188186+4.29637064395305e-05j),(-0.0001593457776377843+2.7078908445252204e-05j),(-0.00016065267998948432+1.391553190447239e-05j),(-0.0001609228072220044+3.6340834651329343e-06j),(-0.0001607147640745991-3.707559336231253e-06j),(-0.00016042960600441933-8.104355784759492e-06j),(-0.00016030786421454134-9.567860314697515e-06j),(-0.00016042960600441849-8.104355784759373e-06j),(-0.0001607147640746-3.707559336231249e-06j),(-0.00016092280722200482+3.6340834651330423e-06j),(-0.00016065267998948427+1.3915531904472454e-05j),(-0.0001593457776377857+2.70789084452525e-05j),(-0.00015629648321881953+4.29637064395308e-05j),(-0.00015067632782555398+6.124561011288923e-05j),(-0.0001415788632148072+8.136834096048125e-05j),(-0.0001280924198376732+0.00010247617641293007j),(-0.00010940647952558129+0.00012335883769336797j),(-8.4953765974472e-05+0.0001424248095044102j),(-5.458377922331193e-05+0.00015772288085910268j),(-1.8754143779882972e-05+0.0001670333338881816j),(2.12857483173657e-05+0.00016804788816611737j),(6.335725016850894e-05+0.00015864922787124403j),(0.00010431074823769355+0.00013728509853133032j),(0.00014013460747541474+0.00010340816587475308j),(0.00016626396552717418+5.792284940366959e-05j),(0.00017811706043386043+3.5489640624001605e-06j),(0.00017184650448404503-5.501261433736406e-05j),(0.00014523507172451092-0.00011123399998246879j),(9.859760077128684e-05-0.00015733350915669015j),(3.548738406346738e-05-0.00018530724552003912j),(-3.703174632212182e-05-0.00018835899602894721j),(-0.00010877359828618714-0.00016254111182447236j),(-0.00016762175942919348-0.00010828956929260152j),(-0.00020151187491061705-3.144357966616785e-05j),(-0.00020097404143350103+5.667153728254687e-05j),(-0.00016177388072971728+0.00014041308731623336j),(-8.701097502798022e-05+0.0002023191195880688j),(1.2019149952693406e-05+0.00022667240732681757j),(0.00011675719830192751+0.0002034930033120929j),(0.00020432052827137412+0.00013202407687114731j),(0.00025216027900999585+2.267212719579238e-05j),(0.00024359104451479534-0.00010345695260662927j),(0.00017291451205812884-0.00021780104496011408j),(4.871303951170879e-05-0.0002900316724986711j),(-0.00010584913463096749-0.0002951009679212598j),(-0.00025619523137548076-0.0002199811452780078j),(-0.00036244637005105457-6.825685894884279e-05j),(-0.00038674371760427553+0.00013892032937628293j),(-0.0002984244218845309+0.00036616497220683786j),(-7.012475320408102e-05+0.0005873091365456987j)
"(2,)",(-8.647980207117445e-05+0.0007253162608594206j),(0.0006279318858218675+0.001048908011006029j),(0.0012576105476922392+0.0011106349386100045j),(0.0006279318858218669+0.0010489080110060254j),(-7.012475320408203e-05+0.0005873091365457025j),(-0.0002984244218845276+0.00036616497220683423j),(-0.0003867437176042727+0.00013892032937628127j),(-0.0003624463700510543-6.825685894884302e-05j),(-0.0002561952313754777-0.00021998114527800586j),(-0.00010584913463096613-0.0002951009679212573j),(4.8713039511708635e-05-0.00029003167249866917j),(0.00017291451205812754-0.00021780104496011237j),(0.00024359104451479404-0.0001034569526066283j),(0.0002521602790099934+2.2672127195792435e-05j),(0.00020432052827137187+0.00013202407687114647j),(0.00011675719830192654+0.00020349300331209247j),(1.2019149952692627e-05+0.00022667240732681475j),(-8.701097502797959e-05+0.00020231911958806654j),(-0.00016177388072971646+0.00014041308731623238j),(-0.0002009740414334993+5.6671537282546104e-05j),(-0.0002015118749106152-3.144357966616766e-05j),(-0.0001676217594291929-0.00010828956929260148j),(-0.00010877359828618621-0.0001625411118244717j),(-3.7031746322120876e-05-0.00018835899602894543j),(3.5487384063467255e-05-0.00018530724552003795j),(9.859760077128591e-05-0.0001573335091566886j),(0.00014523507172451068-0.00011123399998246859j),(0.00017184650448404316-5.501261433736328e-05j),(0.000178117060433859+3.548964062400431e-06j),(0.0001662639655271734+5.792284940366953e-05j),(0.00014013460747541365+0.00010340816587475219j),(0.00010431074823769233+0.00013728509853132848j),(6.335725016850855e-05+0.00015864922787124349j),(2.1285748317365522e-05+0.0001680478881661162j),(-1.8754143779882894e-05+0.00016703333388817977j),(-5.458377922331167e-05+0.0001577228808591023j),(-8.495376597447119e-05+0.00014242480950440884j),(-0.00010940647952558104+0.00012335883769336761j),(-0.00012809241983767223+0.00010247617641292925j),(-0.00014157886321480612+8.136834096048055e-05j),(-0.00015067632782555309+6.124561011288873e-05j),(-0.000156296483218818+4.296370643953028e-05j),(-0.0001593457776377841+2.7078908445252072e-05j),(-0.00016065267998948375+1.3915531904472348e-05j),(-0.00016092280722200381+3.6340834651329373e-06j),(-0.0001607147640745985-3.707559336231311e-06j),(-0.0001604296060044191-8.104355784759485e-06j),(-0.00016030786421453944-9.567860314697449e-06j),(-0.00016042960600441962-8.104355784759498e-06j),(-0.00016071476407459885-3.7075593362313444e-06j),(-0.00016092280722200368+3.6340834651329153e-06j),(-0.00016065267998948468+1.391553190447247e-05j),(-0.0001593457776377846+2.707890844525226e-05j),(-0.00015629648321881842+4.296370643953053e-05j),(-0.0001506763278255544+6.124561011288915e-05j),(-0.0001415788632148066+8.136834096048093e-05j),(-0.000128092419837672+0.00010247617641292896j),(-0.0001094064795255817+0.00012335883769336835j),(-8.495376597447112e-05+0.00014242480950440846j),(-5.458377922331213e-05+0.0001577228808591032j),(-1.8754143779883036e-05+0.00016703333388818034j),(2.128574831736544e-05+0.00016804788816611634j),(6.335725016850884e-05+0.00015864922787124454j),(0.00010431074823769284+0.00013728509853132935j),(0.0001401346074754141+0.00010340816587475266j),(0.00016626396552717413+5.792284940366955e-05j),(0.00017811706043385976+3.548964062400287e-06j),(0.0001718465044840428-5.501261433736299e-05j),(0.00014523507172451187-0.00011123399998246928j),(9.859760077128613e-05-0.00015733350915668866j),(3.548738406346739e-05-0.00018530724552003936j),(-3.703174632212111e-05-0.0001883589960289459j),(-0.00010877359828618597-0.00016254111182447084j),(-0.00016762175942919416-0.00010828956929260239j),(-0.00020151187491061632-3.1443579666167683e-05j),(-0.0002009740414334997+5.6671537282546416e-05j),(-0.00016177388072971717+0.00014041308731623322j),(-8.701097502797997e-05+0.0002023191195880679j),(1.2019149952692808e-05+0.00022667240732681537j),(0.0001167571983019276+0.00020349300331209348j),(0.00020432052827137296+0.00013202407687114718j),(0.00025216027900999347+2.2672127195792265e-05j),(0.00024359104451479518-0.00010345695260662851j),(0.00017291451205812835-0.00021780104496011313j),(4.871303951170889e-05-0.0002900316724986709j),(-0.00010584913463096695-0.0002951009679212589j),(-0.00025619523137547685-0.0002199811452780054j),(-0.0003624463700510555-6.825685894884297e-05j),(-0.0003867437176042754+0.00013892032937628184j),(-0.0002984244218845247+0.0003661649722068303j)
"(3,)",(-0.0003742037642500194+0.00045784041720802355j),(-7.012475320408264e-05+0.000587309136545704j),(0.0006279318858218669+0.0010489080110060254j),(0.0012576105476922394+0.0011106349386100047j),(0.0006279318858218671+0.001048908011006026j),(-7.012475320408207e-05+0.0005873091365457023j),(-0.0002984244218845278+0.00036616497220683396j),(-0.000386743717604273+0.00013892032937628125j),(-0.0003624463700510543-6.825685894884292e-05j),(-0.00025619523137547794-0.00021998114527800632j),(-0.00010584913463096597-0.00029510096792125716j),(4.871303951170866e-05-0.0002900316724986688j),(0.0001729145120581275-0.0002178010449601122j),(0.0002435910445147947-0.00010345695260662845j),(0.00025216027900999347+2.26721271957924e-05j),(0.00020432052827137176+0.0001320240768711467j),(0.00011675719830192635+0.00020349300331209193j),(1.2019149952692746e-05+0.0002266724073268153j),(-8.70109750279799e-05+0.00020231911958806684j),(-0.0001617738807297166+0.00014041308731623227j),(-0.0002009740414334993+5.667153728254604e-05j),(-0.00020151187491061472-3.144357966616758e-05j),(-0.00016762175942919337-0.000108289569292602j),(-0.00010877359828618613-0.0001625411118244715j),(-3.703174632212095e-05-0.00018835899602894524j),(3.548738406346733e-05-0.0001853072455200383j),(9.859760077128595e-05-0.00015733350915668825j),(0.00014523507172451079-0.00011123399998246854j),(0.00017184650448404378-5.501261433736343e-05j),(0.000178117060433859+3.5489640624004586e-06j),(0.00016626396552717293+5.79228494036693e-05j),(0.00014013460747541343+0.00010340816587475212j),(0.00010431074823769264+0.00013728509853132889j),(6.33572501685086e-05+0.00015864922787124332j),(2.1285748317365474e-05+0.00016804788816611623j),(-1.8754143779882864e-05+0.00016703333388817993j),(-5.4583779223311814e-05+0.0001577228808591025j),(-8.495376597447128e-05+0.00014242480950440878j),(-0.00010940647952558126+0.0001233588376933677j),(-0.00012809241983767228+0.00010247617641292925j),(-0.00014157886321480555+8.136834096048025e-05j),(-0.0001506763278255531+6.124561011288872e-05j),(-0.00015629648321881847+4.296370643953035e-05j),(-0.00015934577763778422+2.7078908445252055e-05j),(-0.00016065267998948386+1.3915531904472376e-05j),(-0.00016092280722200381+3.6340834651327704e-06j),(-0.00016071476407459893-3.7075593362313884e-06j),(-0.00016042960600441786-8.10435578475943e-06j),(-0.00016030786421454126-9.567860314697559e-06j),(-0.0001604296060044192-8.104355784759415e-06j),(-0.0001607147640745984-3.707559336231375e-06j),(-0.0001609228072220048+3.6340834651329144e-06j),(-0.0001606526799894843+1.3915531904472392e-05j),(-0.00015934577763778414+2.7078908445252228e-05j),(-0.0001562964832188194+4.296370643953061e-05j),(-0.0001506763278255544+6.124561011288915e-05j),(-0.0001415788632148058+8.136834096048039e-05j),(-0.00012809241983767296+0.0001024761764129297j),(-0.00010940647952558088+0.00012335883769336734j),(-8.495376597447167e-05+0.00014242480950440962j),(-5.458377922331206e-05+0.00015772288085910268j),(-1.8754143779883057e-05+0.0001670333338881799j),(2.128574831736551e-05+0.0001680478881661175j),(6.335725016850863e-05+0.00015864922787124403j),(0.0001043107482376929+0.00013728509853132924j),(0.00014013460747541476+0.00010340816587475291j),(0.0001662639655271742+5.792284940366969e-05j),(0.00017811706043385807+3.5489640624005133e-06j),(0.00017184650448404446-5.501261433736362e-05j),(0.00014523507172451125-0.00011123399998246868j),(9.859760077128651e-05-0.00015733350915668964j),(3.548738406346744e-05-0.00018530724552003874j),(-3.7031746322120984e-05-0.0001883589960289448j),(-0.00010877359828618678-0.00016254111182447252j),(-0.0001676217594291943-0.00010828956929260232j),(-0.00020151187491061567-3.1443579666167595e-05j),(-0.0002009740414335003+5.6671537282546714e-05j),(-0.00016177388072971711+0.0001404130873162333j),(-8.701097502797968e-05+0.00020231911958806673j),(1.2019149952693098e-05+0.00022667240732681675j),(0.00011675719830192739+0.0002034930033120936j),(0.000204320528271372+0.00013202407687114645j),(0.00025216027900999417+2.267212719579251e-05j),(0.0002435910445147952-0.00010345695260662868j),(0.00017291451205812873-0.00021780104496011403j),(4.87130395117087e-05-0.00029003167249867106j),(-0.00010584913463096567-0.0002951009679212562j),(-0.00025619523137547864-0.00021998114527800662j),(-0.0003624463700510566-6.825685894884371e-05j),(-0.0003867437176042691+0.00013892032937627997j)
"(4,)",(-0.0004843858674872533+0.00017339708288952938j),(-0.0002984244218845292+0.0003661649722068354j),(-7.012475320408203e-05+0.0005873091365457025j),(0.0006279318858218671+0.001048908011006026j),(0.0012576105476922409+0.001110634938610006j),(0.0006279318858218673+0.0010489080110060263j),(-7.012475320408211e-05+0.0005873091365457023j),(-0.00029842442188452806+0.00036616497220683445j),(-0.0003867437176042731+0.0001389203293762816j),(-0.000362446370051055-6.825685894884306e-05j),(-0.00025619523137547794-0.0002199811452780062j),(-0.00010584913463096593-0.00029510096792125694j),(4.8713039511708635e-05-0.0002900316724986689j),(0.0001729145120581281-0.00021780104496011286j),(0.00024359104451479474-0.00010345695260662849j),(0.00025216027900999374+2.2672127195792523e-05j),(0.00020432052827137144+0.00013202407687114626j),(0.0001167571983019269+0.00020349300331209234j),(1.2019149952692803e-05+0.00022667240732681575j),(-8.701097502798005e-05+0.00020231911958806686j),(-0.0001617738807297167+0.0001404130873162323j),(-0.00020097404143349892+5.66715372825461e-05j),(-0.00020151187491061545-3.144357966616786e-05j),(-0.00016762175942919326-0.00010828956929260194j),(-0.00010877359828618619-0.00016254111182447138j),(-3.7031746322121194e-05-0.00018835899602894553j),(3.54873840634674e-05-0.00018530724552003804j),(9.859760077128589e-05-0.00015733350915668844j),(0.00014523507172451138-0.00011123399998246898j),(0.00017184650448404383-5.501261433736343e-05j),(0.00017811706043385856+3.5489640624004523e-06j),(0.0001662639655271728+5.7922849403669185e-05j),(0.00014013460747541395+0.00010340816587475243j),(0.00010431074823769267+0.00013728509853132878j),(6.33572501685086e-05+0.00015864922787124349j),(2.1285748317365627e-05+0.00016804788816611642j),(-1.8754143779882874e-05+0.00016703333388818018j),(-5.458377922331191e-05+0.00015772288085910254j),(-8.495376597447142e-05+0.00014242480950440902j),(-0.00010940647952558123+0.00012335883769336789j),(-0.00012809241983767185+0.00010247617641292886j),(-0.00014157886321480566+8.136834096048027e-05j),(-0.00015067632782555357+6.124561011288896e-05j),(-0.0001562964832188186+4.2963706439530485e-05j),(-0.00015934577763778433+2.707890844525223e-05j),(-0.00016065267998948392+1.391553190447232e-05j),(-0.00016092280722200436+3.6340834651329644e-06j),(-0.0001607147640745977-3.7075593362313444e-06j),(-0.00016042960600441976-8.104355784759481e-06j),(-0.00016030786421454085-9.567860314697515e-06j),(-0.00016042960600441876-8.104355784759537e-06j),(-0.00016071476407459955-3.7075593362312846e-06j),(-0.0001609228072220044+3.6340834651328856e-06j),(-0.00016065267998948383+1.3915531904472446e-05j),(-0.0001593457776377852+2.7078908445252245e-05j),(-0.00015629648321881942+4.2963706439530736e-05j),(-0.0001506763278255535+6.124561011288888e-05j),(-0.0001415788632148069+8.136834096048102e-05j),(-0.00012809241983767196+0.00010247617641292898j),(-0.0001094064795255817+0.0001233588376933684j),(-8.49537659744715e-05+0.00014242480950440913j),(-5.458377922331187e-05+0.00015772288085910246j),(-1.8754143779883297e-05+0.00016703333388818113j),(2.1285748317365464e-05+0.00016804788816611704j),(6.33572501685088e-05+0.000158649227871244j),(0.00010431074823769348+0.00013728509853132975j),(0.00014013460747541484+0.00010340816587475306j),(0.00016626396552717266+5.792284940366924e-05j),(0.0001781170604338599+3.5489640624004243e-06j),(0.00017184650448404367-5.501261433736335e-05j),(0.00014523507172451187-0.00011123399998246959j),(9.859760077128636e-05-0.00015733350915668904j),(3.5487384063467126e-05-0.00018530724552003777j),(-3.7031746322121127e-05-0.00018835899602894667j),(-0.00010877359828618708-0.00016254111182447255j),(-0.00016762175942919391-0.00010828956929260204j),(-0.00020151187491061653-3.1443579666167616e-05j),(-0.00020097404143350035+5.667153728254685e-05j),(-0.00016177388072971644+0.00014041308731623244j),(-8.701097502798009e-05+0.00020231911958806817j),(1.2019149952692764e-05+0.00022667240732681692j),(0.00011675719830192689+0.0002034930033120926j),(0.0002043205282713725+0.000132024076871147j),(0.0002521602790099943+2.2672127195792465e-05j),(0.00024359104451479607-0.00010345695260662926j),(0.00017291451205812873-0.00021780104496011438j),(4.871303951170867e-05-0.0002900316724986684j),(-0.0001058491346309666-0.0002951009679212582j),(-0.0002561952313754793-0.00021998114527800787j),(-0.0003624463700510509-6.825685894884241e-05j)
"(5,)",(-0.00045372300441115656-8.588266025127572e-05j),(-0.0003867437176042743+0.00013892032937628152j),(-0.0002984244218845276+0.00036616497220683423j),(-7.012475320408207e-05+0.0005873091365457023j),(0.0006279318858218673+0.0010489080110060263j),(0.0012576105476922396+0.001110634938610005j),(0.0006279318858218665+0.0010489080110060256j),(-7.012475320408207e-05+0.0005873091365457023j),(-0.0002984244218845277+0.0003661649722068344j),(-0.0003867437176042734+0.00013892032937628165j),(-0.00036244637005105446-6.825685894884295e-05j),(-0.0002561952313754774-0.0002199811452780058j),(-0.00010584913463096589-0.00029510096792125667j),(4.8713039511708805e-05-0.0002900316724986694j),(0.00017291451205812787-0.00021780104496011278j),(0.00024359104451479466-0.00010345695260662837j),(0.0002521602790099929+2.2672127195792265e-05j),(0.00020432052827137187+0.00013202407687114615j),(0.00011675719830192701+0.00020349300331209258j),(1.2019149952692734e-05+0.00022667240732681564j),(-8.701097502797989e-05+0.00020231911958806678j),(-0.00016177388072971603+0.00014041308731623206j),(-0.00020097404143349946+5.6671537282546104e-05j),(-0.00020151187491061507-3.14435796661676e-05j),(-0.00016762175942919313-0.00010828956929260162j),(-0.00010877359828618646-0.00016254111182447138j),(-3.703174632212112e-05-0.0001883589960289452j),(3.548738406346718e-05-0.00018530724552003804j),(9.85976007712861e-05-0.00015733350915668904j),(0.00014523507172451127-0.00011123399998246894j),(0.00017184650448404324-5.501261433736328e-05j),(0.00017811706043385824+3.548964062400274e-06j),(0.0001662639655271732+5.792284940366921e-05j),(0.00014013460747541384+0.0001034081658747521j),(0.00010431074823769275+0.00013728509853132862j),(6.335725016850891e-05+0.00015864922787124338j),(2.1285748317365674e-05+0.0001680478881661165j),(-1.8754143779882884e-05+0.00016703333388818007j),(-5.4583779223311854e-05+0.00015772288085910265j),(-8.495376597447128e-05+0.00014242480950440902j),(-0.00010940647952558072+0.00012335883769336732j),(-0.00012809241983767174+0.00010247617641292889j),(-0.00014157886321480585+8.136834096048051e-05j),(-0.00015067632782555352+6.124561011288896e-05j),(-0.00015629648321881855+4.29637064395306e-05j),(-0.00015934577763778416+2.7078908445252326e-05j),(-0.00016065267998948424+1.391553190447255e-05j),(-0.00016092280722200297+3.6340834651329762e-06j),(-0.00016071476407459944-3.707559336231249e-06j),(-0.0001604296060044192-8.10435578475935e-06j),(-0.00016030786421454028-9.567860314697381e-06j),(-0.00016042960600441976-8.10435578475928e-06j),(-0.00016071476407459898-3.7075593362312465e-06j),(-0.00016092280722200381+3.6340834651330466e-06j),(-0.00016065267998948468+1.3915531904472568e-05j),(-0.00015934577763778503+2.7078908445252523e-05j),(-0.0001562964832188184+4.296370643953055e-05j),(-0.0001506763278255545+6.124561011288942e-05j),(-0.00014157886321480563+8.136834096048047e-05j),(-0.0001280924198376727+0.00010247617641292988j),(-0.00010940647952558116+0.000123358837693368j),(-8.495376597447108e-05+0.00014242480950440878j),(-5.4583779223312213e-05+0.00015772288085910333j),(-1.875414377988309e-05+0.00016703333388818048j),(2.1285748317365654e-05+0.00016804788816611685j),(6.335725016850916e-05+0.00015864922787124443j),(0.00010431074823769345+0.00013728509853132973j),(0.00014013460747541343+0.000103408165874752j),(0.00016626396552717423+5.792284940366964e-05j),(0.00017811706043385892+3.548964062400342e-06j),(0.00017184650448404446-5.501261433736387e-05j),(0.00014523507172451135-0.00011123399998246907j),(9.859760077128558e-05-0.0001573335091566881j),(3.548738406346754e-05-0.0001853072455200394j),(-3.703174632212138e-05-0.0001883589960289466j),(-0.00010877359828618678-0.00016254111182447184j),(-0.00016762175942919448-0.00010828956929260216j),(-0.0002015118749106164-3.1443579666167304e-05j),(-0.0002009740414334991+5.6671537282546436e-05j),(-0.0001617738807297172+0.00014041308731623338j),(-8.701097502798027e-05+0.000202319119588068j),(1.2019149952692907e-05+0.00022667240732681553j),(0.00011675719830192702+0.00020349300331209304j),(0.0002043205282713725+0.00013202407687114677j),(0.00025216027900999504+2.2672127195792275e-05j),(0.00024359104451479585-0.00010345695260662946j),(0.00017291451205812727-0.00021780104496011205j),(4.871303951170867e-05-0.0002900316724986701j),(-0.00010584913463096649-0.00029510096792125916j),(-0.0002561952313754751-0.00021998114527800393j)
