index,x,value
"(2.8461538461538467, -2.5384615384615383)","(2.8461538461538467, -2.5384615384615383)",(0.07610245243647606-0.2272665516189125j)
"(3.0, -2.5384615384615383)","(3.0, -2.5384615384615383)",(0.23299541786619526-0.050360830838843545j)
"(-3.0, -2.3846153846153846)","(-3.0, -2.3846153846153846)",(-0.06159821507829951-0.21104884945254948j)
"(-2.8461538461538463, -2.3846153846153846)","(-2.8461538461538463, -2.3846153846153846)",(-0.2050692437344894-0.09215593796773404j)
"(-2.6923076923076925, -2.3846153846153846)","(-2.6923076923076925, -2.3846153846153846)",(-0.21061278646834172+0.09292969180318553j)
"(-2.5384615384615383, -2.3846153846153846)","(-2.5384615384615383, -2.3846153846153846)",(-0.08024636986929645+0.22204257497439533j)
"(-2.3846153846153846, -2.3846153846153846)","(-2.3846153846153846, -2.3846153846153846)",(0.10097625915874463+0.22064323962240723j)
"(-2.230769230769231, -2.3846153846153846)","(-2.230769230769231, -2.3846153846153846)",(0.23017978034561973+0.09766911601710025j)
"(-2.0769230769230766, -2.3846153846153846)","(-2.0769230769230766, -2.3846153846153846)",(0.2469447702054924-0.07639942019705881j)
"(-1.923076923076923, -2.3846153846153846)","(-1.923076923076923, -2.3846153846153846)",(0.15404544945721788-0.21958899162413975j)
"(-1.7692307692307692, -2.3846153846153846)","(-1.7692307692307692, -2.3846153846153846)",(-0.00045872660175749584-0.27948441537884283j)
"(-1.6153846153846154, -2.3846153846153846)","(-1.6153846153846154, -2.3846153846153846)",(-0.15682184518341744-0.24677119728025754j)
"(-1.4615384615384615, -2.3846153846153846)","(-1.4615384615384615, -2.3846153846153846)",(-0.27043545444585293-0.1451037570552329j)
"(-1.3076923076923075, -2.3846153846153846)","(-1.3076923076923075, -2.3846153846153846)",(-0.32252364216112644-0.011623291797494537j)
"(-1.1538461538461537, -2.3846153846153846)","(-1.1538461538461537, -2.3846153846153846)",(-0.3173502517720058+0.11969474770723858j)
"(-1.0, -2.3846153846153846)","(-1.0, -2.3846153846153846)",(-0.27316495012602926+0.22683513791752397j)
"(-0.8461538461538458, -2.3846153846153846)","(-0.8461538461538458, -2.3846153846153846)",(-0.21287840937528846+0.30119182317937115j)
"(-0.6923076923076921, -2.3846153846153846)","(-0.6923076923076921, -2.3846153846153846)",(-0.15743868853435714+0.34430003176050705j)
"(-0.5384615384615383, -2.3846153846153846)","(-0.5384615384615383, -2.3846153846153846)",(-0.1224741948110172+0.362437680406931j)
