index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-1.4615384615384615, -2.230769230769231)",(0.009286845312946468+0.0051187407636041505j),(-0.0022428047210133716+0.008601928134719368j),(-0.008389447841378038+0.004078348099494938j),(-0.009467235132788432+0.0010065393580940794j),(-0.009024621448859222+0.0026912111275509015j),(-0.004910641046578736+0.007595779109767331j),(0.004990986078721771+0.006879577896619765j),(0.006059722432410734-0.005111573625785523j),(-0.006813098580314481-0.003163139683427566j),(0.0018108689799213567+0.007247723071850829j),(0.0044214559020941445-0.0067757879011455255j),(-0.009695491882967379-0.00021121874586811266j),(-5.0340131695282835e-05+0.012187623303195184j),(0.008903244837448898+0.010701156584542614j),(0.004051761585059385+0.012273517492003169j),(-0.008916060241050398+0.0053661875686845184j),(-0.0009395468042470504-0.008415497361340814j),(0.006209632152116603+0.0043389080202572705j),(-0.007236880109475002+0.0017580126492976382j),(0.0022003044228536247-0.007455997060881006j)
"(-1.3076923076923075, -2.230769230769231)",(0.010062561120472897-0.0035274114077477273j),(0.004465397096285728+0.007723480731436698j),(-0.0037486063624569835+0.008602883893858063j),(-0.007144406184524678+0.006438118532533079j),(-0.006436182443983771+0.0070714723932575885j),(-0.0010860122024877496+0.009167909940923499j),(0.007328501142060585+0.004709667457906663j),(0.004419900267924956-0.006832208050669787j),(-0.007530592941569374-0.0015255898936635068j),(0.00324716356123846+0.006829288111112228j),(0.002947496218084411-0.007492486924147092j),(-0.00922418815325214+0.002294192985156212j),(0.004555984585492383+0.011100046202078386j),(0.013460538828313684+0.004327109721160086j),(0.011771325800302565+0.006715264936304912j),(-0.0019112306014400383+0.010812840947432598j),(-0.007556086592670385-0.004560326293280053j),(0.007368908351893967-0.0024776428317384853j),(-0.003013673251458363+0.006925663667887328j),(-0.004434496696145176-0.006450046774904855j)
"(-1.1538461538461537, -2.230769230769231)",(0.004363816455018023-0.009784142240910065j),(0.00855075209920966+0.0026136244902762173j),(0.0024605109708034606+0.009099228794959224j),(-0.0023589359557224707+0.009408643082689992j),(-0.0022618450971624675+0.009426638678326653j),(0.0027288527943320844+0.00900613084071979j),(0.008647370379877225+0.0021873909649511537j),(0.0027227445593872787-0.007892227755930114j),(-0.007860491485207573-0.0001986715451343838j),(0.004167510127394988+0.006433514003318258j),(0.00197897036943824-0.007775963096074123j),(-0.008489238026464943+0.003805139294230237j),(0.007468754788714385+0.009044928387587109j),(0.014034738549635658-0.002394480530439269j),(0.01401926859726187-0.002077837459276177j),(0.006855297731161472+0.009382171518678234j),(-0.008705134999797574+0.003072639249571376j),(0.0026635395386776363-0.007538602530042227j),(0.00358375633909501+0.006775294122247222j),(-0.007834983004666377-0.000821773829734357j)
"(-1.0, -2.230769230769231)",(-0.0038371344810665376-0.010046071895076728j),(0.008165351285088251-0.003658700800822064j),(0.007428316853350044+0.0058446369592545615j),(0.0029580632584386736+0.009307059250056112j),(0.002193032837491835+0.009563025030920106j),(0.0058740929872619415+0.007564067023790794j),(0.009118227973648795-0.0002297977149785395j),(0.0012431511078705893-0.008468207620237703j),(-0.008016484850658064+0.0007048316784296466j),(0.00462363307159544+0.006256760748615922j),(0.001615752651329544-0.007845895300509154j),(-0.00795367536986536+0.004424423134448265j),(0.008861179150024472+0.007161880496835862j),(0.012079390181587829-0.007444654409128338j),(0.010960489182054832-0.00986668923077367j),(0.012097773529528672+0.0023468321101410487j),(-0.003686881007969687+0.008965210881336332j),(-0.0042027214644085155-0.007091204430658374j),(0.007603243127656062+0.0016691022548119044j),(-0.0059005113608881984+0.00529150937483693j)
"(-0.8461538461538458, -2.230769230769231)",(-0.009689540756610715-0.004734438792591247j),(0.004021729387108624-0.007983157569883752j),(0.00944044825228082+0.0006077384268299138j),(0.0071764937280172055+0.00669235160669467j),(0.0059346299513297306+0.007936651739866981j),(0.008070386803706382+0.00543232398363217j),(0.009031678910717144-0.0022673652050185546j),(0.00014225915179285015-0.008763405797969354j),(-0.008155391495462088+0.0011330026211860027j),(0.004643368137713357+0.006395269614918128j),(0.0018816530639482697-0.007788588435364797j),(-0.007815771170491558+0.004278232656368465j),(0.009182961868742276+0.006071375929538314j),(0.009446515306970582-0.010304010369194195j),(0.005143083744301036-0.01432981881518304j),(0.011557399782042259-0.0061261595273037536j),(0.003998881566336435+0.009405781328403516j),(-0.008355008422893256-0.0016850256923999763j),(0.006445846879796479-0.004591352294032848j),(-0.00028927675821879335+0.007965551681129996j)
"(-0.6923076923076921, -2.230769230769231)",(-0.010439384892467287+0.0027824585268302624j),(-0.0015786765463952392-0.008773408297037757j),(0.008302931621307616-0.004509173810013395j),(0.009451466054842862+0.0027312765614695596j),(0.00846965189981554+0.005293552406617187j),(0.009346988207807643+0.0031422082085347993j),(0.008690274629285327-0.0038091849146370204j),(-0.0004963700803485-0.008947898090913196j),(-0.00835231475424806+0.001052350952415311j),(0.004196791756935882+0.006849303526455077j),(0.002757098022885402-0.007541675696606562j),(-0.008043272914924298+0.0034106794110214935j),(0.0087669351338498+0.005956101229396885j),(0.007469602830694439-0.011377180262384578j),(-0.0006733651337622933-0.015530115568440335j),(0.006481970350753613-0.012258828507937617j),(0.009808922881858194+0.004564230879274222j),(-0.0073322023157094554+0.004942620129033425j),(0.0012438526358033945-0.007959801620609493j),(0.005350206906862353+0.005966683522844463j)
"(-0.5384615384615383, -2.230769230769231)",(-0.0064192945950598225+0.008700353935588018j),(-0.0062476292628751914-0.006300281321756658j),(0.0049610852807086825-0.00800257774331408j),(0.009741147137712671-0.0013924918234040368j),(0.009760904691538837+0.00235820251328725j),(0.009913983508813543+0.0010716754124161908j),(0.008345349260787028-0.004839393449168325j),(-0.0006273568622687316-0.00912481085344499j),(-0.008586814953981866+0.0004271073211004858j),(0.003198325318634214+0.007512746837325884j),(0.004156026204595438-0.00690623522471191j),(-0.008396457968094895+0.0017921174687605295j),(0.007676327430015722+0.006698834169067614j),(0.006751559215231699-0.011235417332885243j),(-0.00483431895796337-0.014885701491711369j),(-0.00021560221644227533-0.014636189480302372j),(0.011194685925908932-0.0025923574107276554j),(-0.00217240796702712+0.008948593733436936j),(-0.004624258611359341-0.006790645078330356j),(0.008005186145540714+0.0009110469474559289j)
"(-0.3846153846153846, -2.230769230769231)",(-5.912251416474159e-05+0.010809539379964537j),(-0.008579025655677508-0.002021888754786114j),(0.0007764491984824821-0.009328503967352474j),(0.008534163532355516-0.0048520259908645365j),(0.010063727542891199-0.00034212816472901393j),(0.010041836433871004-0.0005634269837594864j),(0.008171246507058366-0.005381465970193196j),(-0.00021756919392569986-0.009312327746940852j),(-0.008732961106960422-0.0007720853479774597j),(0.0015494363316494294+0.008150588736222441j),(0.0058568305254546316-0.00559691090704306j),(-0.008439415393065499-0.0005738713660242429j),(0.005749976346241042+0.007932276810895296j),(0.007317154387597612-0.010152456938659469j),(-0.006856511763069065-0.013911419800345435j),(-0.006054129062987914-0.014080252664754175j),(0.008453012449155256-0.008838667331280501j),(0.0040964680438801936+0.008713723347561063j),(-0.00809036163127497-0.0022455782668337515j),(0.0068320396419914425-0.004353044977219301j)
"(-0.23076923076923084, -2.230769230769231)",(0.005879602541445722+0.009055985495849779j),(-0.008402739974932395+0.002398581252887378j),(-0.0030916669517080746-0.008753480476191601j),(0.006510026052653372-0.007282044495416424j),(0.00974946213565583-0.002518670348673232j),(0.00997756228023403-0.00166974274950353j),(0.008260081050034328-0.005451596416767529j),(0.0007570925032200217-0.009433442142678617j),(-0.008558156396371685-0.002526834070405952j),(-0.0007730239996581407+0.008387398153439099j),(0.0074245838283552405-0.0033576943860187817j),(-0.007599802881826159-0.0034722086265122237j),(0.002800994177928008+0.009013910920465532j),(0.00875916995574846-0.008024302504132106j),(-0.006837742620975269-0.013487363185783925j),(-0.009907767974575404-0.012375454309640141j),(0.00358979194455274-0.012509692099869055j),(0.008741810176104078+0.005076055491095563j),(-0.008010969163461442+0.003137830035739346j),(0.0029801883723248592-0.007584651358316936j)
"(-0.07692307692307665, -2.230769230769231)",(0.009621998441004158+0.004852665345622986j),(-0.006412576571108889+0.005800346837234419j),(-0.0059856324697458675-0.006965325931108286j),(0.004284314566112455-0.008693598468285522j),(0.00917624506088846-0.0040759095490798675j),(0.009899592117209048-0.002222903148830257j),(0.008621213499623656-0.005033314794192478j),(0.0022879637841504955-0.009313267621329469j),(-0.007748491196896092-0.004701388151223087j),(-0.0035919278381457034+0.0077486645869467765j),(0.008197129948725543-0.00015727674584901528j),(-0.005359925568954854-0.006300717993844808j),(-0.001066680642016173+0.009058307209486458j),(0.010261435248789955-0.004603269233340914j),(-0.004937484669629389-0.013664889140438292j),(-0.011714728244053991-0.011102373725201306j),(-0.001300641879209196-0.013740679532968172j),(0.0106501494833536+4.824318722561106e-05j),(-0.005136718720422423+0.007198633094464701j),(-0.0016074599274324742-0.008045812854584364j)
"(0.0769230769230771, -2.230769230769231)",(0.01074947092340997-2.753484549194692e-05j),(-0.0035919278381456796+0.007748664586946785j),(-0.007748491196896098-0.004701388151223066j),(0.002287963784150489-0.009313267621329472j),(0.008621213499623649-0.005033314794192485j),(0.009899592117209047-0.0022229031488302576j),(0.009176245060888478-0.004075909549079845j),(0.004284314566112464-0.008693598468285511j),(-0.005985632469745863-0.006965325931108305j),(-0.006412576571108925+0.005800346837234397j),(0.007428741668158857+0.0035829114958571945j),(-0.0016074599274324552-0.008045812854584354j),(-0.00513671872042242+0.007198633094464699j),(0.010650149483353572+4.824318722561065e-05j),(-0.0013006418792091841-0.013740679532968137j),(-0.011714728244053988-0.011102373725201307j),(-0.00493748466962941-0.013664889140438327j),(0.010261435248789993-0.004603269233340916j),(-0.0010666806420161735+0.00905830720948646j),(-0.005359925568954877-0.006300717993844814j)
"(0.23076923076923084, -2.230769230769231)",(0.009833645782308682-0.004266847901352759j),(-0.0007730239996581244+0.008387398153439094j),(-0.008558156396371685-0.002526834070405923j),(0.0007570925032200205-0.00943344214267862j),(0.008260081050034316-0.005451596416767538j),(0.00997756228023403-0.0016697427495035303j),(0.00974946213565584-0.0025186703486732107j),(0.006510026052653374-0.007282044495416408j),(-0.003091666951708068-0.008753480476191604j),(-0.008402739974932403+0.002398581252887355j),(0.004644278033935181+0.0068696052148647j),(0.002980188372324859-0.00758465135831693j),(-0.008010969163461437+0.0031378300357393454j),(0.00874181017610407+0.005076055491095528j),(0.003589791944552726-0.012509692099869024j),(-0.009907767974575397-0.012375454309640137j),(-0.006837742620975277-0.013487363185783956j),(0.008759169955748504-0.008024302504132115j),(0.002800994177927993+0.009013910920465532j),(-0.007599802881826174-0.003472208626512225j)
"(0.384615384615385, -2.230769230769231)",(0.007829479203349903-0.007277889203585871j),(0.001549436331649449+0.008150588736222436j),(-0.008732961106960424-0.0007720853479774406j),(-0.000217569193925702-0.009312327746940857j),(0.008171246507058352-0.005381465970193204j),(0.010041836433871002-0.0005634269837594875j),(0.010063727542891206-0.00034212816472898563j),(0.00853416353235552-0.004852025990864523j),(0.0007764491984825156-0.009328503967352473j),(-0.008579025655677499-0.0020218887547861536j),(0.00011600284908540717+0.008328952891352088j),(0.006832039641991446-0.004353044977219285j),(-0.008090361631274958-0.0022455782668337615j),(0.004096468043880173+0.008713723347561035j),(0.00845301244915525-0.008838667331280454j),(-0.006054129062987875-0.014080252664754185j),(-0.006856511763069091-0.013911419800345461j),(0.007317154387597639-0.010152456938659486j),(0.00574997634624104+0.007932276810895292j),(-0.00843941539306551-0.0005738713660242353j)
"(0.5384615384615388, -2.230769230769231)",(0.005607939867129817-0.009069942603265758j),(0.00319832531863425+0.007512746837325862j),(-0.008586814953981855+0.00042710732110049957j),(-0.000627356862268734-0.009124810853444992j),(0.008345349260787019-0.004839393449168328j),(0.009913983508813543+0.0010716754124161895j),(0.009760904691538836+0.002358202513287261j),(0.00974114713771267-0.0013924918234040184j),(0.004961085280708696-0.008002577743314079j),(-0.006247629262875172-0.006300281321756693j),(-0.004826722797086493+0.006823921573855055j),(0.008005186145540697+0.000911046947455955j),(-0.0046242586113593356-0.006790645078330346j),(-0.002172407967027114+0.008948593733436908j),(0.011194685925908903-0.0025923574107276108j),(-0.00021560221644224305-0.014636189480302363j),(-0.004834318957963379-0.014885701491711402j),(0.006751559215231735-0.011235417332885264j),(0.0076763274300157185+0.006698834169067611j),(-0.008396457968094906+0.0017921174687605477j)
"(0.6923076923076925, -2.230769230769231)",(0.003754944632712611-0.009960403440414874j),(0.004196791756935907+0.00684930352645506j),(-0.008352314754248049+0.0010523509524153231j),(-0.0004963700803484896-0.0089478980909132j),(0.008690274629285311-0.0038091849146370386j),(0.009346988207807643+0.003142208208534798j),(0.008469651899815533+0.005293552406617197j),(0.00945146605484285+0.002731276561469575j),(0.008302931621307642-0.00450917381001335j),(-0.0015786765463952136-0.008773408297037759j),(-0.008048382901554622+0.0023234988881335027j),(0.005350206906862339+0.005966683522844472j),(0.0012438526358034086-0.007959801620609486j),(-0.007332202315709437+0.004942620129033397j),(0.009808922881858154+0.004564230879274231j),(0.006481970350753641-0.012258828507937594j),(-0.0006733651337622828-0.015530115568440368j),(0.007469602830694478-0.011377180262384592j),(0.0087669351338498+0.005956101229396894j),(-0.008043272914924309+0.003410679411021493j)
"(0.8461538461538463, -2.230769230769231)",(0.0025777915086076936-0.010318286276998666j),(0.00464336813771338+0.006395269614918109j),(-0.00815539149546208+0.0011330026211860188j),(0.00014225915179284787-0.00876340579796936j),(0.009031678910717131-0.0022673652050185645j),(0.008070386803706375+0.0054323239836321785j),(0.005934629951329721+0.007936651739866992j),(0.007176493728017181+0.006692351606694689j),(0.00944044825228082+0.0006077384268299402j),(0.004021729387108662-0.007983157569883746j),(-0.007609653051993432-0.003522027433814123j),(-0.00028927675821882446+0.00796555168112999j),(0.006445846879796472-0.00459135229403284j),(-0.008355008422893228-0.0016850256923999862j),(0.003998881566336395+0.009405781328403504j),(0.011557399782042265-0.006126159527303717j),(0.00514308374430106-0.01432981881518307j),(0.009446515306970632-0.0103040103691942j),(0.00918296186874227+0.006071375929538319j),(-0.007815771170491568+0.004278232656368475j)
"(1.0, -2.230769230769231)",(0.002200780773437347-0.010407191976336017j),(0.004623633071595466+0.006256760748615903j),(-0.008016484850658057+0.0007048316784296751j),(0.0012431511078705992-0.008468207620237702j),(0.009118227973648786-0.000229797714978551j),(0.005874092987261942+0.007564067023790792j),(0.002193032837491812+0.009563025030920111j),(0.0029580632584386727+0.009307059250056107j),(0.007428316853350034+0.0058446369592545806j),(0.008165351285088258-0.0036587008008220475j),(-0.0031579661668456756-0.007765279564424353j),(-0.005900511360888188+0.0052915093748369295j),(0.007603243127656049+0.0016691022548118994j),(-0.004202721464408516-0.007091204430658344j),(-0.0036868810079696717+0.008965210881336306j),(0.012097773529528674+0.0023468321101410517j),(0.010960489182054849-0.0098666892307737j),(0.012079390181587856-0.007444654409128344j),(0.008861179150024481+0.007161880496835855j),(-0.007953675369865371+0.004424423134448273j)
"(1.1538461538461542, -2.230769230769231)",(0.002654404934574929-0.01031459572899688j),(0.004167510127395+0.006433514003318239j),(-0.007860491485207574-0.00019867154513438046j),(0.0027227445593872783-0.007892227755930119j),(0.00864737037987722+0.0021873909649511502j),(0.0027288527943320528+0.009006130840719793j),(-0.0022618450971624974+0.009426638678326648j),(-0.0023589359557224868+0.009408643082689986j),(0.0024605109708034064+0.009099228794959235j),(0.00855075209920965+0.002613624490276249j),(0.0032427585784845342-0.0077168168282991155j),(-0.007834983004666366-0.0008217738297343837j),(0.0035837563390949986+0.006775294122247222j),(0.002663539538677628-0.007538602530042207j),(-0.008705134999797555+0.0030726392495713465j),(0.006855297731161426+0.009382171518678267j),(0.014019268597261908-0.002077837459276155j),(0.01403473854963569-0.002394480530439248j),(0.0074687547887143805+0.009044928387587114j),(-0.008489238026464957+0.003805139294230245j)
"(1.3076923076923084, -2.230769230769231)",(0.003907122110336779-0.009933446940298078j),(0.0032471635612384762+0.006829288111112217j),(-0.007530592941569372-0.0015255898936635073j),(0.004419900267924974-0.006832208050669775j),(0.0073285011420605745+0.004709667457906667j),(-0.0010860122024877743+0.009167909940923492j),(-0.006436182443983784+0.0070714723932575755j),(-0.0071444061845247+0.006438118532533049j),(-0.0037486063624570347+0.008602883893858042j),(0.00446539709628568+0.0077234807314367285j),(0.007816034293962087-0.0029343842782114803j),(-0.00443449669614515-0.006450046774904855j),(-0.003013673251458404+0.006925663667887297j),(0.0073689083518939545-0.002477642831738436j),(-0.007556086592670334-0.004560326293280087j),(-0.001911230601440118+0.010812840947432572j),(0.011771325800302561+0.006715264936304967j),(0.01346053882831369+0.004327109721160146j),(0.004555984585492366+0.011100046202078395j),(-0.00922418815325215+0.002294192985156197j)
"(1.4615384615384617, -2.230769230769231)",(0.005825264261552695-0.00898201933356894j),(0.0018108689799213728+0.007247723071850821j),(-0.006813098580314486-0.003163139683427568j),(0.006059722432410735-0.005111573625785528j),(0.004990986078721767+0.0068795778966197554j),(-0.004910641046578732+0.007595779109767334j),(-0.009024621448859236+0.0026912111275508685j),(-0.00946723513278843+0.0010065393580940625j),(-0.00838944784137806+0.0040783480994949035j),(-0.0022428047210133993+0.008601928134719364j),(0.007372515622394702+0.0038525970728782435j),(0.002200304422853634-0.007455997060880984j),(-0.007236880109475003+0.0017580126492976378j),(0.0062096321521165915+0.004338908020257261j),(-0.0009395468042470456-0.008415497361340793j),(-0.008916060241050412+0.005366187568684485j),(0.004051761585059374+0.012273517492003195j),(0.008903244837448896+0.010701156584542649j),(-5.034013169529787e-05+0.012187623303195177j),(-0.009695491882967401-0.00021121874586810873j)
"(1.6153846153846159, -2.230769230769231)",(0.008077516112556792-0.007080730569663312j),(-0.00014891854440475134+0.007389744754452339j),(-0.00548743597472803-0.004888039437051384j),(0.0072464916997149135-0.0026698018231231403j),(0.0017208716118402888+0.008105893547738666j),(-0.00777177504286517+0.004237898783808064j),(-0.00887614810114281-0.002649985076615217j),(-0.00799928309305577-0.004960011890815363j),(-0.008887366734326201-0.0026016297003984786j),(-0.0077224457829914595+0.004316621770560884j),(0.001842258628183373+0.008073061824337265j),(0.007189409748381838-0.002806092030703418j),(-0.005592221547756651-0.004764620658443493j),(2.3838129812463907e-05+0.007394662448530996j),(0.006037459600584544-0.0054756265192955535j),(-0.009286160764370208-0.00341378479195536j),(-0.0056004006567142205+0.010969656598287452j),(0.0007220464870524619+0.01359462669388409j),(-0.005703505618507588+0.010890564503740397j),(-0.00920151404388138-0.0035742609021991224j)
"(1.7692307692307692, -2.230769230769231)",(0.010039770946225358-0.003922013223561008j),(-0.002501191749179137+0.006883180970654114j),(-0.00341282049502096-0.006335647887633097j),(0.007516732149431839+0.00033390888990320706j),(-0.002024957443494661+0.00781753580491317j),(-0.008650157401111927-0.0003275987953881137j),(-0.005621361239653025-0.007159039182388321j),(-0.00295609736501826-0.008811874217219793j),(-0.0045718718460304114-0.00796325410103005j),(-0.008346682146047571-0.0027733326077665614j),(-0.005065414812285215+0.0064942530237195j),(0.0064907359644441704+0.004065587267178023j),(0.000709557673507239-0.007215446943060071j),(-0.005982284258478083+0.004059135575737837j),(0.007655418000928812+0.0018160769202328283j),(-0.002708484060788928-0.009039766917868008j),(-0.011347948285216446+0.003013819312569761j),(-0.008047324807893975+0.010524339180227093j),(-0.01060543704277196+0.006270017418780039j),(-0.007003666639100059-0.007163409129694658j)
"(1.9230769230769234, -2.230769230769231)",(0.010803280506901214+0.00045805821743808133j),(-0.004885007943385423+0.005379111173533541j),(-0.0006460087933382661-0.007025176737123246j),(0.006473964570637353+0.0034453020877734733j),(-0.005409411637930826+0.00571392667132272j),(-0.0069239949829003845-0.004860830551186049j),(-0.0001590531324657066-0.008935212832059445j),(0.0035484664696791104-0.008455007660551751j),(0.00241831722012648-0.008768661433204417j),(-0.0033791716466315016-0.008055980255048783j),(-0.008185955115500068+1.5130189939634871e-05j),(0.0004682580512075312+0.007583581199240961j),(0.006305834107430778-0.003385720177807715j),(-0.006520937359418559-0.002749959861096403j),(0.002595156436647341+0.007158175577137978j),(0.005565518066394773-0.007109614563715992j),(-0.00911977900163958-0.006512345553244913j),(-0.01269313547415532+0.0019996010961622905j),(-0.012228625379331714-0.001080806975531044j),(-0.0027690923895672083-0.009747899089076178j)
"(2.0769230769230775, -2.230769230769231)",(0.009407904924282761+0.005387772603780849j),(-0.006681984042643547+0.0027291127864702107j),(0.0024478617051919703-0.006477036942030162j),(0.00399274873760728+0.005933905047614197j),(-0.007391634755642563+0.0020345942828460957j),(-0.002830437168275315-0.0077647930337689155j),(0.005381302069733246-0.006922786147025722j),(0.008232893519589324-0.0037312745789697503j),(0.007952159091204745-0.004221030317671296j),(0.003973498598116547-0.007706044705921541j),(-0.0049093696621239835-0.006481624986622146j),(-0.005920562982903878+0.004661434350003447j),(0.006194890478375742+0.003401645815014268j),(-0.0011144206634551793-0.006845677045136113j),(-0.0045261986833866705+0.005835226464082717j),(0.008641354684456847+0.0006239811861839591j),(-0.000394964926228656-0.010706194539002083j),(-0.00987560159992462-0.007559638058687133j),(-0.008740566236079238-0.00847316578606129j),(0.0028746667755636386-0.009802011750687713j)
"(2.230769230769231, -2.230769230769231)",(0.005347935975905304+0.009453542445623112j),(-0.007132108492151512-0.0007979781316784885j),(0.00516572857528206-0.004428367384746158j),(0.000422624686617272+0.006967431432281283j),(-0.0071087462794540675-0.0022992898917262757j),(0.0023264720906503405-0.007729547959237552j),(0.008422801395691498-0.0017320741704827092j),(0.008372994686155046+0.0030309529306293487j),(0.00837299468615505+0.0030309529306293596j),(0.008422801395691489-0.001732074170482743j),(0.0023264720906503436-0.007729547959237551j),(-0.00710874627945408-0.0022992898917262613j),(0.00042262468661727305+0.006967431432281277j),(0.005165728575282061-0.0044283673847461446j),(-0.0071321084921515164-0.0007979781316785379j),(0.003998032655103818+0.007314516917820517j),(0.008074540145131585-0.006333311865438705j),(-0.0008045777684455004-0.011996986008187601j),(-0.0008045777684454986-0.011996986008187573j),(0.00807454014513158-0.006333311865438711j)
"(2.384615384615385, -2.230769230769231)",(-0.0008082878603978441+0.010840912077116172j),(-0.005639684793959125-0.004380216232175327j),(0.006604979439300896-0.0010872570929586782j),(-0.003333331100250857+0.0059477381124668945j),(-0.0043588490683694765-0.005835322159887503j),(0.006480341841035708-0.004489517501347636j),(0.00726895301984961+0.004269829068671562j),(0.0036353704306068407+0.007978918117037442j),(0.0031689581643494034+0.008212207242998181j),(0.006485302935965766+0.005531188909351072j),(0.007595305426119213-0.0025435699582990858j),(-0.0019421824725483886-0.007147065144165211j),(-0.005645483736490706+0.003959555631009156j),(0.006328154908092605+0.002141323183805339j),(-0.0028742532788788404-0.006367677081675539j),(-0.003960504625323683+0.0069967529584912536j),(0.009404510802987319+0.0029270215099544937j),(0.00848419289570515-0.007940317023287779j),(0.007741050928358829-0.008958297314512422j),(0.0102765419335904+7.740090763911077e-05j)
"(2.5384615384615383, -2.230769230769231)",(-0.007104124190686401+0.008226183507790617j),(-0.00220520815123638-0.006758398123215219j),(0.0060084026436291495+0.0027136856450832715j),(-0.00599810722871605+0.002907666895853626j),(5.3967308492527266e-05-0.007103561447907475j),(0.007665028235058345+0.0007329725253779061j),(0.0022907166323164678+0.00793921217769292j),(-0.003280067582009014+0.007982663452032556j),(-0.004209803546877565+0.007610524319536174j),(-0.0005062154507894767+0.008429808705711236j),(0.00634661790614863+0.004779711313671282j),(0.004943375355619774-0.005426329897759366j),(-0.006225373442037142-0.00276885085331485j),(0.001300460844899555+0.006434404778781852j),(0.0039717173764019405-0.005533761434574007j),(-0.007769074451195224+0.00020243613415324847j),(0.0026317857137320793+0.009099776432155156j),(0.011082597180919473+0.0018239037106087437j),(0.011621803094396527-0.0004509488647174135j),(0.007668976662980968+0.00681914278717765j)
"(2.6923076923076925, -2.230769230769231)",(-0.010687073094613937+0.0019045092083314306j),(0.0022416052369986068-0.006715494428184113j),(0.0032312095342858626+0.005639922186123977j),(-0.0064029939381709255-0.001244329786324064j),(0.004398479134904739-0.005358018685318787j),(0.0051137033703089795+0.005516440488377572j),(-0.0038898346202105743+0.007103120407106138j),(-0.007995704431236034+0.0028615909001029004j),(-0.00845888452946762+0.001496298454288j),(-0.0070329992403436025+0.00452656690095337j),(-0.00043688652469614546+0.007866263159994972j),(0.007153124860132374+0.001321574919883998j),(-0.0007583766038920522-0.00669046965175999j),(-0.004868887555402063+0.004237833550494811j),(0.006611520478191589+0.0007165663093109613j),(-0.0039655886712061696-0.006398323842541282j),(-0.006044100645857463+0.006840719019710206j),(0.004885860941152447+0.00970061524147288j),(0.007820535277585632+0.008302090137587871j),(0.0008500764648944806+0.01018652361489035j)
"(2.8461538461538467, -2.230769230769231)",(-0.009256882803780984-0.005621270003559837j),(0.005929310897313779-0.0038170335230090385j),(-0.0009088466308352718+0.006349719508325321j),(-0.004131205471075233-0.004873502286504511j),(0.006665347411900758-0.001179228393820512j),(-3.904374448668592e-05+0.0073500589860783045j),(-0.007657261856161423+0.0020891139486841777j),(-0.007283872253824743-0.00409304797668042j),(-0.0063150516728010895-0.005662610854105273j),(-0.00768937147262584-0.003073178795946424j),(-0.0067643912428597+0.0039040381101861686j),(0.002566242682707587+0.006735438745589208j),(0.005354493474242442-0.0039526776115864064j),(-0.005975283704933779-0.0021520731715014806j),(0.002520183666918586+0.005992340437435096j),(0.003487997207118463-0.006417790137233002j),(-0.008681236683057146-0.0015187085478808606j),(-0.005008666683479234+0.009241464206218734j),(-0.001434025774235457+0.01107884126994103j),(-0.0066553309902208976+0.007676395040080157j)
"(3.0, -2.230769230769231)",(-0.002846351862585826-0.010411257977710586j),(0.006954783865016291+0.0009837219838815393j),(-0.004709302648266724+0.004237803151351294j),(1.6743888248434148e-05-0.0062635047374139515j),(0.005604131097830463+0.0035121605036804054j),(-0.005059744994273856+0.00510079442493864j),(-0.006603315480859146-0.004113246633323908j),(-0.0015210361633635112-0.008077273044474897j),(0.0006746294273826219-0.00834624639447838j),(-0.0018398642314150834-0.007987332761206513j),(-0.0068713208763235495-0.0035645797921114697j),(-0.004426930637521604+0.005603707880039317j),(0.006009431825922247+0.0026789297034961594j),(-0.0009723513489460067-0.006176316381441338j),(-0.00397077471552393+0.004970194930903834j),(0.0070990805928607134-7.82991902774139e-05j),(-0.0030362242773928584-0.007964752528009118j),(-0.010139017133259614+0.0009331080768611013j),(-0.009425304433527426+0.005540494572574209j),(-0.010076030096826206+0.00026548418560798733j)
"(-3.0, -2.0769230769230766)",(-0.00991377361449166+0.0004629455261314654j),(-0.006175314486131759-0.005563941497485718j),(-0.004725534290891897-0.007009377779577602j),(-0.006575545391717567-0.005008227273444202j),(-0.0075964183740358975+0.001786266797301252j),(0.0003812822316505976+0.007192871932819513j),(0.0063271809208471355-0.002029953153317044j),(-0.004918735008185609-0.003979165932677529j),(0.0003967511959560888+0.0064411456063563025j),(0.005317375623671428-0.004888864672639242j),(-0.007696367816032041-0.0040479105630499765j),(-0.00728459892478729+0.007409590803774048j),(-0.004006537672434667+0.010363300491366757j),(-0.008047471116382638+0.0062237710538376925j),(-0.006300552620092001-0.00562789692762793j),(0.006420628712698666-0.002950401909242151j),(-0.0017438618527114524+0.0061572434787082585j),(-0.003396331404518224-0.005365663894490282j),(0.00671397016732631-0.00014940949561397348j),(-0.0012920101987074224+0.007176607723562376j)
