index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(0.7142857142857144, -6.0)",(-0.0018254364214468069-0.005483956016771227j),(-0.0035919830553194252-0.003417807810171216j),(-0.004440954022524272-0.002272399429571521j),(-0.004860910021730388-0.0012248746651915665j),(-0.005013232134088173-0.00041836070370587536j),(-0.0046129656570559575-0.0011759706214219225j),(5.7803246640380725e-06-0.004077047413490441j),(0.003999107447352129+0.00011841516863298329j),(-0.00022718728174047237+0.0039222118705622986j),(-0.003846143964803028-0.00033228680168722057j),(0.00043388015127039637-0.0037707195723276805j),(0.0036957821323944317+0.0005321133784553209j),(-0.0006271149657843584+0.003621198616543867j),(-0.003546856176756194-0.0007189982058313676j),(0.0008078632197300017-0.003472659363338161j),(0.0040197239751964655+4.445111866355696e-05j),(0.004020272147333704+0.0014032084515664843j),(0.0038216591345570515+0.0018602503193071917j),(0.003461977913167873+0.0024473904954006756j),(0.002875445373201061+0.003097187654615413j),(0.002909351277411247+0.002819723629941j),(0.0031093756895211495-0.0017327510923897376j),(-0.0017702997068013084-0.003149258084081099j),(-0.0031938342000003973+0.001804406848736454j),(0.0018345004198013059+0.003243687255753372j),(0.0032994582491655297-0.0018598928346416665j),(-0.001879753927713604-0.0033618494003242734j),(-0.003431626251038185+0.001893076893431273j),(0.001898635322855873+0.0035096173658492537j),(0.003596710000525361-0.0018949288388224325j)
"(0.9795918367346941, -6.0)",(0.0012393579780804456-0.005594993118228866j),(-0.0016190623722849326-0.004634684310410931j),(-0.003199152743042059-0.0037734141218879746j),(-0.0042183069999926544-0.002645628787875409j),(-0.004761113596026254-0.0015453428650319021j),(-0.004373019842608571-0.0019012363402635866j),(0.0005798236134107918-0.004034180549086265j),(0.003944779487932744+0.0006597749843166334j),(-0.0007384123581995137+0.0038575751389897496j),(-0.0037722272327662845-0.0008156267896053035j),(0.0008913305053769962-0.0036884445655049466j),(0.003605977473284985+0.0009654522645622204j),(-0.0010379338122950472+0.003524611648309666j),(-0.0034441630282991604-0.0011087271545455577j),(0.0011777924534285716-0.003364473549128269j),(0.00397256589316276+0.0005064143571869297j),(0.0037250868541729+0.002040200965026941j),(0.003298533713077282+0.0026570522090472j),(0.0026247153635185717+0.0033059629746236383j),(0.0016574915253669198+0.0038636108783090986j),(0.0016065478654145393+0.003715075586859886j),(0.003540145073529474-0.0003406951032600438j),(-0.00031591226236079304-0.0035955326651121197j),(-0.003653795085684106+0.0002821694691014592j),(0.00023823957215168511+0.003714925353981356j),(0.0037788232568931007-0.0001827034521320977j),(-0.0001139184604356739-0.0038452587352657596j),(-0.003913822668566348+2.9982619169694627e-05j),(-7.130519309751456e-05+0.003983860713236783j),(0.004054384328728453+0.00019248816410712558j)
"(1.2448979591836737, -6.0)",(0.00428989121626095-0.0037174438867142367j),(0.0011551567761539472-0.004712382838524721j),(-0.0009895746059945425-0.004794899338532595j),(-0.0027451394186348817-0.0041013953381886115j),(-0.003944340520169651-0.0030227651760603045j),(-0.0037062182080938736-0.003001707369637725j),(0.0015522948179717657-0.0037656685191582192j),(0.0036740532397968916+0.0015745750292815825j),(-0.0016001454831544952+0.0035845514099754707j),(-0.003496917651584686-0.0016283577041811812j),(0.001658663704324372-0.0034109296232823273j),(0.003326387121419043+0.0016905977554092155j),(-0.0017237618793376453+0.003243110786622397j),(-0.003160940624933501-0.0017578142254600336j),(0.0017924597052086596-0.003079734472853622j),(0.003781148478371214+0.0012640409381163547j),(0.00310858697362523+0.0028704865719895905j),(0.0023423084939560267+0.0035053569639524424j),(0.0012767090284416694+0.003999163528229379j),(-5.979644012578435e-05+0.004177200368387355j),(-0.0002445717732302972+0.004033106870939809j),(0.0032807710702710833+0.0013630850145605266j),(0.0014572250479813645-0.0032975978180819557j),(-0.003309205744479619-0.0015639218432132221j),(-0.001684340175253694+0.0033141640280655465j),(0.0033106933247187306+0.0018197012868926372j),(0.001971256737005779-0.003296585095948776j),(-0.003269103285791519-0.0021402451472355482j),(-0.0023278239448212916+0.0032248653991387116j),(0.0031597003037357138+0.0025349648371263416j)
"(1.5102040816326534, -6.0)",(0.005617141861397364+0.00011112633887626051j),(0.003794288309080803-0.0029190944930091323j),(0.0018724063682128743-0.00445946184421918j),(-0.0003162341992456379-0.004871800540497949j),(-0.00223013676489939-0.0043889035427108584j),(-0.0023312835721378835-0.0041536191635894205j),(0.00275667979708305-0.0029932289146007134j),(0.0029346334370247773+0.002708909057086031j),(-0.00266937279759745+0.00287388452539583j),(-0.0028114589146784373-0.0026369557804827803j),(0.002610690557070682-0.0027477221968917557j),(0.0026829554050641995+0.0025897357041038786j),(-0.0025733573853412663+0.002617375069873193j),(-0.0025511484295170535-0.0025609137685324917j),(0.002551841867759828-0.002484405018409289j),(0.0032788560515012253+0.0022321411020425432j),(0.0020274979796949164+0.0036900273226060072j),(0.0008662588613846725+0.004101131144705021j),(-0.0005370977714997331+0.0041357325555549706j),(-0.0020199736711945947+0.0036218303052718403j),(-0.002286729837577399+0.003319012901032405j),(0.0020384982635645913+0.002903971368616738j),(0.003023476939753646-0.0019544646756272026j),(-0.0018530329895193383-0.0031500476417563377j),(-0.0032829980511327366+0.0017314832411553958j),(0.001586706058751569+0.003421215619965819j),(0.003563016943710712-0.0014151743727129616j),(-0.001212929655263203-0.0037059618208378046j),(-0.0038466144509398366+0.0009755946679535897j),(0.0006984312110567467+0.003980239640796697j)
"(1.775510204081633, -6.0)",(0.0036928364798248106+0.004152037097314406j),(0.004686990808964218+0.0005293416413869838j),(0.00424192040419272-0.002182365047763599j),(0.002562957021078299-0.004083158226102747j),(0.0003888274647001219-0.004852123014105726j),(-0.00013240926329521468-0.004748248589225599j),(0.0037878137360480195-0.0014726414498139068j),(0.0015011158283432594+0.0036958429243003654j),(-0.0036121611220942557+0.0015177373398892764j),(-0.0015243340170134829-0.0035361361592980297j),(0.003467132214322012-0.0015224168925472735j),(0.00151323949665919+0.003404529261163754j),(-0.0033477347125281803+0.0014978456756407912j),(-0.00147710807067879-0.0032961898675078947j),(0.003249372933422646-0.0014517591383558903j),(0.0022913196843362296+0.003210121403987587j),(0.00042913008238087367+0.004162911087835148j),(-0.00102384898236959+0.004035190524283189j),(-0.0024774899102257657+0.0033155391913040014j),(-0.00361982776444225+0.0019523790735312071j),(-0.0037701612331438304+0.0013883315313101222j),(-9.193698933652326e-05+0.0035413373421430126j),(0.003582228261924126+0.00029317419472396487j),(0.0005171430480545747-0.003611296204433466j),(-0.003624562220803591-0.0007653476087031055j),(-0.0010390258998552455+0.0036171558795653237j),(0.0035831620920756635+0.0013389539142062152j),(0.0016651702260976693-0.00351546249425916j),(-0.003405585985388368-0.0020165951765081674j),(-0.0023905125148331575+0.003243594442618844j)
"(2.0408163265306127, -6.0)",(-0.0009965845314671+0.005401319200642581j),(0.0026263674668167173+0.0038274372765243446j),(0.004466990857779467+0.0014573537400550099j),(0.0045561374661683375-0.0013544407737143785j),(0.0032018606462390097-0.0035824491532463185j),(0.002500953833290244-0.004015350365067681j),(0.00398867242500806+0.0007427800986455134j),(-0.0005947210921557176+0.003938310993517656j),(-0.0038844456426189032-0.0004680979610631702j),(0.0003603961590534206-0.0038287605800147234j),(0.0037724828393451925+0.00026938982977036j),(-0.00019311899176783159+0.00371649307134959j),(-0.0036614098839651533-0.0001298634520479482j),(7.811629560322641e-05-0.0036076540577952626j),(0.0035554974624913975+3.655853082828085e-05j),(0.0007405385448379889+0.0038488279711588027j),(-0.001511606986344206+0.0038707231583269383j),(-0.0029023238448568646+0.002939119389698001j),(-0.003863382149229869+0.0013840812406814053j),(-0.004033291424684988-0.0005833690859726645j),(-0.003784156641702577-0.0013027400648699748j),(-0.002370164415592291+0.002624204100018965j),(0.002475287369256268+0.002596373322767713j),(0.0028284997778096977-0.0022919437245195345j),(-0.0020690502445549924-0.003062778595417423j),(-0.0032940063779718976+0.0018011736139219292j),(0.0014827603061830293+0.003515172746328041j),(0.003717033350419939-0.0011084530988321848j),(-0.0006735870664355323-0.003887636209876095j),(-0.004011831304056892+0.00017493435662735242j)
"(2.3061224489795924, -6.0)",(-0.005000728720620873+0.0021068098645817142j),(-0.0015184921849634172+0.004303776386086556j),(0.001703716312772636+0.004297518803752563j),(0.004053417930504035+0.002340045386999558j),(0.004713332864732203-0.00045971280508363857j),(0.004448510814098684-0.0015317957165585047j),(0.0027190418191206703+0.0029999144531810532j),(-0.0027909370513794804+0.0028309212785726954j),(-0.0029162459484876543-0.002598042088855216j),(0.0024212377307489233-0.002979768535451051j),(0.003025429537529205+0.0022601152624962127j),(-0.0021140054255275815+0.0030564839416042716j),(-0.0030756131152803686-0.0019820873491228205j),(0.0018634635333824624-0.0030850212800970058j),(0.003086517380797475+0.001757210647942712j),(-0.0012049656473358712+0.003701884525442174j),(-0.003281596316848632+0.002494511423614792j),(-0.004021675562644261+0.0007698004307508763j),(-0.0038700855825076963-0.0012455378485714133j),(-0.0026614095332865976-0.0030327454191026717j),(-0.0018662971690843488-0.0035199004973809366j),(-0.0035224992461003577+0.00020994603376619025j),(-0.000126770462468701+0.0035769654818647387j),(0.0035976413067011176+0.0004967863886488646j),(0.0008992183831847243-0.00357524370275622j),(-0.0034990577228217966-0.0013314006832779901j),(-0.0017882082690634108+0.003356991637171986j),(0.0031358047097906497+0.002261215950266712j),(0.002737688647625309-0.0028216043820011635j),(-0.0024007455795916773-0.0031994254553385578j)
"(2.571428571428572, -6.0)",(-0.004213744497675294-0.0033111309306164197j),(-0.004382871584817354+0.0009454823380328026j),(-0.0025016112766497833+0.0037936771940307204j),(0.00068104454042602+0.004553114186830151j),(0.003452064248025035+0.0031330353709588276j),(0.004222238712587195+0.0020038952551603723j),(-2.1457893347552137e-05+0.004038460315727119j),(-0.003954927475770471+0.0002978106316733397j),(-0.0005767428792869105-0.003854437062202361j),(0.0037433220614238047-0.0008191897963528435j),(0.0010289745224131433+0.00362640335564952j),(-0.0035073052252367156+0.0012097386936082983j),(-0.0013648587792179482-0.003388713274912816j),(0.0032725821711708193-0.0014974079382938648j),(0.0016101466598148109+0.0031603011615720573j),(-0.0030093964703741976+0.002425403500231317j),(-0.004083523756861547+0.0001225878471473394j),(-0.0035913686904320043-0.0018844152121875852j),(-0.002055474637317208-0.003460140051814125j),(0.00021068395865905934-0.003986644546282566j),(0.0012807658297765122-0.003751045973709579j),(-0.002496337514214562-0.002482237126829437j),(-0.0027940773377732203+0.002222369812823678j),(0.001886247465318577+0.0030919289635592557j),(0.0033634628500044967-0.001482680064035376j),(-0.0010079469473598833-0.0035932346399950984j),(-0.0037623855548860018+0.0004609447886695037j),(-0.00015541786152323421+0.003848540341747233j),(0.003826064532503836+0.000832432558979666j),(0.0015534006635359817-0.0036669151828399955j)
"(2.8367346938775517, -6.0)",(0.0012068101198422388-0.0051514142452345705j),(-0.0028046240320052642-0.003393595367633316j),(-0.004458231568896508-0.00022247173376497352j),(-0.0033431518688335463+0.003048756716014637j),(-0.0003910284479031313+0.004567758521990752j),(0.0012152333231280413+0.004475420960054063j),(-0.0029813983261967976+0.002706047656169436j),(-0.0029550340928852837-0.002628921822845275j),(0.002286950146107616-0.00314361458857114j),(0.0032816581282681632+0.0019610748664156226j),(-0.0016546990826172255+0.003377926425919552j),(-0.0034400393301787383-0.001369635906674481j),(0.00110656769000957-0.0034745230055873303j),(0.0034869014367936296+0.0008653926147863877j),(-0.0006454825327530533+0.003481806569355j),(-0.003834088598286518+0.00011411688822849796j),(-0.003198194113573427-0.0024777901608923044j),(-0.0013681704333967995-0.0037738120694139725j),(0.0009964269716675354-0.003854669292326606j),(0.003066441002818417-0.0024859311379388962j),(0.003684404636959191-0.0013992175823267267j),(0.0004082738602780001-0.003487223355111276j),(-0.0034447375095826805-0.0008983628726657777j),(-0.001414385851080492+0.0033222448211874937j),(0.003105307752377252+0.0019440823231503866j),(0.00246998600245314-0.0027798823694860876j),(-0.002333728155978684-0.0029684532585357967j),(-0.003408856879380245+0.0017584507662718738j),(0.001052309838300678+0.003753199773653203j),(0.003956537667006716-0.00022387582399546909j)
"(3.1020408163265314, -6.0)",(0.005170970393087818-0.0007312776057998842j),(0.0019586847016293692-0.0038518025732414383j),(-0.0017510031219531439-0.004017511622292028j),(-0.004223009028867103-0.0013833657185999798j),(-0.003982515055127719+0.002105383984319419j),(-0.0028911448598183706+0.0035740332428376128j),(-0.0039518875063494115-0.00069309530952267j),(0.0001540955198419758-0.003939452714826014j),(0.003861885704545193-0.0003304268373577986j),(0.0007596460518795573+0.0037361280168747703j),(-0.0035761292911620406+0.0011352272222725547j),(-0.0014603686581698661-0.003393142086373698j),(0.0031960804405905883-0.0017391200405421133j),(0.0019759108839002594+0.0029918856915750894j),(-0.002785869008352593+0.0021752350440644363j),(-0.0029411700855014353-0.002414508405708861j),(-0.0006206242543854112-0.00395519130571019j),(0.0017517910563865568-0.003563078315783922j),(0.0035169505313624705-0.001767834321427335j),(0.0038100403558383243+0.000838724611576457j),(0.0032857402821707955+0.002131757269751624j),(0.003089488180097023-0.0016461437172295404j),(-0.0011432565540554019-0.0033594939312899114j),(-0.003554449549027045+0.000561556044645997j),(-9.16909550931324e-05+0.00364914216740248j),(0.003616237593074194+0.0008018583714423176j),(0.001544904962983615-0.0034279278938928216j),(-0.0030586274037964125-0.0022853452787591137j),(-0.0029746274668284206+0.002489004764516239j),(0.0017115819460386725+0.003550535790675465j)
