index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(10,)",(-0.00044680250703190734+0.0021288579279771526j),(0.00041796353351584016+0.0017831150825785022j),(0.0013137033197402218+0.0013009556748282264j),(0.0015600093913973891+0.00025408129587004393j),(-0.0006182026643848313-0.0009419416151594721j),(0.00015206699498474305+0.0012234456587017232j),(0.0004382167466708172-0.0013037756305515043j),(-0.00108061042567433+0.0011530552339442406j),(0.0017658948666750573-0.0008360833287427958j),(-0.0029506124007475164+0.002469437840730435j),(0.0006780371991972979+0.014940240850844309j),(-0.0029506124007475103+0.0024694378407304446j),(0.0017658948666750632-0.0008360833287427951j),(-0.001080610425674335+0.001153055233944243j),(0.0004382167466708247-0.0013037756305514993j),(0.0008547713849160931+0.0016647334128160691j),(-0.0004994089557155352+0.0021243911287153906j),(-0.0018002599360115222+0.0011569180456200512j),(-0.0022583962107690083-6.043737699135071e-06j),(0.00017609319303936436+0.0019282532571605437j),(0.0021502716678409883-0.0012413990546687236j),(-0.0018954774361584297-0.0027446468955360363j),(-0.004334024596918797+0.0006093563511682009j),(-0.004240016846484586+0.0024807086483849346j),(-0.004334024596918791+0.0006093563511682084j),(-0.0018954774361584408-0.0027446468955360306j),(0.002150271667840982-0.0012413990546687394j),(0.00017609319303937287+0.001928253257160549j),(-0.0013575616243980972-0.0008377632480265636j),(0.0013314213441190984-0.0003329282358379802j)
"(11,)",(-0.0008620163486906787-0.0018077030783626483j),(-0.0012266356306294387-0.0012030485903724408j),(-0.0016614006647949-0.0004837142176396546j),(-0.0014081665895737403+0.00044940257700361384j),(0.0009018056472039367+0.0005255937015566247j),(-0.0006182026643848336-0.0009419416151594723j),(0.00015206699498474327+0.0012234456587017202j),(0.00043821674667081817-0.0013037756305514924j),(-0.0010806104256743214+0.001153055233944244j),(0.0017658948666750636-0.0008360833287427924j),(-0.0029506124007475103+0.0024694378407304446j),(0.0006780371991972833+0.014940240850844286j),(-0.0029506124007475007+0.002469437840730442j),(0.0017658948666750586-0.0008360833287427842j),(-0.0010806104256743335+0.001153055233944238j),(-2.69118965587851e-05-0.002092868695266218j),(0.001689810829435609-0.0017492392384850456j),(0.0023345940066008593+0.0003212401518032668j),(0.0015912739029858103+0.002084204182978955j),(0.0021502716678409783-0.001241399054668722j),(-0.0018954774361584293-0.002744646895536034j),(-0.004334024596918792+0.0006093563511681975j),(-0.004240016846484582+0.0024807086483849285j),(-0.004334024596918799+0.0006093563511682071j),(-0.001895477436158439-0.0027446468955360215j),(0.0021502716678409796-0.0012413990546687327j),(0.00017609319303937506+0.0019282532571605463j),(-0.0013575616243980998-0.0008377632480265663j),(0.0013314213441190904-0.00033292823583798377j),(-0.0006977224092192448+0.0009982307214031901j)
"(12,)",(0.0016267440351541422+0.0009126043511446953j),(0.0015801968331111836+0.00037026335290132515j),(0.001596510316818806-0.00033850410910852836j),(0.000990210623667858-0.0009802447451592782j),(-0.0009748973051248731-6.0709969643864846e-05j),(0.0009018056472039404+0.0005255937015566264j),(-0.0006182026643848327-0.0009419416151594731j),(0.0001520669949847367+0.0012234456587017146j),(0.000438216746670813-0.0013037756305514948j),(-0.0010806104256743314+0.0011530552339442438j),(0.0017658948666750632-0.0008360833287427951j),(-0.0029506124007475007+0.002469437840730442j),(0.0006780371991972812+0.014940240850844265j),(-0.0029506124007475+0.002469437840730444j),(0.0017658948666750586-0.0008360833287427822j),(-0.0010265708134005412+0.002188083413320545j),(-0.002716032983871885+0.0006207753264185867j),(-0.0014888159346656891-0.0021723988451972367j),(0.0014423511553240905-0.002781828993897314j),(-0.0018954774361584269-0.002744646895536025j),(-0.004334024596918791+0.0006093563511682004j),(-0.004240016846484575+0.0024807086483849272j),(-0.004334024596918792+0.0006093563511682094j),(-0.0018954774361584364-0.00274464689553603j),(0.0021502716678409714-0.001241399054668729j),(0.00017609319303937018+0.0019282532571605442j),(-0.0013575616243981007-0.0008377632480265653j),(0.0013314213441190947-0.00033292823583798165j),(-0.0006977224092192382+0.0009982307214031873j),(-5.600379995903417e-05-0.0011034105011727942j)
"(13,)",(-0.001747537625168894+0.00013407569891541599j),(-0.0014721935584795641+0.0004579995977786346j),(-0.0011867391161968794+0.0009949485510841612j),(-0.00041363096289252196+0.0012552389947677316j),(0.0008465082614213559-0.0003633219394741094j),(-0.0009748973051248768-6.0709969643868403e-05j),(0.0009018056472039385+0.000525593701556632j),(-0.0006182026643848213-0.0009419416151594743j),(0.0001520669949847367+0.0012234456587017154j),(0.000438216746670826-0.0013037756305514965j),(-0.001080610425674335+0.001153055233944243j),(0.0017658948666750586-0.0008360833287427842j),(-0.0029506124007475+0.002469437840730444j),(0.0006780371991972832+0.014940240850844277j),(-0.0029506124007475025+0.0024694378407304463j),(0.002300382861864129-0.0019736392012933944j),(0.0029923383800136956+0.0014406722112574812j),(-0.001347672164844789+0.0026503894050749865j),(-0.003487228215234404-0.001466595427030472j),(-0.004334024596918787+0.0006093563511682054j),(-0.004240016846484578+0.002480708648384929j),(-0.004334024596918794+0.0006093563511682062j),(-0.0018954774361584353-0.00274464689553603j),(0.002150271667840984-0.0012413990546687246j),(0.00017609319303936658+0.001928253257160539j),(-0.0013575616243980961-0.0008377632480265744j),(0.0013314213441190975-0.0003329282358379796j),(-0.0006977224092192469+0.0009982307214031893j),(-5.600379995903225e-05-0.00110341050117279j),(0.0006348000354007519+0.0007962430164397478j)
"(14,)",(0.0013256619531700376-0.0009964630181792337j),(0.0010003637266697157-0.0010791359970625377j),(0.0005571312625692516-0.0013677110293025747j),(-0.00019369041950800152-0.001244988779371316j),(-0.0005606140652778127+0.0006706271095559324j),(0.0008465082614213602-0.0003633219394741108j),(-0.0009748973051248782-6.070996964387011e-05j),(0.0009018056472039316+0.000525593701556635j),(-0.0006182026643848252-0.0009419416151594732j),(0.00015206699498473118+0.0012234456587017232j),(0.0004382167466708247-0.0013037756305514993j),(-0.0010806104256743335+0.001153055233944238j),(0.0017658948666750586-0.0008360833287427822j),(-0.0029506124007475025+0.0024694378407304463j),(0.0006780371991972824+0.014940240850844297j),(-0.00477206859748208+0.0033428314884081365j),(-0.0007159352169372213-0.004170948156074836j),(0.002992338380013694+0.0014406722112574777j),(-0.0033479697317622026+0.002723617354719817j),(-0.004240016846484576+0.0024807086483849264j),(-0.004334024596918796+0.0006093563511682039j),(-0.001895477436158438-0.0027446468955360298j),(0.0021502716678409818-0.001241399054668728j),(0.00017609319303936148+0.001928253257160547j),(-0.0013575616243980911-0.0008377632480265697j),(0.001331421344119099-0.00033292823583797417j),(-0.0006977224092192472+0.0009982307214031923j),(-5.600379995903153e-05-0.0011034105011727966j),(0.0006348000354007519+0.0007962430164397427j),(-0.0009063977321095477-0.0002835224709657422j)
"(15,)",(0.00027037134282532807+0.0024017372061252307j),(0.0004811168831191601+0.002118378269057053j),(0.0010728408936923502+0.0018820141524211222j),(0.0015572293713323616+0.0009665316572837298j),(-0.00019369041950800518-0.0012449887793713078j),(-0.00041363096289251703+0.0012552389947677316j),(0.0009902106236678596-0.0009802447451592764j),(-0.0014081665895737353+0.0004494025770036035j),(0.0015600093913973772+0.00025408129587004154j),(-0.0013796225437852439-0.0010064198506005736j),(0.0008547713849160931+0.0016647334128160691j),(-2.69118965587851e-05-0.002092868695266218j),(-0.0010265708134005412+0.002188083413320545j),(0.002300382861864129-0.0019736392012933944j),(-0.00477206859748208+0.0033428314884081365j),(0.001638675914909269+0.017380182136233976j),(-0.004772068597482087+0.0033428314884081383j),(0.0023003828618641136-0.0019736392012933927j),(-0.0003974337427081749+0.003726715752064648j),(-0.0033479697317621987+0.0027236173547198045j),(-0.003487228215234401-0.0014665954270304752j),(0.0014423511553240853-0.0027818289938973183j),(0.0015912739029858118+0.00208420418297895j),(-0.0022583962107690023-6.0437376991378266e-06j),(0.0014147699750361742-0.001410706221626564j),(-0.00014752818026071108+0.001798858999196122j),(-0.0008927330797899166-0.001395367714408177j),(0.001424305069943901+0.0005820935929214157j),(-0.0014140421772768357+0.00028507866596890553j),(0.000981689353491975-0.000944451566122588j)
"(16,)",(0.00028562029136209135+0.0026490795695825312j),(0.00015550373124913102+0.0024771595020651044j),(0.0004303509647753609+0.002466803367983807j),(0.001072840893692343+0.0018820141524211258j),(0.0005571312625692473-0.0013677110293025684j),(-0.0011867391161968787+0.0009949485510841593j),(0.0015965103168188097-0.0003385041091085202j),(-0.0016614006647948886-0.0004837142176396675j),(0.0013137033197402077+0.0013009556748282214j),(-0.0005621942288924379-0.001914421253798851j),(-0.0004994089557155352+0.0021243911287153906j),(0.001689810829435609-0.0017492392384850456j),(-0.002716032983871885+0.0006207753264185867j),(0.0029923383800136956+0.0014406722112574812j),(-0.0007159352169372213-0.004170948156074836j),(-0.004772068597482087+0.0033428314884081383j),(0.0006780371991972973+0.014940240850844297j),(-0.0029506124007475086+0.0024694378407304368j),(0.0023003828618641115-0.0019736392012933883j),(0.002992338380013682+0.0014406722112574784j),(-0.0013476721648447878+0.0026503894050749865j),(-0.001488815934665698-0.0021723988451972345j),(0.002334594006600858+0.00032124015180325707j),(-0.0018002599360115148+0.0011569180456200492j),(0.0006990266650642956-0.00184082989252682j),(0.0004179635335158323+0.001783115082578493j),(-0.0012266356306294345-0.0012030485903724358j),(0.0015801968331111784+0.0003702633529013284j),(-0.0014721935584795492+0.0004579995977786353j),(0.001000363726669709-0.0010791359970625314j)
"(17,)",(0.0010579994978592397+0.0024570642999740015j),(0.00043035096477536184+0.002466803367983812j),(0.0001555037312491319+0.0024771595020650987j),(0.00048111688311914847+0.0021183782690570507j),(0.0010003637266697077-0.0010791359970625314j),(-0.0014721935584795605+0.0004579995977786341j),(0.0015801968331111802+0.00037026335290133187j),(-0.0012266356306294198-0.0012030485903724425j),(0.0004179635335158309+0.0017831150825784894j),(0.0006990266650643118-0.0018408298925268304j),(-0.0018002599360115222+0.0011569180456200512j),(0.0023345940066008593+0.0003212401518032668j),(-0.0014888159346656891-0.0021723988451972367j),(-0.001347672164844789+0.0026503894050749865j),(0.002992338380013694+0.0014406722112574777j),(0.0023003828618641136-0.0019736392012933927j),(-0.0029506124007475086+0.0024694378407304368j),(0.0006780371991972828+0.01494024085084428j),(-0.004772068597482081+0.003342831488408138j),(-0.0007159352169372101-0.004170948156074823j),(0.0029923383800136987+0.001440672211257481j),(-0.0027160329838718865+0.0006207753264185985j),(0.0016898108294355993-0.001749239238485051j),(-0.0004994089557155324+0.0021243911287153827j),(-0.0005621942288924441-0.0019144212537988336j),(0.0013137033197402107+0.0013009556748282255j),(-0.0016614006647948981-0.0004837142176396559j),(0.001596510316818805-0.000338504109108522j),(-0.001186739116196868+0.0009949485510841575j),(0.0005571312625692489-0.0013677110293025688j)
"(18,)",(0.0017946141352138665+0.001398677811024494j),(0.0010728408936923563+0.0018820141524211213j),(0.0004811168831191646+0.002118378269057046j),(0.0004553461844430837+0.0019272655736412376j),(0.0009816893534919714-0.0009444515661225909j),(-0.001414042177276845+0.00028507866596890694j),(0.0014243050699439032+0.0005820935929214164j),(-0.0008927330797899051-0.0013953677144081763j),(-0.00014752818026070582+0.0017988589991961193j),(0.001414769975036189-0.0014107062216265668j),(-0.0022583962107690083-6.043737699135071e-06j),(0.0015912739029858103+0.002084204182978955j),(0.0014423511553240905-0.002781828993897314j),(-0.003487228215234404-0.001466595427030472j),(-0.0033479697317622026+0.002723617354719817j),(-0.0003974337427081749+0.003726715752064648j),(0.0023003828618641115-0.0019736392012933883j),(-0.004772068597482081+0.003342831488408138j),(0.0016386759149092812+0.017380182136233983j),(-0.004772068597482079+0.0033428314884081383j),(0.002300382861864125-0.0019736392012934026j),(-0.0010265708134005258+0.0021880834133205527j),(-2.691189655880198e-05-0.002092868695266213j),(0.0008547713849160954+0.0016647334128160564j),(-0.0013796225437852406-0.0010064198506005526j),(0.0015600093913973807+0.00025408129587003813j),(-0.0014081665895737327+0.0004494025770036202j),(0.000990210623667851-0.0009802447451592766j),(-0.0004136309628925066+0.0012552389947677247j),(-0.00019369041950800757-0.0012449887793713075j)
"(19,)",(-7.564916371149367e-05-0.0015648581227411629j),(0.0005571312625692435-0.001367711029302572j),(0.0010003637266697049-0.0010791359970625332j),(0.0009816893534919757-0.0009444515661225865j),(-0.0009063977321095436-0.0002835224709657388j),(0.0006348000354007525+0.0007962430164397442j),(-5.600379995903182e-05-0.0011034105011727942j),(-0.0006977224092192483+0.0009982307214031797j),(0.001331421344119092-0.00033292823583797574j),(-0.001357561624398091-0.0008377632480265759j),(0.00017609319303936436+0.0019282532571605437j),(0.0021502716678409783-0.001241399054668722j),(-0.0018954774361584269-0.002744646895536025j),(-0.004334024596918787+0.0006093563511682054j),(-0.004240016846484576+0.0024807086483849264j),(-0.0033479697317621987+0.0027236173547198045j),(0.002992338380013682+0.0014406722112574784j),(-0.0007159352169372101-0.004170948156074823j),(-0.004772068597482079+0.0033428314884081383j),(0.0006780371991972853+0.014940240850844274j),(-0.002950612400747503+0.002469437840730439j),(0.001765894866675045-0.0008360833287427943j),(-0.0010806104256743158+0.0011530552339442401j),(0.00043821674667081416-0.0013037756305514896j),(0.00015206699498474183+0.001223445658701706j),(-0.0006182026643848273-0.0009419416151594697j),(0.0009018056472039359+0.0005255937015566232j),(-0.0009748973051248713-6.0709969643864975e-05j),(0.0008465082614213479-0.0003633219394741116j),(-0.0005606140652778092+0.0006706271095559312j)
