index,x,value,0,1,2
"(2.684848484848485, -2.7142857142857144)","(2.684848484848485, -2.7142857142857144)",(-0.28658137266171224-0.35869417177305707j),(-0.26493260421496967-0.038564890577444305j),(0.01711646812606174-0.11667088510224752j),(-0.03876523657280431-0.20345839609336522j)
"(2.727272727272727, -2.7142857142857144)","(2.727272727272727, -2.7142857142857144)",(0.20210680146629506-0.31056894930408696j),(-0.24288895593056198-0.1313259551109472j),(0.11693952352024838-0.12306849865813708j),(0.32805623387660865-0.05617449553500271j)
"(2.7696969696969695, -2.7142857142857144)","(2.7696969696969695, -2.7142857142857144)",(0.2543621567732894+0.19805719878603054j),(-0.18533247081721638-0.22065975209576935j),(0.21624220196524602-0.008363248012198517j),(0.22345242562525974+0.4270801988939984j)
"(2.812121212121212, -2.7142857142857144)","(2.812121212121212, -2.7142857142857144)",(-0.2973304680168559+0.3710945748464548j),(-0.08807601486264055-0.2891452748661997j),(0.17482523954573606+0.1784031294774527j),(-0.38407969269995146+0.48183672023520174j)
"(2.8545454545454545, -2.7142857142857144)","(2.8545454545454545, -2.7142857142857144)",(-0.686551992427023-0.20600928815227287j),(0.04187087442772288-0.31417332098740924j),(-0.02318653821192155+0.2656910166002546j),(-0.7052363286428244-0.15752698376511826j)
"(2.896969696969697, -2.7142857142857144)","(2.896969696969697, -2.7142857142857144)",(-0.23149729319598805-0.8949734631079069j),(0.18246473110680292-0.276176559669705j),(-0.21847452382276478+0.1522849364509508j),(-0.1954875004800262-0.7710818398891527j)
"(2.9393939393939394, -2.7142857142857144)","(2.9393939393939394, -2.7142857142857144)",(0.6836451912254987-0.7849192496343406j),(0.29898033358816684-0.16905488029929033j),(-0.24049970174650154-0.06623857558833116j),(0.6251645593838334-0.549625793746719j)
"(2.981818181818182, -2.7142857142857144)","(2.981818181818182, -2.7142857142857144)",(1.0367458458226244+0.10084890253309112j),(0.3534922008176519-0.008229861486742089j),(-0.09161532657996938-0.19820188819235765j),(0.7748689715849418+0.30728065221219086j)
"(3.0242424242424244, -2.7142857142857144)","(3.0242424242424244, -2.7142857142857144)",(0.46091452893362295+0.8043687567168311j),(0.31915004850118295+0.16839048998153355j),(0.07023118940679167-0.16189422228252245j),(0.07153329102564829+0.7978724890178199j)
"(3.066666666666667, -2.7142857142857144)","(3.066666666666667, -2.7142857142857144)",(-0.31789353455972563+0.6443012710511294j),(0.19390843425691598+0.30912192975252084j),(0.11922852576125188-0.048858052711359165j),(-0.6310304945778935+0.3840373940099678j)
"(3.109090909090909, -2.7142857142857144)","(3.109090909090909, -2.7142857142857144)",(-0.45391072984592984+0.022791481503605326j),(0.007193928116035449+0.3655114724241729j),(0.08297542561971327+0.015947959530322964j),(-0.5440800835816786-0.35866795045089056j)
"(3.1515151515151514, -2.7142857142857144)","(3.1515151515151514, -2.7142857142857144)",(-0.03247945017765011-0.20326352910954498j),(-0.18530482539155266+0.3119641542896263j),(0.06108578532939551+0.023527774635604695j),(0.09173958988450703-0.538755458034776j)
"(3.193939393939394, -2.7142857142857144)","(3.193939393939394, -2.7142857142857144)",(0.17568954717423158+0.12805644039071898j),(-0.3190811081419835+0.15971801485366122j),(0.0713745792440287+0.05244154335553994j),(0.4233960760721864-0.08410311781848218j)
"(3.2363636363636363, -2.7142857142857144)","(3.2363636363636363, -2.7142857142857144)",(-0.16693625765980882+0.3658768519093378j),(-0.34517498572661515-0.04229113611369567j),(0.03594012073922724+0.12191267038965098j),(0.14229860732757907+0.28625531763338247j)
"(3.278787878787879, -2.7142857142857144)","(3.278787878787879, -2.7142857142857144)",(-0.5365428100603256+0.036479708197502056j),(-0.25179664359878207-0.22252610229979575j),(-0.08192647126668576+0.1412181754712841j),(-0.2028196951948578+0.1177876350260137j)
"(3.3212121212121213, -2.7142857142857144)","(3.3212121212121213, -2.7142857142857144)",(-0.34234747640084234-0.4835209011750056j),(-0.072978144481259-0.31380209388561214j),(-0.18855207944917574+0.032140051494651295j),(-0.08081725247040761-0.2018588587840448j)
"(3.3636363636363638, -2.7142857142857144)","(3.3636363636363638, -2.7142857142857144)",(0.2242003314215114-0.519466756934199j),(0.12167306007736897-0.28166872314835245j),(-0.1547018790462625-0.14034424262621858j),(0.25722915039040495-0.09745379115962792j)
"(3.4060606060606062, -2.7142857142857144)","(3.4060606060606062, -2.7142857142857144)",(0.4686514447591687-0.0497185160830359j),(0.25404439708237253-0.14140003542841453j),(0.01844525423408356-0.2145371963915461j),(0.19616179344271262+0.3062187157369247j)
"(3.4484848484848487, -2.7142857142857144)","(3.4484848484848487, -2.7142857142857144)",(0.16622539494380922+0.28855189181605145j),(0.27096938285888883+0.04571718240464802j),(0.1786659621106868-0.11197879556302762j),(-0.2834099500257664+0.35481350497443104j)
"(3.4909090909090907, -2.7142857142857144)","(3.4909090909090907, -2.7142857142857144)",(-0.15924960648474806+0.11370306740698438j),(0.16907274043695095+0.1974022581250911j),(0.1836122505008301+0.06983519848237806j),(-0.5119345974225291-0.1535343892004848j)
"(3.533333333333333, -2.7142857142857144)","(3.533333333333333, -2.7142857142857144)",(-0.022209109061101753-0.18195750225665303j),(-0.001704941392294251+0.2469792675807918j),(0.05045064033134525+0.16621697435820398j),(-0.07095480800015275-0.5951537441956488j)
"(3.5757575757575757, -2.7142857142857144)","(3.5757575757575757, -2.7142857142857144)",(0.31275390954216115-0.038833636588184506j),(-0.15958781837267164+0.1749460575531358j),(-0.08094595090030941+0.1201195475088812j),(0.5532876788151422-0.3338992416502015j)
"(3.618181818181818, -2.7142857142857144)","(3.618181818181818, -2.7142857142857144)",(0.21702814699166606+0.41417723675942353j),(-0.22901999202297846+0.01960076046783406j),(-0.1116909631694349+0.016215348511676754j),(0.5577391021840794+0.3783611277799127j)
"(3.6606060606060606, -2.7142857142857144)","(3.6606060606060606, -2.7142857142857144)",(-0.3562899321339824+0.4890232204953686j),(-0.17760372791403556-0.14017373407397962j),(-0.06937239723985175-0.044483900318094995j),(-0.10931380698009507+0.6736808548874432j)
"(3.703030303030303, -2.7142857142857144)","(3.703030303030303, -2.7142857142857144)",(-0.711162774622587-0.09481119397943427j),(-0.033152074893426156-0.22319712405180428j),(-0.03083004723504505-0.054358715876705724j),(-0.6471806524941158+0.18274464594907575j)
"(3.7454545454545456, -2.7142857142857144)","(3.7454545454545456, -2.7142857142857144)",(-0.30189109148815013-0.740199991023871j),(0.12916504430865675-0.18701774777391106j),(-0.01040984274057425-0.06394183460916444j),(-0.42064629305623263-0.48924040864079554j)
"(3.787878787878788, -2.7142857142857144)","(3.787878787878788, -2.7142857142857144)",(0.5086070938375364-0.6762712092073957j),(0.22459942448058048-0.050446838917787035j),(0.033636075907271024-0.07792975512501155j),(0.25037159344968496-0.5478946151645971j)
"(3.83030303030303, -2.7142857142857144)","(3.83030303030303, -2.7142857142857144)",(0.850337180926628+0.07411217297710494j),(0.20284280670964006+0.11527135057611262j),(0.10140207968759109-0.042061692839158046j),(0.5460922945293969+0.0009025152401503644j)
"(3.872727272727273, -2.7142857142857144)","(3.872727272727273, -2.7142857142857144)",(0.387202798395834+0.7216827076407066j),(0.07497988403865262+0.22336505588242042j),(0.11819744401561587+0.0607420987674127j),(0.1940254703415655+0.4375755529908735j)
"(3.915151515151515, -2.7142857142857144)","(3.915151515151515, -2.7142857142857144)",(-0.3383150271619495+0.662015376303148j),(-0.09194316877859073+0.217602839740993j),(0.027324633871681034+0.14905928723466705j),(-0.2736964922550398+0.2953532493274879j)
"(3.957575757575758, -2.7142857142857144)","(3.957575757575758, -2.7142857142857144)",(-0.6238563242536928+0.10780937630690457j),(-0.21084204198618256+0.10250153490489015j),(-0.11309220227580843+0.11959324941297926j),(-0.2999220799917018-0.11428540801096485j)
"(4.0, -2.7142857142857144)","(4.0, -2.7142857142857144)",(-0.38552637078455454-0.3200383633188554j),(-0.22183098614689722-0.05957309500743596j),(-0.17005434132449865-0.02356984295971245j),(0.006358956686841355-0.23689542535170696j)
"(-0.2, -2.428571428571429)","(-0.2, -2.428571428571429)",(-0.408887831743201-2.0188645851955545j),(-0.09403410526612423+0.018079540048955435j),(-0.006034392500787411-0.12919178758426592j),(-0.30881933397628936-1.907752337660244j)
"(-0.1575757575757576, -2.428571428571429)","(-0.1575757575757576, -2.428571428571429)",(-1.4773707774174185-1.4235060131625488j),(-0.08848726471902238+0.015108118597450029j),(-0.0037699096086262762-0.16527387269266125j),(-1.38511360308977-1.2733402590673375j)
"(-0.11515151515151516, -2.428571428571429)","(-0.11515151515151516, -2.428571428571429)",(-1.494142513898095-0.39142273346560863j),(-0.08291363158959679+0.010818225082183441j),(-0.013598426722653184-0.21748976773592624j),(-1.397630455585845-0.18475119081186586j)
"(0.1393939393939394, -2.428571428571429)","(0.1393939393939394, -2.428571428571429)",(-0.7465413739795466-0.4843841327361753j),(-0.040256664078816534-0.034877459279749876j),(0.06960569825339932-0.6516400564695686j),(-0.7758904081541294+0.20213338301314313j)
"(0.18181818181818182, -2.428571428571429)","(0.18181818181818182, -2.428571428571429)",(-0.10483199503959381-1.225114926866277j),(-0.02957113499637201-0.04409402634281878j),(0.21482456065439964-0.6785240473938066j),(-0.29008542069762144-0.5024968531296516j)
"(0.22424242424242424, -2.428571428571429)","(0.22424242424242424, -2.428571428571429)",(0.9771967398642192-0.9725474042078945j),(-0.017210999123537074-0.053023760469132875j),(0.3901980461053868-0.6368138020710014j),(0.6042096928823695-0.28270984166776025j)
"(0.26666666666666666, -2.428571428571429)","(0.26666666666666666, -2.428571428571429)",(1.2898686589407558+0.07164079747363383j),(-0.002962291909944584-0.06124278987058915j),(0.5533100913755327-0.5085055200256707j),(0.7395208594751677+0.6413891073698937j)
"(0.30909090909090914, -2.428571428571429)","(0.30909090909090914, -2.428571428571429)",(0.6096027325157605+0.7108634215279986j),(0.01333666373868403-0.06824414283958159j),(0.6485127173401575-0.3062367983097327j),(-0.05224664856308104+1.085344362677313j)
"(0.3515151515151515, -2.428571428571429)","(0.3515151515151515, -2.428571428571429)",(-0.04294481216187296+0.3518608361997507j),(0.03176756324786334-0.07343420060648351j),(0.6337921672599891-0.08361632784095986j),(-0.7085045426697254+0.5089113646471941j)
"(0.393939393939394, -2.428571428571429)","(0.393939393939394, -2.428571428571429)",(0.18805112742869218-0.26308899787770723j),(0.052299579618196285-0.07613540723548655j),(0.5148835395701885+0.08010832820629624j),(-0.37913199175969264-0.26706191884851693j)
"(0.43636363636363634, -2.428571428571429)","(0.43636363636363634, -2.428571428571429)",(0.8811928552633321-0.13874859307926468j),(0.07475263490382239-0.07559759231815716j),(0.3607471003815734+0.1253190988005123j),(0.44569311997793637-0.18847009956161984j)
"(0.4787878787878788, -2.428571428571429)","(0.4787878787878788, -2.428571428571429)",(1.0088355419238004+0.6189736528711067j),(0.09875794806937997-0.0710204976144573j),(0.27405132553820644+0.06419029309318726j),(0.636026268316214+0.6258038573923768j)
"(0.5212121212121212, -2.428571428571429)","(0.5212121212121212, -2.428571428571429)",(0.39084214662057215+1.032969589296502j),(0.12371835238523207-0.061590144845215015j),(0.3189485864074025-0.005739112637475743j),(-0.051824792172062345+1.1002988467791928j)
"(0.5636363636363637, -2.428571428571429)","(0.5636363636363637, -2.428571428571429)",(-0.10712270556422099+0.6802988721913936j),(0.1487721132558409-0.04653142596171475j),(0.45401395139357914+0.04092665138632436j),(-0.7099087702136411+0.6859036467667841j)
"(0.6060606060606062, -2.428571428571429)","(0.6060606060606062, -2.428571428571429)",(0.13584801347003483+0.27973182614387765j),(0.17276536759868688-0.02517860840610142j),(0.5379049863302565+0.2533607203931123j),(-0.5748223404589086+0.05154971415686678j)
"(0.6484848484848484, -2.428571428571429)","(0.6484848484848484, -2.428571428571429)",(0.5708142306801599+0.6247965435078459j),(0.1942397350052278+0.002935812509373928j),(0.4302149544949185+0.5382377196514159j),(-0.053640458819986386+0.08362301134705605j)
"(0.6909090909090909, -2.428571428571429)","(0.6909090909090909, -2.428571428571429)",(0.24088557225415352+1.3834501595795516j),(0.21144293240242099+0.03797544080662864j),(0.11914384633906473+0.7093398223651555j),(-0.08970120648733221+0.6361348964077675j)
"(0.7333333333333334, -2.428571428571429)","(0.7333333333333334, -2.428571428571429)",(-0.8268444945548296+1.476610501370934j),(0.22237108686962775+0.07968175574472994j),(-0.24349945577264384+0.6356759838139621j),(-0.8057161256518135+0.761252761812242j)
"(0.7757575757575759, -2.428571428571429)","(0.7757575757575759, -2.428571428571429)",(-1.553289855880406+0.5432413002112315j),(0.2248515282823377+0.1272511336569602j),(-0.45537987822445375+0.36217914290516884j),(-1.32276150593829+0.05381102364910256j)
"(0.8181818181818183, -2.428571428571429)","(0.8181818181818183, -2.428571428571429)",(-1.192469646565302-0.5234018676608536j),(0.2166737250283018+0.17921909462489333j),(-0.43631608465604704+0.07728591648053273j),(-0.9728272869375567-0.7799068787662797j)
"(0.8606060606060608, -2.428571428571429)","(0.8606060606060608, -2.428571428571429)",(-0.2917964798149049-0.7167196940911345j),(0.19577323919648604+0.2333682651555853j),(-0.2925875220680005-0.05796298418353726j),(-0.19498219694339047-0.8921249750631826j)
"(0.9030303030303031, -2.428571428571429)","(0.9030303030303031, -2.428571428571429)",(0.0687962357316948-0.18853312595048838j),(0.16046869670021036+0.2866808249245626j),(-0.19827215355015393-0.053399783926505684j),(0.10659969258163837-0.4218141669485453j)
"(0.9454545454545455, -2.428571428571429)","(0.9454545454545455, -2.428571428571429)",(-0.2953699667210504+0.056284280826953664j),(0.10974451238509073+0.33535940545516657j),(-0.21168173046068722-0.0524775116511937j),(-0.19343274864545396-0.22659761297701922j)
"(0.987878787878788, -2.428571428571429)","(0.987878787878788, -2.428571428571429)",(-0.5151276178719345-0.4167333161300698j),(0.04356248948857703+0.3749414216150806j),(-0.22712246510168424-0.15111729199774634j),(-0.3315676422588273-0.640557445747404j)
"(1.0303030303030305, -2.428571428571429)","(1.0303030303030305, -2.428571428571429)",(0.05190662073066768-0.8903590778414936j),(-0.03682610480770678+0.40052933874824465j),(-0.11981836057021716-0.277213149645434j),(0.20855108610859163-1.0136752669443043j)
"(1.0727272727272728, -2.428571428571429)","(1.0727272727272728, -2.428571428571429)",(0.8874698728991355-0.5215821151050282j),(-0.12860870389683005+0.40715207449541585j),(0.0824743043408244-0.27616854056297463j),(0.9336042724551411-0.6525656490374694j)
"(1.1151515151515152, -2.428571428571429)","(1.1151515151515152, -2.428571428571429)",(0.9928698385322509+0.46395890267719214j),(-0.22723183000453584+0.390259512681282j),(0.2103154234544067-0.10829743267674427j),(1.00978624508238+0.18199682267265443j)
"(1.1575757575757577, -2.428571428571429)","(1.1575757575757577, -2.428571428571429)",(0.22546705697392888+1.0393336073864066j),(-0.3263732807586826+0.34633249837074126j),(0.14535358552558114+0.07983627611252606j),(0.40648675220703034+0.6131648329031394j)
"(1.2000000000000002, -2.428571428571429)","(1.2000000000000002, -2.428571428571429)",(-0.5292840029272696+0.7113079060916301j),(-0.4181263562325348+0.2735653017434109j),(-0.030919488017755292+0.10899032769631084j),(-0.08023815867697955+0.32875227665190837j)
"(1.2424242424242427, -2.428571428571429)","(1.2424242424242427, -2.428571428571429)",(-0.5427228704388626+0.10113049950850889j),(-0.4934466472076301+0.1725485416852084j),(-0.11949936619118856-0.027755909368323825j),(0.07022314295995616-0.043662132808375664j)
"(1.284848484848485, -2.428571428571429)","(1.284848484848485, -2.428571428571429)",(-0.14647522736524132+0.032423419787540236j),(-0.5428888028815229+0.046851993096068224j),(-0.029508109846322378-0.15648057418130412j),(0.4259216853626039+0.14205200087277614j)
"(1.3272727272727274, -2.428571428571429)","(1.3272727272727274, -2.428571428571429)",(-0.16775938864416895+0.423765274923115j),(-0.5576226651117808-0.09661544767738732j),(0.12208461151781531-0.1275351126405941j),(0.2677786649497966+0.6479158352410964j)
"(1.3696969696969699, -2.428571428571429)","(1.3696969696969699, -2.428571428571429)",(-0.7416560086273478+0.480501239811462j),(-0.5306662388761413-0.24759958967063295j),(0.15960596470580965+0.01195888588845204j),(-0.37059573445701616+0.7161419435936429j)
"(1.4121212121212123, -2.428571428571429)","(1.4121212121212123, -2.428571428571429)",(-1.1405866387411328-0.1496382660938828j),(-0.45821189367947135-0.39296585280483687j),(0.063708144316039+0.08940083509837557j),(-0.7460828893777005+0.15392675161257846j)
"(1.4545454545454546, -2.428571428571429)","(1.4545454545454546, -2.428571428571429)",(-0.7984739756067019-0.8790578419508782j),(-0.3408610747563137-0.5177103375446166j),(-0.015349326722864091+0.031081117348158736j),(-0.44226357412752404-0.39242862175442034j)
"(1.496969696969697, -2.428571428571429)","(1.496969696969697, -2.428571428571429)",(-0.07639399863719656-0.9862449212283002j),(-0.1845350228319249-0.6065184414512981j),(0.03848488977596649-0.045137506319153635j),(0.06965613441876187-0.33458897345784855j)
"(1.5393939393939395, -2.428571428571429)","(1.5393939393939395, -2.428571428571429)",(0.2582795770952478-0.5659743914324997j),(-0.0008108056667838273-0.645770511080239j),(0.1477652796866935+0.011581371162467647j),(0.1113251030753381+0.06821474848527159j)
"(1.581818181818182, -2.428571428571429)","(1.581818181818182, -2.428571428571429)",(0.06490730849767407-0.3284435221493669j),(0.19354045276615478-0.6257756705665889j),(0.13495133494646788+0.17755160962101477j),(-0.2635844792149486+0.11978053879620723j)
"(1.6242424242424245, -2.428571428571429)","(1.6242424242424245, -2.428571428571429)",(-0.05424554598410741-0.5872569076437923j),(0.37795116283842173-0.5429011474037608j),(-0.04646233836433914+0.26790446495280845j),(-0.38573437045819-0.31226022519284j)
"(1.6666666666666667, -2.428571428571429)","(1.6666666666666667, -2.428571428571429)",(0.3452286103606694-0.8613226572929897j),(0.5303840949696265-0.40118383949646075j),(-0.23895160532677343+0.16033417007744605j),(0.05379612071781633-0.6204729878739751j)
"(1.7090909090909092, -2.428571428571429)","(1.7090909090909092, -2.428571428571429)",(0.9257469888958316-0.5948790529902666j),(0.6303904563122892-0.2129954441623891j),(-0.26344308451776083-0.05281104551987445j),(0.5587996171013032-0.32907256330800294j)
"(1.7515151515151517, -2.428571428571429)","(1.7515151515151517, -2.428571428571429)",(1.0586512627730635+0.0608267993591613j),(0.6624932906459723+0.001590391491945141j),(-0.1278794587003917-0.17703650733860046j),(0.524037430827483+0.2362729152058166j)
"(1.7939393939393942, -2.428571428571429)","(1.7939393939393942, -2.428571428571429)",(0.6865700371723811+0.4829761288519435j),(0.6193123339494389+0.216897713461263j),(0.0003481981325415655-0.14738976991913366j),(0.06690950509040064+0.4134681853098142j)
"(1.8363636363636366, -2.428571428571429)","(1.8363636363636366, -2.428571428571429)",(0.3445369375392725+0.4412846416476928j),(0.5037544152650436+0.4051064186491462j),(0.014980924744208323-0.08374321548602749j),(-0.17419840246997942+0.11992143848457411j)
"(1.8787878787878791, -2.428571428571429)","(1.8787878787878791, -2.428571428571429)",(0.36415919478534275+0.3520308062014016j),(0.32963955389366534+0.5406311373335194j),(-0.005693981485040949-0.10737494981349843j),(0.0402136223767184-0.08122538131861941j)
"(1.9212121212121216, -2.428571428571429)","(1.9212121212121216, -2.428571428571429)",(0.4258272319242119+0.602497568222309j),(0.12034810868203312+0.604673076965319j),(0.07029279147713774-0.1682421369067802j),(0.23518633176504108+0.1660666281637702j)
"(1.9636363636363636, -2.428571428571429)","(1.9636363636363636, -2.428571428571429)",(0.07896563444005106+0.9515732821140004j),(-0.09454930216156673+0.5889976179335229j),(0.22387112276499602-0.11422859581535967j),(-0.050356186163378225+0.47680425999583714j)
"(2.006060606060606, -2.428571428571429)","(2.006060606060606, -2.428571428571429)",(-0.5475358172055458+0.8671134255451509j),(-0.2842389159247976+0.49798961185445173j),(0.2845777770343719+0.08932706060395405j),(-0.54787467831512+0.2797967530867451j)
"(2.0484848484848484, -2.428571428571429)","(2.0484848484848484, -2.428571428571429)",(-0.8736313958065743+0.3013854418514781j),(-0.4222765866790294+0.34829150671241316j),(0.14246814027118468+0.2832289922250431j),(-0.5938229493987296-0.33013505708597823j)
"(2.090909090909091, -2.428571428571429)","(2.090909090909091, -2.428571428571429)",(-0.6482560146729119-0.21013130924930878j),(-0.49163198580193707+0.16582938347572265j),(-0.10155905402764612+0.28920298774573117j),(-0.05506497484332874-0.6651636804707626j)
"(2.1333333333333333, -2.428571428571429)","(2.1333333333333333, -2.428571428571429)",(-0.2705803050733714-0.2616662205770404j),(-0.4878912400294578-0.01931012729971883j),(-0.2433288585870609+0.11614060742553531j),(0.4606397935431473-0.3584967007028569j)
"(2.175757575757576, -2.428571428571429)","(2.175757575757576, -2.428571428571429)",(-0.211399382512458-0.08577922375293198j),(-0.41967144239412235-0.1790400443890315j),(-0.20411689340905767-0.061637372245458406j),(0.41238895329072206+0.15489819288155793j)
"(2.2181818181818183, -2.428571428571429)","(2.2181818181818183, -2.428571428571429)",(-0.3742468087997189-0.15355960760187454j),(-0.30597235702387626-0.29292871023561445j),(-0.09318758709658309-0.11708461692686686j),(0.02491313532074047+0.25645371956060675j)
"(2.2606060606060607, -2.428571428571429)","(2.2606060606060607, -2.428571428571429)",(-0.29937521053881727-0.4661014482819388j),(-0.1710625381596343-0.35179046345937526j),(-0.040663161623908095-0.09726897614117327j),(-0.08764951075527488-0.017042008681390247j)
"(2.303030303030303, -2.428571428571429)","(2.303030303030303, -2.428571428571429)",(0.10871494385917208-0.5631230456121433j),(-0.03831353101975171-0.35813764907506107j),(-0.03348549802948006-0.1144805193837756j),(0.18051397290840385-0.09050487715330667j)
"(2.3454545454545452, -2.428571428571429)","(2.3454545454545452, -2.428571428571429)",(0.3987608304916098-0.22826324186958918j),(0.07514400688295464-0.32334568345082454j),(0.03289604397100644-0.16696260167891402j),(0.29072077963764875+0.2620450432601494j)
"(2.3878787878787877, -2.428571428571429)","(2.3878787878787877, -2.428571428571429)",(0.2136108454555462+0.1406398309625037j),(0.16120597816749294-0.262496279610463j),(0.1726342811986219-0.13784864133296215j),(-0.12022941391056861+0.5409847519059289j)
"(2.43030303030303, -2.428571428571429)","(2.43030303030303, -2.428571428571429)",(-0.16174006886380066+0.05665559765713116j),(0.22008883497340828-0.18877892213476857j),(0.2557128090841264+0.02930402483334867j),(-0.6375417129213353+0.21613049495855105j)
"(2.4727272727272727, -2.428571428571429)","(2.4727272727272727, -2.428571428571429)",(-0.15129790711847757-0.3595791743707426j),(0.25648223225150735-0.10964566012701282j),(0.16277638240707523+0.22121661071854443j),(-0.5705565217770602-0.4711501249622742j)
"(2.515151515151515, -2.428571428571429)","(2.515151515151515, -2.428571428571429)",(0.32278833736597906-0.5045021819704123j),(0.2742459287995077-0.026378387498161182j),(-0.05372577314887801+0.26645622275845765j),(0.10226818171534936-0.7445800172307088j)
"(2.5575757575757576, -2.428571428571429)","(2.5575757575757576, -2.428571428571429)",(0.7080295259597568-0.09233387662533968j),(0.2721653647757793+0.0626074402841855j),(-0.21448712336296621+0.1297658596951864j),(0.6503512845469437-0.28470717660471156j)
"(2.6, -2.428571428571429)","(2.6, -2.428571428571429)",(0.5409593172857214+0.4612042022277475j),(0.2431287545178029+0.15611666384373182j),(-0.2081141484283453-0.05500049696516618j),(0.5059447111962638+0.3600880353491819j)
"(2.6424242424242426, -2.428571428571429)","(2.6424242424242426, -2.428571428571429)",(0.03721782278181028+0.5919182259810042j),(0.17780573035792338+0.24498523763805538j),(-0.09259503124854943-0.1447112577686459j),(-0.047992876327563674+0.4916442461115947j)
"(2.684848484848485, -2.428571428571429)","(2.684848484848485, -2.428571428571429)",(-0.23820481950376618+0.30735387222134203j),(0.0718279432254566+0.31051024186842685j),(0.0063718465218379-0.12988677540577806j),(-0.3164046092510607+0.12673040575869327j)
"(2.727272727272727, -2.428571428571429)","(2.727272727272727, -2.428571428571429)",(-0.13396224740990603+0.09809395484068734j),(-0.06660509722303729+0.328553250563517j),(0.047881160495849534-0.09423365108469174j),(-0.11523831068271827-0.1362256446381379j)
"(2.7696969696969695, -2.428571428571429)","(2.7696969696969695, -2.428571428571429)",(-0.04762808617337684+0.20828932905854244j),(-0.21283460685096442+0.2789583138692156j),(0.08336216197109618-0.07506213430712025j),(0.08184435870649141+0.004393149496447084j)
"(2.812121212121212, -2.428571428571429)","(2.812121212121212, -2.428571428571429)",(-0.2828770726295767+0.31139917826289154j),(-0.32896478948436364+0.15705772049401356j),(0.13694656924313361-0.024740226849670276j),(-0.09085885238834665+0.17908168461854826j)
"(2.8545454545454545, -2.428571428571429)","(2.8545454545454545, -2.428571428571429)",(-0.5716624633578371+0.03254443189636949j),(-0.3749433655113939-0.017977401737633927j),(0.14511216092638385+0.08644311640906055j),(-0.3418312587728271-0.03592128277505713j)
"(2.896969696969697, -2.428571428571429)","(2.896969696969697, -2.428571428571429)",(-0.4479743500094379-0.4504791400809681j),(-0.3244930746151617-0.20311022541223506j),(0.04470223417156248+0.18685357136141664j),(-0.16818350956583872-0.4342224860301497j)
"(2.9393939393939394, -2.428571428571429)","(2.9393939393939394, -2.428571428571429)",(0.06205256471698378-0.6006170032379983j),(-0.17963144124933206-0.3422174614881977j),(-0.11631620601037669+0.16897994254046894j),(0.3580002119766925-0.4273794842902695j)
"(2.981818181818182, -2.428571428571429)","(2.981818181818182, -2.428571428571429)",(0.42261295949533884-0.2502740002086891j),(0.023470730561572763-0.3855234463044117j),(-0.20570968649211346+0.02366395445652547j),(0.6048519154258796+0.11158549163919712j)
"(3.0242424242424244, -2.428571428571429)","(3.0242424242424244, -2.428571428571429)",(0.2857950897734848+0.15645279712513316j),(0.22217495902521603-0.31079271514549506j),(-0.14682624332458422-0.1338588189877332j),(0.21044637407285297+0.6011043312583614j)
"(3.066666666666667, -2.428571428571429)","(3.066666666666667, -2.428571428571429)",(-0.0584105867195564+0.15288796804049976j),(0.3481209499220642-0.13689942000391486j),(0.0015786333755970564-0.18200546178333374j),(-0.40811017001721767+0.4717928498277484j)
"(3.109090909090909, -2.428571428571429)","(3.109090909090909, -2.428571428571429)",(-0.09691425106519247-0.14143717022139868j),(0.35417232195260917+0.07802557809557481j),(0.11693174488162951-0.10931585593375244j),(-0.5680183178994311-0.11014689238322106j)
"(3.1515151515151514, -2.428571428571429)","(3.1515151515151514, -2.428571428571429)",(0.20890305428445083-0.2211021031031119j),(0.23631814985757663+0.2558731632603988j),(0.1368672324477656+0.0010751016302601724j),(-0.16428232802089143-0.4780503679937708j)
"(3.193939393939394, -2.428571428571429)","(3.193939393939394, -2.428571428571429)",(0.39819699266781694+0.09492607910711215j),(0.03957464057994004+0.3292667577324596j),(0.09004902841579598+0.07526663052422611j),(0.2685733236720809-0.3096073091495736j)
"(3.2363636363636363, -2.428571428571429)","(3.2363636363636363, -2.428571428571429)",(0.1623672649047146+0.4278957725366027j),(-0.1572617076961878+0.2711404627636587j),(0.02663981367937855+0.1031765779806327j),(0.29298915892152383+0.05357873179231134j)
"(3.278787878787879, -2.428571428571429)","(3.278787878787879, -2.428571428571429)",(-0.24523757661739093+0.37221548782163805j),(-0.273705485245217+0.10914315711072747j),(-0.03755378111717927+0.09981358697204926j),(0.06602168974500532+0.16325874373886134j)
"(3.3212121212121213, -2.428571428571429)","(3.3212121212121213, -2.428571428571429)",(-0.3803461827988097+0.02593800838117507j),(-0.26331476872481957-0.08381248086815633j),(-0.09837528678090346+0.059137404179049065j),(-0.0186561272930867+0.05061308507028234j)
"(3.3636363636363638, -2.428571428571429)","(3.3636363636363638, -2.428571428571429)",(-0.1949875102775653-0.19955128285165175j),(-0.1362602469634989-0.22089899573927993j),(-0.12326139601751983-0.02523089035862463j),(0.0645341327034534+0.046578603246252834j)
"(3.4060606060606062, -2.428571428571429)","(3.4060606060606062, -2.428571428571429)",(-0.018385847179295232-0.1623015338420229j),(0.04357332521797887-0.24144533194150253j),(-0.0732577645711231-0.11422576726179012j),(0.011298592173848997+0.19336956536126976j)
