index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(0.7142857142857144, -6.0)",(-0.006717310790615143+0.0014828093363000415j),(-0.004611517188050164+0.004703464727987409j),(-0.0033978819944037314+0.005686568756675235j),(-0.004173763915293916+0.0038602645575055187j),(-0.00029935543450923806-0.0036653228280165207j),(0.0019057801057573978+0.003061293489399108j),(-0.003037493385098224-0.0018152369340222226j),(0.0034677699850685847+0.00022008452650627519j),(-0.0031287343356280655+0.001366824168236888j),(0.0021203655527404566-0.0026023774835918305j),(-0.0006834517181241193+0.003230705754767467j),(-0.0008566433814440206-0.003135240499105962j),(0.0021625504579620715+0.002359372255885035j),(-0.002957845856368955-0.0010922268597071665j),(0.0030847892256592613-0.0003764001705288567j),(-0.0025425049198395306+0.0038402571423033524j),(-0.004756533811027758+0.002598304116770788j),(-0.005093875947167915+0.0018109798043376558j),(-0.003974781489935668+0.0025261066436753515j),(0.0029120215489097556+0.0011199615672757076j),(-0.0020739281588720844-0.0023925118211063565j),(0.0007136896925432906+0.003134507503139873j),(0.0008628324421109265-0.003149453204807647j),(-0.002285715954714679+0.0024062248049503522j),(0.003206024473676037-0.0010539465245959152j),(-0.003380090711819629-0.0006050274524291849j),(0.0027332098869752336+0.0021799051583861863j),(-0.0013865976206000122-0.0032808906968779354j),(-0.00036093439680448574+0.0036136166665151404j),(0.0020951105671360034-0.0030565381474396353j)
"(0.9795918367346941, -6.0)",(-0.006782294165664211-0.0008302447491106761j),(-0.005651791787472591+0.0033017140569122573j),(-0.004340738454210113+0.004966403824146521j),(-0.004589904282503695+0.003409473569395716j),(2.516033397201578e-05-0.003681152907071016j),(0.0016407522763498392+0.0032149240474412663j),(-0.0028815326401052184-0.002059105360197611j),(0.003442420401353089+0.0004930146447685591j),(-0.0032260728868907388+0.0011256800634432257j),(0.0023076415264568365-0.0024410926192226417j),(-0.0009122824123580213+0.0031759487388565637j),(-0.0006387875524309717-0.003188818540492495j),(0.002001085014897061+0.0025001628840982644j),(-0.002882283653661824-0.0012826257038626265j),(0.0031039868746366725-0.00018121387888274935j),(-0.002798191743201143+0.003629038228595967j),(-0.005023868157791741+0.0020059369240869236j),(-0.005319378624650075+0.0008748898260557807j),(-0.004455633017917594+0.0015712050083769077j),(0.0025610680838535358+0.001792413618728681j),(-0.0014188865675299836-0.0028377861246165715j),(-0.00011002690308938856+0.003219800324393455j),(0.001664127424903386-0.002818362191122913j),(-0.002859190222002417+0.0017009295177462772j),(0.003381585795019359-0.00011570139942610467j),(-0.003069742051243428-0.0015598104373964387j),(0.0019632581199951456+0.0029052205944643593j),(-0.00030547213031323903-0.003560041347819921j),(-0.001504557751010577+0.0033187929476824743j),(0.0030027970233128354-0.0021944115325296942j)
"(1.2448979591836737, -6.0)",(-0.005860231269590391-0.0034177224825969964j),(-0.006372576576300326+0.0012516443648573395j),(-0.005398462906652336+0.003721893810934114j),(-0.005144330665162702+0.002560514234961864j),(0.0005963304386144022-0.003639191175879523j),(0.0011450397344431092+0.0034291723470065917j),(-0.00255982995184198-0.002455285568166333j),(0.003345638417958798+0.0009665050021657639j),(-0.003352082453314911+0.0006848090164933658j),(0.00260727514173086-0.002124622936346685j),(-0.001304358465456835+0.003040186560410127j),(-0.00024734692758983677-0.003246279723355939j),(0.001694611374679429+0.0027210911366691327j),(-0.002719447004206525-0.0016051176862045043j),(0.0031077285501982903+0.00016467600610789378j),(-0.0031921614316816165+0.0032542051693661826j),(-0.005272979617582381+0.001141674378602381j),(-0.005361371312424289-0.0003319141030995645j),(-0.004727773103026868+0.0003115049489557478j),(0.00194449659371337+0.002456665903774049j),(-0.0005212875654607411-0.0031373397436905656j),(-0.0010832937895515927+0.003042770086284182j),(0.002466975071594878-0.0021643008234399157j),(-0.003263506515901909+0.0006934568016944754j),(0.0032384780809531976+0.001015022816058843j),(-0.0023581732412031983-0.002524275928699273j),(0.000811958693245807+0.0034234710205973224j),(0.001021360110894672-0.003437740445166986j),(-0.0026595941215355563+0.0025118398730403476j),(0.003638409041114576-0.0008433449062118976j)
"(1.5102040816326534, -6.0)",(-0.0036375696852441824-0.0056654998649302325j),(-0.006295428754615296-0.001328647737787795j),(-0.006243561689956597+0.0018375475239185265j),(-0.005637159777958276+0.0012358432374361844j),(0.001387700341534084-0.0034265501881166256j),(0.0003919086477106786+0.003602358587136839j),(-0.002007620490760714-0.002933342550826416j),(0.0030950958722552155+0.0016112711070252715j),(-0.0034275286950106636+3.279568404866997e-05j),(0.0029597129215593906-0.0016097964300026762j),(-0.0018295946710462938+0.002762689213472181j),(0.0003191237031587326-0.0032450326603803473j),(0.001215047482131312+0.0029714346478661308j),(-0.0024244146059729608-0.002030075029056187j),(0.0030462173815095452+0.0006562044552238768j),(-0.003664890785720496+0.0026685701033718656j),(-0.0053769203502096324+1.164915856341351e-06j),(-0.00505555202218036-0.0017464676653356397j),(-0.0045985694942665195-0.0011896729373249391j),(0.0010245454937685855+0.0029694374556034145j),(0.000578210892563237-0.003136196444662364j),(-0.002084827085980606+0.0024790816027831547j),(0.003089869253272158-0.0011352565394369615j),(-0.003298826298868447-0.0005668263843560426j),(0.002614493448449043+0.0021821281793124358j),(-0.00117769711489422-0.003260861659814967j),(-0.0006526685369130052+0.0034712785938205873j),(0.0023810008439277314-0.0027016199059845666j),(-0.0035023087678884364+0.0011113756135191744j),(0.0036459169126482204+0.000888101521004677j)
"(1.775510204081633, -6.0)",(-0.00022869883168344374-0.006675496857311622j),(-0.004966224185031957-0.003982259464465397j),(-0.006419037252827101-0.0006349594578982159j),(-0.005763624475537278-0.0005687490731542804j),(0.002312556525701484-0.0028992396602029995j),(-0.0006120841885817633+0.0035823347069245783j),(-0.0011641432279619645-0.0033688176379800166j),(0.002587991928247888+0.0023537730473789475j),(-0.0033376126942210502-0.000815736576166473j),(0.0032657278733742314-0.0008585490881092446j),(-0.0024239958351939097+0.002269401866673189j),(0.001040738348755089-0.0030969175364641355j),(0.0005402410692961287+0.003170523714634135j),(-0.0019438844859580421-0.0025010772964751907j),(0.0028510745244848396+0.0012702841499473453j),(-0.004121025184755745+0.0018266685818968053j),(-0.005176570256209739-0.0013705776561821952j),(-0.004240237285051973-0.0032166053323321j),(-0.0038815666477003976-0.002755764493221557j),(-0.0001614357545698549+0.0031461629902142926j),(0.0017442361534208322-0.0026813717245077785j),(-0.002903634282790391+0.0014590376248229035j),(0.0032957925111085024+0.00021796818468411652j),(-0.002770069464430877-0.0019002091345916474j),(0.0014264327778867676+0.003106576460242694j),(0.00039217791899355363-0.003458813100161601j),(-0.002177505518580987+0.0028001993448936256j),(0.003389864196680158-0.0012628837204342108j),(-0.0036168543586429457-0.0007420586246658546j),(0.002713830759421268+0.0026195803697915596j)
"(2.0408163265306127, -6.0)",(0.0035480162402286852-0.005594149642499845j),(-0.0022303808927036707-0.005881179034617453j),(-0.00544348645881243-0.0033351647434338182j),(-0.005152438027658634-0.0026804591377070992j),(0.0031858004392107506-0.0019257420721491244j),(-0.0017796293214002252+0.003183373003823256j),(-1.6104178436697476e-05-0.003575956686472329j),(0.0017313899216897298+0.003052123413721511j),(-0.0029451763677710917-0.0017885637802867215j),(0.00338323088639086+0.00013189764982041627j),(-0.002974283926731306+0.0014951690413954708j),(0.00185471490502499-0.002699086881505447j),(-0.00032437358266039983+0.003207098012884131j),(-0.0012330425737358706-0.002925131407208039j),(0.0024445519349310576+0.0019508065848812073j),(-0.004424742304141023+0.0007091951112673365j),(-0.004505274556466742-0.0028468427493144924j),(-0.0028127535224749785-0.004483016785827415j),(-0.0024700002632180936-0.004079650322743267j),(-0.0014605205079130379+0.00280253843422939j),(0.002731353499287452-0.0016852543091761482j),(-0.003260771441511371+3.789390687342636e-05j),(0.0028543770227043032+0.0016861449409430098j),(-0.0015801989704253036-0.0029791346415186794j),(-0.0002284626380866749+0.003424883352470896j),(0.002048770895717886-0.0028329425268899767j),(-0.003310136318564653+0.0013198556463486187j),(0.0035682301841072597+0.0006943290888243135j),(-0.002662360024940902-0.002585725008711601j),(0.0008039603131959757+0.003706480197020076j)
"(2.3061224489795924, -6.0)",(0.006181408904403003-0.0022204213873503555j),(0.0014331458289224498-0.006040017057392508j),(-0.0030532329323459204-0.00552210125658594j),(-0.003493277739284799-0.00465506953949054j),(0.0037093052560654245-0.0004685328200677459j),(-0.002896210862013016+0.0022407409288640358j),(0.0013435543373376234-0.0033286084948718265j),(0.0004959209571563023+0.003486363175978779j),(-0.002127499794487167-0.0027250530735665923j),(0.0031421446518401386+0.0012893357633547954j),(-0.0033121118378397654+0.0004209008272386687j),(0.0026346958695300416-0.001960368128210763j),(-0.001318146564659561+0.0029508875066124054j),(-0.00028228095126552776-0.0031697216860862897j),(0.0017592956535268788+0.00259467736044851j),(-0.004407225311191091-0.0006443401796439051j),(-0.0032384150584959318-0.00419596992940074j),(-0.0008079640686757757-0.00519683258400743j),(-0.0004349350888553012-0.004756438858380372j),(-0.0025878496093555835+0.0018326713260934252j),(0.0032140348737132313-0.00021056125795679357j),(-0.002888502641349058-0.0015397731845484938j),(0.0016569379843318496+0.0028865903726584506j),(0.00014920503460196354-0.003383064651065718j),(-0.001988950439948516+0.002816018583973018j),(0.0032634412506928716-0.001298708855718675j),(-0.0035058689737380395-0.0007297870733374422j),(0.002554201694092396+0.002612950039054197j),(-0.0006465349895229172-0.003675218793828253j),(-0.0016075949126229336+0.0034593276496200052j)
"(2.571428571428572, -6.0)",(0.006057503959697608+0.002386934064811703j),(0.004754834026524291-0.0038531077499836387j),(0.0004628496452899789-0.006212129101205968j),(-0.0007659670799686792-0.005777215954677371j),(0.003521939663311258+0.0013076145860277321j),(-0.0036087000529419614+0.0007125872634911135j),(0.0026619146886894753-0.0024307234985728836j),(-0.00101273704196617+0.0033873120742283548j),(-0.0008429394077244333-0.0033661838543946297j),(0.0023905177855450105+0.002429461050029312j),(-0.0032328168057134355-0.0008776733326329519j),(0.0031835557780898476-0.0008469978163418175j),(-0.0022994155734172854+0.0022847329316886124j),(0.0008485728812984709-0.0030763171014024353j),(0.0007710070518050347+0.0030472043885501404j),(-0.003895853466996526-0.0021012614907890107j),(-0.0013674984153051318-0.0050874602480525935j),(0.0015232692673157974-0.0049961058018643725j),(0.0018870118129834922-0.004393761089920869j),(-0.0031674286131151085+0.0003102816221680513j),(0.0028863555721051967+0.0014568802304973812j),(-0.0016701267191660003-0.002830339273178685j),(-0.00014300387597931602+0.0033392389359477677j),(0.0019895854947517065-0.0027586590408662484j),(-0.003244865815766712+0.0012112230481095684j),(0.0034293212867783306+0.0008348065110975217j),(-0.0023947435097273263-0.0026871325456375404j),(0.00042153663952253613+0.0036494125077843136j),(0.0018244770274008725-0.003279512433612834j),(-0.0034887009517113117+0.0015984174646955813j)
"(2.8367346938775517, -6.0)",(0.002616966430691662+0.005898380678285901j),(0.006024033620853991+0.00021317594772082471j),(0.0040302715010675-0.0046360823013824005j),(0.002501068321001785-0.005267649027870891j),(0.0023521942221488602+0.002954588156628215j),(-0.0034989980725484184-0.0011921095192614336j),(0.0035219092430789642-0.0008431876269803531j),(-0.002493427715006467+0.0025281457118361376j),(0.0007828378829942752-0.00339529544307765j),(0.0010774313995426312+0.003247497080603449j),(-0.0025541277112978086-0.0021863690104690346j),(0.003258305986666511+0.0005578839475599787j),(-0.0030377821968177875+0.0011611677767234918j),(0.0019989346486421105-0.00250031859569971j),(-0.0004594840291604564+0.0031188624256607077j),(-0.002771816139725588-0.0034149209357391855j),(0.0009179557702696428-0.005151549083136797j),(0.003681139545172772-0.0036504374242957616j),(0.0038801563455629112-0.0028014283400209583j),(-0.002856191432354741-0.0014313371438492337j),(0.0016293102111256588+0.0028076253296577475j),(0.00019987283793587853-0.0032940681599522514j),(-0.0020410405492396933+0.0026652125389217004j),(0.0032464184296265744-0.0010658384273816977j),(-0.0033343836008745188-0.0009969766519268859j),(0.002186220608220374+0.002793517247852534j),(-0.00013952551725560696-0.0036157444538749708j),(-0.0020769153964559+0.0030549411694145863j),(0.0035748476786727893-0.0012119881652561506j),(-0.00364959849542759-0.0012596653453131998j)
"(3.1020408163265314, -6.0)",(-0.0025839252757908996+0.0058491915290354865j),(0.004092140445616864+0.0042944042541061935j),(0.0059803121583408714-0.0009276957257908701j),(0.005142014161890472-0.0027485938961807005j),(0.00026224138209286497+0.003788577332180175j),(-0.002280111282495382-0.0029341671440776063j),(0.0034467871123039463+0.0011683007566602535j),(-0.0034572505639358297+0.0008800679544545489j),(0.0023909307442434064-0.0025557873425124224j),(-0.0006442793210361455+0.0033749476772575284j),(-0.001218632565259462-0.0031477880839756033j),(0.0026447502668561513+0.0020038565190265067j),(-0.00324747713026854-0.00032552249351448955j),(0.0028999863007435206-0.00138095494683298j),(-0.0017487343661400326+0.0026352557078842586j),(-0.0010520683479536893-0.00424120279581801j),(0.0031803117998819874-0.00410710305994969j),(0.0049895070258930765-0.0012460978798347695j),(0.004783624374404106-0.00020701086682046j),(-0.0015409652987813582-0.002813114491797128j),(-0.0003110946551759721+0.003244781323466513j),(0.0021331234342825667-0.0025368418550032164j),(-0.0032583411326847517+0.0008689326892040343j),(0.0032148705794434428+0.0012045506235197913j),(-0.001929550180705001-0.0029170779321497677j),(-0.0001893517798515052+0.003560644856733878j),(0.0023469251083323853-0.0027797777157410556j),(-0.0036333065002695235+0.0007746442079560638j),(0.003398614541798172+0.001693086352287517j),(-0.001592511537549717-0.0035432015951385155j)
