index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)","(50,)","(51,)","(52,)","(53,)","(54,)","(55,)","(56,)","(57,)","(58,)","(59,)","(60,)","(61,)","(62,)","(63,)","(64,)","(65,)","(66,)","(67,)","(68,)","(69,)","(70,)","(71,)","(72,)","(73,)","(74,)","(75,)","(76,)","(77,)","(78,)","(79,)","(80,)","(81,)","(82,)","(83,)","(84,)","(85,)","(86,)","(87,)","(88,)","(89,)","(90,)","(91,)","(92,)","(93,)","(94,)","(95,)","(96,)","(97,)","(98,)","(99,)"
"(0,)",(0.00033233906150000785+0.000764707487651366j),(-0.00018553058456525446+0.00036481278484787414j),(-0.00011673416434820678-0.00019630342585899032j),(0.00018001297087965912-3.3339725264200185e-05j),(-2.223016977471237e-05+0.0001565145332172858j),(-0.0001266644346792184-6.224842389727288e-05j),(8.943169593412526e-05-9.251495529164305e-05j),(5.6316964383872206e-05+0.00010485360708047227j),(-0.0001093627998089677+2.044189259247297e-05j),(1.2802593742786504e-05-0.00010405300072351457j),(9.040541858824715e-05+4.135434324616773e-05j),(-6.355313873590065e-05+7.028154292346019e-05j),(-4.583420473137544e-05-7.826026133895711e-05j),(8.493329837966511e-05-1.9371771123357915e-05j),(-6.800860065446444e-06+8.36516529857966e-05j),(-7.509196965256506e-05-3.0545362580607275e-05j),(3.51558777623864e-05-8.542571750864088e-05j),(6.580243970384844e-05-7.109417437155895e-05j),(7.513656564014743e-05-6.1002720794978015e-05j),(8.730202087874455e-05-4.0831398315128726e-05j),(9.526596664922573e-05-8.887566191317478e-06j),(8.90315289482137e-05+3.23111608234842e-05j),(5.9439289722031154e-05+7.219448855806679e-05j),(6.150201951872415e-06+9.191859316599305e-05j),(-5.397463083658104e-05+7.274368955021974e-05j),(-8.793534214927654e-05+1.322814186513605e-05j),(-6.632050535500291e-05-5.660355148880867e-05j),(5.03485110570276e-06-8.526472703124149e-05j),(7.23038662185516e-05-4.1998875984853455e-05j),(7.113997248776513e-05+4.0426232724334746e-05j),(-3.3368440479777083e-06+7.998319132495278e-05j),(-7.258361304428301e-05+2.941169880079883e-05j),(-5.319578987331787e-05-5.514957457804624e-05j),(3.3396593680741236e-05-6.71357063960251e-05j),(7.249740245759148e-05+1.1467538677712229e-05j),(8.169255285206202e-06+7.14065137645943e-05j),(-6.604832752186388e-05+2.4382677697048427e-05j),(-3.6939467145983646e-05-5.827632866451847e-05j),(4.948766057575937e-05-4.6122137158759654e-05j),(5.245303916641819e-05+4.064212244970044e-05j),(-3.23414600830476e-05+5.651962398364918e-05j),(-5.8877079506072176e-05-2.4921676719921183e-05j),(1.8535906738495897e-05-6.000288568254126e-05j),(6.028274866194177e-05+1.3219983774565029e-05j),(-8.94025593612408e-06+6.001352707034093e-05j),(-5.9414014108804156e-05-5.626309045383057e-06j),(3.1920773930449643e-06-5.863825736186282e-05j),(5.778861293630102e-05+1.5485874326438535e-06j),(-6.109692661896836e-07+5.692726358006678e-05j),(-5.608579773829177e-05-3.017127346763205e-07j),(-2.4783114801866902e-05-6.185318018067299e-05j),(-4.877802104398512e-05-4.7502574032366e-05j),(-6.879017011557378e-05-1.8472605216892395e-07j),(-5.216092014187269e-05+4.5877465776271056e-05j),(-1.2016504836135206e-05+6.907028180389019e-05j),(3.1168048736277374e-05+6.34711753364079e-05j),(6.129343650373628e-05+3.63666136595795e-05j),(7.177747943195293e-05+5.694341729197989e-07j),(6.449890412322197e-05-3.252357374586635e-05j),(4.581545755804881e-05-5.635768934764761e-05j),(2.2696838556417756e-05-6.934302614146607e-05j),(4.367406847111157e-07-7.32261313232428e-05j),(-1.7996354357434568e-05-7.118109865185553e-05j),(-3.157421266012362e-05-6.641754332955015e-05j),(-4.044142114420015e-05-6.147556375531621e-05j),(-4.518693528234639e-05-5.8036224953255396e-05j),(-5.463523597389957e-05-3.812759754424877e-05j),(-3.5053426898496585e-05+4.284469804333559e-05j),(4.955919105583758e-05+2.6538071804938656e-05j),(1.674524382299412e-05-5.4609127976663736e-05j),(-5.7754871291174087e-05-5.994984791930213e-06j),(5.3487781665715e-06+5.88174810627441e-05j),(5.768647884813023e-05-1.688967408257088e-05j),(-2.821164946805957e-05-5.432544236355424e-05j),(-4.877521284187194e-05+3.889263225735409e-05j),(4.8518644929283635e-05+4.115457767770376e-05j),(3.16583775932692e-05-5.6697892411904956e-05j),(-6.307434538219549e-05-2.0553077406495603e-05j),(-8.169929731072867e-06+6.734035081127233e-05j),(6.924782872549411e-05-5.104051133505063e-06j),(-1.883700471366804e-05-6.861765621597973e-05j),(-6.534689520429343e-05+3.256465248962036e-05j),(4.5803793513655874e-05+5.941358725000684e-05j),(5.087891407547876e-05-5.80663622430654e-05j),(-6.887348979098411e-05-3.988660318177764e-05j),(-2.66595399178063e-05+7.776895860877213e-05j),(8.433138284446977e-05+1.1493625647288592e-05j),(-5.25101030649059e-06-8.818436512971967e-05j),(-8.900374259313565e-05+2.3161288764685026e-05j),(4.178477828131855e-05+8.65207764183973e-05j),(8.051962942215806e-05-6.0645486463344257e-05j),(-7.926187007070059e-05-7.08264324121316e-05j),(-5.728501015510984e-05+9.716743770301321e-05j),(0.00011393504930170772+3.970928954900635e-05j),(1.7790044745115152e-05-0.00012920746911995j),(-0.00014273924017024905+9.100082278117227e-06j),(4.2365723529652165e-05+0.00015445577109109311j),(0.0001644909532645292-8.548811334049394e-05j),(-0.00015174697730880481-0.00017404390904779112j),(-0.00014824596782773706+0.00035631937334480355j)
"(1,)",(-0.00018553058456525446+0.00036481278484787414j),(0.00019841016548530576+0.0006827766898736561j),(-0.00016300166196946348+0.0002749283541941727j),(-5.61630701761657e-05-0.00014352978365845718j),(0.00012264257034786912+2.0044610403079362e-07j),(-3.527368174600995e-05+0.00010023512090712432j),(-7.500266466279103e-05-5.8400975802070796e-05j),(7.199103596939358e-05-4.846199484755299e-05j),(2.21591433857718e-05+7.723299140175494e-05j),(-7.51246134410618e-05-2.361699826056935e-06j),(2.3684036947938685e-05-6.678953053751538e-05j),(5.3557069208233385e-05+4.063688633051746e-05j),(-5.238707149108217e-05+3.693922448672064e-05j),(-1.8555966085475233e-05-5.8499851512874334e-05j),(5.896489460032923e-05-3.497131294238896e-08j),(-1.7097053970421586e-05+5.418700850424345e-05j),(-6.141050777409004e-05-1.9891849947985294e-05j),(-5.232294538917161e-05-4.275451177805396e-05j),(-4.4465623459104156e-05-5.066828283174803e-05j),(-2.901276219858486e-05-6.056363673423613e-05j),(-4.547451112829192e-06-6.664383548262191e-05j),(2.6539466431373422e-05-6.081369788934507e-05j),(5.4930890964355534e-05-3.6266384373310336e-05j),(6.499448842804109e-05+5.406543409874207e-06j),(4.334982626044124e-05+4.782830813602639e-05j),(-6.003039904323353e-06+6.354440352977835e-05j),(-5.2987747492553057e-05+3.4188450534371995e-05j),(-5.7394391616308466e-05-2.4123352863766404e-05j),(-8.589814260796568e-06-6.08271290561517e-05j),(4.9238935913411026e-05-3.530202178728039e-05j),(5.187886058439953e-05+2.960656923200944e-05j),(-7.944758025999945e-06+5.833684043598829e-05j),(-5.6804278018685724e-05+1.1817271814303228e-05j),(-2.7742579733462868e-05-4.999019959765632e-05j),(4.0335503028013496e-05-3.9327097789560844e-05j),(4.690596464870801e-05+2.9684701659080368e-05j),(-1.9259619673904813e-05+5.1198144718976095e-05j),(-5.301671330042359e-05-9.76745465282878e-06j),(1.543569910593056e-06-5.311300627713462e-05j),(5.211037569434156e-05-5.318730777780035e-06j),(1.086794212233881e-05+5.04900537987402e-05j),(-4.8603082096875856e-05+1.522446441147304e-05j),(-1.853574504618247e-05-4.669242208562539e-05j),(4.491663153650726e-05-2.0949794123851905e-05j),(2.2601165457340187e-05+4.337107045587362e-05j),(-4.210521114359178e-05+2.3604868352279357e-05j),(-2.4055017383392132e-05-4.1135965358418846e-05j),(4.045753159434709e-05-2.402610755060749e-05j),(2.3575587925305825e-05+4.004845091082809e-05j),(-3.987654780194542e-05+2.2746941616139965e-05j),(-4.240769845602024e-05-3.485623871427147e-05j),(-5.406602190283085e-05-1.7047883095548125e-05j),(-5.250390673301535e-05+2.362831273222643e-05j),(-2.6266401373455785e-05+5.220180260417826e-05j),(9.879331391353037e-06+5.8439769016585594e-05j),(4.101022322123298e-05+4.3882379376365925e-05j),(5.833998412256796e-05+1.7157829420794526e-05j),(6.0341579860798386e-05-1.1912112804526261e-05j),(5.0489261967909886e-05-3.622658451120529e-05j),(3.413068534682153e-05-5.2606880759052365e-05j),(1.6139021459642873e-05-6.110661852237293e-05j),(-1.674100909492466e-07-6.361444927569688e-05j),(-1.3097209232713012e-05-6.258584046020768e-05j),(-2.2138134260261797e-05-6.023917443821523e-05j),(-2.739057177027967e-05-5.8198226314369366e-05j),(-2.910337578276133e-05-5.74147090528263e-05j),(-3.890736097498254e-05-4.3688466104321696e-05j),(-3.886677684170937e-05+2.901910537139448e-05j),(3.649257187985173e-05+3.308271359703725e-05j),(2.5877338476742802e-05-4.283346220170623e-05j),(-4.777589707767092e-05-1.74692701073224e-05j),(-8.125777801207497e-06+5.10958991349391e-05j),(5.262007567876719e-05-1.8452797878144224e-06j),(-1.2105033892096312e-05-5.2232730126033604e-05j),(-4.988113874963759e-05+2.2294393137581395e-05j),(3.2045684056086354e-05+4.557878992056641e-05j),(3.940645120640276e-05-4.099475524130151e-05j),(-4.8793134449375216e-05-3.151100323567419e-05j),(-2.2102055697780605e-05+5.511982002872313e-05j),(5.9692293699811965e-05+1.1446437642483375e-05j),(-1.392712217901423e-07-6.22763604275677e-05j),(-6.269445180863532e-05+1.2297931777052933e-05j),(2.4642460237100494e-05+6.083207014809476e-05j),(5.6642098417491e-05-3.676751404502993e-05j),(-4.826185458655903e-05-5.014675252521574e-05j),(-4.143700090647706e-05+5.872096349605153e-05j),(6.775947564313749e-05+3.066931342566598e-05j),(1.8059612586363672e-05-7.502299658744153e-05j),(-8.019890195474607e-05-3.8742601959214855e-06j),(1.1582224109378487e-05+8.302578653781634e-05j),(8.330138201432506e-05-2.7983340677738176e-05j),(-4.500201574436053e-05-8.0889100579955e-05j),(-7.572418536522001e-05+6.234007566616317e-05j),(7.977195145427782e-05+6.78226447578613e-05j),(5.730259039871583e-05-9.721644230477805e-05j),(-0.00011486905082395141-4.4448629398303934e-05j),(-2.992807566314909e-05+0.0001334745589592339j),(0.00015492656514230166+1.560827930400264e-05j),(8.208823069159937e-06-0.00018333201461175403j),(-0.0002270514494623668-3.967052890955416e-05j)
"(2,)",(-0.00011673416434820678-0.00019630342585899032j),(-0.00016300166196946348+0.0002749283541941727j),(0.00019841016548530546+0.0006827766898736565j),(-0.00016300166196946353+0.0002749283541941727j),(-5.616307017616581e-05-0.00014352978365845712j),(0.0001226425703478691+2.004461040306481e-07j),(-3.5273681746009864e-05+0.00010023512090712445j),(-7.500266466279099e-05-5.8400975802070796e-05j),(7.199103596939356e-05-4.846199484755314e-05j),(2.2159143385771866e-05+7.723299140175501e-05j),(-7.51246134410617e-05-2.3616998260569314e-06j),(2.3684036947938658e-05-6.678953053751534e-05j),(5.355706920823353e-05+4.063688633051743e-05j),(-5.2387071491082055e-05+3.693922448672068e-05j),(-1.855596608547527e-05-5.8499851512874524e-05j),(5.8964894600329166e-05-3.4971312942401594e-08j),(-5.389184568052871e-07+6.683341280802042e-05j),(-2.62249437924886e-05+6.482997515333014e-05j),(-3.713789547990906e-05+5.9037529214113406e-05j),(-5.2356324876749544e-05+4.5616115026077745e-05j),(-6.567948640456033e-05+2.1213911790592927e-05j),(-6.714709129895434e-05-1.3519854221807758e-05j),(-4.6759321739577875e-05-4.9197484226028486e-05j),(-3.5773260498545635e-06-6.707376195238491e-05j),(4.483158660500706e-05-4.89720748165508e-05j),(6.54910657318959e-05+3.020430868364488e-06j),(3.5166812266077785e-05+5.428735797546755e-05j),(-2.7328404999450558e-05+5.761871149037315e-05j),(-6.276350804022401e-05+3.050119354077316e-06j),(-2.880238345311397e-05-5.4781127891587575e-05j),(3.9348103232747054e-05-4.6535247858309954e-05j),(5.608598107298338e-05+2.1296499395502403e-05j),(-3.854383541953947e-06+5.8927714071705317e-05j),(-5.7027584401919606e-05+1.125158205353259e-05j),(-2.338404036763534e-05-5.222003572062675e-05j),(4.595427058204349e-05-3.2569206501861034e-05j),(3.9169406038136074e-05+3.9255853188399903e-05j),(-3.278583327734964e-05+4.36694299910184e-05j),(-4.655477292595627e-05-2.692907532575215e-05j),(2.1878563715385694e-05-4.825247760315703e-05j),(4.9109863300082415e-05+1.7703258350277572e-05j),(-1.4397597243916347e-05+4.939374235207236e-05j),(-4.929920191383447e-05-1.1915135446777187e-05j),(1.0190026487013015e-05-4.896170660525547e-05j),(4.8469296511053e-05+9.149855537992498e-06j),(-8.722650372609452e-06+4.7873445136928085e-05j),(-4.7198122354017676e-05-8.840157134074737e-06j),(9.43883896377883e-06-4.6447094930033985e-05j),(4.5609704229025046e-05+1.045957629372621e-05j),(-1.184670560238705e-05+4.466541866287804e-05j),(-5.5243498139499166e-05+4.468120974486922e-06j),(-5.250390673301532e-05+2.362831273222647e-05j),(-2.626640137345582e-05+5.220180260417824e-05j),(9.879331391353134e-06+5.8439769016585574e-05j),(4.101022322123304e-05+4.388237937636592e-05j),(5.833998412256799e-05+1.7157829420794526e-05j),(6.0341579860798406e-05-1.1912112804526268e-05j),(5.0489261967909913e-05-3.62265845112053e-05j),(3.413068534682142e-05-5.260688075905207e-05j),(1.6139021459642835e-05-6.110661852237295e-05j),(-1.674100909491941e-07-6.361444927569724e-05j),(-1.3097209232713019e-05-6.258584046020771e-05j),(-2.2138134260261804e-05-6.0239174438215266e-05j),(-2.739057177027967e-05-5.819822631436937e-05j),(-2.9103375782761346e-05-5.741470905282634e-05j),(-2.739057177027967e-05-5.819822631436937e-05j),(-3.544917247426274e-05-4.665576157978826e-05j),(-4.129546706005029e-05+2.536938632123943e-05j),(3.322433718689074e-05+3.630613877885552e-05j),(2.9847085184039446e-05-4.011103736646985e-05j),(-4.576013721799132e-05-2.21054093562643e-05j),(-1.3316500907594063e-05+4.99387217910767e-05j),(5.2458823786904466e-05+3.7568253586768704e-06j),(-6.264780725755979e-06-5.318449387799557e-05j),(-5.203716577778931e-05+1.64170230826204e-05j),(2.635694090738208e-05+4.899910880096231e-05j),(4.411482312181733e-05-3.574121120106598e-05j),(-4.423757988439206e-05-3.749030016507292e-05j),(-2.929013990146985e-05+5.153602435436007e-05j),(5.73592564344474e-05+1.9732585349055383e-05j),(9.082599095428735e-06-6.14721919097604e-05j),(-6.369004234388787e-05+2.356836412951154e-06j),(1.4254967867090438e-05+6.38847254967299e-05j),(6.198934089806782e-05-2.6264814131309624e-05j),(-3.803574377634284e-05-5.8000515330053756e-05j),(-5.19784878131714e-05+4.922685806894884e-05j),(5.952103364838303e-05+4.4044875302060915e-05j),(3.4378142976879924e-05-6.86396472884986e-05j),(-7.635831882688989e-05-2.3206912097858905e-05j),(-1.0801418229626926e-05+8.252458692142911e-05j),(8.707951972938533e-05-2.5361943836583373e-06j),(-1.64811501199163e-05-9.008737407226277e-05j),(-9.178166903704897e-05+3.0690879755338484e-05j),(4.47945119303683e-05+9.264487653367391e-05j),(9.355746689152403e-05-5.8335199439459945e-05j),(-7.056571650164741e-05-9.608847796678657e-05j),(-0.00010304513874188128+7.976372852352687e-05j),(8.089969393584878e-05+0.00011921593727053754j),(0.00014966728441282825-5.7925336615123645e-05j),(3.236160912644998e-05-0.00017412429601510406j)
"(3,)",(0.00018001297087965912-3.3339725264200185e-05j),(-5.61630701761657e-05-0.00014352978365845718j),(-0.00016300166196946353+0.0002749283541941727j),(0.00019841016548530568+0.0006827766898736566j),(-0.00016300166196946353+0.00027492835419417293j),(-5.616307017616569e-05-0.00014352978365845707j),(0.00012264257034786918+2.0044610403067593e-07j),(-3.5273681746009986e-05+0.0001002351209071243j),(-7.500266466279099e-05-5.840097580207081e-05j),(7.199103596939368e-05-4.846199484755306e-05j),(2.2159143385771774e-05+7.723299140175489e-05j),(-7.512461344106172e-05-2.361699826057058e-06j),(2.3684036947938635e-05-6.678953053751544e-05j),(5.355706920823346e-05+4.063688633051737e-05j),(-5.238707149108225e-05+3.693922448672068e-05j),(-1.8555966085475162e-05-5.849985151287446e-05j),(6.633705916397469e-05-2.0322854702809724e-05j),(7.230603126651676e-05+6.1049753373738784e-06j),(6.96244999635887e-05+1.9631502599992622e-05j),(5.983482704098661e-05+3.999634729098244e-05j),(3.7232084711933206e-05+6.100481107195013e-05j),(8.424965061128469e-08+7.084287666336855e-05j),(-4.252679119059827e-05+5.573637706274967e-05j),(-6.830896483971233e-05+1.1551362168690352e-05j),(-5.3394923056230664e-05-4.270695056906943e-05j),(1.9390823792720347e-06-6.737979143041305e-05j),(5.688300368890393e-05-3.424930715561079e-05j),(5.652361791017613e-05+3.2815120834022106e-05j),(-5.416135678362554e-06+6.40739721976044e-05j),(-6.037148615910992e-05+1.8831727984656843e-05j),(-3.712007410764019e-05-4.988627908894587e-05j),(3.641123892164185e-05-4.910675435566659e-05j),(5.570841346177711e-05+2.255386588177497e-05j),(-9.82326170198244e-06+5.826675625829076e-05j),(-5.8090893819071045e-05+1.0799427376161935e-06j),(-9.968231240681829e-06-5.626253206946394e-05j),(5.359090864069166e-05-1.693806971219147e-05j),(2.2216272887866636e-05+5.06382220221315e-05j),(-4.7769461304354006e-05+2.6067714231145184e-05j),(-2.874575933757516e-05-4.520370491639091e-05j),(4.30575760367374e-05-3.0469612697284173e-05j),(3.14172515403796e-05+4.1378550879689754e-05j),(-4.016891789885448e-05+3.1726605303306604e-05j),(-3.150056454808428e-05-3.9402234781560905e-05j),(3.903422244716189e-05-3.081333933629134e-05j),(2.9716879852381522e-05+3.900975499104734e-05j),(-3.926723270945137e-05+2.8246763646743195e-05j),(-2.6427330375665775e-05-3.974128043895164e-05j),(4.036443380718818e-05-2.4276033885575982e-05j),(2.180706441216878e-05+4.106826447948294e-05j),(-3.8806900956752624e-05+4.0272377886296456e-05j),(-2.626640137345583e-05+5.220180260417822e-05j),(9.879331391353025e-06+5.843976901658562e-05j),(4.101022322123317e-05+4.388237937636583e-05j),(5.8339984122567995e-05+1.7157829420794492e-05j),(6.034157986079839e-05-1.1912112804526252e-05j),(5.0489261967909886e-05-3.62265845112053e-05j),(3.413068534682142e-05-5.260688075905204e-05j),(1.613902145964282e-05-6.11066185223726e-05j),(-1.674100909492971e-07-6.361444927569724e-05j),(-1.3097209232713041e-05-6.258584046020805e-05j),(-2.21381342602618e-05-6.023917443821525e-05j),(-2.739057177027967e-05-5.8198226314369366e-05j),(-2.9103375782761353e-05-5.741470905282633e-05j),(-2.739057177027967e-05-5.8198226314369366e-05j),(-2.21381342602618e-05-6.023917443821526e-05j),(-2.8794729300539653e-05-5.1069055255519e-05j),(-4.457099477903949e-05+1.8868730702886977e-05j),(2.717804150164146e-05+4.094411288822797e-05j),(3.580395632535109e-05-3.478803177781173e-05j),(-4.1429688034157635e-05-2.9288659777166174e-05j),(-2.1583379800843492e-05+4.6862314388111674e-05j),(5.088175526808388e-05+1.2914343658232924e-05j),(3.5414390128388245e-06-5.332738302216898e-05j),(-5.4087593281739456e-05+6.25040995757321e-06j),(1.6160792152227763e-05+5.3103599376512604e-05j),(5.0371372307603654e-05-2.588396511741928e-05j),(-3.511927698100868e-05-4.5941632534976145e-05j),(-3.991786161261403e-05+4.358150844002345e-05j),(5.101079606233025e-05+3.245236272827637e-05j),(2.3740456440037526e-05-5.7181821087307595e-05j),(-6.191198759609611e-05-1.4012948047560194e-05j),(-3.527042481236019e-06+6.506837270295771e-05j),(6.657331365195246e-05-7.444092643868152e-06j),(-1.8622909435431695e-05-6.640861082078252e-05j),(-6.461848806421663e-05+2.9740018960658113e-05j),(4.054754304475269e-05+6.131169464552483e-05j),(5.66635192111932e-05-5.083320263828616e-05j),(-6.0435136282134734e-05-5.091914098877057e-05j),(-4.4400918452244246e-05+6.925742859308288e-05j),(7.728596267831439e-05+3.7524423589443905e-05j),(3.083231416449216e-05-8.460267001730658e-05j),(-9.139104190250429e-05-2.506356008364031e-05j),(-2.1291715574663207e-05+9.790923796835599e-05j),(0.00010435556610595645+2.119327984292145e-05j),(2.752962509096632e-05-0.00011039189008376634j),(-0.00011362220749985775-4.4785202571181996e-05j),(-7.866728620208919e-05+0.0001052197799607107j),(6.083336512172876e-05+0.00012688295702079457j),(0.00013818647506530474+5.377310431161722e-05j)
"(4,)",(-2.223016977471237e-05+0.0001565145332172858j),(0.00012264257034786912+2.0044610403079362e-07j),(-5.616307017616581e-05-0.00014352978365845712j),(-0.00016300166196946353+0.00027492835419417293j),(0.00019841016548530555+0.0006827766898736566j),(-0.00016300166196946356+0.00027492835419417276j),(-5.616307017616583e-05-0.00014352978365845715j),(0.0001226425703478691+2.0044610403075534e-07j),(-3.527368174600995e-05+0.00010023512090712443j),(-7.500266466279108e-05-5.8400975802070856e-05j),(7.199103596939357e-05-4.8461994847553034e-05j),(2.2159143385771744e-05+7.72329914017549e-05j),(-7.512461344106175e-05-2.3616998260569305e-06j),(2.368403694793853e-05-6.678953053751542e-05j),(5.355706920823358e-05+4.063688633051756e-05j),(-5.238707149108228e-05+3.69392244867206e-05j),(-4.0957339847780276e-05-5.950689879658424e-05j),(-1.6129526943467655e-05-7.377046354327633e-05j),(-6.753125970769706e-07-7.523670831458644e-05j),(2.4286349921965696e-05-7.073941614235403e-05j),(5.31130029571021e-05-5.1789552806141854e-05j),(7.217179785593941e-05-1.3528773430652702e-05j),(6.318111642291224e-05+3.565801392167749e-05j),(1.80776757506324e-05+6.924421981561501e-05j),(-4.2070396213064604e-05+5.657096750032716e-05j),(-6.929542763514089e-05-3.298614573753264e-06j),(-3.0819704341621476e-05-6.084774693225332e-05j),(4.071818740698144e-05-5.323095767244277e-05j),(6.353889319985867e-05+1.7183191612113157e-05j),(4.603300124301855e-06+6.446374026929712e-05j),(-5.939948788168612e-05+2.2300789568741172e-05j),(-3.541416039116652e-05-5.124146519081237e-05j),(4.204628548249609e-05-4.440798686875813e-05j),(5.0110831950112045e-05+3.3092842341781376e-05j),(-2.5075630811948585e-05+5.338520674233642e-05j),(-5.497802712699027e-05-1.8301644174133326e-05j),(1.2845308092104319e-05-5.5474307859883776e-05j),(5.530152013857691e-05+8.655378200625615e-06j),(-5.622266563729409e-06+5.475403323946252e-05j),(-5.402197641774023e-05-3.6171211223824343e-06j),(2.512428225582478e-06-5.321761384287039e-05j),(5.239693380296959e-05+2.191306524220704e-06j),(-2.550303118998819e-06+5.1576315818951654e-05j),(-5.0744991354476205e-05-3.4987334478003453e-06j),(4.956400065989812e-06-4.987422568771167e-05j),(4.892408316266689e-05+6.850751598787815e-06j),(-9.114068284454232e-06+4.7848477362849905e-05j),(-4.6599034981901096e-05-1.1680979575663269e-05j),(1.4486458381306246e-05-4.5128150266042995e-05j),(4.339148504623307e-05+1.7464347146353463e-05j),(-5.105254045117201e-06+5.616809143297538e-05j),(9.879331391353042e-06+5.843976901658561e-05j),(4.1010223221233e-05+4.388237937636593e-05j),(5.8339984122568036e-05+1.7157829420794438e-05j),(6.0341579860798406e-05-1.1912112804526268e-05j),(5.0489261967909913e-05-3.62265845112053e-05j),(3.413068534682142e-05-5.260688075905204e-05j),(1.6139021459642808e-05-6.11066185223726e-05j),(-1.6741009094924854e-07-6.36144492756969e-05j),(-1.3097209232713104e-05-6.258584046020803e-05j),(-2.2138134260261902e-05-6.02391744382156e-05j),(-2.739057177027967e-05-5.819822631436937e-05j),(-2.9103375782761346e-05-5.741470905282634e-05j),(-2.739057177027967e-05-5.819822631436937e-05j),(-2.2138134260261804e-05-6.023917443821526e-05j),(-1.3097209232713016e-05-6.258584046020768e-05j),(-1.837491823683536e-05-5.564326004459686e-05j),(-4.7435740137719975e-05+9.147876575742133e-06j),(1.7716128397770773e-05+4.573399440839581e-05j),(4.252879714436284e-05-2.5939890164121874e-05j),(-3.356095486067553e-05-3.789825476683031e-05j),(-3.1964821663723417e-05+4.0339978986224547e-05j),(4.606429805325894e-05+2.4890864272997147e-05j),(1.687282257419749e-05-5.055478519089729e-05j),(-5.367151205894426e-05-8.134163344964554e-06j),(1.082641841282052e-06+5.531801371523857e-05j),(5.544400893619472e-05-1.0524852061368159e-05j),(-1.993862675846841e-05-5.404648332360374e-05j),(-5.116910292092694e-05+2.9078346285467506e-05j),(3.7715810274556165e-05+4.689998986381421e-05j),(4.136795831877614e-05-4.5649067805566395e-05j),(-5.271067917003644e-05-3.473737946015405e-05j),(-2.720192183674281e-05+5.87752769658058e-05j),(6.376638910798779e-05+1.897750619751658e-05j),(1.0294938516778358e-05-6.766261507440833e-05j),(-7.050341860447792e-05-1.3928753513925664e-06j),(7.487901382720478e-06+7.23950246748236e-05j),(7.351718599697002e-05-1.610733517153415e-05j),(-2.4223389351631768e-05-7.413187200544483e-05j),(-7.459504272343625e-05+3.157893091504579e-05j),(3.7869080424751995e-05+7.537195620940863e-05j),(7.705290664932072e-05-4.267157045389677e-05j),(-4.530700226250264e-05-8.03538598843091e-05j),(-8.604759174324182e-05+4.4569950179320736e-05j),(3.824632413064733e-05+9.465724994424473e-05j),(0.00010543960152052378-2.2400664663822376e-05j),(8.961316521175402e-06-0.00011352865424474071j),(-0.00010368801690926323-6.044599327302044e-05j),(-0.00011717467760934422+4.510602650218304e-05j),(-7.47303854995619e-05+0.00010580902366190587j)
