index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-0.18367346938775508, -1.2857142857142858)",(0.004330049889442124+0.013459255562529596j),(-0.010650516334956336+0.0037299634351986716j),(-0.007387034159896526-0.008936878148474587j),(0.0017139543184364375-0.011738827922556306j),(0.006570589068131478-0.010065547275866863j),(0.006775520829284711-0.009937913744119493j),(0.0024155886165684246-0.011636121273322841j),(-0.0064950416461324835-0.009639841870041738j),(-0.011080766154790986+0.0022853479006741634j),(0.0018394040089785065+0.010898009826003679j),(0.009909902833670913-0.004708690653955299j),(-0.009364865682782764-0.00628704554003766j),(0.0016229204284634883+0.012300299024470976j),(0.009787333422198086-0.012327484078625653j),(-0.02389377301721524-0.010358534843885636j),(-0.026001708882407604-0.00834343598210121j),(0.0071677120272174615-0.014664863572639044j),(0.00442147661172157+0.011791244567479608j),(-0.01054866139794068-0.004167862590214052j),(0.008827832415707025-0.006529393400732236j)
"(-0.06122448979591866, -1.2857142857142858)",(0.011242710760207901+0.008664656183809336j),(-0.0074367645040811815+0.008430541873152593j),(-0.010273814684227446-0.005256592608660008j),(-0.0017509193811534826-0.011695578833134285j),(0.004736152260774333-0.011046778684514614j),(0.006301464196814313-0.01029779445465169j),(0.0033104574684881564-0.011507185632114066j),(-0.004523204985582631-0.010840307428595196j),(-0.011377015524694606-0.0012642376582348471j),(-0.002808497048265421+0.010805410382970563j),(0.010989278397765274+0.000800865743820982j),(-0.0042086655586627605-0.010363225550170567j),(-0.005890717587427977+0.010448538850712886j),(0.013858591878497402-0.0037939743542087447j),(-0.016151334150722476-0.015120031149940595j),(-0.030561959511433825-0.0012670092779753284j),(-0.0046696555395905025-0.01812902199033233j),(0.012056281728970086+0.00576692875328725j),(-0.010899468751467556+0.004108509668647043j),(0.0027944621043426193-0.010729034985296163j)
"(0.06122448979591821, -1.2857142857142858)",(0.014159706193488854+0.001332164206043341j),(-0.002808497048265434+0.010805410382970553j),(-0.01137701552469461-0.0012642376582348526j),(-0.004523204985582633-0.010840307428595198j),(0.00331045746848815-0.011507185632114062j),(0.006301464196814311-0.010297794454651692j),(0.004736152260774332-0.011046778684514614j),(-0.0017509193811535012-0.011695578833134277j),(-0.01027381468422745-0.005256592608659993j),(-0.007436764504081174+0.008430541873152597j),(0.00888573043449866+0.006550594332040129j),(0.002794462104342601-0.010729034985296136j),(-0.010899468751467538+0.004108509668647097j),(0.01205628172897009+0.005766928753287187j),(-0.004669655539590523-0.018129021990332277j),(-0.03056195951143384-0.0012670092779753302j),(-0.016151334150722504-0.015120031149940651j),(0.013858591878497445-0.0037939743542086935j),(-0.00589071758742802+0.010448538850712868j),(-0.004208665558662774-0.010363225550170593j)
"(0.18367346938775508, -1.2857142857142858)",(0.012969629398269612-0.005837139598783353j),(0.0018394040089785041+0.010898009826003675j),(-0.011080766154790983+0.002285347900674159j),(-0.006495041646132488-0.009639841870041741j),(0.0024155886165684198-0.011636121273322836j),(0.006775520829284711-0.009937913744119493j),(0.006570589068131485-0.010065547275866863j),(0.0017139543184364378-0.011738827922556299j),(-0.007387034159896528-0.008936878148474586j),(-0.010650516334956344+0.003729963435198661j),(0.0036051246594928288+0.010428348744780163j),(0.00882783241570701-0.006529393400732216j),(-0.010548661397940678-0.004167862590214044j),(0.004421476611721578+0.011791244567479561j),(0.007167712027217431-0.014664863572639002j),(-0.026001708882407576-0.008343435982101239j),(-0.02389377301721531-0.010358534843885648j),(0.00978733342219814-0.012327484078625658j),(0.0016229204284634719+0.01230029902447098j),(-0.009364865682782785-0.006287045540037672j)
"(0.30612244897959195, -1.2857142857142858)",(0.00897029828140931-0.011005272693483985j),(0.005579208906013884+0.009371843190390963j),(-0.009954254420847752+0.00500770305107447j),(-0.007724048510645097-0.008466469507007274j),(0.0020970596284910444-0.011563194737606764j),(0.007659652185970411-0.009158886701026213j),(0.008581039976040015-0.008358038281954607j),(0.005508665363202602-0.01050309280531051j),(-0.0027836598785794323-0.011272812222427459j),(-0.011041211150148143-0.002381479838996188j),(-0.0033012850679822307+0.01049684147457897j),(0.010833553289717164+0.0008059100219897981j),(-0.004583233629349341-0.010068914610767437j),(-0.005123718518951439+0.01081788002029962j),(0.013855972710968079-0.004783662884671418j),(-0.015776642429954704-0.016795835387787575j),(-0.027054509258147834-0.009388881777096958j),(0.002867849330016107-0.017399644579518647j),(0.008388091465417661+0.009834192089462934j),(-0.011363103772884664-0.000614829948883537j)
"(0.4285714285714284, -1.2857142857142858)",(0.003906445334448673-0.013604412659068784j),(0.008065815054452542+0.007080634156753168j),(-0.008541735845312981+0.006831282649919986j),(-0.00833804311952164-0.00756675534126903j),(0.002351936198496137-0.011338675498307083j),(0.00881580620253056-0.00786064968869423j),(0.010402140053987473-0.0057750843899423915j),(0.00898001762767151-0.007684544469840326j),(0.002809257097287455-0.011248342537983605j),(-0.007888597914175118-0.008057113695682861j),(-0.009048973839765653+0.0061684319347244665j),(0.007389194291376101+0.007790926103811633j),(0.003846453719286684-0.01009486155502404j),(-0.010926029662023506+0.0034141430615358685j),(0.011837054020439998+0.006375188723588565j),(-0.001551718821233282-0.019463850003836963j),(-0.02480617764587215-0.014020770844496088j),(-0.0032749258063086645-0.01974339848172071j),(0.012628703940090424+0.005066280187149851j),(-0.010526134711176843+0.004637152867565072j)
"(0.5510204081632653, -1.2857142857142858)",(-0.0008119306785856102-0.014077273382621262j),(0.009404559801423103+0.004751744457281865j),(-0.007251622425767371+0.007872266329964357j),(-0.00846150027906137-0.007069804205915917j),(0.003141409383667669-0.010931140710792745j),(0.010018574465867925-0.005940539861119572j),(0.011550692532249105-0.002319842187385206j),(0.011258755861560747-0.0033433271326137955j),(0.008008752561808968-0.008316459214018529j),(-0.0017972651034191985-0.011086151702360648j),(-0.010830409460299872-0.0010391880517972823j),(-8.451519510418067e-06+0.01060448562325511j),(0.009737925798460764-0.004079186199284139j),(-0.009428988997076842-0.005657110190285631j),(0.002790763403106456+0.012196007710300478j),(0.010856302712782784-0.013081644029341746j),(-0.016046225946802873-0.020689702733239983j),(-0.005995818317264186-0.021509342095601153j),(0.014499766805449043+0.00024987057942741666j),(-0.0081063809429095+0.008394641063348833j)
"(0.6734693877551021, -1.2857142857142858)",(-0.004430297018036388-0.013332759936720166j),(0.00992578914468921+0.002853638399153593j),(-0.006331930705705927+0.008309885999011883j),(-0.008172590922543473-0.007009534586448124j),(0.004385656467061731-0.010238435237644075j),(0.010951882605923323-0.0033508674939521695j),(0.011501330462938763+0.001754981344628939j),(0.011479000578704726+0.0019353391514851295j),(0.011113144945385036-0.0028437175662204676j),(0.0051618832808956825-0.009898735910953404j),(-0.007423135798348702-0.007835243696423029j),(-0.007353769839788417+0.00744669108610103j),(0.00939214960111973+0.0042900848887943745j),(-0.0018351255066700115-0.010438715375847053j),(-0.007052631298538663+0.009413609280089379j),(0.015168462709816593-0.0008039891758434857j),(-0.0022056605369765473-0.02306508771770914j),(-0.003750878096009925-0.023455611193753043j),(0.015284615239247578-0.003125786106456422j),(-0.005440371594604273+0.01059048018579458j)
"(0.7959183673469385, -1.2857142857142858)",(-0.00676412737188907-0.012272922868835117j),(0.009986828601390683+0.0016108398750863285j),(-0.005894315236923726+0.00829762243932581j),(-0.007488875124393158-0.0073431549822188516j),(0.0059450115356706286-0.009112442902606313j),(0.011232732113627903-0.00016902958861060203j),(0.00983260634466984+0.0058908778341262655j),(0.00911900823714153+0.007027724099448227j),(0.010752362529985836+0.003710368845668327j),(0.010095588268536944-0.004561755992121015j),(-0.00023349631640917724-0.010691261848315214j),(-0.01032325239469407-2.4248629732625596e-05j),(0.003033543761541213+0.009638747744274171j),(0.006539406803892103-0.007885599881952735j),(-0.011129063159230138+0.0005457196280483492j),(0.009627054383527716+0.00994773761203899j),(0.011293962327957754-0.016999925219801423j),(0.0034630486615547175-0.02365557910678583j),(0.016222029966925264-0.004279210051399997j),(-0.0034725200850889014+0.011723406155324799j)
"(0.9183673469387754, -1.2857142857142858)",(-0.007923805884842464-0.011545215131855418j),(0.009851113794499034+0.0010874348913258566j),(-0.005949686909621429+0.007917368902638122j),(-0.006376802490567918-0.007958451136462848j),(0.007597207929699057-0.007400938503507328j),(0.010477269044283932+0.0033378055923762935j),(0.00642193524628131+0.009261081529332043j),(0.0043555263121880725+0.010496979450607789j),(0.006627396589847016+0.009102718643037943j),(0.01060062445305412+0.0028543956998440772j),(0.0070745444968913695-0.007873164513434696j),(-0.007020366017916644-0.0073704756091056865j),(-0.005108946790718682+0.00847376245120652j),(0.009924417968284015-4.2790757448985934e-05j),(-0.007105899279829302-0.00788778781942426j),(-0.0013212026195099618+0.012732053660819578j),(0.017705606065640676-0.004082067877267823j),(0.013036137357693933-0.019004002224374823j),(0.017607358048455365-0.00266593096654328j),(-0.002719436807639486+0.0123305779222266j)
