index,x,value,0,1,2
"(2.1578947368421053, -3.857142857142857)","(2.1578947368421053, -3.857142857142857)",(0.5414941499320818-0.6539462827976039j),(0.44300645669867467-0.626407302301117j),(0.2683600998053013+0.5647628334749346j),(0.9131158932922696-1.9001943795666296j)
"(2.4210526315789473, -3.857142857142857)","(2.4210526315789473, -3.857142857142857)",(0.47220798242143647+0.23975838747811232j),(0.289331441608703+0.3634070009568813j),(0.1394834698393398+0.2842036991612272j),(0.9878090358162666+0.07166446231622864j)
"(2.6842105263157894, -3.857142857142857)","(2.6842105263157894, -3.857142857142857)",(-0.3066702948124868-0.06442096277215517j),(-0.2597175133546247+0.26542333314184796j),(0.8574585682248059+0.3119348460947744j),(-1.5177519393076417-0.7706210675530879j)
"(2.9473684210526314, -3.857142857142857)","(2.9473684210526314, -3.857142857142857)",(0.1404250752355937-1.3684938146276635j),(-0.1442838816193639-0.552805991409903j),(0.8071573450060501+0.14576701392129582j),(-0.24159823767990504-3.6984424663943836j)
"(3.2105263157894735, -3.857142857142857)","(3.2105263157894735, -3.857142857142857)",(1.6922801784490489-0.4457121400993006j),(0.39812657842709714+0.5554776283762359j),(1.1123265593022262+0.4215025996467709j),(3.5663873976178233-2.314116648320909j)
"(3.473684210526316, -3.857142857142857)","(3.473684210526316, -3.857142857142857)",(1.1902769980688466+0.7358876060025268j),(-0.34454847374977815-0.4817894844235134j),(0.9300571121520537+0.6473774521664423j),(2.9853223558042643+2.0420748502646515j)
"(3.7368421052631575, -3.857142857142857)","(3.7368421052631575, -3.857142857142857)",(-0.13982475933772687+1.3241893370264615j),(0.08138410194088479+0.33816265127788936j),(0.4264878593447442+1.3429787449150419j),(-0.9273462392988095+2.2914266148864537j)
"(4.0, -3.857142857142857)","(4.0, -3.857142857142857)",(-0.4862682549720031+0.29491154624206234j),(0.13397265148678078-0.05232673652688179j),(-0.3104033400417592+1.684463228711899j),(-1.282374076361031-0.7474018534588301j)
"(-1.0, -3.5714285714285716)","(-1.0, -3.5714285714285716)",(0.7513629850090158-0.3384354194313242j),(-0.3100785757739432-0.13692598499239542j),(1.8923908096389543+2.2000579334308066j),(0.6717767211620363-3.078438206732384j)
"(-0.736842105263158, -3.5714285714285716)","(-0.736842105263158, -3.5714285714285716)",(0.639390613699886-1.354095127257279j),(-0.43058428083807593+0.04972385537289817j),(-0.6783696921822682-2.4370437122546793j),(3.0271258141200024-1.674965524890056j)
"(-0.4736842105263158, -3.5714285714285716)","(-0.4736842105263158, -3.5714285714285716)",(-0.4494254196124787-1.773518802422273j),(-0.4025465695232907+0.28177382901264264j),(-0.6904027564032845+0.4978667073616677j),(-0.255326932910861-6.100196943641129j)
"(-0.21052631578947367, -3.5714285714285716)","(-0.21052631578947367, -3.5714285714285716)",(-1.2424777951996062+0.16277685092946814j),(-0.28502915022992914+0.40669356369558995j),(-0.8147954469138963+0.132012466208145j),(-2.6276087884549932-0.050375477115330525j)
"(0.3157894736842104, -3.5714285714285716)","(0.3157894736842104, -3.5714285714285716)",(-0.131917595758715+1.2862181863258357j),(-0.135132892686091+0.42605943804829993j),(-2.952894170789426-1.0091274912666284j),(2.6922742761993717+4.441722612195836j)
"(0.5789473684210527, -3.5714285714285716)","(0.5789473684210527, -3.5714285714285716)",(0.3225649353627478+0.26084358830966947j),(-0.1893550391700722+0.4695765224421524j),(0.8425156299072167-2.9197606394850792j),(0.31453421535109893+3.232714881971935j)
"(0.8421052631578947, -3.5714285714285716)","(0.8421052631578947, -3.5714285714285716)",(0.35707207554749776+1.240832176740795j),(-0.49015624040222666+0.44991426399725576j),(0.8746370904296787+0.591213580156307j),(0.6867353766150414+2.681368686068823j)
"(1.1052631578947367, -3.5714285714285716)","(1.1052631578947367, -3.5714285714285716)",(-0.47623080125979295+1.05088589557442j),(-0.8613182028120872-0.09675409671820223j),(1.0076092707127655+1.4321632302022507j),(-1.5749834716800573+1.8172485532392115j)
"(1.3684210526315788, -3.5714285714285716)","(1.3684210526315788, -3.5714285714285716)",(-0.49666327208211447+0.2551210243370342j),(-0.26028240027113864-0.9961842361878763j),(-1.425001906488975-1.2735341597585683j),(0.1952944905137701+3.0350814689575474j)
"(1.6315789473684208, -3.5714285714285716)","(1.6315789473684208, -3.5714285714285716)",(-0.6821101222742352+0.7152625623636557j),(1.0196138756679918-0.34792905105147665j),(0.6174782028648593+0.04409957385204907j),(-3.683422445355557+2.4496171642903946j)
"(1.8947368421052628, -3.5714285714285716)","(1.8947368421052628, -3.5714285714285716)",(-1.4497148725962552+0.469425206515787j),(0.15095079871435355+0.9463557728069092j),(-0.6494968478279025+0.5020417937158579j),(-3.850598568675217-0.04012194697540589j)
"(2.1578947368421053, -3.5714285714285716)","(2.1578947368421053, -3.5714285714285716)",(-0.2662606648409239-0.6197816842555709j),(-0.6720005970716985-0.1097157018065307j),(0.06962573126197093+0.32716927898502596j),(-0.19640712871304436-2.076798629945208j)
"(2.4210526315789473, -3.5714285714285716)","(2.4210526315789473, -3.5714285714285716)",(0.43529288625222434+0.052209987932003335j),(0.11019117796775463-0.3745663684849735j),(0.12250535994447023+1.062383080843562j),(1.0731821208444483-0.5311867485625784j)
"(2.6842105263157894, -3.5714285714285716)","(2.6842105263157894, -3.5714285714285716)",(-0.1640736159144625+0.43515408094566443j),(0.44503023434485306+0.10784793988171473j),(0.30970332397955025+0.9459662485577336j),(-1.2469544060677908+0.251648054397545j)
"(2.9473684210526314, -3.5714285714285716)","(2.9473684210526314, -3.5714285714285716)",(-0.9269728623076914-0.025436784443120475j),(-0.5966382997547548+0.2914358130135528j),(-0.06313742787091522+1.3809174030626872j),(-2.121142859297404-1.7486635694056014j)
"(3.2105263157894735, -3.5714285714285716)","(3.2105263157894735, -3.5714285714285716)",(-0.027036486942805506-0.508425575860993j),(0.5487937548802637-0.41130628397756414j),(-0.5550197228851464+1.2184328536162532j),(-0.07488349282353379-2.3324032972216684j)
"(3.473684210526316, -3.5714285714285716)","(3.473684210526316, -3.5714285714285716)",(-0.485737720261648+0.1616333856409475j),(-0.4378475633869001+0.22527302908475538j),(-1.570713569069777+0.7478830619730654j),(0.5513479716717329-0.4882559341349782j)
"(3.7368421052631575, -3.5714285714285716)","(3.7368421052631575, -3.5714285714285716)",(-0.903060192190217-0.18104341988853406j),(0.19970503009743057+0.05762116725025175j),(-2.0196873893574527-0.18868668155277324j),(-0.8891982173106289-0.4120647453630807j)
"(4.0, -3.5714285714285716)","(4.0, -3.5714285714285716)",(-0.560149790147141-1.2803726236762685j),(0.13267634798971914-0.11898161369388653j),(-1.6752675370037005-1.5704752654411163j),(-0.1378581814274416-2.1516609918938028j)
"(-1.0, -3.285714285714286)","(-1.0, -3.285714285714286)",(0.45670119684246707+0.1776050849767919j),(0.09899985948285422+0.31183352282380183j),(1.63240577765137-1.1559239085718485j),(-0.3613020466068231+1.3769056406784224j)
"(-0.736842105263158, -3.285714285714286)","(-0.736842105263158, -3.285714285714286)",(-1.1208087065591912+0.4834270826393051j),(0.308286156061939+0.29674484814503743j),(-2.8339672872407724+1.4126067831595943j),(-0.8367449884987403-0.2590703833867164j)
"(-0.4736842105263158, -3.285714285714286)","(-0.4736842105263158, -3.285714285714286)",(0.7461670625709136+0.16361249641589137j),(0.47757275150309386+0.1289617234720011j),(1.3448710131194483+0.42602168146439845j),(0.4160574230901988-0.06414591568872541j)
"(-0.21052631578947367, -3.285714285714286)","(-0.21052631578947367, -3.285714285714286)",(-0.85439770544301-0.49638723408509744j),(0.5001341521769607-0.04789566071194906j),(0.5554807844705699+0.383850884883121j),(-3.6188080529765605-1.8251169264264644j)
"(0.3157894736842104, -3.285714285714286)","(0.3157894736842104, -3.285714285714286)",(0.18188457932787466-0.11249048748882802j),(0.41184764132835117-0.18594671201564988j),(0.8626392965085337+3.3247112694276293j),(-0.7288331998532608-3.4762360198784634j)
"(0.5789473684210527, -3.285714285714286)","(0.5789473684210527, -3.285714285714286)",(0.04705443878608746+0.09649514953467428j),(0.4941135605714224-0.17765595744592877j),(-2.7105704637100527+0.2924568906492683j),(2.357620219496893+0.17468451540068336j)
"(0.8421052631578947, -3.285714285714286)","(0.8421052631578947, -3.285714285714286)",(-0.42954291913002357-0.17142055944492132j),(0.6979113567923161+0.09720608616734461j),(-0.5816504581268609-0.279193389628807j),(-1.404889656055526-0.3322743748733016j)
"(1.1052631578947367, -3.285714285714286)","(1.1052631578947367, -3.285714285714286)",(0.9928244010224018-1.7704079484441195j),(0.4588285106812209+0.795452989571126j),(1.8007621119632597-1.3369361905403583j),(0.7188825804227247-4.769740644363127j)
"(1.3684210526315788, -3.285714285714286)","(1.3684210526315788, -3.285714285714286)",(0.9051848461039237+0.41997549146018587j),(-0.723669053967687+0.792014395456653j),(-0.6856762134124461+1.0007139740697233j),(4.124899805691904-0.5328018951458185j)
"(1.6315789473684208, -3.285714285714286)","(1.6315789473684208, -3.285714285714286)",(0.6809485544104779-0.11453979629967517j),(-0.8088250516092221-0.721722707300589j),(-0.5514776079885876-0.6784505030319758j),(3.403148322829243+1.0565538214335393j)
"(1.8947368421052628, -3.285714285714286)","(1.8947368421052628, -3.285714285714286)",(0.31049998312430815+0.7426388900137295j),(0.7367444107970315-0.5262556450454783j),(-0.31802746405685+0.623683961019704j),(0.5127830026327431+2.130488354066963j)
"(2.1578947368421053, -3.285714285714286)","(2.1578947368421053, -3.285714285714286)",(0.17144988167368796+0.8637471940118531j),(0.180458139016657+0.5497441835253696j),(-1.0542979579986842+0.6321840865323711j),(1.3881894640030912+1.409313311977819j)
"(2.4210526315789473, -3.285714285714286)","(2.4210526315789473, -3.285714285714286)",(0.051504924834931444+0.9346426785564043j),(-0.33953292187989637+0.1563156006402575j),(-0.9296557043651392+0.8275200688060574j),(1.42370340074983+1.8200923662228978j)
"(2.6842105263157894, -3.285714285714286)","(2.6842105263157894, -3.285714285714286)",(-1.014894002055444+0.6317836118468171j),(-0.07446271454600427-0.5701919241425185j),(-1.6089712756949743+0.30299786433833364j),(-1.3612480159253537+2.1625448953446362j)
"(2.9473684210526314, -3.285714285714286)","(2.9473684210526314, -3.285714285714286)",(-1.3936737494891958+0.05910848620963842j),(0.38909124313779403+0.6129233172529394j),(-1.5281885076373825-0.5248631406093343j),(-3.0419239839679983+0.08926528198531017j)
"(3.2105263157894735, -3.285714285714286)","(3.2105263157894735, -3.285714285714286)",(-0.894083829768922-1.2043048248581871j),(-0.35025581071575246-0.5259380091889807j),(-1.0599584018318073-1.8458758976468976j),(-1.2720372767592063-1.2411005677386835j)
"(3.473684210526316, -3.285714285714286)","(3.473684210526316, -3.285714285714286)",(0.08647379745812064-0.49439284759153035j),(0.06991301904672861+0.3397230654706909j),(0.154538494892549-2.303717006372252j),(0.03496987843508434+0.48081539812696994j)
"(3.7368421052631575, -3.285714285714286)","(3.7368421052631575, -3.285714285714286)",(0.020270634897750234-0.11629150899464027j),(0.12751246223043247-0.0052720989156567356j),(1.6806841206575416-1.8007529632717696j),(-1.7473846781947233+1.4571505352035055j)
"(4.0, -3.285714285714286)","(4.0, -3.285714285714286)",(-0.17020488275708937-0.5316804458619907j),(0.0101314927964-0.24555307226673798j),(2.2738696984149587-0.5254983464127118j),(-2.794615839482627-0.8239899189065224j)
"(-1.0, -3.0)","(-1.0, -3.0)",(-0.3457710549625997+0.9963510917872438j),(0.15738239265376738-0.27366704419610516j),(-0.3766800790558544+0.18179508923652504j),(-0.8180154784857121+3.0809252303213115j)
"(-0.736842105263158, -3.0)","(-0.736842105263158, -3.0)",(0.34169557794081407+0.38925975218447795j),(0.03213928721202347-0.41903545773825673j),(1.4464486138550214+2.970946529315224j),(-0.45350116724460254-1.3841318150235336j)
"(-0.4736842105263158, -3.0)","(-0.4736842105263158, -3.0)",(-1.0107034701984352-0.38706155811113385j),(-0.20781278928033609-0.4520420454064722j),(-0.24168965938347398-2.271756209358917j),(-2.5826079619314957+1.562613580431988j)
"(-0.21052631578947367, -3.0)","(-0.21052631578947367, -3.0)",(-0.1058835241991741+0.11235653441523881j),(-0.36509349398269403-0.35373898907825985j),(-0.24287955703263053-0.41578544215665214j),(0.2903224784178022+1.1065940344806284j)
"(0.3157894736842104, -3.0)","(0.3157894736842104, -3.0)",(2.5830630547358235-2.052035511859919j),(-0.4188248543595695-0.18366435356604396j),(2.6686444017109823-2.6255129099584726j),(5.499369616856058-3.346929272055241j)
"(0.5789473684210527, -3.0)","(0.5789473684210527, -3.0)",(0.7308863814257115+0.7144525138832172j),(-0.4808344682160938-0.2612733101524243j),(0.8474678355598171+1.6893437859801246j),(1.8260257769334114+0.7152870658219515j)
"(0.8421052631578947, -3.0)","(0.8421052631578947, -3.0)",(-0.23934098560780184-0.3741703159393295j),(-0.3885270614463685-0.6407363397499244j),(0.38305489125467335+1.7025500883465035j),(-0.7125507866317105-2.1843246964145675j)
"(1.1052631578947367, -3.0)","(1.1052631578947367, -3.0)",(0.29720596338345656-1.6283295543887706j),(0.3998990283801022-0.8876634433930366j),(-1.2466434165302858-1.5241468058355845j),(1.7383622783005532-2.473178413937691j)
"(1.3684210526315788, -3.0)","(1.3684210526315788, -3.0)",(0.8887017475767213-0.40173259159117813j),(1.094773187126861+0.19905697517891682j),(0.717854906332224-0.20296712921683915j),(0.853477149271079-1.2012876207356122j)
"(1.6315789473684208, -3.0)","(1.6315789473684208, -3.0)",(0.08464111383392359+0.33962230721969255j),(-0.24648271594667967+1.0470076492970948j),(-1.3111444244783759-0.07532828985555669j),(1.8115504819268262+0.04718756221753963j)
"(1.8947368421052628, -3.0)","(1.8947368421052628, -3.0)",(-0.9262494697787245-0.9147882237911j),(-0.72889301165711-0.39362524958447126j),(-1.1123794006637229-0.8314611865895722j),(-0.9374759970153409-1.5192782351992564j)
"(2.1578947368421053, -3.0)","(2.1578947368421053, -3.0)",(0.04001233023446763-1.2060619879471934j),(0.3057204957172408-0.36155309395412066j),(-1.3549676042543572-0.818241289642658j),(1.1692840992405193-2.438391580244802j)
"(2.4210526315789473, -3.0)","(2.4210526315789473, -3.0)",(1.337379956301212-1.0161122941760203j),(0.39200088704781+0.20654099069624232j),(-0.6042140354391641-1.8739564858514415j),(4.224353017294991-1.380921387372862j)
"(2.6842105263157894, -3.0)","(2.6842105263157894, -3.0)",(0.8961146433366467-0.05131481625300356j),(-0.6447815892204187+0.24614561806719149j),(0.6235449306991588-1.8519724158201303j),(2.7095805885312+1.451882348993928j)
"(2.9473684210526314, -3.0)","(2.9473684210526314, -3.0)",(0.7303054740823101+0.0388621369760358j),(0.6094994267720661-0.41335856393811093j),(2.144952599761294-1.2523376555378412j),(-0.5635356042864297+1.7822826304040595j)
"(3.2105263157894735, -3.0)","(3.2105263157894735, -3.0)",(0.41099220540171766+0.25602234914200606j),(-0.4653475811757346+0.22019525860097916j),(2.386185383935086+0.2616174027225615j),(-0.6878611865541986+0.28625438610247755j)
"(3.473684210526316, -3.0)","(3.473684210526316, -3.0)",(0.920272154430776+0.8947930739072425j),(0.16831806696636176+0.06647145301667051j),(1.6188990210177554+1.6283993134881998j),(0.973599375308211+0.9895084552168572j)
"(3.7368421052631575, -3.0)","(3.7368421052631575, -3.0)",(0.26793545887241704+1.4900830459702852j),(0.18114690870718253-0.07272874285898076j),(0.43357832114262307+1.7252690283905927j),(0.18908114676744564+2.8177088523792437j)
"(4.0, -3.0)","(4.0, -3.0)",(-0.7765493101870493+0.9935193996591094j),(-0.1999814280724782-0.16895560457889308j),(-0.21785762222298055+1.1495819592761607j),(-1.9118088802656894+1.9999318442800607j)
"(-1.0, -2.7142857142857144)","(-1.0, -2.7142857142857144)",(0.4549528460818344+1.3599705898884054j),(-0.2976192698624596+0.0742401597658095j),(1.1020407095099403+1.8519284792065553j),(0.5604370985980226+2.1537431306928516j)
"(-0.736842105263158, -2.7142857142857144)","(-0.736842105263158, -2.7142857142857144)",(1.5082644918658858+0.14521132376113627j),(-0.33501877665234064+0.2364195001337277j),(1.6682225292231856-0.4992013450282412j),(3.1915897230268135+0.6984158161779224j)
"(-0.4736842105263158, -2.7142857142857144)","(-0.4736842105263158, -2.7142857142857144)",(-1.3058820280480434-0.04537667955811867j),(-0.21607520678736447+0.45058295746659327j),(-3.2856215376624607+0.8410095321415689j),(-0.41594933969430525-1.427722528282518j)
"(-0.21052631578947367, -2.7142857142857144)","(-0.21052631578947367, -2.7142857142857144)",(-0.012411697531522936+2.5937142874480097j),(-0.03346980070294253+0.5133315608244228j),(0.4483838104766351+0.5749094709903679j),(-0.4521491023682614+6.692901830529239j)
"(0.3157894736842104, -2.7142857142857144)","(0.3157894736842104, -2.7142857142857144)",(-2.0535926946049146+1.036391739397826j),(0.1470109059951442+0.4395781361794103j),(-3.5850782823292757-1.3830796081620291j),(-2.722710707480613+4.052676690176097j)
"(0.5789473684210527, -2.7142857142857144)","(0.5789473684210527, -2.7142857142857144)",(-0.6401730514208932-0.23692370609465155j),(0.13017021421374003+0.558575047903262j),(-0.008172821372364136-0.8131886669457395j),(-2.0425165471040554-0.4561574992414771j)
"(0.8421052631578947, -2.7142857142857144)","(0.8421052631578947, -2.7142857142857144)",(0.3253581615630198+0.011687011915507545j),(-0.27412957670821697+0.7516233525693746j),(2.128237499529988-0.7998972586052894j),(-0.8780334381327115+0.08333494178243739j)
"(1.1052631578947367, -2.7142857142857144)","(1.1052631578947367, -2.7142857142857144)",(-1.5599693406344626+0.21951464656990916j),(-1.0136770874127283+0.1937201150915019j),(-0.7495272686606331+0.7322322113573443j),(-2.9167036658300263-0.26740838673911865j)
"(1.3684210526315788, -2.7142857142857144)","(1.3684210526315788, -2.7142857142857144)",(-0.5742347740672392-2.1138094767433353j),(-0.4087538966355894-1.0707805067312064j),(-0.32781982024834055-2.068394771935627j),(-0.9861306053177878-3.202253151563174j)
"(1.6315789473684208, -2.7142857142857144)","(1.6315789473684208, -2.7142857142857144)",(0.5736199956488532-0.45503417027850024j),(1.0141573715735352-0.2591035857517956j),(0.46115311870978265-1.490694047654938j),(0.24554949666324197+0.3846951225712328j)
"(1.8947368421052628, -2.7142857142857144)","(1.8947368421052628, -2.7142857142857144)",(-0.18732932161234128-0.6101519686580892j),(-0.024167420273679435+0.7250330853227955j),(0.7503483136059945-1.8571624859331015j),(-1.288168858169339-0.6983265053639616j)
"(2.1578947368421053, -2.7142857142857144)","(2.1578947368421053, -2.7142857142857144)",(-0.24303307307459332-0.7852194928727132j),(-0.4034074082675459-0.0038429436079333926j),(2.245451564843468-0.7176663606620878j),(-2.571143375799702-1.634149174348119j)
"(2.4210526315789473, -2.7142857142857144)","(2.4210526315789473, -2.7142857142857144)",(0.7057192772261006-0.7919056441661683j),(0.016692968545549774-0.57212834100731j),(2.0560722945988354+0.9108176772405959j),(0.044392568533916765-2.7144062687317905j)
"(2.6842105263157894, -2.7142857142857144)","(2.6842105263157894, -2.7142857142857144)",(0.8458766367526388+0.22027223111544325j),(0.3678010131728589+0.6802737841964482j),(1.1517700475805195+2.298505092178285j),(1.0180588495045382-2.3179621830284036j)
"(2.9473684210526314, -2.7142857142857144)","(2.9473684210526314, -2.7142857142857144)",(-0.2216812122261374+0.012284981541637633j),(-0.350449089881322-0.5792390628470085j),(-0.3965635737450798+2.0131180122321934j),(0.08196902694798963-1.397024004760272j)
"(3.2105263157894735, -2.7142857142857144)","(3.2105263157894735, -2.7142857142857144)",(-0.22828737966050563+0.058531462688794646j),(0.055856919506373025+0.33553688570278345j),(-1.0976901779206858+1.1906715830709855j),(0.3569711194327959-1.350614080707385j)
"(3.473684210526316, -2.7142857142857144)","(3.473684210526316, -2.7142857142857144)",(0.43971577155542857+0.06773156745223696j),(0.10623026078444985+0.05164449330388891j),(-0.7878471109716432+0.6779373646852046j),(2.000764164853479-0.5263871556323826j)
"(3.7368421052631575, -2.7142857142857144)","(3.7368421052631575, -2.7142857142857144)",(0.505816399356481+0.5873993374624696j),(0.08815153630190554-0.24723398612957792j),(-0.8539384167803679+0.7185190077839219j),(2.2832360785479056+1.290912990733065j)
"(4.0, -2.7142857142857144)","(4.0, -2.7142857142857144)",(-0.28116038119396325+0.7558679330095878j),(-0.19775913432456624+0.027159626343308405j),(-1.5681245258245555+0.4664664887753246j),(0.9224025165672319+1.7739776839101304j)
"(-1.0, -2.428571428571429)","(-1.0, -2.428571428571429)",(0.7655614560390549-0.6745045127659932j),(0.26255405838585283+0.15393587045001395j),(-0.4361381011529353+0.20842733986038797j),(2.470268410884247-2.3858767486083816j)
"(-0.736842105263158, -2.428571428571429)","(-0.736842105263158, -2.428571428571429)",(-0.6656221832163196+0.1428811489233162j),(0.38306647204786554+0.10275313625494191j),(-2.1701959652721383+0.6997660291469497j),(-0.20973705642468626-0.373875718631943j)
"(-0.4736842105263158, -2.428571428571429)","(-0.4736842105263158, -2.428571428571429)",(0.7378535651673565+0.8065170336030812j),(0.4862350770700389-0.12074366916447982j),(-0.00343175908506832+3.4774243113384706j),(1.730757377517099-0.9371295413647469j)
"(-0.21052631578947367, -2.428571428571429)","(-0.21052631578947367, -2.428571428571429)",(-0.24123501591921653-2.1460195749193494j),(0.41821956748446826-0.3100490871791016j),(0.2010816482637-2.1141438247071296j),(-1.343006263505818-4.013865812871817j)
"(0.3157894736842104, -2.428571428571429)","(0.3157894736842104, -2.428571428571429)",(-0.8175077392560566-0.4651892630537933j),(0.22939133424430863-0.41102659135788044j),(-0.07638294948142665+3.0321392183675147j),(-2.6055316025310518-4.016680416171014j)
"(0.5789473684210527, -2.428571428571429)","(0.5789473684210527, -2.428571428571429)",(0.8979180132387692+0.22293805525482807j),(0.3501233219909469-0.4933205925819676j),(-0.53511964399297+1.357746343407865j),(2.878750361718331-0.19561158506141307j)
"(0.8421052631578947, -2.428571428571429)","(0.8421052631578947, -2.428571428571429)",(0.09185745048003015+0.36465977338199773j),(0.8146627610232697-0.2675624615424567j),(-0.3874306174792353-2.3004611007957063j),(-0.15165979210394398+3.662002882484156j)
"(1.1052631578947367, -2.428571428571429)","(1.1052631578947367, -2.428571428571429)",(0.2696425611570339+0.3709978758370285j),(0.7737215660938022+0.7712359069665301j),(2.8471933043186386-0.6722794665294717j),(-2.811987186941339+1.014037187074027j)
"(1.3684210526315788, -2.428571428571429)","(1.3684210526315788, -2.428571428571429)",(0.07361474734332996+0.43226795113964284j),(-0.7340180230118059+0.9093339261514564j),(1.7463592911594423+0.10775703619367036j),(-0.7914970261176466+0.2797128910738017j)
"(1.6315789473684208, -2.428571428571429)","(1.6315789473684208, -2.428571428571429)",(-0.10888139434372841+0.24907386683110555j),(-0.6514525655324905-0.746642650277697j),(2.2179431466224635+0.927942946328852j),(-1.8931347641211582+0.5659213044421617j)
"(1.8947368421052628, -2.428571428571429)","(1.8947368421052628, -2.428571428571429)",(0.24363813017952599+1.0819002439807486j),(0.5365797735814573-0.2709766125158937j),(0.4275170701199804+2.6072908709843654j),(-0.2331824531628597+0.9093864734737741j)
"(2.1578947368421053, -2.428571428571429)","(2.1578947368421053, -2.428571428571429)",(-1.0534041467472326+0.8015289035799952j),(0.2945212827221013+0.31364256582074107j),(-1.239572698564225+1.7947732261835883j),(-2.215161024399574+0.29617091873565643j)
"(2.4210526315789473, -2.428571428571429)","(2.4210526315789473, -2.428571428571429)",(-1.4268103766849525+0.49876020244679503j),(-0.6918005726155947+0.17916363613352584j),(-1.8565987265671307+0.7923127160607979j),(-1.7320318308721319+0.5248042551460614j)
"(2.6842105263157894, -2.428571428571429)","(2.6842105263157894, -2.428571428571429)",(-0.5613387226153057-0.23678250952680602j),(0.6835966130694673-0.4058907047481216j),(-1.153600123164619-0.041718877706646396j),(-1.2140126577507655-0.26273794612565005j)
"(2.9473684210526314, -2.428571428571429)","(2.9473684210526314, -2.428571428571429)",(-1.296158505207126-0.10873718269087608j),(-0.4949134754744473+0.20916675798094897j),(-1.1287140865081824+0.03403488460358611j),(-2.264847953638749-0.5694131906571633j)
"(3.2105263157894735, -2.428571428571429)","(3.2105263157894735, -2.428571428571429)",(-1.2996016531210777-0.38861341676775774j),(0.12367725927769647+0.0681113463758568j),(-1.5353840086605266-0.1842368673589408j),(-2.4870982099804033-1.0497147293201892j)
"(3.473684210526316, -2.428571428571429)","(3.473684210526316, -2.428571428571429)",(-0.720476314740283-0.9793885604048828j),(0.2219070341565128-0.002113575799706148j),(-1.3468126214176903-1.3081389412106483j),(-1.0365233569596715-1.6279131642042939j)
"(3.7368421052631575, -2.428571428571429)","(3.7368421052631575, -2.428571428571429)",(0.06368148585000033-1.2133758915507564j),(-0.12905713954707881-0.21289618470778182j),(-0.239526037717045-1.9293017899995477j),(0.5596276348141248-1.4979296999449405j)
"(4.0, -2.428571428571429)","(4.0, -2.428571428571429)",(0.6084636939903513-0.8287462127634049j),(-0.06783721916819287+0.037303248265372825j),(0.7242309520233947-1.3790447244895494j),(1.168997349115852-1.1444971620660378j)
"(-1.0, -2.1428571428571432)","(-1.0, -2.1428571428571432)",(0.08454215041160551-0.8992401828092691j),(-0.09057392772229407-0.30170459138790157j),(-1.2294791985360125-1.888103911869567j),(1.5736795774931231-0.5079120451703389j)
"(-0.736842105263158, -2.1428571428571432)","(-0.736842105263158, -2.1428571428571432)",(-0.6578544255704041-0.7546356456117342j),(-0.1610219368798883-0.34341532649186435j),(-1.0212556675072946+0.4395465866676012j),(-0.7912856723240294-2.3600381970109394j)
"(-0.4736842105263158, -2.1428571428571432)","(-0.4736842105263158, -2.1428571428571432)",(-0.1756154543767488-0.20070050463830708j),(-0.40207670135038914-0.29896163311589363j),(0.3372268598772834-1.5139905791265387j),(-0.46199652165714067+1.210850698327511j)
"(-0.21052631578947367, -2.1428571428571432)","(-0.21052631578947367, -2.1428571428571432)",(0.18223572688343675-0.522561694469142j),(-0.5128567761501447-0.12090038783412521j),(-4.531882088854701-0.6540162962547087j),(5.591446045655156-0.7927683993185923j)
"(0.05263157894736836, -2.1428571428571432)","(0.05263157894736836, -2.1428571428571432)",(2.0742347034862307-2.7914623182226483j),(-0.4839691181316602+0.018735171024789277j),(-1.139923806377582-4.863021328388344j),(7.846597034967935-3.5301007973043914j)
"(0.3157894736842104, -2.1428571428571432)","(0.3157894736842104, -2.1428571428571432)",(2.5527861880368423+0.21304571768921332j),(-0.4663024457311965+0.11088061649276212j),(1.8949426368633797-1.3465464883467786j),(6.229718372978344+1.8748030249216565j)
"(0.5789473684210527, -2.1428571428571432)","(0.5789473684210527, -2.1428571428571432)",(1.3289144559050166+1.5689358512819087j),(-0.6390849674618007+0.066819092692162j),(3.7381914000845575+0.8825433821346665j),(0.887636935092293+3.7574450790188973j)
"(0.8421052631578947, -2.1428571428571432)","(0.8421052631578947, -2.1428571428571432)",(-0.24897935905019913+1.174363493127726j),(-0.7626749997592177-0.5183982749309692j),(0.5275044191052964+3.53761400293371j),(-0.5117674964966762+0.5038747513804374j)
"(1.1052631578947367, -2.1428571428571432)","(1.1052631578947367, -2.1428571428571432)",(0.5858980352430851+0.3713873588593998j),(0.23072511389300882-1.1294664536737093j),(-0.08153619810168633+1.724108709005915j),(1.608505189937933+0.5195198212459937j)
"(1.3684210526315788, -2.1428571428571432)","(1.3684210526315788, -2.1428571428571432)",(0.07039686468478859+1.475655691760001j),(1.1567395724049643+0.19967636063951452j),(-1.3104718589036022+2.0351750896254197j),(0.3649228805530037+2.192115625015069j)
"(1.6315789473684208, -2.1428571428571432)","(1.6315789473684208, -2.1428571428571432)",(-0.7528357537468949+0.40068689672196756j),(-0.3457167585078749+0.8326007972183938j),(-2.339969075933984-0.22528338919380697j),(0.42717857320117397+0.594743282141316j)
"(1.8947368421052628, -2.1428571428571432)","(1.8947368421052628, -2.1428571428571432)",(-0.3412711581438159+0.5966836716086513j),(-0.4240384836462886-0.22505419492679604j),(-0.9594646004313344-0.8272825671740438j),(0.35968960964617525+2.842387776926794j)
