index,x,value,0,1,2
"(0.7333333333333334, -7.0)","(0.7333333333333334, -7.0)",(-0.4568968763262042+0.717589179374519j),(-0.3512380113715301+0.289419694623149j),(0.27959030248603095-0.3995501039353185j),(-0.38524916744070503+0.8277195886866886j)
"(0.7757575757575759, -7.0)","(0.7757575757575759, -7.0)",(-0.6933663487867232+0.4600443012975963j),(-0.369271554510134+0.25456792522893545j),(0.336446272144025-0.3387237768914483j),(-0.6605410664206142+0.5442001529601092j)
"(0.8181818181818183, -7.0)","(0.8181818181818183, -7.0)",(-0.76057891462903+0.13397006561629474j),(-0.38453154441340914+0.21677268878527253j),(0.38268837489855856-0.26599224031844193j),(-0.7587357451141795+0.18318961714946413j)
"(0.8606060606060608, -7.0)","(0.8606060606060608, -7.0)",(-0.6405302566941096-0.17706017420696638j),(-0.39638467262594473+0.176313920194051j),(0.4148377687803494-0.18324032874250815j),(-0.6589833528485142-0.17013376565850924j)
"(0.9030303030303031, -7.0)","(0.9030303030303031, -7.0)",(-0.3448458183688299-0.3551002942882416j),(-0.4042136505720096+0.13359414192814667j),(0.42971348603212567-0.0934566232502157j),(-0.37034565382894596-0.39523781296617255j)
"(0.9454545454545455, -7.0)","(0.9454545454545455, -7.0)",(0.008980957502010903-0.269775018460856j),(-0.40744216524828014+0.08914492406691227j),(0.4247949390651287-0.0007321563039754565j),(-0.008371816314837674-0.3581877862237928j)
"(0.987878787878788, -7.0)","(0.987878787878788, -7.0)",(0.17912510990689592+0.08801497810197365j),(-0.40556332526879957+0.043628382349722876j),(0.398618518495139+0.08986243573056903j),(0.18606991668055647-0.04547583997831825j)
"(1.0303030303030305, -7.0)","(1.0303030303030305, -7.0)",(-0.04303515669684832+0.48470532642718844j),(-0.3981707747221565-0.002167572803738469j),(0.3511680652602714+0.17254622973731926j),(0.003967552765036797+0.31432666949360766j)
"(1.0727272727272728, -7.0)","(1.0727272727272728, -7.0)",(-0.5823241255769731+0.5405636313392503j),(-0.38499123847109856-0.04734145354727246j),(0.28420493243922734+0.2412561230199793j),(-0.48153781954510183+0.3466489618665435j)
"(1.1151515151515152, -7.0)","(1.1151515151515152, -7.0)",(-1.0168906130861899+0.06629159550176622j),(-0.3659168196989634-0.09089890699002014j),(0.20147271424646+0.29022624899238475j),(-0.8524465076336865-0.1330357465005984j)
"(1.1575757575757577, -7.0)","(1.1575757575757577, -7.0)",(-0.8894250870248187-0.6560423827873083j),(-0.3410349284419386-0.13178262161941512j),(0.10870800990603413+0.3146847770235868j),(-0.6570981684889142-0.83894453819148j)
"(1.2000000000000002, -7.0)","(1.2000000000000002, -7.0)",(-0.18374363550367329-1.0167830178426678j),(-0.31065331901219145-0.1689116379676449j),(0.013395509229391724+0.3116032888443436j),(0.11351417427912648-1.1594746687193664j)
"(1.2424242424242427, -7.0)","(1.2424242424242427, -7.0)",(0.5365946411786745-0.6386477158562025j),(-0.27531740551801787-0.20122961889631494j),(-0.07577360153925405+0.28040274881432925j),(0.8876856482359464-0.7178208457742168j)
"(1.284848484848485, -7.0)","(1.284848484848485, -7.0)",(0.5989370794564645+0.16719656018247211j),(-0.23581686780968802-0.22776082104672227j),(-0.14974477197771408+0.22349470957440057j),(0.9844987192438666+0.1714626716547938j)
"(1.3272727272727274, -7.0)","(1.3272727272727274, -7.0)",(-0.0751826826000509+0.6057967824922509j),(-0.19317862022086113-0.24767156251109365j),(-0.20019904243534636+0.14652436099507135j),(0.3181949800561566+0.7069439840082732j)
"(1.3696969696969699, -7.0)","(1.3696969696969699, -7.0)",(-0.7894398333190715+0.18539531933632059j),(-0.14864355753164105-0.2603339524511443j),(-0.22080175122521498+0.05819122763243311j),(-0.4199945245622155+0.3875380441550318j)
"(1.4121212121212123, -7.0)","(1.4121212121212123, -7.0)",(-0.7310716717965033-0.6988286299083901j),(-0.10362517415039445-0.2653876126651576j),(-0.20843366037610264-0.030439761287528035j),(-0.4190128372700062-0.40300125595570446j)
"(1.4545454545454546, -7.0)","(1.4545454545454546, -7.0)",(0.13859831428598907-1.0939929965848345j),(-0.0596492138329675-0.26279418301107005j),(-0.16418784729151237-0.10715660620281568j),(0.36243537541046894-0.7240422073709487j)
"(1.496969696969697, -7.0)","(1.496969696969697, -7.0)",(0.9533406794512644-0.4968361308710625j),(-0.018274959959214573-0.25287869158759796j),(-0.09389375180646561-0.16027279559565788j),(1.0655093912169447-0.08368464368780666j)
"(1.5393939393939395, -7.0)","(1.5393939393939395, -7.0)",(0.8291102091876511+0.5329291692120397j),(0.018999408605834635-0.23635153521469074j),(-0.0079503776680975-0.1805674535857416j),(0.818061178249914+0.949848158012472j)
"(1.581818181818182, -7.0)","(1.581818181818182, -7.0)",(-0.13656972371375614+0.9148472862752992j),(0.05084287503581397-0.21430501233742824j),(0.07967519223508233-0.16319787452584839j),(-0.26708779098465246+1.2923501731385758j)
"(1.6242424242424245, -7.0)","(1.6242424242424245, -7.0)",(-0.9065781623314986+0.23776860350105106j),(0.07620230000213647-0.18817922617897476j),(0.15329801983872954-0.10920989325131576j),(-1.1360784821723646+0.5351577229313416j)
"(1.6666666666666667, -7.0)","(1.6666666666666667, -7.0)",(-0.636023210619421-0.7350454437011923j),(0.09440887491251708-0.1596938466268975j),(0.19805403502232044-0.026250590129533586j),(-0.9284861205542585-0.5491010069447612j)
"(1.7090909090909092, -7.0)","(1.7090909090909092, -7.0)",(0.34910096475281105-0.8952353771853898j),(0.105269568311246-0.1307447429102501j),(0.2027749681041528+0.07184941117066175j),(0.04105642833741224-0.8363400454458014j)
"(1.7515151515151517, -7.0)","(1.7515151515151517, -7.0)",(0.8939731935018128-0.06539628839364035j),(0.10913165649448-0.103267846977159j),(0.1626787283234657+0.16679741696785735j),(0.6221628086838671-0.1289258583843387j)
"(1.7939393939393942, -7.0)","(1.7939393939393942, -7.0)",(0.34977278814156354+0.7686188123353899j),(0.10690826932773931-0.07907663692250233j),(0.08125971202220454+0.23878927811799733j),(0.1616048067916197+0.6089061711398949j)
"(1.8363636363636366, -7.0)","(1.8363636363636366, -7.0)",(-0.6444745837866694+0.600608963500128j),(0.10005405666013724-0.05968406254804177j),(-0.02920936827479893+0.27031267098651196j),(-0.7153192721720077+0.38998035506165785j)
"(1.8787878787878791, -7.0)","(1.8787878787878791, -7.0)",(-0.8986021051686494-0.3923652561350415j),(0.09048285523065204-0.04612414730749666j),(-0.14897208697987682+0.2501325379998493j),(-0.8401128734194245-0.5963736468273941j)
"(1.9212121212121216, -7.0)","(1.9212121212121216, -7.0)",(-0.09301586975954873-1.0405320202708221j),(0.08042375138253872-0.03879233091623078j),(-0.2539540728694593+0.17658246134967745j),(0.08051445172737187-1.1783221507042687j)
"(1.9636363636363636, -7.0)","(1.9636363636363636, -7.0)",(0.8226033182264849-0.5802057451364069j),(0.07221814316591671-0.037326196903775304j),(-0.32043283101844294+0.0592505582663723j),(1.0708180060790111-0.6021301064990039j)
"(2.006060606060606, -7.0)","(2.006060606060606, -7.0)",(0.7698522854560514+0.4168374754028703j),(0.06806801030027668-0.04054884445503748j),(-0.3303838903324899-0.08165647002321585j),(1.0321681654882646+0.5390427898811236j)
"(2.0484848484848484, -7.0)","(2.0484848484848484, -7.0)",(-0.14564116446919617+0.7364576249178797j),(0.06975401468375393-0.046495140583161135j),(-0.27631996904264383-0.2185512232624072j),(0.06092478988969373+1.001503988763448j)
"(2.090909090909091, -7.0)","(2.090909090909091, -7.0)",(-0.7675380833061521+0.010337846865431266j),(0.07835038603695135-0.052535909513957126j),(-0.1643199914313594-0.3219656121138645j),(-0.6815684779117441+0.3848393684932529j)
"(2.1333333333333333, -7.0)","(2.1333333333333333, -7.0)",(-0.3213140262927449-0.8377550864393106j),(0.09397063091695562-0.05560655119003808j),(-0.014159046959442255-0.3673003607986124j),(-0.4011256102502583-0.4148481744506601j)
"(2.175757575757576, -7.0)","(2.175757575757576, -7.0)",(0.6308268570212741-0.7537573644955788j),(0.11558258342158022-0.05253482070271195j),(0.1439772119404589-0.3412708780963445j),(0.37126706165923495-0.3599516656965224j)
"(2.2181818181818183, -7.0)","(2.2181818181818183, -7.0)",(0.9148325781701165+0.12730290356451246j),(0.1409317938425882-0.040448269160692024j),(0.27586125103971304-0.24628461803745763j),(0.49803953328781525+0.4140357907626621j)
"(2.2606060606060607, -7.0)","(2.2606060606060607, -7.0)",(0.23891964454451764+0.6727588703769245j),(0.1666074907836843-0.01722646617358046j),(0.3514097583664927-0.10124777629489633j),(-0.27909760460565936+0.7912331128454013j)
"(2.303030303030303, -7.0)","(2.303030303030303, -7.0)",(-0.44432031211783274+0.2162359248018703j),(0.18827452914420037+0.01805149647855554j),(0.3526754867104419+0.0619328043008353j),(-0.985270327972475+0.13625162402247945j)
"(2.3454545454545452, -7.0)","(2.3454545454545452, -7.0)",(-0.17833300357043003-0.5784372440505159j),(0.20107770905718803+0.06472520065016446j),(0.2793544403801931+0.20574126301137535j),(-0.6587651530078111-0.8489037077120557j)
"(2.3878787878787877, -7.0)","(2.3878787878787877, -7.0)",(0.7446583650889893-0.5731378110222434j),(0.20020240533065164+0.12030350012096015j),(0.14990061029731688+0.2966907901050062j),(0.3945553494610207-0.9901321012482097j)
"(2.43030303030303, -7.0)","(2.43030303030303, -7.0)",(1.1429516291008408+0.3635727372090335j),(0.18154946705340042+0.1804116913211428j),(-0.0025999913072488274+0.31462265030178893j),(0.9640021533546893-0.1314616044138982j)
"(2.4727272727272727, -7.0)","(2.4727272727272727, -7.0)",(0.4639614956401892+1.1700389132757618j),(0.1424558505157097+0.2389867177446074j),(-0.1391234569741607+0.2588161618227838j),(0.46062910209864016+0.6722360337083706j)
"(2.515151515151515, -7.0)","(2.515151515151515, -7.0)",(-0.5068385259477094+0.9513151675971006j),(0.08236943424725503+0.28874815137667115j),(-0.2257437099008189+0.1486936402708994j),(-0.36346425029414553+0.51387337594953j)
"(2.5575757575757576, -7.0)","(2.5575757575757576, -7.0)",(-0.6740899550350621+0.1170707644364716j),(0.0033715330420979934+0.32193870487637666j),(-0.24373078634805595+0.018388470491411665j),(-0.43373070172910416-0.22325641093131673j)
"(2.6, -7.0)","(2.6, -7.0)",(-0.0522196916199798-0.19194310134324183j),(-0.08956163406109638+0.3312864352919264j),(-0.19534774905820687-0.09359065520953945j),(0.23268969149932345-0.4296388814256288j)
"(2.6424242424242426, -7.0)","(2.6424242424242426, -7.0)",(0.2936745298620726+0.3685423543001736j),(-0.18865309610805076+0.3110963254025204j),(-0.1030679102494646-0.15654536646340933j),(0.585395536219588+0.21399139536106254j)
"(2.684848484848485, -7.0)","(2.684848484848485, -7.0)",(-0.2913653306995471+0.8923457279950942j),(-0.28383685757554056+0.2583381282824607j),(-0.0019909782623077476-0.1575875056496799j),(-0.0055374948616987996+0.7915951053623134j)
"(2.727272727272727, -7.0)","(2.727272727272727, -7.0)",(-1.1370927060381626+0.4576543772943611j),(-0.3636987050063639+0.1735679908714207j),(0.07234641451973493-0.10578242018753777j),(-0.8457404155515336+0.3898688066104782j)
"(2.7696969696969695, -7.0)","(2.7696969696969695, -7.0)",(-1.120709288712042-0.5907539534992614j),(-0.4167932345447121+0.06151132852200294j),(0.0966603776183053-0.02855109963678432j),(-0.8005764317856351-0.6237141823844801j)
"(2.812121212121212, -7.0)","(2.812121212121212, -7.0)",(-0.18408312424307463-1.0464185324628674j),(-0.4332134261166517-0.06884968030469162j),(0.06842318819727222+0.038822560684871554j),(0.18070711367630485-1.0163914128430473j)
"(2.8545454545454545, -7.0)","(2.8545454545454545, -7.0)",(0.5416461529331533-0.4279448455483541j),(-0.4062224447961041-0.20479504350801397j),(0.006670337810353002+0.06700066221397952j),(0.9411982599189045-0.2901504642543196j)
"(2.896969696969697, -7.0)","(2.896969696969697, -7.0)",(0.20780081867558564+0.3644334755012017j),(-0.33370755185625406-0.33102886144431626j),(-0.05568733091391939+0.04450730887266852j),(0.5971957014457591+0.6509550280728494j)
"(2.9393939393939394, -7.0)","(2.9393939393939394, -7.0)",(-0.628560896813114+0.22673554026261677j),(-0.21919593257255382-0.4314233649450885j),(-0.08549846224341304-0.017161383244403312j),(-0.3238665019971471+0.6753202884521086j)
"(2.981818181818182, -7.0)","(2.981818181818182, -7.0)",(-0.7438308187905415-0.6860332150024647j),(-0.0721925288054159-0.4911761724951431j),(-0.06373719922306342-0.08778684039273094j),(-0.6079010907620621-0.10707020211459072j)
"(3.0242424242424244, -7.0)","(3.0242424242424244, -7.0)",(0.12008879425096292-1.1717807070817874j),(0.09233369947791553-0.4991101061303235j),(0.005381409199010761-0.13089916383056113j),(0.022373685574036628-0.5417714371209028j)
"(3.066666666666667, -7.0)","(3.066666666666667, -7.0)",(0.9183378346354077-0.5960920946390982j),(0.2553779520642153-0.44976960385927844j),(0.09480898682531361-0.1197319266899468j),(0.5681508957458788-0.026590564089872926j)
"(3.109090909090909, -7.0)","(3.109090909090909, -7.0)",(0.7237005553543755+0.26277656081666845j),(0.39616065970001163-0.3449387836235116j),(0.16512440787742322-0.050002843352000254j),(0.16241548777694068+0.6577181877921803j)
"(3.1515151515151514, -7.0)","(3.1515151515151514, -7.0)",(-0.013679922155432234+0.2930775121251009j),(0.494981573840782-0.19423909189426378j),(0.18122058220922913+0.05632326900650281j),(-0.6898820782054433+0.4309933350128619j)
"(3.193939393939394, -7.0)","(3.193939393939394, -7.0)",(-0.09600137683869181-0.4027599063159379j),(0.5362819162693154-0.01456612708617543j),(0.1283083581308105+0.15863458651391943j),(-0.7605916512388178-0.5468283657436819j)
"(3.2363636363636363, -7.0)","(3.2363636363636363, -7.0)",(0.7336555723031322-0.6199732784279625j),(0.5114284924059926+0.171709623607294j),(0.020065593978016105+0.21409276984474968j),(0.20216148591912347-1.0057756718800062j)
"(3.278787878787879, -7.0)","(3.278787878787879, -7.0)",(1.355391771881234+0.28087775236060597j),(0.42070511715567904+0.33964410771205605j),(-0.10526334388003128+0.19615577429063938j),(1.0399499986055862-0.2549221296420895j)
"(3.3212121212121213, -7.0)","(3.3212121212121213, -7.0)",(0.7447616725680432+1.4047307943984517j),(0.2740606972507084+0.46536828376266287j),(-0.19985286650461673+0.10703595524172282j),(0.6705538418219514+0.8323265553940661j)
"(3.3636363636363638, -7.0)","(3.3636363636363638, -7.0)",(-0.5979419967755792+1.4216785918106107j),(0.0903248163754673+0.529938862952127j),(-0.22627520832671885-0.021856496113383028j),(-0.46199160482432766+0.9135962249718669j)
"(3.4060606060606062, -7.0)","(3.4060606060606062, -7.0)",(-1.2211900862208789+0.3140158207656366j),(-0.10515389688673402+0.522730646786754j),(-0.17372182288576393-0.14227760520877042j),(-0.9423143664483808-0.06643722081234693j)
"(3.4484848484848487, -7.0)","(3.4484848484848487, -7.0)",(-0.5846389321705008-0.5779982190765856j),(-0.284199228553392+0.4437065027265217j),(-0.06299471498966461-0.20924259779452292j),(-0.23744498862744418-0.8124621240085843j)
"(3.4909090909090907, -7.0)","(3.4909090909090907, -7.0)",(0.27098139737664856-0.3057384790111217j),(-0.4202940414396149+0.3040301082000274j),(0.0623107149521462-0.19996270255160467j),(0.6289647238641173-0.4098058846595445j)
"(3.533333333333333, -7.0)","(3.533333333333333, -7.0)",(0.15287260069586306+0.47859872042328744j),(-0.4931067468236663+0.12474336842963234j),(0.15464198795346146-0.12298824088400512j),(0.4913373595660679+0.4768435928776602j)
"(3.5757575757575757, -7.0)","(3.5757575757575757, -7.0)",(-0.6842827226486189+0.47890466687025607j),(-0.49220620774335505-0.06641925513073707j),(0.18275446330060657-0.013336689071033317j),(-0.3748309782058704+0.5586606110720265j)
"(3.618181818181818, -7.0)","(3.618181818181818, -7.0)",(-0.9392914962316712-0.43192624884929354j),(-0.41918322774992356-0.23962486812275557j),(0.14403645241567803+0.08401125894777835j),(-0.6641447208974257-0.2763126396743163j)
"(3.6606060606060606, -7.0)","(3.6606060606060606, -7.0)",(-0.11276044412355518-1.0316963889846007j),(-0.2876418002613015-0.36815532960544733j),(0.06332685209064813+0.1342858915352152j),(0.11155450404709816-0.7978269509143685j)
"(3.703030303030303, -7.0)","(3.703030303030303, -7.0)",(0.7502524825275171-0.46420926752850206j),(-0.12091462346005637-0.433245329788579j),(-0.020734046022665882+0.12711139014467474j),(0.8919011520102393-0.15807532788459783j)
"(3.7454545454545456, -7.0)","(3.7454545454545456, -7.0)",(0.4843505506496904+0.5122189795074211j),(0.0521736328102161-0.42754167975064045j),(-0.0746717636459502+0.07817843216932802j),(0.5068486814854245+0.8615822270887336j)
"(3.787878787878788, -7.0)","(3.787878787878788, -7.0)",(-0.538401367142423+0.5120372436486422j),(0.2027236265288504-0.35639484376924013j),(-0.08487142669823258+0.01832827869459785j),(-0.6562535669730408+0.8501038087232845j)
"(3.83030303030303, -7.0)","(3.83030303030303, -7.0)",(-0.8365898976691368-0.5519309945687727j),(0.30726894858467285-0.23661137348537525j),(-0.06094119924055743-0.023629961510865962j),(-1.0829176470132522-0.29168965957253157j)
"(3.872727272727273, -7.0)","(3.872727272727273, -7.0)",(0.1725321481520774-1.257061711303356j),(0.35218803066564314-0.09284146531903388j),(-0.026870229003400317-0.03507888982812675j),(-0.15278565351016543-1.1291413561561954j)
"(3.915151515151515, -7.0)","(3.915151515151515, -7.0)",(1.3051200173669848-0.5440815626351558j),(0.3360121279713187+0.047669101732864635j),(-0.00560640546874852-0.023484816128966517j),(0.9747142948644146-0.5682658482390539j)
"(3.957575757575758, -7.0)","(3.957575757575758, -7.0)",(1.1249122360993997+0.822071623654359j),(0.26905999253794943+0.16080686072146402j),(-0.005962402915359662-0.008686824223840074j),(0.8618146464768099+0.6699515871567351j)
"(4.0, -7.0)","(4.0, -7.0)",(-0.15139073389687185+1.2121310851904912j),(0.17044708814942996+0.23046821763023076j),(-0.01905352105216926-0.008724973630586741j),(-0.30278430099413256+0.9903878411908472j)
"(-0.2, -6.714285714285714)","(-0.2, -6.714285714285714)",(0.9745724566473354-1.5891245475854459j),(0.4382881415470998-0.25218713332657094j),(-0.051928181413252644+0.5572401622631792j),(0.5882124965134883-1.894177576522054j)
"(-0.1575757575757576, -6.714285714285714)","(-0.1575757575757576, -6.714285714285714)",(0.559187084942029-1.9596471989558766j),(0.4347660595500785-0.26142531496680405j),(-0.030887845096113576+0.5598182564990067j),(0.15530887048806402-2.258040140488079j)
"(-0.11515151515151516, -6.714285714285714)","(-0.11515151515151516, -6.714285714285714)",(0.13861057877235383-2.213553563620131j),(0.4320870787361491-0.26833111819447575j),(-0.01524577209062213+0.561219192771584j),(-0.27823072787317316-2.5064416381972396j)
"(-0.07272727272727272, -6.714285714285714)","(-0.07272727272727272, -6.714285714285714)",(-0.19084684678524727-2.382643647642508j),(0.4303617521134344-0.2729271450917736j),(-0.005089987181788913+0.561918298433867j),(-0.6161186117168928-2.6716348009846014j)
"(-0.030303030303030304, -6.714285714285714)","(-0.030303030303030304, -6.714285714285714)",(-0.349848343329516-2.511133573918535j),(0.42966312021443537-0.27522752868437944j),(-0.0004678088045698375+0.5622238580084172j),(-0.7790436547393815-2.7981299032425726j)
"(0.012121212121212116, -6.714285714285714)","(0.012121212121212116, -6.714285714285714)",(-0.28349920679294976-2.618919387855199j),(0.4300267594736438-0.2752359619147442j),(-0.0014019343188555007+0.5622731646458025j),(-0.7121240319477381-2.9059565905862574j)
"(0.054545454545454564, -6.714285714285714)","(0.054545454545454564, -6.714285714285714)",(0.031137913378819382-2.6737213660728356j),(0.4314506977995878-0.2729447615108126j),(-0.007897490872219417+0.5620306369949447j),(-0.392415293548549-2.9628072415569675j)
"(0.09696969696969698, -6.714285714285714)","(0.09696969696969698, -6.714285714285714)",(0.5653019953443232-2.588115648580938j),(0.433895162303921-0.26833497642172677j),(-0.01993985775799983+0.5612874851098042j),(0.1513466907984021-2.8810681572690156j)
"(0.1393939393939394, -6.714285714285714)","(0.1393939393939394, -6.714285714285714)",(1.2118215276830684-2.25398758144563j),(0.4372821654060175-0.2613775519361183j),(-0.03748323820422586+0.5596631083307169j),(0.8120226004812766-2.5522731378402286j)
"(0.18181818181818182, -6.714285714285714)","(0.18181818181818182, -6.714285714285714)",(1.7801216951293997-1.6137371212400509j),(0.44149497739799565-0.25203556163429325j),(-0.06043015005622501+0.5566091086107021j),(1.399056867787629-1.9183106682164597j)
"(0.22424242424242424, -6.714285714285714)","(0.22424242424242424, -6.714285714285714)",(2.0481704193468655-0.7372492446453698j),(0.4463775758405287-0.24026751779137495j),(-0.08860228412138894+0.5514174788888766j),(1.6903951276277256-1.0483992057428715j)
"(0.26666666666666666, -6.714285714285714)","(0.26666666666666666, -6.714285714285714)",(1.8738582003808786+0.1569471929040882j),(0.4517342044964054-0.22603176458110363j),(-0.12170361025818333+0.5432351416467764j),(1.5438276061426566-0.1602561841615846j)
"(0.30909090909090914, -6.714285714285714)","(0.30909090909090914, -6.714285714285714)",(1.3040075704552812+0.786813477357934j),(0.4573292162326201-0.2092919452836366j),(-0.15927724929917178+0.5310875136307435j),(1.0059556035218329+0.4650179090108271j)
"(0.3515151515151515, -6.714285714285714)","(0.3515151515151515, -6.714285714285714)",(0.5808347174760486+0.9712874319964331j),(0.46288741432776326-0.19002351262167913j),(-0.20065851080919886+0.5139140813101455j),(0.31860581395748416+0.6473968633079668j)
"(0.393939393939394, -6.714285714285714)","(0.393939393939394, -6.714285714285714)",(0.0016989565567641085+0.7523806370459096j),(0.46809514324569906-0.16822121847346655j),(-0.24492763124336187+0.49061898433546924j),(-0.2214685554455731+0.4299828711839069j)
"(0.43636363636363634, -6.714285714285714)","(0.43636363636363634, -6.714285714285714)",(-0.27453228875183894+0.3513747656296683j),(0.47260241085917176-0.1439074739885651j),(-0.2908671005334832+0.46013919360867295j),(-0.4562675990775275+0.03514304600956039j)
"(0.4787878787878788, -6.714285714285714)","(0.4787878787878788, -6.714285714285714)",(-0.29608822587201516-0.02061764436661362j),(0.47602634627070317-0.11714141252555792j),(-0.33692994500944573+0.4215318944366798j),(-0.4351846271332726-0.3250081262777355j)
"(0.5212121212121212, -6.714285714285714)","(0.5212121212121212, -6.714285714285714)",(-0.18633830999715295-0.3082659285866061j),(0.4779563069798837-0.08802841553769142j),(-0.38122677334097144+0.3740810050658917j),(-0.28306784363606524-0.5943185181148064j)
"(0.5636363636363637, -6.714285714285714)","(0.5636363636363637, -6.714285714285714)",(0.033976694346581904-0.545014162229341j),(0.4779609416688953-0.05672977627621406j),(-0.4215405346432721+0.3174202710499989j),(-0.022443712679041272-0.8057046570031258j)
"(0.6060606060606062, -6.714285714285714)","(0.6060606060606062, -6.714285714285714)",(0.4268120772899701-0.6580881527333955j),(0.47559748524567663-0.023472080020236253j),(-0.45537843743406037+0.2516670446634929j),(0.40659302947835385-0.8862831173766521j)
