index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(4.0, -3.5714285714285716)",(-0.00038984370356709517-0.00012437769648002378j),(-0.007098818503082753-0.00024256069368643908j),(0.011856937732678024-0.0031330661407391607j),(-0.00020643599201784952-0.002689142008067755j),(0.0007270062219593867-0.00032965569574041953j),(0.00102714654563876-0.0025473170590332517j),(-0.000571495006239502+0.0009633637283308521j),(-0.000854844982207969-0.0007741555788270386j),(-0.003543293148476151-0.0009772771122213678j),(0.00404814329330882-0.011805311908104823j)
"(-1.0, -3.285714285714286)",(-0.0015546235763180783+0.0028601749578396002j),(0.0056680061318580615-0.002614686091922433j),(0.0014529161347486504+0.0023983707433805936j),(-0.002814480517375135-0.0067678286710732526j),(-0.000875972620103634+0.008822704758321507j),(0.006598830076073916-0.0003534864897895544j),(0.0028778907037474515-0.00673879816792095j),(0.009768672779547145+0.002339372463819888j),(-0.007679108619029263+0.005784192736336512j),(0.0034802257621876585-0.004862694643291368j)
"(-0.736842105263158, -3.285714285714286)",(0.002470059220203051-0.00639360742920618j),(0.0015765789482395211+0.00898202735441964j),(0.0006571690073490264-0.007023345648823232j),(-0.004961100414566768+0.008838195962846823j),(0.01026393885120059-0.0008975794748378128j),(0.0001486125008007626-0.006971131751630371j),(-0.005372966485091396-0.005178633975954738j),(0.0044436537300850945-0.010211073572943579j),(0.009098910585116988+0.00758535931845826j),(-0.010939403255957679+0.002386257231599437j)
"(-0.4736842105263158, -3.285714285714286)",(-0.009394168751856504+0.00454704075593094j),(-0.0042655699689010985-0.010918597860673698j),(-0.009801699104381216+0.007153754895633657j),(0.011238751381655284+0.004739536220749961j),(0.0020576337597085163-0.011117376195126316j),(-0.006365837386417077-0.0034490636373005323j),(-0.007528987437580029+0.00027131270347964455j),(-0.005805932326050406-0.010284744779800346j),(0.011540561078651772-0.006470990593094714j),(0.005299152250433056+0.013997446075597166j)
"(-0.21052631578947367, -3.285714285714286)",(0.0016244797317476714+0.012505094843567101j),(-0.0075540512601777665+0.010859122067756589j),(0.008839443651100237+0.012693811019647531j),(0.010423631244274353-0.008443638897409608j),(-0.0071406377104153845-0.009520771497375234j),(-0.007284429575624462+0.0014033989940544366j),(-0.006864093443725591+0.0031277662614871164j),(-0.009889435939991663-0.006997157803218186j),(0.006404450763969647-0.012271235751979684j),(0.015516953125860761+0.005934282867455542j)
"(0.3157894736842104, -3.285714285714286)",(-0.011489804365094874+0.0028910899453728034j),(-0.002709442688767358+0.012285900518658431j),(0.013434218595508078+0.009037417516714327j),(0.008126622117077473-0.011007653001516283j),(-0.00893797532535315-0.008058529577710983j),(-0.007162389549056223+0.0023785512873268724j),(-0.007352666220075375-0.0002572146035352711j),(-0.004241003566221831-0.010913920232983258j),(0.012349062827572175-0.004140026834075478j),(0.0013077026912693469+0.014340077021288202j)
"(0.5789473684210527, -3.285714285714286)",(0.006687123340962974-0.0062717159622389706j),(-0.009367807649406926-0.0036932268473418074j),(-0.0030815875910110277+0.013366419173964068j),(0.012709623562375061-0.0013078544753944304j),(-0.0023205386211415844-0.01135307548490009j),(-0.007304244595436683-0.001757498815941947j),(-0.004518317466875173-0.0055342103501507455j),(0.006606061406267777-0.008740877984449131j),(0.0061788140115448574+0.009669445218240015j),(-0.010002023749639148-0.0021557921927770215j)
"(0.8421052631578947, -3.285714285714286)",(-0.005509360884158753+0.0008591723046202085j),(0.0067943850863108725+0.00024038803141340445j),(-0.007109051759316201-0.005798847469420192j),(0.002459257335184268+0.010776067876438198j),(0.008508312472305043-0.0065733065177492256j),(-0.0026739966202670717-0.006917399524083986j),(0.0037032629535027634-0.005749417102625878j),(0.008275573103819754+0.005211683547429865j),(-0.008851577786614705+0.002047675019510806j),(0.0045298204316258995-0.00212731570010204j)
"(1.1052631578947367, -3.285714285714286)",(-1.8849571923185496e-05+0.0025887406171266614j),(-0.003188383215866138-0.002443313038874816j),(0.004073985479550426+0.0003464935099804449j),(-0.008284388463620845-0.0019401191867899508j),(0.005738802600854554+0.007553237864553134j),(0.006095610208534924-0.003934386539429003j),(0.0051048226150104585+0.0039173661052612245j),(-0.006526050408783281+0.004926293073622721j),(0.0036177406461869025-0.004900155724239402j),(-0.0008734156588251318+0.0022197880188412383j)
"(1.3684210526315788, -3.285714285714286)",(0.0004270131657647873+0.0016837331645228894j),(-0.0018487100833503346+0.001484125075009796j),(-0.001944689036699376+0.0014298626940112092j),(0.0050582980099347155-0.0020441642922994496j),(-0.007647967130469717+0.0015463689308711902j),(0.002659436495806548+0.006501065007940419j),(-0.00534186588854113+0.002581790348163981j),(0.0008287584165115934-0.006177903520321155j),(-0.000921009303419415+0.0029979491925826627j),(0.0015747613128011626-0.0016738029265980642j)
"(1.6315789473684208, -3.285714285714286)",(0.0008217356593265755+0.0015484029486033052j),(-0.0016769551186295723+0.002507612499580348j),(0.002044134634534565+0.00019880776060718036j),(-0.002027289206867446+0.0016761739641397483j),(0.003566561032480724-0.004587573312179831j),(-0.006619435071385246-0.0011445950971346657j),(0.002004250883534642-0.0049542713124498365j),(0.0011763102891875715+0.00398141509355814j),(-0.00026321363907256607-0.001390989764397113j),(4.958136489560513e-05-0.0006927977562793453j)
"(1.8947368421052628, -3.285714285714286)",(0.0008381739254043599+0.0010838313769077255j),(-0.0012647197234134243+0.004852195083366042j),(0.0007361035336307522+0.00021945655013849472j),(0.0004349145792862737-0.0012827868696481033j),(-0.0011261876286224612+0.0035622536609484254j),(0.005609962505539415-0.002939086942631472j),(4.421743072693942e-06+0.004688226459551889j),(-0.0009714861472430431-0.0020255874103024835j),(0.00037983925618697423+0.0014599352447292175j),(0.001315444719191556-0.002101508328498756j)
"(2.1578947368421053, -3.285714285714286)",(0.00046007373932742705+0.0006868322671944061j),(-0.0007108024431100202+0.006799391974740352j),(0.0028377254942951956+0.0004606487827755142j),(-0.0007737532843258892+0.0013060120109991337j),(0.0003217199044616199-0.0018904008603210683j),(-0.004097440673975253+0.004207649233642374j),(-0.00022394896321760408-0.003986177552333092j),(0.0006839047451888451+0.0007552121642097165j),(0.0008662401600044841-0.000827533211799994j),(0.0006561272773139181-0.003876110418397358j)
"(2.4210526315789473, -3.285714285714286)",(9.174397690326437e-05+0.0003995719770942192j),(-0.0016479544362071837+0.007867363520649923j),(0.0040763568703077215-0.0005811510524269124j),(0.0010113417147320262+0.0001999163833530858j),(0.00019977962401873428+0.0009064230690679107j),(0.0037285044246240682-0.003832879921916788j),(-0.0006360987369026026+0.0032278647494594793j),(-0.000858435917661461-0.0005327334455163996j),(5.609857199450203e-05-0.00028226081205278536j),(0.001185447959881617-0.004875787315080398j)
"(2.6842105263157894, -3.285714285714286)",(-0.00010898262414666516+0.00019540695391372196j),(-0.004374713711786561+0.007380829165128573j),(0.005373172472965445-3.955161085257563e-06j),(0.0002711343885487579+0.00015559906417925777j),(-0.0003023063961165753-0.0010163846362902602j),(-0.004169800964000216+0.00232686612577416j),(0.00172690065302797-0.0019653069795440873j),(0.00030346859059280886+0.0010665984843445987j),(0.0007410983798544398-0.0008874124527219485j),(0.003354148544840248-0.006482431508715316j)
"(2.9473684210526314, -3.285714285714286)",(-0.00022022965910093866+6.538460658718048e-05j),(-0.007457445050757291+0.004246835889282861j),(0.007666785404893555+0.0018216117263941806j),(0.0013234843861991464+0.00033522096630708156j),(-0.0005995954062610017+0.0008900612037818982j),(0.00418369663235781+0.0001851626674122914j),(-0.002001576076473748+0.00017794671612498934j),(0.0006531435581458165-0.00038410737943979763j),(-1.1632553204482523e-05-0.001982417921587128j),(0.006446598473803441-0.007804615143651687j)
"(3.2105263157894735, -3.285714285714286)",(-0.0003150141676200504-0.00011744081457612591j),(-0.00810342608007283-0.0012901637225316213j),(0.009585839198045506+0.004615561378832112j),(0.0019235656282630903-0.0008108440416773572j),(0.0005778722360782834+0.00027545814928595184j),(-0.0024503836091745346-0.0026784459578074417j),(0.001001307151709129+0.0011392147090565803j),(6.417958672717628e-05-0.0001419094342430577j),(-0.0008165817595809085-0.002231359818719392j),(0.009914288402245383-0.007143433650611787j)
"(3.473684210526316, -3.285714285714286)",(-0.00021840831775285198-0.00043692747561039887j),(-0.004325037874689966-0.006246951789719981j),(0.009389797655328776+0.008244674881642369j),(0.0019410926584502676-0.001497372961084594j),(0.00010702140203194729+0.00012456894040659903j),(-0.0007718048268533224+0.0030671610926128563j),(0.0003947118194111127-0.0011393706028285176j),(0.0005690064878223593-0.0003744880330910748j),(-0.0009531343581214543-0.0028219177103202164j),(0.012522669031604417-0.003625908914004423j)
"(3.7368421052631575, -3.285714285714286)",(0.0002658382038646651-0.0005876911368574689j),(0.002119945177823467-0.006539511783426846j),(0.00612203329896238+0.011517828048288782j),(0.0026575430200975908-0.0017820114152084982j),(0.0007081353385044661+0.00039924845462329127j),(0.002821506785972501-0.00043969737531052085j),(-0.0011430595136018226+4.237859940126183e-05j),(0.00014029633622772103-0.0012233437027645757j),(-0.0009914404709464952-0.004279463623078016j),(0.012473419443492523+0.0019341307926903331j)
"(4.0, -3.285714285714286)",(0.0007713857317277357-0.00011254561475227957j),(0.005938691445304029-0.0014657912225795955j),(0.00042933242656215153+0.012408026513947698j),(0.0041761939903913-0.002292467334109452j),(0.0012397200070522994-0.0004216382554502352j),(-0.0009878891245325666-0.002578940488569156j),(0.00015609869100893496+0.001295575234294131j),(-0.0007452197856103694-0.0013037333665969334j),(-0.0010331570325241843-0.00624342222852833j),(0.008843401082646656+0.007072662727375476j)
"(-1.0, -3.0)",(0.001444155223070252+0.0010335936977522193j),(0.005270516122300152-0.001960258055415201j),(0.0016857698785717136-0.0024885924193529425j),(-0.005076435293992852+0.003788363476425952j),(0.008192133893557848-0.0027411836234898395j),(-0.003549372486198769-0.005677503928671346j),(-0.007402244651087494+0.0012555339679593623j),(-0.0028008288178128305-0.009651839174536254j),(0.007785129146727825+0.004712956257591683j),(-0.0038589547023929727-0.001102837374906711j)
"(-0.736842105263158, -3.0)",(-0.005029063516823554-0.0016902415138015953j),(0.006950400471137332+0.0037521628260361786j),(-0.004881732395299129+0.0009723962883940936j),(0.009708510521377415+0.0009371268041416692j),(-0.006077108830697644-0.008391573445617957j),(-0.005986365842611863+0.0038507490573659103j),(-0.0009499045596446229+0.007609360313097412j),(-0.011129869219328748+0.0023025822951310655j),(0.0018640515200107268-0.011784150696292269j),(0.005397094878560127+0.008391118426388636j)
"(-0.4736842105263158, -3.0)",(0.007854177969167334+0.0066663894440957645j),(-0.010812112819972698+0.004736174579382902j),(0.009670836395606666+0.005788429555915106j),(-0.002050797652797311-0.012210795570115491j),(-0.010430764419472879+0.005007838742734333j),(0.00119674584139084+0.007329531892893809j),(0.005153439553292646+0.005794791162857968j),(-0.004473857356105351+0.011325329790996609j),(-0.012586965035586806-0.005433704593946886j),(0.009148187771732489-0.01233718280608867j)
"(-0.21052631578947367, -3.0)",(0.009574928580706021-0.009929022094679316j),(0.014326618031883176+0.0013912237073398569j),(0.005604169021518424-0.015089084932857325j),(-0.013604885200487483-0.003059006163212991j),(-0.0028873224626250965+0.011941505664436415j),(0.005930645614593466+0.004801067603825034j),(0.0070659286000796795+0.0032298542836052737j),(0.0012144739107952177+0.012481977842467004j),(-0.014113889197754798+0.0032761726867763835j),(-0.005807394708418773-0.016793116116045066j)
"(0.3157894736842104, -3.0)",(0.006886583094306129+0.010178376945930438j),(0.01248996251157048-0.00502759587896847j),(-0.0012126080148174422-0.017113030228641513j),(-0.014262630382855702+0.0008253919628402676j),(-0.0003677735377714375+0.01243983683026332j),(0.006657729110129584+0.004010155979833731j),(0.004583410722089866+0.006013009327456864j),(-0.0060929362939708175+0.010402169553398986j),(-0.010995204635708732-0.007737911875664184j),(0.011794075839119891-0.008479859846989348j)
"(0.5789473684210527, -3.0)",(-0.004208850603615414-0.006696210305933583j),(-0.0009876885447738669+0.009554464691040815j),(0.013066630397246757-0.0035129718317541327j),(-0.008610278755596742-0.009908359253159624j),(-0.007772549694887671+0.009023697600162547j),(0.003280733985403495+0.006998067648846872j),(-0.0018180503036252993+0.007086847121759981j),(-0.011135255737980498-0.0005507914319001359j),(0.005413369310717552-0.010095329314950724j),(0.0009256002607920716+0.008643658697970544j)
"(0.8421052631578947, -3.0)",(-0.0024255121619410616+0.002246904092399929j),(0.0012097972251160546-0.0054736533698948155j),(-0.0028312886170015024+0.006787621073139572j),(0.008324708669005426-0.007061388342340658j),(-0.010299891835381532-0.0035727581286134785j),(-0.004203652490685+0.006347681628628503j),(-0.006962421159163621-8.2294129977317e-05j),(0.0006487994236627035-0.009709790179077353j),(0.004590797566876492+0.0070891087500317505j),(-0.002569450250849617-0.0021686976085610707j)
"(1.1052631578947367, -3.0)",(-0.0011082916103705217+0.0012519904587773249j),(-0.003015303440536893-0.00029547741398255705j),(-0.0012779562583549802-0.0027308243945318024j),(0.0006364023218787554+0.007714049496266593j),(0.0040783555050280225-0.00844576792416878j),(-0.006648679013841683-0.0032982226145435575j),(0.0012278332807665417-0.006377402002571354j),(0.006647576084063275+0.004122795312012426j),(-0.004444703918755555-0.002116402058508411j),(0.002740241599063066+0.0012953343118229318j)
"(1.3684210526315788, -3.0)",(-0.0009908393141784097+0.0014264615436990254j),(-0.003428542696638533+0.00036288996567536425j),(0.0008171582681962594+0.0027476435399660746j),(-0.0022355806333288542-0.003595801518010167j),(0.0038004935581699008+0.006329934169494821j),(0.004847800073219643-0.005252156052279332j),(0.0042406152150703865+0.004123868545908676j),(-0.00555042288138471+0.0005401677061155925j),(0.0020913346849450068+0.00010209293082902318j),(0.0008035649176291366-0.000872458945790548j)
"(1.6315789473684208, -3.0)",(-0.0005352435864046435+0.0010622992379178827j),(-0.005794806155548797+0.0018792387447206728j),(0.0006297166617146275+0.0006940302794173083j),(0.0015202052038306162+0.000936607610310876j),(-0.004576097912740014-0.0022575991558397234j),(0.0010035626821658713+0.006709629086156284j),(-0.005168399222097705-0.0008695356760687944j),(0.0030535411984549147-0.0012810623121978855j),(-0.001483737086729041+0.0006809376242668298j),(0.00291503154199219-8.520109264095704e-05j)
"(1.8947368421052628, -3.0)",(-0.0002881898590785822+0.0004943232307574115j),(-0.007801285327034258+0.002746043974775995j),(0.0013801929806417947+0.0031734439418327483j),(-0.001619268070865391-0.0004591624376825407j),(0.0028226628834901145+0.0006042832291249719j),(-0.00393485029230977-0.004959054402379051j),(0.004487788738889306-0.00033547572149885926j),(-0.0012625267775362345+0.0008475254207100215j),(0.0014197463405679356+0.0005231999997433937j),(0.004599720379227641-0.0016683075127385584j)
"(2.1578947368421053, -3.0)",(-0.0001855408485063653+0.00016795089752348906j),(-0.009340825865653163+0.0008308287629857066j),(0.0030708137407876117+0.004120227500709204j),(0.00039647359955715116+0.001296072678837774j),(-0.0012842232859850763+4.5501052496512105e-05j),(0.00433251362016236+0.003844792751335587j),(-0.0037293692091008666-8.339898451057012e-05j),(0.0004771460645530668-0.0009011813008902235j),(0.00034043369450706217-0.000327485732424395j),(0.006213208798986362-0.001227271965338581j)
"(2.4210526315789473, -3.0)",(-0.00022937694358512583-2.08449360920794e-05j),(-0.008786314710655321-0.0036972804280181503j),(0.002775738905037604+0.0062021639325246635j),(0.00020173157243422074+0.0002728693374299993j),(0.0009608988206114632-0.00046484235588712536j),(-0.003333191938174848-0.0039751150833136056j),(0.002707059825349505+0.001230477127686176j),(-0.000955472217214814+0.0007421004550017904j),(0.001208145286002488+7.727033615327286e-05j),(0.009079025364161468+0.0009112346399935164j)
"(2.6842105263157894, -3.0)",(-0.0002148616984605496-0.00034494580041408623j),(-0.004274592187649778-0.007966622611809894j),(0.0013003096756284659+0.009686663045277934j),(0.0005338411359730844+0.0013703095375885356j),(-0.0011803131366155226-0.00020923460780908457j),(0.0011660661860910953+0.004395011296347392j),(-0.001038654091163738-0.0020250485319391618j),(0.0008086611455348752+0.00046500209873095153j),(0.0018571580936292554-0.001270628440811947j),(0.011204481788822196+0.004351741331670385j)
"(2.9473684210526314, -3.0)",(0.00023246741043957833-0.0006013655396662067j),(0.002768469979289567-0.007709543266676601j),(-0.0017640148178983967+0.012340107308810456j),(0.0019882951389386073+0.0013163624617859827j),(7.84760372785911e-05+0.0008108903851265122j),(0.001656209913693465-0.0035514394970894286j),(-0.0006620351504175489+0.0015553701228845187j),(0.00021736044616084155-0.000137205141317053j),(0.0017165743027054718-0.0021674511158973164j),(0.010399157420996447+0.008648304224065899j)
"(3.2105263157894735, -3.0)",(0.0008482026696393936-0.0001646303918404858j),(0.006957528985242086-0.0018392490572872629j),(-0.00631298941184146+0.012066493348887422j),(0.002669334977485638+0.0010488257612740332j),(6.570023948945791e-05+0.00015374438073482364j),(-0.0032907068868099727+0.0007272994104169812j),(0.0012761221611866192-0.0002082090004592021j),(0.0006310720058963269+0.00022676359177492732j),(0.0024055049671775092-0.002633931235270431j),(0.005995924316172505+0.011922353236578144j)
"(3.473684210526316, -3.0)",(0.0006320329313219362+0.0008133565613140656j),(0.004225065460813619+0.004529048878965322j),(-0.010381433385134435+0.008044891502974974j),(0.0034115122768823463+0.0017812702986573833j),(9.882018599125035e-05+0.0008188656498394851j),(0.001873410424774991+0.002325491557145291j),(-0.0006593692930049965-0.000971232807660494j),(0.0011573566311394235-0.0006401504202376944j),(0.0040340479269784235-0.0034343150224966103j),(-0.0003761222485356604+0.011902977775693312j)
"(3.7368421052631575, -3.0)",(-0.0005705955008805471+0.000984182879500423j),(-0.0021720986096790997+0.0047974219035746505j),(-0.011397254586259897+0.0016723474559729458j),(0.004738842193708639+0.003224514531170819j),(0.0011476573618388994+0.00083073744656505j),(0.0016670844969241927-0.0023009089096798344j),(-0.0009773797297497173+0.0008970123511887362j),(0.0007240865887450347-0.0014867201605858684j),(0.006161673894984421-0.004259417973105025j),(-0.005565021780397663+0.008132386192031462j)
"(4.0, -3.0)",(-0.001169249843571893-0.0002562172092750043j),(-0.004429779320360662-0.0005247420690185185j),(-0.0085362927779349-0.003964737552424999j),(0.006057208676018253+0.005122129803957957j),(0.0016831554112432456+0.00014101560996177727j),(-0.002446196524842017-0.0016416306350525622j),(0.0008250665632221205+0.0014066443563439937j),(0.0003795101881799609-0.0017896879029748053j),(0.008515170786178737-0.004215433871879345j),(-0.007261924578139536+0.002669950870870276j)
"(-1.0, -2.7142857142857144)",(0.0010528625510460093-0.0008890706212924996j),(0.00726474369953924+0.0031802864996139804j),(-0.0014862933748791864-0.003037981180420758j),(0.0037197106089557497+0.0033055611566596577j),(-0.0053485213775470416-0.006308885638049941j),(-0.003443379140333864+0.0058312100672200185j),(0.005083638818423116+0.005780058074927236j),(-0.007160163911517296+0.0069451592615732425j),(0.0018110586248010964-0.008036070333365774j),(0.0011154798409756927+0.0036252134480063013j)
"(-0.736842105263158, -2.7142857142857144)",(-0.0009694209455941732+0.0029659554717982855j),(0.005737770429399543+0.0029659298308384397j),(0.002688632984876744+0.0026699121715869204j),(-0.002361237605430274-0.008742753661052427j),(-0.004327754911992522+0.009406311349190734j),(0.0066282257999894815+0.002976719903046967j),(0.006889903125645074-0.0038457513588443086j),(0.008329115562773088+0.008048906092842305j),(-0.011172215093311701+0.0040024958961336725j),(0.004824533832040868-0.005967214870416996j)
"(-0.4736842105263158, -2.7142857142857144)",(0.003722708517440417-0.008440245606308022j),(0.0006260511503148584+0.010867013966841173j),(0.00186539877310405-0.0091630923395645j),(-0.009532288432982445+0.008025840506206338j),(0.0103500923534618+0.005736797575653832j),(0.005243609720760295-0.00553698916148238j),(0.0012459504166620382-0.007898172211604843j),(0.012017544537681528-0.003699167794035421j),(0.0032444384076878827+0.01383917047875993j),(-0.015299225779065534-0.001826179268237488j)
"(-0.21052631578947367, -2.7142857142857144)",(-0.015176409240228433-0.0018213016525540978j),(-0.004493003538435256-0.015085505319830035j),(-0.016203577829080232+0.0034627313411873385j),(0.006143790925138199+0.013160124393732115j),(0.01144970495899376-0.005509168453226854j),(-0.00013467170947348167-0.007860045683838187j),(-0.002256799095259932-0.0076924971542225076j),(0.00898379120031766-0.009418311188996872j),(0.012262274218119004+0.009043993560151802j),(-0.009991405909260629+0.01639991303994179j)
"(0.3157894736842104, -2.7142857142857144)",(0.008919224826949576-0.007976656732897951j),(-0.011329116820905621-0.008633392237242247j),(-0.01380622317794765+0.011926263549385393j),(0.01016432243986626+0.010993326776921393j),(0.010091509687912871-0.008035661423697871j),(-0.0013146419990111755-0.007910084329584843j),(0.0018290941138835344-0.007563040988786557j),(0.01231597817081391-0.0016475481274021205j),(3.538500512176252e-05+0.013865121207653831j),(-0.01254136068365723-0.006467655019109066j)
"(0.5789473684210527, -2.7142857142857144)",(-0.004814976855115033-0.0005717019259876591j),(0.008407574298157347-5.016269821346009e-05j),(-0.007953101939574901-0.009764431147947367j),(-0.003523822447216528+0.012974682578358605j),(0.012224309845223632+0.0007619964284860549j),(0.003559857400636822-0.007123965885207878j),(0.006981283265200668-0.002734123646367655j),(0.005720326303695739+0.009765387931334926j),(-0.011241589869483008-0.00027282320867133856j),(0.005608279354972572-0.002632239966613567j)
"(0.8421052631578947, -2.7142857142857144)",(-0.001427464437363849-0.0002445609533984394j),(-0.002670425282295297-0.0034253441421859218j),(0.00493410729675859+5.016436019785371e-06j),(-0.009561285550353139-0.004445406708001296j),(0.002447644805959382+0.010739877704883076j),(0.00782278370837775-0.00015144265469515993j),(0.00357370803070847+0.006117261054121735j),(-0.008846311807398012+0.003697476674541156j),(0.004834629874974177-0.005645285896637778j),(-0.0011120721188631545+0.003736315065350123j)
"(1.1052631578947367, -2.7142857142857144)",(-0.0015885974194439427-0.00031163953960044045j),(-0.0029959589721242734-0.0028982247332075516j),(-0.0033269567689318655+0.0020696141994394346j),(0.006216399098873514-0.002173510332966583j),(-0.009160061245525788-0.00013199147489616526j),(0.00041157976413292943+0.007582943543039821j),(-0.006345217907976106+0.0015714515874263929j),(0.001685846545120789-0.007104913630865303j),(-0.0008650394227307286+0.003406479898279659j),(0.0021458131235167367+0.00014021857675067806j)
"(1.3684210526315788, -2.7142857142857144)",(-0.0008786464786546373+7.038110024248554e-05j),(-0.00575929281026231-0.00529839460936212j),(0.00016835204646394457+0.0015286428261605078j),(-0.002054543594276314+0.0020336018863837658j),(0.004567088600431269-0.005021463318379306j),(-0.006843552778410222-0.0024380145202258538j),(0.0026380437870304066-0.005236036198654034j),(0.0012893044638364027+0.004554930931310805j),(-0.000716104107392972-0.001673064767233865j),(0.0020135191363128226+0.0029157019855348774j)
"(1.6315789473684208, -2.7142857142857144)",(-0.0004271026611292948+0.00014078789379352478j),(-0.0064689294238103635-0.007984160206650017j),(-0.00247792528160051+0.0035373254386147335j),(0.00032735676335474926-0.0018239193596698525j),(-0.0012647307382893389+0.004022230764861084j),(0.006232001011477346-0.0027947927050456967j),(-3.601890637254848e-05+0.005088102745977781j),(-0.0011593218135957878-0.0020910232310137043j),(7.761114148398176e-05+0.0018756370690001924j),(0.0046236360458689505+0.00426437730388056j)
"(1.8947368421052628, -2.7142857142857144)",(-0.0003568779121791505-0.00014890675420550103j),(-0.0025737817294702223-0.01054974285589765j),(-0.003009696006476641+0.005879125240415032j),(-0.0012965115810640946+0.0011768260645506486j),(0.00016987832299408234-0.0020002347009569587j),(-0.0043847546013840045+0.0045104311097550745j),(-0.00032698562138868504-0.004239945377611557j),(0.0009404599219075217+0.00065488139315115j),(0.0007807336608245908+5.286207678256677e-05j),(0.00441880121058869+0.006831063019563952j)
"(2.1578947368421053, -2.7142857142857144)",(8.652459366950701e-05-0.000601156466675676j),(0.004406444835779707-0.009177668634070992j),(-0.006165998102745074+0.006155243397845852j),(6.378022672142988e-05+0.0005174775200297868j),(0.00046794806970594933+0.0010174981320089486j),(0.003860539279597047-0.004138553122416749j),(-0.0006187242147902357+0.0033495337119684564j),(-0.00106366794343461-0.0007313342128630887j),(0.0006906638292048401+0.0010615231790145445j),(0.002420870178896732+0.011083633420966462j)
"(2.4210526315789473, -2.7142857142857144)",(0.0009246395868667579-0.0002621462386995492j),(0.00863733742978188-0.0021324800119092353j),(-0.010864601965283589+0.00506784464950448j),(-0.0008724442860405011+0.0013344935892850827j),(-0.00023695002462964475-0.001290474217524402j),(-0.004320229831207902+0.0024511110606555806j),(0.0017642692551617877-0.0019163930847989862j),(-4.114403235155142e-05+0.0011306155350188356j),(0.002407902544072933+0.000973937077829272j),(-0.0016188927807666187+0.013705808738235618j)
"(2.6842105263157894, -2.7142857142857144)",(0.0008061736957103654+0.0009623320055197181j),(0.005208912137168857+0.005326007290397785j),(-0.013973870499954435+0.0013667762982814407j),(-1.8616342117104556e-05+0.0027716714129147543j),(-0.0008363279059710401+0.000581994143505503j),(0.004250929722677593+0.00032020270343393513j),(-0.0019101397163092577+4.696851798125907e-05j),(0.000398156790571478+0.00010317419286567974j),(0.0032457826830831083+0.0004371818335655791j),(-0.006815947261625068+0.01230933448376344j)
"(2.9473684210526314, -2.7142857142857144)",(-0.0007183941323067536+0.0012499382809763216j),(-0.0023579314045570825+0.005612525956352418j),(-0.013225027707611744-0.00418436572616669j),(0.0005087506812049882+0.00337723522886918j),(-1.1582896953897063e-05+0.00025738531293006706j),(-0.002217724345578777-0.0028638497184948013j),(0.0008411264327707529+0.0011297869662975069j),(0.0001988369795073087+0.0006194725632897266j),(0.004199768556880779+0.0010907746451573178j),(-0.010335504256305368+0.0070556030045899835j)
"(3.2105263157894735, -2.7142857142857144)",(-0.0014882285996704121-0.0003781160398158561j),(-0.004900610887367578-0.0005793826193073026j),(-0.008511411162557513-0.00854562859658728j),(-1.0282113317647857e-05+0.00469591946754062j),(-0.0006044827363981993+0.0005718016065572312j),(-0.0011834522173880075+0.002914276722257869j),(0.0005065555727152424-0.0011026113314840543j),(0.0012888310028762685+0.0006205107269474225j),(0.005902291761975381+0.0025850663920914847j),(-0.010102846345130291+0.0006924660437120673j)
"(3.473684210526316, -2.7142857142857144)",(7.789517334405284e-05-0.0015707954045368919j),(-0.00021992845782695393-0.004041587793850841j),(-0.0023114707830903317-0.009340789933748614j),(-0.0010552620229371359+0.006862968397036765j),(-2.0434468695720596e-05+0.0015451428000641091j),(0.002928638308193358+0.00017643092228112367j),(-0.0013196782618759243-0.00028370664668327415j),(0.0018218728931389556-0.0002565558411475663j),(0.00752970120103354+0.004692535773860329j),(-0.0068211910285824575-0.0037537831766447133j)
"(3.7368421052631575, -2.7142857142857144)",(0.0015832023486600936-0.00013865194522284682j),(0.0034132785361047054-0.0004597068106272564j),(0.0024216416803666727-0.0069568837979887745j),(-0.002792324393488273+0.008902889556778716j),(0.0009080506355616382+0.0016533631740575706j),(-8.074753380903629e-05-0.003018313977215245j),(-0.0006317547102587753+0.0015540705470346626j),(0.001960359299827102-0.0007017904761250404j),(0.007875640251259045+0.007458152185829628j),(-0.002697753933822051-0.0053470409855730676j)
"(4.0, -2.7142857142857144)",(0.00028371289120363984+0.0015869252657450198j),(0.0004635758127228968+0.0030734946978577364j),(0.004615200806621287-0.0033514017641862823j),(-0.0055539818424910434+0.00967076558526408j),(0.0012782420939827042+0.0017493004131230846j),(-0.0032839760307202376-0.0005347463483058189j),(0.001314572275071634+0.0016059107529801534j),(0.002650712539002339-0.0007901203950851978j),(0.005996536432798339+0.01036857052516702j),(0.0008819860969653604-0.0047436364002159375j)
"(-1.0, -2.428571428571429)",(0.0004921023238644723+0.0010560616111321805j),(-0.0003511175006144537+0.01141034248639219j),(0.001657369417882308-0.0016898236374834708j),(0.001547783493995282-0.0030302096796705567j),(-0.003938176793220178+0.0066250945349441304j),(0.0068047297805239075+0.0005899637418033234j),(0.0024681886786329737-0.007499838336558015j),(0.009187175719169272+0.003346505050352753j),(-0.006870807649193092+0.00029337597616053724j),(0.004681412465465106+0.0006435939433833168j)
