index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)"
"(10,)",(0.0003729117980836124-0.001030487532131011j),(-0.0004474736074127434-0.0007762908867013782j),(-0.0009203196565363706-0.0001123618116708495j),(-0.0006317788127780835+0.0007344094046988952j),(0.00032386949879292055+0.00097251517299281j),(0.001086402091487063+0.00018950110134433441j),(0.0007121761280701543-0.0009838539097695683j),(-0.0006996811581382548-0.0011968355696986852j),(-0.0017121606164771188+0.00028157758646776956j),(-0.00011091812904681597+0.003646210172679914j),(0.0030985329034593787+0.0051123821106753755j),(-0.00011091812904681627+0.0036462101726799172j),(-0.0017121606164771169+0.0002815775864677694j),(-0.0006996811581382552-0.0011968355696986848j),(0.0007121761280701545-0.0009838539097695694j),(0.0010864020914870638+0.00018950110134433355j),(0.00032386949879292077+0.0009725151729928122j),(-0.0006317788127780844+0.0007344094046988958j),(-0.0009203196565363697-0.00011236181167084935j),(-0.00044747360741274395-0.0007762908867013765j),(0.0002932316671034069-0.0008219048037519227j),(0.0007778501253301518-0.00035523364762400015j),(0.0008043188663438491+0.00024937243311151766j),(0.0004810916592521988+0.0006794178356751342j),(3.39137067899572e-05+0.000824862338586054j),(-0.00035806539307888717+0.0007383988626534384j),(-0.0006186378900793533+0.0005340061762101705j),(-0.0007529006805421643+0.0003119683832793251j),(-0.0008027289457551311+0.0001323163790053889j),(-0.0008125360006052491+2.0424179463757395e-05j),(-0.000812369975343752-1.709490829784935e-05j),(-0.0008125360006052457+2.0424179463756908e-05j),(-0.0008027289457551273+0.00013231637900538756j),(-0.0007529006805421666+0.000311968383279326j),(-0.0006186378900793563+0.0005340061762101729j),(-0.00035806539307888766+0.0007383988626534387j),(3.391370678995664e-05+0.0008248623385860537j),(0.0004810916592521992+0.0006794178356751342j),(0.0008043188663438479+0.0002493724331115165j),(0.0007778501253301489-0.00035523364762399945j)
"(11,)",(0.0009781327731689597-0.00044116215340568577j),(0.0002932316671034085-0.0008219048037519236j),(-0.00044747360741274336-0.000776290886701376j),(-0.0009203196565363714-0.00011236181167085012j),(-0.0006317788127780839+0.0007344094046988948j),(0.0003238694987929201+0.0009725151729928111j),(0.0010864020914870623+0.0001895011013443345j),(0.0007121761280701554-0.0009838539097695679j),(-0.0006996811581382549-0.001196835569698687j),(-0.0017121606164771186+0.0002815775864677687j),(-0.00011091812904681627+0.0036462101726799172j),(0.0030985329034593813+0.005112382110675378j),(-0.00011091812904681484+0.003646210172679913j),(-0.0017121606164771177+0.0002815775864677714j),(-0.0006996811581382577-0.0011968355696986856j),(0.0007121761280701545-0.000983853909769571j),(0.0010864020914870649+0.00018950110134433444j),(0.00032386949879292153+0.0009725151729928116j),(-0.0006317788127780822+0.0007344094046988945j),(-0.000920319656536372-0.0001123618116708488j),(-0.0004474736074127448-0.0007762908867013763j),(0.000293231667103408-0.0008219048037519249j),(0.0007778501253301524-0.00035523364762399994j),(0.000804318866343846+0.00024937243311151663j),(0.0004810916592522+0.0006794178356751344j),(3.391370678995762e-05+0.0008248623385860524j),(-0.00035806539307888625+0.0007383988626534384j),(-0.0006186378900793561+0.0005340061762101736j),(-0.0007529006805421667+0.00031196838327932574j),(-0.000802728945755129+0.00013231637900538835j),(-0.0008125360006052471+2.042417946375693e-05j),(-0.0008123699753437511-1.7094908297849784e-05j),(-0.0008125360006052475+2.0424179463757046e-05j),(-0.0008027289457551314+0.0001323163790053886j),(-0.0007529006805421643+0.0003119683832793253j),(-0.0006186378900793547+0.0005340061762101712j),(-0.00035806539307888874+0.0007383988626534393j),(3.391370678995662e-05+0.0008248623385860537j),(0.00048109165925220107+0.0006794178356751356j),(0.000804318866343846+0.00024937243311151674j)
"(12,)",(0.0010069538128315576+0.0003175680370133749j),(0.0007778501253301498-0.00035523364762399907j),(0.0002932316671034064-0.0008219048037519203j),(-0.0004474736074127426-0.0007762908867013749j),(-0.000920319656536369-0.00011236181167085054j),(-0.0006317788127780833+0.0007344094046988939j),(0.0003238694987929199+0.0009725151729928084j),(0.0010864020914870603+0.00018950110134433447j),(0.0007121761280701552-0.0009838539097695664j),(-0.0006996811581382532-0.001196835569698684j),(-0.0017121606164771169+0.0002815775864677694j),(-0.00011091812904681484+0.003646210172679913j),(0.0030985329034593743+0.00511238211067536j),(-0.00011091812904681235+0.0036462101726799086j),(-0.001712160616477117+0.00028157758646777216j),(-0.0006996811581382573-0.0011968355696986843j),(0.0007121761280701553-0.0009838539097695692j),(0.0010864020914870625+0.0001895011013443337j),(0.00032386949879292023+0.0009725151729928071j),(-0.0006317788127780822+0.0007344094046988955j),(-0.0009203196565363706-0.00011236181167084858j),(-0.0004474736074127443-0.0007762908867013776j),(0.00029323166710340813-0.0008219048037519231j),(0.0007778501253301482-0.000355233647623998j),(0.0008043188663438453+0.00024937243311151625j),(0.00048109165925219803+0.0006794178356751316j),(3.391370678995829e-05+0.0008248623385860501j),(-0.0003580653930788869+0.0007383988626534406j),(-0.0006186378900793574+0.0005340061762101731j),(-0.0007529006805421632+0.0003119683832793238j),(-0.0008027289457551255+0.0001323163790053877j),(-0.0008125360006052444+2.0424179463757667e-05j),(-0.0008123699753437513-1.709490829784989e-05j),(-0.0008125360006052503+2.042417946375744e-05j),(-0.0008027289457551276+0.00013231637900538808j),(-0.0007529006805421611+0.00031196838327932324j),(-0.0006186378900793547+0.0005340061762101698j),(-0.00035806539307888777+0.0007383988626534381j),(3.391370678995763e-05+0.0008248623385860542j),(0.0004810916592521982+0.0006794178356751329j)
"(13,)",(0.0005985043422715773+0.000854275227955073j),(0.0008043188663438468+0.0002493724331115171j),(0.0007778501253301478-0.00035523364762399907j),(0.00029323166710340634-0.0008219048037519209j),(-0.0004474736074127426-0.0007762908867013748j),(-0.0009203196565363704-0.00011236181167085014j),(-0.0006317788127780822+0.0007344094046988941j),(0.00032386949879291985+0.0009725151729928083j),(0.0010864020914870612+0.000189501101344334j),(0.0007121761280701541-0.0009838539097695664j),(-0.0006996811581382552-0.0011968355696986848j),(-0.0017121606164771177+0.0002815775864677714j),(-0.00011091812904681235+0.0036462101726799086j),(0.003098532903459377+0.005112382110675363j),(-0.0001109181290468133+0.0036462101726799133j),(-0.0017121606164771186+0.00028157758646777157j),(-0.0006996811581382554-0.0011968355696986876j),(0.0007121761280701556-0.000983853909769568j),(0.0010864020914870594+0.00018950110134433382j),(0.0003238694987929211+0.0009725151729928098j),(-0.0006317788127780828+0.0007344094046988954j),(-0.0009203196565363732-0.00011236181167085026j),(-0.0004474736074127435-0.0007762908867013782j),(0.0002932316671034082-0.00082190480375192j),(0.000777850125330149-0.0003552336476239986j),(0.0008043188663438436+0.0002493724331115157j),(0.00048109165925219814+0.0006794178356751309j),(3.391370678995847e-05+0.000824862338586054j),(-0.0003580653930788893+0.000738398862653442j),(-0.0006186378900793557+0.0005340061762101714j),(-0.0007529006805421614+0.0003119683832793231j),(-0.0008027289457551242+0.00013231637900538784j),(-0.0008125360006052461+2.0424179463757084e-05j),(-0.0008123699753437557-1.709490829784954e-05j),(-0.0008125360006052477+2.0424179463757406e-05j),(-0.0008027289457551255+0.00013231637900538775j),(-0.000752900680542162+0.00031196838327932313j),(-0.0006186378900793543+0.0005340061762101707j),(-0.00035806539307888804+0.0007383988626534404j),(3.39137067899577e-05+0.000824862338586052j)
"(14,)",(3.7148808749468536e-05+0.0010330298815612246j),(0.0004810916592522008+0.0006794178356751351j),(0.0008043188663438462+0.000249372433111515j),(0.0007778501253301491-0.00035523364762399956j),(0.0002932316671034068-0.0008219048037519214j),(-0.0004474736074127438-0.0007762908867013764j),(-0.0009203196565363706-0.0001123618116708485j),(-0.0006317788127780825+0.0007344094046988953j),(0.0003238694987929212+0.0009725151729928101j),(0.001086402091487062+0.00018950110134433355j),(0.0007121761280701545-0.0009838539097695694j),(-0.0006996811581382577-0.0011968355696986856j),(-0.001712160616477117+0.00028157758646777216j),(-0.0001109181290468133+0.0036462101726799133j),(0.0030985329034593804+0.005112382110675373j),(-0.00011091812904681516+0.003646210172679915j),(-0.001712160616477122+0.0002815775864677689j),(-0.0006996811581382556-0.0011968355696986876j),(0.0007121761280701547-0.000983853909769566j),(0.0010864020914870634+0.00018950110134433425j),(0.0003238694987929212+0.0009725151729928108j),(-0.0006317788127780863+0.000734409404698897j),(-0.0009203196565363738-0.00011236181167085205j),(-0.00044747360741274157-0.0007762908867013766j),(0.00029323166710340835-0.0008219048037519218j),(0.0007778501253301479-0.00035523364762399853j),(0.0008043188663438436+0.0002493724331115156j),(0.00048109165925220123+0.000679417835675135j),(3.391370678995729e-05+0.0008248623385860575j),(-0.00035806539307888896+0.0007383988626534407j),(-0.0006186378900793546+0.0005340061762101712j),(-0.0007529006805421605+0.000311968383279324j),(-0.0008027289457551269+0.0001323163790053881j),(-0.0008125360006052514+2.0424179463757717e-05j),(-0.0008123699753437541-1.7094908297849297e-05j),(-0.0008125360006052465+2.0424179463757487e-05j),(-0.0008027289457551273+0.00013231637900538713j),(-0.0007529006805421626+0.0003119683832793239j),(-0.0006186378900793563+0.0005340061762101731j),(-0.00035806539307888755+0.0007383988626534393j)
"(15,)",(-0.00045294168204012414+0.0009216629329226044j),(3.391370678995791e-05+0.0008248623385860556j),(0.00048109165925220036+0.0006794178356751336j),(0.0008043188663438465+0.000249372433111516j),(0.0007778501253301493-0.0003552336476239998j),(0.00029323166710340715-0.0008219048037519227j),(-0.000447473607412744-0.0007762908867013757j),(-0.0009203196565363711-0.00011236181167084923j),(-0.0006317788127780839+0.0007344094046988956j),(0.00032386949879292104+0.0009725151729928104j),(0.0010864020914870638+0.00018950110134433355j),(0.0007121761280701545-0.000983853909769571j),(-0.0006996811581382573-0.0011968355696986843j),(-0.0017121606164771186+0.00028157758646777157j),(-0.00011091812904681516+0.003646210172679915j),(0.00309853290345938+0.005112382110675369j),(-0.00011091812904681848+0.0036462101726799172j),(-0.0017121606164771219+0.0002815775864677682j),(-0.0006996811581382531-0.0011968355696986856j),(0.0007121761280701563-0.0009838539097695696j),(0.0010864020914870638+0.00018950110134433487j),(0.00032386949879292055+0.0009725151729928148j),(-0.0006317788127780877+0.000734409404698897j),(-0.0009203196565363709-0.00011236181167085282j),(-0.0004474736074127421-0.0007762908867013779j),(0.00029323166710340786-0.0008219048037519205j),(0.0007778501253301476-0.0003552336476239981j),(0.0008043188663438483+0.0002493724331115165j),(0.00048109165925220123+0.0006794178356751381j),(3.391370678995683e-05+0.0008248623385860553j),(-0.0003580653930788879+0.0007383988626534389j),(-0.0006186378900793538+0.0005340061762101708j),(-0.000752900680542163+0.0003119683832793239j),(-0.0008027289457551314+0.0001323163790053885j),(-0.0008125360006052495+2.0424179463757304e-05j),(-0.0008123699753437523-1.7094908297850283e-05j),(-0.0008125360006052478+2.0424179463756728e-05j),(-0.0008027289457551275+0.00013231637900538767j),(-0.0007529006805421649+0.00031196838327932503j),(-0.0006186378900793554+0.0005340061762101715j)
"(16,)",(-0.0007773635277576366+0.0006637768905031583j),(-0.00035806539307888977+0.0007383988626534421j),(3.391370678995784e-05+0.0008248623385860547j),(0.0004810916592522002+0.0006794178356751353j),(0.0008043188663438472+0.0002493724331115171j),(0.0007778501253301511-0.00035523364762399956j),(0.000293231667103408-0.0008219048037519225j),(-0.00044747360741274325-0.0007762908867013772j),(-0.0009203196565363724-0.00011236181167085099j),(-0.000631778812778085+0.0007344094046988958j),(0.00032386949879292077+0.0009725151729928122j),(0.0010864020914870649+0.00018950110134433444j),(0.0007121761280701553-0.0009838539097695692j),(-0.0006996811581382554-0.0011968355696986876j),(-0.001712160616477122+0.0002815775864677689j),(-0.00011091812904681848+0.0036462101726799172j),(0.0030985329034593856+0.005112382110675385j),(-0.00011091812904681507+0.0036462101726799216j),(-0.0017121606164771193+0.0002815775864677706j),(-0.0006996811581382591-0.0011968355696986887j),(0.0007121761280701563-0.0009838539097695722j),(0.0010864020914870683+0.0001895011013443351j),(0.0003238694987929212+0.0009725151729928157j),(-0.0006317788127780859+0.0007344094046988954j),(-0.0009203196565363732-0.00011236181167085107j),(-0.00044747360741274314-0.0007762908867013765j),(0.0002932316671034063-0.0008219048037519211j),(0.0007778501253301519-0.000355233647624002j),(0.0008043188663438515+0.0002493724331115182j),(0.00048109165925220085+0.0006794178356751368j),(3.3913706789957296e-05+0.0008248623385860546j),(-0.000358065393078887+0.0007383988626534395j),(-0.0006186378900793559+0.0005340061762101728j),(-0.0007529006805421679+0.00031196838327932595j),(-0.0008027289457551304+0.00013231637900538822j),(-0.000812536000605248+2.0424179463757155e-05j),(-0.0008123699753437542-1.7094908297850232e-05j),(-0.000812536000605249+2.0424179463756914e-05j),(-0.0008027289457551307+0.0001323163790053885j),(-0.0007529006805421642+0.00031196838327932427j)
"(17,)",(-0.0009434776045675404+0.0003849351461203024j),(-0.0006186378900793566+0.0005340061762101735j),(-0.0003580653930788871+0.0007383988626534404j),(3.3913706789957736e-05+0.0008248623385860542j),(0.00048109165925219977+0.0006794178356751342j),(0.0008043188663438472+0.0002493724331115165j),(0.0007778501253301492-0.00035523364762400026j),(0.0002932316671034066-0.000821904803751922j),(-0.0004474736074127436-0.0007762908867013768j),(-0.0009203196565363711-0.0001123618116708502j),(-0.0006317788127780844+0.0007344094046988958j),(0.00032386949879292153+0.0009725151729928116j),(0.0010864020914870625+0.0001895011013443337j),(0.0007121761280701556-0.000983853909769568j),(-0.0006996811581382556-0.0011968355696986876j),(-0.0017121606164771219+0.0002815775864677682j),(-0.00011091812904681507+0.0036462101726799216j),(0.0030985329034593826+0.0051123821106753755j),(-0.00011091812904681639+0.0036462101726799094j),(-0.0017121606164771219+0.00028157758646777206j),(-0.0006996811581382583-0.0011968355696986878j),(0.0007121761280701584-0.0009838539097695729j),(0.001086402091487067+0.0001895011013443367j),(0.000323869498792919+0.0009725151729928112j),(-0.0006317788127780851+0.0007344094046988959j),(-0.00092031965653637-0.00011236181167084992j),(-0.00044747360741274314-0.0007762908867013741j),(0.000293231667103407-0.0008219048037519245j),(0.0007778501253301537-0.00035523364762400113j),(0.0008043188663438483+0.00024937243311151723j),(0.00048109165925219955+0.000679417835675134j),(3.3913706789958536e-05+0.000824862338586052j),(-0.00035806539307888717+0.0007383988626534404j),(-0.0006186378900793583+0.0005340061762101751j),(-0.0007529006805421646+0.0003119683832793255j),(-0.0008027289457551269+0.00013231637900538803j),(-0.0008125360006052479+2.0424179463756945e-05j),(-0.0008123699753437531-1.7094908297849768e-05j),(-0.0008125360006052502+2.042417946375763e-05j),(-0.0008027289457551277+0.0001323163790053877j)
"(18,)",(-0.0010042872186779004+0.00015987607620264504j),(-0.0007529006805421629+0.0003119683832793244j),(-0.000618637890079353+0.0005340061762101712j),(-0.0003580653930788869+0.000738398862653438j),(3.391370678995771e-05+0.0008248623385860515j),(0.00048109165925219846+0.0006794178356751329j),(0.0008043188663438443+0.000249372433111515j),(0.0007778501253301472-0.0003552336476239981j),(0.00029323166710340634-0.0008219048037519203j),(-0.00044747360741274254-0.0007762908867013742j),(-0.0009203196565363697-0.00011236181167084935j),(-0.0006317788127780822+0.0007344094046988945j),(0.00032386949879292023+0.0009725151729928071j),(0.0010864020914870594+0.00018950110134433382j),(0.0007121761280701547-0.000983853909769566j),(-0.0006996811581382531-0.0011968355696986856j),(-0.0017121606164771193+0.0002815775864677706j),(-0.00011091812904681639+0.0036462101726799094j),(0.0030985329034593757+0.005112382110675356j),(-0.0001109181290468118+0.003646210172679911j),(-0.0017121606164771177+0.00028157758646777157j),(-0.0006996811581382569-0.001196835569698688j),(0.0007121761280701576-0.0009838539097695692j),(0.0010864020914870594+0.00018950110134433626j),(0.00032386949879291904+0.0009725151729928094j),(-0.0006317788127780813+0.0007344094046988922j),(-0.0009203196565363665-0.00011236181167084836j),(-0.00044747360741274455-0.0007762908867013756j),(0.00029323166710340813-0.0008219048037519239j),(0.0007778501253301493-0.00035523364762399875j),(0.0008043188663438437+0.00024937243311151577j),(0.00048109165925219825+0.0006794178356751301j),(3.391370678995834e-05+0.0008248623385860514j),(-0.0003580653930788889+0.0007383988626534413j),(-0.0006186378900793547+0.0005340061762101716j),(-0.0007529006805421606+0.00031196838327932286j),(-0.0008027289457551255+0.0001323163790053874j),(-0.0008125360006052456+2.0424179463757382e-05j),(-0.000812369975343753-1.7094908297849364e-05j),(-0.0008125360006052456+2.042417946375693e-05j)
"(19,)",(-0.001015607397247786+1.9910535555728844e-05j),(-0.0008027289457551292+0.0001323163790053884j),(-0.0007529006805421625+0.0003119683832793248j),(-0.0006186378900793553+0.0005340061762101721j),(-0.00035806539307888755+0.0007383988626534397j),(3.391370678995741e-05+0.0008248623385860542j),(0.00048109165925219977+0.0006794178356751336j),(0.0008043188663438459+0.0002493724331115157j),(0.0007778501253301495-0.00035523364762400005j),(0.0002932316671034063-0.000821904803751922j),(-0.00044747360741274395-0.0007762908867013765j),(-0.000920319656536372-0.0001123618116708488j),(-0.0006317788127780822+0.0007344094046988955j),(0.0003238694987929211+0.0009725151729928098j),(0.0010864020914870634+0.00018950110134433425j),(0.0007121761280701563-0.0009838539097695696j),(-0.0006996811581382591-0.0011968355696986887j),(-0.0017121606164771219+0.00028157758646777206j),(-0.0001109181290468118+0.003646210172679911j),(0.00309853290345938+0.005112382110675369j),(-0.00011091812904681583+0.0036462101726799138j),(-0.0017121606164771262+0.00028157758646776913j),(-0.0006996811581382555-0.0011968355696986923j),(0.0007121761280701583-0.000983853909769566j),(0.0010864020914870638+0.0001895011013443367j),(0.0003238694987929194+0.00097251517299281j),(-0.000631778812778082+0.0007344094046988933j),(-0.0009203196565363737-0.0001123618116708501j),(-0.0004474736074127445-0.0007762908867013808j),(0.000293231667103409-0.0008219048037519239j),(0.0007778501253301495-0.0003552336476239989j),(0.0008043188663438447+0.00024937243311151495j),(0.00048109165925219993+0.0006794178356751342j),(3.391370678995751e-05+0.000824862338586058j),(-0.000358065393078889+0.0007383988626534413j),(-0.0006186378900793553+0.0005340061762101708j),(-0.000752900680542163+0.0003119683832793239j),(-0.0008027289457551275+0.00013231637900538824j),(-0.0008125360006052499+2.0424179463757334e-05j),(-0.0008123699753437528-1.7094908297849842e-05j)
"(20,)",(-0.0010150833406673092-2.6987662004193445e-05j),(-0.0008125360006052497+2.0424179463757246e-05j),(-0.0008027289457551273+0.00013231637900538865j),(-0.000752900680542163+0.00031196838327932465j),(-0.0006186378900793553+0.0005340061762101721j),(-0.00035806539307888825+0.0007383988626534401j),(3.391370678995769e-05+0.0008248623385860536j),(0.00048109165925219993+0.0006794178356751336j),(0.0008043188663438469+0.0002493724331115159j),(0.0007778501253301489-0.0003552336476240001j),(0.0002932316671034069-0.0008219048037519227j),(-0.0004474736074127448-0.0007762908867013763j),(-0.0009203196565363706-0.00011236181167084858j),(-0.0006317788127780828+0.0007344094046988954j),(0.0003238694987929212+0.0009725151729928108j),(0.0010864020914870638+0.00018950110134433487j),(0.0007121761280701563-0.0009838539097695722j),(-0.0006996811581382583-0.0011968355696986878j),(-0.0017121606164771177+0.00028157758646777157j),(-0.00011091812904681583+0.0036462101726799138j),(0.003098532903459379+0.00511238211067537j),(-0.00011091812904681689+0.003646210172679916j),(-0.0017121606164771262+0.00028157758646776647j),(-0.0006996811581382515-0.0011968355696986884j),(0.0007121761280701584-0.0009838539097695685j),(0.0010864020914870612+0.00018950110134433517j),(0.0003238694987929199+0.000972515172992808j),(-0.0006317788127780854+0.0007344094046988974j),(-0.0009203196565363755-0.00011236181167085216j),(-0.0004474736074127434-0.0007762908867013786j),(0.00029323166710340786-0.0008219048037519216j),(0.0007778501253301474-0.00035523364762399907j),(0.0008043188663438465+0.00024937243311151636j),(0.00048109165925220155+0.0006794178356751379j),(3.3913706789956435e-05+0.0008248623385860557j),(-0.0003580653930788882+0.0007383988626534389j),(-0.0006186378900793552+0.000534006176210172j),(-0.000752900680542163+0.00031196838327932427j),(-0.0008027289457551298+0.00013231637900538832j),(-0.0008125360006052478+2.042417946375695e-05j)
"(21,)",(-0.0010156073972477887+1.991053555572847e-05j),(-0.0008123699753437569-1.709490829784981e-05j),(-0.0008125360006052497+2.0424179463757358e-05j),(-0.0008027289457551296+0.00013231637900538824j),(-0.0007529006805421651+0.00031196838327932465j),(-0.0006186378900793579+0.0005340061762101728j),(-0.0003580653930788888+0.0007383988626534413j),(3.391370678995761e-05+0.0008248623385860553j),(0.00048109165925220085+0.0006794178356751362j),(0.000804318866343848+0.0002493724331115176j),(0.0007778501253301518-0.00035523364762400015j),(0.000293231667103408-0.0008219048037519249j),(-0.0004474736074127443-0.0007762908867013776j),(-0.0009203196565363732-0.00011236181167085026j),(-0.0006317788127780863+0.000734409404698897j),(0.00032386949879292055+0.0009725151729928148j),(0.0010864020914870683+0.0001895011013443351j),(0.0007121761280701584-0.0009838539097695729j),(-0.0006996811581382569-0.001196835569698688j),(-0.0017121606164771262+0.00028157758646776913j),(-0.00011091812904681689+0.003646210172679916j),(0.0030985329034593796+0.005112382110675383j),(-0.00011091812904681732+0.0036462101726799203j),(-0.0017121606164771238+0.00028157758646776636j),(-0.0006996811581382565-0.0011968355696986923j),(0.0007121761280701567-0.0009838539097695698j),(0.001086402091487063+0.00018950110134433368j),(0.00032386949879292326+0.0009725151729928154j),(-0.0006317788127780893+0.0007344094046989003j),(-0.0009203196565363758-0.00011236181167085168j),(-0.0004474736074127443-0.0007762908867013788j),(0.0002932316671034062-0.0008219048037519223j),(0.0007778501253301513-0.0003552336476240008j),(0.0008043188663438526+0.00024937243311151864j),(0.0004810916592522017+0.0006794178356751375j),(3.39137067899572e-05+0.0008248623385860555j),(-0.00035806539307888874+0.000738398862653442j),(-0.0006186378900793568+0.0005340061762101731j),(-0.0007529006805421672+0.00031196838327932547j),(-0.0008027289457551295+0.00013231637900538784j)
"(22,)",(-0.0010042872186779056+0.0001598760762026459j),(-0.000812536000605252+2.042417946375802e-05j),(-0.0008123699753437552-1.7094908297849093e-05j),(-0.00081253600060525+2.0424179463756884e-05j),(-0.0008027289457551296+0.00013231637900538797j),(-0.000752900680542166+0.00031196838327932476j),(-0.0006186378900793569+0.0005340061762101729j),(-0.000358065393078889+0.0007383988626534413j),(3.391370678995726e-05+0.0008248623385860565j),(0.0004810916592522004+0.0006794178356751364j),(0.0008043188663438491+0.00024937243311151766j),(0.0007778501253301524-0.00035523364762399994j),(0.00029323166710340813-0.0008219048037519231j),(-0.0004474736074127435-0.0007762908867013782j),(-0.0009203196565363738-0.00011236181167085205j),(-0.0006317788127780877+0.000734409404698897j),(0.0003238694987929212+0.0009725151729928157j),(0.001086402091487067+0.0001895011013443367j),(0.0007121761280701576-0.0009838539097695692j),(-0.0006996811581382555-0.0011968355696986923j),(-0.0017121606164771262+0.00028157758646776647j),(-0.00011091812904681732+0.0036462101726799203j),(0.0030985329034593817+0.005112382110675383j),(-0.00011091812904681825+0.0036462101726799185j),(-0.0017121606164771262+0.00028157758646777097j),(-0.0006996811581382586-0.0011968355696986876j),(0.0007121761280701535-0.0009838539097695705j),(0.0010864020914870696+0.00018950110134433265j),(0.000323869498792923+0.0009725151729928181j),(-0.0006317788127780869+0.0007344094046988994j),(-0.0009203196565363737-0.00011236181167085008j),(-0.00044747360741274515-0.0007762908867013755j),(0.0002932316671034064-0.0008219048037519246j),(0.0007778501253301554-0.0003552336476240026j),(0.0008043188663438507+0.0002493724331115169j),(0.00048109165925220063+0.0006794178356751357j),(3.391370678995805e-05+0.0008248623385860561j),(-0.00035806539307888804+0.0007383988626534422j),(-0.0006186378900793586+0.0005340061762101748j),(-0.0007529006805421653+0.00031196838327932454j)
"(23,)",(-0.0009434776045675391+0.00038493514612030193j),(-0.0008027289457551286+0.0001323163790053891j),(-0.0008125360006052467+2.042417946375757e-05j),(-0.0008123699753437521-1.709490829784945e-05j),(-0.000812536000605247+2.0424179463756972e-05j),(-0.0008027289457551272+0.00013231637900538727j),(-0.0007529006805421622+0.00031196838327932357j),(-0.0006186378900793546+0.0005340061762101708j),(-0.0003580653930788882+0.0007383988626534388j),(3.391370678995671e-05+0.0008248623385860528j),(0.0004810916592521988+0.0006794178356751342j),(0.000804318866343846+0.00024937243311151663j),(0.0007778501253301482-0.000355233647623998j),(0.0002932316671034082-0.00082190480375192j),(-0.00044747360741274157-0.0007762908867013766j),(-0.0009203196565363709-0.00011236181167085282j),(-0.0006317788127780859+0.0007344094046988954j),(0.000323869498792919+0.0009725151729928112j),(0.0010864020914870594+0.00018950110134433626j),(0.0007121761280701583-0.000983853909769566j),(-0.0006996811581382515-0.0011968355696986884j),(-0.0017121606164771238+0.00028157758646776636j),(-0.00011091812904681825+0.0036462101726799185j),(0.0030985329034593826+0.005112382110675377j),(-0.00011091812904681186+0.0036462101726799116j),(-0.0017121606164771151+0.00028157758646777384j),(-0.0006996811581382574-0.0011968355696986798j),(0.0007121761280701531-0.0009838539097695729j),(0.0010864020914870673+0.00018950110134433368j),(0.0003238694987929225+0.0009725151729928113j),(-0.000631778812778082+0.0007344094046988957j),(-0.0009203196565363681-0.00011236181167084598j),(-0.00044747360741274536-0.0007762908867013739j),(0.00029323166710340705-0.0008219048037519256j),(0.0007778501253301498-0.0003552336476240007j),(0.0008043188663438453+0.0002493724331115154j),(0.0004810916592522002+0.0006794178356751328j),(3.391370678995907e-05+0.0008248623385860526j),(-0.0003580653930788878+0.0007383988626534412j),(-0.0006186378900793543+0.0005340061762101711j)
"(24,)",(-0.0007773635277576355+0.0006637768905031568j),(-0.0007529006805421645+0.00031196838327932514j),(-0.0008027289457551269+0.00013231637900538865j),(-0.0008125360006052476+2.0424179463757375e-05j),(-0.0008123699753437526-1.7094908297849713e-05j),(-0.0008125360006052477+2.0424179463756474e-05j),(-0.0008027289457551269+0.0001323163790053876j),(-0.0007529006805421624+0.0003119683832793236j),(-0.0006186378900793554+0.0005340061762101715j),(-0.00035806539307888815+0.0007383988626534392j),(3.39137067899572e-05+0.000824862338586054j),(0.0004810916592522+0.0006794178356751344j),(0.0008043188663438453+0.00024937243311151625j),(0.000777850125330149-0.0003552336476239986j),(0.00029323166710340835-0.0008219048037519218j),(-0.0004474736074127421-0.0007762908867013779j),(-0.0009203196565363732-0.00011236181167085107j),(-0.0006317788127780851+0.0007344094046988959j),(0.00032386949879291904+0.0009725151729928094j),(0.0010864020914870638+0.0001895011013443367j),(0.0007121761280701584-0.0009838539097695685j),(-0.0006996811581382565-0.0011968355696986923j),(-0.0017121606164771262+0.00028157758646777097j),(-0.00011091812904681186+0.0036462101726799116j),(0.0030985329034593735+0.0051123821106753555j),(-0.00011091812904681087+0.003646210172679908j),(-0.0017121606164771153+0.0002815775864677728j),(-0.0006996811581382605-0.001196835569698689j),(0.0007121761280701594-0.0009838539097695737j),(0.001086402091487066+0.00018950110134433493j),(0.0003238694987929212+0.000972515172992811j),(-0.0006317788127780803+0.0007344094046988952j),(-0.0009203196565363714-0.00011236181167084812j),(-0.000447473607412746-0.0007762908867013803j),(0.000293231667103408-0.000821904803751924j),(0.0007778501253301491-0.0003552336476239994j),(0.0008043188663438465+0.0002493724331115156j),(0.0004810916592522005+0.0006794178356751332j),(3.391370678995778e-05+0.0008248623385860556j),(-0.0003580653930788878+0.0007383988626534395j)
