index,xy,inc,scat,tot
"(-3.0, -3.0)",[-3. -3.],(0.7773494792181547+0.6290689844200426j),(-0.012804201599387964+0.3838300220374742j),(0.7645452776187667+1.0128990064575167j)
"(-2.8461538461538463, -3.0)",[-2.84615385 -3.        ],(-0.10860406938749748+0.994085084946191j),(0.27865824956849145+0.3289422898600906j),(0.17005418018099397+1.3230273748062815j)
"(-2.6923076923076925, -3.0)",[-2.69230769 -3.        ],(-0.8948427434723873+0.4463815234245378j),(0.4704699460772732+0.06907326153596545j),(-0.42437279739511413+0.5154547849605032j)
"(-2.5384615384615383, -3.0)",[-2.53846154 -3.        ],(-0.8594811553903232-0.5111674319916275j),(0.43635866613572005-0.2726904591118687j),(-0.42312248925460316-0.7838578911034961j)
"(-2.3846153846153846, -3.0)",[-2.38461538 -3.        ],(-0.03498656293693535-0.9993877828019812j),(0.17635680225512732-0.5159747944337425j),(0.14137023931819198-1.5153625772357238j)
"(-2.230769230769231, -3.0)",[-2.23076923 -3.        ],(0.8216309578085959-0.5700197971742117j),(-0.18230744825450085-0.5343931396602984j),(0.639323509554095-1.1044129368345101j)
"(-2.0769230769230766, -3.0)",[-2.07692308 -3.        ],(0.9238676498953127+0.38271211827810203j),(-0.4662715958431905-0.32736615197788j),(0.45759605405212217+0.05534596630022204j)
"(-1.923076923076923, -3.0)",[-1.92307692 -3.        ],(0.17785484909783048+0.9840567324358834j),(-0.5580662698869849-0.007898265941746894j),(-0.3802114207891545+0.9761584664941365j)
"(-1.7692307692307692, -3.0)",[-1.76923077 -3.        ],(-0.731455460353972+0.681889220855088j),(-0.4511154399096333+0.2750308097438797j),(-1.1825709002636053+0.9569200305989677j)
"(-1.6153846153846154, -3.0)",[-1.61538462 -3.        ],(-0.9691796141665602-0.24635518156506767j),(-0.23186426835503768+0.42054303501216084j),(-1.2010438825215979+0.17418785344709317j)
"(-1.4615384615384615, -3.0)",[-1.46153846 -3.        ],(-0.3170510749839535-0.9484084646667381j),(-0.014885245943945736+0.41514357708054045j),(-0.33193632092789926-0.5332648875861976j)
"(-1.3076923076923075, -3.0)",[-1.30769231 -3.        ],(0.6261780494437382-0.7796800949074147j),(0.12026785665398917+0.31567260149458864j),(0.7464459060977274-0.4640074934128261j)
"(-1.1538461538461537, -3.0)",[-1.15384615 -3.        ],(0.9944815197952718+0.10491190011474566j),(0.15588569558070067+0.20114646511531425j),(1.1503672153759725+0.3060583652300599j)
"(-1.0, -3.0)",[-1. -3.],(0.44970134126633127+0.8931789874729827j),(0.12348467045398634+0.12909586979214546j),(0.5731860117203176+1.0222748572651281j)
"(-0.8461538461538458, -3.0)",[-0.84615385 -3.        ],(-0.5079723233823321+0.8613733909737143j),(0.07176895440805213+0.11764689477676077j),(-0.43620336897427997+0.9790202857504751j)
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.03849008273998008+0.15290507545970172j),(-0.9607608910732338+0.19160250862191094j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.038351522604833654+0.20801492628174292j),(-0.5347153764349092-0.6114936638043972j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.06582983842277633+0.2599027748338275j),(0.445108641911587-0.6653796627084054j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.10491182130067472+0.2968824063623786j),(1.0883013255214458+0.11537460215433362j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.1382591443429875+0.31763834032913874j),(0.8228598394390513+1.0465566404657083j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.15250106878753023+0.3256752429027089j),(-0.0902534773585352+1.295762986524603j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.14022939711282006+0.3233679011073771j),(-0.8069951959652732+0.6439385957568424j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.10086264817682043+0.3083569215678063j),(-0.6811373111969816-0.3149215583586003j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(0.041827047101852546+0.27377304284126147j),(0.14304533128484911-0.7210911986244021j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.020555922880785463+0.21274054035574097j),(0.870946992302532-0.24027441769713254j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.06303609312823218+0.12600212698109697j),(0.8002176557147156+0.6307723371843108j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.06293827132529699+0.028965021988073804j),(-0.020530501547338854+1.0280654078665197j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(-0.01088162932004167-0.047718606528888735j),(-0.8282565512547996+0.5283874921995906j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(0.07709968093005262-0.0689418100414459j),(-0.8495847852855518-0.44478206876142445j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.15811450398845497-0.015958044833753j),(-0.027043752468858068-0.9986667606115708j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.17937338988285412+0.09369007065701634j),(0.9057444785474722-0.5936126585330965j)
"(1.7692307692307692, -3.0)",[ 1.76923077 -3.        ],(0.9709824962710165+0.23915056331797652j),(0.10991708409204158+0.20372801718575873j),(1.080899580363058+0.44287858050373524j)
"(1.9230769230769234, -3.0)",[ 1.92307692 -3.        ],(0.3240858938776612+0.946027659949495j),(-0.03130133961670127+0.24439452078913737j),(0.2927845542609599+1.1904221807386324j)
"(2.0769230769230775, -3.0)",[ 2.07692308 -3.        ],(-0.6203703158510077+0.7843090406280684j),(-0.17492776346909636+0.17637293881094535j),(-0.795298079320104+0.9606819794390138j)
"(2.230769230769231, -3.0)",[ 2.23076923 -3.        ],(-0.9952332446799114-0.0975232725245396j),(-0.2382883889259059+0.02457659920620478j),(-1.2335216336058172-0.07294667331833482j)
"(2.384615384615385, -3.0)",[ 2.38461538 -3.        ],(-0.45632232809179374-0.8898145497152119j),(-0.18117301442470052-0.12850501815984455j),(-0.6374953425164942-1.0183195678750565j)
"(2.5384615384615383, -3.0)",[ 2.53846154 -3.        ],(0.5015611366090934-0.865122203069251j),(-0.03960639991484201-0.19443520681422893j),(0.4619547366942514-1.05955740988348j)
"(2.6923076923076925, -3.0)",[ 2.69230769 -3.        ],(0.9989360210741761-0.04611752162132389j),(0.09441429826529346-0.14213884412791739j),(1.0933503193394696-0.18825636574924126j)
"(2.8461538461538467, -3.0)",[ 2.84615385 -3.        ],(0.5791373543320645+0.8152299827761837j),(0.13888837319592004-0.02233437051904197j),(0.7180257275279845+0.7928956122571418j)
"(3.0, -3.0)",[ 3. -3.],(-0.3723965313866303+0.9280737165824741j),(0.08345294997803919+0.07199556709505506j),(-0.2889435814085911+1.0000692836775291j)
"(-3.0, -2.8461538461538463)",[-3.         -2.84615385],(0.3084073358240364+0.9512543903761601j),(0.2556034931031692+0.22780452187705755j),(0.5640108289272057+1.1790589122532176j)
"(-2.8461538461538463, -2.8461538461538463)",[-2.84615385 -2.84615385],(-0.6332472876405948+0.7739495285196767j),(0.3932299075433591-0.004071918099949223j),(-0.24001738009723567+0.7698776104197275j)
"(-2.6923076923076925, -2.8461538461538463)",[-2.69230769 -2.84615385],(-0.9934856328403785-0.11395743652676912j),(0.32784585251533727-0.2992983910050877j),(-0.6656397803250412-0.41325582753185686j)
"(-2.5384615384615383, -2.8461538461538463)",[-2.53846154 -2.84615385],(-0.4415547032094214-0.897234330637008j),(0.05651288755256741-0.48823721430585354j),(-0.385041815656854-1.3854715449428614j)
"(-2.3846153846153846, -2.8461538461538463)",[-2.38461538 -2.84615385],(0.5157898731927637-0.8567151257633968j),(-0.2928514207476749-0.4449823099708149j),(0.2229384524450888-1.3016974357342117j)
"(-2.230769230769231, -2.8461538461538463)",[-2.23076923 -2.84615385],(0.9995617485482756-0.0296025478483502j),(-0.5364119136025722-0.17407297221138845j),(0.4631498349457034-0.20367552005973866j)
"(-2.0769230769230766, -2.8461538461538463)",[-2.07692308 -2.84615385],(0.5655855607384725+0.82468962251513j),(-0.5492593732155169+0.19120741671027713j),(0.01632618752295567+1.0158970392254072j)
