index,x,value
"(-3.0, -3.0)","(-3.0, -3.0)",(0.02400421442481164+0.2885169958186204j)
"(-2.8461538461538463, -3.0)","(-2.8461538461538463, -3.0)",(0.22436723086331717+0.19493782588985042j)
"(-2.6923076923076925, -3.0)","(-2.6923076923076925, -3.0)",(0.30532976348685537-0.009177986579629982j)
"(-2.5384615384615383, -3.0)","(-2.5384615384615383, -3.0)",(0.230731849264071-0.2133146396402111j)
"(-2.3846153846153846, -3.0)","(-2.3846153846153846, -3.0)",(0.04513099435667238-0.32029386345728833j)
"(-2.230769230769231, -3.0)","(-2.230769230769231, -3.0)",(-0.16278288812867894-0.2905652415531083j)
"(-2.0769230769230766, -3.0)","(-2.0769230769230766, -3.0)",(-0.3093198466659713-0.14792439370901883j)
"(-1.923076923076923, -3.0)","(-1.923076923076923, -3.0)",(-0.34976352527586796+0.04522812466427997j)
"(-1.7692307692307692, -3.0)","(-1.7692307692307692, -3.0)",(-0.28590760186897907+0.22230061090267292j)
"(-1.6153846153846154, -3.0)","(-1.6153846153846154, -3.0)",(-0.15234162652511643+0.33820198922183214j)
"(-1.4615384615384615, -3.0)","(-1.4615384615384615, -3.0)",(0.0054489492103025+0.37846068890172163j)
"(-1.3076923076923075, -3.0)","(-1.3076923076923075, -3.0)",(0.14939726529681238+0.35411080384478016j)
"(-1.1538461538461537, -3.0)","(-1.1538461538461537, -3.0)",(0.2578980212335846+0.2897406339040126j)
"(-1.0, -3.0)","(-1.0, -3.0)",(0.3259031221091017+0.21184005134398565j)
"(-0.8461538461538458, -3.0)","(-0.8461538461538458, -3.0)",(0.3596636715369644+0.14144412089486855j)
"(-0.6923076923076921, -3.0)","(-0.6923076923076921, -3.0)",(0.3700600859287175+0.09168956171615274j)
"(-0.5384615384615383, -3.0)","(-0.5384615384615383, -3.0)",(0.36710722295764453+0.06877676041248415j)
"(-0.3846153846153846, -3.0)","(-0.3846153846153846, -3.0)",(0.3565625776430358+0.07419462042773012j)
"(-0.23076923076923084, -3.0)","(-0.23076923076923084, -3.0)",(0.3384903670556625+0.1064287668059518j)
"(-0.07692307692307665, -3.0)","(-0.07692307692307665, -3.0)",(0.3073921065644056+0.16115218352322364j)
"(0.0769230769230771, -3.0)","(0.0769230769230771, -3.0)",(0.2538824605693107+0.22978476554782026j)
"(0.23076923076923084, -3.0)","(0.23076923076923084, -3.0)",(0.16836069866151204+0.29729597789860573j)
"(0.384615384615385, -3.0)","(0.384615384615385, -3.0)",(0.04704003620060778+0.34122271939716237j)
"(0.5384615384615388, -3.0)","(0.5384615384615388, -3.0)",(-0.10055362513825519+0.3346857537735872j)
"(0.6923076923076925, -3.0)","(0.6923076923076925, -3.0)",(-0.24594264565196497+0.25567178838758786j)
"(0.8461538461538463, -3.0)","(0.8461538461538463, -3.0)",(-0.34360518744897833+0.10177833451872591j)
"(1.0, -3.0)","(1.0, -3.0)",(-0.3456376262889232-0.09597345178622083j)
"(1.1538461538461542, -3.0)","(1.1538461538461542, -3.0)",(-0.22833228808209352-0.2717774144507875j)
"(1.3076923076923084, -3.0)","(1.3076923076923084, -3.0)",(-0.018870471071585834-0.3465045401841211j)
"(1.4615384615384617, -3.0)","(1.4615384615384617, -3.0)",(0.19865961308558627-0.27034692825415313j)
"(1.6153846153846159, -3.0)","(1.6153846153846159, -3.0)",(0.31478141933092885-0.06544009446826235j)
"(1.7692307692307692, -3.0)","(1.7692307692307692, -3.0)",(0.25798254979851754+0.165514175739109j)
"(1.9230769230769234, -3.0)","(1.9230769230769234, -3.0)",(0.05331107280251832+0.28704314005469034j)
"(2.0769230769230775, -3.0)","(2.0769230769230775, -3.0)",(-0.17349396878000525+0.21858465541105426j)
"(2.230769230769231, -3.0)","(2.230769230769231, -3.0)",(-0.2686619138846652+0.0034048771429424684j)
"(2.384615384615385, -3.0)","(2.384615384615385, -3.0)",(-0.1620622168464893-0.2047152593264207j)
"(2.5384615384615383, -3.0)","(2.5384615384615383, -3.0)",(0.06701956608160765-0.24721045317573098j)
"(2.6923076923076925, -3.0)","(2.6923076923076925, -3.0)",(0.23736313007163923-0.0883449414640816j)
"(2.8461538461538467, -3.0)","(2.8461538461538467, -3.0)",(0.20711798705660026+0.14327018639098732j)
"(3.0, -3.0)","(3.0, -3.0)",(-0.0013402464339105052+0.25119226181156395j)
"(-3.0, -2.8461538461538463)","(-3.0, -2.8461538461538463)",(0.2309345699007833+0.17635460370136088j)
"(-2.8461538461538463, -2.8461538461538463)","(-2.8461538461538463, -2.8461538461538463)",(0.29526818688530926-0.04284778870582763j)
"(-2.6923076923076925, -2.8461538461538463)","(-2.6923076923076925, -2.8461538461538463)",(0.1873836992313954-0.24287598035773533j)
"(-2.5384615384615383, -2.8461538461538463)","(-2.5384615384615383, -2.8461538461538463)",(-0.026310758133591395-0.31467422989698485j)
"(-2.3846153846153846, -2.8461538461538463)","(-2.3846153846153846, -2.8461538461538463)",(-0.23171193160446285-0.22842662930384017j)
"(-2.230769230769231, -2.8461538461538463)","(-2.230769230769231, -2.8461538461538463)",(-0.33371845725628024-0.034552116293216924j)
"(-2.0769230769230766, -2.8461538461538463)","(-2.0769230769230766, -2.8461538461538463)",(-0.29765737300010686+0.17645142457886503j)
"(-1.923076923076923, -2.8461538461538463)","(-1.923076923076923, -2.8461538461538463)",(-0.15104909036310182+0.32319095203989723j)
"(-1.7692307692307692, -2.8461538461538463)","(-1.7692307692307692, -2.8461538461538463)",(0.04335138347208686+0.36479266700663554j)
"(-1.6153846153846154, -2.8461538461538463)","(-1.6153846153846154, -2.8461538461538463)",(0.22155713267904806+0.30558881800245236j)
"(-1.4615384615384615, -2.8461538461538463)","(-1.4615384615384615, -2.8461538461538463)",(0.34200190677391545+0.1800634128869428j)
"(-1.3076923076923075, -2.8461538461538463)","(-1.3076923076923075, -2.8461538461538463)",(0.39263812706923745+0.031468728804246504j)
"(-1.1538461538461537, -2.8461538461538463)","(-1.1538461538461537, -2.8461538461538463)",(0.3849121536277684-0.1049149106901129j)
"(-1.0, -2.8461538461538463)","(-1.0, -2.8461538461538463)",(0.34212651648244774-0.2092623838078884j)
"(-0.8461538461538458, -2.8461538461538463)","(-0.8461538461538458, -2.8461538461538463)",(0.2887515022544471-0.2764187505089237j)
"(-0.6923076923076921, -2.8461538461538463)","(-0.6923076923076921, -2.8461538461538463)",(0.24394899490580887-0.3105241383483938j)
"(-0.5384615384615383, -2.8461538461538463)","(-0.5384615384615383, -2.8461538461538463)",(0.21940526369859914-0.3187205397712212j)
"(-0.3846153846153846, -2.8461538461538463)","(-0.3846153846153846, -2.8461538461538463)",(0.21977394861710783-0.30625776888111456j)
"(-0.23076923076923084, -2.8461538461538463)","(-0.23076923076923084, -2.8461538461538463)",(0.24369254153362185-0.2739283704985572j)
"(-0.07692307692307665, -2.8461538461538463)","(-0.07692307692307665, -2.8461538461538463)",(0.28400087777093874-0.2180322435654636j)
"(0.0769230769230771, -2.8461538461538463)","(0.0769230769230771, -2.8461538461538463)",(0.32699971628507835-0.1329722322689453j)
"(0.23076923076923084, -2.8461538461538463)","(0.23076923076923084, -2.8461538461538463)",(0.35202741304184426-0.016528337240884344j)
"(0.384615384615385, -2.8461538461538463)","(0.384615384615385, -2.8461538461538463)",(0.333871586350343+0.12296281999593954j)
"(0.5384615384615388, -2.8461538461538463)","(0.5384615384615388, -2.8461538461538463)",(0.25063969406136494+0.260343449825222j)
"(0.6923076923076925, -2.8461538461538463)","(0.6923076923076925, -2.8461538461538463)",(0.09736783571411035+0.35362098116458723j)
"(0.8461538461538463, -2.8461538461538463)","(0.8461538461538463, -2.8461538461538463)",(-0.09965373737869825+0.35599968551284716j)
"(1.0, -2.8461538461538463)","(1.0, -2.8461538461538463)",(-0.27881872482922987+0.2408817421161763j)
"(1.1538461538461542, -2.8461538461538463)","(1.1538461538461542, -2.8461538461538463)",(-0.36117487030255135+0.029940111446212225j)
"(1.3076923076923084, -2.8461538461538463)","(1.3076923076923084, -2.8461538461538463)",(-0.2918064536166585-0.19649712084632479j)
"(1.4615384615384617, -2.8461538461538463)","(1.4615384615384617, -2.8461538461538463)",(-0.08569096673195432-0.3266178002218091j)
"(1.6153846153846159, -2.8461538461538463)","(1.6153846153846159, -2.8461538461538463)",(0.15733342073286674-0.28050669021943697j)
"(1.7692307692307692, -2.8461538461538463)","(1.7692307692307692, -2.8461538461538463)",(0.2961350742156586-0.07471653759051462j)
"(1.9230769230769234, -2.8461538461538463)","(1.9230769230769234, -2.8461538461538463)",(0.23879409322593437+0.1657705354837215j)
"(2.0769230769230775, -2.8461538461538463)","(2.0769230769230775, -2.8461538461538463)",(0.020539003096777045+0.2778678787499763j)
"(2.230769230769231, -2.8461538461538463)","(2.230769230769231, -2.8461538461538463)",(-0.20192189075428443+0.1788704356592386j)
"(2.384615384615385, -2.8461538461538463)","(2.384615384615385, -2.8461538461538463)",(-0.25778300617510413-0.0568428601321569j)
"(2.5384615384615383, -2.8461538461538463)","(2.5384615384615383, -2.8461538461538463)",(-0.10047617186385602-0.24057620655624903j)
"(2.6923076923076925, -2.8461538461538463)","(2.6923076923076925, -2.8461538461538463)",(0.1407892086688005-0.2175947537379991j)
"(2.8461538461538467, -2.8461538461538463)","(2.8461538461538467, -2.8461538461538463)",(0.2585034425259651-0.00449689607453036j)
"(3.0, -2.8461538461538463)","(3.0, -2.8461538461538463)",(0.14599676458470356+0.21293948864445691j)
"(-3.0, -2.6923076923076925)","(-3.0, -2.6923076923076925)",(0.28803150944333905-0.04648163506882319j)
"(-2.8461538461538463, -2.6923076923076925)","(-2.8461538461538463, -2.6923076923076925)",(0.1665933229546813-0.2489879573792696j)
"(-2.6923076923076925, -2.6923076923076925)","(-2.6923076923076925, -2.6923076923076925)",(-0.06277623651553789-0.30161143102163634j)
"(-2.5384615384615383, -2.6923076923076925)","(-2.5384615384615383, -2.6923076923076925)",(-0.26197296906955503-0.1789753813253122j)
"(-2.3846153846153846, -2.6923076923076925)","(-2.3846153846153846, -2.6923076923076925)",(-0.32417317821558095+0.04425472130144415j)
"(-2.230769230769231, -2.6923076923076925)","(-2.230769230769231, -2.6923076923076925)",(-0.22626864557097168+0.2507752356754571j)
"(-2.0769230769230766, -2.6923076923076925)","(-2.0769230769230766, -2.6923076923076925)",(-0.02439587721729464+0.3480885796724233j)
"(-1.923076923076923, -2.6923076923076925)","(-1.923076923076923, -2.6923076923076925)",(0.18967674494027853+0.3066154860720138j)
"(-1.7692307692307692, -2.6923076923076925)","(-1.7692307692307692, -2.6923076923076925)",(0.3373966460567245+0.15736056798803352j)
"(-1.6153846153846154, -2.6923076923076925)","(-1.6153846153846154, -2.6923076923076925)",(0.38198302370049747-0.0370595171520903j)
"(-1.4615384615384615, -2.6923076923076925)","(-1.4615384615384615, -2.6923076923076925)",(0.3302580138542072-0.21568702719756874j)
"(-1.3076923076923075, -2.6923076923076925)","(-1.3076923076923075, -2.6923076923076925)",(0.216473470910231-0.3406488730923865j)
"(-1.1538461538461537, -2.6923076923076925)","(-1.1538461538461537, -2.6923076923076925)",(0.08169154450769157-0.4022446466145781j)
"(-1.0, -2.6923076923076925)","(-1.0, -2.6923076923076925)",(-0.041252683547302854-0.41210724250179703j)
"(-0.8461538461538458, -2.6923076923076925)","(-0.8461538461538458, -2.6923076923076925)",(-0.1336828060761129-0.39189641356921157j)
"(-0.6923076923076921, -2.6923076923076925)","(-0.6923076923076921, -2.6923076923076925)",(-0.18951390234812954-0.36340833132894773j)
"(-0.5384615384615383, -2.6923076923076925)","(-0.5384615384615383, -2.6923076923076925)",(-0.20995245778561994-0.3426165382041654j)
"(-0.3846153846153846, -2.6923076923076925)","(-0.3846153846153846, -2.6923076923076925)",(-0.1979943664117882-0.3373053137655103j)
"(-0.23076923076923084, -2.6923076923076925)","(-0.23076923076923084, -2.6923076923076925)",(-0.15500875593442748-0.3466420349139435j)
"(-0.07692307692307665, -2.6923076923076925)","(-0.07692307692307665, -2.6923076923076925)",(-0.08052937394453541-0.36127178909791174j)
"(0.0769230769230771, -2.6923076923076925)","(0.0769230769230771, -2.6923076923076925)",(0.024442114072624116-0.36382831040296987j)
"(0.23076923076923084, -2.6923076923076925)","(0.23076923076923084, -2.6923076923076925)",(0.151284687575736-0.33142218396434114j)
"(0.384615384615385, -2.6923076923076925)","(0.384615384615385, -2.6923076923076925)",(0.27724831491994834-0.24259505065408027j)
"(0.5384615384615388, -2.6923076923076925)","(0.5384615384615388, -2.6923076923076925)",(0.36362848646646984-0.08989415339378393j)
"(0.6923076923076925, -2.6923076923076925)","(0.6923076923076925, -2.6923076923076925)",(0.36493525917071723+0.10544696658488606j)
"(0.8461538461538463, -2.6923076923076925)","(0.8461538461538463, -2.6923076923076925)",(0.2517950065718022+0.2867777698192618j)
"(1.0, -2.6923076923076925)","(1.0, -2.6923076923076925)",(0.03995392298839144+0.3761235128249703j)
"(1.1538461538461542, -2.6923076923076925)","(1.1538461538461542, -2.6923076923076925)",(-0.1948774072216234+0.3136921488231868j)
"(1.3076923076923084, -2.6923076923076925)","(1.3076923076923084, -2.6923076923076925)",(-0.3391732986973809+0.10673797874300747j)
"(1.4615384615384617, -2.6923076923076925)","(1.4615384615384617, -2.6923076923076925)",(-0.3043891305160702-0.14856904332176793j)
"(1.6153846153846159, -2.6923076923076925)","(1.6153846153846159, -2.6923076923076925)",(-0.09771607830711286-0.3055791791922082j)
"(1.7692307692307692, -2.6923076923076925)","(1.7692307692307692, -2.6923076923076925)",(0.15715205063453833-0.2602383346226727j)
"(1.9230769230769234, -2.6923076923076925)","(1.9230769230769234, -2.6923076923076925)",(0.2873054858929934-0.03886778838375381j)
"(2.0769230769230775, -2.6923076923076925)","(2.0769230769230775, -2.6923076923076925)",(0.1964057974965199+0.19880165521149218j)
"(2.230769230769231, -2.6923076923076925)","(2.230769230769231, -2.6923076923076925)",(-0.04643537895734673+0.26867930356575453j)
"(2.384615384615385, -2.6923076923076925)","(2.384615384615385, -2.6923076923076925)",(-0.2441933024512661+0.11260710575649138j)
"(2.5384615384615383, -2.6923076923076925)","(2.5384615384615383, -2.6923076923076925)",(-0.22819314607512384-0.1390538287830637j)
"(2.6923076923076925, -2.6923076923076925)","(2.6923076923076925, -2.6923076923076925)",(-0.00943343881351621-0.2664565897081605j)
"(2.8461538461538467, -2.6923076923076925)","(2.8461538461538467, -2.6923076923076925)",(0.21819768445212934-0.15267194646291207j)
"(3.0, -2.6923076923076925)","(3.0, -2.6923076923076925)",(0.24552440184934962+0.10163402706900465j)
"(-3.0, -2.5384615384615383)","(-3.0, -2.5384615384615383)",(0.17139203382867033-0.23782333458909044j)
"(-2.8461538461538463, -2.5384615384615383)","(-2.8461538461538463, -2.5384615384615383)",(-0.06640459198483091-0.29354139575167376j)
"(-2.6923076923076925, -2.5384615384615383)","(-2.6923076923076925, -2.5384615384615383)",(-0.26750772836482906-0.1556479671109914j)
"(-2.5384615384615383, -2.5384615384615383)","(-2.5384615384615383, -2.5384615384615383)",(-0.30757127998103084+0.0838974630313781j)
"(-2.3846153846153846, -2.5384615384615383)","(-2.3846153846153846, -2.5384615384615383)",(-0.1697051536059828+0.2817838202332886j)
"(-2.230769230769231, -2.5384615384615383)","(-2.230769230769231, -2.5384615384615383)",(0.06304751322435972+0.3340014229295266j)
"(-2.0769230769230766, -2.5384615384615383)","(-2.0769230769230766, -2.5384615384615383)",(0.2706344001321187+0.224525102845716j)
"(-1.923076923076923, -2.5384615384615383)","(-1.923076923076923, -2.5384615384615383)",(0.36374937701172305+0.015012900040959912j)
"(-1.7692307692307692, -2.5384615384615383)","(-1.7692307692307692, -2.5384615384615383)",(0.3181387624231243-0.20211348797908252j)
"(-1.6153846153846154, -2.5384615384615383)","(-1.6153846153846154, -2.5384615384615383)",(0.16803920008371304-0.35174620797832257j)
"(-1.4615384615384615, -2.5384615384615383)","(-1.4615384615384615, -2.5384615384615383)",(-0.024549988820274024-0.4014853630996217j)
"(-1.3076923076923075, -2.5384615384615383)","(-1.3076923076923075, -2.5384615384615383)",(-0.20204538667587055-0.3606451790663926j)
"(-1.1538461538461537, -2.5384615384615383)","(-1.1538461538461537, -2.5384615384615383)",(-0.3302760020725611-0.26321873797072076j)
"(-1.0, -2.5384615384615383)","(-1.0, -2.5384615384615383)",(-0.40155177047753615-0.14826755430986432j)
"(-0.8461538461538458, -2.5384615384615383)","(-0.8461538461538458, -2.5384615384615383)",(-0.4270398054168703-0.04665803804511852j)
"(-0.6923076923076921, -2.5384615384615383)","(-0.6923076923076921, -2.5384615384615383)",(-0.4256853130395772+0.023461738533206503j)
"(-0.5384615384615383, -2.5384615384615383)","(-0.5384615384615383, -2.5384615384615383)",(-0.4148234697931212+0.05468829036704399j)
"(-0.3846153846153846, -2.5384615384615383)","(-0.3846153846153846, -2.5384615384615383)",(-0.40438533545099015+0.04585013497488104j)
"(-0.23076923076923084, -2.5384615384615383)","(-0.23076923076923084, -2.5384615384615383)",(-0.39432707986912974-0.0014862066917922289j)
"(-0.07692307692307665, -2.5384615384615383)","(-0.07692307692307665, -2.5384615384615383)",(-0.3744246667861393-0.08327033926477198j)
"(0.0769230769230771, -2.5384615384615383)","(0.0769230769230771, -2.5384615384615383)",(-0.3265960330527232-0.18946100922335118j)
"(0.23076923076923084, -2.5384615384615383)","(0.23076923076923084, -2.5384615384615383)",(-0.23128292847796447-0.29847738174355337j)
"(0.384615384615385, -2.5384615384615383)","(0.384615384615385, -2.5384615384615383)",(-0.07925900154167506-0.3742154043693611j)
"(0.5384615384615388, -2.5384615384615383)","(0.5384615384615388, -2.5384615384615383)",(0.11332325298405796-0.37237790345295096j)
"(0.6923076923076925, -2.5384615384615383)","(0.6923076923076925, -2.5384615384615383)",(0.29547139067370254-0.26076548434669344j)
"(0.8461538461538463, -2.5384615384615383)","(0.8461538461538463, -2.5384615384615383)",(0.3910793715945693-0.04863763328504071j)
"(1.0, -2.5384615384615383)","(1.0, -2.5384615384615383)",(0.33577737618632497+0.19396578778687465j)
"(1.1538461538461542, -2.5384615384615383)","(1.1538461538461542, -2.5384615384615383)",(0.1284529664831198+0.35259202920315663j)
"(1.3076923076923084, -2.5384615384615383)","(1.3076923076923084, -2.5384615384615383)",(-0.13934863795076508+0.32982894734189194j)
"(1.4615384615384617, -2.5384615384615383)","(1.4615384615384617, -2.5384615384615383)",(-0.31562019025769433+0.12247831150124411j)
"(1.6153846153846159, -2.5384615384615383)","(1.6153846153846159, -2.5384615384615383)",(-0.28321891107795044-0.1476643076988002j)
"(1.7692307692307692, -2.5384615384615383)","(1.7692307692307692, -2.5384615384615383)",(-0.05853115415047774-0.2971927040004512j)
"(1.9230769230769234, -2.5384615384615383)","(1.9230769230769234, -2.5384615384615383)",(0.19547815274160987-0.2148359071832011j)
"(2.0769230769230775, -2.5384615384615383)","(2.0769230769230775, -2.5384615384615383)",(0.28008123405860885+0.03589822963535859j)
"(2.230769230769231, -2.5384615384615383)","(2.230769230769231, -2.5384615384615383)",(0.1246678504497962+0.24846859510475977j)
"(2.384615384615385, -2.5384615384615383)","(2.384615384615385, -2.5384615384615383)",(-0.13839319475356507+0.23895575990124784j)
"(2.5384615384615383, -2.5384615384615383)","(2.5384615384615383, -2.5384615384615383)",(-0.2752658952893104+0.013144095096171992j)
"(2.6923076923076925, -2.5384615384615383)","(2.6923076923076925, -2.5384615384615383)",(-0.15851913838724108-0.2250965879063169j)
"(2.8461538461538467, -2.5384615384615383)","(2.8461538461538467, -2.5384615384615383)",(0.10650635116190704-0.2531885951454836j)
"(3.0, -2.5384615384615383)","(3.0, -2.5384615384615383)",(0.2701194661576477-0.04182527421845583j)
"(-3.0, -2.3846153846153846)","(-3.0, -2.3846153846153846)",(-0.03918996323572057-0.2922029647963197j)
"(-2.8461538461538463, -2.3846153846153846)","(-2.8461538461538463, -2.3846153846153846)",(-0.2557523449364323-0.16170400167822568j)
"(-2.6923076923076925, -2.3846153846153846)","(-2.6923076923076925, -2.3846153846153846)",(-0.2985478528845241+0.08751866173617298j)
"(-2.5384615384615383, -2.3846153846153846)","(-2.5384615384615383, -2.3846153846153846)",(-0.14342696784239883+0.28659109299808405j)
"(-2.3846153846153846, -2.3846153846153846)","(-2.3846153846153846, -2.3846153846153846)",(0.1063548429775606+0.31318716590751905j)
"(-2.230769230769231, -2.3846153846153846)","(-2.230769230769231, -2.3846153846153846)",(0.30248079088675256+0.15956941983746215j)
"(-2.0769230769230766, -2.3846153846153846)","(-2.0769230769230766, -2.3846153846153846)",(0.3444028127550376-0.0827329414124706j)
"(-1.923076923076923, -2.3846153846153846)","(-1.923076923076923, -2.3846153846153846)",(0.2235746162928846-0.2914549826118631j)
"(-1.7692307692307692, -2.3846153846153846)","(-1.7692307692307692, -2.3846153846153846)",(0.006921304944961024-0.3811539070138421j)
"(-1.6153846153846154, -2.3846153846153846)","(-1.6153846153846154, -2.3846153846153846)",(-0.2131892364626213-0.33316901322033504j)
"(-1.4615384615384615, -2.3846153846153846)","(-1.4615384615384615, -2.3846153846153846)",(-0.36576063132770936-0.1847329031673235j)
"(-1.3076923076923075, -2.3846153846153846)","(-1.3076923076923075, -2.3846153846153846)",(-0.423090338001613+0.0031813503286581926j)
