index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)"
"(0,)",(0.002945894183029733+0.0036476207255166505j),(0.0008317140749943852+0.0028494763221741217j),(-0.0013452267251818865+0.000955505918984312j),(-0.0012446065653180577-0.00047156829826642437j),(-0.00030685721155545773-0.001117876434601837j),(0.000631326588108892-0.0008320553366237878j),(0.0009614810355924113-2.6413169506173616e-05j),(0.0005987659005660334+0.0006713329065849405j),(-9.752328652198867e-05+0.0008455201602590406j),(-0.0006506678432113484+0.0004868463781824865j),(-0.0007740831128535739-0.00010813046354242475j),(-0.0004791653273372616-0.0005851260763340095j),(1.5856910126738343e-05-0.0007353304196748054j),(0.0004564150215113021-0.0005547195563146741j),(0.0006807251213866914-0.0001801844915175125j),(0.0006574970287816404+0.0002171755089425813j),(0.0004512164824091664+0.0005123935219114477j),(0.00016189331111128057+0.0006550680690894086j),(-0.00012324942272180718+0.000656799526302473j),(-0.0003519910831607883+0.0005618408159634902j),(-0.0005072580029542161+0.0004203670304882793j),(-0.0005960904122963644+0.0002727904818959499j),(-0.0006368443984580291+0.0001448849242857283j),(-0.0006495424039698234+4.968562220956785e-05j),(-0.0006504063694386164-7.999003230212651e-06j),(-0.0006495609247861038-2.7222058668745736e-05j),(-0.0006504063694386165-7.999003230212964e-06j),(-0.0006495424039698263+4.9685622209568695e-05j),(-0.0006368443984580286+0.00014488492428572838j),(-0.0005960904122963621+0.00027279048189594955j),(-0.0005072580029542166+0.0004203670304882804j),(-0.0003519910831607879+0.0005618408159634909j),(-0.00012324942272180637+0.0006567995263024764j),(0.00016189331111128352+0.0006550680690894102j),(0.0004512164824091659+0.0005123935219114437j),(0.0006574970287816398+0.00021717550894257895j),(0.0006807251213866911-0.00018018449151751406j),(0.0004564150215113003-0.0005547195563146739j),(1.585691012673772e-05-0.0007353304196748051j),(-0.0004791653273372622-0.0005851260763340101j),(-0.0007740831128535753-0.0001081304635424236j),(-0.0006506678432113472+0.0004868463781824866j),(-9.752328652198913e-05+0.0008455201602590414j),(0.0005987659005660352+0.0006713329065849438j),(0.0009614810355924128-2.6413169506174185e-05j),(0.0006313265881088919-0.0008320553366237902j),(-0.00030685721155546055-0.001117876434601834j),(-0.0012446065653180566-0.0004715682982664209j),(-0.0013452267251818886+0.000955505918984315j),(0.0005206912507647478+0.0027121780032399226j)
"(1,)",(0.0008317140749943852+0.0028494763221741217j),(0.0025683312629765057+0.003412999771057977j),(0.00045403627740957795+0.0027636810354407506j),(-0.0010843600306516383+0.0007710989151838774j),(-0.0009913149472199302-0.0003719931239336048j),(-0.0002465175135730142-0.0008886211514271526j),(0.0005006366713604133-0.0006632617495890122j),(0.0007650972624263157-2.288570546205046e-05j),(0.00047793790331224635+0.0005332365233030414j),(-7.59853952427487e-05+0.0006734688976851674j),(-0.0005173141410880606+0.00038912845535359454j),(-0.0006170718881007192-8.454348210495659e-05j),(-0.0003832525970437286-0.0004654148887444827j),(1.0995844549665988e-05-0.0005864649715087125j),(0.00036285187294990824-0.0004436271868293645j),(0.0005428808528389191-0.00014544162603600177j),(0.0005255078846845059+0.00017178103784218696j),(0.0003616972529876168+0.0004081213711067655j),(0.00013105158285375268+0.0005229788141331979j),(-9.676641398057202e-05+0.0005252706306992041j),(-0.0002798886030657073+0.0004501225137691275j),(-0.0004044802163153934+0.0003375399886820237j),(-0.0004760058738169665+0.000219837363728653j),(-0.000509033132109291+0.00011768533218559358j),(-0.0005195160464529747+4.158431261983989e-05j),(-0.0005204061289400184-4.555609260315801e-06j),(-0.0005197963136452227-1.9936085763533228e-05j),(-0.0005204061289400199-4.555609260315671e-06j),(-0.0005195160464529745+4.158431261983991e-05j),(-0.0005090331321092903+0.0001176853321855934j),(-0.00047600587381696653+0.00021983736372865293j),(-0.0004044802163153934+0.0003375399886820237j),(-0.00027988860306570827+0.00045012251376912974j),(-9.676641398057176e-05+0.0005252706306992061j),(0.00013105158285375336+0.0005229788141331972j),(0.0003616972529876162+0.00040812137110676354j),(0.0005255078846845052+0.00017178103784218625j),(0.0005428808528389199-0.000145441626036002j),(0.0003628518729499082-0.0004436271868293646j),(1.099584454966631e-05-0.0005864649715087116j),(-0.00038325259704372815-0.000465414888744483j),(-0.0006170718881007179-8.454348210495754e-05j),(-0.0005173141410880624+0.00038912845535359395j),(-7.598539524275142e-05+0.0006734688976851703j),(0.0004779379033122458+0.0005332365233030419j),(0.0007650972624263162-2.288570546204946e-05j),(0.0005006366713604122-0.0006632617495890115j),(-0.0002465175135730136-0.0008886211514271508j),(-0.0009913149472199306-0.0003719931239336069j),(-0.0010843600306516407+0.0007710989151838755j)
"(2,)",(-0.0013452267251818865+0.000955505918984312j),(0.00045403627740957795+0.0027636810354407506j),(0.002568331262976505+0.0034129997710579713j),(0.0004540362774095795+0.0027636810354407506j),(-0.0010843600306516376+0.0007710989151838775j),(-0.0009913149472199293-0.0003719931239336044j),(-0.0002465175135730145-0.0008886211514271514j),(0.0005006366713604132-0.0006632617495890126j),(0.0007650972624263154-2.288570546205052e-05j),(0.0004779379033122459+0.0005332365233030394j),(-7.598539524274843e-05+0.0006734688976851673j),(-0.0005173141410880605+0.00038912845535359503j),(-0.0006170718881007197-8.454348210495633e-05j),(-0.0003832525970437289-0.000465414888744483j),(1.0995844549665856e-05-0.000586464971508711j),(0.00036285187294990705-0.0004436271868293638j),(0.0005428808528389204-0.00014544162603600229j),(0.0005255078846845045+0.00017178103784218634j),(0.0003616972529876164+0.00040812137110676403j),(0.00013105158285375357+0.0005229788141331983j),(-9.676641398057148e-05+0.0005252706306992031j),(-0.00027988860306570713+0.0004501225137691282j),(-0.0004044802163153929+0.00033753998868202387j),(-0.0004760058738169652+0.0002198373637286528j),(-0.0005090331321092914+0.00011768533218559386j),(-0.0005195160464529745+4.158431261984009e-05j),(-0.0005204061289400179-4.55560926031542e-06j),(-0.0005197963136452235-1.9936085763532794e-05j),(-0.0005204061289400175-4.55560926031565e-06j),(-0.0005195160464529728+4.158431261983998e-05j),(-0.0005090331321092916+0.00011768533218559358j),(-0.00047600587381696604+0.00021983736372865293j),(-0.00040448021631539407+0.0003375399886820247j),(-0.0002798886030657076+0.0004501225137691298j),(-9.676641398057123e-05+0.0005252706306992024j),(0.00013105158285375333+0.0005229788141331967j),(0.0003616972529876171+0.0004081213711067647j),(0.0005255078846845044+0.0001717810378421865j),(0.0005428808528389195-0.00014544162603600196j),(0.00036285187294990813-0.00044362718682936425j),(1.099584454966584e-05-0.0005864649715087111j),(-0.0003832525970437265-0.0004654148887444813j),(-0.0006170718881007193-8.45434821049585e-05j),(-0.0005173141410880639+0.0003891284553535946j),(-7.598539524274999e-05+0.0006734688976851682j),(0.0004779379033122457+0.0005332365233030417j),(0.0007650972624263132-2.288570546205068e-05j),(0.0005006366713604127-0.0006632617495890105j),(-0.00024651751357301286-0.0008886211514271534j),(-0.000991314947219929-0.0003719931239336077j)
"(3,)",(-0.0012446065653180577-0.00047156829826642437j),(-0.0010843600306516383+0.0007710989151838774j),(0.0004540362774095795+0.0027636810354407506j),(0.002568331262976506+0.003412999771057974j),(0.00045403627740957903+0.0027636810354407515j),(-0.0010843600306516378+0.0007710989151838773j),(-0.000991314947219929-0.00037199312393360436j),(-0.00024651751357301465-0.0008886211514271527j),(0.0005006366713604139-0.0006632617495890126j),(0.0007650972624263145-2.2885705462050415e-05j),(0.00047793790331224575+0.0005332365233030404j),(-7.598539524274841e-05+0.0006734688976851678j),(-0.0005173141410880612+0.00038912845535359525j),(-0.0006170718881007206-8.454348210495742e-05j),(-0.0003832525970437278-0.0004654148887444829j),(1.0995844549666086e-05-0.0005864649715087104j),(0.0003628518729499088-0.00044362718682936506j),(0.00054288085283892-0.0001454416260360016j),(0.0005255078846845038+0.00017178103784218625j),(0.0003616972529876168+0.00040812137110676495j),(0.00013105158285375314+0.0005229788141331978j),(-9.676641398057213e-05+0.0005252706306992042j),(-0.0002798886030657075+0.00045012251376912795j),(-0.00040448021631539266+0.0003375399886820229j),(-0.0004760058738169663+0.00021983736372865276j),(-0.0005090331321092918+0.00011768533218559358j),(-0.0005195160464529747+4.158431261983944e-05j),(-0.0005204061289400195-4.555609260316044e-06j),(-0.000519796313645222-1.9936085763533005e-05j),(-0.0005204061289400163-4.555609260315894e-06j),(-0.0005195160464529747+4.158431261983955e-05j),(-0.0005090331321092917+0.00011768533218559363j),(-0.00047600587381696767+0.00021983736372865363j),(-0.00040448021631539423+0.0003375399886820249j),(-0.00027988860306570653+0.0004501225137691267j),(-9.676641398057163e-05+0.0005252706306992024j),(0.00013105158285375298+0.0005229788141331988j),(0.0003616972529876163+0.00040812137110676533j),(0.0005255078846845043+0.00017178103784218699j),(0.00054288085283892-0.0001454416260360016j),(0.0003628518729499082-0.00044362718682936436j),(1.09958445496666e-05-0.0005864649715087095j),(-0.00038325259704372695-0.0004654148887444838j),(-0.0006170718881007212-8.45434821049592e-05j),(-0.0005173141410880618+0.00038912845535359406j),(-7.598539524274992e-05+0.0006734688976851685j),(0.00047793790331224537+0.0005332365233030393j),(0.0007650972624263137-2.2885705462049558e-05j),(0.0005006366713604152-0.0006632617495890121j),(-0.0002465175135730126-0.0008886211514271537j)
"(4,)",(-0.00030685721155545773-0.001117876434601837j),(-0.0009913149472199302-0.0003719931239336048j),(-0.0010843600306516376+0.0007710989151838775j),(0.00045403627740957903+0.0027636810354407515j),(0.0025683312629765052+0.0034129997710579743j),(0.0004540362774095795+0.0027636810354407493j),(-0.0010843600306516372+0.0007710989151838775j),(-0.0009913149472199304-0.0003719931239336048j),(-0.0002465175135730144-0.0008886211514271531j),(0.0005006366713604126-0.000663261749589012j),(0.000765097262426315-2.2885705462050815e-05j),(0.000477937903312247+0.0005332365233030402j),(-7.598539524274826e-05+0.0006734688976851687j),(-0.0005173141410880623+0.0003891284553535958j),(-0.0006170718881007197-8.454348210495677e-05j),(-0.00038325259704372755-0.000465414888744482j),(1.0995844549665888e-05-0.0005864649715087124j),(0.00036285187294990797-0.00044362718682936463j),(0.0005428808528389189-0.00014544162603600202j),(0.0005255078846845049+0.00017178103784218598j),(0.0003616972529876169+0.00040812137110676414j),(0.00013105158285375357+0.0005229788141331987j),(-9.676641398057163e-05+0.0005252706306992043j),(-0.00027988860306570697+0.0004501225137691275j),(-0.0004044802163153931+0.0003375399886820238j),(-0.00047600587381696626+0.00021983736372865314j),(-0.0005090331321092918+0.00011768533218559364j),(-0.0005195160464529762+4.158431261984018e-05j),(-0.0005204061289400178-4.555609260315422e-06j),(-0.0005197963136452208-1.9936085763532764e-05j),(-0.0005204061289400181-4.55560926031571e-06j),(-0.0005195160464529747+4.15843126198399e-05j),(-0.0005090331321092933+0.00011768533218559443j),(-0.00047600587381696756+0.0002198373637286541j),(-0.0004044802163153917+0.0003375399886820228j),(-0.0002798886030657063+0.00045012251376912675j),(-9.676641398057209e-05+0.0005252706306992042j),(0.0001310515828537529+0.0005229788141331987j),(0.0003616972529876166+0.00040812137110676517j),(0.0005255078846845046+0.00017178103784218688j),(0.0005428808528389197-0.00014544162603600188j),(0.0003628518729499072-0.000443627186829363j),(1.0995844549667428e-05-0.0005864649715087115j),(-0.0003832525970437283-0.000465414888744485j),(-0.0006170718881007193-8.454348210495784e-05j),(-0.0005173141410880618+0.0003891284553535947j),(-7.598539524274859e-05+0.0006734688976851665j),(0.00047793790331224483+0.0005332365233030399j),(0.0007650972624263163-2.2885705462049148e-05j),(0.0005006366713604153-0.0006632617495890119j)
"(5,)",(0.000631326588108892-0.0008320553366237878j),(-0.0002465175135730142-0.0008886211514271526j),(-0.0009913149472199293-0.0003719931239336044j),(-0.0010843600306516378+0.0007710989151838773j),(0.0004540362774095795+0.0027636810354407493j),(0.0025683312629765044+0.003412999771057971j),(0.00045403627740957844+0.0027636810354407498j),(-0.0010843600306516383+0.0007710989151838773j),(-0.0009913149472199297-0.00037199312393360544j),(-0.0002465175135730144-0.0008886211514271512j),(0.0005006366713604128-0.0006632617495890119j),(0.0007650972624263154-2.28857054620511e-05j),(0.00047793790331224705+0.0005332365233030407j),(-7.598539524274889e-05+0.0006734688976851695j),(-0.0005173141410880611+0.0003891284553535948j),(-0.0006170718881007185-8.454348210495716e-05j),(-0.00038325259704372847-0.0004654148887444835j),(1.099584454966619e-05-0.0005864649715087112j),(0.0003628518729499072-0.0004436271868293638j),(0.0005428808528389194-0.00014544162603600245j),(0.0005255078846845039+0.00017178103784218615j),(0.0003616972529876172+0.00040812137110676473j),(0.0001310515828537536+0.0005229788141331985j),(-9.676641398057168e-05+0.0005252706306992031j),(-0.00027988860306570724+0.0004501225137691278j),(-0.00040448021631539315+0.00033753998868202355j),(-0.0004760058738169663+0.00021983736372865252j),(-0.000509033132109293+0.00011768533218559387j),(-0.000519516046452974+4.158431261983972e-05j),(-0.0005204061289400162-4.55560926031585e-06j),(-0.0005197963136452221-1.993608576353289e-05j),(-0.0005204061289400177-4.555609260315871e-06j),(-0.0005195160464529759+4.158431261984019e-05j),(-0.000509033132109293+0.00011768533218559424j),(-0.0004760058738169645+0.00021983736372865195j),(-0.0004044802163153918+0.0003375399886820222j),(-0.0002798886030657075+0.00045012251376912773j),(-9.67664139805725e-05+0.0005252706306992036j),(0.0001310515828537524+0.0005229788141331986j),(0.0003616972529876161+0.0004081213711067654j),(0.0005255078846845044+0.00017178103784218677j),(0.0005428808528389179-0.0001454416260360009j),(0.0003628518729499089-0.00044362718682936354j),(1.099584454966765e-05-0.0005864649715087129j),(-0.00038325259704372717-0.00046541488874448305j),(-0.0006170718881007194-8.454348210495766e-05j),(-0.0005173141410880596+0.0003891284553535935j),(-7.598539524274952e-05+0.0006734688976851661j),(0.0004779379033122456+0.0005332365233030417j),(0.0007650972624263156-2.2885705462048647e-05j)
"(6,)",(0.0009614810355924113-2.6413169506173616e-05j),(0.0005006366713604133-0.0006632617495890122j),(-0.0002465175135730145-0.0008886211514271514j),(-0.000991314947219929-0.00037199312393360436j),(-0.0010843600306516372+0.0007710989151838775j),(0.00045403627740957844+0.0027636810354407498j),(0.0025683312629765052+0.0034129997710579747j),(0.00045403627740957963+0.002763681035440752j),(-0.001084360030651638+0.0007710989151838769j),(-0.0009913149472199287-0.0003719931239336037j),(-0.00024651751357301454-0.0008886211514271514j),(0.0005006366713604126-0.0006632617495890126j),(0.0007650972624263157-2.288570546205129e-05j),(0.0004779379033122472+0.0005332365233030415j),(-7.598539524274862e-05+0.000673468897685168j),(-0.0005173141410880601+0.00038912845535359406j),(-0.0006170718881007203-8.454348210495715e-05j),(-0.00038325259704372804-0.0004654148887444824j),(1.0995844549665683e-05-0.00058646497150871j),(0.00036285187294990727-0.00044362718682936463j),(0.0005428808528389184-0.0001454416260360026j),(0.0005255078846845047+0.00017178103784218566j),(0.00036169725298761736+0.0004081213711067644j),(0.00013105158285375374+0.0005229788141331975j),(-9.676641398057164e-05+0.0005252706306992038j),(-0.0002798886030657074+0.0004501225137691278j),(-0.00040448021631539315+0.00033753998868202344j),(-0.0004760058738169675+0.00021983736372865312j),(-0.000509033132109291+0.00011768533218559352j),(-0.0005195160464529726+4.15843126198399e-05j),(-0.0005204061289400177-4.555609260315497e-06j),(-0.000519796313645222-1.993608576353287e-05j),(-0.0005204061289400194-4.555609260315564e-06j),(-0.0005195160464529758+4.15843126198404e-05j),(-0.0005090331321092899+0.00011768533218559345j),(-0.00047600587381696436+0.00021983736372865209j),(-0.00040448021631539315+0.00033753998868202333j),(-0.0002798886030657077+0.0004501225137691273j),(-9.676641398057268e-05+0.0005252706306992035j),(0.00013105158285375273+0.0005229788141331985j),(0.0003616972529876165+0.0004081213711067651j),(0.0005255078846845027+0.00017178103784218615j),(0.0005428808528389196-0.00014544162603600077j),(0.00036285187294990987-0.0004436271868293648j),(1.0995844549666848e-05-0.0005864649715087109j),(-0.00038325259704372755-0.0004654148887444829j),(-0.0006170718881007174-8.45434821049566e-05j),(-0.0005173141410880597+0.00038912845535359313j),(-7.598539524274985e-05+0.0006734688976851682j),(0.0004779379033122451+0.0005332365233030418j)
"(7,)",(0.0005987659005660334+0.0006713329065849405j),(0.0007650972624263157-2.288570546205046e-05j),(0.0005006366713604132-0.0006632617495890126j),(-0.00024651751357301465-0.0008886211514271527j),(-0.0009913149472199304-0.0003719931239336048j),(-0.0010843600306516383+0.0007710989151838773j),(0.00045403627740957963+0.002763681035440752j),(0.0025683312629765052+0.0034129997710579756j),(0.00045403627740957806+0.00276368103544075j),(-0.0010843600306516372+0.0007710989151838782j),(-0.0009913149472199302-0.00037199312393360403j),(-0.00024651751357301574-0.000888621151427153j),(0.0005006366713604134-0.0006632617495890143j),(0.0007650972624263176-2.2885705462051083e-05j),(0.0004779379033122472+0.0005332365233030411j),(-7.598539524274873e-05+0.0006734688976851677j),(-0.0005173141410880623+0.00038912845535359606j),(-0.0006170718881007199-8.454348210495689e-05j),(-0.00038325259704372804-0.0004654148887444816j),(1.0995844549665117e-05-0.0005864649715087113j),(0.00036285187294990683-0.0004436271868293648j),(0.0005428808528389199-0.00014544162603600307j),(0.0005255078846845054+0.00017178103784218566j),(0.0003616972529876172+0.0004081213711067639j),(0.00013105158285375395+0.0005229788141331987j),(-9.67664139805718e-05+0.0005252706306992045j),(-0.0002798886030657076+0.00045012251376912843j),(-0.00040448021631539456+0.0003375399886820248j),(-0.00047600587381696604+0.00021983736372865314j),(-0.0005090331321092903+0.00011768533218559354j),(-0.0005195160464529749+4.15843126198405e-05j),(-0.0005204061289400183-4.555609260315506e-06j),(-0.000519796313645224-1.9936085763532456e-05j),(-0.0005204061289400199-4.555609260315364e-06j),(-0.0005195160464529732+4.158431261983986e-05j),(-0.0005090331321092902+0.00011768533218559366j),(-0.0004760058738169665+0.00021983736372865293j),(-0.0004044802163153934+0.0003375399886820233j),(-0.00027988860306570794+0.00045012251376912773j),(-9.67664139805726e-05+0.0005252706306992043j),(0.0001310515828537529+0.000522978814133199j),(0.00036169725298761547+0.0004081213711067642j),(0.0005255078846845044+0.00017178103784218772j),(0.0005428808528389218-0.00014544162603600158j),(0.0003628518729499083-0.0004436271868293646j),(1.0995844549666574e-05-0.0005864649715087116j),(-0.0003832525970437273-0.0004654148887444814j),(-0.0006170718881007177-8.454348210495697e-05j),(-0.0005173141410880622+0.00038912845535359433j),(-7.59853952427505e-05+0.0006734688976851686j)
"(8,)",(-9.752328652198867e-05+0.0008455201602590406j),(0.00047793790331224635+0.0005332365233030414j),(0.0007650972624263154-2.288570546205052e-05j),(0.0005006366713604139-0.0006632617495890126j),(-0.0002465175135730144-0.0008886211514271531j),(-0.0009913149472199297-0.00037199312393360544j),(-0.001084360030651638+0.0007710989151838769j),(0.00045403627740957806+0.00276368103544075j),(0.002568331262976505+0.0034129997710579713j),(0.00045403627740958033+0.0027636810354407498j),(-0.001084360030651638+0.0007710989151838782j),(-0.0009913149472199315-0.0003719931239336039j),(-0.00024651751357301585-0.000888621151427154j),(0.0005006366713604149-0.0006632617495890148j),(0.0007650972624263164-2.288570546205068e-05j),(0.00047793790331224635+0.0005332365233030402j),(-7.598539524274891e-05+0.0006734688976851701j),(-0.0005173141410880618+0.00038912845535359547j),(-0.000617071888100719-8.454348210495637e-05j),(-0.00038325259704372896-0.00046541488874448213j),(1.0995844549665002e-05-0.0005864649715087107j),(0.0003628518729499072-0.0004436271868293656j),(0.0005428808528389197-0.00014544162603600305j),(0.0005255078846845044+0.00017178103784218555j),(0.0003616972529876177+0.00040812137110676457j),(0.0001310515828537536+0.0005229788141331989j),(-9.676641398057221e-05+0.0005252706306992044j),(-0.0002798886030657087+0.0004501225137691293j),(-0.00040448021631539315+0.0003375399886820235j),(-0.00047600587381696496+0.0002198373637286522j),(-0.0005090331321092918+0.00011768533218559383j),(-0.0005195160464529749+4.158431261983959e-05j),(-0.0005204061289400199-4.555609260315664e-06j),(-0.000519796313645224-1.993608576353273e-05j),(-0.0005204061289400165-4.555609260315644e-06j),(-0.000519516046452973+4.158431261983962e-05j),(-0.0005090331321092919+0.00011768533218559368j),(-0.0004760058738169662+0.0002198373637286527j),(-0.0004044802163153936+0.00033753998868202306j),(-0.0002798886030657081+0.00045012251376912795j),(-9.676641398057259e-05+0.0005252706306992043j),(0.00013105158285375238+0.0005229788141331974j),(0.00036169725298761595+0.0004081213711067661j),(0.0005255078846845061+0.00017178103784218823j),(0.0005428808528389202-0.0001454416260360016j),(0.00036285187294990857-0.00044362718682936463j),(1.0995844549665756e-05-0.0005864649715087099j),(-0.0003832525970437269-0.00046541488874448175j),(-0.00061707188810072-8.454348210495781e-05j),(-0.0005173141410880624+0.00038912845535359406j)
"(9,)",(-0.0006506678432113484+0.0004868463781824865j),(-7.59853952427487e-05+0.0006734688976851674j),(0.0004779379033122459+0.0005332365233030394j),(0.0007650972624263145-2.2885705462050415e-05j),(0.0005006366713604126-0.000663261749589012j),(-0.0002465175135730144-0.0008886211514271512j),(-0.0009913149472199287-0.0003719931239336037j),(-0.0010843600306516372+0.0007710989151838782j),(0.00045403627740958033+0.0027636810354407498j),(0.002568331262976504+0.00341299977105797j),(0.0004540362774095796+0.002763681035440748j),(-0.0010843600306516372+0.0007710989151838779j),(-0.0009913149472199306-0.00037199312393360425j),(-0.0002465175135730148-0.0008886211514271539j),(0.0005006366713604136-0.0006632617495890123j),(0.000765097262426314-2.2885705462050093e-05j),(0.0004779379033122467+0.0005332365233030418j),(-7.598539524274947e-05+0.0006734688976851679j),(-0.0005173141410880601+0.0003891284553535942j),(-0.000617071888100719-8.45434821049566e-05j),(-0.0003832525970437279-0.00046541488874448094j),(1.0995844549665132e-05-0.0005864649715087108j),(0.00036285187294990694-0.0004436271868293648j),(0.0005428808528389182-0.00014544162603600207j),(0.0005255078846845043+0.00017178103784218582j),(0.00036169725298761666+0.00040812137110676473j),(0.00013105158285375276+0.0005229788141331985j),(-9.676641398057287e-05+0.0005252706306992051j),(-0.00027988860306570756+0.0004501225137691272j),(-0.00040448021631539163+0.00033753998868202214j),(-0.000476005873816966+0.00021983736372865244j),(-0.0005090331321092915+0.00011768533218559333j),(-0.0005195160464529756+4.1584312619839934e-05j),(-0.0005204061289400191-4.5556092603156004e-06j),(-0.00051979631364522-1.993608576353321e-05j),(-0.0005204061289400158-4.5556092603157995e-06j),(-0.0005195160464529742+4.158431261983953e-05j),(-0.0005090331321092908+0.00011768533218559332j),(-0.0004760058738169656+0.00021983736372865233j),(-0.00040448021631539325+0.00033753998868202295j),(-0.00027988860306570756+0.0004501225137691273j),(-9.676641398057218e-05+0.0005252706306992018j),(0.00013105158285375186+0.0005229788141331986j),(0.0003616972529876167+0.0004081213711067668j),(0.0005255078846845041+0.00017178103784218671j),(0.0005428808528389195-0.000145441626036001j),(0.0003628518729499064-0.0004436271868293631j),(1.099584454966638e-05-0.0005864649715087088j),(-0.0003832525970437272-0.0004654148887444825j),(-0.0006170718881007188-8.454348210495793e-05j)
