index,xy,inc,scat,tot
"(-0.6923076923076921, -3.0)",[-0.69230769 -3.        ],(-0.9992509738132139+0.03869743316220923j),(0.25979057965482366+0.28527951852696093j),(-0.7394603941583903+0.3239769516891702j)
"(-0.5384615384615383, -3.0)",[-0.53846154 -3.        ],(-0.5730668990397428-0.8195085900861401j),(0.33056647207355166+0.3161537899664068j),(-0.24250042696619117-0.5033548001197332j)
"(-0.3846153846153846, -3.0)",[-0.38461538 -3.        ],(0.37927880348881066-0.9252824375422329j),(0.38673890995997257+0.33083534323409164j),(0.7660177134487832-0.5944470943081412j)
"(-0.23076923076923084, -3.0)",[-0.23076923 -3.        ],(0.9833895042207711-0.181507804208045j),(0.4114353181647858+0.3365393600878022j),(1.3948248223855568+0.15503155587975723j)
"(-0.07692307692307665, -3.0)",[-0.07692308 -3.        ],(0.6846006950960638+0.7289183001365697j),(0.3954883372094692+0.33905779988364165j),(1.080089032305533+1.0679761000202113j)
"(0.0769230769230771, -3.0)",[ 0.07692308 -3.        ],(-0.24275454614606543+0.9700877436218941j),(0.3375122200908851+0.3376022419422673j),(0.09475767394481968+1.3076899855641613j)
"(0.23076923076923084, -3.0)",[ 0.23076923 -3.        ],(-0.9472245930780933+0.3205706946494653j),(0.24395425735972734+0.3237596800288648j),(-0.703270335718366+0.6443303746783301j)
"(0.384615384615385, -3.0)",[ 0.38461538 -3.        ],(-0.7819999593738021-0.6232784799264066j),(0.1298470997046338+0.28479133772529j),(-0.6521528596691683-0.33848714220111664j)
"(0.5384615384615388, -3.0)",[ 0.53846154 -3.        ],(0.10121828418299657-0.9948642414656635j),(0.018887208768036894+0.21051717128858555j),(0.12010549295103345-0.784347070177078j)
"(0.6923076923076925, -3.0)",[ 0.69230769 -3.        ],(0.8915029151833175-0.4530149580528735j),(-0.05973503736884346+0.10174167559558928j),(0.831767877814474-0.35127328245728423j)
"(0.8461538461538463, -3.0)",[ 0.84615385 -3.        ],(0.8632537488429478+0.5047702102032139j),(-0.0796224543044112-0.02351397601567952j),(0.7836312945385366+0.4812562341875344j)
"(1.0, -3.0)",[ 1. -3.],(0.04240776977795813+0.999100385878446j),(-0.029481213001077554-0.1307174090426859j),(0.01292655677688058+0.86838297683576j)
"(1.1538461538461542, -3.0)",[ 1.15384615 -3.        ],(-0.8173749219347579+0.5761060987284793j),(0.07585525774976809-0.17971964461328532j),(-0.7415196641849898+0.39638645411519396j)
"(1.3076923076923084, -3.0)",[ 1.30769231 -3.        ],(-0.9266844662156044-0.37584025871997856j),(0.19375046660924744-0.14407447064833595j),(-0.732933999606357-0.5199147293683145j)
"(1.4615384615384617, -3.0)",[ 1.46153846 -3.        ],(-0.18515825645731304-0.9827087157778178j),(0.2674322288452432-0.030089725402770766j),(0.08227397238793016-1.0127984411805886j)
"(1.6153846153846159, -3.0)",[ 1.61538462 -3.        ],(0.7263710886646181-0.6873027291901128j),(0.25282936992970356+0.11724150260209582j),(0.9792004585943217-0.570061226588017j)
"(1.7692307692307692, -3.0)",[ 1.76923077 -3.        ],(0.9709824962710165+0.23915056331797652j),(0.14563569612956587+0.23041709636914753j),(1.1166181924005825+0.46956765968712405j)
"(1.9230769230769234, -3.0)",[ 1.92307692 -3.        ],(0.3240858938776612+0.946027659949495j),(-0.00974910740356838+0.2538348527186946j),(0.3143367864740928+1.1998625126681897j)
"(2.0769230769230775, -3.0)",[ 2.07692308 -3.        ],(-0.6203703158510077+0.7843090406280684j),(-0.1405427851794743+0.1775235946739345j),(-0.7609131010304819+0.9618326353020029j)
"(2.230769230769231, -3.0)",[ 2.23076923 -3.        ],(-0.9952332446799114-0.0975232725245396j),(-0.18739310325365371+0.04621021231880442j),(-1.182626347933565-0.05131306020573518j)
"(2.384615384615385, -3.0)",[ 2.38461538 -3.        ],(-0.45632232809179374-0.8898145497152119j),(-0.14141936232859093-0.06721443654788439j),(-0.5977416904203847-0.9570289862630963j)
"(2.5384615384615383, -3.0)",[ 2.53846154 -3.        ],(0.5015611366090934-0.865122203069251j),(-0.04857405972525064-0.10909844366988815j),(0.45298707688384277-0.9742206467391392j)
"(2.6923076923076925, -3.0)",[ 2.69230769 -3.        ],(0.9989360210741761-0.04611752162132389j),(0.025076063174913316-0.07942189699752536j),(1.0240120842490894-0.12553941861884926j)
"(2.8461538461538467, -3.0)",[ 2.84615385 -3.        ],(0.5791373543320645+0.8152299827761837j),(0.04237088858758914-0.025496677645619734j),(0.6215082429196537+0.7897333051305641j)
"(3.0, -3.0)",[ 3. -3.],(-0.3723965313866303+0.9280737165824741j),(0.018992601424338257+0.0012723054022698022j),(-0.3534039299622921+0.9293460219847438j)
"(-3.0, -2.8461538461538463)",[-3.         -2.84615385],(0.3084073358240364+0.9512543903761601j),(0.19012471858952587+0.1428399391977708j),(0.4985320544135623+1.094094329573931j)
"(-2.8461538461538463, -2.8461538461538463)",[-2.84615385 -2.84615385],(-0.6332472876405948+0.7739495285196767j),(0.23908110226415852-0.07822002440689543j),(-0.3941661853764363+0.6957295041127812j)
"(-2.6923076923076925, -2.8461538461538463)",[-2.69230769 -2.84615385],(-0.9934856328403785-0.11395743652676912j),(0.08885622121812205-0.2567767529536195j),(-0.9046294116222564-0.3707341894803886j)
"(-2.5384615384615383, -2.8461538461538463)",[-2.53846154 -2.84615385],(-0.4415547032094214-0.897234330637008j),(-0.1521998737595171-0.25437438564170695j),(-0.5937545769689385-1.151608716278715j)
"(-2.3846153846153846, -2.8461538461538463)",[-2.38461538 -2.84615385],(0.5157898731927637-0.8567151257633968j),(-0.3153977228252289-0.06839349598239584j),(0.20039215036753483-0.9251086217457927j)
"(-2.230769230769231, -2.8461538461538463)",[-2.23076923 -2.84615385],(0.9995617485482756-0.0296025478483502j),(-0.29610507410610903+0.18075373053672014j),(0.7034566744421666+0.15115118268836994j)
"(-2.0769230769230766, -2.8461538461538463)",[-2.07692308 -2.84615385],(0.5655855607384725+0.82468962251513j),(-0.11451086688873874+0.3464793402054122j),(0.4510746938497338+1.1711689627205422j)
"(-1.923076923076923, -2.8461538461538463)",[-1.92307692 -2.84615385],(-0.38768326074390597+0.9217926498616555j),(0.11839564095704791+0.35331387132452075j),(-0.26928761978685806+1.2751065211861763j)
"(-1.7692307692307692, -2.8461538461538463)",[-1.76923077 -2.84615385],(-0.985000524269936+0.1725513465260451j),(0.2867963408521639+0.22816659789534396j),(-0.6982041834177721+0.4007179444213891j)
"(-1.6153846153846154, -2.8461538461538463)",[-1.61538462 -2.84615385],(-0.6779391191659766-0.7351180522232192j),(0.3390692433675687+0.06022242929584018j),(-0.3388698757984079-0.674895622927379j)
"(-1.4615384615384615, -2.8461538461538463)",[-1.46153846 -2.84615385],(0.25157238915791963-0.9678384849825803j),(0.29997778634380934-0.06639237063582291j),(0.5515501755017289-1.0342308556184032j)
"(-1.3076923076923075, -2.8461538461538463)",[-1.30769231 -2.84615385],(0.9501025966958736-0.3119375831023863j),(0.23453103001485445-0.1175018120338839j),(1.184633626710728-0.42943939513627016j)
"(-1.1538461538461537, -2.8461538461538463)",[-1.15384615 -2.84615385],(0.7762956832982122+0.6303689491817961j),(0.20023579339676406-0.11101476040173935j),(0.9765314766949762+0.5193541887800568j)
"(-1.0, -2.8461538461538463)",[-1.         -2.84615385],(-0.11026745634085303+0.9939019509348586j),(0.21958678920374747-0.08911190675409385j),(0.10931933286289444+0.9047900441807647j)
"(-0.8461538461538458, -2.8461538461538463)",[-0.84615385 -2.84615385],(-0.8955884819895041+0.4448834352139172j),(0.28119223433584306-0.08679485466130624j),(-0.6143962476536611+0.35808858055261095j)
"(-0.6923076923076921, -2.8461538461538463)",[-0.69230769 -2.84615385],(-0.8586245453206537-0.5126050040459034j),(0.3579485598355276-0.11537609468937003j),(-0.5006759854851262-0.6279810987352734j)
"(-0.5384615384615383, -2.8461538461538463)",[-0.53846154 -2.84615385],(-0.033314101196222405-0.999444931280102j),(0.42550114775973635-0.16373920219466298j),(0.39218704656351394-1.163184133474765j)
"(-0.3846153846153846, -2.8461538461538463)",[-0.38461538 -2.84615385],(0.8225836997306594-0.5686440511756194j),(0.47098404103785446-0.20952808870656464j),(1.2935677407685138-0.7781721398821841j)
"(-0.23076923076923084, -2.8461538461538463)",[-0.23076923 -2.84615385],(0.9232259115800339+0.3842576169540631j),(0.49156091612645725-0.23104488629083147j),(1.4147868277064912+0.1532127306632316j)
"(-0.07692307692307665, -2.8461538461538463)",[-0.07692308 -2.84615385],(0.17620784286427238+0.9843529834937871j),(0.4879449454791036-0.21500455087959275j),(0.664152788343376+0.7693484326141944j)
"(0.0769230769230771, -2.8461538461538463)",[ 0.07692308 -2.84615385],(-0.7325955350013151+0.6806642212546041j),(0.45871198844076544-0.15993654383755826j),(-0.2738835465605497+0.5207276774170458j)
"(0.23076923076923084, -2.8461538461538463)",[ 0.23076923 -2.84615385],(-0.9687659971841128-0.2479766978969426j),(0.3990119520448275-0.07686608029259093j),(-0.5697540451392853-0.32484277818953355j)
"(0.384615384615385, -2.8461538461538463)",[ 0.38461538 -2.84615385],(-0.31546352898776714-0.9489377017900512j),(0.3044588441309548+0.011966174580386194j),(-0.01100468485681233-0.936971527209665j)
"(0.5384615384615388, -2.8461538461538463)",[ 0.53846154 -2.84615385],(0.6274819183925043-0.7786311335224546j),(0.17840974675814567+0.07730162233320553j),(0.80589166515065-0.701329511189249j)
"(0.6923076923076925, -2.8461538461538463)",[ 0.69230769 -2.84615385],(0.994304563842483+0.1065759556467108j),(0.038641094281828804+0.09139501064028643j),(1.0329456581243117+0.19797096628699723j)
"(0.8461538461538463, -2.8461538461538463)",[ 0.84615385 -2.84615385],(0.44820603259859493+0.8939302838265561j),(-0.08180778978051553+0.040302189274957496j),(0.3663982428180794+0.9342324731015137j)
"(1.0, -2.8461538461538463)",[ 1.         -2.84615385],(-0.509413066447917+0.860522125068339j),(-0.14367744002373203-0.06458154611312991j),(-0.653090506471649+0.7959405789552091j)
"(1.1538461538461542, -2.8461538461538463)",[ 1.15384615 -2.84615385],(-0.9993143323913952+0.03702519516680667j),(-0.11971172953441288-0.1835011864951708j),(-1.1190260619258081-0.14647599132836414j)
"(1.3076923076923084, -2.8461538461538463)",[ 1.30769231 -2.84615385],(-0.5716947004238299-0.8204664341137347j),(-0.014160314151760594-0.26048649232423254j),(-0.5858550145755904-1.0809529264379671j)
"(1.4615384615384617, -2.8461538461538463)",[ 1.46153846 -2.84615385],(0.3808266745304521-0.9246464426828652j),(0.12949145943371704-0.24972977086481532j),(0.5103181339641691-1.1743762135476805j)
"(1.6153846153846159, -2.8461538461538463)",[ 1.61538462 -2.84615385],(0.9836918692041161-0.17986190942418037j),(0.24292647247015858-0.1440174818295653j),(1.2266183416742746-0.32387939125374565j)
"(1.7692307692307692, -2.8461538461538463)",[ 1.76923077 -2.84615385],(0.6833799374774259+0.7300629158184584j),(0.2673296707513037+0.013823826249883j),(0.9507096082287296+0.7438867420683414j)
"(1.9230769230769234, -2.8461538461538463)",[ 1.92307692 -2.84615385],(-0.24437758721720343+0.9696801508053561j),(0.18921050880829615+0.14956381078867276j),(-0.05516707840890728+1.1192439615940288j)
"(2.0769230769230775, -2.8461538461538463)",[ 2.07692308 -2.84615385],(-0.9477597217217487+0.31898512485994307j),(0.052223698857257805+0.2001680352447633j),(-0.8955360228644909+0.5191531601047064j)
"(2.230769230769231, -2.8461538461538463)",[ 2.23076923 -2.84615385],(-0.7809558469882428-0.6245862350827757j),(-0.068399168605032+0.15373430912093955j),(-0.8493550155932749-0.4708519259618361j)
"(2.384615384615385, -2.8461538461538463)",[ 2.38461538 -2.84615385],(0.10288298534745804-0.9946934660115119j),(-0.11520580853424664+0.05640141653350545j),(-0.012322823186788595-0.9382920494780064j)
"(2.5384615384615383, -2.8461538461538463)",[ 2.53846154 -2.84615385],(0.8922597590135154-0.45152244954724396j),(-0.08621314491678553-0.02260888824287459j),(0.8060466140967298-0.47413133779011857j)
"(2.6923076923076925, -2.8461538461538463)",[ 2.69230769 -2.84615385],(0.8624078388402023+0.506214104413312j),(-0.030170068844872423-0.042961060353442056j),(0.83223776999533+0.46325304405987j)
"(2.8461538461538467, -2.8461538461538463)",[ 2.84615385 -2.84615385],(0.040735778586812085+0.999169953683019j),(-0.0015777798775073598-0.01997249886549335j),(0.039157998709304725+0.9791974548175256j)
"(3.0, -2.8461538461538463)",[ 3.         -2.84615385],(-0.8183378548599027+0.5747374664168786j),(-0.013434516477269065-0.002531292973709909j),(-0.8317723713371719+0.5722061734431687j)
"(-3.0, -2.6923076923076925)",[-3.         -2.69230769],(-0.26036939857474106+0.9655090762317191j),(0.23607692523265433+0.00302677960198389j),(-0.02429247334208673+0.968535855833703j)
"(-2.8461538461538463, -2.6923076923076925)",[-2.84615385 -2.69230769],(-0.952901918973441+0.3032786389060952j),(0.13606108757176982-0.20341373932794296j),(-0.8168408314016712+0.09986489957815223j)
"(-2.6923076923076925, -2.6923076923076925)",[-2.69230769 -2.69230769],(-0.7705271194446743-0.6374072153657288j),(-0.09607251506962822-0.2430880466864906j),(-0.8665996345143026-0.8804952620522193j)
"(-2.5384615384615383, -2.6923076923076925)",[-2.53846154 -2.69230769],(0.11930749686253489-0.9928573518851519j),(-0.27476344176983714-0.07686192409751147j),(-0.15545594490730225-1.0697192759826635j)
"(-2.3846153846153846, -2.6923076923076925)",[-2.38461538 -2.69230769],(0.8995998819611948-0.43671507001179205j),(-0.2601878699667906+0.17584009306573076j),(0.6394120119944042-0.2608749769460613j)
"(-2.230769230769231, -2.6923076923076925)",[-2.23076923 -2.69230769],(0.8539242360775697+0.5203973472639335j),(-0.05768258263112937+0.33891058408935865j),(0.7962416534464404+0.8593079313532921j)
"(-2.0769230769230766, -2.6923076923076925)",[-2.07692308 -2.69230769],(0.024217673756508257+0.9997067091291442j),(0.20225372077363427+0.30978675932665317j),(0.22647139453014253+1.3094934684557973j)
"(-1.923076923076923, -2.6923076923076925)",[-1.92307692 -2.69230769],(-0.8277243564750517+0.56113491220736j),(0.36932808662640315+0.11753165089409832j),(-0.45839626984864856+0.6786665631014583j)
"(-1.7692307692307692, -2.6923076923076925)",[-1.76923077 -2.69230769],(-0.9196909013571446-0.3926431534623811j),(0.3731343430802046-0.11931273539197604j),(-0.54655655827694-0.5119558888543572j)
"(-1.6153846153846154, -2.6923076923076925)",[-1.61538462 -2.69230769],(-0.16724283687955155-0.9859157334744586j),(0.24938529918996138-0.28479994478244947j),(0.08214246231040984-1.270715678256908j)
"(-1.4615384615384615, -2.6923076923076925)",[-1.46153846 -2.69230769],(0.7387593125231631-0.6739693451191259j),(0.09255439520916671-0.3339450625548849j),(0.8313137077323298-1.0079144076740107j)
"(-1.3076923076923075, -2.6923076923076925)",[-1.30769231 -2.69230769],(0.9664692711751117+0.25678229665272545j),(-0.01474183405896944-0.2991059232308166j),(0.9517274371161423-0.042323626578091134j)
"(-1.1538461538461537, -2.6923076923076925)",[-1.15384615 -2.69230769],(0.30681503945266814+0.9517691587594429j),(-0.04411454256622095-0.2483189789454423j),(0.2627004968864472+0.7034501798140006j)
"(-1.0, -2.6923076923076925)",[-1.         -2.69230769],(-0.634541556947723+0.7728887452320415j),(-0.018333429036412302-0.2363010609380323j),(-0.6528749859841353+0.5365876842940093j)
"(-0.8461538461538458, -2.6923076923076925)",[-0.84615385 -2.69230769],(-0.9932935411443612-0.11561981283886971j),(0.019938283931413274-0.2796604366437186j),(-0.9733552572129479-0.39528024948258833j)
"(-0.6923076923076921, -2.6923076923076925)",[-0.69230769 -2.69230769],(-0.4400526195862342-0.8979719884246351j),(0.03928011806045152-0.36149957003137034j),(-0.4007725015257827-1.2594715584560054j)
"(-0.5384615384615383, -2.6923076923076925)",[-0.53846154 -2.69230769],(0.5172228099976701-0.8558507842013782j),(0.033065670297305456-0.4510244120666599j),(0.5502884802949756-1.306875196268038j)
"(-0.3846153846153846, -2.6923076923076925)",[-0.38461538 -2.69230769],(0.9996098869713541-0.027929802525557868j),(0.014932164629434391-0.5210528481530635j),(1.0145420516007886-0.5489826506786214j)
"(-0.23076923076923084, -2.6923076923076925)",[-0.23076923 -2.69230769],(0.5642047024652048+0.8256349397379872j),(0.0054618782010352985-0.5551326285541018j),(0.5696665806662401+0.27050231118388535j)
"(-0.07692307692307665, -2.6923076923076925)",[-0.07692308 -2.69230769],(-0.38922528007691914+0.9211425955567595j),(0.01941324097163913-0.5458976537830673j),(-0.36981203910528004+0.37524494177369216j)
"(0.0769230769230771, -2.6923076923076925)",[ 0.07692308 -2.69230769],(-0.9852878989275351+0.17090276834201198j),(0.058138369396991615-0.4909540634280405j),(-0.9271495295305435-0.3200512950860285j)
"(0.23076923076923084, -2.6923076923076925)",[ 0.23076923 -2.69230769],(-0.6767079959787141-0.7362515114948646j),(0.10792491584883847-0.3916672955037597j),(-0.5687830801298757-1.1279188069986243j)
"(0.384615384615385, -2.6923076923076925)",[ 0.38461538 -2.69230769],(0.2531916538891273-0.9674161392084011j),(0.1438482644209083-0.25637689633649535j),(0.3970399183100356-1.2237930355448965j)
"(0.5384615384615388, -2.6923076923076925)",[ 0.53846154 -2.69230769],(0.9506232743392256-0.31034720924243775j),(0.13885785691024893-0.10538597496194144j),(1.0894811312494745-0.4157331842043792j)
"(0.6923076923076925, -2.6923076923076925)",[ 0.69230769 -2.69230769],(0.7752397134443204+0.6316671486619896j),(0.07683578053367945+0.027657248106529246j),(0.8520754939779999+0.6593243967685188j)
"(0.8461538461538463, -2.6923076923076925)",[ 0.84615385 -2.69230769],(-0.11193053450186087+0.9937160336062449j),(-0.03466547169102957+0.10310715590008168j),(-0.14659600619289043+1.0968231895063267j)
"(1.0, -2.6923076923076925)",[ 1.         -2.69230769],(-0.8963317125058065+0.443384101154302j),(-0.15956497898537994+0.09217100280706068j),(-1.0558966914911865+0.5355551039613626j)
"(1.1538461538461542, -2.6923076923076925)",[ 1.15384615 -2.69230769],(-0.8577655307637676-0.5140411406040882j),(-0.24348806555019673-0.0034612805989117975j),(-1.1012535963139642-0.517502421203j)
"(1.3076923076923084, -2.6923076923076925)",[ 1.30769231 -2.69230769],(-0.03164154616288938-0.9994992809184116j),(-0.23940517774035397-0.14221272853889272j),(-0.27104672390324336-1.1417120094573043j)
"(1.4615384615384617, -2.6923076923076925)",[ 1.46153846 -2.69230769],(0.8235341380940815-0.5672667127495129j),(-0.1373626779992013-0.255164854979909j),(0.6861714600948802-0.8224315677294218j)
"(1.6153846153846159, -2.6923076923076925)",[ 1.61538462 -2.69230769],(0.9225815878682447+0.38580203955721687j),(0.021386051520449242-0.2802203804369824j),(0.943967639388694+0.10558165912023448j)
"(1.7692307692307692, -2.6923076923076925)",[ 1.76923077 -2.69230769],(0.17456034317928915+0.9846464779752827j),(0.16106816475849103-0.20011574519696834j),(0.3356285079377802+0.7845307327783144j)
"(1.9230769230769234, -2.6923076923076925)",[ 1.92307692 -2.69230769],(-0.7337335580923534+0.679437315525969j),(0.21470120261159117-0.05725967202249857j),(-0.5190323554807622+0.6221776435034704j)
"(2.0769230769230775, -2.6923076923076925)",[ 2.07692308 -2.69230769],(-0.9683496672749637-0.2495975197963054j),(0.16711630612706124+0.07070331123879121j),(-0.8012333611479026-0.1788942085575142j)
"(2.230769230769231, -2.6923076923076925)",[ 2.23076923 -2.69230769],(-0.31387509956934007-0.9494642815137054j),(0.0646440067484106+0.12233584801837387j),(-0.24923109282092948-0.8271284334953316j)
"(2.384615384615385, -2.6923076923076925)",[ 2.38461538 -2.69230769],(0.6287840301445328-0.7775799916633653j),(-0.02012496455597089+0.09368935133500046j),(0.6086590655885619-0.6838906403283649j)
"(2.5384615384615383, -2.6923076923076925)",[ 2.53846154 -2.69230769],(0.9941248234449381+0.1082397127239837j),(-0.04357241007622701+0.035217097255977506j),(0.9505524133687111+0.1434568099799612j)
"(2.6923076923076925, -2.6923076923076925)",[ 2.69230769 -2.69230769],(0.44670946877727435+0.8946790768229272j),(-0.02087049821390814+0.004775107042648899j),(0.4258389705633662+0.8994541838655762j)
"(2.8461538461538467, -2.6923076923076925)",[ 2.84615385 -2.69230769],(-0.5108523829560981+0.8596684493617734j),(-0.0035448081919382257+0.016739314178923437j),(-0.5143971911480364+0.8764077635406968j)
"(3.0, -2.6923076923076925)",[ 3.         -2.69230769],(-0.9993748924954933+0.03535285348626502j),(-0.024461337642217085+0.0340230834157392j),(-1.0238362301377104+0.06937593690200422j)
"(-3.0, -2.5384615384615383)",[-3.         -2.53846154],(-0.7448619107860498+0.6672186552099355j),(0.19891985889870725-0.132226438732388j),(-0.5459420518873426+0.5349922164775475j)
"(-2.8461538461538463, -2.5384615384615383)",[-2.84615385 -2.53846154],(-0.9640925084439796-0.26556663036269285j),(-0.007625834482424286-0.2411815999971415j),(-0.9717183429264039-0.5067482303598343j)
"(-2.6923076923076925, -2.5384615384615383)",[-2.69230769 -2.53846154],(-0.29814114148422194-0.9545217963747529j),(-0.21687871340024067-0.12863706618181397j),(-0.5150198548844627-1.083158862556567j)
"(-2.5384615384615383, -2.5384615384615383)",[-2.53846154 -2.53846154],(0.6415486468831529-0.7670823513042101j),(-0.24695690868775277+0.11505412909591389j),(0.39459173819540017-0.6520282222082963j)
"(-2.3846153846153846, -2.5384615384615383)",[-2.38461538 -2.53846154],(0.9922002603118947+0.12465409514736522j),(-0.06390346288472892+0.29411663666478133j),(0.9282967974271658+0.4187707318121465j)
"(-2.230769230769231, -2.5384615384615383)",[-2.23076923 -2.53846154],(0.4318627642675479+0.9019393288016619j),(0.20139823740402146+0.2670505304200401j),(0.6332610016715694+1.168989859221702j)
"(-2.0769230769230766, -2.5384615384615383)",[-2.07692308 -2.53846154],(-0.5249897205060046+0.8511085673185456j),(0.3650657370017586+0.04738769719738832j),(-0.15992398350424597+0.8984962645159339j)
"(-1.923076923076923, -2.5384615384615383)",[-1.92307692 -2.53846154],(-0.9998226603381379+0.01883209691904994j),(0.3268122968482705-0.2238936991421917j),(-0.6730103634898674-0.20506160222314176j)
"(-1.7692307692307692, -2.5384615384615383)",[-1.76923077 -2.53846154],(-0.5566679807292675-0.8307350716268093j),(0.12518952582479664-0.392910419508007j),(-0.43147845490447084-1.2236454911348162j)
"(-1.6153846153846154, -2.5384615384615383)",[-1.61538462 -2.53846154],(0.397591652507943-0.9175624653700712j),(-0.11335287812605084-0.3950682495467303j),(0.28423877438189216-1.3126307149168015j)
"(-1.4615384615384615, -2.5384615384615383)",[-1.46153846 -2.53846154],(0.98680233349202-0.16192947420004875j),(-0.27302355798310446-0.27570158703624015j),(0.7137787755089156-0.4376310612362889j)
"(-1.3076923076923075, -2.5384615384615383)",[-1.30769231 -2.53846154],(0.6699800139089729+0.7423791355921396j),(-0.31602382126322137-0.13484553471761887j),(0.3539561926457515+0.6075336008745208j)
"(-1.1538461538461537, -2.5384615384615383)",[-1.15384615 -2.53846154],(-0.2619847528690048+0.9650720124758393j),(-0.2823673600695383-0.05332058270498517j),(-0.5443521129385431+0.9117514297708541j)
"(-1.0, -2.5384615384615383)",[-1.         -2.53846154],(-0.953408102497344+0.30168359268016903j),(-0.24227753994379278-0.05339033807615967j),(-1.1956856424411368+0.24829325460400936j)
"(-0.8461538461538458, -2.5384615384615383)",[-0.84615385 -2.53846154],(-0.7694593795710314-0.6386957516612768j),(-0.24613518499999237-0.10739115020011422j),(-1.0155945645710238-0.746086901861391j)
"(-0.6923076923076921, -2.5384615384615383)",[-0.69230769 -2.53846154],(0.12096881429473288-0.9926563080785445j),(-0.30286917385534473-0.17212135812956392j),(-0.18190035956061185-1.1647776662081084j)
"(-0.5384615384615383, -2.5384615384615383)",[-0.53846154 -2.53846154],(0.9003294376140691-0.43520903456331644j),(-0.3883487322402217-0.2187301318880383j),(0.5119807053738474-0.6539391664513547j)
"(-0.3846153846153846, -2.5384615384615383)",[-0.38461538 -2.53846154],(0.8530521881045602+0.5218256072386847j),(-0.4667024347418516-0.2422961954319557j),(0.3863497533627086+0.27952941180672897j)
"(-0.23076923076923084, -2.5384615384615383)",[-0.23076923 -2.53846154],(0.022544693391163863+0.9997458361003052j),(-0.5076996233396918-0.25351055867181355j),(-0.4851549299485279+0.7462352774284917j)
"(-0.07692307692307665, -2.5384615384615383)",[-0.07692308 -2.53846154],(-0.8286622215676034+0.5597489817289928j),(-0.494069494560002-0.26376329636385926j),(-1.3227317161276053+0.29598568536513353j)
"(0.0769230769230771, -2.5384615384615383)",[ 0.07692308 -2.53846154],(-0.9190325499258316-0.39418164870630884j),(-0.42207030862139916-0.273762410853868j),(-1.3411028585472309-0.6679440595601769j)
"(0.23076923076923084, -2.5384615384615383)",[ 0.23076923 -2.53846154],(-0.16559273458329155-0.9861942233927491j),(-0.3010155078651617-0.27063875792271985j),(-0.4666082424484532-1.256832981315469j)
"(0.384615384615385, -2.5384615384615383)",[ 0.38461538 -2.53846154],(0.739886123528526-0.6727321340696687j),(-0.15402098153539637-0.23413502132213299j),(0.5858651419931297-0.9068671553918017j)
