index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)"
"(0.5384615384615388, -1.4615384615384615)",(0.012775388073372324-0.004632379498966562j),(-0.004130952366249642+0.009432010466509173j),(-0.007213611845391534-0.008172672266322173j),(0.008732819346421566-0.007679656380204738j),(0.011470885177137138+0.0043231111519229535j),(0.0077093582262417835+0.009993799355716643j),(0.007649937862483059+0.010044667686566387j),(0.011400386277703877+0.004537192096852819j),(0.008970771929485517-0.00742538132748736j),(-0.006887882916592277-0.008469587848566095j),(-0.00459539435211479+0.009226090981487394j),(0.009626209724445323-0.003134523563138453j),(-0.010584289620228433-0.0028212009126117013j),(0.00906652470763524+0.011262656505921271j),(0.015461840251445789-0.01725048482820716j),(0.015218280706888337-0.017728782772269275j),(0.00972492954894436+0.0108828838055232j),(-0.010769863700512005-0.002204408306291388j)
"(0.6923076923076925, -1.4615384615384615)",(0.010832694006945927-0.008043645563789148j),(-0.00211242668620267+0.009746250942258896j),(-0.0075503718201359125-0.007317068736475597j),(0.008887456074566136-0.006908064937034754j),(0.010078562351772796+0.00642375752354252j),(0.0036971390444903995+0.011847099430665699j),(0.0019115965649162275+0.012367369754051023j),(0.006510498002681205+0.010360055804805215j),(0.011626943857841545+0.0006897753271822876j),(0.0018480579437053048-0.010745548313464616j),(-0.0100657611516918+0.001764593547641699j),(0.007692252790827826+0.006203483765848978j),(-0.0029710882637280387-0.00994866206393976j),(-0.003833460321782497+0.012382329349161676j),(0.020007186801992757-0.002231536934286594j),(0.019908919382725553-0.01360370643965968j),(0.012548568853933092+0.010158947046618804j),(-0.011295612665606775+0.001208502339127263j)
"(0.8461538461538463, -1.4615384615384615)",(0.009215997746457682-0.009783371443432012j),(-0.0010617260917387492+0.009599016909545652j),(-0.007217462253502973-0.0070860530663884955j),(0.009397394591732026-0.005435582864606633j),(0.007723838213754582+0.008663632357848495j),(-0.00137234438417114+0.012076984251749221j),(-0.004791288910775543+0.011388928327199793j),(-0.0014194115358430745+0.012074239294202748j),(0.0076607848956957636+0.008725634547959252j),(0.009461643911725472-0.005333942946103116j),(-0.007120122039731872-0.007190163454136881j),(-0.0012196722209505098+0.009581591010533576j),(0.006805659707326737-0.007206371642544878j),(-0.011499038063502129+0.002863698864045573j),(0.01285257311130337+0.011999910127834551j),(0.023274091609349387-0.002789278136291219j),(0.013028051367202816+0.01189052485203847j),(-0.011471481240742563+0.0030645600450681446j)
"(1.0, -1.4615384615384615)",(0.008656352032072441-0.010290161763608351j),(-0.000984977889016718+0.009316549813410565j),(-0.006287248222634847-0.007408854461537811j),(0.009931477188856138-0.003225275013213097j),(0.004246342113433283+0.010402764363717544j),(-0.00656302309445508+0.009884587964834095j),(-0.010229113223003532+0.006574620551438898j),(-0.008947535519440466+0.008059652690672513j),(-0.0012221501449943075+0.011478719041567297j),(0.009931518959757225+0.004234211641781711j),(0.002058038469020249-0.00979487764476472j),(-0.00868352070019401+0.00372762716019365j),(0.009209841192118812+0.0023781684517024675j),(-0.007548273846550706-0.00798974378758407j),(-0.002014977497828695+0.015466563944395866j),(0.0188985958105738+0.011123280049031632j),(0.01002883374024779+0.01583134806021008j),(-0.012105075126754516+0.0031210746155061575j)
"(1.1538461538461542, -1.4615384615384615)",(0.009368510886752456-0.00973822659761678j),(-0.0018045875779039988+0.0089371667311667j),(-0.004717287053014911-0.008054909282870356j),(0.010021434729600933-0.0003221232788519595j),(-0.00016246140758531693+0.01084998896272973j),(-0.01036008819473301+0.0051101061597296025j),(-0.011901183831979896-0.0009018776813159824j),(-0.011894192912744957-0.0003029749507028767j),(-0.009405682049175178+0.006529793972672504j),(0.0024041804445224077+0.01043936039255371j),(0.009269820741842173-0.0034496594310659944j),(-0.007370007696462897-0.005593270642178019j),(0.0021484027526620358+0.008908655139339187j),(0.0032622789510956558-0.009774689691350813j),(-0.012750914865697157+0.005935506239037592j),(0.0051725570375162275+0.019477236008999844j),(0.0023088277694281005+0.019133125306039934j),(-0.013121284378589176+0.0010735799931906077j)
"(1.3076923076923084, -1.4615384615384615)",(0.011115694871933951-0.00788360739620628j),(-0.003388355649809152+0.008241947983890548j),(-0.002442287666694456-0.008638360081662045j),(0.009137992928977002+0.003007594937489942j),(-0.004791859067634073+0.00930040554073866j),(-0.011146749736657774-0.0013183010167926398j),(-0.008440621840661121-0.008088362870479336j),(-0.008016996459637481-0.00856484891037952j),(-0.010899317813190028-0.0031177050900726396j),(-0.007131412686536096+0.007861565567933243j),(0.0076692075017199815+0.00604905308780364j),(0.0013189322638703426-0.008967883276059473j),(-0.006689518123621915+0.005803935684811484j),(0.009623328449844754-0.0014996758632935016j),(-0.010567025982386968-0.007339681293686782j),(-0.010601822453811338+0.015089149875793862j),(-0.008714394202446143+0.017174503326296237j),(-0.013379252733658024-0.0032741435617579325j)
"(1.4615384615384617, -1.4615384615384615)",(0.013098640379639889-0.004246489240722087j),(-0.005461088270672713+0.0068370587507978545j),(0.00047920314226493647-0.008637117734182638j),(0.006863241606504728+0.006172735275698668j),(-0.008430176409946978+0.0055217045871420066j),(-0.0080474857299081-0.007337983692489384j),(-0.0009186881060012236-0.011395177624035364j),(0.0008226911068587715-0.011519358342870909j),(-0.00418204534303914-0.010397949282693926j),(-0.010390265589028736-0.001546765723019285j),(-0.0012999821553685892+0.009553059229978693j),(0.008357463871972498-0.0030175796493734984j),(-0.007945879357862505-0.0032390191681092527j),(0.005385376097801685+0.0075370499593391095j),(0.0012400237348577027-0.011843661996697135j),(-0.01692057524816057+0.00033571515696308597j),(-0.017379377449249736+0.0072895406842049485j),(-0.010946761198138984-0.009129342706050442j)
"(1.6153846153846159, -1.4615384615384615)",(0.013850983590427635+0.0013424331175610352j),(-0.007467867247231856+0.004326878450984245j),(0.003700102932355876-0.007494003395211637j),(0.0031517263070306462+0.008284275206093183j),(-0.00970232028448881+0.00013873164826031116j),(-0.0017652024823351128-0.01040848367633324j),(0.00702245343803942-0.008681831583152735j),(0.00905086584550472-0.0068563237789023386j),(0.005774257833592521-0.009441413049963989j),(-0.004281677914119491-0.009463802655185835j),(-0.008815243010902927+0.0035754432017899925j),(0.006432226473653041+0.005880318643824734j),(-0.0006235825574610662-0.008307783939162915j),(-0.004188805818660432+0.00780118988677482j),(0.010330364794161783-0.0041340638164385594j),(-0.00887924811884449-0.01285366220722823j),(-0.01678865031256536-0.007016217685943471j),(-0.00440089245453587-0.01388779900094367j)
"(1.7692307692307692, -1.4615384615384615)",(0.011570300740266123+0.007961083543259584j),(-0.008523338025355525+0.000616386795398907j),(0.006487846870893276-0.004847644437662195j),(-0.0014179756560102326+0.008402898803593028j),(-0.007723670247745231-0.005258894707792494j),(0.005204487777321296-0.008805430999755367j),(0.010844641801730967-0.0010771821708269115j),(0.01086591011090861+0.002516371599638975j),(0.010891090709128649-0.0007806115888938004j),(0.0056893916265256805-0.00854323879435949j),(-0.00732484656026468-0.005865514725960284j),(-0.002234174344350485+0.008255269355835882j),(0.0069869710840459185-0.004104638165246471j),(-0.008491152660362683-0.0003519952466962882j),(0.007889730684806926+0.006892375579680486j),(0.005868397496166057-0.013278183494356229j),(-0.0053729498395170975-0.01658598319698611j),(0.005135537899901372-0.013790924660341824j)
"(1.9230769230769234, -1.4615384615384615)",(0.005214693903058681+0.013144197452056468j),(-0.007623577402983833-0.003728424970491957j),(0.007825181170420066-0.0008580658419086028j),(-0.005590468120867258+0.006007650648183809j),(-0.00281695383061643-0.00855055501274866j),(0.009465447171918058-0.002930053018159807j),(0.007986400343132999+0.007016259743328965j),(0.004714910717643786+0.009881446128541978j),(0.006728246886218361+0.00840432715274712j),(0.010128989646553642+0.00042127537577999434j),(0.001600924728387942-0.009116086845605541j),(-0.00821968269804074+0.0017153857894452577j),(0.006567872790078711+0.00437979205252877j),(-0.0032244013756940917-0.007522132866997298j),(-0.0025087000992504663+0.009603050692443188j),(0.013498083016736483-0.0014702561120110648j),(0.009418648016186491-0.01372433949838042j),(0.013100171234481008-0.006709551356987365j)
"(2.0769230769230775, -1.4615384615384615)",(-0.004003119048375284+0.013620350691394237j),(-0.004211875423258281-0.007320081053123942j),(0.006807112761946338+0.0035435587693281156j),(-0.007772337278693926+0.0015093738556494671j),(0.003184225159393128-0.00807555736746361j),(0.008565682448128716+0.004334333928249256j),(4.823314103433996e-05+0.010367048577179065j),(-0.0048913422232656125+0.009564717303689976j),(-0.0032085121392247196+0.010112864240713537j),(0.004740526681260391+0.008815421129491505j),(0.00866574493548882-0.002869840403217103j),(-0.005124918505713876-0.006462775684583919j),(-0.0010787935888414842+0.007625126417334438j),(0.005231708128263343-0.005924369074184652j),(-0.009263971802358483+0.001874496799181831j),(0.007360053633903099+0.010441656269899496j),(0.01587422836269338-0.0002124800182175544j),(0.013813323451755143+0.004747111465575881j)
"(2.230769230769231, -1.4615384615384615)",(-0.012048523913823609+0.007532341345481045j),(0.0011012082217420542-0.00834274851966928j),(0.003263914879998451+0.006754347676459777j),(-0.006785917463169144-0.003540456903659954j),(0.007486412299863531-0.0037626211637536234j),(0.002791426915542026+0.008875377982534753j),(-0.007686214922994109+0.006567137172205061j),(-0.010399712992951405+0.0017023821100909421j),(-0.010079739700495782+0.002766076957123893j),(-0.005182193807214385+0.008411795190497715j),(0.006500633233604994+0.0062293045950848475j),(0.0034542378450840225-0.00733324431105017j),(-0.007177440414071666+0.0022496975722763116j),(0.007344656202785461+0.0021450340921107085j),(-0.005464127921774768-0.007200900707886469j),(-0.005428630067804357+0.01079470461719296j),(0.008503020233727303+0.012537880436123115j),(0.005394969357179105+0.013362693349263231j)
"(2.384615384615385, -1.4615384615384615)",(-0.013836598694201722-0.0031077274512896734j),(0.0062328147757414396-0.005616716802882258j),(-0.0017264315348825847+0.007144954677375075j),(-0.002735912311806202-0.0068908133713632145j),(0.0077440887400113305+0.0023637537288101647j),(-0.004477157428765628+0.007832623250974615j),(-0.009696274879430382-0.0017871682492770632j),(-0.007277261542765917-0.007339981055118047j),(-0.007603249666316426-0.006941560419054541j),(-0.009744812756467618-0.00034603971788562163j),(-0.002480607054438591+0.008527178399942192j),(0.007969074258511018-0.00012721709728846304j),(-0.004987523187848476-0.005405167129150964j),(0.00112723379479747+0.007336714813337088j),(0.003981404386321887-0.007708865335302607j),(-0.0114802112009668+0.000154701914385339j),(-0.005874195562245867+0.013230558310846656j),(-0.006968919460667907+0.012324712856200964j)
"(2.5384615384615383, -1.4615384615384615)",(-0.007072658442282884-0.012217560253486196j),(0.008364904508401553+0.00016018791072736248j),(-0.005938132836304584+0.004102623069365617j),(0.0025998149195082007-0.006709764346402706j),(0.003638610948491631+0.006937913571379981j),(-0.008573270133089981+0.001769596947300997j),(-0.0044435252356283955-0.008529964536989475j),(0.0018687217447171658-0.009964062308805659j),(0.0018918996315357207-0.009961602923381928j),(-0.004388078334016452-0.008564251792857016j),(-0.008598337438927978+0.00167762842469486j),(0.0035414243560129813+0.006994459501973253j),(0.0027131704795862106-0.006667540343979166j),(-0.006007117079431135+0.003994807461291502j),(0.008348378312628283+0.0002960298146134962j),(-0.0050959698369086644-0.009696205518552704j),(-0.013760192912639945+0.0016420784028455964j),(-0.013766222563092548+0.001703168735734126j)
"(2.6923076923076925, -1.4615384615384615)",(0.004663148655686658-0.01322400454213311j),(0.005735333518362357+0.006056237742567709j),(-0.007006257065274191-0.001146083353933589j),(0.006385527455021695-0.0028610168922759446j),(-0.002498090221293052+0.007167020582981798j),(-0.006682576661272967-0.0052533031422897745j),(0.0040419552262161125-0.008470370553697471j),(0.009136806068802837-0.003924979436589314j),(0.009363852001707654-0.0034698540401920434j),(0.005324122035759532-0.007863768461476349j),(-0.005325532368553418-0.006807481621845061j),(-0.0046838305081495805+0.0061307309457890435j),(0.007042838166180814-0.00035657200150059206j),(-0.005981926169341661-0.003678930550448034j),(0.0031617021258365107+0.007418807105335679j),(0.00612550940108602-0.008512757138158928j),(-0.00792679999407054-0.010670721854130098j),(-0.009067105279771141-0.010088708412812368j)
"(2.8461538461538467, -1.4615384615384615)",(0.013129089933117882-0.004571481626714724j),(-0.0005907373190071312+0.008291072586427048j),(-0.003996014559601639-0.0057392381968963254j),(0.006309555773025033+0.0025783634788005866j),(-0.006802791780517846+0.002816781659056455j),(-0.00012363693115681164-0.008259424365519845j),(0.009006624646148419-0.0016803020743103305j),(0.008128997465103375+0.005394000464893285j),(0.007634468661082623+0.006200463809152512j),(0.009326196394256471+0.0009276342882551549j),(0.0036317193075449173-0.007716785771657099j),(-0.0074360506519271265-0.001548749777961615j),(0.003228526432441845+0.006113889580917671j),(0.0008222272306583692-0.006796537912449289j),(-0.005215968521304203+0.005803960722864776j),(0.009933144858618846+0.0016689477126152355j),(0.0052704543441743044-0.011639374571534888j),(0.0033230910632845016-0.012826237198762384j)
"(3.0, -1.4615384615384615)",(0.011437526555638022+0.007654945042496979j),(-0.006645952742951564+0.004936598320253986j),(0.0015213853768034722-0.00672730805551652j),(0.0022630495267746305+0.006253637496531264j),(-0.006368336521810697-0.0032548972866723188j),(0.006256550584025147-0.0050396832789481255j),(0.006418261886691733+0.006234934419068701j),(-0.00016708352401489243+0.009571596944810561j),(-0.001507167040678251+0.009569481133406402j),(0.0035284293784202743+0.008550794651945826j),(0.008414927001053403-0.00019801656725859795j),(-0.0017736376281259868-0.007267621135520165j),(-0.004112278422371773+0.0053954461614865706j),(0.006365510723611274-0.002033806644775682j),(-0.007231954986893408-0.00222377870907387j),(0.002736180656719233+0.009306184332222696j),(0.01227553561509255-0.000865892261701969j),(0.012311586069630677-0.003966768989241432j)
"(-3.0, -1.3076923076923075)",(0.00795461281078729+0.008689774592094173j),(0.0029553787726302534+0.00932017679061408j),(0.00483635825814847+0.008287967619640239j),(0.008824595472568024+0.0013258163799606186j),(0.0016293654604596745-0.007828506180842404j),(-0.006887735566696015+0.0018777373539952042j),(0.00602328297260069+0.0029381582261425454j),(-0.0036894790393109263-0.0060204804967414795j),(-0.0016897776740768355+0.00844258480982833j),(0.011259108711694653-0.00029871506991567716j),(0.008921386230571706-0.009742552570870875j),(0.011022200703409429-0.005207170643930053j),(0.004797820613776389+0.008166208316063801j),(-0.007396466075018029-0.000961761767793535j),(0.006024780878132282-0.0029697275395104083j),(-0.003182900247279159+0.006141345823503346j),(-0.003445417982209151-0.00684796370939688j),(0.008166124274794065-0.0027213015030011244j)
"(-2.8461538461538463, -1.3076923076923075)",(0.011539019879465262-0.003122282214808162j),(0.00973259999438886+0.002004751656577432j),(0.009785909820548666+0.0002183147760920799j),(0.0061973460172400656-0.006724399118136795j),(-0.005452461357961907-0.006160879059022515j),(-0.002966887359042025+0.006727008645306137j),(0.00630251119755635-0.002729079927325135j),(-0.007067190108156358-0.0011419304385655033j),(0.005555028931274877+0.006636948569881412j),(0.006276422318682779-0.009497870075117288j),(-0.003959965794808309-0.012994187314245263j),(0.00038277149095957173-0.012668375868275917j),(0.009782226596629622-0.0009252058212887597j),(-0.004039186940812507+0.006538261935756148j),(-0.00024628069247839335-0.006877084241116576j),(0.004362657341259231+0.005544536950422518j),(-0.007788179677654561+0.00023888971094009965j),(0.0011360608107855834-0.008657387412910644j)
"(-2.6923076923076925, -1.3076923076923075)",(0.002616124285557749-0.011846994552937126j),(0.00666253906603493-0.007592074523448347j),(0.005495846430622545-0.00833998690277871j),(-0.0020227500841984063-0.009155828177681184j),(-0.008454220520464769+0.0005611445650903289j),(0.0033161553378337296+0.006818923129967705j),(0.002252232797613416-0.006681144785220567j),(-0.0056877680261898066+0.004521730927361719j),(0.008693449777678277+7.846965391269198e-05j),(-0.003952929617342829-0.010784937414562183j),(-0.013521103531152568-0.003514256696963895j),(-0.011530544042832984-0.006446680628723849j),(0.003460966752513668-0.009617882160722567j),(0.0044301519014973345+0.006581949618781853j),(-0.006537107273971848-0.0026636730685041326j),(0.006995523255893492-0.0017108051690680548j),(-0.0031323407445843577+0.007278368726005039j),(-0.007384395211192051-0.004895698901072715j)
"(-2.5384615384615383, -1.3076923076923075)",(-0.009387584850033586-0.00797235318500557j),(-0.003285746225920472-0.009729479458016528j),(-0.004128322169912754-0.00932133188955339j),(-0.008838082329979064-0.003798237780101971j),(-0.005008946136564051+0.007155086881117594j),(0.007540196556946059+0.0021163279013110986j),(-0.0033714426777679426-0.006420182323904239j),(-0.0007361133419739242+0.0073485512715186895j),(0.005942338663603748-0.006391467306209302j),(-0.010998453567247025-0.0035701465561026892j),(-0.010544084209335666+0.009752519293335656j),(-0.011612482933529882+0.007468328878751935j),(-0.007518370123781573-0.007566718296944279j),(0.008095332051356301-0.001359359641901184j),(-0.005253441288088124+0.004998062622030733j),(0.0013746323941256672-0.0072282328070963665j),(0.005349462753813554+0.006031636275425027j),(-0.007771361816093819+0.004524405819475305j)
"(-2.3846153846153846, -1.3076923076923075)",(-0.011638993477490313+0.004571893047073389j),(-0.010217237606810155-0.0021532327631903683j),(-0.010264309271997731-0.0017230918034181586j),(-0.008541928263562875+0.0049526863231572045j),(0.0023356726553463124+0.008703716900784624j),(0.006927764704955899-0.004198854343609115j),(-0.0071171485302946-0.002280415439842569j),(0.004626374261007349+0.005927765936779884j),(-0.00037221722630472294-0.008748106781320243j),(-0.00985651954928611+0.006130935696668145j),(0.0022322654522981145+0.014582016325342782j),(0.0010092921492372666+0.014436778135509804j),(-0.010552013910518137+0.003669923637730822j),(0.0021970965664264257-0.00822582715261056j),(0.0024622229902805867+0.007042247185036244j),(-0.006137883461289481-0.004352554665169308j),(0.00787706401940373-0.002304603666735011j),(0.0005977588211819276+0.009109848449333857j)
"(-2.230769230769231, -1.3076923076923075)",(-0.0015780754365706242+0.012599709173496091j),(-0.007242279351420578+0.007763922614227715j),(-0.0073439969250633785+0.007681546202603073j),(-0.0013333335723392163+0.01005089256306736j),(0.00834389185463259+0.004120501621951803j),(0.001963610628451466-0.008158925451055413j),(-0.007009841378700066+0.0032321682470537335j),(0.007538481477455866+0.0014253704213866322j),(-0.006231022051830452-0.006189994845561415j),(-0.0021490530352016287+0.011411420648804188j),(0.01346438477388352+0.006884873037923952j),(0.013717792446286887+0.006582136602826842j),(-0.0013857988518924977+0.0116688977214378j),(-0.0068308195494722265-0.005637636744101322j),(0.007658800828038183+0.000681152495837708j),(-0.006670446994594229+0.003852774052971683j),(0.0013204216056240746-0.008254876787700156j),(0.008538182842758299+0.0036120554600412376j)
"(-2.0769230769230766, -1.3076923076923075)",(0.010414479500377504+0.007605316232115255j),(0.0028431628191754274+0.010414568707398543j),(0.002117215712754868+0.010643418737190229j),(0.007187895391385167+0.0075359307711454614j),(0.008980707033857265-0.003439328560591285j),(-0.00433849916892887-0.007547684916903621j),(-0.003371705420343895+0.0072447230801990035j),(0.006931741285026703-0.0036787690324563446j),(-0.0087780360100091-0.0007757144219415638j),(0.006452210199756504+0.009603030113657464j),(0.01400517500189785-0.00652832747541175j),(0.013362675396498075-0.008879992473515796j),(0.01040326709602525+0.006787594989576067j),(-0.008325180322789436+0.004019372559257076j),(0.003910120544200435-0.006911346849121344j),(0.0007258620558856155+0.007861804291559889j),(-0.007010133934502898-0.004842828408853458j),(0.0072005942466763125-0.006067971778769323j)
"(-1.923076923076923, -1.3076923076923075)",(0.011928291877774173-0.005408195812209072j),(0.010487940213710011+0.003234540235815194j),(0.010063672114088689+0.0046367340203494305j),(0.010677631200819333-0.0006695212931017733j),(0.003952903433910571-0.009124431751624567j),(-0.008565532043463562-0.0029001259325131183j),(0.0018450484822248544+0.00808345647203349j),(0.003574263905615323-0.007213339988344336j),(-0.007563579764035124+0.004594716932286229j),(0.011083854939743922+0.002970669033139399j),(0.004227330050241505-0.01512826290817838j),(-0.0004085816052271576-0.01695767105183173j),(0.011438683296734094-0.006605262707214483j),(0.0001569066704972424+0.009687398171053676j),(-0.004832264668653615-0.006649295756652068j),(0.007634831360574198+0.00271309748511523j),(-0.007552767889429685+0.004296309777346615j),(-0.0021309341934661733-0.009325753800501798j)
"(-1.7692307692307692, -1.3076923076923075)",(0.001302144437429647-0.013236950492509284j),(0.008585760338523898-0.007121653973431677j),(0.009967481558799516-0.005346899383930772j),(0.006746802366577451-0.008675682716516604j),(-0.003587127001847054-0.009640250329816637j),(-0.008810356458221162+0.003288749318347167j),(0.006401442905318078+0.005776495869016271j),(-0.00086781189918097-0.00824000880341415j),(-0.003946050158080826+0.00798199661546159j),(0.010507669519756107-0.004236403976708248j),(-0.0080211131133743-0.013666766494790256j),(-0.01510471853662206-0.00972293553725441j),(-0.0005993858153892349-0.014132343703050856j),(0.009313673694024858+0.004167763664630715j),(-0.00836252218380293+0.0016889694968967904j),(0.005839190417224512-0.005937021198633616j),(0.0005714043622198605+0.008848880257168377j),(-0.009400300076196284-0.002470636530048658j)
"(-1.6153846153846154, -1.3076923076923075)",(-0.010893407457180662-0.007983816097772576j),(-0.00110842623900591-0.011278038459971664j),(0.0020107159434719873-0.011364740052976368j),(-0.0017873901090427174-0.011144323982567374j),(-0.009418550199847815-0.004951866817574823j),(-0.00530369495634105+0.00822610175628234j),(0.008848860498457987+0.0015590717751526803j),(-0.004873740912650689-0.007034357438547454j),(0.0002657199406523961+0.00898167749334002j),(0.0065469010099714784-0.009014682149016373j),(-0.015056835053932974-0.004845610094273609j),(-0.01781091316217032+0.006664635244012294j),(-0.013715672717713014-0.006723236391532082j),(0.00820831564392873-0.007035036696171864j),(-0.002042022880686203+0.008644997377428226j),(-0.0029833646292160986-0.008036327053182114j),(0.008366529427473462+0.0034638077646260493j),(-0.006700710026387893+0.007255313153121565j)
"(-1.4615384615384615, -1.3076923076923075)",(-0.012672069684170211+0.00523336950378279j),(-0.0100191117776678-0.0056552391906478814j),(-0.00762460866590021-0.008963545364532423j),(-0.009414697500653749-0.0067498175297926915j),(-0.010767224836554101+0.0022767881782409247j),(0.00021524717365697965+0.010188831555414472j),(0.0088795693933951-0.003019741827235594j),(-0.007634937649448639-0.0045154689715723485j),(0.0038163653588662826+0.008267314969586105j),(0.0018375116618944047-0.010773756875938333j),(-0.014764093366427858+0.004944252779886815j),(-0.006745169090870308+0.018879723320882377j),(-0.013813213542118546+0.009308905075436311j),(-0.0029771066956470935-0.01114903923673536j),(0.00730063637516633+0.0057352206189237726j),(-0.008807996576478948-0.0007588278217786591j),(0.006980345740610904-0.006074910740844594j),(0.0032355021031980134+0.009499341042090863j)
"(-1.3076923076923075, -1.3076923076923075)",(-0.0023422618892256376+0.013712899444669087j),(-0.010629432437205433+0.004815469261664015j),(-0.011985422266893416-0.0001462377418164412j),(-0.01177152513452283+0.0015882548662381594j),(-0.007430995002164252+0.00861103344383125j),(0.005666894547201169+0.008970042088321622j),(0.0070535766151961585-0.00680526074170639j),(-0.009076063643501503-0.0016462625713129495j),(0.006263650465120492+0.006840315835250271j),(-0.001872822385474333-0.010559472786615398j),(-0.010069473533478831+0.01122322195166296j),(0.008988788185175454+0.018877064715565953j),(0.0006639895931037395+0.018352044522783627j),(-0.012199689772165298-0.002416325065922763j),(0.008702259702627417-0.004392634894586645j),(-0.004629002350958919+0.00787743048341343j),(-0.002322033969930736-0.009174064069945474j),(0.010034218094504416+0.0018067343733175545j)
"(-1.1538461538461537, -1.3076923076923075)",(0.010356205417935126+0.009578367422996144j),(-0.0026798122949498846+0.011513458016845704j),(-0.008388078179678527+0.008847318005179357j),(-0.008000498484752015+0.009160145709297605j),(-0.0012614386478694525+0.011672498213843831j),(0.009573602489989286+0.005494164715805717j),(0.0042811124917894895-0.00930913136609292j),(-0.009574881091783878+0.0008993939972455214j),(0.007725128451399638+0.005529573035934583j),(-0.0040418587776567235-0.009759028240900263j),(-0.005059866508616399+0.013449190984729045j),(0.01921633045653485+0.009292733970617733j),(0.017196399914931288+0.011091235846173013j),(-0.008377428722943505+0.010679273464122823j),(-0.00025968557661062275-0.010291300530931136j),(0.005260751699344321+0.007870098834150081j),(-0.009435032445788494-0.00218723624544808j),(0.006638904519204533-0.007947644402480789j)
"(-1.0, -1.3076923076923075)",(0.01392142238246536-0.0032312202789062153j),(0.007351999215502301+0.009427468095371757j),(0.0003995222718643786+0.012370526390667947j),(-0.0005044118425293934+0.01241795768603765j),(0.005219970439320979+0.01091136858916428j),(0.011413917595522478+0.0010885878742331384j),(0.0013950912142008545-0.010614116658135707j),(-0.009648967126425186+0.0027816447775694158j),(0.008494841421952186+0.0048504794559344235j),(-0.004781659136854813-0.009324213344710706j),(-0.0021467097360323723+0.013372992316009998j),(0.020986646086006446-0.001578452045911324j),(0.021854909999624795-0.006986267482657681j),(0.006076719779930719+0.013785327133850585j),(-0.00998436214393074-0.0045030082542294484j),(0.009750870934714205-0.00130030444860321j),(-0.00648621730821062+0.0075059619700878644j),(-0.0035417202388963224-0.009898967895782191j)
"(-0.8461538461538458, -1.3076923076923075)",(0.005506587632938999-0.01337176236498139j),(0.01205192482596354+0.0005660266585278095j),(0.008868574844713312+0.008858022370455042j),(0.007057144480701362+0.01051922133717303j),(0.01007504887280128+0.007278393838577529j),(0.011463069820799589-0.0031241078158911763j),(-0.0010461247413576492-0.011116894756749934j),(-0.009745124306686203+0.0038737078962962747j),(0.008753190441417636+0.005063918816889782j),(-0.004240854289406169-0.009594663977399678j),(-0.0018666054584161663+0.012616371267125108j),(0.018226727925563874-0.0077596631055714795j),(0.012240043124764871-0.022400432247563034j),(0.01700328814919073+0.001878702166964559j),(-0.009089377751845656+0.007477003408372522j),(0.003348795272363947-0.009697909553734094j),(0.0036004665385837658+0.009510749355107281j),(-0.010445260582669647-0.0021603365301008513j)
"(-0.6923076923076921, -1.3076923076923075)",(-0.007450007398414483-0.012567486910749819j),(0.008626522784508959-0.008546830967892226j),(0.012621678060474706+0.0009235561651333435j),(0.011858263598344547+0.0049974579492914695j),(0.012508563041518603+0.0023539126360004104j),(0.010405810754254384-0.006502520591117417j),(-0.0027536393302951202-0.011281537934227885j),(-0.010134787156687038+0.004106334713031626j),(0.00841506753794659+0.0062371295421446435j),(-0.0023409581995038477-0.010330565357591337j),(-0.0038771957505369203+0.011493318141182577j),(0.01579330529830768-0.008291538518341383j),(-0.0022841647119593907-0.02724617246658325j),(0.01284772771188025-0.015331051333896605j),(0.0027284512082875146+0.012530802480076037j),(-0.007420805870551148-0.007778546063393381j),(0.010319356470164954+0.0015469044060357285j),(-0.007535350378500459+0.00775202412356132j)
"(-0.5384615384615383, -1.3076923076923075)",(-0.014583788715760593-0.002071105648961827j),(1.5033681634321716e-05-0.012181926451011085j),(0.010565508935361012-0.00710013757152805j),(0.012915339741702671-0.0016472748266922125j),(0.012746081831083934-0.00245006964604829j),(0.008980865865537724-0.008863555176363551j),(-0.0036002048518530465-0.01147684555310943j),(-0.010857914324394858+0.003364075241397226j),(0.007110548012097126+0.008189065938876916j),(0.0010496422086096928-0.010709767543678765j),(-0.007372306990769712+0.00911109530985907j),(0.015089372879086991-0.00452688603007247j),(-0.011040895995441188-0.02464151641683134j),(-0.004086285253601178-0.023726917985931083j),(0.013687936716826093+0.004012877398315056j),(-0.010926190547582725+0.0030176809678148122j),(0.006723882382599606-0.008347374162088993j),(0.0022610049216881837+0.010707187407672819j)
