index,xy,inc,scat,tot
"(2.230769230769231, -2.8461538461538463)",[ 2.23076923 -2.84615385],(-0.7809558469882428-0.6245862350827757j),(-0.24324644640769139+0.13709982272552512j),(-1.0242022933959343-0.48748641235725054j)
"(2.384615384615385, -2.8461538461538463)",[ 2.38461538 -2.84615385],(0.10288298534745804-0.9946934660115119j),(-0.2591219828642624-0.09440342100540544j),(-0.15623899751680437-1.0890968870169173j)
"(2.5384615384615383, -2.8461538461538463)",[ 2.53846154 -2.84615385],(0.8922597590135154-0.45152244954724396j),(-0.08890042675567209-0.2514828228183378j),(0.8033593322578433-0.7030052723655817j)
"(2.6923076923076925, -2.8461538461538463)",[ 2.69230769 -2.84615385],(0.8624078388402023+0.506214104413312j),(0.13586866012451698-0.21379647513675437j),(0.9982764989647193+0.2924176292765577j)
"(2.8461538461538467, -2.8461538461538463)",[ 2.84615385 -2.84615385],(0.040735778586812085+0.999169953683019j),(0.23657061946390873-0.016712608042823252j),(0.2773063980507208+0.9824573456401957j)
"(3.0, -2.8461538461538463)",[ 3.         -2.84615385],(-0.8183378548599027+0.5747374664168786j),(0.13766529049601034+0.17161326408203087j),(-0.6806725643638925+0.7463507304989094j)
"(-3.0, -2.6923076923076925)",[-3.         -2.69230769],(-0.26036939857474106+0.9655090762317191j),(0.2995099306790356-0.10697275486228391j),(0.03914053210429452+0.8585363213694353j)
"(-2.8461538461538463, -2.6923076923076925)",[-2.84615385 -2.69230769],(-0.952901918973441+0.3032786389060952j),(0.1161310580445336-0.28275359318663223j),(-0.8367708609289074+0.020525045719462953j)
"(-2.6923076923076925, -2.6923076923076925)",[-2.69230769 -2.69230769],(-0.7705271194446743-0.6374072153657288j),(-0.12040873405017104-0.26271492043153755j),(-0.8909358534948454-0.9001221357972663j)
"(-2.5384615384615383, -2.6923076923076925)",[-2.53846154 -2.69230769],(0.11930749686253489-0.9928573518851519j),(-0.2530369770825496-0.09016480144447461j),(-0.13372948022001468-1.0830221533296265j)
"(-2.3846153846153846, -2.6923076923076925)",[-2.38461538 -2.69230769],(0.8995998819611948-0.43671507001179205j),(-0.22313237207493652+0.10282320493995972j),(0.6764675098862583-0.33389186507183233j)
"(-2.230769230769231, -2.6923076923076925)",[-2.23076923 -2.69230769],(0.8539242360775697+0.5203973472639335j),(-0.08574170637601042+0.20457562408944932j),(0.7681825297015593+0.7249729713533828j)
"(-2.0769230769230766, -2.6923076923076925)",[-2.07692308 -2.69230769],(0.024217673756508257+0.9997067091291442j),(0.05878195152328381+0.1902250292903447j),(0.08299962527979207+1.189931738419489j)
"(-1.923076923076923, -2.6923076923076925)",[-1.92307692 -2.69230769],(-0.8277243564750517+0.56113491220736j),(0.14424985623987416+0.10782445489191195j),(-0.6834745002351775+0.668959367099272j)
"(-1.7692307692307692, -2.6923076923076925)",[-1.76923077 -2.69230769],(-0.9196909013571446-0.3926431534623811j),(0.16734345323067287+0.01797325758417323j),(-0.7523474481264717-0.37466989587820787j)
"(-1.6153846153846154, -2.6923076923076925)",[-1.61538462 -2.69230769],(-0.16724283687955155-0.9859157334744586j),(0.16032584122314006-0.053150999968935506j),(-0.00691699565641149-1.039066733443394j)
"(-1.4615384615384615, -2.6923076923076925)",[-1.46153846 -2.69230769],(0.7387593125231631-0.6739693451191259j),(0.14758174215732814-0.11598384136735028j),(0.8863410546804912-0.7899531864864762j)
"(-1.3076923076923075, -2.6923076923076925)",[-1.30769231 -2.69230769],(0.9664692711751117+0.25678229665272545j),(0.12605742974693127-0.1887394174447667j),(1.092526700922043+0.06804287920795876j)
"(-1.1538461538461537, -2.6923076923076925)",[-1.15384615 -2.69230769],(0.30681503945266814+0.9517691587594429j),(0.07782137477366005-0.27174696565227274j),(0.3846364142263282+0.6800221931071702j)
"(-1.0, -2.6923076923076925)",[-1.         -2.69230769],(-0.634541556947723+0.7728887452320415j),(-0.005594097291049129-0.34577161989817823j),(-0.6401356542387721+0.4271171253338633j)
"(-0.8461538461538458, -2.6923076923076925)",[-0.84615385 -2.69230769],(-0.9932935411443612-0.11561981283886971j),(-0.11066289691857523-0.38919350935378705j),(-1.1039564380629363-0.5048133221926567j)
"(-0.6923076923076921, -2.6923076923076925)",[-0.69230769 -2.69230769],(-0.4400526195862342-0.8979719884246351j),(-0.20821527808291496-0.3952028488476653j),(-0.6482678976691492-1.2931748372723004j)
"(-0.5384615384615383, -2.6923076923076925)",[-0.53846154 -2.69230769],(0.5172228099976701-0.8558507842013782j),(-0.2691260575227539-0.37546392642363985j),(0.2480967524749162-1.231314710625018j)
"(-0.3846153846153846, -2.6923076923076925)",[-0.38461538 -2.69230769],(0.9996098869713541-0.027929802525557868j),(-0.27613466112205065-0.3504031428372014j),(0.7234752258493035-0.3783329453627593j)
"(-0.23076923076923084, -2.6923076923076925)",[-0.23076923 -2.69230769],(0.5642047024652048+0.8256349397379872j),(-0.22611555858423987-0.3351806587161864j),(0.33808914388096495+0.4904542810218008j)
"(-0.07692307692307665, -2.6923076923076925)",[-0.07692308 -2.69230769],(-0.38922528007691914+0.9211425955567595j),(-0.12613287411379712-0.33017296445637895j),(-0.5153581541907163+0.5909696311003805j)
"(0.0769230769230771, -2.6923076923076925)",[ 0.07692308 -2.69230769],(-0.9852878989275351+0.17090276834201198j),(0.010071703703625434-0.31971984432574113j),(-0.9752161952239097-0.14881707598372915j)
"(0.23076923076923084, -2.6923076923076925)",[ 0.23076923 -2.69230769],(-0.6767079959787141-0.7362515114948646j),(0.1614401981316729-0.27871559762487486j),(-0.5152677978470412-1.0149671091197394j)
"(0.384615384615385, -2.6923076923076925)",[ 0.38461538 -2.69230769],(0.2531916538891273-0.9674161392084011j),(0.29668988394954937-0.18509824187752322j),(0.5498815378386767-1.1525143810859242j)
"(0.5384615384615388, -2.6923076923076925)",[ 0.53846154 -2.69230769],(0.9506232743392256-0.31034720924243775j),(0.3753175957740559-0.035265453402663294j),(1.3259408701132815-0.34561266264510104j)
"(0.6923076923076925, -2.6923076923076925)",[ 0.69230769 -2.69230769],(0.7752397134443204+0.6316671486619896j),(0.3587830341151139+0.14339908218382652j),(1.1340227475594342+0.775066230845816j)
"(0.8461538461538463, -2.6923076923076925)",[ 0.84615385 -2.69230769],(-0.11193053450186087+0.9937160336062449j),(0.23233676959170263+0.292262885514979j),(0.12040623508984176+1.2859789191212239j)
"(1.0, -2.6923076923076925)",[ 1.         -2.69230769],(-0.8963317125058065+0.443384101154302j),(0.027415547873496673+0.34198640716178363j),(-0.8689161646323098+0.7853705083160856j)
"(1.1538461538461542, -2.6923076923076925)",[ 1.15384615 -2.69230769],(-0.8577655307637676-0.5140411406040882j),(-0.17440325451214095+0.2520613741251072j),(-1.0321687852759085-0.261979766478981j)
"(1.3076923076923084, -2.6923076923076925)",[ 1.30769231 -2.69230769],(-0.03164154616288938-0.9994992809184116j),(-0.2718271298206569+0.0496476989048371j),(-0.30346867598354627-0.9498515820135744j)
"(1.4615384615384617, -2.6923076923076925)",[ 1.46153846 -2.69230769],(0.8235341380940815-0.5672667127495129j),(-0.20345883405562662-0.1642383017344835j),(0.6200753040384549-0.7315050144839964j)
"(1.6153846153846159, -2.6923076923076925)",[ 1.61538462 -2.69230769],(0.9225815878682447+0.38580203955721687j),(-0.0015917861974459116-0.2622367364798766j),(0.9209898016707988+0.12356530307734026j)
"(1.7692307692307692, -2.6923076923076925)",[ 1.76923077 -2.69230769],(0.17456034317928915+0.9846464779752827j),(0.2075511207061755-0.1750263319348341j),(0.3821114638854647+0.8096201460404486j)
"(1.9230769230769234, -2.6923076923076925)",[ 1.92307692 -2.69230769],(-0.7337335580923534+0.679437315525969j),(0.2774561332351216+0.04526305067150364j),(-0.45627742485723183+0.7247003661974726j)
"(2.0769230769230775, -2.6923076923076925)",[ 2.07692308 -2.69230769],(-0.9683496672749637-0.2495975197963054j),(0.14951765153987975+0.2437253539217881j),(-0.818832015735084-0.005872165874517304j)
"(2.230769230769231, -2.6923076923076925)",[ 2.23076923 -2.69230769],(-0.31387509956934007-0.9494642815137054j),(-0.08851893291356983+0.2697683530828091j),(-0.4023940324829099-0.6796959284308963j)
"(2.384615384615385, -2.6923076923076925)",[ 2.38461538 -2.69230769],(0.6287840301445328-0.7775799916633653j),(-0.25676406677296526+0.09915981218766987j),(0.3720199633715675-0.6784201794756954j)
"(2.5384615384615383, -2.6923076923076925)",[ 2.53846154 -2.69230769],(0.9941248234449381+0.1082397127239837j),(-0.223931628019086-0.13463342848702328j),(0.7701931954258521-0.026393715763039588j)
"(2.6923076923076925, -2.6923076923076925)",[ 2.69230769 -2.69230769],(0.44670946877727435+0.8946790768229272j),(-0.021913994871827505-0.24300690231968902j),(0.42479547390544686+0.6516721745032382j)
"(2.8461538461538467, -2.6923076923076925)",[ 2.84615385 -2.69230769],(-0.5108523829560981+0.8596684493617734j),(0.17419356009632414-0.14316463104856375j),(-0.336658822859774+0.7165038183132098j)
"(3.0, -2.6923076923076925)",[ 3.         -2.69230769],(-0.9993748924954933+0.03535285348626502j),(0.19722167400278082+0.06535271384524641j),(-0.8021532184927125+0.10070556733151143j)
"(-3.0, -2.5384615384615383)",[-3.         -2.53846154],(-0.7448619107860498+0.6672186552099355j),(0.15334706206189433-0.2990074045289604j),(-0.5915148487241555+0.3682112506809751j)
"(-2.8461538461538463, -2.5384615384615383)",[-2.84615385 -2.53846154],(-0.9640925084439796-0.26556663036269285j),(-0.12326865568435598-0.30437205216528584j),(-1.0873611641283356-0.5699386825279786j)
"(-2.6923076923076925, -2.5384615384615383)",[-2.69230769 -2.53846154],(-0.29814114148422194-0.9545217963747529j),(-0.29723205176143197-0.10652728286578146j),(-0.5953731932456539-1.0610490792405343j)
"(-2.5384615384615383, -2.5384615384615383)",[-2.53846154 -2.53846154],(0.6415486468831529-0.7670823513042101j),(-0.2646703700807093+0.13771550914598468j),(0.3768782768024436-0.6293668421582255j)
"(-2.3846153846153846, -2.5384615384615383)",[-2.38461538 -2.53846154],(0.9922002603118947+0.12465409514736522j),(-0.07845656828726923+0.2656762678615448j),(0.9137436920246255+0.39033036300891j)
"(-2.230769230769231, -2.5384615384615383)",[-2.23076923 -2.53846154],(0.4318627642675479+0.9019393288016619j),(0.11964116976770944+0.22309878539953357j),(0.5515039340352573+1.1250381142011956j)
"(-2.0769230769230766, -2.5384615384615383)",[-2.07692308 -2.53846154],(-0.5249897205060046+0.8511085673185456j),(0.21616434306174898+0.0747549788258109j),(-0.3088253774442556+0.9258635461443565j)
"(-1.923076923076923, -2.5384615384615383)",[-1.92307692 -2.53846154],(-0.9998226603381379+0.01883209691904994j),(0.1927736951760058-0.07279794724727813j),(-0.8070489651621322-0.05396585032822819j)
"(-1.7692307692307692, -2.5384615384615383)",[-1.76923077 -2.53846154],(-0.5566679807292675-0.8307350716268093j),(0.10548837423863158-0.15551021472387788j),(-0.45117960649063593-0.9862452863506872j)
"(-1.6153846153846154, -2.5384615384615383)",[-1.61538462 -2.53846154],(0.397591652507943-0.9175624653700712j),(0.01711138799258492-0.17755471134715733j),(0.4147030405005279-1.0951171767172285j)
"(-1.4615384615384615, -2.5384615384615383)",[-1.46153846 -2.53846154],(0.98680233349202-0.16192947420004875j),(-0.05091846951500004-0.17702085563252593j),(0.93588386397702-0.33895032983257467j)
"(-1.3076923076923075, -2.5384615384615383)",[-1.30769231 -2.53846154],(0.6699800139089729+0.7423791355921396j),(-0.11587260228717794-0.17820849242815961j),(0.554107411621795+0.56417064316398j)
"(-1.1538461538461537, -2.5384615384615383)",[-1.15384615 -2.53846154],(-0.2619847528690048+0.9650720124758393j),(-0.19929903879882782-0.17372822717161243j),(-0.4612837916678326+0.7913437853042269j)
"(-1.0, -2.5384615384615383)",[-1.         -2.53846154],(-0.953408102497344+0.30168359268016903j),(-0.29976587842699215-0.14197510522331547j),(-1.253173980924336+0.15970848745685357j)
"(-0.8461538461538458, -2.5384615384615383)",[-0.84615385 -2.53846154],(-0.7694593795710314-0.6386957516612768j),(-0.393668501430379-0.07479600264109873j),(-1.1631278810014103-0.7134917543023755j)
"(-0.6923076923076921, -2.5384615384615383)",[-0.69230769 -2.53846154],(0.12096881429473288-0.9926563080785445j),(-0.4554085320722653+0.010525948068342884j),(-0.3344397177775324-0.9821303600102017j)
"(-0.5384615384615383, -2.5384615384615383)",[-0.53846154 -2.53846154],(0.9003294376140691-0.43520903456331644j),(-0.4750246350356423+0.08060163817018162j),(0.42530480257842684-0.3546073963931348j)
"(-0.3846153846153846, -2.5384615384615383)",[-0.38461538 -2.53846154],(0.8530521881045602+0.5218256072386847j),(-0.4598104415217623+0.10445311216830587j),(0.39324174658279787+0.6262787194069905j)
"(-0.23076923076923084, -2.5384615384615383)",[-0.23076923 -2.53846154],(0.022544693391163863+0.9997458361003052j),(-0.4226002490673569+0.06706620026216636j),(-0.400055555676193+1.0668120363624716j)
"(-0.07692307692307665, -2.5384615384615383)",[-0.07692308 -2.53846154],(-0.8286622215676034+0.5597489817289928j),(-0.3684115978035825-0.02686368502309837j),(-1.1970738193711858+0.5328852967058945j)
"(0.0769230769230771, -2.5384615384615383)",[ 0.07692308 -2.53846154],(-0.9190325499258316-0.39418164870630884j),(-0.28951120800763236-0.1551852453862399j),(-1.208543757933464-0.5493668940925487j)
"(0.23076923076923084, -2.5384615384615383)",[ 0.23076923 -2.53846154],(-0.16559273458329155-0.9861942233927491j),(-0.1721816439685894-0.28178839470961164j),(-0.33777437855188097-1.2679826181023608j)
"(0.384615384615385, -2.5384615384615383)",[ 0.38461538 -2.53846154],(0.739886123528526-0.6727321340696687j),(-0.012066321673349669-0.36161799472534173j),(0.7278198018551764-1.0343501287950105j)
