index,x,value
"(0.8461538461538463, -2.6923076923076925)","(0.8461538461538463, -2.6923076923076925)",(0.2467334622150521+0.21349701098036494j)
"(1.0, -2.6923076923076925)","(1.0, -2.6923076923076925)",(0.06917743296767537+0.2686510400731286j)
"(1.1538461538461542, -2.6923076923076925)","(1.1538461538461542, -2.6923076923076925)",(-0.11276795532291367+0.203981033713886j)
"(1.3076923076923084, -2.6923076923076925)","(1.3076923076923084, -2.6923076923076925)",(-0.2084826345077111+0.03525054045459565j)
"(1.4615384615384617, -2.6923076923076925)","(1.4615384615384617, -2.6923076923076925)",(-0.15692855192822794-0.15192326336508746j)
"(1.6153846153846159, -2.6923076923076925)","(1.6153846153846159, -2.6923076923076925)",(0.02009786726447797-0.24094740540881773j)
"(1.7692307692307692, -2.6923076923076925)","(1.7692307692307692, -2.6923076923076925)",(0.2112189604710853-0.16188971548442116j)
"(1.9230769230769234, -2.6923076923076925)","(1.9230769230769234, -2.6923076923076925)",(0.2790636747068474+0.04477825059942522j)
"(2.0769230769230775, -2.6923076923076925)","(2.0769230769230775, -2.6923076923076925)",(0.1617319553910096+0.238602311531512j)
"(2.230769230769231, -2.6923076923076925)","(2.230769230769231, -2.6923076923076925)",(-0.06662622554977107+0.27521412421535674j)
"(2.384615384615385, -2.6923076923076925)","(2.384615384615385, -2.6923076923076925)",(-0.2395312948707824+0.1228639749686461j)
"(2.5384615384615383, -2.6923076923076925)","(2.5384615384615383, -2.6923076923076925)",(-0.22749855786309345-0.10106118145575778j)
"(2.6923076923076925, -2.6923076923076925)","(2.6923076923076925, -2.6923076923076925)",(-0.04964493190593208-0.21962985172652555j)
"(2.8461538461538467, -2.6923076923076925)","(2.8461538461538467, -2.6923076923076925)",(0.13716230538011104-0.14654638726487706j)
"(3.0, -2.6923076923076925)","(3.0, -2.6923076923076925)",(0.17453463035887956+0.03632727781078572j)
"(-3.0, -2.5384615384615383)","(-3.0, -2.5384615384615383)",(-0.06874144965466558-0.28048711003619275j)
"(-2.8461538461538463, -2.5384615384615383)","(-2.8461538461538463, -2.5384615384615383)",(-0.2636804666233884-0.13617831581346002j)
"(-2.6923076923076925, -2.5384615384615383)","(-2.6923076923076925, -2.5384615384615383)",(-0.28301811840456625+0.09772118474545699j)
"(-2.5384615384615383, -2.5384615384615383)","(-2.5384615384615383, -2.5384615384615383)",(-0.13674891308106796+0.26223267317351123j)
"(-2.3846153846153846, -2.5384615384615383)","(-2.3846153846153846, -2.5384615384615383)",(0.060977466083303844+0.27926568700945537j)
"(-2.230769230769231, -2.5384615384615383)","(-2.230769230769231, -2.5384615384615383)",(0.2012895672060099+0.18255274128952148j)
"(-2.0769230769230766, -2.5384615384615383)","(-2.0769230769230766, -2.5384615384615383)",(0.2529250247689209+0.05370383807228325j)
"(-1.923076923076923, -2.5384615384615383)","(-1.923076923076923, -2.5384615384615383)",(0.24851010936646606-0.05664517468124183j)
"(-1.7692307692307692, -2.5384615384615383)","(-1.7692307692307692, -2.5384615384615383)",(0.22318270401554913-0.15106401003336722j)
"(-1.6153846153846154, -2.5384615384615383)","(-1.6153846153846154, -2.5384615384615383)",(0.17539456247160712-0.24912094210646335j)
"(-1.4615384615384615, -2.5384615384615383)","(-1.4615384615384615, -2.5384615384615383)",(0.0805250482064248-0.34441258447995954j)
"(-1.3076923076923075, -2.5384615384615383)","(-1.3076923076923075, -2.5384615384615383)",(-0.06902631880875647-0.39954282784331613j)
"(-1.1538461538461537, -2.5384615384615383)","(-1.1538461538461537, -2.5384615384615383)",(-0.2424104663843125-0.3778220826122453j)
"(-1.0, -2.5384615384615383)","(-1.0, -2.5384615384615383)",(-0.38609837342709863-0.27673117961339805j)
"(-0.8461538461538458, -2.5384615384615383)","(-0.8461538461538458, -2.5384615384615383)",(-0.45864037425254345-0.1335056722111203j)
"(-0.6923076923076921, -2.5384615384615383)","(-0.6923076923076921, -2.5384615384615383)",(-0.4539204879296267-0.002590346700444335j)
"(-0.5384615384615383, -2.5384615384615383)","(-0.5384615384615383, -2.5384615384615383)",(-0.3981299426317129+0.07336882262808725j)
"(-0.3846153846153846, -2.5384615384615383)","(-0.3846153846153846, -2.5384615384615383)",(-0.3283075520411727+0.07862444367859296j)
"(-0.23076923076923084, -2.5384615384615383)","(-0.23076923076923084, -2.5384615384615383)",(-0.27010113037315675+0.02131146893943355j)
"(-0.07692307692307665, -2.5384615384615383)","(-0.07692307692307665, -2.5384615384615383)",(-0.22700250784516815-0.07814079036237438j)
"(0.0769230769230771, -2.5384615384615383)","(0.0769230769230771, -2.5384615384615383)",(-0.18297075955019526-0.1955414441694236j)
"(0.23076923076923084, -2.5384615384615383)","(0.23076923076923084, -2.5384615384615383)",(-0.1143730919515523-0.3039247029644954j)
"(0.384615384615385, -2.5384615384615383)","(0.384615384615385, -2.5384615384615383)",(-0.006388259820934576-0.37137402166695116j)
"(0.5384615384615388, -2.5384615384615383)","(0.5384615384615388, -2.5384615384615383)",(0.13131764650279731-0.36458029391561486j)
"(0.6923076923076925, -2.5384615384615383)","(0.6923076923076925, -2.5384615384615383)",(0.25766719051454623-0.2640281498877855j)
"(0.8461538461538463, -2.5384615384615383)","(0.8461538461538463, -2.5384615384615383)",(0.3118987865611684-0.086187276933751j)
"(1.0, -2.5384615384615383)","(1.0, -2.5384615384615383)",(0.24730509438237766+0.10456666581223274j)
"(1.1538461538461542, -2.5384615384615383)","(1.1538461538461542, -2.5384615384615383)",(0.0728613272688404+0.21476856770769398j)
"(1.3076923076923084, -2.5384615384615383)","(1.3076923076923084, -2.5384615384615383)",(-0.1289453786528335+0.17504260332732172j)
"(1.4615384615384617, -2.5384615384615383)","(1.4615384615384617, -2.5384615384615383)",(-0.23661345804657782-0.0010330742131607687j)
"(1.6153846153846159, -2.5384615384615383)","(1.6153846153846159, -2.5384615384615383)",(-0.16998086489110664-0.20276040438153475j)
