index,x,value
"(-0.635593220338983, -1.3983050847457628)","(-0.635593220338983, -1.3983050847457628)",(-0.19462355636805168+0.014359493663608704j)
"(-0.5847457627118644, -1.3983050847457628)","(-0.5847457627118644, -1.3983050847457628)",(-0.23939089187434415-0.0021791806307565574j)
"(-0.5338983050847457, -1.3983050847457628)","(-0.5338983050847457, -1.3983050847457628)",(-0.2386917552645168+0.1091295496112372j)
"(-0.48305084745762716, -1.3983050847457628)","(-0.48305084745762716, -1.3983050847457628)",(-0.2861754638162233+0.15591915843932225j)
"(-0.43220338983050843, -1.3983050847457628)","(-0.43220338983050843, -1.3983050847457628)",(-0.36569667530642314+0.09198842079515906j)
"(-0.3813559322033897, -1.3983050847457628)","(-0.3813559322033897, -1.3983050847457628)",(-0.21367731980952806+0.1925031172658872j)
"(-0.3305084745762712, -1.3983050847457628)","(-0.3305084745762712, -1.3983050847457628)",(-0.25960210925136806+0.0006610879869959202j)
"(-0.27966101694915246, -1.3983050847457628)","(-0.27966101694915246, -1.3983050847457628)",(-0.20707678627777837+0.049506786425556885j)
"(-0.22881355932203373, -1.3983050847457628)","(-0.22881355932203373, -1.3983050847457628)",(-0.059110544815604814-0.1793505421688229j)
"(-0.17796610169491522, -1.3983050847457628)","(-0.17796610169491522, -1.3983050847457628)",(-0.20654790572685147-0.17659688047180988j)
"(-0.1271186440677965, -1.3983050847457628)","(-0.1271186440677965, -1.3983050847457628)",(-0.15701647755111053-0.25582705460199684j)
"(-0.07627118644067776, -1.3983050847457628)","(-0.07627118644067776, -1.3983050847457628)",(-0.030023181950921476-0.24361957728722058j)
"(-0.025423728813559254, -1.3983050847457628)","(-0.025423728813559254, -1.3983050847457628)",(-0.04679582723745655-0.1000946317953268j)
"(0.025423728813559476, -1.3983050847457628)","(0.025423728813559476, -1.3983050847457628)",(0.02576853945584251-0.02796970480557446j)
"(0.07627118644067798, -1.3983050847457628)","(0.07627118644067798, -1.3983050847457628)",(-0.005417548547560784-0.13094510895008954j)
"(0.12711864406779672, -1.3983050847457628)","(0.12711864406779672, -1.3983050847457628)",(-0.10118236537862668+0.03301355551756038j)
"(0.17796610169491545, -1.3983050847457628)","(0.17796610169491545, -1.3983050847457628)",(-0.041550452369211524+0.12436611166479465j)
"(0.22881355932203395, -1.3983050847457628)","(0.22881355932203395, -1.3983050847457628)",(-0.029916389211693532+0.12464427722099092j)
"(0.2796610169491527, -1.3983050847457628)","(0.2796610169491527, -1.3983050847457628)",(-0.06700915018497415+0.1976001646687325j)
"(0.3305084745762712, -1.3983050847457628)","(0.3305084745762712, -1.3983050847457628)",(0.005999625554882535+0.14772964779836686j)
"(0.3813559322033899, -1.3983050847457628)","(0.3813559322033899, -1.3983050847457628)",(-0.07864537951847325-0.030604239496250088j)
"(0.43220338983050866, -1.3983050847457628)","(0.43220338983050866, -1.3983050847457628)",(-0.11401022764905315+0.10017306805905057j)
"(0.48305084745762716, -1.3983050847457628)","(0.48305084745762716, -1.3983050847457628)",(-0.03005694164415596+0.019056583352635013j)
"(0.5338983050847457, -1.3983050847457628)","(0.5338983050847457, -1.3983050847457628)",(-0.03380267203376017+0.13939491309247565j)
"(0.5847457627118646, -1.3983050847457628)","(0.5847457627118646, -1.3983050847457628)",(0.06383868553156835+0.11409738503406461j)
"(0.6355932203389831, -1.3983050847457628)","(0.6355932203389831, -1.3983050847457628)",(-0.05551632249021843+0.14030353575721588j)
"(0.6864406779661016, -1.3983050847457628)","(0.6864406779661016, -1.3983050847457628)",(-0.09673195389044156+0.1763406297451019j)
"(0.7372881355932206, -1.3983050847457628)","(0.7372881355932206, -1.3983050847457628)",(-0.31586282754352357+0.03836406437513455j)
"(0.7881355932203391, -1.3983050847457628)","(0.7881355932203391, -1.3983050847457628)",(-0.19618373968096076-0.04783141310452035j)
"(0.8389830508474576, -1.3983050847457628)","(0.8389830508474576, -1.3983050847457628)",(-0.11023755761715859-0.15716873805912152j)
"(0.8898305084745766, -1.3983050847457628)","(0.8898305084745766, -1.3983050847457628)",(0.02363047601763488-0.2821875600413203j)
"(0.9406779661016951, -1.3983050847457628)","(0.9406779661016951, -1.3983050847457628)",(0.09847496073815423-0.2344044625232968j)
"(0.9915254237288136, -1.3983050847457628)","(0.9915254237288136, -1.3983050847457628)",(0.21931541576987443-0.1408253127866974j)
"(1.0423728813559325, -1.3983050847457628)","(1.0423728813559325, -1.3983050847457628)",(0.1702500583461881-0.015999291793134272j)
"(1.093220338983051, -1.3983050847457628)","(1.093220338983051, -1.3983050847457628)",(0.16152915946101937+0.17898352296995748j)
"(1.1440677966101696, -1.3983050847457628)","(1.1440677966101696, -1.3983050847457628)",(0.05896841058181583+0.14183010061607448j)
"(1.1949152542372885, -1.3983050847457628)","(1.1949152542372885, -1.3983050847457628)",(-0.11866178409721359+0.12332834725840543j)
"(1.245762711864407, -1.3983050847457628)","(1.245762711864407, -1.3983050847457628)",(-0.15580233623042444+0.09477420716098471j)
"(1.2966101694915255, -1.3983050847457628)","(1.2966101694915255, -1.3983050847457628)",(-0.13679969211101942+0.028708319048812395j)
"(1.3474576271186445, -1.3983050847457628)","(1.3474576271186445, -1.3983050847457628)",(-0.03590100290217828-0.016750881898226655j)
"(1.398305084745763, -1.3983050847457628)","(1.398305084745763, -1.3983050847457628)",(-0.018387232593964832-0.17684391343096553j)
"(1.4491525423728815, -1.3983050847457628)","(1.4491525423728815, -1.3983050847457628)",(0.09857225733534157-0.10563778089630528j)
"(1.5, -1.3983050847457628)","(1.5, -1.3983050847457628)",(0.1723489557942908-0.01674078489066947j)
"(-1.5, -1.347457627118644)","(-1.5, -1.347457627118644)",(-0.08688572728672952-0.007083558385219263j)
"(-1.4491525423728813, -1.347457627118644)","(-1.4491525423728813, -1.347457627118644)",(0.03178460166054707+0.11309533934439919j)
"(-1.3983050847457628, -1.347457627118644)","(-1.3983050847457628, -1.347457627118644)",(0.003954030996057602+0.05702869203202619j)
"(-1.347457627118644, -1.347457627118644)","(-1.347457627118644, -1.347457627118644)",(0.09606169296082061+0.16388374153644675j)
"(-1.2966101694915255, -1.347457627118644)","(-1.2966101694915255, -1.347457627118644)",(0.02537827156493476+0.02169209253029665j)
"(-1.2457627118644068, -1.347457627118644)","(-1.2457627118644068, -1.347457627118644)",(0.028897091284085602-0.059867607576226806j)
"(-1.194915254237288, -1.347457627118644)","(-1.194915254237288, -1.347457627118644)",(0.09289684931241424-0.06628144409691426j)
"(-1.1440677966101696, -1.347457627118644)","(-1.1440677966101696, -1.347457627118644)",(0.08266667083713203+0.0260727105363399j)
"(-1.0932203389830508, -1.347457627118644)","(-1.0932203389830508, -1.347457627118644)",(-0.1377793533415139-0.16862708634033052j)
"(-1.042372881355932, -1.347457627118644)","(-1.042372881355932, -1.347457627118644)",(-0.0520003843189006-0.1861022345066145j)
"(-0.9915254237288136, -1.347457627118644)","(-0.9915254237288136, -1.347457627118644)",(-0.10174534670977334-0.048231338208399074j)
"(-0.9406779661016949, -1.347457627118644)","(-0.9406779661016949, -1.347457627118644)",(-0.11614677739088909-0.07624931967458023j)
"(-0.8898305084745762, -1.347457627118644)","(-0.8898305084745762, -1.347457627118644)",(-0.1316206191490062+0.0405963582800201j)
"(-0.8389830508474576, -1.347457627118644)","(-0.8389830508474576, -1.347457627118644)",(-0.18502230391337957+0.10529798580762789j)
"(-0.7881355932203389, -1.347457627118644)","(-0.7881355932203389, -1.347457627118644)",(-0.10165491261523267+0.1549857047354083j)
"(-0.7372881355932203, -1.347457627118644)","(-0.7372881355932203, -1.347457627118644)",(-0.19026237634042586+0.2122675465836895j)
"(-0.6864406779661016, -1.347457627118644)","(-0.6864406779661016, -1.347457627118644)",(-0.16904257380719578+0.085924409742707j)
"(-0.635593220338983, -1.347457627118644)","(-0.635593220338983, -1.347457627118644)",(-0.05381572220657297+0.15493655773495232j)
"(-0.5847457627118644, -1.347457627118644)","(-0.5847457627118644, -1.347457627118644)",(-0.11491242403192106+0.20549835771664518j)
"(-0.5338983050847457, -1.347457627118644)","(-0.5338983050847457, -1.347457627118644)",(-0.13954739955274686+0.35342666669239675j)
"(-0.48305084745762716, -1.347457627118644)","(-0.48305084745762716, -1.347457627118644)",(-0.2063682725256308+0.22834627075808023j)
"(-0.43220338983050843, -1.347457627118644)","(-0.43220338983050843, -1.347457627118644)",(-0.0780454539258649+0.31422957046459676j)
"(-0.3813559322033897, -1.347457627118644)","(-0.3813559322033897, -1.347457627118644)",(-0.10663832736065042+0.20543867527244122j)
"(-0.3305084745762712, -1.347457627118644)","(-0.3305084745762712, -1.347457627118644)",(-0.1813923383503378+0.16893631528752084j)
"(-0.27966101694915246, -1.347457627118644)","(-0.27966101694915246, -1.347457627118644)",(0.010903754111679974+0.06939232198429719j)
"(-0.22881355932203373, -1.347457627118644)","(-0.22881355932203373, -1.347457627118644)",(-0.1749712803610748+0.08045890351068735j)
"(-0.17796610169491522, -1.347457627118644)","(-0.17796610169491522, -1.347457627118644)",(-0.3092766380148785-0.03384103828029433j)
"(-0.1271186440677965, -1.347457627118644)","(-0.1271186440677965, -1.347457627118644)",(-0.39239679068005867-0.1181203613391228j)
"(-0.07627118644067776, -1.347457627118644)","(-0.07627118644067776, -1.347457627118644)",(-0.16218196055909506+0.03860864192056203j)
"(-0.025423728813559254, -1.347457627118644)","(-0.025423728813559254, -1.347457627118644)",(-0.1217092818971714+0.0492068044794661j)
"(0.025423728813559476, -1.347457627118644)","(0.025423728813559476, -1.347457627118644)",(-0.10712771134047899-0.010623027678344764j)
"(0.07627118644067798, -1.347457627118644)","(0.07627118644067798, -1.347457627118644)",(0.014231285380829944+0.0039414456966076344j)
"(0.12711864406779672, -1.347457627118644)","(0.12711864406779672, -1.347457627118644)",(0.04755187343380469-0.02137336514359346j)
"(0.17796610169491545, -1.347457627118644)","(0.17796610169491545, -1.347457627118644)",(0.06271520801211299+0.2006145214103546j)
"(0.22881355932203395, -1.347457627118644)","(0.22881355932203395, -1.347457627118644)",(0.1085885966563431+0.24991151871729117j)
"(0.2796610169491527, -1.347457627118644)","(0.2796610169491527, -1.347457627118644)",(0.042610965913181274+0.13926163167954184j)
"(0.3305084745762712, -1.347457627118644)","(0.3305084745762712, -1.347457627118644)",(-0.04276527677753661+0.2555433347185691j)
"(0.3813559322033899, -1.347457627118644)","(0.3813559322033899, -1.347457627118644)",(0.0604131383229744+0.14260837154640343j)
"(0.43220338983050866, -1.347457627118644)","(0.43220338983050866, -1.347457627118644)",(0.08452567932530085+0.04873847272643033j)
"(0.48305084745762716, -1.347457627118644)","(0.48305084745762716, -1.347457627118644)",(-0.06181087989090148+0.11779170040107151j)
"(0.5338983050847457, -1.347457627118644)","(0.5338983050847457, -1.347457627118644)",(0.01666827208701898+0.04798288740684592j)
"(0.5847457627118646, -1.347457627118644)","(0.5847457627118646, -1.347457627118644)",(0.09769632734962545+0.14853938572763248j)
"(0.6355932203389831, -1.347457627118644)","(0.6355932203389831, -1.347457627118644)",(0.0838256391629047+0.043562703152937095j)
