index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)","(30,)","(31,)","(32,)","(33,)","(34,)","(35,)","(36,)","(37,)","(38,)","(39,)","(40,)","(41,)","(42,)","(43,)","(44,)","(45,)","(46,)","(47,)","(48,)","(49,)","(50,)","(51,)","(52,)","(53,)","(54,)","(55,)","(56,)","(57,)","(58,)","(59,)","(60,)","(61,)","(62,)","(63,)","(64,)","(65,)","(66,)","(67,)","(68,)","(69,)","(70,)","(71,)","(72,)","(73,)","(74,)","(75,)","(76,)","(77,)","(78,)","(79,)","(80,)","(81,)","(82,)","(83,)","(84,)","(85,)","(86,)","(87,)","(88,)","(89,)","(90,)","(91,)","(92,)","(93,)","(94,)","(95,)","(96,)","(97,)","(98,)","(99,)","(100,)"
"(0,)",(4.028779912224337e-06+6.489369924923716e-06j),(-2.8530705522832876e-07+1.3293859472936099e-05j),(-1.4848539446316822e-05+1.681607072511766e-05j),(-3.0639241223647925e-05-2.041119589709577e-06j),(-2.058810611492677e-05-2.899071414828389e-05j),(1.8300296398689048e-05-3.572847624469402e-05j),(4.536376716459663e-05-8.187989997502367e-06j),(3.7912756579413443e-05+3.209503000811569e-05j),(-7.937994549929778e-06+5.162407101990351e-05j),(-4.795135135607483e-05+3.31033295611085e-05j),(-5.67675728569786e-05-2.092466022600661e-05j),(-2.1766996744152663e-05-5.712179252726047e-05j),(2.9644367072474944e-05-5.957939133942392e-05j),(7.033972197069473e-05-7.1749370092097436e-06j),(5.190553206867856e-05+4.7756222608368786e-05j),(-4.185823578813609e-06+7.568434303020383e-05j),(-5.698216835633041e-05+4.761100089799621e-05j),(-7.96838803009569e-05-1.2997360540985036e-05j),(-5.3733275492244714e-05-6.493025781593375e-05j),(1.3026500292077519e-05-8.504837526352791e-05j),(7.35287984343585e-05-4.782972142667199e-05j),(8.611901561308046e-05+1.1152343360152211e-05j),(5.684368363909166e-05+7.135608037762368e-05j),(-4.732258261011844e-06+9.346665565523513e-05j),(-6.370528590319392e-05+7.223091844502344e-05j),(-9.737913862533845e-05+1.237298011541088e-05j),(-8.534422205033282e-05-5.299772350281921e-05j),(-3.6556638177465145e-05-9.359253046228317e-05j),(2.248446080824469e-05-0.0001034872706594493j),(7.526470582363243e-05-7.44239521251215e-05j),(0.00010487624848642399-2.0863188976589592e-05j),(0.00010191208025535764+3.912672286315975e-05j),(6.674339182973498e-05+8.827110750293831e-05j),(1.9658715073382133e-05+0.00011076892532619267j),(-3.3793977798713965e-05+0.00010777606378456257j),(-7.840698674780043e-05+8.429761906349698e-05j),(-0.00010663270751113557+4.7116072910784426e-05j),(-0.00011819786661756499-2.645916855764905e-06j),(-0.00011056355378461019-4.4520777499790496e-05j),(-9.034413322369778e-05-7.980525658499366e-05j),(-6.469113538683e-05-0.0001023921861323111j),(-3.1391161893991944e-05-0.00011855901005934488j),(-2.6867049492186803e-06-0.00012337314973381256j),(2.4936665251057603e-05-0.00012155198527588889j),(4.729425304727339e-05-0.00011508760594427248j),(6.714413031179608e-05-0.0001058139587656045j),(7.834399455402584e-05-9.815823617580454e-05j),(8.983070699768503e-05-8.842229339478029e-05j),(9.612182071623888e-05-8.19287260862328e-05j),(9.96100096056468e-05-7.78630991915208e-05j),(0.00010052413450629204-7.674463811825471e-05j),(9.952167212596392e-05-7.797160365623859e-05j),(9.559222744104862e-05-8.252379202768822e-05j),(8.918353117446261e-05-8.91054335233404e-05j),(7.802179040640811e-05-9.84101693016637e-05j),(6.285145982004876e-05-0.00010810091607908009j),(4.513418635336423e-05-0.00011612186828148116j),(1.9696995893145998e-05-0.00012246342857257322j),(-8.950360980214669e-06-0.00012296201840130083j),(-3.7638997804810464e-05-0.0001164260043598729j),(-6.677083486828893e-05-0.0001014961051415643j),(-9.501054182431916e-05-7.338519070257628e-05j),(-0.00011245800048224897-3.751713686260067e-05j),(-0.00011719470715657696+2.7300858934423675e-06j),(-0.00010562305697074793+4.932590581792989e-05j),(-7.368231028589774e-05+8.920133623712225e-05j),(-2.5865845613050303e-05+0.00011199924705224197j),(2.522723815630037e-05+0.00011107120219292764j),(7.216931951748011e-05+8.566185713993754e-05j),(0.00010216307282882911+3.7254659749440144e-05j),(0.00010412671398807793-2.5140394166931414e-05j),(7.208725616585986e-05-7.660309595807795e-05j),(1.380715398470298e-05-0.00010207877096668397j),(-4.768887327530702e-05-9.167783028509614e-05j),(-9.006959873510999e-05-4.578339049076122e-05j),(-9.622900549992257e-05+2.1258913031070107e-05j),(-5.977366765182864e-05+7.477605111351533e-05j),(2.4620477088140185e-07+9.296057388028232e-05j),(6.167094275430546e-05+6.780910862755826e-05j),(8.84569996818253e-05+4.630791070005997e-06j),(6.748628615024358e-05-5.354832998481179e-05j),(5.958458071984695e-06-8.519231630635366e-05j),(-5.153177611317346e-05-6.438584325831753e-05j),(-8.087499658979472e-05+2.4222026401464614e-06j),(-5.087580227552219e-05+5.739685969357766e-05j),(5.8154254576479e-06+7.36052748735195e-05j),(5.8024614657653516e-05+4.1799929529900714e-05j),(6.902148285395815e-05-1.7653262526624885e-05j),(2.611121322549064e-05-5.96417554964846e-05j),(-2.7690810087971365e-05-5.506597383618351e-05j),(-5.8492057963734956e-05-8.303748986153024e-06j),(-4.4388260852910746e-05+3.876401447088456e-05j),(2.7351437610968964e-06+5.092283349176091e-05j),(4.04618567948409e-05+2.8032123434847642e-05j),(4.0688196334846595e-05-1.5978259334012966e-05j),(1.1036683242394808e-05-3.9531953959679424e-05j),(-2.0705681191509313e-05-2.692518742725045e-05j),(-3.0263660967351064e-05+1.159349086189455e-06j),(-1.3377390032417832e-05+1.8018603281163712e-05j),(1.1918090910031328e-06+1.0122182563998769e-05j),(1.974923337875562e-06+2.12998473311754e-06j)
"(1,)",(-2.8530705522832876e-07+1.3293859472936099e-05j),(1.2580272350791193e-05+5.23314426820688e-05j),(-4.426907822209251e-05+7.625298766722943e-05j),(-0.00011722050453932535+1.277656741350282e-05j),(-0.00010306509911059944-0.00010592338419881848j),(3.771458270394428e-05-0.00016543273366106072j),(0.00016761345868984478-7.969979497355478e-05j),(0.00019090983421688943+8.747483913069807e-05j),(2.1034665749182683e-05+0.0002145500431778732j),(-0.00017246635217355548+0.00017244905328540742j),(-0.0002430680513846695-1.991731873565879e-05j),(-0.0001375901409657519-0.0002235679875372442j),(7.9187046757121e-05-0.00027274527505463127j),(0.00027638320583386623-0.0001154561823588929j),(0.00028382288874137507+0.00011354685930206208j),(6.59344334570883e-05+0.00031791507163451884j),(-0.00018598081332026433+0.00026715012895412804j),(-0.0003344755620177721+3.115251353690383e-05j),(-0.00028385536846775973-0.00021752438259839383j),(-2.507620779289957e-05-0.00036885008243074777j),(0.0002474850486480268-0.0002777940077952281j),(0.0003906266270162535-5.07830468682963e-05j),(0.00030376582506751453+0.00024439544246051425j),(5.6941501665758186e-05+0.0003916139220557613j),(-0.00021374289739976287+0.00034754429304974276j),(-0.00040874263378605605+0.00010868591276736715j),(-0.00040535653240222533-0.00015259845950084313j),(-0.00024278845680356288-0.0003777242530389058j),(2.608278447508065e-05-0.00044347577671139673j),(0.0002937309492166601-0.00036846147756743633j),(0.0004561456791949486-0.00014487077780593157j),(0.00045833913403489363+0.00011105585717136174j),(0.0003403056424752148+0.0003485228575898114j),(0.0001566889951942276+0.00046790153746660725j),(-0.00010757139346492277+0.000497079750407171j),(-0.00030248119485457253+0.00041376178254163377j),(-0.00044881632126916426+0.00026086284765514247j),(-0.0005192102030055548+6.673253838242875e-05j),(-0.0005067738411066906-0.0001451754998370462j),(-0.0004357119958913757-0.0003081910598644985j),(-0.00032896334001113507-0.00042664885227550994j),(-0.00018667285570785503-0.0005136577856120334j),(-4.354509086580282e-05-0.0005482075002051076j),(8.04831813670418e-05-0.000547436819787964j),(0.00018089296637375252-0.0005267490562135806j),(0.00026363867268704687-0.0004941824517659391j),(0.0003371996838678975-0.00045037066779498187j),(0.0003900934158872775-0.00040835767741959354j),(0.0004253674447926279-0.0003736651304308071j),(0.0004447440230939391-0.00035194833335129013j),(0.0004512682588939328-0.00034406288492910326j),(0.0004484632387189845-0.0003475536514638265j),(0.0004357689096023869-0.0003624307326339871j),(0.000407962290836554-0.00039175943335838985j),(0.00036472097602843095-0.00042990454872759027j),(0.00030677960171023125-0.0004709505887676755j),(0.00022609445659101945-0.0005115940595719167j),(0.00011492978215692261-0.0005435069215623271j),(9.576572058224944e-06-0.0005517247283094887j),(-0.00014140670829784633-0.0005293508494886552j),(-0.0002717033874929725-0.00047066235680494724j),(-0.000390121118303824-0.0003741043701183548j),(-0.00048711883791063013-0.00021846683746174682j),(-0.0005292374018129692-2.6936353276727307e-05j),(-0.0004967588866960475+0.00015914469963150977j),(-0.000381596051397754+0.0003474018773894035j),(-0.0001922032713663964+0.0004680838837314525j),(6.0597005069381454e-05+0.0004963095242121479j),(0.00027727187655252435+0.00041487672509175585j),(0.0004373280455312861+0.00020508509686692172j),(0.00047443938628277123-5.196747717572719e-05j),(0.00036531612255380296-0.0002849677876991449j),(0.00014083414636537224-0.00043570950219203237j),(-0.00013186978023204445-0.00042752053422655007j),(-0.0003439733278005787-0.0002656996231210385j),(-0.0004315730345152208+2.104221186230933e-05j),(-0.00030849599723814714+0.00029578313843575595j),(-5.767269074527453e-05+0.000414815242072915j),(0.0002242929215535688+0.0003224083678885676j),(0.00038331908350992133+0.00010192462461598725j),(0.000329442776440539-0.00017887679908225445j),(9.19673021061864e-05-0.0003532967627274696j),(-0.00017083597865171285-0.00031472557188973557j),(-0.0003379259651719085-9.229710639204046e-05j),(-0.0002845134656143672+0.0001667740791576426j),(-2.6837362525516324e-05+0.00032638992511502724j),(0.0001867211674121942+0.0002452882200647636j),(0.0003023915962182481+1.5864813762267294e-05j),(0.0002058171734547347-0.00021445275079446123j),(-6.880098379575958e-05-0.00027303097839701j),(-0.00022057167046147096-0.00011868366128367445j),(-0.00021435413033308258+0.00010580729410753101j),(-4.4125498173527924e-05+0.00023144398908974637j),(0.0001568061155510767+0.00015249910390149188j),(0.00019209384900764143-3.2151328051570966e-05j),(0.00010346151586470671-0.00015178539190988807j),(-5.6580905113238194e-05-0.00014428617131669228j),(-0.00012598975833440944-2.820574259674184e-05j),(-8.843968086195839e-05+6.223959028672113e-05j),(-9.26136564901476e-06+6.401527644794539e-05j),(7.30598718938915e-06+1.666791999726261e-05j)
"(2,)",(-1.4848539446316822e-05+1.681607072511766e-05j),(-4.426907822209251e-05+7.625298766722943e-05j),(1.1550631149053957e-05+6.622922420722084e-05j),(-3.310867054273655e-05+7.809296795202292e-05j),(-0.00011868438655863866+3.723083946254736e-05j),(-0.0001192254619835345-0.00010336073931099575j),(-1.9225164126902015e-06-0.0001779027821729375j),(0.00016980237720157524-0.00011805160544705147j),(0.0002000056979304847+8.734563052723001e-05j),(7.337187563620876e-05+0.00022577973342227529j),(-0.000150093004392892+0.00020865869745270707j),(-0.0002688340949852752+8.840616038975166e-06j),(-0.0001694069173891358-0.00021769368223106012j),(3.875001391358748e-05-0.0002917699701522155j),(0.00026286679729968325-0.00013692739077746238j),(0.00030708458620874913+0.00011617820563243962j),(0.0001275436817912604+0.0003141454094139923j),(-0.00017138566346142423+0.00031637708564934066j),(-0.00035174190640384107+9.23674089530173e-05j),(-0.00030587159158090366-0.00019651158318751517j),(-9.64761988852093e-05-0.00036929217141860724j),(0.00019971011221231214-0.00033749117374559054j),(0.00040208120701671306-9.031897976477316e-05j),(0.0003467958646841127+0.00023933135616144467j),(8.634296689150064e-05+0.0004114505153125205j),(-0.00021196597188448171+0.00038412977700594833j),(-0.0004179677744941619+0.00016252287049960676j),(-0.0004351897550037673-0.00011554257982855653j),(-0.0002964942977313801-0.0003499817258521156j),(-2.2282849749980895e-05-0.00048046363221727846j),(0.0002506315980591204-0.00042477940379617116j),(0.0004421440329095132-0.0002122318063886876j),(0.0005080710267601347+6.510629965251304e-05j),(0.00040917260333329556+0.00031412142084513147j),(0.00017151942989884585+0.0004936480323660914j),(-5.7179360310455e-05+0.0005330505757914321j),(-0.0002870811400689944+0.00045239519418314517j),(-0.00046707350585604556+0.0002852501448234187j),(-0.0005414190293704513+9.789295958659083e-05j),(-0.0005442231808706169-0.000119245477917214j),(-0.0004777756024589145-0.00030382812586401313j),(-0.0003624899729080647-0.00044575137407945793j),(-0.00020496969866029717-0.0005410362473250531j),(-8.941800951399963e-05-0.0005742998939666471j),(6.944579389698504e-05-0.0005809546537539326j),(0.00018262600437908026-0.0005602960967383305j),(0.0002798849595197507-0.0005231207364032637j),(0.00035474019846994033-0.0004781693300247719j),(0.0004048831546457325-0.0004387843788793214j),(0.00044393134796249416-0.0004020699762181652j),(0.0004655086951603703-0.0003785398948903456j),(0.0004768188022659328-0.0003650536867050215j),(0.0004752389805958555-0.00036704334912938036j),(0.00046246833521308185-0.0003820924407045698j),(0.0004343348732269129-0.0004121009232599659j),(0.00039174956020124183-0.0004503890036507784j),(0.00033683075602914693-0.0004902671713216477j),(0.0002564432304857669-0.0005341330588635344j),(0.0001492337461023736-0.0005689996102524693j),(2.6174243905796026e-05-0.0005835658791678047j),(-0.0001198182260603959-0.0005683253853741467j),(-0.00025820790959394844-0.0005159413892110145j),(-0.0004003275181211559-0.0004030016092283147j),(-0.0005018327678714896-0.0002574919199711478j),(-0.0005556628022239969-6.047099872262673e-05j),(-0.0005361869297594785+0.00013538953588715393j),(-0.0004290975678066113+0.00033769449565330446j),(-0.00022711682764130943+0.0004889759484506589j),(2.4738696443697132e-05+0.0005344269450736258j),(0.000240315599618515+0.00046139486366999284j),(0.000444207645309021+0.000260028032351474j),(0.0005093672226365264-5.762777607913666e-06j),(0.0004132450798826809-0.0002744534304340817j),(0.00018653882107114476-0.00044460842401121685j),(-8.637363423775835e-05-0.00048010716233251263j),(-0.0003350221062891699-0.00032891025121403413j),(-0.00046245104669370544-2.3091612820720117e-05j),(-0.0003544519576383067+0.00025103844539829743j),(-0.0001073287741637123+0.00043456573213618803j),(0.0001906442199612454+0.0003886190198995362j),(0.00039840057103764266+0.00016105796091662918j),(0.0003633485258658123-0.00017602157861504198j),(0.00016483323628324877-0.0003648966754867549j),(-0.00013023679176818811-0.00035662425290521613j),(-0.0003561522241220801-0.00011438902352288135j),(-0.00032300148931318503+0.00016151456988041548j),(-0.000101528459279863+0.00031486876660396997j),(0.00017768507899019697+0.00027646813289799007j),(0.00030625392165354595+4.4922411246492556e-05j),(0.0002257602174835329-0.00019536261441598438j),(-1.6035426475216024e-05-0.0002717203194638497j),(-0.00022481636681097905-0.00015132516007016495j),(-0.0002562754999811815+7.671307673633912e-05j),(-8.03825920283122e-05+0.0002405493181321583j),(0.00012158246585896001+0.00019443330392818764j),(0.00020868471942210286+3.082280444546811e-05j),(0.00013061682239876284-0.00013791466320755205j),(-3.767257595209569e-05-0.00016693543808509053j),(-0.00013496051490163467-6.509953227813141e-05j),(-0.00010143983674053622+4.8481130628727594e-05j),(-1.5273091415358872e-05+2.4806580017305777e-05j)
"(3,)",(-3.0639241223647925e-05-2.041119589709577e-06j),(-0.00011722050453932535+1.277656741350282e-05j),(-3.310867054273655e-05+7.809296795202292e-05j),(7.171606327188995e-06+6.866294590262111e-05j),(-4.7764652483709165e-05+8.3982023970618e-05j),(-0.00013338278277494505+2.0142415656721734e-05j),(-0.00010999711072955927-0.00011057425980192111j),(2.8654844990050384e-05-0.00018385256565419777j),(0.00017733245057186813-9.102214948040705e-05j),(0.00019997014784601576+8.655173753322856e-05j),(4.457761526547853e-05+0.00023305457418491867j),(-0.00015267146556034218+0.00020786121072834083j),(-0.00027359444367356907-3.8636213599434285e-06j),(-0.00016350415721860586-0.00021899166414073823j),(7.491823647687706e-05-0.0002814586970823571j),(0.00027749447326338175-0.00013633904727883056j),(0.00030769438661553593+0.00014206808836150447j),(6.265435896744381e-05+0.00033431229599256425j),(-0.000191636262224288+0.0002792257151123273j),(-0.00035963732909999503+3.357772068437092e-05j),(-0.0002611771811748189-0.0002652565810685119j),(-2.0158521083703156e-05-0.00038371419096065615j),(0.00024090431084720703-0.0002994620642226038j),(0.0004119721210070283-1.854327878838134e-05j),(0.0003400738272998393+0.0002400112443492856j),(0.00010038449449861224+0.00042515025671107395j),(-0.00021763587599715677+0.00038211497446278224j),(-0.00042211245241447035+0.00013559413429045666j),(-0.0004367025419511401-0.00015648609346265152j),(-0.0002579701093103467-0.00040454679859897426j),(3.754221259306115e-05-0.00048480136116967585j),(0.00030422443625141424-0.00040365149466570633j),(0.000491267508246326-0.00015292717049000283j),(0.0005020774098577458+9.686869402007726e-05j),(0.00039303133960749155+0.00034540033987818543j),(0.00016395421706449993+0.0005131071044577227j),(-9.12494111252659e-05+0.0005374690830461976j),(-0.0003091705140806781+0.00044872568763321607j),(-0.00047566800669169884+0.00029415097294038534j),(-0.0005612719944124579+6.604023701378869e-05j),(-0.00055692620619055-0.0001345097512416569j),(-0.00047702158424369883-0.00032532175498754037j),(-0.00035440908903112414-0.0004658444911679049j),(-0.000211110248888364-0.0005473040381572339j),(-5.380636155587268e-05-0.0005913068289877173j),(8.837155369827064e-05-0.0005917557570887209j),(0.0002012836087888171-0.000567531812441306j),(0.00029242113187103114-0.0005294413630179849j),(0.00036671103944491286-0.0004857379642711165j),(0.0004243061048193841-0.0004390213405133891j),(0.0004570319687007576-0.0004067182811470593j),(0.0004777631070993545-0.0003838839788911188j),(0.0004873002373608923-0.0003725345816902494j),(0.00048338545659530586-0.0003773460225378126j),(0.0004685220700717503-0.00039459265487782865j),(0.0004389851273248751-0.0004249290782192273j),(0.00039743080297390573-0.00046224428018983103j),(0.0003305057211005318-0.0005091978430881415j),(0.000240460392084001-0.0005539907644462874j),(0.00014797370747491947-0.0005820883281845151j),(3.7869726247538416e-07-0.0005965150634442768j),(-0.00014462216928575676-0.0005740029520180388j),(-0.00029351166718288-0.0005092249411706949j),(-0.0004258784558380524-0.00039286924093484196j),(-0.000518666867251637-0.00025225690864520277j),(-0.0005685445827997031-3.260916387703651e-05j),(-0.0005305218415898023+0.00018376887230931666j),(-0.0004073103346688802+0.00037038387547517977j),(-0.00021308543794929064+0.0005082019503083051j),(4.001814753835138e-05+0.000544355236816861j),(0.0002971311116794013+0.0004369642331015198j),(0.000457886809053922+0.00025252345400214154j),(0.0005101094114232926-3.71281778857747e-05j),(0.00040009174074596857-0.00030481045228277734j),(0.00016248969409849364-0.00046236656143476855j),(-0.00011654014096742571-0.00046232881445957446j),(-0.0003956969981366034-0.00026063837112360396j),(-0.00045765263848270823+4.3566520100708885e-06j),(-0.00035306006247935755+0.000287921765469364j),(-0.00010717058621119743+0.0004258626615645201j),(0.00022153917204928954+0.0003510544200301198j),(0.00040076397943497924+0.00010583803980802755j),(0.00034995708953079876-0.00018668118932538248j),(0.00012468789454997143-0.00037128105444858014j),(-0.00020235621293664935-0.00032519146622382567j),(-0.00036717088621286784-9.395302393043074e-05j),(-0.00030108137254615096+0.0001807780763407329j),(-3.3953606350355164e-05+0.00033955490896071957j),(0.00018745566594821901+0.00026219186916722745j),(0.0003218893405266471+3.5916365077001414e-06j),(0.00017773089635017504-0.0002374470920007444j),(-4.304280962895223e-05-0.00028439753967021686j),(-0.00024690370043714245-0.0001228137227314306j),(-0.00022927695282665218+0.00012348815221507986j),(-4.5870045906639926e-05+0.00024285417152422267j),(0.0001435193885663516+0.00017782519317867038j),(0.00021077345033920637-2.9223441711315576e-05j),(0.00010287528864971266-0.00015229457432376758j),(-5.973094641767826e-05-0.0001413498148261943j),(-0.00013730956076334685-5.818840720056182e-05j),(-7.002474661680578e-05+1.74892328870256e-05j)
"(4,)",(-2.058810611492677e-05-2.899071414828389e-05j),(-0.00010306509911059944-0.00010592338419881848j),(-0.00011868438655863866+3.723083946254736e-05j),(-4.7764652483709165e-05+8.3982023970618e-05j),(8.529014424245832e-06+5.3233988120476646e-05j),(-5.212542207786503e-05+6.679800152827362e-05j),(-0.00010944735268408479+3.134321442183314e-06j),(-9.224645055466412e-05-9.292733399721079e-05j),(3.4310789366988185e-05-0.00015556056463691292j),(0.0001465239434860463-8.233890200804952e-05j),(0.00016086990274276865+8.620361897247034e-05j),(3.630673986962301e-05+0.0001959442370735595j),(-0.00014736650763727625+0.00015818364119302782j),(-0.00023057674628807636-2.3127422346409525e-05j),(-0.00011766868226383401-0.00021086380574839727j),(8.381914575537673e-05-0.00023837667626417635j),(0.00025563509495779113-9.289677090714139e-05j),(0.00023712662203382258+0.00013389810448459578j),(6.237208146105782e-05+0.00028242241243674193j),(-0.0001762064380972574+0.0002374126578810289j),(-0.0003063572917684237+4.832865290539887e-05j),(-0.0002449876133687873-0.00020655420592533j),(8.13582327632571e-06-0.00033730251570421614j),(0.00022594311594953268-0.0002465449192944436j),(0.0003470390642640184-2.2317918765916543e-05j),(0.0002774356530184706+0.00024245219817326584j),(4.468766199385165e-05+0.0003742013486177171j),(-0.00019016620724431665+0.00033128325709891966j),(-0.0003838128140992869+0.00011040709466204313j),(-0.00037093406655875667-0.00013819994468996269j),(-0.00019281549670370444-0.000360163711778755j),(3.0130665217281776e-05-0.0004144045055169904j),(0.0002664857783835125-0.0003338350296142966j),(0.0004011045195457603-0.00015971148376426028j),(0.0004225971576631688+0.00011283909557582084j),(0.0003129892036418168+0.00032652633936981225j),(0.00012952072544214656+0.00043332611547443524j),(-9.465514850409785e-05+0.0004550286785864555j),(-0.00027450522763510855+0.00037933810136590103j),(-0.00042163157898703535+0.0002226435780990894j),(-0.0004778269414511794+4.192222860800695e-05j),(-0.00046607515671505785-0.00013680882412241003j),(-0.00039922192843870846-0.0002848371131460149j),(-0.0002901396955181476-0.0004010590084093336j),(-0.0001660541652753368-0.00047355659220232383j),(-3.807052086037007e-05-0.0005042548758740113j),(6.581269617420831e-05-0.000504668116783848j),(0.0001776538218999551-0.00048173416361385916j),(0.00025428317197724967-0.00044851467811528057j),(0.000310551849218815-0.00041413687666136926j),(0.00036026223009290103-0.0003740718792607555j),(0.0003908334526333321-0.00034415737934019634j),(0.000407236566713102-0.00032588317576641326j),(0.00041493871742353096-0.00031666899161886903j),(0.00041113566987816533-0.0003213058231970766j),(0.00039799201516140366-0.00033646534184822533j),(0.00037448751667070655-0.0003609547233980196j),(0.0003336116676770329-0.00039726243997579604j),(0.0002761179147569872-0.00043573002808045273j),(0.00020783776426204828-0.0004696961411098707j),(0.0001222965631771245-0.0004974360209872963j),(4.154311661622055e-06-0.000507521122004533j),(-0.00012490022931518075-0.0004866179292971263j),(-0.0002540106784621114-0.00042915082949633213j),(-0.0003644071539939569-0.0003367816249642749j),(-0.0004448566656790352-0.0002066449999297818j),(-0.00048484090847489747-3.9917578297989584e-05j),(-0.0004532633263813569+0.00015371863452796246j),(-0.0003389532318522067+0.0003242082114527023j),(-0.00017594181209449903+0.00042913418072784693j),(3.146979462651771e-05+0.0004589618832595077j),(0.00026182407689601426+0.0003675984137899759j),(0.000403683056518549+0.00018484770978183847j),(0.00043377979184470566-3.848980242939159e-05j),(0.00032172487034783234-0.0002729520702336039j),(0.0001519441664259701-0.0003976753231099682j),(-0.00013653934600840582-0.0003827898686067601j),(-0.00031978734904888634-0.00024492046966432976j),(-0.00039392841806629874+1.0879772822015364e-06j),(-0.0003062064690116716+0.00024488491880833677j),(-5.202249087219584e-05+0.000368786305594872j),(0.00019808448815679104+0.0003121499827590886j),(0.00033925044866378807+0.0001121553623447178j),(0.000304742164042049-0.00017941941336991534j),(8.224473979356362e-05-0.0003281209507551092j),(-0.00016726962824357224-0.0002713713036803732j),(-0.000315482356502651-7.73950097857899e-05j),(-0.0002650201609357794+0.00014963548450532755j),(-4.558181157113239e-05+0.00029684822410586955j),(0.0001826022403228994+0.00020238732593740635j),(0.0002688232047526696-6.739276624338951e-06j),(0.00014255358015705392-0.00021793006930588793j),(-5.915849020113287e-05-0.0002476865636946315j),(-0.00020292268368897175-0.00010548353454260052j),(-0.00021331927349419784+8.636785759875255e-05j),(-5.36821408782157e-05+0.00020118687323543398j),(0.00012972863342661153+0.00014854524403668957j),(0.00017318553730226455-1.1888850912204606e-05j),(6.938915223571263e-05-0.00014509927260898407j),(-5.038618423041953e-05-0.00013528732886533727j),(-2.6333440707675042e-05-2.9487636151189073e-05j)
