index,x,value,0,1,2
"(1.9636363636363636, -7.0)","(1.9636363636363636, -7.0)",(1.439383338530198+0.8906325590436464j),(-0.33047797694304637+0.7686254368766484j),(0.05851056364648405+0.7906408066504648j),(1.7113507518267603-0.6686336844834668j)
"(2.006060606060606, -7.0)","(2.006060606060606, -7.0)",(0.8000387734989951+2.4623270171703524j),(-0.4950605530479814+0.6888208390554762j),(-0.14065734942133903+0.6391307739605296j),(1.4357566759683156+1.1343754041543468j)
"(2.0484848484848484, -7.0)","(2.0484848484848484, -7.0)",(-1.159945657969539+2.791782907633439j),(-0.6425701915798858+0.5697391334439771j),(-0.23328037082106037+0.46716999364173434j),(-0.2840950955685929+1.7548737805477277j)
"(2.090909090909091, -7.0)","(2.090909090909091, -7.0)",(-2.6170333414284084+1.2744487506806719j),(-0.7626259714829018+0.4147473527941793j),(-0.23778564797771756+0.3295640397069915j),(-1.6166217219677887+0.5301373581795009j)
"(2.1333333333333333, -7.0)","(2.1333333333333333, -7.0)",(-2.164113995640645-0.6898351068855018j),(-0.845414304743096+0.23016884366651438j),(-0.1980629693627608+0.2616295088067593j),(-1.1206367215347883-1.1816334593587754j)
"(2.175757575757576, -7.0)","(2.175757575757576, -7.0)",(-0.43432215868786095-1.1691764563083475j),(-0.8825759219526239+0.02523783756060108j),(-0.1697922966356285+0.2678217107044189j),(0.6180460599003914-1.4622360045733676j)
"(2.2181818181818183, -7.0)","(2.2181818181818183, -7.0)",(0.5253142905444796+0.13198611688169096j),(-0.8681195846747316-0.1882224478689424j),(-0.20177216355348165+0.31888664585094095j),(1.595206038772693+0.0013219188996924092j)
"(2.2606060606060607, -7.0)","(2.2606060606060607, -7.0)",(-0.4646638722774692+1.4777233171258954j),(-0.7992738728639439-0.3964208450802186j),(-0.3173408562783442+0.3597148046764217j),(0.6519508568648189+1.5144293575296923j)
"(2.303030303030303, -7.0)","(2.303030303030303, -7.0)",(-2.338531300668492+1.0240645271442568j),(-0.6771758248655708-0.584512082824863j),(-0.5019181768266747+0.3270710394704201j),(-1.1594372989762465+1.2815055704986997j)
"(2.3454545454545452, -7.0)","(2.3454545454545452, -7.0)",(-2.944101549477631-1.0707308028703961j),(-0.5072922233155677-0.737761952139j),(-0.7018570316063892+0.17298104295859204j),(-1.734952294555674-0.5059498936899882j)
"(2.3878787878787877, -7.0)","(2.3878787878787877, -7.0)",(-1.4781267182876976-2.788431082481933j),(-0.299478800825433-0.8428841403397596j),(-0.8370291772038502-0.11317105410777159j),(-0.3416187402584143-1.8323758880344019j)
"(2.43030303030303, -7.0)","(2.43030303030303, -7.0)",(0.5969194097181993-2.5362838355419766j),(-0.06760643351771131-0.8894324019768944j),(-0.8253656829978326-0.49173053590575466j),(1.4898915262337433-1.1551208976593275j)
"(2.4727272727272727, -7.0)","(2.4727272727272727, -7.0)",(1.2494000284380544-0.9532697192498558j),(0.17127827557184977-0.8711020145813368j),(-0.6130633383483913-0.875354089719892j),(1.691185091214596+0.793186385051373j)
"(2.515151515151515, -7.0)","(2.515151515151515, -7.0)",(0.239158167881017-0.11803746764221712j),(0.39823964871255846-0.7867775876587927j),(-0.20089418746200502-1.1492294698542032j),(0.04181270663046355+1.8179695898707786j)
"(2.5575757575757576, -7.0)","(2.5575757575757576, -7.0)",(-0.6263244466838584-1.0591986996023481j),(0.5941091607054193-0.6411657117397503j),(0.3435033106655588-1.205238940863367j),(-1.5639369180548366+0.7872059530007693j)
"(2.6, -7.0)","(2.6, -7.0)",(0.32909345922601996-2.488397994752124j),(0.7413726961151447-0.4448746654170934j),(0.8944807062818637-0.9806232611016119j),(-1.3067599431709884-1.0629000682334186j)
"(2.6424242424242426, -7.0)","(2.6424242424242426, -7.0)",(2.5787646889938585-2.2767581061411573j),(0.8260964522707243-0.2138509542916285j),(1.2992758796890753-0.48820427219929474j),(0.4533923570340588-1.5747028796502338j)
"(2.684848484848485, -7.0)","(2.684848484848485, -7.0)",(3.8803158605513826+0.022813041612425006j),(0.8396619415262593+0.03184808134277309j),(1.4239883620255362+0.17420325747030235j),(1.6166655569995874-0.18323829720065044j)
"(2.727272727272727, -7.0)","(2.727272727272727, -7.0)",(2.788123975598241+2.5530843171787994j),(0.7800692933707523+0.26988090687166433j),(1.2008453385651479+0.8422493095339549j),(0.8072093436623411+1.44095410077318j)
"(2.7696969696969695, -7.0)","(2.7696969696969695, -7.0)",(0.287045230038663+3.167115058727566j),(0.6525898398904341+0.47789150370336153j),(0.6600149887614873+1.3294305615702766j),(-1.0255595986132584+1.359792993453928j)
"(2.812121212121212, -7.0)","(2.812121212121212, -7.0)",(-1.324841159333831+1.7520861348771994j),(0.4696070175973538+0.6359816384845598j),(-0.06791652688475938+1.4855018012759087j),(-1.7265316500464254-0.36939730488326916j)
"(2.8545454545454545, -7.0)","(2.8545454545454545, -7.0)",(-0.9770542494895266+0.2110149534264052j),(0.2495767249775357+0.7290829418641801j),(-0.7839895262439974+1.249850764419931j),(-0.44264144822306484-1.767918752857706j)
"(2.896969696969697, -7.0)","(2.896969696969697, -7.0)",(0.1361821345117975+0.20419242907682356j),(0.015155868071665524+0.748900261652994j),(-1.280428886451089+0.6797517079856508j),(1.4014551528912211-1.2244595405618213j)
"(2.9393939393939394, -7.0)","(2.9393939393939394, -7.0)",(0.12930960704578753+1.30984197165211j),(-0.2093239535011603+0.695119413118298j),(-1.4092746416832604-0.05992566036891261j),(1.7479082022302084+0.6746482189027246j)
"(2.981818181818182, -7.0)","(2.981818181818182, -7.0)",(-1.3092516946004908+1.673539934666083j),(-0.40074164129780365+0.5756463262661935j),(-1.1357345589408516-0.7460001093858094j),(0.22722450563816457+1.843893717785699j)
"(3.0242424242424244, -7.0)","(3.0242424242424244, -7.0)",(-2.577210366739973+0.28404376223230643j),(-0.5400469868867436+0.40576691648548785j),(-0.5548540108448214-1.1706864341795244j),(-1.4823093690084082+1.048963279926343j)
"(3.066666666666667, -7.0)","(3.066666666666667, -7.0)",(-2.0455468241711645-1.7909954831440416j),(-0.6146768186701396+0.20627429261831717j),(0.13793591670427707-1.2139966931627708j),(-1.568805922205302-0.7832730825995879j)
"(3.109090909090909, -7.0)","(3.109090909090909, -7.0)",(0.052831842531353645-2.5642753628966433j),(-0.6201384254682754+0.0007795068960862184j),(0.7145271171496322-0.8870454398698103j),(-0.04155684915000324-1.6780094299229191j)
"(3.1515151515151514, -7.0)","(3.1515151515151514, -7.0)",(1.8346152064433543-1.2921821322081914j),(-0.5604740541766212-0.1874252769679921j),(0.9961885039611607-0.3276470087476395j),(1.3989007566588147-0.7771098464925598j)
"(3.193939393939394, -7.0)","(3.193939393939394, -7.0)",(1.7430358753476005+0.7598905175756856j),(-0.4474853061489116-0.33847772409539545j),(0.9183194860517593+0.2524706669740212j),(1.2722016954447528+0.8458975746970598j)
"(3.2363636363636363, -7.0)","(3.2363636363636363, -7.0)",(0.08669943175907469+1.670407416694657j),(-0.29880135365010024-0.43852734711446495j),(0.551211563314925+0.6495567580802366j),(-0.16571077790575012+1.4593780057288852j)
"(3.278787878787879, -7.0)","(3.278787878787879, -7.0)",(-1.4043815824944967+0.7699771661408278j),(-0.13508528557199123-0.4813472331940196j),(0.06702239801292945+0.7461590268402637j),(-1.3363186949354349+0.5051653724945837j)
"(3.3212121212121213, -7.0)","(3.3212121212121213, -7.0)",(-1.3625397502782688-0.8548669212961801j),(0.0231531186262786-0.46868671981421445j),(-0.3343038377022638+0.5530576142873254j),(-1.0513890312022836-0.939237815769291j)
"(3.3636363636363638, -7.0)","(3.3636363636363638, -7.0)",(-0.016798278271381528-1.58508921276243j),(0.15857296749477104-0.40929998115325095j),(-0.5089656227574043+0.19646130204621506j),(0.3335943769912518-1.3722505336553943j)
"(3.4060606060606062, -7.0)","(3.4060606060606062, -7.0)",(1.216550574158034-0.8372343371285627j),(0.25929134250123953-0.31684167438305877j),(-0.4263689164870131-0.14415742758572267j),(1.3836281481438075-0.37623523515978124j)
"(3.4484848484848487, -7.0)","(3.4484848484848487, -7.0)",(1.1851423428190857+0.5162436881158496j),(0.320019505915235-0.20705741901814814j),(-0.17374622614331056-0.3195887750561831j),(1.0388690630471613+1.0428898821901809j)
"(3.4909090909090907, -7.0)","(3.4909090909090907, -7.0)",(0.048284365324615275+1.101872470239514j),(0.341851590315219-0.09485837080694398j),(0.09348623757009089-0.27714329234050417j),(-0.3870534625606946+1.473874133386962j)
"(3.533333333333333, -7.0)","(3.533333333333333, -7.0)",(-0.9608782054971441+0.37327268541783193j),(0.330804590680435+0.008090795682205207j),(0.23166985937643714-0.07841710156345581j),(-1.5233526555540162+0.44359899129908253j)
"(3.5757575757575757, -7.0)","(3.5757575757575757, -7.0)",(-0.7473350865783739-0.8848704685958041j),(0.29550073910333463+0.0947464164679246j),(0.1799898280234724+0.13963497745848427j),(-1.222825653705181-1.119251862522213j)
"(3.618181818181818, -7.0)","(3.618181818181818, -7.0)",(0.5638416693444706-1.2991034012957858j),(0.24460213543630677+0.1627405680815147j),(-0.012719014761709085+0.24044016897593404j),(0.33195854866987284-1.7022841383532346j)
"(3.6606060606060606, -7.0)","(3.6606060606060606, -7.0)",(1.6661040354005647-0.2559358715997902j),(0.18468823596289+0.2131669111200254j),(-0.2189606822390126+0.16140693842779225j),(1.7003764816766873-0.6305097211476078j)
"(3.703030303030303, -7.0)","(3.703030303030303, -7.0)",(1.2950465763362378+1.372754907413165j),(0.11917104321721864+0.2484970826996997j),(-0.3051021222518068-0.05318451916150421j),(1.4809776553708258+1.1774423438749697j)
"(3.7454545454545456, -7.0)","(3.7454545454545456, -7.0)",(-0.42009024454276256+1.9416049704015514j),(0.0485735937721086+0.27029847371623517j),(-0.20683983255188515-0.277796979540861j),(-0.26182400576298603+1.9491034762261772j)
"(3.787878787878788, -7.0)","(3.787878787878788, -7.0)",(-1.87040348904873+0.6882134999066716j),(-0.027894029516456934+0.2775322869976218j),(0.03345463896702744-0.3764189475881223j),(-1.8759640984993005+0.787100160497172j)
"(3.83030303030303, -7.0)","(3.83030303030303, -7.0)",(-1.4858071136157862-1.2826832867734075j),(-0.10994598010560794+0.26610092188075024j),(0.28873647549769876-0.280102470369446j),(-1.6645976090078771-1.2686817382847118j)
"(3.872727272727273, -7.0)","(3.872727272727273, -7.0)",(0.5185247784736329-1.9182751202874155j),(-0.19383202531482008+0.22998479261708774j),(0.4174894725180482-0.02803741724257932j),(0.29486733127040476-2.120222495661924j)
"(3.915151515151515, -7.0)","(3.915151515151515, -7.0)",(2.105891405591749-0.3616111249080835j),(-0.27088561027042607+0.16382365803866927j),(0.34356890667550044+0.2518113547875364j),(2.0332081091866745-0.7772461377342892j)
"(3.957575757575758, -7.0)","(3.957575757575758, -7.0)",(1.4388795520467936+1.917947270198872j),(-0.3277919607636135+0.0662776367014716j),(0.10051568090964619+0.41285606132656255j),(1.666155831900761+1.4388135721708377j)
"(4.0, -7.0)","(4.0, -7.0)",(-1.0375956162387348+2.473000427676115j),(-0.3489267901671377-0.05689701496929374j),(-0.18576484225765102+0.371779767839016j),(-0.5029039838139462+2.1581176748063924j)
"(-0.2, -6.714285714285714)","(-0.2, -6.714285714285714)",(-3.266034300707739-1.8240209349503607j),(-0.23658152012718509+0.3727853179267745j),(-0.9641366048299066+0.17484423636481744j),(-2.065316175750647-2.3716504892419525j)
"(-0.1575757575757576, -6.714285714285714)","(-0.1575757575757576, -6.714285714285714)",(-3.7221394390076536-0.9286813540699747j),(-0.22439359443361012+0.37769314351045224j),(-0.9966978637952589+0.22891614889160794j),(-2.5010479807787847-1.5352906464720348j)
"(-0.11515151515151516, -6.714285714285714)","(-0.11515151515151516, -6.714285714285714)",(-3.764804427266659-0.2222171979044043j),(-0.21323727113190244+0.3812555935809379j),(-1.0300439959229566+0.27687714717638845j),(-2.5215231602118005-0.8803499386617306j)
"(-0.07272727272727272, -6.714285714285714)","(-0.07272727272727272, -6.714285714285714)",(-3.5608306828826537+0.17310637385048866j),(-0.20317246173295267+0.383621974551307j),(-1.0654055389864954+0.3175332901750093j),(-2.2922526821632054-0.5280488908758276j)
"(-0.030303030303030304, -6.714285714285714)","(-0.030303030303030304, -6.714285714285714)",(-3.237107781359737+0.2566683502067997j),(-0.19423943537811023+0.3849372468380855j),(-1.1038860443976029+0.34966826671101914j),(-1.9389823015840237-0.47793716334230496j)
"(0.012121212121212116, -6.714285714285714)","(0.012121212121212116, -6.714285714285714)",(-2.8472569781566195+0.10304323947826866j),(-0.18646238132515414+0.3853408521016998j),(-1.1463910868572178+0.3719951710757128j),(-1.5144035099742472-0.654292783699144j)
"(0.054545454545454564, -6.714285714285714)","(0.054545454545454564, -6.714285714285714)",(-2.3878063580876825-0.17134099968269811j),(-0.1798531176668985+0.38496594532131645j),(-1.1935554767390186+0.38311515742447366j),(-1.0143977636817652-0.9394221024284882j)
"(0.09696969696969698, -6.714285714285714)","(0.09696969696969698, -6.714285714285714)",(-1.8436678678030978-0.4261249243449159j),(-0.17441491124760317+0.38393889095943784j),(-1.2456661653042431+0.38148875855660813j),(-0.4235867912512513-1.1915525738609618j)
"(0.1393939393939394, -6.714285714285714)","(0.1393939393939394, -6.714285714285714)",(-1.2415224318362181-0.5181352168450536j),(-0.17014638087638495+0.3823788693382588j),(-1.302579159163682+0.36542582480897534j),(0.23120310820384882-1.2659399109922878j)
"(0.18181818181818182, -6.714285714285714)","(0.18181818181818182, -6.714285714285714)",(-0.6852045729320315-0.344499380177386j),(-0.16704545509641297+0.380397428107717j),(-1.3636301770604897+0.33310031930058376j),(0.8454710592248711-1.0579971275856868j)
"(0.22424242424242424, -6.714285714285714)","(0.22424242424242424, -6.714285714285714)",(-0.3431785802850338+0.0957582487127262j),(-0.16511334609535758+0.3780978046431065j),(-1.4275407961459115+0.28259645789495713j),(1.2494755619562352-0.5649360138253374j)
"(0.26666666666666666, -6.714285714285714)","(0.26666666666666666, -6.714285714285714)",(-0.37230438935983234+0.658786666143212j),(-0.16435848217208635+0.3755738392427853j),(-1.492324443128283+0.21199269795123438j),(1.2843785359405369+0.07122012894919227j)
"(0.30909090909090914, -6.714285714285714)","(0.30909090909090914, -6.714285714285714)",(-0.8044667036588196+1.0851732512075232j),(-0.1648003121066744+0.372908297594748j),(-1.5551997484012285+0.11948958622013395j),(0.9155333568490833+0.5927753673926413j)
"(0.3515151515151515, -6.714285714285714)","(0.3515151515151515, -6.714285714285714)",(-1.4716575518936745+1.1233875457253788j),(-0.1664728557958709+0.37017042627606506j),(-1.6125223886432534+0.003586145756953041j),(0.30733769254544957+0.7496309736923608j)
"(0.393939393939394, -6.714285714285714)","(0.393939393939394, -6.714285714285714)",(-2.050230491935975+0.6933993027871944j),(-0.169427827171688+0.36741257978711106j),(-1.6597503756655398-0.13669304557997142j),(-0.22105228909874736+0.4626797685800548j)
"(0.43636363636363634, -6.714285714285714)","(0.43636363636363634, -6.714285714285714)",(-2.23328588327816-0.025833827236985213j),(-0.17373709902798348+0.3646657851151527j),(-1.6914614357609012-0.3015220112310616j),(-0.36808734848927527-0.0889776011210763j)
"(0.4787878787878788, -6.714285714285714)","(0.4787878787878788, -6.714285714285714)",(-1.929909934414961-0.6760973959080602j),(-0.17949421729577625+0.3619341537876648j),(-1.7014441076424307-0.48995661264720813j),(-0.04897160947675411-0.5480749370485168j)
"(0.5212121212121212, -6.714285714285714)","(0.5212121212121212, -6.714285714285714)",(-1.340838777187837-0.9379990610280753j),(-0.186814608164829+0.3591881157331412j),(-1.6828857063185239-0.6995926138094102j),(0.528861537295516-0.5975945629518062j)
"(0.5636363636363637, -6.714285714285714)","(0.5636363636363637, -6.714285714285714)",(-0.8384704878401642-0.7387593558530379j),(-0.19583406045352292+0.3563565377804085j),(-1.628679399094155-0.9262240858356164j),(0.9860429717075138-0.16889180779782986j)
"(0.6060606060606062, -6.714285714285714)","(0.6060606060606062, -6.714285714285714)",(-0.7303751007080961-0.29884740336802407j),(-0.20670501476423928+0.35331790544224295j),(-1.531868226528468-1.1635387919017532j),(1.0081981405846112+0.5113734830914862j)
