index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)"
"(0.5789473684210527, -6.428571428571429)",(-0.006758365408002939+0.002851180408714225j),(-0.00358987512317681+0.006566145400907869j),(0.006317615881897162+0.008356794009852698j),(0.008044566175325419-0.005424977132337586j),(-0.004442734176861275-0.007906871546111987j),(-0.005911697236188296+8.699352179735641e-07j),(-0.0053095550981725834-0.0022341566173248693j),(-0.00019690632083497537-0.00891895355812438j),(0.009483440030247918-0.00025841763903203095j),(-0.0002334328517410051+0.0101371309080165j)
"(0.8421052631578947, -6.428571428571429)",(-0.004248853779821317-0.005715501406207658j),(-0.007187460418661963+0.0003119438026430427j),(-0.0023202239855541224+0.009759500456975767j),(0.009311198644702345+0.001412755914408607j),(0.0011669338461376977-0.008796674399650765j),(-0.004877013390803005-0.0033080616836319776j),(-0.0021862118700048394-0.005226177804237367j),(0.006452587878390958-0.005762114951967048j),(0.005139285216095604+0.007499112163743497j),(-0.008877087245655446+0.0034341343672457123j)
"(1.1052631578947367, -6.428571428571429)",(0.006102546703733396-0.00302605561554039j),(-0.0011157477220931518-0.00670682623762143j),(-0.009330089855161651+0.0007780210155085087j),(0.0031552395007800466+0.008420572501156284j),(0.00745403333525519-0.004256348080328647j),(-0.0007419199326382349-0.005809100833975698j),(0.003268813057991606-0.004476901710311065j),(0.007599159986091676+0.003289369220621887j),(-0.00556977007175089+0.0064814322399672905j),(-0.003334446306676167-0.007991694813115534j)
"(1.3684210526315788, -6.428571428571429)",(-0.0007895819150165086+0.0063527165794920425j),(0.006253141764741965+0.0007659967518528316j),(-0.0003045057522273397-0.008449118246066j),(-0.007150349861045197+0.00443744775930542j),(0.006401049635208334+0.005112303233581538j),(0.0047839684800358075-0.003281185248717161j),(0.005095049649857098+0.0017699640584033834j),(-0.0018871245637928028+0.007572177162299953j),(-0.00570543903831169-0.005383001374140919j),(0.0075473882515341125-0.0005102101555891326j)
"(1.6315789473684208, -6.428571428571429)",(-0.002689230907092728-0.005244672113911967j),(-0.004096639681502323+0.003976676418500279j),(0.006839669998500022+0.002591949298880373j),(-0.0033233194730880877-0.006925461943561817j),(-0.004112207433292922+0.006501751703181534j),(0.0042255982691067175+0.0038654130426277575j),(-0.0014510639932462479+0.005009561378101756j),(-0.006795801770952206-0.0024319233098621853j),(0.006230761793025608-0.003165530305729582j),(-0.0035316344270965834+0.0051753226807221475j)
"(1.8947368421052628, -6.428571428571429)",(0.0034081046728004307+0.004058646303223775j),(0.0014015759415128418-0.0048517984097231365j),(-0.005317542133466272+0.0027374825222130804j),(0.0067902436923450065-0.00029483823176840244j),(-0.005343089438465994-0.004652730671380558j),(-0.0038539788323255397+0.004107958747239563j),(-0.004467235303034288-0.002264400328313565j),(0.004205739229005772-0.004989675599063542j),(-0.0009673093959450075+0.005919460245894011j),(6.104541779632845e-05-0.004831746374915585j)
"(2.1578947368421053, -6.428571428571429)",(-0.0024920071612791563-0.003915366387538779j),(-0.0005076762418445309+0.0043235466168559675j),(0.00244940385839775-0.0038132783435176547j),(-0.0034803228793468914+0.00461717366424671j),(0.005748844642370833-0.0027488348666479395j),(-0.002969185150157124-0.004650909028915577j),(0.003712125544027399-0.003000439432480449j),(0.0014968680858572013+0.005539762802633537j),(-0.002359880318954523-0.00430255740769078j),(0.0009497156683543834+0.003236041485996806j)
"(2.4210526315789473, -6.428571428571429)",(0.0003696304713747254+0.003933290737647118j),(0.001043155804754381-0.0035007541555743095j),(-0.0009875195965452447+0.0029210374203211776j),(0.00017107249810823072-0.004673709294091668j),(-0.0011634147952445423+0.005444762104779528j),(0.0053603660540589545-0.00047288920982899266j),(0.00012946768284411648+0.00450961360554594j),(-0.004068337562373964-0.0026879629206658477j),(0.0029681620380673395+0.0023244252577779567j),(-0.0007071274486958344-0.0018993075585777262j)
"(2.6842105263157894, -6.428571428571429)",(0.0021276253007015632-0.0024823804567522356j),(-0.002107695620325234+0.0021096222580222904j),(0.0005027728619223142-0.0017087156565144526j),(0.0011058616408734403+0.003360839709580741j),(-0.002102423722223048-0.004196142299415113j),(-0.0030227487207938096+0.004258247385460848j),(-0.0028034242543635277-0.003162639606258045j),(0.003951594129443702+0.00036358843473342057j),(-0.002337047614347256-0.0012592599292177312j),(0.00038075428179373496+0.0009077175419398146j)
"(2.9473684210526314, -6.428571428571429)",(-0.002554567884408867-0.0006816466400313894j),(0.0023688695704052595+5.739607190789452e-05j),(-0.00015931467722318977+0.0008235340850081218j),(-0.0010482979601214805-0.002199779756056183j),(0.0029870280456376196+0.002317549110824841j),(-0.00014901679455101306-0.005037995150558593j),(0.003662144847165316+0.001402025267565623j),(-0.003001862012807708+0.0005546495735347398j),(0.0014331961861618098+0.0008010893614469297j),(-0.0004654371527357368-0.00043007888020758816j)
"(3.2105263157894735, -6.428571428571429)",(-0.0002689109000746186+0.0021044101471500796j),(-0.0007472286169669529-0.0016824801838290543j),(-0.0001475440412154793-0.0006469788322056172j),(0.0005716913735434541+0.001339294186641625j),(-0.00261028006232439-0.0011898957069787506j),(0.0021677775711678323+0.004322953164128284j),(-0.0035849712557565892-0.0003429574879594861j),(0.002100449040212186-0.0005578492095168656j),(-0.000710706388681172-0.0004425402494391972j),(0.00046413321926617497+0.0006968412945035341j)
"(3.473684210526316, -6.428571428571429)",(0.00166703547501377+0.0005037451979159875j),(-0.001238512813599195+0.0007115456607141899j),(-0.00017695507125610048+0.0008503225906998899j),(-0.00027712461891030794-0.0006595936423796562j),(0.0018541563298825796+0.0007564416613511573j),(-0.002955547495920618-0.0035387717480679314j),(0.003270377508178114+8.922349728843807e-05j),(-0.0013570988115984644+0.0002460019161971404j),(0.0004758876325766132+9.706119952278238e-05j),(0.00029871313256285515-0.0008328705013376507j)
