index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)","(20,)","(21,)","(22,)","(23,)","(24,)","(25,)","(26,)","(27,)","(28,)","(29,)"
"(0.7142857142857144, -6.0)",(-0.012946022553341832-0.01256129965137773j),(0.001469408341023255+0.011228594906144787j),(0.003890518394778036-0.013863394385295453j),(-0.030797599216141783+0.005972961236016152j),(-0.016259713282469477-0.013217473093118074j),(0.013544466108910542-0.00022367440782006248j),(-0.00923967023119148+0.005616354254122732j),(0.004655413130741972-0.008037443694789002j),(-0.0002967073601041896+0.008271121824792439j),(-0.003268342776618885-0.006794623101938863j),(0.00558806086262045+0.0041690170600170336j),(-0.006431903387233422-0.0010457141713250352j),(0.005833343464791162-0.0019171101392966839j),(-0.004075770873537155+0.004158632884814656j),(0.001629376697415151-0.005305743136074256j),(0.004041607946901589+0.006801652853819126j),(-0.0010051038040429841+0.009211677115712448j),(-0.004937021848121682+0.007605158573929577j),(-0.005436778201927003+0.006310606120811049j),(0.005570175281017104+0.0014102525400571352j),(-0.003914005724611084-0.0046318748872014115j),(0.0003270723736784286+0.0064340993193519845j),(0.004116398102011476-0.0055389438539241095j),(-0.007337341196589891+0.0014020117870508224j),(0.006632247643677096+0.0048127225189617566j),(-0.0001930754446972478-0.009138966928656614j),(-0.009053053604497667+0.0051234596853620236j),(0.008460081711648698+0.008613497394114676j),(0.010896104579841033-0.008992103247215517j),(-0.001709872011186936-0.016015103825889918j)
"(0.9795918367346941, -6.0)",(0.015860045299048137-0.004004032480035533j),(-0.008945340067940125-0.004291728794605543j),(0.0074494393394678995+0.009140643014781223j),(0.007296645984510299-0.021243786637190606j),(0.014115286999372112-0.015249341477212337j),(0.0077204706999800515+0.012322767743226087j),(-0.011200436537580391-0.0019014074632017356j),(0.00840809552200112-0.00462269959551118j),(-0.0038557044987410118+0.007534094755211014j),(-0.0006341320914168595-0.007636106734906882j),(0.004076913026163541+0.005760139055050777j),(-0.005962186334960091-0.0027790870480911083j),(0.006170257299857701-0.0004504031834925159j),(-0.004916212902035569+0.003186841740171307j),(0.002666465898886867-0.004900176817881497j),(0.002450331709330508+0.007378489553827959j),(-0.004073649120597903+0.008153076499411839j),(-0.007875680357917718+0.0040525702536644385j),(-0.008159186929845248+0.0016758581035247945j),(0.0032388076282064814+0.004841829576441806j),(0.0005863208064238641-0.00612970018543527j),(-0.004794660872616381+0.004466488322175998j),(0.00702735475763861+0.00019804828525483764j),(-0.0048762453153720865-0.0058522490363441294j),(-0.002046233239841365+0.008098219138005302j),(0.008992173790557938-0.0023113475748910654j),(-0.005647592000294932-0.008808392477814918j),(-0.009575703641452844+0.007073428398088988j),(0.004694076351386688+0.012650833540484923j),(0.013795345006535653+0.005506527891334969j)
"(1.2448979591836737, -6.0)",(-0.004529388247929618+0.014374640752988107j),(0.00759207610971056-0.004716929380002256j),(-0.01017752571415464+0.0010442732075523662j),(0.011725529060742122+0.014025730125522039j),(0.009304860491889824+0.01657504168663715j),(-0.011712214194224975+0.009119966035969155j),(-0.0032047625938578773-0.011411438659644899j),(0.009200036715785335+0.003831648067097091j),(-0.008166089924272426+0.003065140394730896j),(0.004051583395414554-0.006718015764879586j),(0.0005346738531392381+0.007169675466415697j),(-0.004081908743856344-0.005284135462633576j),(0.005876613684145177+0.0021646691471818432j),(-0.005811067758312857+0.0011216662407244552j),(0.004222081247601462-0.0037188432331771173j),(-0.0002495695573716197+0.007624388373199788j),(-0.007252069911890964+0.005184576476601661j),(-0.008489457990472942-0.0014514823009732676j),(-0.006976676396364171-0.004505528568444191j),(-0.0015542504806529565+0.0056987510538235135j),(0.005331127848384613-0.0032642360872757402j),(-0.006439528141655455-0.0016929739702986769j),(0.0030543510100270567+0.006460943969536199j),(0.0038146050901978527-0.006733261185905891j),(-0.00846247642828689-0.00011078621322713998j),(0.0031329996910998688+0.00880873322698451j),(0.00913759621492432-0.004995003965152902j),(-0.004521782581044315-0.010711530663518978j),(-0.012847668472233004-0.0004647830738426235j),(-0.01069522718239027+0.008762466379466436j)
"(1.5102040816326534, -6.0)",(-0.009191396946771513-0.010621751728776717j),(-5.325804654664694e-05+0.008199039113422256j),(0.004126387915698263-0.008180277928882557j),(-0.015610023958849117+0.00232351738809293j),(-0.017175732962777766+0.0016818709523735915j),(-0.007306634018655332-0.012582221917230277j),(0.010984111923670024-0.0050222453876907405j),(-2.0272048755028896e-05+0.010263496880767177j),(-0.0072164458932336695-0.005342919745761266j),(0.007931536148180486-0.0013632611570463882j),(-0.004598111783547271+0.005730114801849885j),(5.5963788864110624e-05-0.006799663417186461j),(0.003695922626004772+0.005175420559220238j),(-0.0056303855743666704-0.0020620057711964713j),(0.00554356716886982-0.0012806412058161956j),(-0.003711492086006932+0.006490991330971241j),(-0.008677825032986248+6.478768128161932e-05j),(-0.004976158396219821-0.006697630409199665j),(-0.0009085400744067799-0.008208161902413894j),(-0.005652657651733127+0.0019716799377164952j),(0.005580838299406061+0.0030061826022489534j),(-0.001245109947043357-0.006636996444103686j),(-0.0051092949932586805+0.005133752476939675j),(0.007525654607701481+0.002151266888778048j),(-0.0008628145790517858-0.008479669760854227j),(-0.008866338297419875+0.0029522231116467295j),(0.003402469769706045+0.009706401524780353j),(0.011245296392916436-0.0010695728872211524j),(0.005499278510288358-0.010953335744964725j),(-0.002195063481501566-0.012784957954669936j)
"(1.775510204081633, -6.0)",(0.01303381555677496-0.002120702760290476j),(-0.006430097665983392-0.004084809915653881j),(0.0043048736094684235+0.007179317329966334j),(0.005514856285552976-0.012957300544986918j),(0.0056546299945783585-0.014747140976402184j),(0.013527226888463134-0.003550833443844101j),(0.00460450096741293+0.011133559178190842j),(-0.010262324773169415+0.001850440182711944j),(0.0024833446962766103-0.008838957854614839j),(0.0051956430243059555+0.0063887668858358965j),(-0.007498964264233443-0.0003216022514891514j),(0.005194383546330788-0.004589498970678714j),(-0.0008870238149629709+0.006406753296433255j),(-0.0030749790361993736-0.005251352035858962j),(0.005295614959869292+0.002275403124295893j),(-0.006635593407821386+0.0031009019716204326j),(-0.006295652559107734-0.005582959633012836j),(0.001867857210199212-0.007841195310385728j),(0.0063135209535282845-0.005219875356737358j),(-0.004488662654779425-0.004072734216434478j),(-0.0004670955519696266+0.006400319977078938j),(0.005927122425652122-0.0033972966517754003j),(-0.006259053898672928-0.0037872698355024647j),(-0.0011467017871312811+0.007797305950194667j),(0.008478614859002922-0.0010021940809320663j),(-0.00197252081795206-0.009073908487166113j),(-0.010052639920625139+0.0010456437107588651j),(-0.0028010357646331293+0.01058285957579352j),(0.007087794845453931+0.009318007784808078j),(0.01149019322554599+0.004249062050259207j)
"(2.0408163265306127, -6.0)",(-0.004759174379008412+0.011557142595269337j),(0.006442054339743334-0.0030903606577557213j),(-0.007753514767596525-0.00015463862892777324j),(0.007430572997527256+0.010461782083525228j),(0.009553562495060933+0.011038706003483483j),(-0.0012438621385194352+0.013286529055388852j),(-0.011545621237656714+0.002659671053627503j),(-0.0020914007544992597-0.010249409222434112j),(0.009277306473448094+0.0007330284746470564j),(-0.004338306132968136+0.007172782537898343j),(-0.003170789200571893-0.006959916235450307j),(0.00680201376270761+0.0018853115095015225j),(-0.005678433081817667+0.00332005853629403j),(0.0018144853845165191-0.005907063343677617j),(0.0022897782417140517+0.0053767593827413005j),(-0.00685740830863256-0.00210424228677053j),(-3.4439584020209035e-07-0.008134126096603543j),(0.0072686998570065985-0.0027491917821496105j),(0.0074870476708722156+0.0031143110406709417j),(0.002001064244078127-0.005791201782645071j),(-0.006276560848632484+0.0016247696241477709j),(0.0047521392184462575+0.004992958048961871j),(0.0028541074499794264-0.006788206104830364j),(-0.007862058009351363-0.0008031856948196253j),(0.0004542928758845874+0.008500829395887066j),(0.009180076030179639-0.0003451880202956104j),(0.0018093088644326413-0.009732346262280235j),(-0.008447957879016678-0.006402584957871627j),(-0.011036245110260794+0.0019668584286132436j),(-0.008995264115649026+0.007376263783167226j)
"(2.3061224489795924, -6.0)",(-0.006991267405912313-0.009622899972179907j),(-0.0007343109820880721+0.006710417625060583j),(0.003964763609541099-0.006079131313910202j),(-0.011837690953459457+0.000787524189556962j),(-0.013328730324932599+0.0027797817351709483j),(-0.011188413259320826-0.0060376865171727105j),(0.000324996530923165-0.011549035814078252j),(0.010330049234667637-0.0011142676402204302j),(-0.00015531582029476197+0.009352650871825909j),(-0.00799772970176795-0.0028234654835893117j),(0.005638086089240543-0.005335090952789083j),(0.0012085900308476066+0.00706815453224244j),(-0.005840177699717591-0.0032453804923858005j),(0.005956379099270623-0.0019646890536263485j),(-0.002737209955500709+0.00525553303605234j),(-0.0028968406337347885-0.0064000665931267815j),(0.006380732254310967-0.004565048458051932j),(0.005682712277090317+0.004867976047356996j),(3.7688080225817874e-05+0.008012275640402222j),(0.00618295949025936+8.499914808110333e-05j),(-0.00310234781341111-0.005752661618597775j),(-0.004214661470831678+0.005508338121899631j),(0.006985475349070713+0.0024065013909297006j),(0.0010389331782682451-0.00782772790704108j),(-0.008432228824264304-0.0006513285817665105j),(-0.0017481221953236045+0.008889289993187728j),(0.00843018377810339+0.004751130106020443j),(0.00898300613159969-0.0049668244366789654j),(0.003296951148450577-0.010243605573585038j),(-0.0016916568910368469-0.010967328587226474j)
"(2.571428571428572, -6.0)",(0.011336770945273932-0.0008689238492758582j),(-0.005050446385402418-0.003955218184813292j),(0.002892851916064887+0.006204062437557537j),(0.005167182186432018-0.009807703209294758j),(0.003937808847317999-0.012173952088771749j),(0.00972574306643525-0.007240517905842202j),(0.010553608145005848+0.0037981070302423223j),(-0.0007541863633376972+0.01022005375394011j),(-0.0093194295950882-0.0005490728283576762j),(0.0021049153673171205-0.00826681061109595j),(0.006465130609567044+0.004439399533116229j),(-0.006409533279344595+0.003413677247878178j),(0.0006132331471218206-0.006744661994376457j),(0.004650488700350104+0.004335629884184679j),(-0.0059761952551427465+0.0005812881400437949j),(0.0034684260581221574-0.00594436447800093j),(0.006882770831763644+0.0031184344987609945j),(-0.002088085514282628+0.00689077093939538j),(-0.007492777482901375+0.002519835067950155j),(0.001410187641593552+0.006067380932704531j),(0.005192169100243658-0.004032549903344832j),(-0.005863799432339869-0.003750944072836789j),(-0.002425428950602883+0.006982335037011214j),(0.00766786168762036+0.0017541003645563332j),(0.0021723948172558665-0.00809168389850997j),(-0.007945547656017418-0.004042000583846073j),(-0.007257538892344581+0.006052041116515767j),(0.0006631447938502003+0.009923966485789908j),(0.007142712403600908+0.007497490931355661j),(0.009854039019322828+0.003978895458038556j)
"(2.8367346938775517, -6.0)",(-0.004991936043998309+0.009700139821603376j),(0.0057499419297355435-0.0021099697196546355j),(-0.00644998698383477-0.0007729850363363252j),(0.005319285439414461+0.008986169561131015j),(0.008089476914903955+0.008998101376829734j),(0.002073242641185647+0.011401133564822186j),(-0.007069498682025203+0.008252474025563453j),(-0.00954732339017413-0.003173338081620995j),(0.0016916088265938854-0.00911027555319043j),(0.008263204943397504+0.002137164423647851j),(-0.003719848902038392+0.006956885294224361j),(-0.004752827740015551-0.005578910508351615j),(0.006680350862647201-0.0015035579866636254j),(-0.0022183305786873417+0.006039221808386619j),(-0.003293385101809395-0.0051072497310689444j),(0.006745010937912846+5.227602791985733e-05j),(7.42311449673869e-05+0.007271434202082984j),(-0.0069218706120239655+0.00028117340394067666j),(-0.004218149898710591-0.006549090758165775j),(-0.0057657251782111014+0.0024471248725573534j),(0.0045414319308007805+0.004787349134602099j),(0.003636460333070203-0.005945601908165822j),(-0.00680487499678105-0.0028465091853815227j),(-0.002833831587741106+0.007284444215269542j),(0.00729583244589432+0.0039194139554935125j),(0.0061812521393041385-0.006205750827966292j),(-0.0027794183990955765-0.008795525549744894j),(-0.008928186682022497-0.0036519440910011388j),(-0.009664942613774275+0.0025172728038207947j),(-0.00814148560852776+0.006162455404359537j)
"(3.1020408163265314, -6.0)",(-0.0054324445955393555-0.008985792272634196j),(-0.0011808769146777734+0.005750928324405385j),(0.0038673906781701785-0.004840136574177216j),(-0.009898117430788514-0.00016847313607549824j),(-0.011269962189060637+0.002301764241676011j),(-0.010614395027579205-0.0032554871514422056j),(-0.004724342801465282-0.009401044868398583j),(0.005714067561008444-0.008021580707384979j),(0.008526447972374387+0.0033455582724609013j),(-0.0027857083816231064+0.00803329423297691j),(-0.007064206075608271-0.003545033685536203j),(0.004962645011842043-0.005450798219470822j),(0.002949743100820252+0.00624262290425878j),(-0.006489818973593429-0.00030089301818859825j),(0.0035398110380746944-0.005018256347934383j),(0.0027182047011755474+0.006030065287914177j),(-0.0065363135081239875+0.0024951900005868153j),(-0.0019910699784380795-0.006363080942727255j),(0.00558632439443211-0.005254436855409356j),(-0.0030821561306155266-0.005479725412704629j),(-0.0046138715249195396+0.004733771006962797j),(0.005806639820316974+0.0038435034947662066j),(0.0035809608322289574-0.006413195772682457j),(-0.00655779886658802-0.004132904419124468j),(-0.005641240389901417+0.005914974712188826j),(0.003697821802725559+0.0077622179050180614j),(0.008954872070125007+0.0009381545192533332j),(0.0070763294393930525-0.006134610869213229j),(0.0024629863643579938-0.009333322496288689j),(-0.001050587816789288-0.009782683181620986j)
