index,x,value,0,1,2
"(0.6767676767676774, -6.0)","(0.6767676767676774, -6.0)",(-0.043437466734070077-0.2260350093586273j),(0.030007557427526154-0.02255681493102677j),(-0.005493867414551623-0.03751078129544134j),(-0.15482609021518476-0.6180374318494138j)
"(0.8080808080808084, -6.0)","(0.8080808080808084, -6.0)",(-0.12225274600064942+0.18473466229009053j),(0.03855964548587544-0.0005709280686820584j),(0.03204887902727388-0.020235163439698164j),(-0.4373667625150976+0.5750100783786518j)
"(0.9393939393939399, -6.0)","(0.9393939393939399, -6.0)",(0.21319588255235847-0.02850289483934084j),(0.030785927742609777+0.024980979319511282j),(0.03239502607521767+0.02641759418603265j),(0.576406693839248-0.13690725802356646j)
"(1.070707070707071, -6.0)","(1.070707070707071, -6.0)",(-0.17396225037343255-0.12015051869001131j),(0.005085839059806032+0.04079175348482933j),(-0.019524754744614518+0.046284432079512924j),(-0.5074478354354892-0.4475277416343762j)
"(1.2020202020202024, -6.0)","(1.2020202020202024, -6.0)",(0.017827229368416707+0.20047147382056688j),(-0.028109085034935435+0.03303877497150896j),(-0.0629256291079415-0.007526542066329765j),(0.14451640224812706+0.5759021885565214j)
"(1.333333333333334, -6.0)","(1.333333333333334, -6.0)",(0.12409082972266967-0.16859831713169474j),(-0.04681111387611883-0.0007340597103935517j),(-0.013251364881873225-0.07945551695643145j),(0.4323349679260011-0.4256053747282592j)
"(1.4646464646464654, -6.0)","(1.4646464646464654, -6.0)",(-0.1896445692161789+0.013685676425655574j),(-0.03052614759365794-0.04148467813445636j),(0.09009026465454775-0.04305879503369492j),(-0.6284978247094265+0.125600502445118j)
"(1.595959595959596, -6.0)","(1.595959595959596, -6.0)",(0.16066309658029998+0.13011133147253234j),(0.01780180128318613-0.05432075764167949j),(0.07690584516854729+0.08973278519512516j),(0.3872816432891666+0.3549219668641514j)
"(1.7272727272727275, -6.0)","(1.7272727272727275, -6.0)",(-0.015035834444104538-0.18504991549417354j),(0.0608519973867213-0.017141627076759362j),(-0.07775231308961097+0.10642019894872656j),(-0.028207187629423938-0.6444283183544879j)
"(1.858585858585859, -6.0)","(1.858585858585859, -6.0)",(-0.13052143559100315+0.1466322636099422j),(0.051078942288510405+0.046355479836775806j),(-0.12390379636223858-0.0586172216381225j),(-0.3187394526992813+0.45215853263117334j)
"(1.9898989898989905, -6.0)","(1.9898989898989905, -6.0)",(0.18892247784914054-0.009839708612707387j),(-0.015802588390149024+0.07205643294306885j),(0.039141048906746946-0.1253039074618946j),(0.5434289730308237+0.023728348680703587j)
"(2.121212121212122, -6.0)","(2.121212121212122, -6.0)",(-0.14189077057362953-0.12404458299851329j),(-0.07450095851870801+0.01982441922417074j),(0.1105769039061866+0.02468797536576002j),(-0.4617482571083672-0.41664614358547064j)
"(2.2525252525252526, -6.0)","(2.2525252525252526, -6.0)",(-0.0008431753116067049+0.18260516152549033j),(-0.04975505567661512-0.06098863117482847j),(-0.016622710646081406+0.08239087826852227j),(0.06384824038787641+0.5264132374827772j)
"(2.383838383838384, -6.0)","(2.383838383838384, -6.0)",(0.12927237325510343-0.1421672664594918j),(0.03906549889856069-0.06829464103768296j),(-0.04495364888223739-0.011880431401834948j),(0.39370526974898706-0.3463267269389575j)
"(2.5151515151515156, -6.0)","(2.5151515151515156, -6.0)",(-0.17152483120051182+0.0012420879384958134j),(0.07557211550800863+0.016403278900355887j),(0.004509667515269714-0.0039460963967923885j),(-0.5946562766248138-0.008730918688076059j)
"(2.646464646464647, -6.0)","(2.646464646464647, -6.0)",(0.12645487596645383+0.13865150701029275j),(0.002278825865183548+0.07510826156044201j),(-0.03287783580315464-0.011241829641813094j),(0.4099636378373326+0.35208808911224937j)
"(2.7777777777777786, -6.0)","(2.7777777777777786, -6.0)",(-0.0016024682174595136-0.17853406712990666j),(-0.07083420635766288+0.015508974229554447j),(0.036974278832174495-0.055984323478098674j),(0.029052522873109846-0.4951268521411758j)
"(2.90909090909091, -6.0)","(2.90909090909091, -6.0)",(-0.13582093550301044+0.11715196143181383j),(-0.02368570923408867-0.0654034584873012j),(0.05693563097010509+0.06686211244081311j),(-0.4407127282450478+0.3499972303419296j)
"(3.0404040404040407, -6.0)","(3.0404040404040407, -6.0)",(0.18318033307592+0.003395612501817015j),(0.06001574591652664-0.02760547904005134j),(-0.08778981485426743+0.03403281079096157j),(0.5773150681655008+0.003759505754540815j)
"(3.171717171717172, -6.0)","(3.171717171717172, -6.0)",(-0.1123151549241379-0.12856839228763028j),(0.027741955203695504+0.054991276075350023j),(0.002266964015031421-0.08551600057424755j),(-0.36695438399114066-0.35518045236399337j)
"(3.3030303030303036, -6.0)","(3.3030303030303036, -6.0)",(-0.01684743876468664+0.1812311084726022j),(-0.050312760442418794+0.02426113169641516j),(0.05607323747232172+0.030171548019829575j),(-0.05630279332396285+0.4892606457015619j)
"(3.434343434343435, -6.0)","(3.434343434343435, -6.0)",(0.13105500112045843-0.1178745632623291j),(-0.01736240338246323-0.04581422921314322j),(-0.02846087953876838+0.015119317246995724j),(0.4389882862826069-0.32292877782083984j)
"(3.5656565656565666, -6.0)","(3.5656565656565666, -6.0)",(-0.17019441448191142-0.014734651301587312j),(0.04111170135661914-0.007595072374512818j),(0.006405678769219356+0.004296515689726534j),(-0.5581006235715728-0.04090539721997565j)
"(3.6969696969696972, -6.0)","(3.6969696969696972, -6.0)",(0.10198328991995209+0.13252788163645368j),(-0.003979159403504448+0.03552539437356954j),(-0.0393534419382583-0.014408421055903987j),(0.34928247110161903+0.37646667159169556j)
"(3.8282828282828287, -6.0)","(3.8282828282828287, -6.0)",(0.031705509533708605-0.17511144122228067j),(-0.028188080953332847-0.015758087788435057j),(0.0643491582934489-0.03468719661189109j),(0.05895545126100978-0.4748890392665159j)
"(3.9595959595959602, -6.0)","(3.9595959595959602, -6.0)",(-0.14051073957073046+0.11574094011407839j),(0.02567416794647081-0.018399360549249857j),(-0.023471111083419552+0.09254852152010128j),(-0.4237352755752427+0.2730736593713837j)
"(4.090909090909092, -6.0)","(4.090909090909092, -6.0)",(0.16155829697059398+0.015626106634753383j),(0.0061529517915363645+0.03141209034950511j),(-0.05385029761130308-0.09205110483328993j),(0.5323722367315487+0.10751733438804498j)
"(4.222222222222223, -6.0)","(4.222222222222223, -6.0)",(-0.08598161829804614-0.13604595749308668j),(-0.03086447035002831-0.007348875642062248j),(0.10040224684931402+0.034224215054876383j),(-0.32748263139342415-0.43501321189207415j)
"(4.353535353535355, -6.0)","(4.353535353535355, -6.0)",(-0.044221467948281704+0.1711728244401483j),(0.019472472437018044-0.02288221073983456j),(-0.09089418846251736+0.028143968599442435j),(-0.06124268781934579+0.5082567154608371j)
"(4.484848484848485, -6.0)","(4.484848484848485, -6.0)",(0.15287213778362718-0.10270746000262163j),(0.008201767310509558+0.02653731088739127j),(0.05363411620682344-0.05575312444592253j),(0.39678052983354856-0.27890656644933365j)
"(4.616161616161617, -6.0)","(4.616161616161617, -6.0)",(-0.1765033999467708-0.025409767601785194j),(-0.025017741994534874-0.009845150318358831j),(-0.026815321529841018+0.05283826772983341j),(-0.47767713631593656-0.11922242021683017j)
"(4.747474747474748, -6.0)","(4.747474747474748, -6.0)",(0.10190613277203943+0.13017836778884553j),(0.02547390827006996-0.013430638805546959j),(0.02194005078713672-0.046885884727990074j),(0.2583044392589116+0.4508516269000737j)
"(4.87878787878788, -6.0)","(4.87878787878788, -6.0)",(0.03175289514907699-0.14428470174974445j),(-0.005788401281351399+0.03203498736176306j),(-0.024234457860098528+0.055959046461801915j),(0.1252815445886809-0.5208481390727984j)
"(5.01010101010101, -6.0)","(5.01010101010101, -6.0)",(-0.14962108364742968+0.06310642726466617j),(-0.02507381101595018-0.02566626095927932j),(0.014886303849086544-0.0762608897425168j),(-0.43867574377542545+0.2912464324957946j)
"(5.141414141414142, -6.0)","(5.141414141414142, -6.0)",(0.17968420575136146+0.0608844070987203j),(0.03660827750357393-0.005783558073262711j),(0.011519723252421121+0.0918420960066467j),(0.4909246164980894+0.0965946833627769j)
"(5.272727272727273, -6.0)","(5.272727272727273, -6.0)",(-0.10414724524459651-0.1556013614403794j),(-0.017370673648479235+0.031113614809588186j),(-0.04575754969287537-0.09031390116919495j),(-0.24931351239243493-0.40760379796153146j)
"(5.404040404040405, -6.0)","(5.404040404040405, -6.0)",(-0.02585866711852556+0.16474251771553405j),(-0.009479700401399588-0.031220592718010913j),(0.07352722993659813+0.07098812605062316j),(-0.14162353089077523+0.45446001981399j)
"(5.535353535353536, -6.0)","(5.535353535353536, -6.0)",(0.12918470007922517-0.07839591655369647j),(0.025141654200930716+0.01739878670207589j),(-0.0853359912216175-0.04289768237094191j),(0.4477484372583623-0.20968885399222342j)
"(5.666666666666668, -6.0)","(5.666666666666668, -6.0)",(-0.1459935785372311-0.05377629946232999j),(-0.03207495935729043-0.00029166559187843426j),(0.08048347651558495+0.01773539064256032j),(-0.4863892527699879-0.1787726234376719j)
"(5.797979797979799, -6.0)","(5.797979797979799, -6.0)",(0.06684463195321622+0.15069363306172348j),(0.029852737883551632-0.021681908613577633j),(-0.0651186620993681-0.003632122065985225j),(0.23579982007546513+0.4773949298647333j)
"(5.929292929292931, -6.0)","(5.929292929292931, -6.0)",(0.06338263583865453-0.15464569175599488j),(-0.010091168102138412+0.041142218450030715j),(0.04764139584215301+0.002691311998364973j),(0.152597679775949-0.5077706057163803j)
"(6.060606060606062, -6.0)","(6.060606060606062, -6.0)",(-0.16738929978267048+0.06686812766634062j),(-0.02143725543041127-0.04082841555068259j),(-0.03468016541457119-0.012001824906686664j),(-0.446050478503029+0.2534346234563911j)
"(6.191919191919192, -6.0)","(6.191919191919192, -6.0)",(0.18118604213541756+0.058469202155879585j),(0.04368155847682162+0.017894365807885747j),(0.029197742895034635+0.026304038394138994j),(0.4706788250343964+0.13120920226561403j)
"(6.3232323232323235, -6.0)","(6.3232323232323235, -6.0)",(-0.097015002806925-0.14801333530388966j),(-0.04486007510654491+0.011214592989899163j),(-0.03064704558756337-0.040546197273143986j),(-0.21553788772666674-0.41470840162842415j)
"(6.454545454545455, -6.0)","(6.454545454545455, -6.0)",(-0.03126127901573759+0.1491321838320167j),(0.03176638215762986-0.032197179202514165j),(0.03628164248744913+0.05139447997596791j),(-0.16183186169229177+0.4281992507225964j)
"(6.5858585858585865, -6.0)","(6.5858585858585865, -6.0)",(0.12497152969144915-0.05989765721926286j),(-0.013614037000698567+0.044557307407270236j),(-0.042678262659560755-0.057586972643589855j),(0.4312068887346068-0.16666330642146895j)
"(6.717171717171718, -6.0)","(6.717171717171718, -6.0)",(-0.13037022857543493-0.06656484411027497j),(-0.009276314283014502-0.05027762380513333j),(0.04687943163774892+0.05949451551800259j),(-0.42871380308103924-0.2089114240436942j)
"(6.8484848484848495, -6.0)","(6.8484848484848495, -6.0)",(0.04834448522320068+0.15160692880741633j),(0.03676066524805975+0.04389324050532001j),(-0.04696717760054473-0.05836019218315684j),(0.15523996802208703+0.46928773810008584j)
"(6.979797979797981, -6.0)","(6.979797979797981, -6.0)",(0.06927025076970991-0.1400314658959609j),(-0.05914943541719636-0.02031706723514748j),(0.04215226494701353+0.055579531612978884j),(0.22480792277931258-0.4553568620657142j)
"(7.1111111111111125, -6.0)","(7.1111111111111125, -6.0)",(-0.1506778565664694+0.03588848975100957j),(0.06373284354148928-0.013782982584468542j),(-0.03257443475485944-0.05220777820450867j),(-0.48319197848603807+0.17365623004200592j)
"(7.242424242424244, -6.0)","(7.242424242424244, -6.0)",(0.14544041248486084+0.10004060848085357j),(-0.04819674632287253+0.04309700654303355j),(0.019002634927004783+0.048733420264997315j),(0.46551534885045026+0.2082913986345299j)
"(7.3737373737373755, -6.0)","(7.3737373737373755, -6.0)",(-0.05454220314872874-0.18862793192142494j),(0.02273213837652194-0.0572377587970931j),(-0.0025623478956262186-0.045071637655978304j),(-0.18379639992708197-0.4635743993112035j)
"(7.505050505050505, -6.0)","(7.505050505050505, -6.0)",(-0.06879592684330499+0.18045108032023588j),(0.0007058092423399588+0.05784555405967198j),(-0.015452927639092548+0.040701479745751j),(-0.19164066213316241+0.4428062071552847j)
"(7.636363636363637, -6.0)","(7.636363636363637, -6.0)",(0.15037514690904658-0.08376409197289494j),(-0.018225293001210396-0.05272535881563688j),(0.03368274653390432-0.034875364827252224j),(0.4356679871944459-0.16369155227579574j)
"(7.767676767676768, -6.0)","(7.767676767676768, -6.0)",(-0.14071085900548147-0.042539708090108375j),(0.033087330095995016+0.04612330647189788j),(-0.050740896272398736+0.026848228135935473j),(-0.4044790108400407-0.20059065887815847j)
"(7.8989898989899, -6.0)","(7.8989898989899, -6.0)",(0.046455373312820826+0.12489613078632458j),(-0.047965540061218864-0.036061735516637584j),(0.06523524452006628-0.01609251116722043j),(0.12209641547961506+0.42684263904283176j)
"(8.030303030303031, -6.0)","(8.030303030303031, -6.0)",(0.07309982975602644-0.11841623769985116j),(0.060282232544827674+0.01949267190901882j),(-0.07580213861568236+0.002477818014022956j),(0.234819395338934-0.37721920302259526j)
"(8.161616161616163, -6.0)","(8.161616161616163, -6.0)",(-0.1426862391505426+0.03280797063504064j),(-0.06477296403241439+0.0021255827213473508j),(0.08118053701005154+0.01360037472217222j),(-0.44446629042926494+0.08269795446160236j)
"(8.292929292929294, -6.0)","(8.292929292929294, -6.0)",(0.11781068849142425+0.07391635921730537j),(0.05913683832384195-0.022789582225605887j),(-0.08033625655246483-0.031157776973993013j),(0.3746314837028956+0.275696436851515j)
"(8.424242424242426, -6.0)","(8.424242424242426, -6.0)",(-0.01240054223624289-0.1304137663011795j),(-0.04657921884562387+0.036613879595069364j),(0.07263029778490003+0.04863937154951346j),(-0.06325270564800484-0.4764945500481214j)
"(8.555555555555557, -6.0)","(8.555555555555557, -6.0)",(-0.10950853398519717+0.0952803722283402j),(0.03331410126026957-0.04214254471367575j),(-0.058008958065290564-0.06403193389054482j),(-0.3038307451505705+0.3920155952892412j)
"(8.686868686868689, -6.0)","(8.686868686868689, -6.0)",(0.1725854608956619+0.017162928617180696j),(-0.023968812008945885+0.04264692678777077j),(0.03717924317376426+0.07507757477189086j),(0.5045459515221674-0.06623571570811954j)
"(8.81818181818182, -6.0)","(8.81818181818182, -6.0)",(-0.13572866591658828-0.14438676616776705j),(0.01893929570672462-0.04289152933435883j),(-0.011723328250787642-0.07958183433830986j),(-0.4144019652057018-0.3106869348306325j)
"(8.94949494949495, -6.0)","(8.94949494949495, -6.0)",(0.01690001883139764+0.21241633542400618j),(-0.01528814322337678+0.045514317522999434j),(-0.015896670550309567+0.07579107605253857j),(0.08188487026787927+0.5159436126964805j)
"(9.080808080808081, -6.0)","(9.080808080808081, -6.0)",(0.11738701501972462-0.17996440082596846j),(0.00975927306244527-0.04970114457982172j),(0.04248482297715672-0.0627919970077265j),(0.2999169490195719-0.4274000608903572j)
"(9.212121212121213, -6.0)","(9.212121212121213, -6.0)",(-0.1913760150049574+0.06334486051556373j),(-0.0013376782659469625+0.05253850643131004j),(-0.06443029845535118+0.040865527176036226j),(-0.508360068293574+0.09663054793934495j)
"(9.343434343434344, -6.0)","(9.343434343434344, -6.0)",(0.1645878620537759+0.07294562428065894j),(-0.008248793331118479-0.05151251846012318j),(0.07819009987259347-0.011714225815223495j),(0.42382227961985275+0.28206361711732353j)
"(9.474747474747476, -6.0)","(9.474747474747476, -6.0)",(-0.05508558000942797-0.15435204038278816j),(0.015931550135899367+0.0462757419432282j),(-0.08088746658605966-0.021517142159290476j),(-0.10030082357812362-0.4878147209323022j)
"(9.606060606060607, -6.0)","(9.606060606060607, -6.0)",(-0.07213291518912936+0.14011891578056151j),(-0.01930648499505559-0.0387535625106034j),(0.0709368572470093+0.054488733832796815j),(-0.2680291178193418+0.4046215760194911j)
"(9.737373737373739, -6.0)","(9.737373737373739, -6.0)",(0.14436932800181007-0.046516831049075016j),(0.017924674413551077+0.03189668275023072j),(-0.04857324928912232-0.08220107422732013j),(0.46375655888100153-0.08924610167013566j)
"(9.86868686868687, -6.0)","(9.86868686868687, -6.0)",(-0.12442070645580057-0.06434684536143423j),(-0.013305418622437072-0.02807541975230706j),(0.01614905672822369+0.09978124694404295j),(-0.37610575747318836-0.26474636327603857j)
"(10.0, -6.0)","(10.0, -6.0)",(0.031874199666086414+0.12305917413426484j),(0.007949329295627618+0.028041145829091056j),(0.021923837386792662-0.10341497648118782j),(0.06574943231583896+0.44455135305489135j)
"(-3.0, -5.848101265822785)","(-3.0, -5.848101265822785)",(0.14067049000094364-0.000475544244487582j),(-0.04476268805342398-0.015626435841673003j),(0.002851537765386082+0.05189117957680779j),(0.46392262029086884-0.037691376468597534j)
"(-2.8686868686868685, -5.848101265822785)","(-2.8686868686868685, -5.848101265822785)",(-0.09999376059187155+0.1278313006671834j),(-0.03168929945471867+0.033332595383964235j),(0.043435987891808456-0.008098945094525913j),(-0.3117279702127045+0.3582602517121119j)
"(-2.7373737373737375, -5.848101265822785)","(-2.7373737373737375, -5.848101265822785)",(-0.00978034388982608-0.15253350418167805j),(0.015251899382190705+0.04228377033271154j),(-0.009468559999634108-0.03500280623571268j),(-0.035124371052034836-0.46488147664203305j)
"(-2.606060606060606, -5.848101265822785)","(-2.606060606060606, -5.848101265822785)",(0.12893225473821734+0.10296953554600181j),(0.0437601396471054+0.007164123276437111j),(-0.027885536941633225+0.009032206500740927j),(0.3709221615091799+0.2927122768608274j)
"(-2.474747474747475, -5.848101265822785)","(-2.474747474747475, -5.848101265822785)",(-0.14984781757982907+0.015547701465681012j),(0.02911963421188668-0.033162465484481915j),(0.008503032960824762+0.022940280926268382j),(-0.4871661199121987+0.05686528895525657j)
"(-2.3434343434343434, -5.848101265822785)","(-2.3434343434343434, -5.848101265822785)",(0.10463577511590495-0.14372885142391406j),(-0.01031111131645154-0.04298953270467744j),(0.021089256582103814-0.00852887225045049j),(0.3031291800820626-0.37966814931661425j)
"(-2.212121212121212, -5.848101265822785)","(-2.212121212121212, -5.848101265822785)",(0.008545202924524264+0.14784188173321133j),(-0.04015133486887871-0.018999899924363503j),(-0.00806610909668131-0.023204303915821563j),(0.07385305273913281+0.48572984903981914j)
"(-2.0808080808080804, -5.848101265822785)","(-2.0808080808080804, -5.848101265822785)",(-0.16060244062141069-0.09371848417047243j),(-0.04137037658110004+0.01672520708581465j),(-0.028992733150379493+0.004166510253293607j),(-0.41144421213275256-0.3020471698505256j)
"(-1.9494949494949494, -5.848101265822785)","(-1.9494949494949494, -5.848101265822785)",(0.159721849392634-0.001323116477832731j),(-0.01867227094479056+0.04064121018763932j),(-0.006884191398402191+0.03509981997719375j),(0.5047220105210948-0.07971037959833126j)
"(-1.8181818181818181, -5.848101265822785)","(-1.8181818181818181, -5.848101265822785)",(-0.08522265766143045+0.16804014111897986j),(0.011214627220342992+0.043271138288003136j),(0.033993920677283476+0.026072646993803444j),(-0.3008765208819178+0.43477663807513306j)
"(-1.6868686868686869, -5.848101265822785)","(-1.6868686868686869, -5.848101265822785)",(-0.00285508735772375-0.17394291349414875j),(0.03397161987363162+0.028874276637371226j),(0.046566188533759725-0.016753001976231908j),(-0.0891030704805626-0.5339500151435856j)
"(-1.5555555555555554, -5.848101265822785)","(-1.5555555555555554, -5.848101265822785)",(0.17236799447380902+0.08880422868247728j),(0.04386231780416784+0.007154407869891081j),(0.01791504213624198-0.05192734845505632j),(0.4553266234810172+0.3111856266325971j)
"(-1.424242424242424, -5.848101265822785)","(-1.424242424242424, -5.848101265822785)",(-0.18396731822036685+0.008687520202995092j),(0.04215981495374487-0.013683654108027861j),(-0.025726171566769363-0.05282568090128982j),(-0.5683355980480761+0.09257189561830297j)
"(-1.2929292929292928, -5.848101265822785)","(-1.2929292929292928, -5.848101265822785)",(0.10174121877608686-0.17463218699564875j),(0.033103936551659996-0.029344027820915435j),(-0.055087448677386866-0.02616134414035759j),(0.32720716845398745-0.4683911890256732j)
"(-1.1616161616161613, -5.848101265822785)","(-1.1616161616161613, -5.848101265822785)",(0.01963944305334555+0.1927768489888022j),(0.020981173113069483-0.0388137083711219j),(-0.06156922018157081+0.007259059679802823j),(0.09950637622853797+0.6098851956577257j)
"(-1.03030303030303, -5.848101265822785)","(-1.03030303030303, -5.848101265822785)",(-0.1781766805172178-0.1263318598132584j),(0.008963983502960987-0.042946178611385j),(-0.05263318913437052+0.03340404300486214j),(-0.4908608359202438-0.36945344383325235j)
"(-0.8989898989898988, -5.848101265822785)","(-0.8989898989898988, -5.848101265822785)",(0.20839682927775682-0.016558049733248384j),(-0.0010109451239501792-0.04335641215702524j),(-0.038543681986124095+0.04913123092105424j),(0.6647451149433448-0.05544896796377416j)
"(-0.7676767676767673, -5.848101265822785)","(-0.7676767676767673, -5.848101265822785)",(-0.1586136681020125+0.16196073922553617j),(-0.008001645307150064-0.04175889812969273j),(-0.02590102076610901+0.05682788474444782j),(-0.44193833823277845+0.4708132310618534j)
"(-0.6363636363636362, -5.848101265822785)","(-0.6363636363636362, -5.848101265822785)",(0.033934176952732875-0.19484925431072478j),(-0.011744051455705486-0.03958788593713748j),(-0.017759165638925458+0.0596374031993875j),(0.13130574795282957-0.6045972801944244j)
"(-0.5050505050505047, -5.848101265822785)","(-0.5050505050505047, -5.848101265822785)",(0.123622027683043+0.03439652506190687j),(-0.01234095100563335-0.03778364208920658j),(-0.015318989291486949+0.059643799284228j),(0.39852602334624937+0.0813294179906992j)
"(0.5454545454545459, -5.848101265822785)","(0.5454545454545459, -5.848101265822785)",(0.20525508580073404+0.17701846920451864j),(0.03136038493072256+0.01952535097630923j),(0.026256950643478088-0.031139194490179354j),(0.5581479218280014+0.542669251127426j)
"(0.6767676767676774, -5.848101265822785)","(0.6767676767676774, -5.848101265822785)",(-0.04304736950671961-0.2739355651257349j),(0.016055536511087612+0.034541426630823824j),(0.03774884084794922+0.0069034726770821325j),(-0.18294648587919565-0.8632515946851107j)
"(0.8080808080808084, -5.848101265822785)","(0.8080808080808084, -5.848101265822785)",(-0.15789843742582496+0.23286174822224692j),(-0.008029382826047947+0.03834396513988045j),(0.007806578202490148+0.03859046004779898j),(-0.47347250765391713+0.6216508194790613j)
"(0.9393939393939399, -5.848101265822785)","(0.9393939393939399, -5.848101265822785)",(0.25661965692094413-0.05707385249691682j),(-0.03201002506095428+0.024571992708469124j),(-0.03923976726336442+0.02153698642810453j),(0.8411087630871511-0.2173305366273241j)
"(1.070707070707071, -5.848101265822785)","(1.070707070707071, -5.848101265822785)",(-0.22456324815560613-0.14920462201470744j),(-0.041655947355789036-0.005207504623126127j),(-0.03860874383694596-0.03909737121792715j),(-0.5934250532740833-0.4033089902030691j)
"(1.2020202020202024, -5.848101265822785)","(1.2020202020202024, -5.848101265822785)",(0.06171693689678929+0.24336323864624682j),(-0.025273091000235122-0.03663394582964617j),(0.034417572507262593-0.06076659765517587j),(0.17600632918334042+0.8274902594235626j)
"(1.333333333333334, -5.848101265822785)","(1.333333333333334, -5.848101265822785)",(0.1460441341972005-0.20964841461772288j),(0.013787910734047787-0.0462598395990635j),(0.08589480696663487+0.020794061364128917j),(0.33844968489091887-0.6034794656182341j)
