index,x,value
"(1.245762711864407, -1.4491525423728813)","(1.245762711864407, -1.4491525423728813)",(-7.529744821913063+1.3994208796267449j)
"(1.2966101694915255, -1.4491525423728813)","(1.2966101694915255, -1.4491525423728813)",(-6.50810961468141-3.473522360272744j)
"(1.3474576271186445, -1.4491525423728813)","(1.3474576271186445, -1.4491525423728813)",(-1.7553039138671342-7.420969593834354j)
"(1.398305084745763, -1.4491525423728813)","(1.398305084745763, -1.4491525423728813)",(2.721376462669181-5.845625266422266j)
"(1.4491525423728815, -1.4491525423728813)","(1.4491525423728815, -1.4491525423728813)",(5.680205529081529-5.600511772247981j)
"(1.5, -1.4491525423728813)","(1.5, -1.4491525423728813)",(5.562416441809753+2.635989338469297j)
"(-1.5, -1.3983050847457628)","(-1.5, -1.3983050847457628)",(6.256746063953772-0.24046383019112316j)
"(-1.4491525423728813, -1.3983050847457628)","(-1.4491525423728813, -1.3983050847457628)",(2.193821961507623-4.660871428698047j)
"(-1.3983050847457628, -1.3983050847457628)","(-1.3983050847457628, -1.3983050847457628)",(0.7876972139140086-3.10584981933613j)
"(-1.347457627118644, -1.3983050847457628)","(-1.347457627118644, -1.3983050847457628)",(-3.5639773167560502-3.6161346334116207j)
"(-1.2966101694915255, -1.3983050847457628)","(-1.2966101694915255, -1.3983050847457628)",(-3.7328486180592364-0.16625950597279632j)
"(-1.2457627118644068, -1.3983050847457628)","(-1.2457627118644068, -1.3983050847457628)",(-1.5081470582198753+2.5314842223865517j)
"(-1.194915254237288, -1.3983050847457628)","(-1.194915254237288, -1.3983050847457628)",(0.06150366931611913+4.505835865153845j)
"(-1.1440677966101696, -1.3983050847457628)","(-1.1440677966101696, -1.3983050847457628)",(1.0996860267809943+3.9585350486839954j)
"(-1.0932203389830508, -1.3983050847457628)","(-1.0932203389830508, -1.3983050847457628)",(1.3824715181305642+1.2217933523280626j)
"(-1.042372881355932, -1.3983050847457628)","(-1.042372881355932, -1.3983050847457628)",(5.004482338634727+0.4006259279932591j)
"(-0.9915254237288136, -1.3983050847457628)","(-0.9915254237288136, -1.3983050847457628)",(1.6957424852673209+0.8116249075544262j)
"(-0.9406779661016949, -1.3983050847457628)","(-0.9406779661016949, -1.3983050847457628)",(2.9360597365533074-1.19884424229979j)
"(-0.8898305084745762, -1.3983050847457628)","(-0.8898305084745762, -1.3983050847457628)",(3.3498485138745373-0.6715560595912304j)
"(-0.8389830508474576, -1.3983050847457628)","(-0.8389830508474576, -1.3983050847457628)",(1.6911681675335077-2.8727171294236387j)
"(-0.7881355932203389, -1.3983050847457628)","(-0.7881355932203389, -1.3983050847457628)",(-0.47585293712741716-3.4546252608871697j)
"(-0.7372881355932203, -1.3983050847457628)","(-0.7372881355932203, -1.3983050847457628)",(-2.907359982417476-2.6469515054258803j)
"(-0.6864406779661016, -1.3983050847457628)","(-0.6864406779661016, -1.3983050847457628)",(-2.1302878557743887-3.0076445944960595j)
"(-0.635593220338983, -1.3983050847457628)","(-0.635593220338983, -1.3983050847457628)",(-2.3726963920496984-0.5319096678742882j)
"(-0.5847457627118644, -1.3983050847457628)","(-0.5847457627118644, -1.3983050847457628)",(-1.9051873151115417-1.081957909071268j)
"(-0.5338983050847457, -1.3983050847457628)","(-0.5338983050847457, -1.3983050847457628)",(-8.04800556891588+1.3389348026674854j)
"(-0.48305084745762716, -1.3983050847457628)","(-0.48305084745762716, -1.3983050847457628)",(-3.960198027188096+0.012026715214708314j)
"(-0.43220338983050843, -1.3983050847457628)","(-0.43220338983050843, -1.3983050847457628)",(-2.7266401180943487+0.25370376683050994j)
"(-0.3813559322033897, -1.3983050847457628)","(-0.3813559322033897, -1.3983050847457628)",(-7.246580044931715-0.1515197918112885j)
"(-0.3305084745762712, -1.3983050847457628)","(-0.3305084745762712, -1.3983050847457628)",(-4.432976334145282-0.852629862523781j)
"(-0.27966101694915246, -1.3983050847457628)","(-0.27966101694915246, -1.3983050847457628)",(-6.229779996928403-1.8798302233551176j)
"(-0.22881355932203373, -1.3983050847457628)","(-0.22881355932203373, -1.3983050847457628)",(-4.899199797847253-2.349102184045858j)
"(-0.17796610169491522, -1.3983050847457628)","(-0.17796610169491522, -1.3983050847457628)",(-7.18903495989766-4.399987180267056j)
"(-0.1271186440677965, -1.3983050847457628)","(-0.1271186440677965, -1.3983050847457628)",(-5.080677750683367-1.5047159103899768j)
"(-0.07627118644067776, -1.3983050847457628)","(-0.07627118644067776, -1.3983050847457628)",(-2.907152152290266-7.059536022327248j)
"(-0.025423728813559254, -1.3983050847457628)","(-0.025423728813559254, -1.3983050847457628)",(3.8303923022023367-4.553103259747975j)
"(0.025423728813559476, -1.3983050847457628)","(0.025423728813559476, -1.3983050847457628)",(2.6118506620105477-2.8615758030876552j)
"(0.07627118644067798, -1.3983050847457628)","(0.07627118644067798, -1.3983050847457628)",(5.535224103870753-3.93799847382522j)
"(0.12711864406779672, -1.3983050847457628)","(0.12711864406779672, -1.3983050847457628)",(4.694424806710009-1.3083393579833118j)
"(0.17796610169491545, -1.3983050847457628)","(0.17796610169491545, -1.3983050847457628)",(3.3579390181658018+0.37080222731764295j)
"(0.22881355932203395, -1.3983050847457628)","(0.22881355932203395, -1.3983050847457628)",(1.4877301032152996-1.004179401694342j)
"(0.2796610169491527, -1.3983050847457628)","(0.2796610169491527, -1.3983050847457628)",(1.2511751410086172-0.5366810686508745j)
"(0.3305084745762712, -1.3983050847457628)","(0.3305084745762712, -1.3983050847457628)",(4.368918827013895+1.07933894402226j)
"(0.3813559322033899, -1.3983050847457628)","(0.3813559322033899, -1.3983050847457628)",(1.7153827715172798+0.1338667490794342j)
"(0.43220338983050866, -1.3983050847457628)","(0.43220338983050866, -1.3983050847457628)",(8.692979391857072+2.430643344168974j)
"(0.48305084745762716, -1.3983050847457628)","(0.48305084745762716, -1.3983050847457628)",(3.206904661610536+4.711978739685696j)
"(0.5338983050847457, -1.3983050847457628)","(0.5338983050847457, -1.3983050847457628)",(3.906055567844582+8.557943899146133j)
"(0.5847457627118646, -1.3983050847457628)","(0.5847457627118646, -1.3983050847457628)",(-0.40618234754235194+8.19506581478154j)
"(0.6355932203389831, -1.3983050847457628)","(0.6355932203389831, -1.3983050847457628)",(-7.479773110027794+7.289156844337018j)
"(0.6864406779661016, -1.3983050847457628)","(0.6864406779661016, -1.3983050847457628)",(-8.544272150287888+4.941615788948529j)
"(0.7372881355932206, -1.3983050847457628)","(0.7372881355932206, -1.3983050847457628)",(-10.13238036828863+0.29468282843784527j)
"(0.7881355932203391, -1.3983050847457628)","(0.7881355932203391, -1.3983050847457628)",(-12.601087366757348-4.4820732442741855j)
"(0.8389830508474576, -1.3983050847457628)","(0.8389830508474576, -1.3983050847457628)",(-4.581421841318867-8.358795179843495j)
"(0.8898305084745766, -1.3983050847457628)","(0.8898305084745766, -1.3983050847457628)",(-1.6680387156321128-10.027395978288393j)
"(0.9406779661016951, -1.3983050847457628)","(0.9406779661016951, -1.3983050847457628)",(4.420877112185398-5.854371032745721j)
"(0.9915254237288136, -1.3983050847457628)","(0.9915254237288136, -1.3983050847457628)",(7.592681270536441-4.113499584652346j)
"(1.0423728813559325, -1.3983050847457628)","(1.0423728813559325, -1.3983050847457628)",(7.333997243642792+2.4840132088602607j)
"(1.093220338983051, -1.3983050847457628)","(1.093220338983051, -1.3983050847457628)",(7.283940275270402+4.293534272437544j)
"(1.1440677966101696, -1.3983050847457628)","(1.1440677966101696, -1.3983050847457628)",(1.6431474918425983+3.922902869710854j)
"(1.1949152542372885, -1.3983050847457628)","(1.1949152542372885, -1.3983050847457628)",(-1.455166243316615+5.569604602599582j)
"(1.245762711864407, -1.3983050847457628)","(1.245762711864407, -1.3983050847457628)",(-5.739570367972588+2.542392665432665j)
"(1.2966101694915255, -1.3983050847457628)","(1.2966101694915255, -1.3983050847457628)",(-7.445339364097445+2.5928140070990295j)
"(1.3474576271186445, -1.3983050847457628)","(1.3474576271186445, -1.3983050847457628)",(-5.4618895376454555-2.8009789755364385j)
"(1.398305084745763, -1.3983050847457628)","(1.398305084745763, -1.3983050847457628)",(-1.934358878968413-5.466885886462287j)
"(1.4491525423728815, -1.3983050847457628)","(1.4491525423728815, -1.3983050847457628)",(2.9861557196520905-5.269758361414307j)
"(1.5, -1.3983050847457628)","(1.5, -1.3983050847457628)",(6.220622273185369-3.386955408687237j)
