index,x,value
"(-0.9915254237288136, -1.3983050847457628)","(-0.9915254237288136, -1.3983050847457628)",(-0.00662114196069642-0.009734465568141707j)
"(-0.9406779661016949, -1.3983050847457628)","(-0.9406779661016949, -1.3983050847457628)",(-0.010920376896018406-0.0054102772611606354j)
"(-0.8898305084745762, -1.3983050847457628)","(-0.8898305084745762, -1.3983050847457628)",(-0.012566607110128634+0.000204933030627357j)
"(-0.8389830508474576, -1.3983050847457628)","(-0.8389830508474576, -1.3983050847457628)",(-0.011586067301026124+0.005618832691114227j)
"(-0.7881355932203389, -1.3983050847457628)","(-0.7881355932203389, -1.3983050847457628)",(-0.008710883250370229+0.009741219322037649j)
"(-0.7372881355932203, -1.3983050847457628)","(-0.7372881355932203, -1.3983050847457628)",(-0.004995441242131999+0.012109824365456734j)
"(-0.6864406779661016, -1.3983050847457628)","(-0.6864406779661016, -1.3983050847457628)",(-0.0014380800211198164+0.012863330165369571j)
"(-0.635593220338983, -1.3983050847457628)","(-0.635593220338983, -1.3983050847457628)",(0.0012701931892116873+0.012539789371878465j)
"(-0.5847457627118644, -1.3983050847457628)","(-0.5847457627118644, -1.3983050847457628)",(0.0028254319095731145+0.011812804997351165j)
"(-0.5338983050847457, -1.3983050847457628)","(-0.5338983050847457, -1.3983050847457628)",(0.0032443081083029343+0.011262647765816236j)
"(-0.48305084745762716, -1.3983050847457628)","(-0.48305084745762716, -1.3983050847457628)",(0.002717606414394414+0.011235398851373373j)
"(-0.43220338983050843, -1.3983050847457628)","(-0.43220338983050843, -1.3983050847457628)",(0.0014571394532107737+0.011795571027208546j)
"(-0.3813559322033897, -1.3983050847457628)","(-0.3813559322033897, -1.3983050847457628)",(-0.0004069023304780054+0.012745746966151045j)
"(-0.3305084745762712, -1.3983050847457628)","(-0.3305084745762712, -1.3983050847457628)",(-0.002847402500627194+0.013678520203573727j)
"(-0.27966101694915246, -1.3983050847457628)","(-0.27966101694915246, -1.3983050847457628)",(-0.005875668553201048+0.01403879119791918j)
"(-0.22881355932203373, -1.3983050847457628)","(-0.22881355932203373, -1.3983050847457628)",(-0.009408709479558986+0.01319860764530438j)
"(-0.17796610169491522, -1.3983050847457628)","(-0.17796610169491522, -1.3983050847457628)",(-0.013109451908610391+0.010568702906084028j)
"(-0.1271186440677965, -1.3983050847457628)","(-0.1271186440677965, -1.3983050847457628)",(-0.016265953414729417+0.005775398926412165j)
"(-0.07627118644067776, -1.3983050847457628)","(-0.07627118644067776, -1.3983050847457628)",(-0.017796263542326194-0.0010946904210337519j)
"(-0.025423728813559254, -1.3983050847457628)","(-0.025423728813559254, -1.3983050847457628)",(-0.016462800305069386-0.009239875722642323j)
"(0.025423728813559476, -1.3983050847457628)","(0.025423728813559476, -1.3983050847457628)",(-0.01132829211905706-0.017012162007605653j)
"(0.07627118644067798, -1.3983050847457628)","(0.07627118644067798, -1.3983050847457628)",(-0.002370598300277583-0.02208921400987181j)
"(0.12711864406779672, -1.3983050847457628)","(0.12711864406779672, -1.3983050847457628)",(0.00897991781558454-0.022083757999602924j)
"(0.17796610169491545, -1.3983050847457628)","(0.17796610169491545, -1.3983050847457628)",(0.01973159237094357-0.0155473449745636j)
"(0.22881355932203395, -1.3983050847457628)","(0.22881355932203395, -1.3983050847457628)",(0.025965994421394367-0.003047448326230221j)
"(0.2796610169491527, -1.3983050847457628)","(0.2796610169491527, -1.3983050847457628)",(0.02426218304328563+0.012249022568930993j)
"(0.3305084745762712, -1.3983050847457628)","(0.3305084745762712, -1.3983050847457628)",(0.013497190836476786+0.025067697625097408j)
"(0.3813559322033899, -1.3983050847457628)","(0.3813559322033899, -1.3983050847457628)",(-0.003830885642805276+0.029811153863453354j)
"(0.43220338983050866, -1.3983050847457628)","(0.43220338983050866, -1.3983050847457628)",(-0.021710808146645073+0.023157534469447776j)
"(0.48305084745762716, -1.3983050847457628)","(0.48305084745762716, -1.3983050847457628)",(-0.032630462956284995+0.006291852648553497j)
"(0.5338983050847457, -1.3983050847457628)","(0.5338983050847457, -1.3983050847457628)",(-0.030974574864070722-0.01463657436663673j)
"(0.5847457627118646, -1.3983050847457628)","(0.5847457627118646, -1.3983050847457628)",(-0.016257420681356886-0.030627888289873926j)
"(0.6355932203389831, -1.3983050847457628)","(0.6355932203389831, -1.3983050847457628)",(0.005735292046776833-0.033973056996551766j)
"(0.6864406779661016, -1.3983050847457628)","(0.6864406779661016, -1.3983050847457628)",(0.025056673542309206-0.022474987218178966j)
"(0.7372881355932206, -1.3983050847457628)","(0.7372881355932206, -1.3983050847457628)",(0.03238590469971331-0.0012758992007349773j)
"(0.7881355932203391, -1.3983050847457628)","(0.7881355932203391, -1.3983050847457628)",(0.02412295546310193+0.019222841763724935j)
"(0.8389830508474576, -1.3983050847457628)","(0.8389830508474576, -1.3983050847457628)",(0.00478034462089243+0.028697602470387207j)
"(0.8898305084745766, -1.3983050847457628)","(0.8898305084745766, -1.3983050847457628)",(-0.015126911502783072+0.022682969955910973j)
"(0.9406779661016951, -1.3983050847457628)","(0.9406779661016951, -1.3983050847457628)",(-0.024884448849564516+0.005303586037920324j)
"(0.9915254237288136, -1.3983050847457628)","(0.9915254237288136, -1.3983050847457628)",(-0.01980281238690205-0.013000477733675677j)
"(1.0423728813559325, -1.3983050847457628)","(1.0423728813559325, -1.3983050847457628)",(-0.00399014203170648-0.021673216512763653j)
"(1.093220338983051, -1.3983050847457628)","(1.093220338983051, -1.3983050847457628)",(0.01226660961164932-0.01643522736903707j)
"(1.1440677966101696, -1.3983050847457628)","(1.1440677966101696, -1.3983050847457628)",(0.019026216246760683-0.0017632966669038j)
"(1.1949152542372885, -1.3983050847457628)","(1.1949152542372885, -1.3983050847457628)",(0.012958915251893246+0.012252766457605696j)
"(1.245762711864407, -1.3983050847457628)","(1.245762711864407, -1.3983050847457628)",(-0.0007957841978370275+0.01666216336736453j)
"(1.2966101694915255, -1.3983050847457628)","(1.2966101694915255, -1.3983050847457628)",(-0.012432756537392224+0.009486616056154033j)
"(1.3474576271186445, -1.3983050847457628)","(1.3474576271186445, -1.3983050847457628)",(-0.014314093286352953-0.003330831715983027j)
"(1.398305084745763, -1.3983050847457628)","(1.398305084745763, -1.3983050847457628)",(-0.006065403926269107-0.012444685533791919j)
"(1.4491525423728815, -1.3983050847457628)","(1.4491525423728815, -1.3983050847457628)",(0.0055986674102653615-0.011811939877919125j)
"(1.5, -1.3983050847457628)","(1.5, -1.3983050847457628)",(0.012057543705829994-0.0027629564675488274j)
"(-1.5, -1.347457627118644)","(-1.5, -1.347457627118644)",(-0.007979089551093546-0.005286241407582808j)
"(-1.4491525423728813, -1.347457627118644)","(-1.4491525423728813, -1.347457627118644)",(-0.00946607939790019+0.0016684190369542612j)
"(-1.3983050847457628, -1.347457627118644)","(-1.3983050847457628, -1.347457627118644)",(-0.005864373516724496+0.007696492254064314j)
"(-1.347457627118644, -1.347457627118644)","(-1.347457627118644, -1.347457627118644)",(0.0007667902007614138+0.009741130606657602j)
