index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(10,)",(-0.0004837133294171664-0.001997571975833645j),(-0.0016355247059637317-0.0007822062305668839j),(-0.0011421831024913817+0.0020367777053096423j),(-0.0001078477159948554+0.0007329450155080532j),(-0.0017716539946820138+0.0004204586788553232j),(0.0003382572567614663+6.588492637552694e-05j),(-0.00046971816461114903+0.0007432233190941563j),(-0.0011322102781011112-0.0004861587571814962j),(0.0001015135799810629+0.0005195269015035881j),(-9.315150970001645e-05+1.7864329995710672e-05j),(-0.001070278898045406+7.220679606581167e-06j),(-0.00046923248432392356+0.0004415799203815738j),(0.0002124380264882304-0.0001207152514910058j),(-0.00042208116824031424-0.0004220862154038942j),(-0.0021993009629670286+0.001607219710757088j),(-0.0006612830359582387-0.00040222989305327905j),(-0.0014668443855321226-0.00022305065791409354j),(-0.001113885241425953+0.0013543068025530772j),(-0.0013601716724520132-0.00014252642249148228j),(-0.0010326251667259429-0.0008261799409586289j)
"(11,)",(0.00015827437782043783-0.001865496503926387j),(-0.0003731486937363434-0.001658741811025789j),(-0.0016751628455810537-0.001064135803445221j),(-0.0013808857635008397-0.0004564293933150638j),(2.4800653083856227e-05-0.00032511423311315074j),(0.0007918532574217603+0.0003705616707415912j),(-0.0007795111332635469+0.0010921700955803595j),(-0.0009819443498822406-4.81128060230692e-05j),(5.7172560541166476e-05+0.0009571309654670189j),(0.00020766071102112617-7.586157431473212e-05j),(-0.00046923248432392356+0.0004415799203815738j),(-0.00043325954584575604+0.00022338122772505963j),(-0.0002573324015246861-6.972165559437884e-05j),(0.00010070608015237507-0.000794646926612452j),(-0.0007795835216762898+0.0014436414909183893j),(0.0005502297257471104+0.001739842995456349j),(0.0014750107237474508+0.0005480895893452591j),(0.0004191513348232448+0.001209922420828037j),(-0.0003392665948149454+0.0005120647774121928j),(0.00029829732506446026-0.0008052940247108058j)
"(12,)",(0.002052799458503041-0.0005002311824407478j),(0.0014145320305439142-0.002580500135510918j),(0.0001096070999446152-0.0008713257012528299j),(0.0007447320798266276-0.0015938287373896483j),(0.001281730024223327+0.0007381842527473418j),(-0.00028560116333911086-0.0002185111992742941j),(0.00012392645027382978+0.0004313359520724635j),(9.437807526512373e-05-0.00022118659693474762j),(0.0005662378362172525-0.0007263396169097593j),(-0.00024434903418371-7.624819417827778e-05j),(0.0002124380264882304-0.0001207152514910058j),(-0.0002573324015246861-6.972165559437884e-05j),(-0.000334406212122651-8.058211553715591e-05j),(-0.0008242019295289961-0.0007931748858977994j),(0.00016493701641848464-0.0005958253559418663j),(0.0008938014190410963-0.0006063672316848215j),(0.0003850262542190196-0.00037850863521176237j),(0.0009486387317978307-3.681276630366283e-05j),(-0.000496889950366723+0.001054827950066246j),(-0.0016837152225839095+0.0011018665063777272j)
"(13,)",(0.0014119990779284958+0.00039957612232823403j),(2.8527240731698833e-05+0.0007123679205551376j),(-0.001753976824439908+0.0026657560290831374j),(-0.000710733233734674+3.4880501160771436e-05j),(-0.0019275028482983881-0.000748689811941942j),(0.0005330041823328813-0.0002833505381284632j),(0.0004984105820778973-0.0006574663622298454j),(-7.226387894640596e-05-0.0003801983846600079j),(-0.0011563383563516932-0.0013225449042753477j),(-0.0001690040189142865-0.0004020973635781959j),(-0.00042208116824031424-0.0004220862154038942j),(0.00010070608015237507-0.000794646926612452j),(-0.0008242019295289961-0.0007931748858977994j),(-0.00047190807646053197+0.0003570350407708771j),(-0.0005039241001185453-0.00011087609098734625j),(-0.001121116148164486-0.0004103362913371671j),(-0.0014474655427647075-0.0010856132529342957j),(0.0003573187332376043+0.00011046930059050797j),(0.00037433724860091744+0.00022509165926448365j),(4.195930896368323e-05-0.0007081657628632119j)
"(14,)",(0.00016710483107761553+0.0012506038569202785j),(-0.002145034150271547+0.0013365144084121444j),(-0.0018407086735153083+0.0010470260535060268j),(-0.0014804931754332227-0.0015259296131872845j),(-0.0007053576978967452-0.0033454511037801418j),(0.0021313713527342415-0.0003101243023997909j),(0.00031847930945860315+0.0028917080395206647j),(0.0017833143901259834-0.001991905334657403j),(-0.0015767763871748666+0.00047998146332807874j),(-2.3588740653803495e-05+0.00040138876426725894j),(-0.0021993009629670286+0.001607219710757088j),(-0.0007795835216762898+0.0014436414909183893j),(0.00016493701641848464-0.0005958253559418663j),(-0.0005039241001185453-0.00011087609098734625j),(-0.00019470453483037435+0.0004450546219685216j),(-0.0006835743748785781-7.59680319883861e-05j),(-0.00032737946530234243-0.0003633426403429008j),(0.0013281001439846695+0.0002160815150496651j),(0.0006152492217951333-0.0017683405112135905j),(0.00011859095313524776+0.0003409917458819136j)
"(15,)",(0.001348918008268321+0.0003016967935481101j),(0.0002707917234327126+0.0009955433917769186j),(-0.0001834567685941332+0.0003570067888878111j),(-7.58087800619939e-05+0.001197900360060472j),(-0.0001994433277676205-0.0009533371705431176j),(0.0006807770850812751-2.2664098977318063e-05j),(0.0015229864187448004+0.0008958044962844094j),(0.0004730031638884865+0.00035257312452341487j),(-0.0003660375036837573+0.0018763983614468237j),(0.0018417086575418181-0.0013946581291333817j),(-0.0006612830359582387-0.00040222989305327905j),(0.0005502297257471104+0.001739842995456349j),(0.0008938014190410963-0.0006063672316848215j),(-0.001121116148164486-0.0004103362913371671j),(-0.0006835743748785781-7.59680319883861e-05j),(-0.00019786176977261102+0.00025197681756201424j),(-0.00019829728328247734+3.8363428975993675e-05j),(0.0006448527789496701+0.0005175069739055486j),(0.0002677536524356128-0.00010027982955155312j),(-4.419609240347726e-05+0.000143328218583871j)
"(16,)",(-0.00045517203141531767-0.0007277159074413962j),(-9.21353433460057e-05-0.0007834734358090831j),(0.0022364678886224315-0.0003843264746943237j),(-0.0007129100997345643+0.0019544566269634935j),(-5.463763279515837e-06+0.000957508684556883j),(-0.0009800084476295227+0.00011893016085205534j),(8.226366633890857e-05-0.0015931741522800431j),(-0.0002758592136501835+0.0012108150911519676j),(0.0006160705062863919+0.0017079138540332928j),(-0.0012388859706670152-0.0001532874609831478j),(-0.0014668443855321226-0.00022305065791409354j),(0.0014750107237474508+0.0005480895893452591j),(0.0003850262542190196-0.00037850863521176237j),(-0.0014474655427647075-0.0010856132529342957j),(-0.00032737946530234243-0.0003633426403429008j),(-0.00019829728328247734+3.8363428975993675e-05j),(-0.00019836442244327914+0.00012215102286692038j),(-0.00024741284075233854+0.00019672555432253164j),(-0.0001385588205832534+0.00011376347137199504j),(-0.0009654098957153447-0.00036977560950516946j)
"(17,)",(-0.001076082444718707+0.00029955711683698235j),(-0.0003529417274911791+0.00023469329536676434j),(-9.42710692717896e-07-0.0009899091954248022j),(-0.0014790182314520996-0.0010639464859547056j),(0.00023909849501756777+0.0005974296430597182j),(-0.0002536049804060237+0.0001768629079808521j),(-0.0011684744903066877-0.0018342808782039852j),(-0.0011987447359601822+0.0006072565147070487j),(-0.00015345065777597845+0.00010364513722026995j),(-0.001042603053699059-0.0013246487611380535j),(-0.001113885241425953+0.0013543068025530772j),(0.0004191513348232448+0.001209922420828037j),(0.0009486387317978307-3.681276630366283e-05j),(0.0003573187332376043+0.00011046930059050797j),(0.0013281001439846695+0.0002160815150496651j),(0.0006448527789496701+0.0005175069739055486j),(-0.00024741284075233854+0.00019672555432253164j),(-0.0002627650565603678-7.248732677099154e-05j),(9.110800334472301e-05-0.00015666908670690125j),(0.00039324356216144835+0.0003218787485606285j)
"(18,)",(9.511449859818231e-06-3.4404189196687103e-06j),(0.00016616558344597506+0.0008473641852365057j),(-0.0005975406267653278+0.0009593679043948348j),(-0.0011529962998354253-0.000953389689317543j),(0.0011013582317725725-0.0009391239288685247j),(-0.0020060164846944823+0.0016956611968876165j),(-0.002823641440485892-0.0005783561354717417j),(-0.0005422061394980298+0.0010555339459073123j),(0.0020644244270476755-0.0014235891003285324j),(-9.527501400732908e-05-0.0001392326626285758j),(-0.0013601716724520132-0.00014252642249148228j),(-0.0003392665948149454+0.0005120647774121928j),(-0.000496889950366723+0.001054827950066246j),(0.00037433724860091744+0.00022509165926448365j),(0.0006152492217951333-0.0017683405112135905j),(0.0002677536524356128-0.00010027982955155312j),(-0.0001385588205832534+0.00011376347137199504j),(9.110800334472301e-05-0.00015666908670690125j),(-0.0005192284609403322+0.00013082154970856262j),(-0.00022515607337622506-0.0007879329318442171j)
"(19,)",(-0.00057267575092117-0.00027527629287647944j),(-0.00044724812855939124-0.0004737702673309753j),(0.0003587754232926529+0.0012016405223487844j),(3.787438682866131e-05-0.00024550174475088614j),(0.0004551358985558723-0.0007316954303074255j),(-0.0010627028925826493+0.00223472361769563j),(-0.0010509323324780987+0.0008822291812270762j),(0.0009797534808120404+0.002115174436263055j),(0.0016900715997610523-0.000286463290918166j),(-0.0005879320658722997-0.0027791041576284785j),(-0.0010326251667259429-0.0008261799409586289j),(0.00029829732506446026-0.0008052940247108058j),(-0.0016837152225839095+0.0011018665063777272j),(4.195930896368323e-05-0.0007081657628632119j),(0.00011859095313524776+0.0003409917458819136j),(-4.419609240347726e-05+0.000143328218583871j),(-0.0009654098957153447-0.00036977560950516946j),(0.00039324356216144835+0.0003218787485606285j),(-0.00022515607337622506-0.0007879329318442171j),(-0.0007677122101171052+0.0007826592203605632j)
