index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-0.8181818181818182, -1.5)",(-0.005238533805988927-0.0025118994265568985j),(-0.0022361537675188218-0.005017095820247252j),(0.008706716682911154-0.005374517074847345j),(-0.0009613101075649658+0.007899825929974858j),(-0.005669130639964808-0.006656489195372178j),(0.004159389348021244+0.0014051081669379279j),(-0.005055981862772051+0.008636691408816342j),(-0.006132864226902128+0.008826556835648517j),(-0.007421561299954789+0.00879799972239778j),(-0.01219827596085094+0.004714131873429337j),(-0.009345197932943921-0.004740128945316974j),(-0.00068651981786017-0.01072113174922885j),(0.00881895811813382-0.0006833311996172589j),(0.0016028709647383365+0.0063060662253858965j),(-0.007914160643756198+0.004562207811970131j),(0.004702900297811368+0.0028001106032611235j),(-0.0012014734629614682-0.00426335436966206j),(0.00441185174926569+0.004608880217040526j),(-0.0031001788065425874+0.002251821684270145j),(0.006782902174472706-0.004096889670595881j)
"(-0.75, -1.5)",(-0.006116279985878858+0.000417877102145207j),(-0.004702110005685756-0.003300671678277837j),(0.004794413438789902-0.011776718579957296j),(0.0071251523894030715+0.008637283612272024j),(-0.00773600833533006+0.0016554717775073256j),(0.0035946135131084203-0.008347030105820389j),(0.004256277156951374+0.007054040304458355j),(0.004063398832212526+0.010821657826362045j),(0.0014764958933453655+0.010821921634405415j),(-0.004754267062037193+0.011045263371703909j),(-0.01018855048380148+0.002347632646762791j),(-0.0052881546694002685-0.00881910439144571j),(0.008154749337320131-0.006733397808258894j),(0.002182263397664797+0.008702020345526074j),(-0.006875562476823727+0.005283630148734803j),(0.006201546710229003-0.0005300159132871014j),(-0.00376130391486916-0.0022058399019839595j),(0.0042571290307737925+0.0009490452137479577j),(-0.006176571757740433+0.00184262617087286j),(0.003587682561036431-0.005421454689224274j)
"(-0.6818181818181819, -1.5)",(-0.005894504477953969+0.002017065659316034j),(-0.005785448240683279+0.00022723557070233047j),(-0.00027060865300565295-0.010733143003658165j),(0.012631420261310693-0.00036780092622441845j),(-0.0033967034965976203+0.008833146045491519j),(-0.0027264064175755633-0.00804961529590614j),(0.010184363063451012+0.0007984299069812282j),(0.0131911144642203+0.003652423037204564j),(0.01101566601993498+0.007974870856316157j),(0.001860016859144639+0.009656850992095746j),(-0.007841117110964285+0.00843997186831072j),(-0.008876332052415996-0.005239029831540422j),(0.005966437132210599-0.0076400697196107635j),(0.002697058638489927+0.005390703899879782j),(-0.004284182716917638+0.006645677610759123j),(0.004148203795233427+0.0001891016883541131j),(-0.0029463643329633413+0.00202047804781088j),(0.0041669889255394905-0.0033356239737417927j),(-0.0029929346852794886+0.003147795091339513j),(0.0037556810685440414+0.0006361248669212226j)
"(-0.6136363636363638, -1.5)",(-0.004945032485582847+0.0030355751999807416j),(-0.006379063849995217+0.0025826683618406995j),(-0.008479404822660458-0.010039042204300117j),(0.008367064479380707-0.007070183802409583j),(0.0014237368993672166+0.008261147834424583j),(-0.006063874932991522-0.002990284462475221j),(0.006073169801533724-0.008069004309347058j),(0.010384784143328763-0.007704164084421248j),(0.012778828748817573-0.001886613218072947j),(0.010705680056528796+0.007424608567895155j),(-0.0029985080697797406+0.00887128488295605j),(-0.00876234185305588-0.000262426186975042j),(0.001413375001985765-0.007704130636619598j),(0.008330130882940063+0.006001819270111243j),(-0.002059858515963961+0.006918401340936441j),(0.0029300854128196975+0.0003512918075771427j),(-0.0047229167089008345+0.0036513042504874964j),(0.003553659999735233-0.003957942795854629j),(-0.006253535029445428-0.0005993158977212314j),(0.0057326150633856795-0.0020777906454980677j)
"(-0.5454545454545455, -1.5)",(-0.004437378298811495+0.003664677131563269j),(-0.0056559425368621595+0.004949182824048073j),(-0.011832347424959191-0.002139575664902731j),(0.0016907547537621506-0.011424601355610355j),(0.00938598758354025+0.005212824417098015j),(-0.005272976146180891+0.004148840735804889j),(-0.00438292495884318-0.00884472396477386j),(0.0011381802692871108-0.012687635872608197j),(0.006613012044713609-0.008926546466477546j),(0.012670404690820014+0.0003129208799275799j),(0.0028271835676592825+0.011131239561529723j),(-0.009106260386151538+0.002988371697526016j),(-0.0007761389320342461-0.007209040107959037j),(0.006510041152162918+0.0028540409635242187j),(-0.0035942039656703126+0.007849473894363681j),(0.0013037308872258597+0.0007973141724132183j),(-0.003709165925475907+0.0010359781896649414j),(0.0047066155835137945-0.000586716346814663j),(-0.0030716941661893663+0.003341497421139342j),(0.003068115859020716-0.0036017115513948808j)
"(-0.4772727272727273, -1.5)",(-0.004157005651526564+0.0037486536179141767j),(-0.004668677539244564+0.005841044188542839j),(-0.014623857038576837+0.0032604757603415828j),(-0.006541386509921418-0.010971487386096566j),(0.00985090736138664-0.0028343818303814307j),(-0.0005301782732701164+0.007198404566689683j),(-0.010394369547453215-0.003964773693112331j),(-0.00797639961736578-0.008267413333561988j),(-0.0001627126374873261-0.011348415455727045j),(0.010647664055737794-0.0063911489089736135j),(0.007615830156135167+0.00791470667023968j),(-0.008290391634482386+0.00477657441046648j),(-0.0010408828747725145-0.008259805755422931j),(0.005623899721845789+0.0027770834024338593j),(-0.004746322406346212+0.008722866725233591j),(0.0033206946645394043+0.000390231776556505j),(-0.0071391570198783795-0.0004920648875505903j),(0.005261428161908969-0.000989443351598661j),(-0.004431068188080071+0.0034020282662791186j),(0.0066154767147077066-0.0016703376895122728j)
"(-0.40909090909090917, -1.5)",(-0.0037987663490585623+0.003536442086089741j),(-0.0032545681844670807+0.006276732651764547j),(-0.01265368497572839+0.007708297053888555j),(-0.010793244436676903-0.007692855454926437j),(0.00637390119513617-0.008957989728410339j),(0.006310727620389164+0.003242589427773924j),(-0.007911620919239111+0.006000489746442088j),(-0.012338263456179669-0.00048059320020730253j),(-0.0077285429423487656-0.007918718556355278j),(0.005183975321703321-0.009663507544649187j),(0.008182508690070828+0.005038334833936026j),(-0.004634927788554107+0.006612838324662315j),(-0.003141607757795515-0.008252890907947714j),(0.005101207644543858+0.002183858319923029j),(-0.0024390431440897563+0.00701629807753139j),(0.0031096252397636477+0.0006759203402954483j),(-0.005958589502270248+0.0017241909270277144j),(0.0024043401969624633-0.0020299301549471485j),(-0.0074176797437789845+0.0031695774952586507j),(0.0032101722600689333-0.0029084217820638503j)
"(-0.34090909090909105, -1.5)",(-0.004787360753451843+0.003071134324225158j),(-0.002774718984079372+0.006567287384973729j),(-0.009781746082252352+0.01062854746956101j),(-0.01341979802120792-0.0008693921498104621j),(-0.0023141633426462657-0.013458082116946364j),(0.01048643267290417-0.0007586379997761453j),(-0.0004896252675295866+0.009910327150673984j),(-0.009258048916362257+0.0065188695553493655j),(-0.009832014398683824-0.002277514000539264j),(0.00044146234752386363-0.009210950653833441j),(0.01028683606552135+0.0014965574147938856j),(-0.004316580359391421+0.006490096144375488j),(-0.002258105286158285-0.006892009959334905j),(0.005683096164437728+0.003397361852746171j),(-0.0057923680160335035+0.006886398053449776j),(0.004917958909051833+0.00032541988786688935j),(-0.0035122360064569784-0.0017623420678589965j),(0.0032027840397291936-0.003322398618824717j),(-0.005505753760657751+1.3091896021367675e-05j),(0.005334984305424668-0.0026405308196041505j)
"(-0.27272727272727293, -1.5)",(-0.004626461845730951+0.002415759458641228j),(-0.0034605581222340582+0.007641257092769803j),(-0.007513498160219833+0.012328028892322046j),(-0.01258402913093176+0.005584206460204292j),(-0.011024066269309145-0.008992337108786913j),(0.008010428379490906-0.009594717873121586j),(0.00628386085312+0.00835185836311512j),(-0.0012237229760028061+0.012585240659720762j),(-0.010780800881968436+0.00350851003496621j),(-0.003308188716569484-0.009172259646377977j),(0.006660688294298559+0.0002868413025885855j),(-0.002727584455197445+0.009043633864518978j),(-0.0008796075278539419-0.005217355938001302j),(0.007388766348449479+0.0018640085199298573j),(-0.005225886219803577+0.007439263460145646j),(0.00557347295327408+0.0014808009134842214j),(-0.003051546626049177+0.002006840617177428j),(0.0018171434884421344+0.0014698631329767508j),(-0.006007752419788459+0.004139527431557898j),(0.004397241604873816-0.001586785390527995j)
"(-0.20454545454545459, -1.5)",(-0.00495307638447178+0.0008212449115079551j),(-0.0036281904905695094+0.00535985807339872j),(-0.005619892096368782+0.012652335947960757j),(-0.011825269887540017+0.010573969465158125j),(-0.011277864577960834-0.00363376008163533j),(0.0017865053779524249-0.008631318940375896j),(0.009102636698918868-1.3088747371467137e-05j),(0.006577245233554388+0.011924018846361137j),(-0.00856863863028292+0.007945967207605473j),(-0.007701059320194284-0.007109151443862287j),(0.008201581798763435-0.0021237103325922567j),(-0.004093386758993895+0.007327032310193894j),(-0.0011810377097380457-0.007219125167332868j),(0.006355930533144659+0.0031111063431067264j),(-0.005361245522306353+0.005571867535920782j),(0.0016106587951066175+0.00190334540644898j),(-0.005863884325694352-0.001075364649948223j),(0.005862041532238382+0.001971210141007235j),(-0.004538001184077327+0.001980869826750001j),(0.003157828259366457+0.001053522713722261j)
