index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(-3.9898989898989896, -2.0)",(-0.004468422163544647-0.006495322949519277j),(0.0019314536493184509-0.008122076767611841j),(0.0037243692677583363-0.017337793629683323j),(-0.005347920476466487-0.009626140790632782j),(-0.008839085998176559+0.006741399779671537j),(0.007617534936514107+0.004404695873805873j),(-0.005053556379045665-0.009677791892391364j),(0.009648510045683727+0.010421445230019642j),(-0.00849261581971675-0.0057744210457158504j),(0.0071583322849650645+0.011154119058593322j),(0.013530255083898267-0.011642449096809171j),(-0.007043739921980899-0.015598522332917194j),(-0.00724573354214993-0.017707840260355892j),(0.010813984315769264-0.010668725316176396j),(0.0034566785116206507+0.008503536585886798j),(-0.008129418847791062-0.012320056212801207j),(0.0026647729656313064+0.006800505732621918j),(-0.00367088215088573-0.009295831405917308j),(0.013102476001497498+0.007193659921553529j),(-0.01143159357804921+0.006667873351304833j)
"(-3.888888888888889, -2.0)",(-0.00763345803961083-0.0006790482964525396j),(-0.005132415596730747-0.006274875916742583j),(-0.01045848638083276-0.013000332235841598j),(-0.014356473445022938-0.0007805085610300425j),(-0.0024968941729610495+0.016257090043103994j),(0.010774837679669181-0.002953369371614864j),(-0.00856192297289342-0.0036357971014780582j),(0.00830797847177904+0.0031083970888662387j),(-0.006806002333419766-0.0031240455179070916j),(0.009975645727677986+0.006081795072696302j),(-0.004747245785069584-0.017664720661190795j),(-0.021268062373656194-0.005155262959496015j),(-0.016894819758114958-0.004475575642455522j),(-0.0013031920124986285-0.01592090596388186j),(0.012252519004495968+0.003228798422844059j),(-0.008562593177075523+0.002240103844991276j),(0.011569655151220755-0.0005157259755341792j),(-0.010749335952222671+0.0002635940292290583j),(0.012787354665244222-0.00625543127744424j),(-0.0033012386811936993+0.011053124959922426j)
"(-3.787878787878788, -2.0)",(-0.0047242099955133844+0.005586558398345268j),(-0.008296410273991297+0.0001562701511903425j),(-0.015470849497061883+0.0008766185779499513j),(-0.012286624005038695+0.010913824118755881j),(0.005732704567377694+0.008935842173199563j),(0.002545158122688979-0.011674730988341764j),(-0.005874531189167142+0.003985315548888058j),(0.006830614045958692-0.004763376070468328j),(-0.006845064516871341+0.007087899239607528j),(0.012325321939338153-0.0036337671874615996j),(-0.015547088849057348-0.010022702063988814j),(-0.015673912978710333+0.011884451704490382j),(-0.017428724178972857+0.014478938825814287j),(-0.013082216423033297-0.004891997769413285j),(0.012263577988632484-0.006885754486516246j),(-0.00864338575863597+0.006442206436105519j),(0.007013048833023066-0.007964576514844262j),(-0.0012019832844055588+0.01037383642537631j),(0.0017063072015838265-0.008695110438880355j),(0.007499628391115849+0.010124719015798492j)
"(-3.686868686868687, -2.0)",(0.0015083800032460112+0.0073773243761478535j),(-0.004843345927644922+0.006250994718704592j),(-0.011470301389848355+0.013281129358306476j),(0.0019711201801142766+0.01483122481642129j),(0.01592337546154023+0.0009550654916644329j),(-0.003347859338804784-0.010912706574679045j),(-0.00140163159405514+0.010697722185398745j),(-0.0028596572766020857-0.010329714353314574j),(0.002787286883361771+0.009154150357555702j),(0.0053221712082087815-0.015687172475436658j),(-0.013978270616064627+0.00513184117511985j),(-0.0028357785598482456+0.02227581714476348j),(0.00029590334734842577+0.02128286290999394j),(-0.01787594057912795+0.007385736959860818j),(0.001140331915537309-0.018978595262253675j),(0.0005494339675802045+0.010306214074162587j),(-0.006321630412285295-0.005745847573341771j),(0.002613063399022627+0.010701779742422377j),(-0.009948054252086952-0.005341941726017543j),(0.015597698902039638-0.0022943849523753904j)
"(-3.5858585858585856, -2.0)",(0.006986255963968768+0.003272038732814932j),(0.0022446143015033672+0.007922203969517101j),(0.003702841729879777+0.018967315964442347j),(0.010003950769067453+0.009008317861099194j),(0.0076106085659029404-0.008491743504519787j),(-0.009968535771182736-0.0030400027217527834j),(0.010285040045176833+0.006316734889779961j),(-0.006681468702632102-0.0100668881762958j),(0.003738537624099727+0.008752027517322075j),(-0.006497261673817001-0.00567262483690202j),(-0.005226734734113163+0.01488501635135367j),(0.011702685032003822+0.014449472702042086j),(0.014749828581559784+0.012490884044997264j),(-0.0026965248429453516+0.01852291666472869j),(-0.008574790878612484-0.008122335267071666j),(0.010455322752807873+0.003752918738943823j),(-0.004053300054129483-0.004307870073334084j),(0.011186889394119019+0.004774992895463617j),(-0.012842668485346449+0.0003281731400967744j),(0.005011573367266629-0.013986809614715883j)
"(-3.484848484848485, -2.0)",(0.006622000637769321-0.003979907914612654j),(0.006805478059286283+0.002618137411180659j),(0.014357253133757573+0.007891756340606423j),(0.016753542806181024-0.0028466755209578458j),(0.0016825782126261924-0.015088031734362933j),(-0.009929912799066364+0.008276222601951579j),(0.01274845004053856-0.00010621085722231225j),(-0.010007403467630821+0.0024396932908922753j),(0.005747693627004276+0.0044071610788563404j),(-0.010887452022328143-0.004911837390104214j),(0.0024076769233162243+0.017191211068223477j),(0.02539772740318944-0.0014957086524878477j),(0.02116598559582446-0.005049561212009844j),(0.011475138528210015+0.015293827201533935j),(-0.010465400779140363+0.002587306769427416j),(0.011511204738332512-0.004350527279389266j),(-0.00399678666690763+0.009071845988428976j),(0.006444413541036984-0.007454866031778008j),(-0.00405170701476982+0.011279792828274737j),(-0.0051857233105179566-0.013253162780512782j)
"(-3.383838383838384, -2.0)",(0.0013011873284881612-0.007559852294787965j),(0.0074967559894678825-0.003701675066572746j),(0.017324904328075593-0.005809266840779848j),(0.009685716360573325-0.012000311660556939j),(-0.009217713013903468-0.008807023243018384j),(-0.0014608662324200824+0.012540330144002281j),(0.008556910140645019-0.005483995476593124j),(-0.005325030463766824+0.00630997297121587j),(0.006724404398647585-0.006293844972851862j),(-0.008790468584301847+0.0053420552064307155j),(0.01770719591769917+0.00812201698925408j),(0.013947155005532725-0.015280512833629167j),(0.00892130273317774-0.01804772537162554j),(0.01752019742516449-0.002001949816538026j),(-0.005300002508347599+0.015360950998872119j),(-0.003989644272445085-0.0097168287263287j),(0.004374893433740967+0.010566559572667817j),(-0.004091205983028151-0.01267791653577561j),(0.001450695314559919+0.008462047781417374j),(-0.011065888690078924-0.003978644112569826j)
"(-3.282828282828283, -2.0)",(-0.004983681713567667-0.005076603132958445j),(0.0013380498871010946-0.008278632662545924j),(0.007489882292138554-0.017801355565729537j),(-0.00431059669256285-0.015009184699533943j),(-0.018526512822166188-0.0006846294833408103j),(0.003069820598755033+0.013239339651761993j),(0.002014888413735476-0.00728498069770957j),(-0.006853932615245873+0.007763255232017338j),(0.008123874192326293-0.008304790653873245j),(-0.0045791644549027805+0.008616325293690143j),(0.014985408100018967-0.0028750411047709086j),(-0.003277224306686925-0.020011611687528897j),(-0.006537394320747229-0.019020589935763273j),(0.005656103883559243-0.014400855288467986j),(0.009938947812216187+0.014449475662712267j),(-0.008139079122990184-0.009285267988210697j),(0.009405100259248383+0.004355989732870375j),(-0.008166940165767859-0.0012743454443446673j),(0.010866826689118054-1.619188375750204e-05j),(-0.007624932481936898+0.008326659488075802j)
"(-3.1818181818181817, -2.0)",(-0.007979976769878773+0.0004416630470002597j),(-0.005252054482796085-0.006610002974875339j),(-0.007346229885945134-0.01435052803307584j),(-0.014358070551552964-0.007312522696946539j),(-0.009476707350378612+0.010005283125367657j),(0.00834499885785675+0.005075874113671987j),(-0.002853607223082644-0.012239391516513124j),(0.0001301583749645181+0.006708941569680067j),(-0.0039116088211637486-0.011104496195899803j),(0.004785665946027+0.007942919199726043j),(0.007297355028537326-0.014985504610650801j),(-0.01824583473162946-0.014476864396314357j),(-0.022419170794772472-0.008156189523105296j),(-0.006033322744695435-0.018728999961204425j),(0.01573919472373997+0.004067629720252527j),(-0.011993160668147875+0.0029592809247159075j),(0.009512858781330864-0.008626175094600078j),(-0.006735035642689379+0.002848204720332519j),(0.00529563398823405-0.011655798817376191j),(0.00025884956939639447+0.010436932812320441j)
"(-3.080808080808081, -2.0)",(-0.00392209423899247+0.006670549227199335j),(-0.00850984158343499+0.000536690184550061j),(-0.016555373618609318-0.004279450462336014j),(-0.01607291184579523+0.005267460137698974j),(-4.4073188206818216e-05+0.016901267864512272j),(0.010045850711002124-0.005245120261352686j),(-0.01433326962208013-0.005590461051648772j),(0.006650710795597875+0.005125268989896333j),(-0.00847082052640513-0.0070965037731784125j),(0.012557948466716623+0.004929572161376443j),(-0.005804612002041546-0.014123809656896715j),(-0.02438425249353415+0.004913032086720757j),(-0.019763537947661808+0.012512990130528673j),(-0.020128266965693097-0.005050201104881206j),(0.011391718216002019-0.010610947465100561j),(-0.0033342520474694886+0.011615806349735214j),(0.004257831717948672-0.003950434173684941j),(0.0009725098622763361+0.007160705425792622j),(-0.006127294152372188-0.011525034060857744j),(0.011063288579544554+0.004781617905406496j)
