index,x,value
"(1.5762711864406782, -2.7966101694915255)","(1.5762711864406782, -2.7966101694915255)",(0.010668218769931364+0.002600818462401824j)
"(1.6779661016949152, -2.7966101694915255)","(1.6779661016949152, -2.7966101694915255)",(0.007618919000386291+0.007791039690363407j)
"(1.7796610169491531, -2.7966101694915255)","(1.7796610169491531, -2.7966101694915255)",(0.0022389833720937225+0.010559459798804568j)
"(1.8813559322033901, -2.7966101694915255)","(1.8813559322033901, -2.7966101694915255)",(-0.0038112394154980597+0.009958963494868184j)
"(1.9830508474576272, -2.7966101694915255)","(1.9830508474576272, -2.7966101694915255)",(-0.008547455260469166+0.006110767341175412j)
"(2.084745762711865, -2.7966101694915255)","(2.084745762711865, -2.7966101694915255)",(-0.01033155639434032+0.00026206493300318275j)
"(2.186440677966102, -2.7966101694915255)","(2.186440677966102, -2.7966101694915255)",(-0.008493598014712467-0.00557120746841979j)
"(2.288135593220339, -2.7966101694915255)","(2.288135593220339, -2.7966101694915255)",(-0.003652213603223193-0.009293940257649635j)
"(2.389830508474577, -2.7966101694915255)","(2.389830508474577, -2.7966101694915255)",(0.0024340396055589214-0.009519625532988447j)
"(2.491525423728814, -2.7966101694915255)","(2.491525423728814, -2.7966101694915255)",(0.0074785121697406205-0.006147335187187871j)
"(2.593220338983051, -2.7966101694915255)","(2.593220338983051, -2.7966101694915255)",(0.00953811546721096-0.00046814222854996493j)
"(2.694915254237289, -2.7966101694915255)","(2.694915254237289, -2.7966101694915255)",(0.007806020240601982+0.005287900052248995j)
"(2.796610169491526, -2.7966101694915255)","(2.796610169491526, -2.7966101694915255)",(0.0029843482707368335+0.00882078062464027j)
"(2.898305084745763, -2.7966101694915255)","(2.898305084745763, -2.7966101694915255)",(-0.0029542164368002114+0.00870668462324606j)
"(3.0, -2.7966101694915255)","(3.0, -2.7966101694915255)",(-0.007554943730580341+0.005018595303082686j)
"(-3.0, -2.694915254237288)","(-3.0, -2.694915254237288)",(0.018471550508019116+0.00643686393891442j)
"(-2.8983050847457625, -2.694915254237288)","(-2.8983050847457625, -2.694915254237288)",(0.019514030598538786-0.00382477505816602j)
"(-2.7966101694915255, -2.694915254237288)","(-2.7966101694915255, -2.694915254237288)",(0.01530975146884382-0.013193977778969846j)
"(-2.694915254237288, -2.694915254237288)","(-2.694915254237288, -2.694915254237288)",(0.007108589550246965-0.019264292231526717j)
"(-2.593220338983051, -2.694915254237288)","(-2.593220338983051, -2.694915254237288)",(-0.002909691373103516-0.02064788409147586j)
"(-2.4915254237288136, -2.694915254237288)","(-2.4915254237288136, -2.694915254237288)",(-0.012298926253471159-0.017218695412528254j)
