index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)","(19,)"
"(10,)",(-0.0006100320697244432-0.0008632789097209605j),(-0.00033900865055257634-0.00030920318148932745j),(0.00019909768340799997+7.117967964552495e-05j),(-0.0001200134529106568-0.00018093269208787038j),(-7.045295737262292e-05-3.20862255281286e-05j),(-0.00010065630004633446+7.172114411897945e-05j),(-0.00011018434983744229-6.955266104633972e-05j),(-7.852906891408752e-05+3.2110840622768954e-05j),(-4.772488470520839e-05-6.788723994880794e-05j),(-6.674892157455077e-05-6.262434170679956e-05j),(-1.3260713989864065e-05+2.6397917526808052e-05j),(8.662234657095277e-05+9.133347499948088e-05j),(-8.286020366310499e-05+7.433049992019842e-05j),(4.8533645294192775e-06+3.836100935953179e-05j),(-5.62669252074113e-05+7.019048675626777e-05j),(4.069912147436532e-05+9.121950265564079e-05j),(2.4947866798559914e-05+6.70662656648423e-05j),(4.522179487593062e-05-1.9634938178541492e-05j),(0.000123490403493408+4.013602923270012e-06j),(-0.00022794242147150905-0.0003887679197806779j)
"(11,)",(-0.0001781304780757083-0.00032084182177497867j),(-0.0006266174956550838-0.0007314165753750358j),(-0.00018735720089151968-0.00034632507392706963j),(1.2098505470995757e-05-7.045596924328397e-05j),(9.400053814052743e-05-0.00014449441905369637j),(-0.0001593351041798127-5.8702568513768066e-05j),(-0.00013171055260741292+0.00010936605851516659j),(3.9771053134285826e-05+8.561481143155301e-06j),(0.0001112079796983783-0.0001445869415496948j),(3.3095097878815554e-05-3.6053600154146915e-05j),(8.662234657095277e-05+9.133347499948088e-05j),(4.018459637214962e-05+2.9187162084821144e-05j),(1.5539832422140974e-05+9.10422863010258e-06j),(4.567643169706723e-05-3.288065530648122e-05j),(2.9939279372088078e-05-4.286414252847219e-05j),(0.00010723231170136802+2.799304415689596e-05j),(1.73743034860306e-05+5.359031332057033e-05j),(2.6743675035713306e-05-8.068557363947887e-05j),(-9.234158775248541e-05-0.0001642103754240286j),(-0.00011439386419120358+0.00013861036902214466j)
"(12,)",(-1.3102907175705391e-05-0.0001371680512505276j),(-0.00026879620392373594-0.0004470543324264514j),(-0.0001672065505137821-0.00030633067471726535j),(-0.00011196510337391348-0.0007218454781538928j),(0.00013576769381368385-8.713800787784844e-05j),(5.166659391488963e-06-1.7500562605258085e-05j),(-3.1150628062837074e-05-0.00019865681117575953j),(-0.00011359298537701206+6.994512497234932e-07j),(-0.00018604389662940386-2.705966271479892e-05j),(8.546256268515939e-05+9.443418499645991e-05j),(-8.286020366310499e-05+7.433049992019842e-05j),(1.5539832422140974e-05+9.10422863010258e-06j),(-9.264928063127889e-05-2.7752589252582642e-05j),(-1.032921997118673e-05+7.826655174228224e-07j),(-1.1164124178291456e-05-3.517452553211879e-05j),(-5.880999166856104e-05-0.00011693364838460283j),(-2.7088964194365868e-05-0.00014936812021518013j),(6.920391686860233e-05+0.00018302177482158242j),(7.440871778611894e-05+8.166289608238594e-05j),(-1.6208697934251955e-05+4.974174950296688e-05j)
"(13,)",(5.3928005427777174e-05+3.356031087460218e-05j),(-0.00011633982431852902-8.882081014205131e-07j),(-0.00012049022922344333-0.00014191111329502873j),(-5.8658315455818104e-05-0.00033158103509871816j),(-0.0002901887001565015-0.0004070444254304656j),(2.4335422890009343e-05+0.0001285348483088473j),(-0.0001456153231121369-1.208282023863597e-06j),(-1.7839440099945338e-05+5.219478532499947e-05j),(9.474123119241376e-05-0.00016523512563984115j),(1.0487875103813701e-05-4.0907637923515065e-05j),(4.8533645294192775e-06+3.836100935953179e-05j),(4.567643169706723e-05-3.288065530648122e-05j),(-1.032921997118673e-05+7.826655174228224e-07j),(-2.3361448177819793e-05+3.401414036344514e-05j),(5.684060213196687e-05-2.743669764367031e-05j),(4.870366121292203e-05+2.2851249697160838e-05j),(4.945986706729376e-05+1.6696225799303741e-06j),(-0.000109145217480629+0.00015871689827207965j),(0.00013285692358385012+2.629820159861839e-05j),(7.755681162334812e-05+3.519055536933539e-05j)
"(14,)",(-0.0001267377378895083-5.2458684126513284e-05j),(2.3730515806965582e-07+0.0001552940568248344j),(7.264604758458994e-05-4.749940097968981e-06j),(-1.161194850714123e-05-0.0004493502591222647j),(-0.0003590501427359363-0.0007384581451132002j),(-0.0003651691808465495-0.0003876762953097352j),(-0.0001779221507543632-5.669864396870693e-05j),(-3.0764447086723795e-05-3.544887850305509e-05j),(-3.804209381581405e-05-6.406639358525738e-05j),(6.126405134683274e-05+1.4501140394483007e-05j),(-5.62669252074113e-05+7.019048675626777e-05j),(2.9939279372088078e-05-4.286414252847219e-05j),(-1.1164124178291456e-05-3.517452553211879e-05j),(5.684060213196687e-05-2.743669764367031e-05j),(3.4066809487520978e-06-1.269941609595665e-05j),(-5.883996311199206e-05-1.7652467350190004e-05j),(2.3623520287833027e-05+2.5616319162224037e-05j),(0.00016450181118677208+2.105360408012314e-05j),(-7.704834677263873e-05-1.3987628722309763e-05j),(9.812933298983546e-05-9.996398492282259e-05j)
"(15,)",(-3.245652338558497e-06+1.716296634622065e-05j),(5.011897086629041e-06+1.08199266099381e-05j),(-0.00010994077525420906+2.6915415458062578e-05j),(-7.737296247671271e-05-3.800970235151019e-05j),(-0.00021935962851159325-0.000446272163685975j),(-0.0004272077222810128-0.0005388904241664682j),(-9.91724514358507e-05-0.00032608064927148875j),(6.552995262405337e-05-0.00015482780244785324j),(-5.7038382147780195e-05+9.145555276602587e-05j),(-7.909188561523001e-05+1.5291827530716752e-05j),(4.069912147436532e-05+9.121950265564079e-05j),(0.00010723231170136802+2.799304415689596e-05j),(-5.880999166856104e-05-0.00011693364838460283j),(4.870366121292203e-05+2.2851249697160838e-05j),(-5.883996311199206e-05-1.7652467350190004e-05j),(5.8260245649062155e-05-4.403122100124848e-06j),(4.793650692642143e-05+2.1686938132111916e-05j),(3.949429860841757e-05+9.974296789552247e-05j),(6.845756485939867e-05+6.993666196838908e-05j),(4.1002694655204525e-05-0.00020970507834190463j)
"(16,)",(2.3740225071052283e-05+1.412168353790842e-05j),(-5.962179267084967e-05+5.504234835785455e-05j),(2.4114417872286158e-05-3.552413379743547e-05j),(0.0002668805827754926-9.586044200371537e-05j),(-9.470940319122577e-05+1.0049438741004526e-07j),(-0.0003357684156835593-0.0006235561594944047j),(-0.0004113779896448608-0.00048819909016620304j),(-6.791889411088366e-06-0.0003925297539181875j),(-0.0002526010889490822-0.00017397864386311837j),(0.00019743481009049704-6.698273100886353e-05j),(2.4947866798559914e-05+6.70662656648423e-05j),(1.73743034860306e-05+5.359031332057033e-05j),(-2.7088964194365868e-05-0.00014936812021518013j),(4.945986706729376e-05+1.6696225799303741e-06j),(2.3623520287833027e-05+2.5616319162224037e-05j),(4.793650692642143e-05+2.1686938132111916e-05j),(-4.807273203317091e-05+3.338093424916328e-05j),(4.513596404267958e-05+2.942669304039499e-05j),(-5.867496549648041e-06-5.1786633753228704e-05j),(2.132687310943923e-05-8.445463405575366e-05j)
"(17,)",(-1.2148570481747863e-05+1.7226082255251595e-05j),(4.067862139314793e-06-6.161326502519985e-05j),(7.596088949660618e-05+9.277109355411673e-05j),(-0.00014324634956654973-5.8319205044907846e-05j),(-6.644793928161658e-05-3.9078275517381974e-05j),(-0.00016132195931519358+0.0002115797864904431j),(-0.00020981506791253014-0.0005999650810386269j),(-0.0006059323557092093-0.0005418533915267335j),(-0.0002488333497611584-0.0003817245429750236j),(0.00019819799957146135-4.557275087513694e-06j),(4.522179487593062e-05-1.9634938178541492e-05j),(2.6743675035713306e-05-8.068557363947887e-05j),(6.920391686860233e-05+0.00018302177482158242j),(-0.000109145217480629+0.00015871689827207965j),(0.00016450181118677208+2.105360408012314e-05j),(3.949429860841757e-05+9.974296789552247e-05j),(4.513596404267958e-05+2.942669304039499e-05j),(-3.256794062789299e-05+1.8698976062921913e-05j),(-1.1819644736905147e-06+9.774179354630363e-06j),(7.2836807236588585e-06-1.23990801605619e-05j)
"(18,)",(-6.27925965755804e-05-3.649178371738462e-05j),(5.462636702720864e-05+0.000246238589881292j),(-0.0001063283190570862+4.187281430024662e-05j),(0.0001221139559574105-8.237823980303732e-05j),(-1.5313931393404504e-05+7.07090086919007e-06j),(-6.537241002357095e-05-2.0029627550665703e-05j),(-6.697615535251571e-05-0.00011779754924675333j),(5.066344080510279e-05-0.00016820081421954958j),(-0.00010397902818275434-0.0007195775856602436j),(-0.00012797707974917982-0.00031183505717590995j),(0.000123490403493408+4.013602923270012e-06j),(-9.234158775248541e-05-0.0001642103754240286j),(7.440871778611894e-05+8.166289608238594e-05j),(0.00013285692358385012+2.629820159861839e-05j),(-7.704834677263873e-05-1.3987628722309763e-05j),(6.845756485939867e-05+6.993666196838908e-05j),(-5.867496549648041e-06-5.1786633753228704e-05j),(-1.1819644736905147e-06+9.774179354630363e-06j),(1.9304442187955943e-05-1.570258447774455e-05j),(3.3109595690947955e-05-2.7481551340462505e-05j)
"(19,)",(-3.5794003616489815e-05+8.624633909023362e-06j),(-4.2708001963560836e-05-7.856964631246814e-05j),(-0.00011060914685956966+7.229453810341446e-05j),(-5.4752319805727365e-05+0.00018706961180118536j),(5.360833368115288e-05-7.651348865974387e-05j),(2.5482526920774385e-05+3.1825696902938984e-05j),(-0.00013887699202444123+9.052733750617044e-05j),(4.739522504106384e-06-0.0001065545323787801j),(-0.00038000162943878027-0.00023495813327892108j),(-0.00035229682294982676-0.0006215776333924009j),(-0.00022794242147150905-0.0003887679197806779j),(-0.00011439386419120358+0.00013861036902214466j),(-1.6208697934251955e-05+4.974174950296688e-05j),(7.755681162334812e-05+3.519055536933539e-05j),(9.812933298983546e-05-9.996398492282259e-05j),(4.1002694655204525e-05-0.00020970507834190463j),(2.132687310943923e-05-8.445463405575366e-05j),(7.2836807236588585e-06-1.23990801605619e-05j),(3.3109595690947955e-05-2.7481551340462505e-05j),(0.00010204908035505551+4.9846047651573934e-05j)
